placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,sunday,monday,tuesday,wednesday,thursday,friday,saturday,query,timestamp,info,error,attributes
"https://www.google.com/maps/place/Physicians+Regional+Urgent+Care+-+Pine+Ridge/@26.210742,-81.7318283,17z/data=!3m1!4b1!4m6!3m5!1s0x88db1d9b92f275f5:0x13ac1a227416f846!8m2!3d26.210742!4d-81.7318283!16s%2Fg%2F11gmz1jzn6",Physicians Regional Urgent Care - Pine Ridge,4.5,545,Urgent care center,"6376 Pine Ridge Rd, Naples, FL 34119, United States","6769+77 Naples, Florida, USA",https://physicians-regional-medical-group-fl-chs.inquicker.com/providers/27112?utm_source=gmb&utm_medium=homepage&utm_campaign=biz-listings,+1 239-348-4280,"Closed ⋅ Opens 7 am Mon

Confirmed by this business 5 weeks ago",,true,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,"https://www.google.com/maps/search/Infusion+centers+in+Positano+Naples+FL/@26.1391777,-81.7955475,14z",2025-09-28T23:11:46.665Z,,,
https://www.google.com/maps/place/NCH+Regional+Cancer+Institute/data=!4m7!3m6!1s0x88dae197a2af788d:0x83d4d55b9d95f005!8m2!3d26.1518077!4d-81.7985053!16s%2Fg%2F1td6t0qw!19sChIJjXivopfh2ogRBfCVnVvV1IM,NCH Regional Cancer Institute,5.0,1,Cancer treatment center,"733 4th Ave N, Naples, FL 34102, United States","5622+PH Naples, Florida, USA",http://www.nchmd.org/,+1 239-436-5520,Closed ⋅ Opens 9 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Z2FfpzMbLwsOxpRK3Dq2WQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=358.8999&pitch=0&thumbfov=100,false,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Positano+Naples+FL/@26.1391777,-81.7955475,14z",2025-09-28T23:11:56.552Z,,,
https://www.google.com/maps/place/The+Vitamin+Bar+Naples/data=!4m7!3m6!1s0x88dae1e1099cec37:0xef33392874da2dbe!8m2!3d26.1416133!4d-81.7957858!16s%2Fg%2F11p560fswq!19sChIJN-ycCeHh2ogRvi3adCg5M-8,The Vitamin Bar Naples,5.0,42,Medical spa,"800 5th Ave S, Naples, FL 34102, United States","46R3+JM Naples, Florida, USA",https://www.vbflorida.com/naples,+1 239-784-2186,Closed ⋅ Opens 9 am Mon,https://lh3.googleusercontent.com/p/AF1QipPcpvznW6IqmV8zIEgZ9gQe_fe_v3RhLtWBvh9C=w408-h272-k-no,true,Closed,9 am–4 pm,9 am–4 pm,Closed,9 am–4 pm,9 am–4 pm,9 am–4 pm,"https://www.google.com/maps/search/Infusion+centers+in+Positano+Naples+FL/@26.1391777,-81.7955475,14z",2025-09-28T23:12:01.355Z,,,
,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps/search/Infusion+centers+in+Ravello+Naples+FL/@40.840431,14.3055374,14z",2025-09-28T23:12:09.891Z,,No new results found,
https://www.google.com/maps/place/Liquivida+Wellness+Center+%7C+Naples/data=!4m7!3m6!1s0x88db1fb849f24d1b:0xb73c3a250a40a5fd!8m2!3d26.25941!4d-81.801781!16s%2Fg%2F11t6gfd2kr!19sChIJG03ySbgf24gR_aVACiU6PLc,Liquivida Wellness Center | Naples,5.0,88,Wellness center,"9655 Tamiami Trl N #102, Naples, FL 34108, United States","755X+Q7 Naples, Florida, USA",https://liquivida.com/naples,+1 239-422-6410,Closed ⋅ Opens 10 am Mon,https://lh3.googleusercontent.com/p/AF1QipN38uTBDBsCtJBsEHFBPlQXz1Wm95bDSg3RM9j4=w408-h306-k-no,true,Closed,10 am–5 pm,10 am–5 pm,10 am–5 pm,10 am–5 pm,10 am–3 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Pompeii+Naples+FL/@40.7496576,14.5053119,14z",2025-09-28T23:12:23.766Z,,,
https://www.google.com/maps/place/Vitalfusion+Med+Spa/data=!4m7!3m6!1s0x88dafd8193c4e2cb:0x45e67a10f55399c0!8m2!3d26.0891418!4d-81.6883338!16s%2Fg%2F11r7mykph0!19sChIJy-LEk4H92ogRwJlT9RB65kU,Vitalfusion Med Spa,4.9,50,Medical spa,"7723 Collier Blvd #305, Naples, FL 34113, United States","38Q6+MM Naples, Florida, USA",https://vitalfusionmedspa.com/,+1 239-285-0693,Closed ⋅ Opens 9:30 am Mon,https://lh3.googleusercontent.com/p/AF1QipMiDYU4AucdbFi8_Lv5qMDFXl0nnp1XPkoSKiSQ=w408-h725-k-no,true,Closed,9:30 am–5 pm,9:30 am–5 pm,9:30 am–5 pm,9:30 am–5 pm,9:30 am–5 pm,10 am–3 pm,"https://www.google.com/maps/search/Infusion+centers+in+Pompeii+Naples+FL/@40.7496576,14.5053119,14z",2025-09-28T23:12:28.850Z,Identifies as women-owned,,
https://www.google.com/maps/place/Well+Infused+-+Naples/data=!4m7!3m6!1s0x4545b10bb5ae0453:0xde9e7807eeb8e399!8m2!3d26.2444469!4d-81.6937595!16s%2Fg%2F11l5gd8td4!19sChIJUwSutQuxRUURmeO47gd4nt4,Well Infused - Naples,4.9,31,Nurse practitioner,"7273 Vanderbilt Beach Rd #19, Naples, FL 34119, United States","68V4+QF Naples, Florida, USA",https://www.wellinfused.com/,+1 239-331-7607,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipMcF20boetBBp-1ZZqyisIEHz-j8rwt0bWT7l2L=w408-h541-k-no,true,Closed,8 am–4 pm,10 am–6 pm,Closed,8 am–4 pm,Closed,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Pompeii+Naples+FL/@40.7496576,14.5053119,14z",2025-09-28T23:12:33.947Z,Identifies as women-owned,,
https://www.google.com/maps/place/Thrive+IV+Bar/data=!4m7!3m6!1s0x88db1db9ade813d7:0xde56596b50afd92c!8m2!3d26.2089709!4d-81.7505858!16s%2Fg%2F11kpvbk94t!19sChIJ1xPorbkd24gRLNmvUGtZVt4,Thrive IV Bar,5.0,210,Wellness center,"13020 Livingston Rd #10, Naples, FL 34105, United States","665X+HQ Naples, Florida, USA",https://thriveivbar.com/,+1 239-332-4848,Closed ⋅ Opens 9 am Mon,https://lh3.googleusercontent.com/p/AF1QipNhYAbk4LQW2bTPa6kHa0fUphxr3qNsIUu0FHKq=w408-h408-k-no,true,9 am–4 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–4 pm,"https://www.google.com/maps/search/Infusion+centers+in+Pompeii+Naples+FL/@40.7496576,14.5053119,14z",2025-09-28T23:12:38.810Z,LGBTQ+ friendly,,
https://www.google.com/maps/place/Balanced+Wellness+IV+Bar/data=!4m7!3m6!1s0x88dae1062a8aa583:0x315e6a96da21fcdf!8m2!3d26.1811195!4d-81.7992529!16s%2Fg%2F11w499sh50!19sChIJg6WKKgbh2ogR3_wh2pZqXjE,Balanced Wellness IV Bar,5.0,13,Health spa,"2950 Tamiami Trl N ste 5 studio 28, Naples, FL 34103, United States","56J2+C7 Naples, Florida, USA",http://balancedwellnessivbar.com/,+1 239-300-1301,Closed ⋅ Opens 9 am Mon,https://lh3.googleusercontent.com/p/AF1QipNDFj7P4CEkXKOXIOsHYf4DCdpCW_-kTDdVruMi=w408-h272-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/Infusion+centers+in+Pompeii+Naples+FL/@40.7496576,14.5053119,14z",2025-09-28T23:12:43.710Z,,,
https://www.google.com/maps/place/The+DRIPBaR+Naples/data=!4m7!3m6!1s0x88db1ffeac063843:0x3d1f62a63b1f212c!8m2!3d26.2745328!4d-81.8003607!16s%2Fg%2F11lck_kj8m!19sChIJQzgGrP4f24gRLCEfO6ZiHz0,The DRIPBaR Naples,5.0,101,IV therapy service,"11216 Tamiami Trl N, Naples, FL 34110, United States","75FX+RV Naples, Florida, USA",https://www.thedripbar.com/naples/?utm_source=naples-fl-google-my-business&utm_medium=organic&utm_campaign=profile-link,+1 239-422-6044,Closed ⋅ Opens 10 am Mon,https://lh3.googleusercontent.com/p/AF1QipMlbkBfAmoxH6w5OYy4G2TdYxUIt1lI1YkDTH_6=w408-h306-k-no,true,10 am–4 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,9 am–5 pm,"https://www.google.com/maps/search/Infusion+centers+in+Pompeii+Naples+FL/@40.7496576,14.5053119,14z",2025-09-28T23:12:48.758Z,Identifies as women-owned,,
https://www.google.com/maps/place/NCH+North+Naples+Hospital/data=!4m7!3m6!1s0x88db1ead91906245:0x7966dfe58851c672!8m2!3d26.2739901!4d-81.7887262!16s%2Fg%2F11xndv8lj!19sChIJRWKQka0e24gRcsZRiOXfZnk,NCH North Naples Hospital,2.4,500,General hospital,"11190 Health Park Blvd Building 1, Naples, FL 34110, United States","76F6+HG Naples, Florida, USA",http://www.nchmd.org/,+1 239-624-5000,,https://lh3.googleusercontent.com/gps-cs-s/AC9h4noHtHjqqkGseZlBnmqO0N4zRtkx1c4By1pQ-V5OX5B5LpoliQlRSKcqqayyQQS6kgJZSVJ9kBONiRZqSu0SbkOEgin5Y3nUD4KoQzV6bL9G-exK25qIJzLPG_KLC-P-n3d3AmrY=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Infusion+centers+in+Pompeii+Naples+FL/@40.7496576,14.5053119,14z",2025-09-28T23:12:53.802Z,,,
https://www.google.com/maps/place/Naples+Center+for+Functional+Medicine/data=!4m7!3m6!1s0x88db1eac03c79ef1:0x7103d986bda6e426!8m2!3d26.271751!4d-81.7909348!16s%2Fg%2F1tf5fkcs!19sChIJ8Z7HA6we24gRJuSmvYbZA3E,Naples Center for Functional Medicine,4.1,264,Medical clinic,"1265 Creekside Pkwy Suite #200, Naples, FL 34108, United States","76C5+PJ Naples, Florida, USA",https://naplescfm.com/,+1 239-649-7400,"Closed ⋅ Opens 8 am Mon

Updated by this business 6 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqLLjaEdSauCUTtCIKnq5uMSZBTy56wsI37KByEKy9tP1nLmofBO2SRmchWh-ZAgntM7NDS9OZA-P1bEWHbttZ21wVEqbEkECctxT_0v_k1lCwMyidmF5IOyLjrPMGTRJli5Fwh=w408-h408-k-no,true,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–2 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Herculaneum+Naples+FL/@40.8059253,14.3473869,14z",2025-09-28T23:13:12.752Z,LGBTQ+ friendly,,
https://www.google.com/maps/place/NCH+Downtown+Baker+Hospital/data=!4m7!3m6!1s0x88dae1ed386ef5c1:0x1b44fad859ea4f44!8m2!3d26.1506629!4d-81.7988238!16s%2Fm%2F04g3lcs!19sChIJwfVuOO3h2ogRRE_qWdj6RBs,NCH Downtown Baker Hospital,2.7,417,Hospital,"350 7th St N, Naples, FL 34102, United States","5622+7F Naples, Florida, USA",http://www.nchmd.org/,+1 239-624-5000,,https://lh3.googleusercontent.com/p/AF1QipMp0OCx3NwZjkePB7XRpb3hMrmiTetpg9XC5M8=w408-h271-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Infusion+centers+in+Herculaneum+Naples+FL/@40.8059253,14.3473869,14z",2025-09-28T23:13:17.714Z,,,
https://www.google.com/maps/place/Healthcare+Network+%7C+Pharmacy/data=!4m7!3m6!1s0x88dae3b71675202b:0xe88fca2953c2820f!8m2!3d26.2010442!4d-81.6880283!16s%2Fg%2F11h15xspmz!19sChIJKyB1Frfj2ogRD4LCUynKj-g,Healthcare Network | Pharmacy,3.0,5,Pharmacy,"12655 Collier Blvd, Naples, FL 34116, United States","6826+CQ Naples, Florida, USA",http://www.healthcareswfl.org/,+1 239-658-3000,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipPMKP28gnvZAyzGPg04LLqvhjeM0rVN3lXNYhTc=w427-h240-k-no,true,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Herculaneum+Naples+FL/@40.8059253,14.3473869,14z",2025-09-28T23:13:22.586Z,LGBTQ+ friendly,,· Delivery
https://www.google.com/maps/place/Healthcare+Network+-+Nichols+Community+Health+Center/data=!4m7!3m6!1s0x88db038f4ad333cb:0xa3387f9bd1b09ccc!8m2!3d26.2004948!4d-81.6877394!16s%2Fg%2F11jn6_v4kx!19sChIJyzPTSo8D24gRzJyw0Zt_OKM,Healthcare Network - Nichols Community Health Center,2.6,27,Medical clinic,"12655 Collier Blvd, Naples, FL 34116, United States","6826+5W Naples, Florida, USA",https://healthcareswfl.org/locations/hcn-at-nichols-community-health-center/,+1 239-658-3000,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipNCH0fCkwQXt81_oXCbZEvWxXtnpaMMk8w7Y80-=w408-h272-k-no,true,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–1 pm,"https://www.google.com/maps/search/Infusion+centers+in+Herculaneum+Naples+FL/@40.8059253,14.3473869,14z",2025-09-28T23:13:27.785Z,,,
https://www.google.com/maps/place/Herculaneum+Hotel+%26+Maison/data=!4m10!3m9!1s0x133ba6eeacfd130b:0xd7b2baf954e196ab!5m2!4m1!1i2!8m2!3d40.8059222!4d14.3494722!16s%2Fg%2F1hfg25njr!19sChIJCxP9rO6mOxMRq5bhVPm6stc,Herculaneum Hotel & Maison,4.6,6541,,"Corso Resina, 230, 80056 Ercolano NA, Italy","R84X+9Q Ercolano, Metropolitan City of Naples, Italy",http://www.hotelherculaneum.com/,+39 081 1855 6413,,https://lh3.googleusercontent.com/p/AF1QipNt6RPO5CZTfnQV7fCGYZZnu86qK2SkZuA4as_R=w408-h272-k-no,true,,,,,,,,"https://www.google.com/maps/search/Infusion+centers+in+Herculaneum+Naples+FL/@40.8059253,14.3473869,14z",2025-09-28T23:13:30.868Z,,,
https://www.google.com/maps/place/Florida+Cancer+Specialists+%26+Research+Institute/data=!4m7!3m6!1s0x88dae192bf79abfd:0x4ccf1bdf05aebb9b!8m2!3d26.1616434!4d-81.7906205!16s%2Fg%2F1ptz6vbnc!19sChIJ_at5v5Lh2ogRm7uuBd8bz0w,Florida Cancer Specialists & Research Institute,4.9,338,Cancer treatment center,"1100 Goodlette-Frank Rd, Naples, FL 34102, United States","5665+MQ Naples, Florida, USA",https://flcancer.com/location/naples-goodlette/,+1 239-434-0656,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipPrZTtnP9g0WU5zd8JqvbMSDv1oLzFL-rsRoHNk=w426-h240-k-no,true,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/Infusion+centers+in+Capri+Naples+FL/@26.1391777,-81.7955475,14z",2025-09-28T23:13:51.608Z,,,
https://www.google.com/maps/place/Optimal+Wellness/data=!4m7!3m6!1s0x88dae120e37eb641:0x74c58f6fc89eb4f0!8m2!3d26.1481532!4d-81.7965302!16s%2Fg%2F11tf3d2md9!19sChIJQbZ-4yDh2ogR8LSeyG-PxXQ,Optimal Wellness,4.9,383,Medical Center,"848 1st Ave N, Naples, FL 34102, United States","46X3+79 Naples, Florida, USA",https://www.optimalwellnesscapecoral.com/,+1 239-360-6253,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipMj6R33u74xZxSMvB9hV5Use1yF24sCNzacSKOK=w408-h272-k-no,true,Closed,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Capri+Naples+FL/@26.1391777,-81.7955475,14z",2025-09-28T23:13:56.442Z,,,
https://www.google.com/maps/place/Well-Being+Medical+Center/data=!4m7!3m6!1s0x88dae1cddc77e82f:0x431a3639809c60c6!8m2!3d26.1531174!4d-81.7968731!16s%2Fg%2F11fp8xqdk_!19sChIJL-h33M3h2ogRxmCcgDk2GkM,Well-Being Medical Center,4.9,307,Medical clinic,"851 5th Ave N Suite 102, Naples, FL 34102, United States","5633+67 Naples, Florida, USA",https://www.well-beingmedicalcenter.org/,+1 239-315-7801,Closed ⋅ Opens 8:30 am Mon,https://lh3.googleusercontent.com/p/AF1QipPcHhNgqoD-n9MYV95TxU9LgcPq4FRZCOR305O2=w408-h271-k-no,true,Closed,8:30 am–5:30 pm,8:30 am–5:30 pm,8:30 am–5:30 pm,8:30 am–5:30 pm,8:30 am–5:30 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Capri+Naples+FL/@26.1391777,-81.7955475,14z",2025-09-28T23:14:01.466Z,,,
,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps/search/Infusion+centers+in+Ischia+Naples+FL/@40.7378738,13.9485287,14z",2025-09-28T23:14:09.766Z,,No new results found,
,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps/search/Infusion+centers+in+Procida+Naples+FL/@40.8517746,14.2681244,14z",2025-09-28T23:14:18.129Z,,No new results found,
"https://www.google.com/maps/place/IVX+Health+Infusion+Center/@40.6813313,14.7743583,14z/data=!4m6!3m5!1s0x88db1d54091c35bf:0xfe86a662db948e3d!8m2!3d26.2109039!4d-81.7715533!16s%2Fg%2F11pv2b57b2",IVX Health Infusion Center,5.0,118,Medical clinic,"2306 Pine Ridge Rd, Naples, FL 34109, United States","666H+99 Naples, Florida, USA",https://ivxhealth.com/locations/florida/southwest-fl/naples?utm_source=gmb&utm_medium=yext,+1 239-213-3601,Closed ⋅ Opens 7 am Mon,https://lh3.googleusercontent.com/p/AF1QipPmiyFKfE5sv0eF2OonuGavOpBmUr0G4TOUGOKA=w426-h240-k-no,true,Closed,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,10 am–3 pm,"https://www.google.com/maps/search/Infusion+centers+in+Salerno+Naples+FL/@40.6813313,14.7743583,14z",2025-09-28T23:14:26.581Z,,Already found,
