placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,sunday,monday,tuesday,wednesday,thursday,friday,saturday,query,timestamp,info,error,attributes
https://www.google.com/maps/place/Tonya+Canter+Bookkeeping+LLC/data=!4m7!3m6!1s0x8850fb0eb79ff967:0xa05300b4d0d51623!8m2!3d36.218048!4d-81.6690606!16s%2Fg%2F11v08s5gk3!19sChIJZ_mftw77UIgRIxbV0LQAU6A,Tonya Canter Bookkeeping LLC,5.0,10,Bookkeeping service,"495 Tracy Cir, Boone, NC 28607, United States","689J+69 Boone, North Carolina, USA",,+1 828-406-9518,Closed ⋅ Opens 8 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ul-YAV8OTyIy2UE0hMUWUw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=221.05324&pitch=0&thumbfov=100,true,Closed,8 am–2 pm,8 am–2 pm,8 am–2 pm,8 am–2 pm,Closed,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Sugar+Mountain+Boone+NC/@36.2181951,-81.6830378,14z",2025-10-19T15:15:51.973Z,Identifies as women-owned,,
"https://www.google.com/maps/place/Bryce+Holder+PA/@36.2030563,-81.6583633,17z/data=!3m1!4b1!4m6!3m5!1s0x8850fa4f6732d435:0x1f194cc507e79c24!8m2!3d36.2030563!4d-81.6583633!16s%2Fg%2F1vnrlqgk",Bryce Holder PA,3.7,3,Tax preparation service,"820 State Farm Rd # F, Boone, NC 28607, United States","683R+6M Boone, North Carolina, USA",,+1 828-264-3595,,,false,,,,,,,,"https://www.google.com/maps/search/certified+public+accountant+in+Sugar+Mountain+Boone+NC/@36.2181951,-81.6830378,14z",2025-10-19T15:15:56.809Z,,,
https://www.google.com/maps/place/Jamie+Leigh+CPA/data=!4m7!3m6!1s0x8850fa08fc49d921:0x97dd288396a5ae7!8m2!3d36.2209721!4d-81.6881372!16s%2Fg%2F1tw_nz1m!19sChIJIdlJ_Aj6UIgR51pqOYjSfQk,Jamie Leigh CPA,1.0,1,Accountant,"920 W King St, Boone, NC 28607, United States","68C6+9P Boone, North Carolina, USA",,+1 828-264-4850,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=1EIjW7BKUpn4Sx28Xp92Og&cb_client=search.gws-prod.gps&w=408&h=240&yaw=294.7382&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/certified+public+accountant+in+Sugar+Mountain+Boone+NC/@36.2181951,-81.6830378,14z",2025-10-19T15:15:59.908Z,,,
https://www.google.com/maps/place/Dempsey+Wilcox+CPA+PC/data=!4m7!3m6!1s0x8850fa4f5b8bffff:0x471365e679a10108!8m2!3d36.204002!4d-81.6578501!16s%2Fg%2F11f63y6_n3!19sChIJ__-LW0_6UIgRCAGheeZlE0c,Dempsey Wilcox CPA PC,,,Accountant,"805 State Farm Rd, Boone, NC 28607, United States","683R+JV Boone, North Carolina, USA",http://www.dempseywilcoxcpa.com/contact.php,+1 844-886-5599,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=X_Hwent8Er4EsjZW7XItqA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=74.11044&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/certified+public+accountant+in+Sugar+Mountain+Boone+NC/@36.2181951,-81.6830378,14z",2025-10-19T15:16:02.644Z,,,
https://www.google.com/maps/place/H%26R+Block/data=!4m7!3m6!1s0x8850fa3b6c4693b7:0x6fb248a87ff2c5!8m2!3d36.2196241!4d-81.66296!16s%2Fg%2F1v8x2x2h!19sChIJt5NGbDv6UIgRxfJ_qEiybwA,H&R Block,4.4,89,Tax preparation service,"203 New Market Centre, Boone, NC 28607, United States","689P+RR Boone, North Carolina, USA",https://www.hrblock.com/tax-office-near-me/north-carolina/boone/1322/?otppartnerid=9308&campaignid=pw_mcm_9308_9762&utm_medium=local,+1 828-264-2341,,https://lh3.googleusercontent.com/p/AF1QipN_h-JC0rhqCebiFIr6irGCW2a6eQQJZZT9eIPW=w408-h272-k-no,true,,,,,,,,"https://www.google.com/maps/search/certified+public+accountant+in+Sugar+Mountain+Boone+NC/@36.2181951,-81.6830378,14z",2025-10-19T15:16:05.488Z,,,
https://www.google.com/maps/place/DMJPS+PLLC/data=!4m7!3m6!1s0x8850fa4ef0204b6d:0xf93b3b4a92fe0236!8m2!3d36.2004422!4d-81.6595592!16s%2Fg%2F1tfnz8sh!19sChIJbUsg8E76UIgRNgL-kko7O_k,DMJPS PLLC,,,Accountant,"1675 Blowing Rock Rd #301, Boone, NC 28607, United States","682R+55 Boone, North Carolina, USA",https://dmjps.com/locations-boone-office/?utm_source=google&utm_medium=organic&utm_campaign=GMB_listing,+1 828-262-0997,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipOx03nMyM1qGnDAS8dNGrRdZO5xtIy_Tjkiz-jM=w408-h306-k-no,true,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Sugar+Mountain+Boone+NC/@36.2181951,-81.6830378,14z",2025-10-19T15:16:10.244Z,,,
https://www.google.com/maps/place/Papeleo/data=!4m7!3m6!1s0x8850fa3fda5e973d:0x2d2e28b56b081d9b!8m2!3d36.2125154!4d-81.6680153!16s%2Fg%2F1thzpllt!19sChIJPZde2j_6UIgRmx0Ia7UoLi0,Papeleo,4.3,9,Tax preparation service,"375 NC-105 Extension, Boone, NC 28607, United States","687J+2Q Boone, North Carolina, USA",http://www.papeleoinc.com/,+1 828-268-0105,Closed ⋅ Opens 10 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=f26oWy06jdohnw5QcBi31A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=56.375507&pitch=0&thumbfov=100,true,Closed,10 am–7 pm,10 am–7 pm,10 am–7 pm,10 am–7 pm,10 am–7 pm,10 am–4 pm,"https://www.google.com/maps/search/certified+public+accountant+in+Sugar+Mountain+Boone+NC/@36.2181951,-81.6830378,14z",2025-10-19T15:16:15.327Z,,,
https://www.google.com/maps/place/Kelly+Shaun+J+CPA/data=!4m7!3m6!1s0x8850fa2360500023:0x1989419cf7d60c80!8m2!3d36.2230382!4d-81.6634287!16s%2Fg%2F1v5_b3s1!19sChIJIwBQYCP6UIgRgAzW95xBiRk,Kelly Shaun J CPA,,,Tax preparation service,"516 New Market Blvd # B1, Boone, NC 28607, United States","68FP+6J Boone, North Carolina, USA",,+1 828-262-1020,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=DOm2ZkjrKpMGRUmtroPUrQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=139.25845&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/certified+public+accountant+in+Sugar+Mountain+Boone+NC/@36.2181951,-81.6830378,14z",2025-10-19T15:16:18.055Z,,,
https://www.google.com/maps/place/Allen+CPA+PLLC/data=!4m7!3m6!1s0x8850fa2360500023:0x84f727a64d8319db!8m2!3d36.2230382!4d-81.6634287!16s%2Fg%2F1tdv_l4k!19sChIJIwBQYCP6UIgR2xmDTaYn94Q,Allen CPA PLLC,,,Tax preparation service,"516 New Market Blvd Ste 1, Boone, NC 28607, United States","68FP+6J Boone, North Carolina, USA",http://allen.tax/,+1 828-262-1020,Closed ⋅ Opens 8 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=DOm2ZkjrKpMGRUmtroPUrQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=139.25845&pitch=0&thumbfov=100,true,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Sugar+Mountain+Boone+NC/@36.2181951,-81.6830378,14z",2025-10-19T15:16:22.987Z,,,
"https://www.google.com/maps/place/Middle+Fork+Tax+Service,+LLC/data=!4m7!3m6!1s0x8850fa5d23d0503f:0x438b906d56caf19a!8m2!3d36.1990879!4d-81.6668916!16s%2Fg%2F11rxhzpswc!19sChIJP1DQI136UIgRmvHKVm2Qi0M","Middle Fork Tax Service, LLC",,,Consultant,"719A Greenway Rd, Boone, NC 28607, United States","58XM+J6 Boone, North Carolina, USA",https://www.middleforktaxservice.com/about-us,+1 828-406-3779,Closed ⋅ Opens 10 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=vUTyI42fAqxobd93H_uEJg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=94.38824&pitch=0&thumbfov=100,true,Closed,10 am–4 pm,10 am–4 pm,10 am–4 pm,10 am–4 pm,10 am–4 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Sugar+Mountain+Boone+NC/@36.2181951,-81.6830378,14z",2025-10-19T15:16:27.853Z,,,
https://www.google.com/maps/place/Donald+P+Thrasher+Accounting/data=!4m7!3m6!1s0x8850fa3105f6ea79:0x5cae76e2f9005ea7!8m2!3d36.2177637!4d-81.6549924!16s%2Fg%2F1thqhg51!19sChIJeer2BTH6UIgRp14A-eJ2rlw,Donald P Thrasher Accounting,,,Accountant,"264 Delmar St, Boone, NC 28607, United States","689W+42 Boone, North Carolina, USA",,+1 828-264-9974,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=pTc5b81Ri86nf7VEsqiCIw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=218.70322&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/certified+public+accountant+in+Sugar+Mountain+Boone+NC/@36.2181951,-81.6830378,14z",2025-10-19T15:16:30.608Z,,,
https://www.google.com/maps/place/L+C+%26+K+Consultants/data=!4m7!3m6!1s0x8850fa4f824f3a5d:0x908bfc0d328de854!8m2!3d36.2021574!4d-81.6578601!16s%2Fg%2F1tjh01qq!19sChIJXTpPgk_6UIgRVOiNMg38i5A,L C & K Consultants,,,Tax preparation service,"170 Hidden Shadows Dr, Boone, NC 28607, United States","682R+VV Boone, North Carolina, USA",,+1 828-264-5893,Closed ⋅ Opens 9 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=wDcnssLVa4GyQnyggb6xJQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=34.77219&pitch=0&thumbfov=100,false,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Sugar+Mountain+Boone+NC/@36.2181951,-81.6830378,14z",2025-10-19T15:16:35.393Z,,,
https://www.google.com/maps/place/Amy+G+Brown+CPA+PC/data=!4m7!3m6!1s0x8850ed1ebe956ddd:0xf7f903e32b8c0a5c!8m2!3d36.1191339!4d-81.8380187!16s%2Fg%2F1td6ytkd!19sChIJ3W2Vvh7tUIgRXAqMK-MD-fc,Amy G Brown CPA PC,5.0,2,Tax preparation service,"4501 Tynecastle Hwy #16, Banner Elk, NC 28604, United States","4596+MQ Banner Elk, North Carolina, USA",,+1 828-898-7607,Closed ⋅ Opens 9 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=lY-987atWpZ6soaSAeaNQQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=15.837131&pitch=0&thumbfov=100,true,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Sugar+Mountain+Boone+NC/@36.2181951,-81.6830378,14z",2025-10-19T15:16:40.397Z,,,
"https://www.google.com/maps/place/M+J+Perry+CPA+PLLC/@36.2138769,-81.892244,17z/data=!3m1!4b1!4m6!3m5!1s0x88508dcd1cfcb2dd:0xf5e94097ce011fb5!8m2!3d36.2138769!4d-81.892244!16s%2Fg%2F11l6vml7n9",M J Perry CPA PLLC,5.0,1,Certified public accountant,"105 Acorn Ln, Beech Mountain, NC 28604, United States","6475+H4 Beech Mountain, North Carolina, USA",https://www.mjperrycpa.com/,+1 704-913-3352,,,false,,,,,,,,"https://www.google.com/maps/search/certified+public+accountant+in+Sugar+Mountain+Boone+NC/@36.2181951,-81.6830378,14z",2025-10-19T15:16:47.414Z,,,
"https://www.google.com/maps/place/High+Country+Tax+%26+Consulting,+Inc./data=!4m7!3m6!1s0x88508ded13a8bb61:0xbe5b9e4cccc53859!8m2!3d36.1451653!4d-81.8609717!16s%2Fg%2F11gy81sbdt!19sChIJYbuoE-2NUIgRWTjFzEyeW74","High Country Tax & Consulting, Inc.",5.0,1,Tax preparation service,"1900 Tynecastle Hwy, Banner Elk, NC 28604, United States","44WQ+3J Banner Elk, North Carolina, USA",http://www.highcountrytax.com/,+1 828-898-4000,Closed ⋅ Opens 9 am Mon,https://lh3.googleusercontent.com/p/AF1QipNy0f-OTudeBbFtIMpV_Xu_4WFSMzuA_gRWeUnE=w408-h272-k-no,true,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Sugar+Mountain+Boone+NC/@36.2181951,-81.6830378,14z",2025-10-19T15:16:52.458Z,,,
https://www.google.com/maps/place/ATC+Billing+Services+Inc/data=!4m7!3m6!1s0x8850efe6f23b197b:0x419929c3d55689b7!8m2!3d36.2166729!4d-81.5894375!16s%2Fg%2F12606mmnb!19sChIJexk78ubvUIgRt4lW1cMpmUE,ATC Billing Services Inc,5.0,1,Accountant,"251 Foggy Ln, Boone, NC 28607, United States","6C86+M6 Boone, North Carolina, USA",,+1 828-268-9722,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ZBx0BqRfJraUenEA03-hFw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=109.98151&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/certified+public+accountant+in+Sugar+Mountain+Boone+NC/@36.2181951,-81.6830378,14z",2025-10-19T15:16:55.308Z,,,
https://www.google.com/maps/place/Hess+Robert+M+CPA/data=!4m7!3m6!1s0x8850e544c63816f5:0x369a978bd0739e2a!8m2!3d36.1325482!4d-81.6792214!16s%2Fg%2F1v16q_l8!19sChIJ9RY4xkTlUIgRKp5z0IuXmjY,Hess Robert M CPA,5.0,2,Tax preparation service,"306 Wallingford St, Blowing Rock, NC 28605, United States","48MC+28 Blowing Rock, North Carolina, USA",http://hessandhesscpa.com/,+1 828-295-3131,Closed ⋅ Opens 7:30 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=5vfwIUzVGmCEgFP27eMykA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=105.84392&pitch=0&thumbfov=100,false,Closed,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Sugar+Mountain+Boone+NC/@36.2181951,-81.6830378,14z",2025-10-19T15:17:00.163Z,,,
"https://www.google.com/maps/place/Orian+C+Carter,+Accountant/data=!4m7!3m6!1s0x8850e5448ecd7bd7:0xdac1b189b84093fa!8m2!3d36.1316589!4d-81.6778417!16s%2Fg%2F1tdftvb1!19sChIJ13vNjkTlUIgR-pNAuImxwdo","Orian C Carter, Accountant",5.0,1,Accountant,"133 Morris St, Blowing Rock, NC 28605, United States","48JC+MV Blowing Rock, North Carolina, USA",http://www.oriancarter.com/,+1 828-295-4404,Closed ⋅ Opens 9 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=X1bc_woJu3l0I1S1Z6wRHQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=300.4563&pitch=0&thumbfov=100,false,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Sugar+Mountain+Boone+NC/@36.2181951,-81.6830378,14z",2025-10-19T15:17:05.085Z,,,
"https://www.google.com/maps/place/Janet+Killen+Moretz,+CPA/data=!4m7!3m6!1s0x8851ac974163a461:0xb1e4ae868c3dfa2!8m2!3d36.4040109!4d-81.489455!16s%2Fg%2F11c72n66qc!19sChIJYaRjQZesUYgRot_DaOhKHgs","Janet Killen Moretz, CPA",5.0,12,Certified public accountant,"4 N 6th Ave, West Jefferson, NC 28694, United States","CG36+J6 West Jefferson, North Carolina, USA",http://jmoretzcpa.com/,+1 336-846-1555,Closed ⋅ Opens 9 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=SXsgTPh7w5FAOs7hEC71wQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=100.70464&pitch=0&thumbfov=100,true,Closed,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Sugar+Mountain+Boone+NC/@36.2181951,-81.6830378,14z",2025-10-19T15:17:10.367Z,Identifies as women-owned,,
"https://www.google.com/maps/place/Timothy+W.+Barrier+CPA,+P.A./data=!4m7!3m6!1s0x88505c66e18c224b:0xd97b98dab4a3070e!8m2!3d36.463852!4d-81.8021996!16s%2Fg%2F1tgh3p6p!19sChIJSyKM4WZcUIgRDgejtNqYe9k","Timothy W. Barrier CPA, P.A.",4.6,20,Certified public accountant,"112 Pioneer Village Dr, Mountain City, TN 37683, United States","F57X+G4 Mountain City, Tennessee, USA",,+1 423-460-1994,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=uaRdlSlRqI91m80US-f7WA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=298.19217&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/certified+public+accountant+in+Sugar+Mountain+Boone+NC/@36.2181951,-81.6830378,14z",2025-10-19T15:17:13.290Z,,,
https://www.google.com/maps/place/Shockley+Financial/data=!4m7!3m6!1s0x8850e53809c2ff2f:0xa493b77608a9a99f!8m2!3d36.1331141!4d-81.6753675!16s%2Fg%2F11w1q1zz5l!19sChIJL__CCTjlUIgRn6mpCHa3k6Q,Shockley Financial,5.0,1,Certified public accountant,"257 Sunset Dr, Blowing Rock, NC 28605, United States","48MF+6V Blowing Rock, North Carolina, USA",https://shockleyfinancial.com/,+1 828-295-2098,Closed ⋅ Opens 9 am Mon,https://lh3.googleusercontent.com/p/AF1QipPy3_dy81vqHsOFzHpDYTMOvhrZr9DOw9cQy6ce=w408-h272-k-no,true,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Sugar+Mountain+Boone+NC/@36.2181951,-81.6830378,14z",2025-10-19T15:17:18.230Z,,,
