placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,info,imgUrl,isClaimed,thursday,friday,saturday,sunday,monday,tuesday,wednesday,query,timestamp,attributes,isBlackOwned
https://www.google.com/maps/place/J%26P+Property+Manager/data=!4m7!3m6!1s0x87c0fd9ecce71ef1:0xf3562168e73e02cb!8m2!3d39.0839193!4d-94.4140961!16s%2Fg%2F11ngxsz7lb!19sChIJ8R7nzJ79wIcRywI-52ghVvM,J&P Property Manager,2.3,3,Property management company,"800 S Noland Rd #6, Independence, MO 64050, United States","3HMP+H9 Independence, Missouri, USA",http://legacybuilders.net/,+1 816-877-9422,Closed ⋅ Opens 11 am Fri,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=HNJ3Nf-DT0Y4Y3RLvN_B2g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=260.20563&pitch=0&thumbfov=100,true,Closed,11 am–2 pm,Closed,Closed,Closed,11 am–3 pm,11 am–3 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Independence+MO/@39.0911161,-94.4155068,14z",2025-09-25T18:26:10.358Z,,
https://www.google.com/maps/place/Fairmount+Plaza+Leasing+Office/data=!4m7!3m6!1s0x87c0fcf28c4b3b7b:0x15aa06f1dd0af7c8!8m2!3d39.1016594!4d-94.4571123!16s%2Fg%2F1tpll7v_!19sChIJeztLjPL8wIcRyPcK3fEGqhU,Fairmount Plaza Leasing Office,4.0,25,Property management company,"615 S Huttig Ave #1873, Independence, MO 64053, United States","4G2V+M5 Independence, Missouri, USA",,+1 816-252-1941,Open ⋅ Closes 5 pm,,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqHKCCY6kRlB9x9429hQzfgrhNxjXq4fo5ZddC3Zzn3zQ3eFlLRUzjVxrbTejG_XxKArQwPseqZpJIWQKyTaM67e-IgW0I9YS0SfvdsrhzLOmlnNb5NzD8f7ZpK0b7hoIRhVVPO=w408-h306-k-no,true,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Independence+MO/@39.0911161,-94.4155068,14z",2025-09-25T18:26:15.045Z,,
https://www.google.com/maps/place/Evernest+Property+Management+Kansas+City/data=!4m7!3m6!1s0x87c11d14467654a9:0xeff02df6d071f75e!8m2!3d39.0334986!4d-94.3778008!16s%2Fg%2F11t6hrlwcd!19sChIJqVR2RhQdwYcRXvdx0PYt8O8,Evernest Property Management Kansas City,4.2,229,Property management company,"17201 E US Hwy 40 Suite #216, Independence, MO 64055, United States","2JMC+9V Independence, Missouri, USA",https://www.evernest.co/,+1 816-875-4971,,,https://lh3.googleusercontent.com/p/AF1QipP7dvMHWJfu5eO5QcmuAIfEmlK-x4cC8ELFbCaK=w408-h272-k-no,true,,,,,,,,"https://www.google.com/maps/search/HOA+management+businesses+in+Independence+MO/@39.0911161,-94.4155068,14z",2025-09-25T18:26:18.420Z,,
https://www.google.com/maps/place/Reliable+Properties/data=!4m7!3m6!1s0x87c0fcadf9a6aaab:0xc8612a857a59cffd!8m2!3d39.0752766!4d-94.3825726!16s%2Fg%2F11ghr0qr1g!19sChIJq6qm-a38wIcR_c9ZeoUqYcg,Reliable Properties,1.7,44,Property management company,"16657 East 23rd St S, Independence, MO 64055, United States","3JG8+4X Independence, Missouri, USA",,+1 816-716-3843,,,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npxiWrN-w1V-g2IY01lz81IFwDpTi8jZMv4jESSR9oNI2RknBvV4Zqp-f15bJIZobey7w7f3oYwMabYd4BBJF-tWPzyi8-Yb6gFRrT1UkSJijd-w_rfvmmfd12edIAqfmnRoBc3=w408-h306-k-no,false,,,,,,,,"https://www.google.com/maps/search/HOA+management+businesses+in+Independence+MO/@39.0911161,-94.4155068,14z",2025-09-25T18:26:21.035Z,,
https://www.google.com/maps/place/Better+Places+llc/data=!4m7!3m6!1s0x87c0e367d3c41af7:0xea6d678c5c866d65!8m2!3d39.0427998!4d-94.4103725!16s%2Fg%2F11rtnn7lqv!19sChIJ9xrE02fjwIcRZW2GXIxnbeo,Better Places llc,5.0,1,Property management company,"4212 S Hocker Ave #230, Independence, MO 64055, United States","2HVQ+4V Independence, Missouri, USA",,,Open ⋅ Closes 5 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=-82zaqM5riw6s2KS0XyEeQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=170.44928&pitch=0&thumbfov=100,false,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Independence+MO/@39.0911161,-94.4155068,14z",2025-09-25T18:26:25.834Z,,
https://www.google.com/maps/place/Whispering+Meadows/data=!4m7!3m6!1s0x87c11d0dacaaf031:0xcd57d57362d02edb!8m2!3d39.0388067!4d-94.3741965!16s%2Fg%2F1tglnf3n!19sChIJMfCqrA0dwYcR2y7QYnPVV80,Whispering Meadows,4.2,6,Homeowners' association,"4455 S Davidson Dr, Independence, MO 64055, United States","2JQG+G8 Independence, Missouri, USA",http://whisperingmeadows.org/,+1 816-350-8729,,,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqwqD-5VE2fV9CS6-O_9ecu0gERzR0nU2I8YV7Uij4f1J3eyObJPv6s4H2HVnOAk1MPBYP6BFfXXkBTfZN37kxmSbgFuMSMHt8IGM12ftK-FbnqndiODTX4Xxwi66Anst329RM=w408-h544-k-no,false,,,,,,,,"https://www.google.com/maps/search/HOA+management+businesses+in+Independence+MO/@39.0911161,-94.4155068,14z",2025-09-25T18:26:28.304Z,,
https://www.google.com/maps/place/Kansas+City+Property+Solutions/data=!4m7!3m6!1s0x87c0fda2f45d1ff7:0x67310e4fb1f0d35c!8m2!3d39.087909!4d-94.4485303!16s%2Fg%2F11vb8q0j1h!19sChIJ9x9d9KL9wIcRXNPwsU8OMWc,Kansas City Property Solutions,4.2,10,Apartment rental agency,"10920 E Winner Rd, Independence, MO 64052, United States","3HQ2+5H Independence, Missouri, USA",http://www.kcpropsolutions.com/,+1 816-285-6531,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=v6M7TTXa9FNcQ4YAszPArg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=20.828186&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/HOA+management+businesses+in+Independence+MO/@39.0911161,-94.4155068,14z",2025-09-25T18:26:31.033Z,,
https://www.google.com/maps/place/RL+Stewart+Property+Management%2FREMAX/data=!4m7!3m6!1s0x87c11dd82ba0b6fb:0x512979e506f7e22e!8m2!3d39.0348656!4d-94.3803635!16s%2Fg%2F11g8v54dkg!19sChIJ-7agK9gdwYcRLuL3BuV5KVE,RL Stewart Property Management/REMAX,5.0,1,Property management company,"17000 E US Hwy 40 #1, Independence, MO 64055, United States","2JM9+WV Independence, Missouri, USA",,+1 816-729-4447,Open ⋅ Closes 5 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Z0AHk-nuS75g3hoi0BUzCw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=115.97985&pitch=0&thumbfov=100,true,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Independence+MO/@39.0911161,-94.4155068,14z",2025-09-25T18:26:36.064Z,,
"https://www.google.com/maps/place/Secured+Asset+Management,+LLC/data=!4m7!3m6!1s0x87c0e37260e5bf7f:0xa9a7a72874f31281!8m2!3d39.0451216!4d-94.4102323!16s%2Fg%2F11t26rn6mc!19sChIJf7_lYHLjwIcRgRLzdCinp6k","Secured Asset Management, LLC",3.0,2,Property management company,"14400 E 42nd St S #200, Independence, MO 64055, United States","2HWQ+2W Independence, Missouri, USA",http://www.securedassetmanagement.com/,+1 816-278-1800,Open ⋅ Closes 6 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=EfyWnEF1gNQNg8n4D1HaZg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=45.313522&pitch=0&thumbfov=100,true,8 am–6 pm,8 am–6 pm,Closed,Closed,8 am–6 pm,8 am–6 pm,8 am–6 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Independence+MO/@39.0911161,-94.4155068,14z",2025-09-25T18:26:41.074Z,,
https://www.google.com/maps/place/Arvest+Asset+Management/data=!4m7!3m6!1s0x87c0e2928c46e9f1:0xcb773fef57d85ffc!8m2!3d39.0408796!4d-94.4160887!16s%2Fg%2F11fz2stnqh!19sChIJ8elGjJLiwIcR_F_YV-8_d8s,Arvest Asset Management,5.0,1,Property management company,"4340 S Noland Rd, Independence, MO 64055, United States","2HRM+9H Independence, Missouri, USA",https://www.arvest.com/,,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=h9QlfmJvTFf_IMCi_i02FA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=319.3575&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/HOA+management+businesses+in+Independence+MO/@39.0911161,-94.4155068,14z",2025-09-25T18:26:43.760Z,,
https://www.google.com/maps/place/Connect55%2B+Independence/data=!4m7!3m6!1s0x87c0e2f62dae41eb:0xfc312d752e526c3f!8m2!3d39.026999!4d-94.35668!16s%2Fg%2F11cly58vzv!19sChIJ60GuLfbiwIcRP2xSLnUtMfw,Connect55+ Independence,3.4,29,Retirement community,"19301 E 50th Terrace, Independence, MO 64055, United States","2JGV+Q8 Independence, Missouri, USA",https://www.connect55.com/communities/independence/,+1 816-886-2166,Open ⋅ Closes 5 pm,,https://lh3.googleusercontent.com/p/AF1QipOfhB-Qez7DBdvTtgKltvr54uuyAspJXOop86Ae=w408-h271-k-no,true,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Independence+MO/@39.0911161,-94.4155068,14z",2025-09-25T18:26:48.620Z,,
https://www.google.com/maps/place/Rovira+Realty/data=!4m7!3m6!1s0x87c0e36d01ac1d3d:0x734fac0616d02c0e!8m2!3d39.0536153!4d-94.4136087!16s%2Fg%2F11rdydvvq4!19sChIJPR2sAW3jwIcRDizQFgasT3M,Rovira Realty,1.0,5,Property management company,"3675 S Noland Rd Ste 215, Independence, MO 64055, United States","3H3P+CH Independence, Missouri, USA",,+1 786-758-3100,Open ⋅ Closes 5 pm,,https://lh3.googleusercontent.com/p/AF1QipOmtCINUKp136pr0wJyftzyRht8taTTNwwrk8oz=w408-h269-k-no,true,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Independence+MO/@39.0911161,-94.4155068,14z",2025-09-25T18:26:53.819Z,,
"https://www.google.com/maps/place/Premier+Real+Estate+Management,+Inc./data=!4m7!3m6!1s0x87c11db2644ce643:0xe9b53e33725d19bc!8m2!3d39.0327654!4d-94.3703521!16s%2Fg%2F11mq7tydhf!19sChIJQ-ZMZLIdwYcRvBldcjM-tek","Premier Real Estate Management, Inc.",2.3,39,Property management company,"17817 E US Hwy 40, Independence, MO 64055, United States","2JMH+4V Independence, Missouri, USA",http://www.propertymanagerskc.com/,+1 816-228-8222,Open ⋅ Closes 5 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=FeEkgOuvCfnVVTRJMqKNpw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=125.87837&pitch=0&thumbfov=100,true,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Independence+MO/@39.0911161,-94.4155068,14z",2025-09-25T18:26:58.756Z,,
https://www.google.com/maps/place/Secured+Property+Management+LLC/data=!4m7!3m6!1s0x246d8d2fcb0f6d35:0xac6beccb123949d7!8m2!3d39.0902344!4d-94.5755075!16s%2Fg%2F11qh3mthyb!19sChIJNW0Pyy-NbSQR10k5Esvsa6w,Secured Property Management LLC,5.0,1,Property management company,,,,+1 816-886-5203,Open ⋅ Closes 4 pm,,https://lh3.googleusercontent.com/p/AF1QipOzcHNh8PtbXgzIitWwBV4n1LFyEW1Zn7m7MGFl=w408-h408-k-no,true,10 am–4 pm,10 am–4 pm,Closed,Closed,10 am–4 pm,10 am–4 pm,10 am–4 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Independence+MO/@39.0911161,-94.4155068,14z",2025-09-25T18:27:03.630Z,,
https://www.google.com/maps/place/Lotus+Key+Homes/data=!4m7!3m6!1s0x87c0fd190f315555:0x5b691d2e9e3770bc!8m2!3d39.0945523!4d-94.43141!16s%2Fg%2F11ghq_zrc2!19sChIJVVUxDxn9wIcRvHA3ni4daVs,Lotus Key Homes,3.8,25,Real estate agency,"1220 W Truman Rd, Independence, MO 64050, United States","3HV9+RC Independence, Missouri, USA",https://lotuskeyhomes.com/investor-contact/,+1 816-838-7368,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=k6sSbxb-0UjPz_pE8ppLEw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=5.4152827&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/HOA+management+businesses+in+Independence+MO/@39.0911161,-94.4155068,14z",2025-09-25T18:27:06.269Z,,
https://www.google.com/maps/place/Remington+Estates/data=!4m7!3m6!1s0x87c102b384455555:0x7dc0a1a7d45c8440!8m2!3d39.0752879!4d-94.3826527!16s%2Fg%2F11vw_jjcrr!19sChIJVVVFhLMCwYcRQIRc1KehwH0,Remington Estates,,,Homeowners' association,"16657 East 23rd St S Ste. 135, Independence, MO 64055, United States","3JG8+4W Independence, Missouri, USA",http://remingtonestateshoa.com/,+1 816-405-6402,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=QewMQlRlovQ5de3806GLjw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=285.07706&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/HOA+management+businesses+in+Independence+MO/@39.0911161,-94.4155068,14z",2025-09-25T18:27:08.710Z,,
https://www.google.com/maps/place/HomeRiver+Group+Kansas+City+Property+Management/data=!4m7!3m6!1s0x87c05c1f42813ab7:0xf688ee1476465e63!8m2!3d39.132114!4d-94.5098395!16s%2Fg%2F11d_9hdrmy!19sChIJtzqBQh9cwIcRY15GdhTuiPY,HomeRiver Group Kansas City Property Management,4.1,794,Property management company,"6121 E Connecticut Ave, Kansas City, MO 64120, United States","4FJR+R3 Kansas City, Missouri, USA",http://kansascity-propertymanagement.com/,+1 816-565-4475,Open ⋅ Closes 5 pm,,https://lh3.googleusercontent.com/p/AF1QipPEGH5wEscT2TWo1ucUKbowUgugx__PaKKZmTSj=w426-h240-k-no,true,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Independence+MO/@39.0911161,-94.4155068,14z",2025-09-25T18:27:13.294Z,,
https://www.google.com/maps/place/Sage+Door+Property+Management/data=!4m7!3m6!1s0x87c11be87caed633:0x4b05aafa811a7220!8m2!3d39.0297019!4d-94.2870876!16s%2Fg%2F11h6hgb74d!19sChIJM9aufOgbwYcRIHIagfqqBUs,Sage Door Property Management,4.6,99,Property management company,"1932 NW Copper Oaks Cir, Blue Springs, MO 64015, United States","2PH7+V5 Blue Springs, Missouri, USA",http://sagedoor.com/,+1 816-609-7000,"Open ⋅ Closes 5 pm

Confirmed by this business 12 weeks ago",Identifies as women-owned,https://lh3.googleusercontent.com/p/AF1QipMOFD2GhoQ8AUT1ImmOnjICRUtdMxP4lOC_3lpC=w408-h306-k-no,true,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Independence+MO/@39.0911161,-94.4155068,14z",2025-09-25T18:27:18.277Z,,
https://www.google.com/maps/place/OCD+Lawn+and+Tree+LLC/data=!4m7!3m6!1s0x87c0fd3ce43cc465:0xe18b3954f4703c1a!8m2!3d39.0996792!4d-94.4036492!16s%2Fg%2F11qqfl6cmb!19sChIJZcQ85Dz9wIcRGjxw9FQ5i-E,OCD Lawn and Tree LLC,5.0,5,Tree service,"829 E College St, Independence, MO 64050, United States","3HXW+VG Independence, Missouri, USA",,+1 816-809-8880,Open 24 hours,,https://lh3.googleusercontent.com/p/AF1QipM7CXXpTM18iTvRb5bv-DmRFIWfTVeOGZqHxYRY=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/HOA+management+businesses+in+Independence+MO/@39.0911161,-94.4155068,14z",2025-09-25T18:27:22.940Z,,
"https://www.google.com/maps/place/Next+Level+Rental+Properties,+LLC/data=!4m7!3m6!1s0x87c0e2be9aea25dd:0x2bae759fc9fc5772!8m2!3d39.0536153!4d-94.4136087!16s%2Fg%2F11vqtby0x0!19sChIJ3SXqmr7iwIcRclf8yZ91ris","Next Level Rental Properties, LLC",,,Property management company,"3675 S Noland Rd Ste 104, Independence, MO 64055, United States","3H3P+CH Independence, Missouri, USA",http://nextlevelpropertieskc.com/,,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=TnhErFbNhtAK7f-Mb1F4ZA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=130.90791&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/HOA+management+businesses+in+Independence+MO/@39.0911161,-94.4155068,14z",2025-09-25T18:27:25.437Z,,
