placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,info,imgUrl,isClaimed,tuesday,wednesday,thursday,friday,saturday,sunday,monday,query,timestamp,isBlackOwned,error,attributes
https://www.google.com/maps/place/Southwest+Community+Health+Center/data=!4m7!3m6!1s0x89e80e6afedab255:0xbdece50cfaac76aa!8m2!3d41.1745835!4d-73.203129!16s%2Fg%2F11qgb7grpd!19sChIJVbLa_moO6IkRqnas-gzl7L0,Southwest Community Health Center,4.8,58,Medical office,"968 Fairfield Ave, Bridgeport, CT 06605, United States","5QFW+RP Bridgeport, Connecticut, USA",http://www.swchc.org/,+1 203-330-6000,Closed · Opens 8:30 am Wed,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=WWWMlkTTu7Hrv-tA3uZdeQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=4.166868&pitch=0&thumbfov=100,true,8:30 am–4:30 pm,8:30 am–8 pm,8:30 am–4:30 pm,8:30 am–4:30 pm,9 am–1 pm,Closed,8:30 am–8 pm,"https://www.google.com/maps/search/vein+clinics+in+Bridgeport+CT/@41.17989,-73.1923287,14z",2025-12-16T21:59:28.234Z,,,
https://www.google.com/maps/place/iCRYO+Cryotherapy+%2B+iV+Therapy+%2B+Body+Sculpting+%2B+Red+Light+Therapy/data=!4m7!3m6!1s0x89e80f5f84d41365:0xb67ba136a138e0dd!8m2!3d41.1628906!4d-73.2336948!16s%2Fg%2F11mhg54170!19sChIJZRPUhF8P6IkR3eA4oTahe7Y,iCRYO Cryotherapy + iV Therapy + Body Sculpting + Red Light Therapy,4.9,401,Wellness center,"665 Commerce Dr Suite F, Fairfield, CT 06825, United States","5Q78+5G Fairfield, Connecticut, USA",https://icryo-fairfield-ct.com/,+1 203-545-1175,"Open · Closes 7 pm

Updated by this business 12 weeks ago",Identifies as women-owned,https://lh3.googleusercontent.com/p/AF1QipONLUI1bRRTw2QmCybQ4ZYEmgds03p97li19imi=w408-h408-k-no,true,9 am–7 pm,9 am–7 pm,9 am–7 pm,9 am–7 pm,9 am–5 pm,10 am–4 pm,9 am–7 pm,"https://www.google.com/maps/search/vein+clinics+in+Bridgeport+CT/@41.17989,-73.1923287,14z",2025-12-16T21:59:33.121Z,,,
https://www.google.com/maps/place/St.+Vincent%27s+Medical+Center/data=!4m7!3m6!1s0x89e80e8d8befec81:0x27c5dbb2c818ae60!8m2!3d41.2013082!4d-73.2011143!16zL20vMGd3azI5!19sChIJgezvi40O6IkRYK4YyLLbxSc,St. Vincent's Medical Center,2.9,433,Hospital,"2800 Main St, Bridgeport, CT 06606, United States","6Q2X+GH Bridgeport, Connecticut, USA",https://www.stvincents.org/,+1 203-576-6000,,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwsd8eEz_QRnGRWkjqAr4oLhd8jZ9tRYLAu7aozLRq7hurwmyJQJNBzQ__kaKbXnxr019rH4AE8FyYxKDwThawGYfjvXEedKZIasidMK2rGFYwq08kUkkj4F5SOOwoQuPohMoWv=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/vein+clinics+in+Bridgeport+CT/@41.17989,-73.1923287,14z",2025-12-16T21:59:38.801Z,,,
https://www.google.com/maps/place/The+Skincare+Studio+Medspa/data=!4m7!3m6!1s0x89e80dd09b2f8e23:0xcfd2cd8113081c0b!8m2!3d41.2089675!4d-73.1301618!16s%2Fg%2F11k1j67w_4!19sChIJI44vm9AN6IkRCxwIE4HN0s8,The Skincare Studio Medspa,4.9,331,Medical spa,"3586 Main St, Stratford, CT 06614, United States","6V59+HW Stratford, Connecticut, USA",http://www.theskincarestudioct.com/,+1 203-377-0166,,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipMpx9QoSD5EWVu5sad1rCMX5syNaMlK0jqsk8o=w408-h408-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/vein+clinics+in+Bridgeport+CT/@41.17989,-73.1923287,14z",2025-12-16T21:59:44.265Z,true,,
https://www.google.com/maps/place/Metro+Vein+Centers+%7C+Fairfield/data=!4m7!3m6!1s0x89e811d8eaac09cb:0xe51b86099c2f11c4!8m2!3d41.1478623!4d-73.2514491!16s%2Fg%2F11kjly7z58!19sChIJywms6tgR6IkRxBEvnAmGG-U,Metro Vein Centers | Fairfield,4.9,153,Vascular surgeon,"55 Walls Dr #405, Fairfield, CT 06824, United States","4PXX+4C Fairfield, Connecticut, USA",https://www.metroveincenters.com/locations/connecticut-fairfield?utm_source=google&utm_medium=Yext,+1 203-409-8415,Open · Closes 7 pm,,https://lh3.googleusercontent.com/p/AF1QipMTfq8C5R0Xyg5YQOh5UJtQagpUr2hCQd4ZIR6g=w408-h408-k-no,true,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,Closed,Closed,8 am–7 pm,"https://www.google.com/maps/search/vein+clinics+in+Bridgeport+CT/@41.17989,-73.1923287,14z",2025-12-16T21:59:49.563Z,,,
"https://www.google.com/maps/place/Center+for+Varicose+Veins+-+Dr.+Vinay+Madan,+MD,+DABVLM/data=!4m7!3m6!1s0x89e80fae2aff9a03:0x6a000a2ea89d7518!8m2!3d41.1820323!4d-73.2514015!16s%2Fg%2F11tf5047yj!19sChIJA5r_Kq4P6IkRGHWdqC4KAGo","Center for Varicose Veins - Dr. Vinay Madan, MD, DABVLM",4.9,75,Medical Center,"309 Stillson Rd Floor 2, Fairfield, CT 06825, United States","5PJX+RC Fairfield, Connecticut, USA",https://www.centerforvaricoseveins.com/?utm_source=gmb_auth,+1 203-762-6365,Closes soon · 5 pm · Opens 9 am Wed,,https://lh3.googleusercontent.com/p/AF1QipNcf7-XZs7JoxHAMWlTgZMis3ZbQlJAQRJanAkU=w486-h240-k-no,true,9 am–5 pm,9 am–5 pm,10 am–6 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,"https://www.google.com/maps/search/vein+clinics+in+Bridgeport+CT/@41.17989,-73.1923287,14z",2025-12-16T21:59:54.628Z,,,
https://www.google.com/maps/place/The+Vascular+Experts-+Fairfield/data=!4m7!3m6!1s0x89e80fd1495e06ff:0x64d1a244b23143cf!8m2!3d41.1629539!4d-73.2364484!16s%2Fg%2F11gdf1v2xt!19sChIJ_wZeSdEP6IkRz0MxskSi0WQ,The Vascular Experts- Fairfield,4.7,27,Surgical center,"75 Kings Hwy Cutoff #4b, Fairfield, CT 06824, United States","5Q77+5C Fairfield, Connecticut, USA",https://thevascularexperts.com/locations/fairfield-vascular-center/,+1 203-266-1735,Closes soon · 5 pm · Opens 8 am Wed,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=uJPnUxlmIJBi4bF43l83gA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=99.57479&pitch=0&thumbfov=100,false,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/vein+clinics+in+Bridgeport+CT/@41.17989,-73.1923287,14z",2025-12-16T21:59:59.619Z,,,
https://www.google.com/maps/place/Dr.+Andrew+Baxter/data=!4m7!3m6!1s0x89e80fd14beaaaab:0xa24f029457983d0e!8m2!3d41.1628593!4d-73.2364505!16s%2Fg%2F11p07b1fx9!19sChIJq6rqS9EP6IkRDj2YV5QCT6I,Dr. Andrew Baxter,3.9,7,Vascular surgeon,"75 Kings Hwy Cutoff, Fairfield, CT 06824, United States","5Q77+4C Fairfield, Connecticut, USA",https://thevascularexperts.com/providers/andrew-r-baxter-md/,+1 203-266-1732,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=uJPnUxlmIJBi4bF43l83gA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=119.187325&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/vein+clinics+in+Bridgeport+CT/@41.17989,-73.1923287,14z",2025-12-16T22:00:02.554Z,,,
"https://www.google.com/maps/place/Jurate+Ivanaviciene,+MD/data=!4m7!3m6!1s0x89e80daf33de5217:0x17a8311c2f4e3bbd!8m2!3d41.2025696!4d-73.2045891!16s%2Fg%2F11pg0286l2!19sChIJF1LeM68N6IkRvTtOLxwxqBc","Jurate Ivanaviciene, MD",5.0,24,Infectious disease physician,"2979 Main St, Bridgeport, CT 06610, United States","6Q3W+25 Bridgeport, Connecticut, USA",https://hartfordhealthcaremedicalgroup.org/JurateIvanaviciene,+1 475-210-4499,Closed · Opens 8 am Wed,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=SeN7Ii_WB6b3nxbk9Fr5qA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=248.62482&pitch=0&thumbfov=100,true,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed,8 am–4:30 pm,8 am–4:30 pm,"https://www.google.com/maps/search/vein+clinics+in+Bridgeport+CT/@41.17989,-73.1923287,14z",2025-12-16T22:00:07.636Z,,,
https://www.google.com/maps/place/Vein+Institute/data=!4m7!3m6!1s0x89e8755f3eae0ed9:0xf9f0d209629e7c1c!8m2!3d41.2412397!4d-73.0309884!16s%2Fg%2F11sj2jdj3h!19sChIJ2Q6uPl916IkRHHyeYgnS8Pk,Vein Institute,5.0,25,Medical office,"51 Roses Mill Rd, Milford, CT 06460, United States","6XR9+FJ Milford, Connecticut, USA",http://www.veininstitute.com/,+1 203-426-5554,"Closes soon · 6 pm · Opens 8 am Wed

Updated by this business 10 weeks ago",,https://lh3.googleusercontent.com/p/AF1QipPauryd_BZ61G1P_shrfMJv7UD0JNQPC4XMJI46=w408-h306-k-no,true,8 am–6 pm,8 am–6 pm,9 am–6 pm,8 am–4 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/vein+clinics+in+Bridgeport+CT/@41.17989,-73.1923287,14z",2025-12-16T22:00:12.921Z,,,
https://www.google.com/maps/place/Valley+Vascular+Associates+LLC/data=!4m7!3m6!1s0x89e80eea1338c039:0x30f213f2122b5504!8m2!3d41.2116796!4d-73.2103324!16s%2Fg%2F1vpptk3q!19sChIJOcA4E-oO6IkRBFUrEvIT8jA,Valley Vascular Associates LLC,,,Surgical center,"3715 Main St, Bridgeport, CT 06606, United States","6Q6Q+MV Bridgeport, Connecticut, USA",https://www.valleyvascularassociates.com/,+1 203-374-0058,Closed · Opens 9 am Wed,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=nic_u3-AWZtNBTqp3ipy7A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=240.63086&pitch=0&thumbfov=100,true,9 am–4:30 pm,9 am–1 pm,9 am–4:30 pm,9 am–4:30 pm,Closed,Closed,9 am–4:30 pm,"https://www.google.com/maps/search/vein+clinics+in+Bridgeport+CT/@41.17989,-73.1923287,14z",2025-12-16T22:00:18.152Z,,,
https://www.google.com/maps/place/Milford+Vascular+Institute/data=!4m7!3m6!1s0x89e874edeefd4899:0x7a30f2431a229b29!8m2!3d41.2298535!4d-73.0479211!16s%2Fg%2F1hc1sphyv!19sChIJmUj97u106IkRKZsiGkPyMHo,Milford Vascular Institute,4.9,318,Vascular surgeon,"10 Commerce Park, Milford, CT 06460, United States","6XH2+WR Milford, Connecticut, USA",https://www.milfordvascular.com/,+1 203-418-7386,Closed · Opens 7:30 am Wed,,https://lh3.googleusercontent.com/p/AF1QipNstadbhBhgMP9j2tCiU-edb3CBEEvAOkXKaeow=w408-h271-k-no,true,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,Closed,Closed,7:30 am–5 pm,"https://www.google.com/maps/search/vein+clinics+in+Bridgeport+CT/@41.17989,-73.1923287,14z",2025-12-16T22:00:23.901Z,,,
https://www.google.com/maps/place/Vein+Institute/data=!4m7!3m6!1s0x89c2aa393306cdcf:0xac9aad924e410f68!8m2!3d41.41508!4d-73.3010677!16s%2Fg%2F11cfbg47r!19sChIJz80GMzmqwokRaA9BTpKtmqw,Vein Institute,5.0,152,Vascular surgeon,"33 Church Hill Rd, Newtown, CT 06470, United States","CM8X+2H Newtown, Connecticut, USA",http://www.veininstitute.com/,+1 203-426-5554,Closes soon · 6 pm · Opens 9 am Wed,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipMAs9HB4YehlC-vlnexTQhKJcy_o_5e0Qu2_HKr=w408-h272-k-no,true,8 am–6 pm,9 am–6 pm,8 am–6 pm,Closed,Closed,Closed,8 am–6 pm,"https://www.google.com/maps/search/vein+clinics+in+Bridgeport+CT/@41.17989,-73.1923287,14z",2025-12-16T22:00:29.194Z,,,
"https://www.google.com/maps/place/Center+for+Varicose+Veins+-+Dr.+Vinay+Madan,+MD,+DABVLM/data=!4m7!3m6!1s0x89e81dad23031199:0x6830e8f339d4651c!8m2!3d41.1657398!4d-73.4181912!16s%2Fg%2F11jn0_f3_g!19sChIJmREDI60d6IkRHGXUOfPoMGg","Center for Varicose Veins - Dr. Vinay Madan, MD, DABVLM",4.9,159,Medical Center,"35 Danbury Rd STE 9, Wilton, CT 06897, United States","5H8J+7P Wilton, Connecticut, USA",https://www.centerforvaricoseveins.com/,+1 203-762-6365,Closed · Opens 9 am Wed,,https://lh3.googleusercontent.com/p/AF1QipOdwkYzafciGDJPH7EBUIFGZ2gEG17iN-VWh2ei=w426-h240-k-no,true,9 am–5 pm,9 am–5 pm,10 am–6 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,"https://www.google.com/maps/search/vein+clinics+in+Bridgeport+CT/@41.17989,-73.1923287,14z",2025-12-16T22:00:34.514Z,,,
"https://www.google.com/maps/place/Southern+Connecticut+Vascular+Center,+LLC./data=!4m7!3m6!1s0x89e80b908ac15d27:0x38c5dad830490212!8m2!3d41.2340314!4d-73.1481848!16s%2Fg%2F11bc8ygh6w!19sChIJJ13BipAL6IkREgJJMNjaxTg","Southern Connecticut Vascular Center, LLC.",3.0,2,Surgical center,"495 Hawley Ln #2-A, Stratford, CT 06614, United States","6VM2+JP Stratford, Connecticut, USA",http://thevascularexperts.com/contact-us/,+1 203-210-6333,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=yIyHljE9xyqWcLXHeTmYkw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=9.877157&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/vein+clinics+in+Bridgeport+CT/@41.17989,-73.1923287,14z",2025-12-16T22:00:37.882Z,,,
"https://www.google.com/maps/place/Alex+Afshar,+MD/data=!4m7!3m6!1s0x89e8119190b994f7:0xafa979c3b6fdd90c!8m2!3d41.1813365!4d-73.253338!16s%2Fg%2F11j4tyb2ft!19sChIJ95S5kJER6IkRDNn9tsN5qa8","Alex Afshar, MD",5.0,20,Family practice physician,"2193 Black Rock Tpke, Fairfield, CT 06825, United States","5PJW+GM Fairfield, Connecticut, USA",https://www.veininstitutect.com/,+1 203-426-5554,Closed · Opens 8 am Wed,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ovj_u-yYAn3ftVGgl4eaCw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=318.97998&pitch=0&thumbfov=100,false,8 am–5 pm,8 am–5 pm,9 am–6 pm,8 am–4 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/vein+clinics+in+Bridgeport+CT/@41.17989,-73.1923287,14z",2025-12-16T22:00:42.689Z,,,
https://www.google.com/maps/place/Connecticut+Vascular-Thoracic:+Lettera+James+V+MD/data=!4m7!3m6!1s0x89e80e34b3116575:0x42209c3f85d45350!8m2!3d41.1720903!4d-73.2280558!16s%2Fg%2F1tdmfxyg!19sChIJdWURszQO6IkRUFPUhT-cIEI,Connecticut Vascular-Thoracic: Lettera James V MD,3.3,3,Cardiovascular and thoracic surgeon,"Riverview Plaza, 501 Kings Hwy E UNIT 112, Fairfield, CT 06825, United States","5QCC+RQ Fairfield, Connecticut, USA",http://www.cvtsa.net/,+1 203-382-1900,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=mGHgmgb2TiZO-wpxv8SojA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=78.55134&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/vein+clinics+in+Bridgeport+CT/@41.17989,-73.1923287,14z",2025-12-16T22:00:45.596Z,,,
https://www.google.com/maps/place/Endoscopy+Center/data=!4m7!3m6!1s0x89e810256f5f0653:0x832fb41af993aa12!8m2!3d41.1504537!4d-73.243516!16s%2Fg%2F1vhq4r9n!19sChIJUwZfbyUQ6IkREqqT-Rq0L4M,Endoscopy Center,4.5,16,Surgical center,"425 Post Rd, Fairfield, CT 06824, United States","5Q24+5H Fairfield, Connecticut, USA",http://www.theendoscopycenteroffairfield.com/,+1 203-292-0000,Closed · Opens 9 am Wed,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=_jkdfOidfcT3eYEX46ULsA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=142.75278&pitch=0&thumbfov=100,false,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,"https://www.google.com/maps/search/vein+clinics+in+Bridgeport+CT/@41.17989,-73.1923287,14z",2025-12-16T22:00:50.826Z,,,
"https://www.google.com/maps/place/Michael+A.+Sergi,+MD+-+The+Vascular+Experts/data=!4m7!3m6!1s0x89e80b906a1a034d:0xe96b7034655f52d5!8m2!3d41.2340314!4d-73.1481848!16s%2Fg%2F11b6c3slbq!19sChIJTQMaapAL6IkR1VJfZTRwa-k","Michael A. Sergi, MD - The Vascular Experts",5.0,4,Vascular surgeon,"495 Hawley Ln #2, Stratford, CT 06614, United States","6VM2+JP Stratford, Connecticut, USA",https://thevascularexperts.com/providers/michael-a-sergi-md/,+1 203-375-2861,Closed · Opens 8 am Wed,,https://lh3.googleusercontent.com/p/AF1QipOkok6qaDfkei6kDoGW2AfyXsNi56m9HOWqyFN-=w408-h270-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/vein+clinics+in+Bridgeport+CT/@41.17989,-73.1923287,14z",2025-12-16T22:00:56.059Z,,,
