placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,monday,tuesday,wednesday,thursday,friday,saturday,sunday,query,timestamp,attributes,info
https://www.google.com/maps/place/Garcia+Tire+Shop/data=!4m7!3m6!1s0x809460b6a65c4a61:0x6d22c34bb95cbb07!8m2!3d36.745778!4d-119.8071006!16s%2Fg%2F1tkc6y7d!19sChIJYUpcprZglIARB7tcuUvDIm0,Garcia Tire Shop,4.3,49,Used tire shop,"202 N H St, Fresno, CA 93701, United States","P5WV+85 Fresno, California, USA",,+1 559-266-2070,Open · Closes 6 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=V-k5nqSh9m7HD2ZbaImEfg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=329.66455&pitch=0&thumbfov=100,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–3 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Fresno+Fresno+CA/@36.7377981,-119.7871247,14z",2026-03-23T17:18:39.656Z,,
https://www.google.com/maps/place/Luis+tires/data=!4m7!3m6!1s0x80946733a1de0b81:0x634652e22a5ee9c7!8m2!3d36.7498922!4d-119.8194856!16s%2Fg%2F1td76ttr!19sChIJgQveoTNnlIARx-leKuJSRmM,Luis tires,4.4,157,Tire shop,"633 W Belmont Ave, Fresno, CA 93728, United States","P5XJ+X6 Fresno, California, USA",,+1 559-266-2980,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwep8eHMzLgQGDueqnyGx4LbDj5AzBcy-GCu4TxMK6_YNhMZNJ9_mSd--vGp7oKVJYllskxUVq99kUkq_Lpn8neYBkO1f2pbyDbboUSVWDbZLDzAK5IgljGdQWdyrtAI_vx-1E9uM1N5H3Rju=w408-h612-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,9 am–2 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Fresno+Fresno+CA/@36.7377981,-119.7871247,14z",2026-03-23T17:18:44.516Z,,
https://www.google.com/maps/place/Rick%27s+Tire+%26+Services/data=!4m7!3m6!1s0x809460a3f3370e75:0x2a4fd561546c3682!8m2!3d36.7388139!4d-119.7961358!16s%2Fg%2F1tc_r7z2!19sChIJdQ4386NglIARgjZsVGHVTyo,Rick's Tire & Services,4.5,27,Tire shop,"1501 Fulton St, Fresno, CA 93721, United States","P6Q3+GG Fresno, California, USA",http://www.rickstireandautoservice.com/,+1 559-485-7970,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqcIB1s9YEP4jtJsHcNUddaF2Pvcr9alVI07xkxfLxBxxap2ynoEwi6poXZdFMk_4XqZ1LTmDmdevCaTRybqMmbjeWqAdNnHFywu-fT05wbs7iIWkhi-eHYQcHlzNM3xITVaUXDUGaeBPIZ=w408-h555-k-no,true,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Fresno+Fresno+CA/@36.7377981,-119.7871247,14z",2026-03-23T17:18:49.455Z,,
https://www.google.com/maps/place/Discount+Auto+%26+Tires/data=!4m7!3m6!1s0x80945df9bd675f6d:0xa09900a5b5138eb4!8m2!3d36.7651473!4d-119.7846613!16s%2Fg%2F11c3w8c0ml!19sChIJbV9nvfldlIARtI4TtaUAmaA,Discount Auto & Tires,4.6,185,Auto repair shop,"2229 E McKinley Ave, Fresno, CA 93703, United States","Q688+34 Fresno, California, USA",http://www.discountautontires.com/,+1 559-475-0830,Open · Closes 5:30 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerytScH37vdZ_O_5wMKUrgasWxKTPkQID2wpuz7WObQgrQpVdiqURa-r0Jo31qrrWP9Bci-Xb-OmZGSdpSz47x78XT00hkYfK5bc6f5MJzK9XJKW4pXdlu0biByPLPIyL6l-4_L=w408-h306-k-no,true,8:30 am–5:30 pm,8:30 am–5:30 pm,8:30 am–5:30 pm,8:30 am–5:30 pm,8:30 am–5:30 pm,8:30 am–12 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Fresno+Fresno+CA/@36.7377981,-119.7871247,14z",2026-03-23T17:18:54.370Z,,
https://www.google.com/maps/place/Henry%27s+Cruz+Tire+Shop/data=!4m7!3m6!1s0x809461cfe7b6f275:0x10294537966b7463!8m2!3d36.7298297!4d-119.8020846!16s%2Fg%2F11wq8z1db_!19sChIJdfK2589hlIARY3RrljdFKRA,Henry's Cruz Tire Shop,4.9,14,Tire shop,"1237 B St, Fresno, CA 93706, United States","P5HX+W5 Fresno, California, USA",,+1 559-498-0308,Open · Closes 6 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerUa_A0Skc1ZmSGu9EbVMWMNnZirlmvbu2cEvyXRMyw7iffcDcu_uyT13ELESUhvIzvjEMFoZe0xLvCSeBItqrm3hwgysU8tUbykoCXH9GfDMt7HtIs2gnd4hSGto44FgRGORSk=w408-h544-k-no,true,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,"https://www.google.com/maps/search/tire+service+in+Fresno+Fresno+CA/@36.7377981,-119.7871247,14z",2026-03-23T17:18:59.340Z,,
https://www.google.com/maps/place/Ordaz+Tire+Shop+%233/data=!4m7!3m6!1s0x80945fd8696205b1:0xaa6484afa8070707!8m2!3d36.750124!4d-119.7787575!16s%2Fg%2F11ny5v9s58!19sChIJsQViadhflIARBwcHqK-EZKo,Ordaz Tire Shop #3,5.0,63,Tire shop,"2716 E Belmont Ave, Fresno, CA 93701, United States","Q62C+2F Fresno, California, USA",,+1 559-269-6468,Open · Closes 6 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwer4snrGhMNaiiqaA-zOIg50pEnFyB1RfTyxPpoBQ9LpnWs15CjOBQRh00A8JxR4F3AnDNqbg6BcuM18wyNdeLKg57IjtDx-pBvqkU08fKtlUiailtTrthzQgZAuuJtyak8LZ1CuDQ=w408-h545-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Fresno+Fresno+CA/@36.7377981,-119.7871247,14z",2026-03-23T17:19:04.218Z,,LGBTQ+ friendly
https://www.google.com/maps/place/Palmito+Wheels+%26+Tires/data=!4m7!3m6!1s0x8094618c92cacc53:0xcd15abc650e0fbfb!8m2!3d36.7507029!4d-119.7935632!16s%2Fg%2F11hyfy8n09!19sChIJU8zKkoxhlIAR-_vgUMarFc0,Palmito Wheels & Tires,4.7,37,Tire shop,"1449 E Belmont Ave, Fresno, CA 93701, United States","Q624+7H Fresno, California, USA",,+1 559-375-1667,Open · Closes 6:30 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoOiD-MkdNfBeNETZjn2ufcfwI1OOsVEBqE7eWzSIjNA1IpKhurAL7lEcrpjtrpD0XDCaraj4NJIbMkoXLxh2UiSznW7WY51Wd4qN62hyt1pSMBcAGtE2Vs9fVUJpd8AqwAT4U=w408-h544-k-no,true,8 am–6:30 pm,8 am–6:30 pm,8 am–6:30 pm,8 am–6:30 pm,8 am–6:30 pm,8 am–6:30 pm,8 am–3 pm,"https://www.google.com/maps/search/tire+service+in+Fresno+Fresno+CA/@36.7377981,-119.7871247,14z",2026-03-23T17:19:09.341Z,,
https://www.google.com/maps/place/Central+Tire/data=!4m7!3m6!1s0x80945fa694daf9df:0xdf3493c87501e653!8m2!3d36.750855!4d-119.7602963!16s%2Fg%2F11wxpbjq44!19sChIJ3_nalKZflIARU-YBdciTNN8,Central Tire,4.6,15,Tire service,"3815 E Belmont Ave, Fresno, CA 93702, United States","Q62Q+8V Fresno, California, USA",https://www.centraltireco.com/?utm_source=google&utm_medium=wix_google_business_profile&utm_campaign=8924068684606580729,+1 559-264-7156,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqpaAZpXcW7Rr3C2up3v1XR09hd6e9jjhwZ8RGPno6RuN-rQpwNk3t7NsrjdXl1L0fg3U0U57H0ADQw9YbczEPl7UAUXIFofgl5pv5vZU3Z8FAiQQnUJjgrcrNrRV523y1BQynJ=w408-h306-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Fresno+Fresno+CA/@36.7377981,-119.7871247,14z",2026-03-23T17:19:14.042Z,,
https://www.google.com/maps/place/Toltecas+Tire+Shop/data=!4m7!3m6!1s0x80945e02127279f1:0x61a1e96df6f0efd2!8m2!3d36.7501478!4d-119.7881381!16s%2Fg%2F1tk1z8tn!19sChIJ8XlyEgJelIAR0u_w9m3poWE,Toltecas Tire Shop,3.8,192,Tire shop,"474 N Effie St., Fresno, CA 93701, United States","Q626+3P Fresno, California, USA",,+1 559-475-2963,Open · Closes 8:30 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwer7LTfOtd54nc7WtdQz2GAwAbtJnO1ngQ5igTQ9UN5Cnb1NliJkh_OBnqysWGHCOV0Nh0iw6C2UV9nIV49AfNBTPA-RI9Mqdxk6Kyt57CRjE9BVUWD-DdhNH5ME_TOhEL1RsoGR9A=w408-h306-k-no,true,8 am–8:30 pm,8 am–8:30 pm,8 am–8:30 pm,8 am–8:30 pm,8 am–8:30 pm,8 am–8:30 pm,8 am–8:30 pm,"https://www.google.com/maps/search/tire+service+in+Fresno+Fresno+CA/@36.7377981,-119.7871247,14z",2026-03-23T17:19:19.005Z,,
https://www.google.com/maps/place/CT+Auto+Repair+and+Tire/data=!4m7!3m6!1s0x80945dfa2d3d2e45:0xec6c81ffd9cbce73!8m2!3d36.7652102!4d-119.7826291!16s%2Fg%2F1xpwk0dp!19sChIJRS49LfpdlIARc87L2f-BbOw,CT Auto Repair and Tire,4.6,85,Auto repair shop,"2403 E McKinley Ave, Fresno, CA 93703, United States","Q688+3W Fresno, California, USA",https://www.ctautorepairs.net/,+1 559-264-3065,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwep5GBCoAOR53trzTOm8DOsKvLTquixGzQkJBGgjnMMNNW397UamhVuwwDnTzRGtip2P2_xk2sgoP1PJdnc_Yqf5P7NJPisxJLWonK3KCm5evFuCM3st-IfmW4U2ay_-FynpttrJqA=w426-h240-k-no,true,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Fresno+Fresno+CA/@36.7377981,-119.7871247,14z",2026-03-23T17:19:24.275Z,,
https://www.google.com/maps/place/Frank%27s+Auto+Smog+check+New+and+Used+tires/data=!4m7!3m6!1s0x80945e0569f973a3:0x9c7bfa4bb3a03d39!8m2!3d36.7500772!4d-119.778409!16s%2Fg%2F1tgcy99b!19sChIJo3P5aQVelIAROT2gs0v6e5w,Frank's Auto Smog check New and Used tires,4.2,55,Tire shop,"2804 E Belmont Ave, Fresno, CA 93701, United States","Q62C+2J Fresno, California, USA",,+1 559-486-5757,Open · Closes 6 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoWWV-KGUZvbKUDfXgk1p8SsS1sRrlyUkbCLU4wvkQ4TQ6pyKyrrT0aPtAus_zrImJpMH7TBgKjE2B4JOZ-DQyiXuQ0Zag1dZ-GeRnSBLy-d6Xi_tp2QsR0jSA276e8Hxi2nbRvPIHr_M_B=w408-h306-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,9 am–3 pm,"https://www.google.com/maps/search/tire+service+in+Fresno+Fresno+CA/@36.7377981,-119.7871247,14z",2026-03-23T17:19:29.209Z,,
https://www.google.com/maps/place/Economy+Wheels+%26+Tires/data=!4m7!3m6!1s0x80945e6f497e0f15:0x990fd64bee505718!8m2!3d36.7508021!4d-119.7562214!16s%2Fg%2F1tg5zwr6!19sChIJFQ9-SW9elIARGFdQ7kvWD5k,Economy Wheels & Tires,4.2,83,Tire shop,"4121 E Belmont Ave, Fresno, CA 93702, United States","Q62V+8G Fresno, California, USA",,+1 559-441-1400,Open · Closes 5:30 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqoMyLECD1JIRMwbi3GAV6u8LWCItKMz5HnFuY1TnWkRTqx5r0PPY3UgUql51Iltf8NzraNGyl4o-I2vxSIbYQzyc4UbwvkVQ22iiSf75f5IxY2DKN2MA9aGuz9AbdD0oROoQHguXe2nZBf=w408-h544-k-no,true,9 am–5:30 pm,9 am–5:30 pm,9 am–5:30 pm,9 am–5:30 pm,9 am–5:30 pm,9 am–5:30 pm,10 am–3 pm,"https://www.google.com/maps/search/tire+service+in+Fresno+Fresno+CA/@36.7377981,-119.7871247,14z",2026-03-23T17:19:34.130Z,· In-store shopping · Kerbside pickup,
https://www.google.com/maps/place/Akins+Tires+%26+Wheels/data=!4m7!3m6!1s0x80945e020731a567:0x2611518f9f779f12!8m2!3d36.7505209!4d-119.7887035!16s%2Fg%2F1tg3bbr8!19sChIJZ6UxBwJelIAREp93n49RESY,Akins Tires & Wheels,4.7,422,Tire shop,"1825 E Belmont Ave, Fresno, CA 93701, United States","Q626+6G Fresno, California, USA",https://www.akinswheels.com/,+1 559-233-4201,Open · Closes 6 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepoXb78ptlnIH9Yvf-o-JQP1k841JCKHzfaHZ0v6z-cUX8dRz4_tthewWJkIqOpTQvEFqXFDBNMA9QJkM4F5VoEmYXkI0zsovAbyRgFt-O9aOnO8XgjyeeE2E3yf0zem21olsHEEYKebpbS=w408-h306-k-no,true,8:30 am–6 pm,8:30 am–6 pm,8:30 am–6 pm,8:30 am–6 pm,8:30 am–6 pm,8:30 am–6 pm,9 am–1:30 pm,"https://www.google.com/maps/search/tire+service+in+Fresno+Fresno+CA/@36.7377981,-119.7871247,14z",2026-03-23T17:19:39.087Z,· In-store shopping · Kerbside pickup · Delivery,
https://www.google.com/maps/place/Guerrero+Tires/data=!4m7!3m6!1s0x80945f48696b8cc9:0x4c8fe23af251b251!8m2!3d36.7429904!4d-119.7487549!16s%2Fg%2F11h0_p3mj8!19sChIJyYxraUhflIARUbJR8jrij0w,Guerrero Tires,3.9,67,Tire shop,"4530 E Tulare Ave, Fresno, CA 93702, United States","P7V2+5F Fresno, California, USA",,+1 559-612-0654,Open · Closes 7:30 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweq-J7Qp_JscAQ08d9XnR3KajwAnparv1-2Er-6bD4qofvLVLsBfF3yHhQVdgp7aAdVASQIjZdtouTqSfVWZHoc2fFKHuxeqncsJvbCWBY3qCnOGodOxeVOLxO_quCP-2H8bmJpY=w408-h306-k-no,true,8 am–7:30 pm,8 am–7:30 pm,8 am–7:30 pm,8 am–7:30 pm,8 am–8 pm,8 am–8 pm,8 am–7:30 pm,"https://www.google.com/maps/search/tire+service+in+Fresno+Fresno+CA/@36.7377981,-119.7871247,14z",2026-03-23T17:19:43.974Z,,
https://www.google.com/maps/place/All+Performance+Tires/data=!4m7!3m6!1s0x80945f42b4dff9f5:0x83dc425de07750cd!8m2!3d36.736118!4d-119.741241!16s%2Fg%2F11pcl372vp!19sChIJ9fnftEJflIARzVB34F1C3IM,All Performance Tires,4.6,74,Tire shop,"4695 Cesar Chavez Blvd, Fresno, CA 93702, United States","P7P5+CG Fresno, California, USA",,+1 559-515-6148,Open · Closes 5:30 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoGpIEdCYgWKw5K2Q_dLndBh2_X4YbnmM-B4vEL368Q0Rl6F3PUOl1WRUdylvs46hOZiJRqxVr3EtM2TXZjRXb4kB6wcbXy9jesu7cHtidnA_6ObrkbLXcYZpbVQsqzDNvOqceq_Q=w408-h544-k-no,true,8:30 am–5:30 pm,8:30 am–5:30 pm,8:30 am–5:30 pm,8:30 am–5:30 pm,8:30 am–5:30 pm,8:30 am–5 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Fresno+Fresno+CA/@36.7377981,-119.7871247,14z",2026-03-23T17:19:48.749Z,,
