placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,wednesday,thursday,friday,saturday,sunday,monday,tuesday,query,timestamp,info,error,isBlackOwned
https://www.google.com/maps/place/CARE+Center+of+South+Jersey/data=!4m7!3m6!1s0x89c0ee9c97b95973:0x3033f055c9e25cae!8m2!3d39.345884!4d-74.465865!16s%2Fg%2F1wc324bb!19sChIJc1m5l5zuwIkRrlziyVXwMzA,CARE Center of South Jersey,5.0,9,Medical Center,"4712 Ventnor Ave, Atlantic City, NJ 08401, United States","8GWM+9M Atlantic City, New Jersey, USA",https://www.carecenterofsouthjersey.com/,+1 609-344-3123,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=rQqT8aBAZQQ9cx1KGJxEIA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=155.17133&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Hospice+clinics+in+Atlantic+City+Atlantic+City+NJ/@39.3636917,-74.4291041,14z",2025-09-17T23:26:40.141Z,,,
"https://www.google.com/maps/place/AtlantiCare+Health+Services,+Infectious+Disease+Clinic,+Atlantic+City/data=!4m7!3m6!1s0x89c0efeba427cce9:0x365302f0d5bacc73!8m2!3d39.3626053!4d-74.4288461!16s%2Fg%2F11xgj239rw!19sChIJ6cwnpOvvwIkRc8y61fACUzY","AtlantiCare Health Services, Infectious Disease Clinic, Atlantic City",,,Infectious disease physician,"1401 Atlantic Ave Ste 2200, Atlantic City, NJ 08401, United States","9H7C+2F Atlantic City, New Jersey, USA",https://www.atlanticare.org/locations/atlanticare-infectious-disease-clinic-atlantic-city,+1 609-441-2104,Closed ⋅ Opens 8 am Thu,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Zoy8ibNIOd5W-vUs3oAuFg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=65.19866&pitch=0&thumbfov=100,true,8 am–4 pm,8 am–4 pm,8 am–4 pm,Closed,Closed,8 am–4 pm,8 am–4 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Atlantic+City+Atlantic+City+NJ/@39.3636917,-74.4291041,14z",2025-09-17T23:26:44.828Z,,,
https://www.google.com/maps/place/Patient+Care+Hospice/data=!4m7!3m6!1s0x89c0e92a427c5acf:0xa263aa3f5c947abd!8m2!3d39.4312351!4d-74.6115074!16s%2Fg%2F11hzzqc1dq!19sChIJz1p8QirpwIkRvXqUXD-qY6I,Patient Care Hospice,5.0,2,Hospice,"500 Scarborough Dr # 308, Egg Harbor Township, NJ 08234, United States","C9JQ+F9 Egg Harbor Township, New Jersey, USA",https://lhcgroup.com/locations/atlanticare-hospice/?utm_source=google&utm_medium=GMB&utm_campaign=google_my_business,+1 609-407-2020,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=9C3nNTG6CjBim6p1aYme-A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=26.877382&pitch=0&thumbfov=100,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Atlantic+City+Atlantic+City+NJ/@39.3636917,-74.4291041,14z",2025-09-17T23:26:49.517Z,,,
https://www.google.com/maps/place/Journey+Hospice+NJ/data=!4m7!3m6!1s0x89c0e845b0be4475:0x4326f378324854b!8m2!3d39.4071956!4d-74.5621187!16s%2Fg%2F11b8d3cgrq!19sChIJdUS-sEXowIkRS4UkgzdvMgQ,Journey Hospice NJ,5.0,1,Hospice,"6712 Washington Ave #302, Egg Harbor Township, NJ 08234, United States","CC4Q+V5 Egg Harbor Township, New Jersey, USA",https://www.journeyhospicenj.org/,+1 609-380-4302,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipPDL6B1ztVQd4QfWuXjrJvkesO8KHXXTSTNzFhf=w408-h272-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Atlantic+City+Atlantic+City+NJ/@39.3636917,-74.4291041,14z",2025-09-17T23:26:54.267Z,,,
https://www.google.com/maps/place/Atlantic+City+Public+Health/data=!4m7!3m6!1s0x89c0ee3891b6cba9:0xfac62f8e72b1a978!8m2!3d39.3634707!4d-74.4284303!16s%2Fg%2F1tn06pzh!19sChIJqcu2kTjuwIkReKmxco4vxvo,Atlantic City Public Health,2.0,4,Public health department,"1301 Bacharach Blvd #403, Atlantic City, NJ 08401, United States","9H7C+9J Atlantic City, New Jersey, USA",https://www.atlanticcountynj.gov/services/health-services/division-of-public-health,+1 609-347-5663,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=6a0EfgHpL8A7evQ9FM4zxQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=249.12537&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Hospice+clinics+in+Atlantic+City+Atlantic+City+NJ/@39.3636917,-74.4291041,14z",2025-09-17T23:26:56.636Z,,,
"https://www.google.com/maps/place/Compassionate+Care+Hospice,+an+Amedisys+Company/data=!4m7!3m6!1s0x89c0bf5aed4546f1:0x7897c202ad33733c!8m2!3d39.3480542!4d-74.580196!16s%2Fg%2F11h75_vkwf!19sChIJ8UZF7Vq_wIkRPHMzrQLCl3g","Compassionate Care Hospice, an Amedisys Company",2.9,7,Hospice,"1201 New Rd Suite 139, Linwood, NJ 08221, United States","8CX9+6W Linwood, New Jersey, USA",https://locations.amedisys.com/nj/linwood/hospice-4212/?utm_source=google&utm_medium=organic&utm_campaign=locallisting,+1 609-390-9792,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipPY7sVoxxWsdfDEleuKt65lqX9eJwsmlHeoSR-1=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Atlantic+City+Atlantic+City+NJ/@39.3636917,-74.4291041,14z",2025-09-17T23:27:01.291Z,,,
https://www.google.com/maps/place/Redeemer+Health+Home+Care+%26+Hospice/data=!4m7!3m6!1s0x89c0e8637e308b53:0x7dcbf6e2e301ec1e!8m2!3d39.4278945!4d-74.5612106!16s%2Fg%2F12636ln0h!19sChIJU4swfmPowIkRHuwB4-L2y30,Redeemer Health Home Care & Hospice,3.0,8,Home health care service,"6550 Delilah Rd STE 501, Egg Harbor Township, NJ 08234, United States","CCHQ+5G Egg Harbor Township, New Jersey, USA",https://www.redeemerhealth.org/services/home-care,+1 888-678-8678,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipMXvgz2X5iYrvc9McQHB9D4XvE-EDg-KjR-OMdh=w408-h408-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Atlantic+City+Atlantic+City+NJ/@39.3636917,-74.4291041,14z",2025-09-17T23:27:05.924Z,,,
https://www.google.com/maps/place/BAYADA+Hospice/data=!4m7!3m6!1s0x89c0e9800da9b49f:0x46daa9acf7e53455!8m2!3d39.3480542!4d-74.580196!16s%2Fg%2F11h7kq205b!19sChIJn7SpDYDpwIkRVTTl96yp2kY,BAYADA Hospice,3.4,5,Hospice,"1201 New Rd Suite 138, Linwood, NJ 08221, United States","8CX9+6W Linwood, New Jersey, USA",https://www.bayada.com/hospice-care/locations/nj/linwood/1201-new-rd-suite-138/11913?utm_source=google&utm_medium=local&utm_campaign=google-my-business&utm_content=local-listings,+1 609-813-2149,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipPP-JhhF1YB4yTGOL04Hz3Heq2FrhAbSnDm8aaF=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Atlantic+City+Atlantic+City+NJ/@39.3636917,-74.4291041,14z",2025-09-17T23:27:10.355Z,LGBTQ+ friendly,,
"https://www.google.com/maps/place/AtlantiCare+Physician+Group,+Advanced+Illness+Management,+Egg+Harbor+Township/@39.4272484,-74.5617335,17z/data=!3m1!4b1!4m6!3m5!1s0x89c0e9432c86f593:0xc8032ec370f69646!8m2!3d39.4272484!4d-74.5617335!16s%2Fg%2F11yd9b028m","AtlantiCare Physician Group, Advanced Illness Management, Egg Harbor Township",,,Hospice,"6500 Delilah Rd Suite 211, Egg Harbor Township, NJ 08234, United States","CCGQ+V8 Egg Harbor Township, New Jersey, USA",,+1 609-407-2243,Temporarily closed,,true,,,,,,,,"https://www.google.com/maps/search/Hospice+clinics+in+Atlantic+City+Atlantic+City+NJ/@39.3636917,-74.4291041,14z",2025-09-17T23:27:16.814Z,,,
"https://www.google.com/maps/place/Shari+Kaminski,+APN/data=!4m7!3m6!1s0x89c0c31c11f6a687:0xbb591e100e0e12c4!8m2!3d39.4357134!4d-74.6058244!16s%2Fg%2F11xdtyyc4q!19sChIJh6b2ERzDwIkRxBIODhAeWbs","Shari Kaminski, APN",,,Hospice,"2500 English Creek Ave Building 900, Egg Harbor Township, NJ 08234, United States","C9PV+7M Egg Harbor Township, New Jersey, USA",https://providers.atlanticare.org/provider/Shari+Kaminski/1835441,+1 609-407-2243,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=AD9fRXmwZmfKkS2p_XVSZQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=300.7436&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/Hospice+clinics+in+Ocean+City+Atlantic+City+NJ/@39.3636917,-74.4291041,14z",2025-09-17T23:27:27.365Z,,,
https://www.google.com/maps/place/The+Samaritan+Center+at+Mount+Holly/data=!4m7!3m6!1s0x89c1486480373035:0x51e961677c634a5!8m2!3d39.9860013!4d-74.7948999!16s%2Fg%2F1tlw9_0y!19sChIJNTA3gGRIwYkRpTTGdxaWHgU,The Samaritan Center at Mount Holly,4.8,19,Hospice,"Virtua Mount Holly Hospital, 175 Madison Ave Fl 1, Mt Holly, NJ 08060, United States","X6P4+C2 Mt Holly, New Jersey, USA",https://www.samaritannj.org/hospice-care/inpatient-hospice-nj/mount-holly/,+1 856-596-1600,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipPvrnLe6wWwvdlomfcMmkaDXJgk9mVs8Zz3ui91=w408-h258-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Margate+City+Atlantic+City+NJ/@39.3278763,-74.5035063,14z",2025-09-17T23:27:47.162Z,,,
https://www.google.com/maps/place/The+Samaritan+Center+at+Voorhees/data=!4m7!3m6!1s0x89c132fe527b004b:0xc370d7effd5bb986!8m2!3d39.8459531!4d-74.924469!16s%2Fg%2F11c5rpj_7t!19sChIJSwB7Uv4ywYkRhrlb_e_XcMM,The Samaritan Center at Voorhees,4.7,45,Hospice,"265 NJ-73, Voorhees Township, NJ 08043, United States","R3WG+96 Voorhees Township, New Jersey, USA",https://www.samaritannj.org/hospice-care/inpatient-hospice-nj/voorhees/,+1 856-596-1600,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipOCZP8OVbh8rsC2jpkx2Xr5a4XR_z9D6CoJfmy8=w427-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Margate+City+Atlantic+City+NJ/@39.3278763,-74.5035063,14z",2025-09-17T23:27:51.887Z,,,
https://www.google.com/maps/place/Holisticare+Hospice/data=!4m7!3m6!1s0x89c177b18fb08633:0x797eb29caa615ef!8m2!3d39.9805966!4d-74.2500034!16s%2Fg%2F11r8xgj5m9!19sChIJM4awj7F3wYkR7xWmyinrlwc,Holisticare Hospice,4.9,42,Hospice,"1228 NJ-37, Toms River, NJ 08755, United States","XPJX+6X Toms River, New Jersey, USA",https://www.holisticarehospice.org/,+1 844-254-4400,Closed ⋅ Opens 8 am Thu,https://lh3.googleusercontent.com/p/AF1QipPZvTAjSlWa52HWoBTpNBxA5cOLFmVcYTcY7PKA=w408-h272-k-no,true,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Open 24 hours,Open 24 hours,8 am–4:30 pm,8 am–4:30 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Margate+City+Atlantic+City+NJ/@39.3278763,-74.5035063,14z",2025-09-17T23:27:56.609Z,,,
https://www.google.com/maps/place/NJ+Health+Hospice+and+Palliative+Care/data=!4m7!3m6!1s0x89c7337eeee96583:0x1869c1c33a9f43bf!8m2!3d39.4858946!4d-75.0277554!16s%2Fg%2F11jn0g5ybn!19sChIJg2Xp7n4zx4kRv0OfOsPBaRg,NJ Health Hospice and Palliative Care,4.3,27,Hospice,"415 W Landis Ave, Vineland, NJ 08360, United States","FXPC+9V Vineland, New Jersey, USA",https://www.njhealthteam.com/,+1 856-696-5340,Closed ⋅ Opens 8 am Thu,https://lh3.googleusercontent.com/p/AF1QipPFSAwkUsZ2lo-AmK6tS1t_hsd0Qx91YJ4HIWC7=w408-h326-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,Closed,Closed,8 am–6 pm,8 am–6 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Margate+City+Atlantic+City+NJ/@39.3278763,-74.5035063,14z",2025-09-17T23:28:01.246Z,,,
https://www.google.com/maps/place/HMH+-+Palliative+Care+-+Manahawkin/data=!4m7!3m6!1s0x89c10942a33edacb:0x52535d99dc2cffa2!8m2!3d39.7210809!4d-74.285275!16s%2Fg%2F11ybn_5cth!19sChIJy9o-o0IJwYkRov8s3JldU1I,HMH - Palliative Care - Manahawkin,,,Hospice,"1140 NJ-72 #306A, Stafford Township, NJ 08050, United States","PPC7+CV Stafford Township, New Jersey, USA",https://www.hackensackmeridianhealth.org/en/locations/hmh-palliative-care-manahawkin,+1 732-268-8470,Closed ⋅ Opens 9 am Thu,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=hU_Y3ksE0LBAWN-Sayd6ug&cb_client=search.gws-prod.gps&w=408&h=240&yaw=13.130362&pitch=0&thumbfov=100,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Margate+City+Atlantic+City+NJ/@39.3278763,-74.5035063,14z",2025-09-17T23:28:05.639Z,,,
https://www.google.com/maps/place/Vitality+Hospice/data=!4m7!3m6!1s0x89c14f2ace5c7985:0xa0a3177a1a8e2e6b!8m2!3d40.0757888!4d-74.8637519!16s%2Fg%2F11kh7jy4wq!19sChIJhXlczipPwYkRay6OGnoXo6A,Vitality Hospice,5.0,22,Hospice,"218 W Broad St Suite 2, Burlington, NJ 08016, United States","34GP+8F Burlington, New Jersey, USA",https://www.vitalityhospice.com/,+1 877-288-0042,,https://lh3.googleusercontent.com/p/AF1QipOxHXSFUTby_8WFGtLRNBlXtSWchZDWzizNippk=w532-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Margate+City+Atlantic+City+NJ/@39.3278763,-74.5035063,14z",2025-09-17T23:28:10.259Z,,,
https://www.google.com/maps/place/VITAS+Healthcare/data=!4m7!3m6!1s0x89c13529ab1b1a03:0xe692e2fc25b98e7e!8m2!3d39.9346193!4d-74.9587789!16s%2Fg%2F1tvgw795!19sChIJAxobqyk1wYkRfo65JfzikuY,VITAS Healthcare,5.0,7,Hospice,"521 Fellowship Rd Ste 110, Mt Laurel Township, NJ 08054, United States","W2MR+RF Mt Laurel Township, New Jersey, USA",https://www.vitas.com/locations-search/south-jersey/mount-laurel-hospice-office/?utm_source=google&utm_medium=locallisting&utm_content=VHC6601&y_source=1_ODcxOTI4NC03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,+1 856-778-0222,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipPQl2mhIkc3_ymHNQ8_xuZhiwhoucUmIGmlu3Q6=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Margate+City+Atlantic+City+NJ/@39.3278763,-74.5035063,14z",2025-09-17T23:28:14.976Z,,,
