placeUrl,title,rating,reviewCount,category,attributes,address,plusCode,website,phoneNumber,currentStatus,info,imgUrl,isClaimed,monday,tuesday,wednesday,thursday,friday,saturday,sunday,query,timestamp,isBlackOwned,error
https://www.google.com/maps/place/Carolina+Tire+%26+Brake+Company/data=!4m7!3m6!1s0x88fe71ae7f84210b:0x9562240297ba8492!8m2!3d32.8238893!4d-79.8405114!16s%2Fg%2F11kpymmc1k!19sChIJCyGEf65x_ogRkoS6lwIkYpU,Carolina Tire & Brake Company,4.6,115,Tire shop,· In-store shopping · Kerbside pickup · Delivery,"1662 N Hwy 17, Mt Pleasant, SC 29464, United States","R5F5+HQ Mt Pleasant, South Carolina, USA",https://carolinatiresandbrakes.com/,+1 843-874-2601,Open · Closes 6 pm,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweozOKQsThtVTcaQgQSQpqEw1qhPK4V9jfFtpDIpHlHedJE_Op-RfXRwDAkgzMZz4O66-Pr-sRRhNLhaOm2-Lkm03n5ed4p5-ibq9reyI3y_fYBlFAPIrwbi0ZYmBON2Iq8TNSrYsw=w408-h544-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,9 am–5 pm,"https://www.google.com/maps/search/tire+service+in+Sullivan's+Island+Charleston+SC/@32.7629024,-79.8362471,14z",2026-03-23T14:50:06.660Z,,
https://www.google.com/maps/place/NTB-National+Tire+%26+Battery/data=!4m7!3m6!1s0x88fe71f6c380507d:0x37067c999850c00d!8m2!3d32.8299946!4d-79.8344922!16s%2Fg%2F1thzvncj!19sChIJfVCAw_Zx_ogRDcBQmJl8Bjc,NTB-National Tire & Battery,4.5,861,Tire shop,· In-store pick-up,"1820 N Hwy 17, Mt Pleasant, SC 29464, United States","R5H8+X6 Mt Pleasant, South Carolina, USA",https://www.mavis.com/locations/mount-pleasant-sc/?utm_source=yext&utm_medium=organic&utm_campaign=gmb&stnum=4406,+1 843-438-9776,Open · Closes 6 pm,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerHOtfae6bfNyxtBDmOh44Jd2_DupKYn5dw3BiraGHkkvbFSNf4wDXsdcjMe0XC4Yg0YRE8GmpImUcWXtvqxjJ5S_SQQyBPJj1xzoUL4XX9REMQl7xR1VTbdeWOWZkSEeOloeJRZA=w408-h541-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–8:30 pm,8 am–6 pm,8 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/tire+service+in+Sullivan's+Island+Charleston+SC/@32.7629024,-79.8362471,14z",2026-03-23T14:50:11.979Z,,
https://www.google.com/maps/place/Gerald%27s+Tires+%26+Brakes/data=!4m7!3m6!1s0x88fe719299b82f43:0xdd8152ae6758e6b8!8m2!3d32.8210367!4d-79.8414906!16s%2Fg%2F1tyt667c!19sChIJQy-4mZJx_ogRuOZYZ65Sgd0,Gerald's Tires & Brakes,4.8,4080,Tire shop,· In-store pick-up · Delivery,"1635 N Hwy 17 #4, Mt Pleasant, SC 29464, United States","R5C5+CC Mt Pleasant, South Carolina, USA",http://www.geraldstires.net/,+1 843-971-1547,Open · Closes 6 pm,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoMaD5NSRD4Njys5k1hB4F3swPSSrBYPcsMWF-DOzCXQOcX4Ffp7zTua1loHoko5YTAGhywLxfdnbRRZN5nMTjx-3vBE_2B6AGnteDd2Ot-gDSmQaBKtKmyotHvrsW4_w-ES7kNz_lAB2Xa=w408-h306-k-no,true,7:30 am–6 pm,7:30 am–6 pm,7:30 am–5:30 pm,7:30 am–6 pm,7:30 am–6 pm,8 am–4 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Sullivan's+Island+Charleston+SC/@32.7629024,-79.8362471,14z",2026-03-23T14:50:17.264Z,,
https://www.google.com/maps/place/Isle+of+Palms+Beach+Chair+Company/data=!4m7!3m6!1s0x88fe6c1880c8ece7:0xcba20d8fdd363793!8m2!3d32.7874311!4d-79.7889751!16s%2Fg%2F1264gqhnt!19sChIJ5-zIgBhs_ogRkzc23Y8Noss,Isle of Palms Beach Chair Company,4.8,493,Beach entertainment shop,· Delivery,"1204 Palm Blvd suite c, Isle of Palms, SC 29451, United States","Q6P6+XC Isle of Palms, South Carolina, USA",http://www.iopbeachchair.com/,+1 843-670-1009,,Identifies as women-owned,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqvZD3NCaKAxgousCLYKjLQshfS98yPGApKk1XT-m8XOEpwzXn4dCXhybPE1bHECLFvfTbdDhzOKFg2Qh_ejd6VHV33cahtJUBf016cbfoc-h8eMO5ConKouQrXm7_DGS1SR6mv=w408-h243-k-no,true,,,,,,,,"https://www.google.com/maps/search/tire+service+in+Sullivan's+Island+Charleston+SC/@32.7629024,-79.8362471,14z",2026-03-23T14:50:22.412Z,,
https://www.google.com/maps/place/Woodie%27s+Auto+Service+and+Repair+Centers/data=!4m7!3m6!1s0x88fe7199ae069a71:0x56d37fb1ff0c48fe!8m2!3d32.8098853!4d-79.8488697!16s%2Fg%2F1tglzvkf!19sChIJcZoGrplx_ogR_kgM_7F_01Y,Woodie's Auto Service and Repair Centers,4.8,174,Auto repair shop,,"1395 Stuart Engals Blvd, Mt Pleasant, SC 29464, United States","R552+XF Mt Pleasant, South Carolina, USA",https://www.woodiesautoservice.com/,+1 843-314-4703,Open · Closes 5 pm,LGBTQ+ friendly,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoDMYlucME2Bd5pYIUWie4CmzA9WIVAPq3swaPictzwVg--a26uptthKPeQPAYKn8z0C_CeiAY-QTbINjQAXPiLyCDXP24vCK3D2y_6dp3_UTvWQRvqoA4dIcqOuf90a3WJYYFDWA=w408-h272-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Sullivan's+Island+Charleston+SC/@32.7629024,-79.8362471,14z",2026-03-23T14:50:27.693Z,,
https://www.google.com/maps/place/Pit+Stop+Auto+and+Tire/data=!4m7!3m6!1s0x88fe71f6b3668ed9:0x86616b328d81e578!8m2!3d32.8288438!4d-79.8356443!16s%2Fg%2F1x6q2m0g!19sChIJ2Y5ms_Zx_ogReOWBjTJrYYY,Pit Stop Auto and Tire,4.8,369,Auto repair shop,,"1800 N Hwy 17 #101, Mt Pleasant, SC 29464, United States","R5H7+GP Mt Pleasant, South Carolina, USA",http://www.pitstopautoandtire.com/,+1 843-884-9700,Open · Closes 5 pm,LGBTQ+ friendly,https://lh3.googleusercontent.com/gps-cs-s/AHVAwep7KcsVdhy_snAGODDrwWU2jMBVgKMcnPk4zCVJ9nTJzTxMetexK7BwtVmCs3nT9xALuPg5h2r7HS1diW9tlMu1-yHxMIHUOjMpaPr8Kd_5a_W_ECWyBkR44eozloZInj9UoQ4=w426-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–12 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Sullivan's+Island+Charleston+SC/@32.7629024,-79.8362471,14z",2026-03-23T14:50:32.826Z,,
https://www.google.com/maps/place/Black+Forest/data=!4m7!3m6!1s0x88fe7198bc93eda7:0x638410e8ce10de31!8m2!3d32.8071187!4d-79.8501071!16s%2Fg%2F1tflbj0b!19sChIJp-2TvJhx_ogRMd4QzugQhGM,Black Forest,5.0,737,Auto repair shop,,"1342 Bowman Rd, Mt Pleasant, SC 29464, United States","R44X+RX Mt Pleasant, South Carolina, USA",https://blackforestchs.com/,+1 843-849-9062,Open · Closes 5:30 pm,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwervc5L9cPZQcpPVNAk6uQV6wdrBOoCXKDYbxPWqBeatEQgAQM-0_lQA_x41HfPNaSIamMcAfHQoUYCZc5h2A4wqSwac0vEy4YxuF_AY-JhYnK-__wVrHPcU_CudWoPqLdZQ97yL0g=w408-h272-k-no,true,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Sullivan's+Island+Charleston+SC/@32.7629024,-79.8362471,14z",2026-03-23T14:50:38.304Z,,
https://www.google.com/maps/place/Jiffy+Lube/data=!4m7!3m6!1s0x88fe70f09dd42137:0x577c949f2f9f45f8!8m2!3d32.7969007!4d-79.8855134!16s%2Fg%2F1tt1tj_w!19sChIJNyHUnfBw_ogR-EWfL5-UfFc,Jiffy Lube,4.8,1180,Oil change service,,"404 W Coleman Blvd, Mt Pleasant, SC 29464, United States","Q4W7+QQ Mt Pleasant, South Carolina, USA",https://www.jiffylube.com/locations/sc/mt-pleasant/2459,+1 843-884-7326,"Open · Closes 6 pm

Confirmed by this business 6 weeks ago",,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoWd4ZZaqvm2RDg_SR056dwfSVCeULppX2aRBAqiaS_DK3kQzoIrPbYzFsz-Jqsk8Y4ATvsdNIPtXcVuLscI-T4gMSKCIe9uyUv699BLuqn6ptF5izfe3dEulPCQ--qSa34iwmh23IUA8ye=w408-h272-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,7 am–6 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Sullivan's+Island+Charleston+SC/@32.7629024,-79.8362471,14z",2026-03-23T14:50:43.707Z,,
https://www.google.com/maps/place/Hudson%27s+Import+Service/data=!4m7!3m6!1s0x88fe71a5289ec62b:0x325f6ffae38e6130!8m2!3d32.8133317!4d-79.8614041!16s%2Fg%2F1tc_l_l5!19sChIJK8aeKKVx_ogRMGGO4_pvXzI,Hudson's Import Service,4.9,590,Car repair and maintenance service,,"1072 Johnnie Dodds Blvd, Mt Pleasant, SC 29464, United States","R47Q+8C Mt Pleasant, South Carolina, USA",https://hudsonsimport.com/,+1 843-884-2573,Open · Closes 6 pm,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepKtHAOHY6jji6pNlLCnIPkOyeQom3IatMMls9w2wTOy9YCXDWGSbkVneakyqcLeYC9V0ul0lh-hEoiwih56QroG2Pz0WkKOGCVamYuUkTQp7v1Voisp-iHhWxR35jkjJSZuUQ=w408-h312-k-no,true,7:30 am–6 pm,7:30 am–6 pm,7:30 am–6 pm,7:30 am–6 pm,7:30 am–6 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Sullivan's+Island+Charleston+SC/@32.7629024,-79.8362471,14z",2026-03-23T14:50:49.008Z,,
https://www.google.com/maps/place/Firestone+Complete+Auto+Care/data=!4m7!3m6!1s0x88fe70569f3ed9f7:0x5bd22a2f8d3f938b!8m2!3d32.807967!4d-79.877086!16s%2Fg%2F12hk525v4!19sChIJ99k-n1Zw_ogRi5M_jS8q0ls,Firestone Complete Auto Care,3.9,329,Tire shop,· In-store shopping · Kerbside pickup,"701 Johnnie Dodds Blvd, Mt Pleasant, SC 29464, United States","R45F+55 Mt Pleasant, South Carolina, USA",https://www.firestonecompleteautocare.com/south-carolina/mt-pleasant/701-johnnie-dodds-blvd/?utm_source=google&utm_medium=organic&utm_campaign=localmaps&cmp=oloc_google_localmaps_maps,+1 843-606-1705,"Open · Closes 7 pm

Confirmed by this business 6 weeks ago",LGBTQ+ friendly,https://lh3.googleusercontent.com/gps-cs-s/AHVAweq0GvU2mzUAqG9SwJptVXj5l9dqL4jc-7ndCKe2v3QqwJbM4rAKJ97MfDYQRVrR5v4ACqv55Sn6Igo8rVEuZaNKN2lOL1X-jAyF2FqBh0d8W0SAa5Q3ZFAHrIvK6mzKZMdgQLixUQ=w408-h544-k-no,true,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–6 pm,8 am–5 pm,"https://www.google.com/maps/search/tire+service+in+Sullivan's+Island+Charleston+SC/@32.7629024,-79.8362471,14z",2026-03-23T14:50:54.284Z,,
https://www.google.com/maps/place/Trailer+Shop/data=!4m7!3m6!1s0x88fe7105395420e3:0xf2a984a796e52373!8m2!3d32.7920691!4d-79.8650558!16s%2Fg%2F1tp08_2m!19sChIJ4yBUOQVx_ogRcyPllqeEqfI,Trailer Shop,4.8,45,Trailer repair shop,,"748 King St, Mt Pleasant, SC 29464, United States","Q4RM+RX Mt Pleasant, South Carolina, USA",,+1 843-971-7606,Open · Closes 5 pm,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepO4p1CsWBcM8uLQMlwSOpcwQiMiuZAoW2xLMKJ-KACbXZr1Hdmln-Ih4_ysoVqotHANS_5om0ttlr2IXVqYWEjxErPdgkYMPnw0M8NyZoDnRtWhT3_oepyAaYGCT-6GpddscM=w408-h306-k-no,false,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Sullivan's+Island+Charleston+SC/@32.7629024,-79.8362471,14z",2026-03-23T14:50:59.503Z,,
https://www.google.com/maps/place/Exclusively+European/data=!4m7!3m6!1s0x88fe705863908f8b:0x8893edb87eea7cac!8m2!3d32.8050145!4d-79.8882075!16s%2Fg%2F1td77fkf!19sChIJi4-QY1hw_ogRrHzqfrjtk4g,Exclusively European,4.8,373,Auto repair shop,,"900 Lansing Dr, Mt Pleasant, SC 29464, United States","R446+2P Mt Pleasant, South Carolina, USA",http://exclusivelyeuro.com/,+1 843-856-3343,Open · Closes 5 pm,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqs5kPXBcukSQcbbKqjwIeknrIRCwDbvX7XkXbYA4av7woYMUaZiEv2s9P2xiuNu77GgpCXc9VKtZWzsXzKQxpnuVEIUq93TjjhwWgMarKftqreVBVEO0--9KeXJ6lNIJCY8UIW-Q=w547-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Sullivan's+Island+Charleston+SC/@32.7629024,-79.8362471,14z",2026-03-23T14:51:04.813Z,,
https://www.google.com/maps/place/Hay+Tire+Pros+-+West+Ashley/data=!4m7!3m6!1s0x88fe7bce5fda5171:0x71ca89e087d2875d!8m2!3d32.7800787!4d-79.971232!16s%2Fg%2F1tt1j1yx!19sChIJcVHaX857_ogRXYfSh-CJynE,Hay Tire Pros - West Ashley,4.8,1942,Tire shop,· In-store shopping · In-store pick-up,"444 Savannah Hwy, Charleston, SC 29407, United States","Q2JH+2G Charleston, South Carolina, USA",https://www.haytire.com/?utm_source=google&utm_medium=organic&utm_campaign=google-maps,+1 843-556-8473,Open · Closes 6 pm,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweozECHw04ivu4WN7_NF5SCgYqFThC3aDtoLk3X56ISIiwBMRbolWJdECVpQyVmT8vs6GZMBDOi5cnGn0flcNX-rj3u3GjArt46eon6AcIyun94k9dgglMpVS0gpl2k0OHTZuTFt=w408-h306-k-no,true,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Sullivan's+Island+Charleston+SC/@32.7629024,-79.8362471,14z",2026-03-23T14:51:10.336Z,,
https://www.google.com/maps/place/Midas/data=!4m7!3m6!1s0x88fe71928cf4d4cd:0x9c185519293698b8!8m2!3d32.8204623!4d-79.8420602!16s%2Fg%2F1tdl2dz9!19sChIJzdT0jJJx_ogRuJg2KRlVGJw,Midas,4.4,477,Tire shop,· In-store shopping · Kerbside pickup,"1621 N Hwy 17, Mt Pleasant, SC 29464, United States","R5C5+55 Mt Pleasant, South Carolina, USA",https://www.midas.com/store/sc/mt-pleasant/1621-n-highway-17-29464?shopnum=3287&utm_source=google&utm_medium=maps&utm_campaign=google+maps&y_source=1_MTE1ODYzNTMtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,+1 843-284-9704,Open · Closes 6 pm,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqBazwW1YcEQ43tleEmarla7cXsXdWNcBUyKEnpVdhL2atBBpX5xAqA2M5E5WcLchntg28gs4A_io-6TXOa1rXdAm8GFjS9gKgII8rODNZrMmlASoDbL8-_RJetGKGXg40vSmX4IA=w408-h272-k-no,true,7:30 am–6 pm,7:30 am–6 pm,7:30 am–6 pm,7:30 am–6 pm,7:30 am–6 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Sullivan's+Island+Charleston+SC/@32.7629024,-79.8362471,14z",2026-03-23T14:51:15.792Z,,
