placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,info,imgUrl,isClaimed,tuesday,wednesday,thursday,friday,saturday,sunday,monday,query,timestamp,error,attributes
https://www.google.com/maps/place/Coastal+Cardiovascular+Center/data=!4m7!3m6!1s0x86685f2999fc9d0f:0x37dc4f5da069575a!8m2!3d27.7783638!4d-97.4012231!16s%2Fg%2F11nmh5f061!19sChIJD538mSlfaIYRWldpoF1P3Dc,Coastal Cardiovascular Center,4.5,6,Surgical center,"1025 Morgan Ave, Corpus Christi, TX 78404, United States","QHHX+8G Central City, Corpus Christi, TX, USA",https://www.cardioasc.com/,+1 361-884-3278,Closes soon · 4 pm · Opens 6 am Wed,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwh39b85erO7kzSzYaYvCktZ4j1sKB0chPS11D_T9vcCJ-0MQs9Cmo9I1uS7XkmX0LwBcBAXTixAfXK2hmCk8ysvfn9C56LeMy9Xug-Jl0lwouNUi6Nm2sa8SoSEq9ArbQGntmd=w426-h240-k-no,false,6 am–4 pm,6 am–4 pm,6 am–4 pm,6 am–4 pm,Closed,Closed,6 am–4 pm,"https://www.google.com/maps/search/vein+clinics+in+Corpus+Christi+Corpus+Christi+TX/@27.7964047,-97.4029944,14z",2025-12-16T21:59:18.375Z,,
"https://www.google.com/maps/place/Lofton+Misick,+MD/@27.7918932,-97.3953432,17z/data=!3m1!4b1!4m6!3m5!1s0x8668f50df8bcad9f:0x50c70a78bdcf5486!8m2!3d27.7918932!4d-97.3953432!16s%2Fg%2F11swds9gr2","Lofton Misick, MD",3.8,4,Vascular surgeon,"819 Ayers Street, Corpus Christi, TX 78401, United States","QJR3+QV Central City, Corpus Christi, TX, USA",https://www.azuravascularcare.com/physicians/lofton-misick/?utm_source=local&utm_medium=organic&utm_campaign=gmb-physician-listing&utm_content=website&y_source=1_MzUwOTk0MjctNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,+1 361-880-8322,,,,true,,,,,,,,"https://www.google.com/maps/search/vein+clinics+in+Corpus+Christi+Corpus+Christi+TX/@27.7964047,-97.4029944,14z",2025-12-16T21:59:23.205Z,,
"https://www.google.com/maps/place/Herve+Gentile,+MD,+FACS,/data=!4m7!3m6!1s0x86685e562150c467:0x69b8c975fb52c8e3!8m2!3d27.7816385!4d-97.3951252!16s%2Fg%2F1tmxrg0t!19sChIJZ8RQIVZeaIYR48hS-3XJuGk","Herve Gentile, MD, FACS,",4.6,40,Plastic surgeon,"1102 Ocean Dr, Corpus Christi, TX 78404, United States","QJJ3+MW Central City, Corpus Christi, TX, USA",https://www.tolookgood.com/,+1 361-881-9999,Open · Closes 5 pm,LGBTQ+ friendly,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzztF51IRT3gjWmAFK40Ip1Yp3L-4nBBRd90IVMq15b7EEqKPShWMy4ykKE2zeJsWJTs4UNSv6QJGcsh6EyNolAIO7BZWXp2utJ237siPyABehRCK7sVln3tTvQvjEs0voK_IC_=w408-h259-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/vein+clinics+in+Corpus+Christi+Corpus+Christi+TX/@27.7964047,-97.4029944,14z",2025-12-16T21:59:28.050Z,,
https://www.google.com/maps/place/University+Health+Corpus+Christi+Specialties/data=!4m7!3m6!1s0x8668f51064e1b1a5:0x17ced6aee14cf7bc!8m2!3d27.775773!4d-97.4018833!16s%2Fg%2F11f6kr1c6z!19sChIJpbHhZBD1aIYRvPdM4a7Wzhc,University Health Corpus Christi Specialties,5.0,1,Medical clinic,"1521 S Staples St # 402, Corpus Christi, TX 78404, United States","QHGX+86 Central City, Corpus Christi, TX, USA",https://universityhealth.com/locations/corpus-christi-specialties?utm_source=online_listing&utm_medium=yext&utm_campaign=corpus_christi_specialties&utm_content=website_button_online_listing_corpus_christi_specialties_072925,+1 361-299-0428,Closes soon · 4 pm · Opens 8 am Wed,,https://lh3.googleusercontent.com/p/AF1QipPwYDroLTYGKXZZCR_y3H151H2UGVW6LczqSlZ4=w408-h306-k-no,true,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,Closed,Closed,8 am–4 pm,"https://www.google.com/maps/search/vein+clinics+in+Corpus+Christi+Corpus+Christi+TX/@27.7964047,-97.4029944,14z",2025-12-16T21:59:32.983Z,,
"https://www.google.com/maps/place/Matthew+Ficenec,+MD/data=!4m7!3m6!1s0x86685e55df3514d1:0xed29c0e3384515a9!8m2!3d27.779563!4d-97.3964621!16s%2Fg%2F1tgx70qd!19sChIJ0RQ131VeaIYRqRVFOOPAKe0","Matthew Ficenec, MD",4.8,54,Surgeon,"1224 3rd St Ste. 8, Corpus Christi, TX 78404, United States","QJH3+RC Central City, Corpus Christi, TX, USA",https://www.christushealth.org/find-a-doctor/matthew-ficenec-55593?utm_source=GBP&utm_medium=organic&utm_campaign=GBP-listing,+1 361-985-9403,Open · Closes 5 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=uoyvgohgpyTj71bb5LiZWQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=73.54832&pitch=0&thumbfov=100,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–2 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/vein+clinics+in+Corpus+Christi+Corpus+Christi+TX/@27.7964047,-97.4029944,14z",2025-12-16T21:59:37.788Z,,
"https://www.google.com/maps/place/Hyperhidrosis+treatment+in+Corpus+Christi,+Texas/data=!4m7!3m6!1s0x8668f5bc542acca5:0x72fb5d6e6e419b9!8m2!3d27.7014849!4d-97.3812018!16s%2Fg%2F11c58p_y4_!19sChIJpcwqVLz1aIYRuRnk5ta1Lwc","Hyperhidrosis treatment in Corpus Christi, Texas",,,Doctor,"5242 Holly Rd, Corpus Christi, TX 78411, United States","PJ29+HG South Side, Corpus Christi, TX, USA",,+1 361-991-6611,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=_WX4DDzGEDopI8yyGZqP_w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=25.408598&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/vein+clinics+in+Corpus+Christi+Corpus+Christi+TX/@27.7964047,-97.4029944,14z",2025-12-16T21:59:40.598Z,,
,,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps/search/vein+clinics+in+Port+Aransas+Corpus+Christi+TX/@27.8339158,-97.0610994,14z",2025-12-16T22:00:01.219Z,No new results found,
,,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps/search/vein+clinics+in+Rockport+Corpus+Christi+TX/@27.7964047,-97.4029944,14z",2025-12-16T22:00:26.445Z,No new results found,
"https://www.google.com/maps/place/Luis+Flores,+MD/data=!4m7!3m6!1s0x86662792a944f8e3:0x8520a563741b4a2b!8m2!3d27.4901277!4d-97.850674!16s%2Fg%2F11w9ytgbl4!19sChIJ4_hEqZInZoYRK0obdGOlIIU","Luis Flores, MD",3.5,8,Doctor,"1311 E General Cavazos Blvd # I, Kingsville, TX 78363, United States","F4RX+3P Kingsville, Texas, USA",https://www.christushealth.org/find-a-doctor/luis-flores-22794?utm_source=GBP&utm_medium=organic&utm_campaign=GBP-listing,+1 361-592-5101,Closes soon · 5 pm · Opens 8 am Wed,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxzrIFRBX3l7ZPdM2yiyTkkwQjKoCpeu988V1Lki7t05JZtqAwWFUa1eVQPRWyn9oXi8b_KgPZqPjYhUcVCgjNZspPhUwyIjX0qSs4_ycgnHlsie7Z2X5yTnt10xCzcY5OhbnuQBA=w408-h544-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/vein+clinics+in+Kingsville+Corpus+Christi+TX/@27.5158689,-97.856109,14z",2025-12-16T22:00:44.792Z,,
https://www.google.com/maps/place/CHRISTUS+Spohn+Hospital+-+Kleberg/data=!4m7!3m6!1s0x86662640898c924f:0x3b7b1d6a5de7f6df!8m2!3d27.4900425!4d-97.8505903!16s%2Fm%2F04g3mmc!19sChIJT5KMiUAmZoYR3_bnXWodezs,CHRISTUS Spohn Hospital - Kleberg,2.3,105,Hospital,"1311 E General Cavazos Blvd, Kingsville, TX 78363, United States","F4RX+2Q Kingsville, Texas, USA",https://www.christushealth.org/locations/spohn-hospital-kleberg?utm_source=GBP&utm_medium=organic&utm_campaign=GBP-listing,+1 361-595-1661,,,https://lh3.googleusercontent.com/p/AF1QipOB9iPbQPHBVmcxQs_o2fOJ08eItH3C9ofsNJ6J=w408-h271-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/vein+clinics+in+Kingsville+Corpus+Christi+TX/@27.5158689,-97.856109,14z",2025-12-16T22:00:49.939Z,,
https://www.google.com/maps/place/Castaneda+Quick+Care/data=!4m7!3m6!1s0x8666261c39b97535:0x463617b4c351456d!8m2!3d27.5120867!4d-97.8568984!16s%2Fg%2F11gfh7bxmf!19sChIJNXW5ORwmZoYRbUVRw7QXNkY,Castaneda Quick Care,4.6,31,Walk-in clinic,"914 E Fordyce Ave Suite A, Kingsville, TX 78363, United States","G46V+R6 Kingsville, Texas, USA",http://www.castanedaquickcare.com/,+1 361-221-2461,Open · Closes 6 pm,Identifies as Latino-owned,https://lh3.googleusercontent.com/p/AF1QipNhG79SWzbeKXmwETjgDQ9iWNeWs5H8zfxVzgNq=w408-h408-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–12 pm,Closed,Closed,8 am–6 pm,"https://www.google.com/maps/search/vein+clinics+in+Kingsville+Corpus+Christi+TX/@27.5158689,-97.856109,14z",2025-12-16T22:00:54.828Z,,
"https://www.google.com/maps/place/Kingsville+Cardiovascular-Dr.+Milton+A.+Beato/@27.4900634,-97.8506501,17z/data=!3m1!4b1!4m6!3m5!1s0x866627e68d28fb47:0xc731e5c16270a574!8m2!3d27.4900634!4d-97.8506501!16s%2Fg%2F11nms3sqh6",Kingsville Cardiovascular-Dr. Milton A. Beato,2.9,9,Cardiologist,"1311 E General Cavazos Blvd, Kingsville, TX 78363, United States","F4RX+2P Kingsville, Texas, USA",,+1 361-595-1522,Closes soon · 5 pm · Opens 8 am Wed,,,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/vein+clinics+in+Kingsville+Corpus+Christi+TX/@27.5158689,-97.856109,14z",2025-12-16T22:01:01.633Z,,
https://www.google.com/maps/place/WellMed+at+Kingsville/data=!4m7!3m6!1s0x86662640898c924f:0xe0e2e18c3a1ffeb7!8m2!3d27.5008045!4d-97.8435356!16s%2Fg%2F1vm7bwzs!19sChIJT5KMiUAmZoYRt_4fOozh4uA,WellMed at Kingsville,3.4,11,Medical clinic,"1601 US-77 Unit 7, Kingsville, TX 78363, United States","G524+8H Kingsville, Texas, USA",https://doctors.wellmedhealthcare.com/locations/details/14466?utm_source=google&utm_medium=organic&utm_campaign=local-listings,+1 361-592-8531,Closes soon · 5 pm · Opens 8 am Wed,,https://lh3.googleusercontent.com/p/AF1QipOmQWraw2ta689WfXXokfsrZDxfl5tlDeKKAyRi=w426-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/vein+clinics+in+Kingsville+Corpus+Christi+TX/@27.5158689,-97.856109,14z",2025-12-16T22:01:06.596Z,,
https://www.google.com/maps/place/CHRISTUS+Trinity+Clinic/data=!4m7!3m6!1s0x8666278f892513f1:0xba0f87f0011ed3af!8m2!3d27.4901277!4d-97.850674!16s%2Fg%2F11rcs8dycr!19sChIJ8RMliY8nZoYRr9MeAfCHD7o,CHRISTUS Trinity Clinic,1.0,2,Medical clinic,"1311 E General Cavazos Blvd # I, Kingsville, TX 78363, United States","F4RX+3P Kingsville, Texas, USA",https://www.christushealth.org/locations/trinity-clinic-kingsville?utm_source=GBP&utm_medium=organic&utm_campaign=GBP-listing,+1 361-592-5101,Closes soon · 5 pm · Opens 8 am Wed,,https://lh3.googleusercontent.com/p/AF1QipNqkIlApdQaxvbW_x7p91OSfiiKPKyLFj2Ikxa4=w480-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/vein+clinics+in+Kingsville+Corpus+Christi+TX/@27.5158689,-97.856109,14z",2025-12-16T22:01:11.625Z,,
https://www.google.com/maps/place/Surgical+Procedures+at+CHRISTUS+Spohn+Hospital+Kleberg/data=!4m7!3m6!1s0x8666266a9975f1af:0x323df553bac3e18e!8m2!3d27.4905166!4d-97.850902!16s%2Fg%2F11clsdc3_3!19sChIJr_F1mWomZoYRjuHDulP1PTI,Surgical Procedures at CHRISTUS Spohn Hospital Kleberg,,,Surgical center,"1311 E General Cavazos Blvd, Kingsville, TX 78363, United States","F4RX+6J Kingsville, Texas, USA",,+1 361-595-1661,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=vvgCF40yJK0qjlxxSKk5ew&cb_client=search.gws-prod.gps&w=408&h=240&yaw=167.7611&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/vein+clinics+in+Kingsville+Corpus+Christi+TX/@27.5158689,-97.856109,14z",2025-12-16T22:01:14.371Z,,
https://www.google.com/maps/place/Aura+of+Eden+Med+Spa/data=!4m7!3m6!1s0x866627013b4da2f7:0x977d56e70aa56a9!8m2!3d27.4909934!4d-97.8475659!16s%2Fg%2F11yc6x_vs1!19sChIJ96JNOwEnZoYRqVaqcG7Vdwk,Aura of Eden Med Spa,5.0,1,Medical spa,"5343 S Hwy 77, Kingsville, TX 78363, United States","F5R2+9X Kingsville, Texas, USA",https://auraofeden.net/,+1 361-720-5800,Open · Closes 6 pm,,https://lh3.googleusercontent.com/p/AF1QipPgkBd5Rw_Daq7173xiE13TRfFtich5J506de7Z=w408-h544-k-no,true,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,12–6 pm,Closed,10 am–6 pm,"https://www.google.com/maps/search/vein+clinics+in+Kingsville+Corpus+Christi+TX/@27.5158689,-97.856109,14z",2025-12-16T22:01:19.164Z,,
https://www.google.com/maps/place/Cardiology+Associates/data=!4m7!3m6!1s0x86662640898c924f:0x7cb7ffe83c8b20b8!8m2!3d27.4913945!4d-97.8475796!16s%2Fg%2F1tcvc9wf!19sChIJT5KMiUAmZoYRuCCLPOj_t3w,Cardiology Associates,,,Medical clinic,"1311 E General Cavazos Blvd, Kingsville, TX 78363, United States","F5R2+HX Kingsville, Texas, USA",,+1 361-595-5303,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=beYt7lJ3gijv8pjCSru0qA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=192.63713&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/vein+clinics+in+Kingsville+Corpus+Christi+TX/@27.5158689,-97.856109,14z",2025-12-16T22:01:21.808Z,,
https://www.google.com/maps/place/Dr.+Javier+Alonso/data=!4m7!3m6!1s0x8668f5bc569aee05:0x36e1a0e722e5eb09!8m2!3d27.701395!4d-97.3812561!16s%2Fg%2F11b5yx7_wl!19sChIJBe6aVrz1aIYRCevlIueg4TY,Dr. Javier Alonso,4.0,37,Cardiovascular and thoracic surgeon,"5242 Holly Rd, Corpus Christi, TX 78411, United States","PJ29+HF South Side, Corpus Christi, TX, USA",https://texasveinandvascular.com/our-staff/,+1 361-991-6611,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=R8klHYudfHPNYx1kC5d9lw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=77.383705&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/vein+clinics+in+Aransas+Pass+Corpus+Christi+TX/@27.909532,-97.1505561,14z",2025-12-16T22:01:44.845Z,,
"https://www.google.com/maps/place/Dr.+Jorge+S.+Rodriguez,+MD/data=!4m7!3m6!1s0x86685212c68b1915:0xa313c32a410327ff!8m2!3d27.9129301!4d-97.1587257!16s%2Fg%2F1tjdxb71!19sChIJFRmLxhJSaIYR_ycDQSrDE6M","Dr. Jorge S. Rodriguez, MD",5.0,1,Pediatrician,"160 S 13th St, Aransas Pass, TX 78336, United States","WR7R+5G Aransas Pass, Texas, USA",https://weence.com/medical/doctors/aransas-pass/dr-jorge-s-rodriguez-md/,+1 361-758-1984,Closes soon · 5 pm · Opens 8:30 am Wed,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=LZOQsi9jckcd4nag8QxpBA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=294.00186&pitch=0&thumbfov=100,false,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,Closed,Closed,8:30 am–5 pm,"https://www.google.com/maps/search/vein+clinics+in+Aransas+Pass+Corpus+Christi+TX/@27.909532,-97.1505561,14z",2025-12-16T22:01:56.544Z,,
https://www.google.com/maps/place/Corpus+Christi+Medical+Center+Bay+Area/data=!4m7!3m6!1s0x8668f67a47d3d679:0xd694cd71cfa148af!8m2!3d27.6930432!4d-97.3450275!16s%2Fg%2F1tdfnpvk!19sChIJedbTR3r2aIYRr0ihz3HNlNY,Corpus Christi Medical Center Bay Area,4.1,1976,Hospital,"7101 S Padre Island Dr, Corpus Christi, TX 78412, United States","MMV3+6X South Side, Corpus Christi, TX, USA",https://www.ccmedicalcenter.com/locations/corpus-christi-medical-center-bay-area?utm_campaign=corp_listings_mgmt&utm_source=google&utm_medium=business_listing,+1 361-761-1000,Open 24 hours,,https://lh3.googleusercontent.com/p/AF1QipNGG-DB4MVWkhfs9sLPIooQHd34PvWd7C0y78Kp=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/vein+clinics+in+Aransas+Pass+Corpus+Christi+TX/@27.909532,-97.1505561,14z",2025-12-16T22:02:01.569Z,,
