placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,thursday,friday,saturday,sunday,monday,tuesday,wednesday,query,timestamp,info,attributes,error
https://www.google.com/maps/place/Kingston+Property+Management/data=!4m7!3m6!1s0x8842450c602355e3:0x3e440e343569cd20!8m2!3d38.0571567!4d-84.4809369!16s%2Fg%2F11hfb9cfql!19sChIJ41UjYAxFQogRIM1pNTQORD4,Kingston Property Management,3.6,273,Property management company,"113 E Loudon Ave, Lexington, KY 40505, United States","3G49+VJ Lexington, Kentucky, USA",https://www.kentuckypropertymanagement.com/,+1 859-287-2838,Open ⋅ Closes 4 pm,https://lh3.googleusercontent.com/p/AF1QipNuIHdn5silGPcu3jlxz-_dPlbWmAm_vUUQRpq_=w426-h240-k-no,true,10 am–4 pm,10 am–4 pm,Closed,Closed,10 am–4 pm,10 am–4 pm,10 am–4 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Lexington+Lexington+KY/@42.4473497,-71.2271531,14z",2025-09-25T17:32:06.219Z,Identifies as veteran-owned,,
https://www.google.com/maps/place/Community+Association+Team/data=!4m7!3m6!1s0x88425ab18e1b6207:0x32089e813a21b80!8m2!3d37.822395!4d-85.7679956!16s%2Fg%2F1vntkkxs!19sChIJB2IbjrFaQogRgBuiE-iJIAM,Community Association Team,5.0,8,Property management company,,,https://www.thecateam.com/,+1 859-492-3922,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipMDCGwQTWVo7Qa2T1NfvHQ9lTxcqUIyaK3cm5YE=w408-h254-k-no,true,9 am–5 pm,9 am–5 pm,9 am–12 pm,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Lexington+Lexington+KY/@42.4473497,-71.2271531,14z",2025-09-25T17:32:10.667Z,Identifies as women-owned,,
https://www.google.com/maps/place/Assurance+Realty+%26+Property+Management/data=!4m7!3m6!1s0x88425cebb57bc131:0x4a72d33341aea8d8!8m2!3d37.9975216!4d-84.5472342!16s%2Fg%2F11hy9nzb4y!19sChIJMcF7tetcQogR2KiuQTPTcko,Assurance Realty & Property Management,2.1,36,Property management company,"3320 Clays Mill Rd STE 108, Lexington, KY 40503, United States","XFX3+24 Lexington, Kentucky, USA",https://www.assurancerealtyky.com/,+1 859-296-4663,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrSMRvy67qE5xzUPmxZliwp1vrc3_jLsOIggSPoO-04susalKYnC3LRU1k2ZOE4zVgPJcqpFJ3Jh1tLGOblfuXQtW2AJMCLNDLTS5C3-TtrMoel2NsgSn9Ht-laUw3qkIHESTet=w513-h240-k-no,true,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Lexington+Lexington+KY/@42.4473497,-71.2271531,14z",2025-09-25T17:32:15.128Z,,,
"https://www.google.com/maps/place/Positive+Property+Management,+Inc./data=!4m7!3m6!1s0x884243485be0083b:0x44a5856c872f0767!8m2!3d37.993694!4d-84.4603455!16s%2Fg%2F1td1w3pn!19sChIJOwjgW0hDQogRZwcvh2yFpUQ","Positive Property Management, Inc.",2.6,79,Property management company,"2393 Alumni Dr #202, Lexington, KY 40517, United States","XGVQ+FV Lexington, Kentucky, USA",http://www.positiveproperty.com/,+1 859-260-1688,Open ⋅ Closes 4:30 pm,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npgOn9jAoM6hsr--xqUZ2gEthH0DGVysiKL1VxFMHBlaBJ5lPqB66mLcYoMV3nEcOOKgcaBWw3FktHhzeb-I025bp2LZ4_LvM-CV0tZLvBTEjn6g0EMu4fCVyz-pFuV4LUqFGWPjA=w408-h544-k-no,true,8:30 am–4:30 pm,8:30 am–4:30 pm,Closed,Closed,8:30 am–4:30 pm,8:30 am–4:30 pm,8:30 am–4:30 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Lexington+Lexington+KY/@42.4473497,-71.2271531,14z",2025-09-25T17:32:19.722Z,,,
"https://www.google.com/maps/place/Jones+Management+Group,+LLC/data=!4m7!3m6!1s0x8842436254a52f7b:0xedc3ccbfe0622403!8m2!3d46.423669!4d-129.9427086!16s%2Fg%2F1tczl4mg!19sChIJey-lVGJDQogRAyRi4L_Mw-0","Jones Management Group, LLC",3.5,33,Property management company,,,http://jmglex.com/,+1 859-379-9564,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipOGk-OaI0ticB-tbQibaxG-yI5QllC3jDxNvVLD=w408-h408-k-no,true,9 am–5 pm,9 am–5 pm,9 am–12 pm,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Lexington+Lexington+KY/@42.4473497,-71.2271531,14z",2025-09-25T17:32:24.077Z,,,
"https://www.google.com/maps/place/DellaValle+Management,+Inc/data=!4m7!3m6!1s0x88425b901d31b91d:0x894a149c864daf5!8m2!3d38.0207793!4d-84.5559165!16s%2Fg%2F1tc_rpr_!19sChIJHbkxHZBbQogR9dpkyEmhlAg","DellaValle Management, Inc",2.9,18,Property management company,"3151 Beaumont Centre Cir Suite B-100, Lexington, KY 40513, United States","2CCV+8J Lexington, Kentucky, USA",http://www.dmiky.com/,+1 859-273-6000,Open ⋅ Closes 4 pm,https://lh3.googleusercontent.com/p/AF1QipOqLbEZI4H-ksNSLf9XPIjwmlVHnWQQihBThdJc=w408-h306-k-no,true,8 am–4 pm,8 am–4 pm,Closed,Closed,8 am–4 pm,8 am–4 pm,8 am–4 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Lexington+Lexington+KY/@42.4473497,-71.2271531,14z",2025-09-25T17:32:28.581Z,,,
https://www.google.com/maps/place/Realiant+Property+Management/data=!4m7!3m6!1s0x884260cd57febcbf:0x448c07cf67dee276!8m2!3d37.8819339!4d-84.5733833!16s%2Fg%2F1tdqc7t2!19sChIJv7z-V81gQogRduLeZ88HjEQ,Realiant Property Management,4.0,292,Property management company,"205 N 1st St, Nicholasville, KY 40356, United States","VCJG+QJ Nicholasville, Kentucky, USA",http://www.realiantpm.com/,+1 859-756-0106,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipN1XBOq2W0yh_d_YYX8qUsZFrTWA84o86r_a6K1=w408-h306-k-no,true,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Nicholasville+Lexington+KY/@37.8794475,-84.573442,14z",2025-09-25T17:32:50.724Z,,,
https://www.google.com/maps/place/EPM:+Elite+Properties/data=!4m7!3m6!1s0x6bfe64bdeae83c63:0x9862b43ec29b6d01!8m2!3d37.8682564!4d-84.5789516!16s%2Fg%2F11tp2s8nlr!19sChIJYzzo6r1k_msRAW2bwj60Ypg,EPM: Elite Properties,4.2,15,Property management company,"204 Edgewood Dr, Nicholasville, KY 40356, United States","VC9C+8C Nicholasville, Kentucky, USA",https://www.rentlivelove.com/,+1 859-885-3229,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipMP0So6jI7052A3K7cVwtTqKMs0F-yJkG6K92K1=w408-h544-k-no,true,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Nicholasville+Lexington+KY/@37.8794475,-84.573442,14z",2025-09-25T17:32:55.758Z,,,
https://www.google.com/maps/place/dixie+property+%26+management/data=!4m7!3m6!1s0x88425e56235e6e15:0xe7d3bf71c3c6b640!8m2!3d37.9025209!4d-84.5647267!16s%2Fg%2F11fx7x4f_8!19sChIJFW5eI1ZeQogRQLbGw3G_0-c,dixie property & management,5.0,1,Property management company,"1067 N Main St, Nicholasville, KY 40356, United States","WC3P+24 Nicholasville, Kentucky, USA",,+1 888-661-3856,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=WStJgLUUIje6ON6tjobldQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=291.7167&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/HOA+management+businesses+in+Nicholasville+Lexington+KY/@37.8794475,-84.573442,14z",2025-09-25T17:32:58.476Z,,,
https://www.google.com/maps/place/Cornerstone+Properties/data=!4m7!3m6!1s0x88425fc2dc0fc025:0x8143fa36543c9dfb!8m2!3d37.8780888!4d-84.5946696!16s%2Fg%2F11c58pmps2!19sChIJJcAP3MJfQogR-508VDb6Q4E,Cornerstone Properties,4.6,5,Property management company,"98 Andrea Dr, Nicholasville, KY 40356, United States","VCH4+64 Nicholasville, Kentucky, USA",,+1 859-699-1471,,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nq5AI1saUujTouXptDw6EAteyUAzSzWUWRYWPUKLjMPg1GFZqusXNkeG0CNvFnqGjXHZGM6CDXXqg3PS1UKOG1HgPM1IeCQHSfwzb6tpK6dcrAdGtiHEKm6TeRltGCUwYhkACU=w408-h544-k-no,false,,,,,,,,"https://www.google.com/maps/search/HOA+management+businesses+in+Nicholasville+Lexington+KY/@37.8794475,-84.573442,14z",2025-09-25T17:33:01.303Z,,,
https://www.google.com/maps/place/Jonah+Mitchell+Real+Estate+%26+Property+Management/data=!4m7!3m6!1s0x88425faf303b7a81:0xf741a675079993bb!8m2!3d37.886962!4d-84.569888!16s%2Fg%2F1tcx_j3w!19sChIJgXo7MK9fQogRu5OZB3WmQfc,Jonah Mitchell Real Estate & Property Management,4.0,81,Real estate agency,"102 Lake St, Nicholasville, KY 40356, United States","VCPJ+Q2 Nicholasville, Kentucky, USA",http://www.jonahmitchell.com/,+1 859-887-8870,Open ⋅ Closes 4 pm,https://lh3.googleusercontent.com/p/AF1QipMMWU_cUBoKQP_sT3X4C92rv-wwMFS5oFBDjoNB=w408-h326-k-no,true,9 am–4 pm,9 am–4 pm,Closed,Closed,9 am–4 pm,9 am–4 pm,9 am–4 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Nicholasville+Lexington+KY/@37.8794475,-84.573442,14z",2025-09-25T17:33:05.938Z,,,
https://www.google.com/maps/place/Oatts+Real+Estate/data=!4m7!3m6!1s0x884260cd57febcbf:0xe192bf52e7dc4ffd!8m2!3d37.8955754!4d-84.578397!16s%2Fg%2F1tkc2swf!19sChIJv7z-V81gQogR_U_c51K_kuE,Oatts Real Estate,5.0,2,Real estate agency,"1140 Keene Rd, Nicholasville, KY 40356, United States","VCWC+6J Nicholasville, Kentucky, USA",http://www.oattsrealestate.com/,+1 859-321-3346,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=cOCYMq_Zz-qRxwIl7BWMHQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=72.92807&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/HOA+management+businesses+in+Nicholasville+Lexington+KY/@37.8794475,-84.573442,14z",2025-09-25T17:33:08.620Z,,,
https://www.google.com/maps/place/Realiant+LLC/data=!4m7!3m6!1s0x884260cd57febc51:0x380415bd80a066c9!8m2!3d37.8955754!4d-84.578397!16s%2Fg%2F1th0nl7p!19sChIJUbz-V81gQogRyWaggL0VBDg,Realiant LLC,,,Property management company,"1140 Keene Rd, Nicholasville, KY 40356, United States","VCWC+6J Nicholasville, Kentucky, USA",,+1 859-321-3346,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=cOCYMq_Zz-qRxwIl7BWMHQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=72.92807&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/HOA+management+businesses+in+Nicholasville+Lexington+KY/@37.8794475,-84.573442,14z",2025-09-25T17:33:10.944Z,,,
https://www.google.com/maps/place/Meadowood/data=!4m7!3m6!1s0x88425faa9334ab33:0x1416cf52bc8e0878!8m2!3d37.894073!4d-84.564761!16s%2Fg%2F1tf24s20!19sChIJM6s0k6pfQogReAiOvFLPFhQ,Meadowood,4.2,70,Apartment complex,"201 Orchard Dr Office, Nicholasville, KY 40356, United States","VCVP+J3 Nicholasville, Kentucky, USA",https://www.morgan-properties.com/apartments/fl/jacksonville/manchester/?cpm=gbp&utm_source=gbp&utm_medium=organic,+1 859-475-0110,Open ⋅ Closes 4 pm,https://lh3.googleusercontent.com/p/AF1QipMeNnEvdUak8z9bGIzd4kSJ_r0IhT8xqtLfVFBe=w426-h240-k-no,true,10 am–4 pm,10 am–4 pm,Closed,Closed,Closed,10 am–4 pm,10 am–4 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Nicholasville+Lexington+KY/@37.8794475,-84.573442,14z",2025-09-25T17:33:15.649Z,,,
https://www.google.com/maps/place/Brannon+Gardens+Homeowners+Association/data=!4m7!3m6!1s0x88425c09d627baa1:0x233872fdc9de0d4f!8m2!3d37.949228!4d-84.5221207!16s%2Fg%2F11bzssg9r5!19sChIJobon1glcQogRTw3eyf1yOCM,Brannon Gardens Homeowners Association,4.1,7,Homeowners' association,"100 Brannon Gardens Dr, Nicholasville, KY 40356, United States","WFXH+M5 Nicholasville, Kentucky, USA",,+1 859-327-2060,Open ⋅ Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=x-D7BBtdFDrKo-uXoCMXtw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=140.6886&pitch=0&thumbfov=100,false,1–5 pm,1–5 pm,1–5 pm,1–5 pm,Closed,Closed,Closed,"https://www.google.com/maps/search/HOA+management+businesses+in+Nicholasville+Lexington+KY/@37.8794475,-84.573442,14z",2025-09-25T17:33:20.172Z,,,
"https://www.google.com/maps/place/Rentals+Rehab,+LLC./data=!4m7!3m6!1s0x88425ef8c50bd773:0x8e7978f364fd6c9!8m2!3d37.9015396!4d-84.5623335!16s%2Fg%2F11c4s7f4f7!19sChIJc9cLxfheQogRydZPNo-X5wg","Rentals Rehab, LLC.",5.0,1,General contractor,"100 John Sutherland Dr #6, Nicholasville, KY 40356, United States","WC2Q+J3 Nicholasville, Kentucky, USA",http://rentalsrehab.com/,+1 859-797-4341,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=VFAOmWo7l1fBm6gOnA7Umw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=158.0425&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/HOA+management+businesses+in+Nicholasville+Lexington+KY/@37.8794475,-84.573442,14z",2025-09-25T17:33:22.494Z,,,
https://www.google.com/maps/place/Swift+Solutions+KY/data=!4m7!3m6!1s0x88425f6977265089:0x101b8fb1a899f93a!8m2!3d37.8678155!4d-84.560238!16s%2Fg%2F11j0z6xm6k!19sChIJiVAmd2lfQogROvmZqLGPGxA,Swift Solutions KY,5.0,2,Real estate consultant,"116 Dawson Pass, Nicholasville, KY 40356, United States","VC9Q+4W Nicholasville, Kentucky, USA",,+1 859-809-2328,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipOxo3RM1BHlaVM3oBzwAMrb0suI9Z8VFugV-X2I=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/HOA+management+businesses+in+Nicholasville+Lexington+KY/@37.8794475,-84.573442,14z",2025-09-25T17:33:27.414Z,Identifies as women-owned,,
https://www.google.com/maps/place/MLP+Management+Co/data=!4m7!3m6!1s0x88425a9664c42e33:0xcc749aac4a04eccb!8m2!3d37.9939229!4d-84.4533367!16s%2Fg%2F1tc_rprw!19sChIJMy7EZJZaQogRy-wESqyadMw,MLP Management Co,2.5,4,Property management company,"2828 Easthills Dr, Lexington, KY 40517, United States","XGVW+HM Lexington, Kentucky, USA",http://www.mlpmgt.com/,+1 859-268-2823,Open ⋅ Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=CEq919T7aMMcxHx_CjIA1g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=211.63242&pitch=0&thumbfov=100,true,8:30 am–5 pm,8:30 am–5 pm,Closed,Closed,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Nicholasville+Lexington+KY/@37.8794475,-84.573442,14z",2025-09-25T17:33:32.280Z,,,
https://www.google.com/maps/place/Lexington+Green+Partners+LLC/data=!4m7!3m6!1s0x88425c9ee10adb7d:0xa4b7b1aabf74f27f!8m2!3d37.9961056!4d-84.5262935!16s%2Fg%2F1tnbltrp!19sChIJfdsK4Z5cQogRf_J0v6qxt6Q,Lexington Green Partners LLC,4.8,11,Business center,"Lexington Green Cir, Lexington, KY 40503, United States","XFWF+CF Lexington, Kentucky, USA",,+1 859-271-1436,,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqZIqcPH4uq7PQLDKSNVUI9PVgTpIRc29RpIkn1EmQvgxdtwrfL3CHbHx4NkwIkjzT60Wu7tJ67AGIchwmPwCIcDGdVOeIBlWukaM2G5VkuazAuK92WcH_ksNlhwtGQBEDRQjc=w426-h240-k-no,false,,,,,,,,"https://www.google.com/maps/search/HOA+management+businesses+in+Nicholasville+Lexington+KY/@37.8794475,-84.573442,14z",2025-09-25T17:33:34.818Z,,,
