placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,monday,tuesday,wednesday,thursday,friday,saturday,sunday,query,timestamp,info,attributes
https://www.google.com/maps/place/Bighorn+Plumbing/data=!4m7!3m6!1s0x80993fd6e978a4bb:0x8fcc3e7364228bc9!8m2!3d39.5413798!4d-119.7065264!16s%2Fg%2F11xmn9rdbj!19sChIJu6R46dY_mYARyYsiZHM-zI8,Bighorn Plumbing,4.7,26,Plumber,"1929 E Prater Way, Sparks, NV 89434, United States","G7RV+H9 Sparks, Nevada, USA",https://www.callbighorn.com/service-areas/sparks-nv-plumbing-services,+1 775-380-0911,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipNZIpA6hUgs3j0HTb3b_ugxfY1joujRXULjS2Od=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/plumbing++services+in+Sparks+Reno+NV/@39.5349112,-119.7526886,14z",2025-11-11T04:51:25.264Z,Identifies as women-owned,
https://www.google.com/maps/place/D+%26+D+Plumbing/data=!4m7!3m6!1s0x80993fa517b42b57:0x304bb42535b7840!8m2!3d39.5218595!4d-119.764865!16s%2Fg%2F1thmfn4c!19sChIJVyu0F6U_mYARQHhbU0K7BAM,D & D Plumbing,4.3,47,Plumber,"1655 Greg Ct, Sparks, NV 89431, United States","G6CP+P3 Sparks, Nevada, USA",https://www.ddplumbing.com/,+1 775-358-2378,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipNiN5ifKctdXrM-Afy93oN0jOArkmO4rTZ8Eztr=w408-h272-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/plumbing++services+in+Sparks+Reno+NV/@39.5349112,-119.7526886,14z",2025-11-11T04:51:30.463Z,,
"https://www.google.com/maps/place/Michael%27s+Plumbing+Heating+%26+Air,+Inc./data=!4m7!3m6!1s0x80993ee3429b0cf7:0x14a72dd32ff01ace!8m2!3d39.52436!4d-119.7342112!16s%2Fg%2F12626l27c!19sChIJ9wybQuM-mYARzhrwL9MtpxQ","Michael's Plumbing Heating & Air, Inc.",4.3,79,Plumber,"670 Kresge Ln, Sparks, NV 89431, United States","G7F8+P8 Sparks, Nevada, USA",http://www.michaelsplumbing.net/,+1 775-355-1611,Open ⋅ Closes 12 am,https://lh3.googleusercontent.com/p/AF1QipNqEV50IkWXO_DwHdILViYlWv6U0EDsWXai3Ms4=w426-h240-k-no,true,Open 24 hours,7:30 am–4:30 pm,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/plumbing++services+in+Sparks+Reno+NV/@39.5349112,-119.7526886,14z",2025-11-11T04:51:35.272Z,,
"https://www.google.com/maps/place/Gibson+Plumbing+%26+Mechanical,+Inc./data=!4m7!3m6!1s0x80993edf924f9fbf:0x2858bcd87246ec96!8m2!3d39.5281815!4d-119.742216!16s%2Fg%2F1td2h4j1!19sChIJv59Pkt8-mYARluxGcti8WCg","Gibson Plumbing & Mechanical, Inc.",4.8,159,HVAC contractor,"61 Glen Carran Cir, Sparks, NV 89431, United States","G7H5+74 Sparks, Nevada, USA",https://gibsonplumbingnv.com/,+1 775-425-5685,Closed ⋅ Opens 7 am Tue,https://lh3.googleusercontent.com/p/AF1QipMFewfaBrQU0en4NlOdR4wcz-0Op8BB0hDotQfe=w408-h504-k-no,true,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/plumbing++services+in+Sparks+Reno+NV/@39.5349112,-119.7526886,14z",2025-11-11T04:51:40.112Z,,
https://www.google.com/maps/place/NDI+Plumbing/data=!4m7!3m6!1s0x80993edf8a3c710f:0xed656786846c571c!8m2!3d39.5132816!4d-119.7840864!16s%2Fg%2F1td53pcc!19sChIJD3E8it8-mYARHFdshIZnZe0,NDI Plumbing,4.5,39,Plumber,"1855 Vassar St, Reno, NV 89502, United States","G678+89 Reno, Nevada, USA",http://www.ndireno.com/,+1 775-745-8791,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipO2WXudBw_D9Pos4Hmf03w33e38sX4IscKqe1f4=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/plumbing++services+in+Sparks+Reno+NV/@39.5349112,-119.7526886,14z",2025-11-11T04:51:44.928Z,,
https://www.google.com/maps/place/Rooter+Man+Plumbing+of+Reno/data=!4m7!3m6!1s0x4d00c4f810d83fcb:0x639a12df25322289!8m2!3d39.5121387!4d-119.7736664!16s%2Fg%2F11v9fnmbwq!19sChIJyz_YEPjEAE0RiSIyJd8SmmM,Rooter Man Plumbing of Reno,4.6,299,Plumber,"2890 Vassar St Suite B12, Reno, NV 89502, United States","G66G+VG Reno, Nevada, USA",https://rootermanrenocarson.com/,+1 775-525-6999,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipMXQK7TyOVJ9YTvztRd-2LEyV7oNo_mJ7OnD_1x=w428-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/plumbing++services+in+Sparks+Reno+NV/@39.5349112,-119.7526886,14z",2025-11-11T04:51:50.011Z,,
https://www.google.com/maps/place/Pro+Plumbing/data=!4m7!3m6!1s0x80993fe5d3c7f197:0xfb789af8f3cdc2c7!8m2!3d39.5202311!4d-119.744343!16s%2Fg%2F11ltgtg3kk!19sChIJl_HH0-U_mYARx8LN8_iaePs,Pro Plumbing,4.8,52,Plumber,"B 200 Coney Island Dr Ste B, Sparks, NV 89431, United States","G7C4+37 Sparks, Nevada, USA",https://proplumbinganddrain.com/,+1 775-800-1171,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSw2OkfHHQLbGI7__WTuwBv6b3lRu17N3MeUj5MUVRzjsa0foEopEqFfWc94fzPjooXvZcbzgebsT8j28zGub4dgFN55x6quOjuCkZ4hsEQxt-JmLoexQ00B9UYmvFdDKdYT-wIc-Q=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/plumbing++services+in+Sparks+Reno+NV/@39.5349112,-119.7526886,14z",2025-11-11T04:51:54.946Z,,
https://www.google.com/maps/place/Johnson+Plumbing/data=!4m7!3m6!1s0x80993f1d67b6c421:0xe8c9821bbf0c9236!8m2!3d39.5324374!4d-119.8113097!16s%2Fg%2F1264c17gt!19sChIJIcS2Zx0_mYARNpIMvxuCyeg,Johnson Plumbing,4.6,59,Plumber,"517 Evans Ave, Reno, NV 89512, United States","G5JQ+XF Reno, Nevada, USA",https://www.johnsonplumbingnv.com/,+1 775-351-2293,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipPI84cGVHJ8JkbiNmhMsbqGLfSWNZ3oN1pl7VSE=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/plumbing++services+in+Sparks+Reno+NV/@39.5349112,-119.7526886,14z",2025-11-11T04:51:59.974Z,,
https://www.google.com/maps/place/Nods+Plumbing/data=!4m7!3m6!1s0x91d6f28841eb23b:0xc40d340db28ad2c8!8m2!3d40.5411366!4d-119.5885085!16s%2Fg%2F11v63zb3cm!19sChIJO7IehChvHQkRyNKKsg00DcQ,Nods Plumbing,5.0,17,Plumber,,,https://nphnv.com/,+1 775-461-1950,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipOxHGtJNSvxgDdkuDHpLnR1yFMZeIbBuVmfGIZz=w543-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/plumbing++services+in+Sparks+Reno+NV/@39.5349112,-119.7526886,14z",2025-11-11T04:52:04.795Z,,
https://www.google.com/maps/place/Paschall+Plumbing+Heating+Cooling/data=!4m7!3m6!1s0x80993f385a6667a5:0xeff5c32606ed8f3c!8m2!3d39.5292427!4d-119.7637309!16s%2Fg%2F1thq0z63!19sChIJpWdmWjg_mYARPI_tBibD9e8,Paschall Plumbing Heating Cooling,4.7,483,HVAC contractor,"1519 Pittman Ave, Sparks, NV 89431, United States","G6HP+MG Sparks, Nevada, USA",https://www.paschallplus.com/,+1 775-825-6500,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipO_SCk9gTNtW48c_UxAyuc1f39YiEmIMwSXc5yT=w408-h272-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Closed,"https://www.google.com/maps/search/plumbing++services+in+Sparks+Reno+NV/@39.5349112,-119.7526886,14z",2025-11-11T04:52:09.661Z,,
https://www.google.com/maps/place/Best+Plumbing+%26+Heating+LLC/data=!4m7!3m6!1s0x80993f2fffffffff:0xde4c9f139ec4ef63!8m2!3d39.54178!4d-119.7530568!16s%2Fg%2F1tc_fj0l!19sChIJ_____y8_mYARY-_EnhOfTN4,Best Plumbing & Heating LLC,4.2,33,Plumber,"933 Pyramid Way, Sparks, NV 89431, United States","G6RW+PQ Sparks, Nevada, USA",https://www.bphllc.com/,+1 775-830-9309,Closed ⋅ Opens 7 am Tue,https://lh3.googleusercontent.com/p/AF1QipP84YXWbKxeS9YwJDNFdISxI1tORku92Lg6GOtk=w408-h682-k-no,true,7 am–4 pm,7 am–4 pm,7 am–4 pm,7 am–4 pm,7 am–4 pm,Closed,Closed,"https://www.google.com/maps/search/plumbing++services+in+Sparks+Reno+NV/@39.5349112,-119.7526886,14z",2025-11-11T04:52:14.927Z,,
"https://www.google.com/maps/place/Big+Bear+Plumbing+Company,+Serving+Reno+Nevada/data=!4m7!3m6!1s0x809940cac0000001:0x291c04e608efd4bd!8m2!3d39.5098753!4d-119.8102357!16s%2Fg%2F1tg8jzvh!19sChIJAQAAwMpAmYARvdTvCOYEHCk","Big Bear Plumbing Company, Serving Reno Nevada",4.6,56,Plumber,"323 Mt Rose St, Reno, NV 89509, United States","G55Q+XW Reno, Nevada, USA",http://www.bigbearplumbingcompanyrenonv.com/,+1 775-342-5780,Closed ⋅ Opens 7 am Tue,https://lh3.googleusercontent.com/p/AF1QipObbCA67RYaRXTGOYY2nmoNvU7GPODtrGqNXD4B=w408-h544-k-no,true,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,"https://www.google.com/maps/search/plumbing++services+in+Sparks+Reno+NV/@39.5349112,-119.7526886,14z",2025-11-11T04:52:19.792Z,,
"https://www.google.com/maps/place/Timberidge+Plumbing+%26+Heating,+Inc./data=!4m7!3m6!1s0x80993ee02cc60c85:0x192ca6e4d6047ebd!8m2!3d39.5253707!4d-119.7421527!16s%2Fg%2F11fcqvy8xv!19sChIJhQzGLOA-mYARvX4E1uSmLBk","Timberidge Plumbing & Heating, Inc.",4.6,11,Plumber,"39 E Freeport Blvd, Sparks, NV 89431, United States","G7G5+44 Sparks, Nevada, USA",https://www.timberidgeplumbing.com/,+1 775-359-9446,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=CMLbcVIr_VPM65pcbs1C6A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=226.74394&pitch=0&thumbfov=100,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/plumbing++services+in+Sparks+Reno+NV/@39.5349112,-119.7526886,14z",2025-11-11T04:52:24.685Z,,
https://www.google.com/maps/place/Tanks+Water+Heaters+and+plumbing+LLC/data=!4m7!3m6!1s0x2d3a09516fed85bf:0x953b48245303d0a4!8m2!3d39.416389!4d-119.791486!16s%2Fg%2F11rr1xb_yt!19sChIJv4Xtb1EJOi0RpNADUyRIO5U,Tanks Water Heaters and plumbing LLC,4.9,65,Plumber,,,https://renosparkswaterheaters.com/,+1 775-997-8071,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipMwp2tSjYaS1egdtSvBbat7EcMwiMz_QyH1Wgd-=w408-h725-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/plumbing++services+in+Sparks+Reno+NV/@39.5349112,-119.7526886,14z",2025-11-11T04:52:29.508Z,LGBTQ+ friendly,
https://www.google.com/maps/place/Friendly+Plumbing/data=!4m7!3m6!1s0x80993f4a6d9b51ef:0xe4610b4dcf270b9e!8m2!3d39.5363405!4d-119.7665971!16s%2Fg%2F11ckqrcnf9!19sChIJ71GbbUo_mYARngsnz00LYeQ,Friendly Plumbing,4.1,59,Plumber,"1744 C St, Sparks, NV 89431, United States","G6PM+G9 Sparks, Nevada, USA",http://friendlyplumbingnv.com/,+1 775-972-0870,Closed ⋅ Opens 8 am Tue,https://lh3.googleusercontent.com/p/AF1QipN_86wYnb6jqMY7sKWW6bORSqcQinjoOMscEO3Q=w408-h306-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/plumbing++services+in+Sparks+Reno+NV/@39.5349112,-119.7526886,14z",2025-11-11T04:52:34.351Z,,
"https://www.google.com/maps/place/A1+Plumbing,+LLC/data=!4m7!3m6!1s0x809914e0314ac883:0x32264ff1a73d03d0!8m2!3d39.5231847!4d-119.7677513!16s%2Fg%2F1tmy594l!19sChIJg8hKMeAUmYAR0AM9p_FPJjI","A1 Plumbing, LLC",4.4,16,Plumber,"1611 Greg St, Sparks, NV 89431, United States","G6FJ+7V Sparks, Nevada, USA",https://a1plumbingnv.com/,+1 775-746-5900,Closed ⋅ Opens 8 am Tue,https://lh3.googleusercontent.com/p/AF1QipPSn5oMCKpIO4I7cRMXLdm1RyFXfWiFBa6NwHzx=w427-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/plumbing++services+in+Sparks+Reno+NV/@39.5349112,-119.7526886,14z",2025-11-11T04:52:39.386Z,,
https://www.google.com/maps/place/United+Plumbing/data=!4m7!3m6!1s0x68594677b142bd8d:0x618472646a2ef20a!8m2!3d39.3310889!4d-119.5325194!16s%2Fg%2F11l6dmfqgn!19sChIJjb1CsXdGWWgRCvIuamRyhGE,United Plumbing,4.7,168,Plumber,,,https://unitednv.com/,+1 775-762-2468,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipPT85mHRIfPPP5kyXt3_ObglGQI-ZRyQcNWcfnl=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/plumbing++services+in+Sparks+Reno+NV/@39.5349112,-119.7526886,14z",2025-11-11T04:52:44.251Z,Identifies as veteran-owned,
https://www.google.com/maps/place/Roto-Rooter+Plumbing+%26+Water+Cleanup/data=!4m7!3m6!1s0x80993f9c439a3671:0x3574a83099808ed7!8m2!3d39.5235586!4d-119.7876505!16s%2Fg%2F11w96zvrp9!19sChIJcTaaQ5w_mYAR146AmTCodDU,Roto-Rooter Plumbing & Water Cleanup,4.4,41,Plumber,"520 Sunshine Ln, Reno, NV 89502, United States","G6F6+CW Reno, Nevada, USA",https://www.rotorooter.com/renonv/?utm_source=Google&utm_medium=organic&utm_campaign=gmb&utm_content=website,+1 775-831-1110,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipMu3lC1HzInl_0lQtXonNtTGQaOFLIa0qQZnFNF=w458-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/plumbing++services+in+Sparks+Reno+NV/@39.5349112,-119.7526886,14z",2025-11-11T04:52:49.222Z,LGBTQ+ friendly,
https://www.google.com/maps/place/Skilled+Sparks+Drain+Cleaning+and+Plumbing+Company/data=!4m7!3m6!1s0x80993f16e8d75f5d:0x4db255aa53021c33!8m2!3d39.5350589!4d-119.7631455!16s%2Fg%2F11h90zb3cf!19sChIJXV_X6BY_mYARMxwCU6pVsk0,Skilled Sparks Drain Cleaning and Plumbing Company,5.0,1,Drainage service,"1555 Victorian Ave #116, Sparks, NV 89431, United States","G6PP+2P Sparks, Nevada, USA",,+1 775-416-8403,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=L8iZDUwn86AnDNOjJZ9x9w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=141.79997&pitch=0&thumbfov=100,false,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/plumbing++services+in+Sparks+Reno+NV/@39.5349112,-119.7526886,14z",2025-11-11T04:52:53.985Z,,
https://www.google.com/maps/place/All+Hours+Air/data=!4m7!3m6!1s0x80993f2e64ca51d7:0x6f359216326776fa!8m2!3d39.5249991!4d-119.7475353!16s%2Fg%2F11h760m3__!19sChIJ11HKZC4_mYAR-nZnMhaSNW8,All Hours Air,4.7,2079,HVAC contractor,"395 Freeport Blvd, Sparks, NV 89431, United States","G7F2+XX Sparks, Nevada, USA",https://allhoursair.com/?utm_source=gmb&utm_medium=organic,+1 775-234-3893,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipOMU5Xxfn6kAlNtAKcqpmCTNFbXymWxE1U3j4Ol=w516-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/plumbing++services+in+Sparks+Reno+NV/@39.5349112,-119.7526886,14z",2025-11-11T04:52:59.078Z,,
