placeUrl,title,rating,reviewCount,category,attributes,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,monday,tuesday,wednesday,thursday,friday,saturday,sunday,query,timestamp,info,error
https://www.google.com/maps/place/UBMD+Psychiatry+at+The+Center+for+Advanced+Psychiatry/data=!4m7!3m6!1s0x89d37241bc079fe5:0xb08557db9dfd86cd!8m2!3d42.9898989!4d-78.8135678!16s%2Fg%2F1tfls_qj!19sChIJ5Z8HvEFy04kRzYb9ndtXhbA,UBMD Psychiatry at The Center for Advanced Psychiatry,2.3,23,Child psychiatrist,,"4955 N Bailey Ave # 130, Amherst, NY 14226, United States","X5QP+XH Tonawanda Town, New York, USA",https://ubmdpsychiatry.com/,+1 716-835-1246,Closed · Opens 8:30 am Tue,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=zwhC8bOB6fkrVS_Tl_CzGA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=352.4986&pitch=0&thumbfov=100,true,8:30 am–4:30 pm,8:30 am–4:30 pm,8:30 am–4:30 pm,8:30 am–4:30 pm,8:30 am–4:30 pm,Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+North+Buffalo+Buffalo+NY/@42.9509105,-78.8488584,14z",2025-12-16T00:41:00.909Z,,
https://www.google.com/maps/place/WNY+Medical+Psychiatric/data=!4m7!3m6!1s0x89d37304723687a3:0xa0a1cf1b2641f808!8m2!3d42.9779127!4d-78.7833598!16s%2Fg%2F11rs1_zbwn!19sChIJo4c2cgRz04kRCPhBJhvPoaA,WNY Medical Psychiatric,5.0,1,Mental health clinic,,"4985 Harlem Rd, Buffalo, NY 14226, United States","X6H8+5M Buffalo, New York, USA",,+1 716-839-0500,Temporarily closed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Z2DQ6KRipeiSCUvMktXUWQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=82.38998&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/Psychiatry+clinics+in+North+Buffalo+Buffalo+NY/@42.9509105,-78.8488584,14z",2025-12-16T00:41:05.794Z,,
https://www.google.com/maps/place/BestSelf+Behavioral+Health/data=!4m7!3m6!1s0x89d312ba729708b9:0x5c7c93a1dd290c2c!8m2!3d42.9290293!4d-78.8537533!16s%2Fg%2F11hy9nss5s!19sChIJuQiXcroS04kRLAwp3aGTfFw,BestSelf Behavioral Health,5.0,2,Mental health clinic,,"95 Humboldt Pkwy, Buffalo, NY 14214, United States","W4HW+JF Buffalo, New York, USA",https://www.bestselfwny.org/,+1 716-710-5151,Closed · Opens 9 am Tue,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=x6Jjcgp6xmDdaKZa4HVV6w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=228.21912&pitch=0&thumbfov=100,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+North+Buffalo+Buffalo+NY/@42.9509105,-78.8488584,14z",2025-12-16T00:41:10.433Z,,
"https://www.google.com/maps/place/ECMC+Mental+Health+Downtown+Clinic+1st+Floor/@42.90846,-78.8662,17z/data=!3m1!4b1!4m6!3m5!1s0x89d3125864817f57:0x462d5213c57b27f5!8m2!3d42.90846!4d-78.8662!16s%2Fg%2F11c1wwzb0x",ECMC Mental Health Downtown Clinic 1st Floor,2.5,37,Mental health service,,"ECMC Mental Health Clinic Downstairs, 1285 Main Street, 1285 Main St Apt 2, Buffalo, NY 14209, United States","W45M+9G Buffalo, New York, USA",http://www.ecmc.edu/health-services-and-doctors/behavioral-health/outpatient-behavioral-health-services/,+1 716-883-4517,Closed · Opens 8 am Tue,,false,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+North+Buffalo+Buffalo+NY/@42.9509105,-78.8488584,14z",2025-12-16T00:41:17.429Z,,
https://www.google.com/maps/place/Sanctuary+Counseling/data=!4m7!3m6!1s0x89d373ea89779001:0xe37db4c050bcbdea!8m2!3d42.9584889!4d-78.8319787!16s%2Fg%2F11h_v0t426!19sChIJAZB3iepz04kR6r28UMC0feM,Sanctuary Counseling,3.6,20,Counselor,,"381 Kenmore Ave, Buffalo, NY 14223, United States","X559+96 Buffalo, New York, USA",https://www.sanctuarycounselingwny.com/,+1 716-291-0059,Closes soon · 8 pm · Opens 8 am Tue,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=koEX-nL1V6evbG5nlNZtFg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=54.155952&pitch=0&thumbfov=100,true,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–1 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+North+Buffalo+Buffalo+NY/@42.9509105,-78.8488584,14z",2025-12-16T00:41:22.486Z,LGBTQ+ friendly,
https://www.google.com/maps/place/Olmsted+Community+Residence+-+Buffalo+Psychiatric+Center/data=!4m7!3m6!1s0x89d313d30d782967:0x9412ddfa55ad3da9!8m2!3d42.9278419!4d-78.8881778!16s%2Fg%2F11s78bgps8!19sChIJZyl4DdMT04kRqT2tVfrdEpQ,Olmsted Community Residence - Buffalo Psychiatric Center,,,Mental health service,,"3 Rees St, Buffalo, NY 14213, United States","W4H6+4P Buffalo, New York, USA",http://www.211wny.org/provider/7550/,+1 716-884-3445,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=3iQviR2qJWacmenvckgNFg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=5.273685&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Psychiatry+clinics+in+North+Buffalo+Buffalo+NY/@42.9509105,-78.8488584,14z",2025-12-16T00:41:25.501Z,,
https://www.google.com/maps/place/Jeffery+Jerome+Grac+MD/data=!4m7!3m6!1s0x89d3131135fac3cf:0x8281f3ab6af4ce54!8m2!3d42.9193958!4d-78.8990365!16s%2Fg%2F1th24srm!19sChIJz8P6NRET04kRVM70aqvzgYI,Jeffery Jerome Grac MD,5.0,4,Psychiatrist,,"1300 Niagara St, Buffalo, NY 14213, United States","W492+Q9 Buffalo, New York, USA",,+1 716-882-1221,Closed · Opens 9 am Tue,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=9UfsFW2mAkQMfWXXk1cLcw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=293.05203&pitch=0&thumbfov=100,false,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/Psychiatry+clinics+in+North+Buffalo+Buffalo+NY/@42.9509105,-78.8488584,14z",2025-12-16T00:41:30.349Z,,
https://www.google.com/maps/place/Buffalo+Psychiatric+Center/data=!4m7!3m6!1s0x89d30d9daee9391f:0xf5a5bb1e8f3e6e32!8m2!3d42.8959707!4d-78.8234451!16s%2Fg%2F1260k9s0v!19sChIJHznprp0N04kRMm4-jx67pfU,Buffalo Psychiatric Center,5.0,1,Mental health service,,"1384 Broadway, Buffalo, NY 14212, United States","V5WG+9J Buffalo, New York, USA",https://www.omh.ny.gov/omhweb/facilities/bupc/,+1 716-894-9672,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=HN4kjuDZVMxBK5UVZaVchQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=46.08723&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Psychiatry+clinics+in+North+Buffalo+Buffalo+NY/@42.9509105,-78.8488584,14z",2025-12-16T00:41:33.108Z,,
https://www.google.com/maps/place/Mental+Health+Services/data=!4m7!3m6!1s0x89d3131135fac3cf:0x86b4cc62a22b03a1!8m2!3d42.9653685!4d-78.8783925!16s%2Fg%2F1tdfjnyh!19sChIJz8P6NRET04kRoQMromLMtIY,Mental Health Services,3.7,3,Mental health service,,"2495 Elmwood Ave, Kenmore, NY 14217, United States","X48C+4J Kenmore, New York, USA",,+1 716-882-2127,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=MWFg2xEmTlX-p1JVEKJO3A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=106.506805&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Psychiatry+clinics+in+North+Buffalo+Buffalo+NY/@42.9509105,-78.8488584,14z",2025-12-16T00:41:36.013Z,,
https://www.google.com/maps/place/ECMC+Northern+Erie+Clinic/data=!4m7!3m6!1s0x89d36d9f84751ba5:0xf14dc796409fa084!8m2!3d42.9803995!4d-78.8603027!16s%2Fg%2F11rwp06j8n!19sChIJpRt1hJ9t04kRhKCfQJbHTfE,ECMC Northern Erie Clinic,3.7,3,Addiction treatment center,,"2005 Sheridan Dr, Buffalo, NY 14223, United States","X4JQ+5V Buffalo, New York, USA",https://www.ecmc.edu/patients-and-visitors/off-campus-care/,+1 716-874-5536,Closes soon · 8:30 pm · Opens 8:30 am Tue,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=YmQ3H4Hub7MWrubYCfQqEQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=153.31352&pitch=0&thumbfov=100,false,8:30 am–8:30 pm,8:30 am–8:30 pm,8:30 am–8:30 pm,8:30 am–8:30 pm,8:30 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+North+Buffalo+Buffalo+NY/@42.9509105,-78.8488584,14z",2025-12-16T00:41:40.684Z,,
https://www.google.com/maps/place/Children%27s+Psychiatry+Clinic/data=!4m7!3m6!1s0x89d3125864a75d41:0x9601e1d0ebfd5e6d!8m2!3d42.9018131!4d-78.8693197!16s%2Fg%2F113fn4_sn!19sChIJQV2nZFgS04kRbV7969DhAZY,Children's Psychiatry Clinic,5.0,1,Medical clinic,,"1028 Main St, Buffalo, NY 14202, United States","W42J+P7 Buffalo, New York, USA",https://www.ochbuffalo.org/care-treatment/childrens-psychiatry-clinic?utm_source=extnet&utm_medium=yext,+1 716-859-5454,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Fm6PaelqS3RHO4V1-CJEFA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=298.25418&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/Psychiatry+clinics+in+North+Buffalo+Buffalo+NY/@42.9509105,-78.8488584,14z",2025-12-16T00:41:43.398Z,,
https://www.google.com/maps/place/Arana+Belito+MD/data=!4m7!3m6!1s0x89d30d5a82e96393:0x4a32bc5c21cb495!8m2!3d42.9254225!4d-78.8313324!16s%2Fg%2F1tcx7_cv!19sChIJk2PpgloN04kRlbQcwsUrowQ,Arana Belito MD,5.0,1,Psychiatrist,,"462 Grider St, Buffalo, NY 14215, United States","W5G9+5F Buffalo, New York, USA",,+1 716-898-4535,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=LN032fhnhZU8H70uJORrog&cb_client=search.gws-prod.gps&w=408&h=240&yaw=269.68976&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Psychiatry+clinics+in+North+Buffalo+Buffalo+NY/@42.9509105,-78.8488584,14z",2025-12-16T00:41:46.127Z,,
https://www.google.com/maps/place/Adapt+Psychiatry/data=!4m7!3m6!1s0x89d37f8319260071:0x8898f6b76344b78!8m2!3d42.8267086!4d-78.8415064!16s%2Fg%2F11qsskyvq6!19sChIJcQAmGYN_04kReEs0dmuPiQg,Adapt Psychiatry,4.6,208,Mental health clinic,,"273 Ridge Rd, Buffalo, NY 14218, United States","R5G5+M9 Buffalo, New York, USA",http://www.meetadapt.com/,+1 716-929-6888,Closed · Opens 9 am Tue,https://lh3.googleusercontent.com/p/AF1QipMpNQiig1yit-VqgDludd7-Ch_694LMXqmyrL-n=w408-h543-k-no,true,9 am–7 pm,9 am–7 pm,9 am–7 pm,9 am–7 pm,9 am–7 pm,Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+North+Buffalo+Buffalo+NY/@42.9509105,-78.8488584,14z",2025-12-16T00:41:50.977Z,,
https://www.google.com/maps/place/BestSelf+Behavioral+Health/data=!4m7!3m6!1s0x89d372bde54df493:0xbd9a28549d7c573a!8m2!3d42.9546266!4d-78.8223485!16s%2Fg%2F1v_z59bm!19sChIJk_RN5b1y04kROld8nVQomr0,BestSelf Behavioral Health,2.0,21,Mental health clinic,,"3350 Main St, Buffalo, NY 14214, United States","X53H+V3 Buffalo, New York, USA",https://www.bestselfwny.org/,+1 716-835-4011,Closed · Opens 9 am Tue,https://lh3.googleusercontent.com/p/AF1QipOVB8RsqvYubkSCjq5e319wyZ3Acl0XSL3f5n4I=w408-h268-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+North+Buffalo+Buffalo+NY/@42.9509105,-78.8488584,14z",2025-12-16T00:41:55.763Z,,
https://www.google.com/maps/place/CPH+Mental+Health+Counseling/data=!4m7!3m6!1s0x89d3134ac4a9c75d:0x8f0cfc54d96f7178!8m2!3d42.9041356!4d-78.8717979!16s%2Fg%2F11pg_t_5h1!19sChIJXcepxEoT04kReHFv2VT8DI8,CPH Mental Health Counseling,4.2,78,Mental health clinic,,"737 Delaware Ave SUITE 216, Buffalo, NY 14209, United States","W43H+M7 Buffalo, New York, USA",http://cphpsych.com/,+1 716-322-6394,"Closed · Opens 9 am Tue

Updated by this business 6 weeks ago",https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=qWh1QsdlKzihFlQDRyE0ng&cb_client=search.gws-prod.gps&w=408&h=240&yaw=79.38373&pitch=0&thumbfov=100,true,9 am–7 pm,9 am–7 pm,9 am–7 pm,9 am–7 pm,Closed,Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+North+Buffalo+Buffalo+NY/@42.9509105,-78.8488584,14z",2025-12-16T00:42:00.750Z,LGBTQ+ friendly,
