placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,query,timestamp,monday,tuesday,wednesday,thursday,friday,saturday,sunday,info,isBlackOwned,attributes
https://www.google.com/maps/place/Absolute+Plumbing/data=!4m7!3m6!1s0x864c32bd14b18e7d:0xe23e707aaff78809!8m2!3d33.0725789!4d-97.0726493!16s%2Fg%2F1tfv5jjn!19sChIJfY6xFL0yTIYRCYj3r3pwPuI,Absolute Plumbing,4.7,206,Plumber,"2803 Justin Rd, Flower Mound, TX 75028, United States","3WFG+2W Flower Mound, Texas, USA",https://www.absoluteplumbingonline.com/,+1 972-685-1863,Closed ⋅ Opens 8 am Tue,https://lh3.googleusercontent.com/p/AF1QipNZhZ20Q0VNRl8OZgKezLpJvlXIweDo12ooQb70=w466-h240-k-no,true,"https://www.google.com/maps/search/plumbing++services+in+Flower+Mound+DFW+TX/@33.0145673,-97.0969552,14z",2025-11-11T03:12:52.675Z,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,Identifies as women-owned,,
https://www.google.com/maps/place/Master+Fix+Plumbing/data=!4m7!3m6!1s0x864c2de6c062809f:0x69f39991d1fad84a!8m2!3d33.0434891!4d-97.013393!16s%2Fg%2F11bbt3d2d3!19sChIJn4BiwOYtTIYRStj60ZGZ82k,Master Fix Plumbing,3.8,20,Plumber,"530 Hunters Glen St, Lewisville, TX 75067, United States","2XVP+9J Lewisville, Texas, USA",http://www.masterfixplumbing.com/,+1 214-760-3706,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=_8Pp9kC6AvD3PGjGCqYkpQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=259.77563&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/plumbing++services+in+Flower+Mound+DFW+TX/@33.0145673,-97.0969552,14z",2025-11-11T03:12:57.693Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,,
https://www.google.com/maps/place/Certified+Plumbing+Works+LLC/data=!4m7!3m6!1s0x8b45ee2d5ff43c65:0x17023fd92ed2af6c!8m2!3d33.066074!4d-96.9398284!16s%2Fg%2F11v0g4q41q!19sChIJZTz0Xy3uRYsRbK_SLtk_Ahc,Certified Plumbing Works LLC,4.9,94,Plumber,,,https://www.certifiedplumbingworks.com/,+1 972-221-0386,Closed ⋅ Opens 8 am Tue,https://lh3.googleusercontent.com/p/AF1QipNSnn28MMluuqLWT-I5kAqvf5BZFzYxlyloUpoq=w408-h736-k-no,true,"https://www.google.com/maps/search/plumbing++services+in+Flower+Mound+DFW+TX/@33.0145673,-97.0969552,14z",2025-11-11T03:13:02.767Z,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,,,
https://www.google.com/maps/place/J+HERING+PLUMBING/data=!4m7!3m6!1s0x864c2de4489f2795:0xda15c0c1c2ecd9ac!8m2!3d33.017869!4d-97.034867!16s%2Fg%2F11h76b0c1d!19sChIJlSefSOQtTIYRrNnswsHAFdo,J HERING PLUMBING,5.0,9,Plumber,,,http://jheringplumbing.com/,+1 469-586-8694,Closed ⋅ Opens 8 am Tue,https://lh3.googleusercontent.com/p/AF1QipPMp1BZ4RtErxHzDEPITz5zxLraveP1S0PzaoFJ=w426-h240-k-no,true,"https://www.google.com/maps/search/plumbing++services+in+Flower+Mound+DFW+TX/@33.0145673,-97.0969552,14z",2025-11-11T03:13:07.698Z,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,,,
"https://www.google.com/maps/place/Paschal+Air,+Plumbing+%26+Electric/data=!4m7!3m6!1s0x864dcea7c7bc4613:0xd42f85e7d24d86f!8m2!3d32.9982791!4d-97.063373!16s%2Fg%2F1tgnmgx6!19sChIJE0a8x6fOTYYRb9gkfV74Qg0","Paschal Air, Plumbing & Electric",4.8,432,Plumber,"2201 Spinks Rd Ste. 109, Flower Mound, TX 75022, United States","XWXP+8M Flower Mound, Texas, USA",https://gopaschal.com/service-areas/flower-mound-tx?utm_source=gbp-flowermound,+1 940-240-1193,Closed ⋅ Opens 7 am Tue,https://lh3.googleusercontent.com/p/AF1QipN48tdA86l8ClL055iPVLx5_LQA7SdL_cxAHTw6=w408-h259-k-no,true,"https://www.google.com/maps/search/plumbing++services+in+Flower+Mound+DFW+TX/@33.0145673,-97.0969552,14z",2025-11-11T03:13:12.713Z,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,Closed,,,
https://www.google.com/maps/place/Christmas+Air+Conditioning+and+Heating/data=!4m7!3m6!1s0x864c2d7ee17020eb:0xce8f5ec7dd5844c5!8m2!3d32.9985775!4d-97.0689987!16s%2Fg%2F11vybwqlxr!19sChIJ6yBw4X4tTIYRxURY3cdej84,Christmas Air Conditioning and Heating,5.0,394,Air conditioning repair service,"1011 Surrey Ln Bldg 200, Flower Mound, TX 75022, United States","XWXJ+CC Flower Mound, Texas, USA",https://christmasair.com/locations/flower-mound/,+1 214-724-7746,Closed ⋅ Opens 8 am Tue,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=gWvj5JM3a-zj-Sqz32xusQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=166.96812&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/plumbing++services+in+Flower+Mound+DFW+TX/@33.0145673,-97.0969552,14z",2025-11-11T03:13:17.663Z,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,,,
https://www.google.com/maps/place/H+%26+M+Plumbing+%26+Drain/data=!4m7!3m6!1s0x864c2dc6b87870e7:0x50b8eb636c0f17d9!8m2!3d32.7998764!4d-97.316959!16s%2Fg%2F12qgy69_5!19sChIJ53B4uMYtTIYR2RcPbGPruFA,H & M Plumbing & Drain,3.4,23,Plumber,,,,+1 972-903-4900,Closed ⋅ Opens 8 am Tue,https://lh3.googleusercontent.com/p/AF1QipNdfcmTLb2X-ozl2NPDRFnFYqdDxB1iUr4yxFB8=w408-h544-k-no,true,"https://www.google.com/maps/search/plumbing++services+in+Flower+Mound+DFW+TX/@33.0145673,-97.0969552,14z",2025-11-11T03:13:22.490Z,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,Closed,,,
https://www.google.com/maps/place/Home+Services+Plus/data=!4m7!3m6!1s0x864c2d01bf021cc5:0xec5f612285acf9e5!8m2!3d32.9982193!4d-97.0633367!16s%2Fg%2F11m6vl1_j1!19sChIJxRwCvwEtTIYR5fmshSJhX-w,Home Services Plus,5.0,171,Contractor,"2201 Spinks Rd suite 283, Flower Mound, TX 75022, United States","XWXP+7M Flower Mound, Texas, USA",https://homeservicesplus.pro/locations/tx/flower-mound,+1 817-904-3335,Open ⋅ Closes 11:30 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSy-ue5WfO_vmNV0xIQbdaZkfPzxlFosykFeM-bf98AMwPzmtrafC6fXz1DAvNgpEWIUt6cSulH-WKqh8g-ZwFML5cAxOmTMfnoiezMXYnfpryL90X43msdaDqTZs8ksjRdiJtruqg=w408-h271-k-no,true,"https://www.google.com/maps/search/plumbing++services+in+Flower+Mound+DFW+TX/@33.0145673,-97.0969552,14z",2025-11-11T03:13:27.337Z,8 am–11:30 pm,8 am–11:30 pm,8 am–11:30 pm,8 am–11:30 pm,8 am–11:30 pm,8 am–11:30 pm,8 am–11:30 pm,,,
"https://www.google.com/maps/place/FlowMo+Plumbing/@33.0210099,-97.0501275,11z/data=!3m1!4b1!4m6!3m5!1s0x46072bfe0752359f:0xb3d1340d736c79d2!8m2!3d33.0210099!4d-97.0501276!16s%2Fg%2F11yd1f1z7z",FlowMo Plumbing,5.0,27,Plumber,,,https://flowmoplumbing.com/,+1 469-390-2330,Closed ⋅ Opens 8 am Tue,,true,"https://www.google.com/maps/search/plumbing++services+in+Flower+Mound+DFW+TX/@33.0145673,-97.0969552,14z",2025-11-11T03:13:34.337Z,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,Closed,Closed,,,
https://www.google.com/maps/place/Lake+City+Service+Company/data=!4m7!3m6!1s0x864c2d5afaf452bf:0x651b7c4c450281da!8m2!3d33.0490342!4d-97.0800168!16s%2Fg%2F1w2yzvx4!19sChIJv1L0-lotTIYR2oECRUx8G2U,Lake City Service Company,5.0,210,Air conditioning contractor,"3303 Pecan Dr, Flower Mound, TX 75028, United States","2WX9+JX Flower Mound, Texas, USA",https://lakecityservice.com/,+1 972-355-7007,Closed ⋅ Opens 8 am Tue,https://lh3.googleusercontent.com/p/AF1QipNjCtd65xhi03_QM9kp4KhGx_ZFHhe2SARUK4jK=w408-h306-k-no,true,"https://www.google.com/maps/search/plumbing++services+in+Flower+Mound+DFW+TX/@33.0145673,-97.0969552,14z",2025-11-11T03:13:39.354Z,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,9 am–5 pm,Closed,,,
https://www.google.com/maps/place/waterheaterrepairflowermound/data=!4m7!3m6!1s0x864dd3811dd171df:0x15b384a371b82f24!8m2!3d33.0433974!4d-97.1761954!16s%2Fg%2F11y3jnmss2!19sChIJ33HRHYHTTYYRJC-4caOEsxU,waterheaterrepairflowermound,,,Heating contractor,"9215 Shawnee Trail, Flower Mound, TX 75022, United States","2RVF+9G Flower Mound, Texas, USA",https://waterheaterrepairflowermound.com/,+1 972-674-9296,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=K9EscCJlNMuWKVmXVSlnJQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=184.94728&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/plumbing++services+in+Flower+Mound+DFW+TX/@33.0145673,-97.0969552,14z",2025-11-11T03:13:42.065Z,,,,,,,,,,
https://www.google.com/maps/place/Above+%26+Beyond+Plumbing+Services/data=!4m7!3m6!1s0x864dd76ad1c8cc47:0xba454552a4634a32!8m2!3d32.9196606!4d-97.0681123!16s%2Fg%2F1wyc4r6g!19sChIJR8zI0WrXTYYRMkpjpFJFRbo,Above & Beyond Plumbing Services,4.8,285,Plumber,"751 Port America Pl #350, Grapevine, TX 76051, United States","WW9J+VQ Grapevine, Texas, USA",http://www.mypipeguy.com/,+1 469-995-5069,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipOvUR18d30fdrWaUHPgc4E-OVPyU-HVgoF3Ue2o=w408-h306-k-no,true,"https://www.google.com/maps/search/plumbing++services+in+Flower+Mound+DFW+TX/@33.0145673,-97.0969552,14z",2025-11-11T03:13:47.358Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,,
https://www.google.com/maps/place/Jensen+Plumbing+LLC/data=!4m7!3m6!1s0x864db56e726d41a5:0xfeaa2f6be800c76c!8m2!3d33.2061936!4d-97.1162844!16s%2Fg%2F11dxl4yx1m!19sChIJpUFtcm61TYYRbMcA6Gsvqv4,Jensen Plumbing LLC,4.9,248,Plumber,,,https://www.jensenplumbingllc.com/,+1 214-287-0445,Closed ⋅ Opens 8 am Tue,https://lh3.googleusercontent.com/p/AF1QipNvGL70fku7IsqmJZ2wbwNkrRKv1R9DPDj_EjtW=w426-h240-k-no,true,"https://www.google.com/maps/search/plumbing++services+in+Flower+Mound+DFW+TX/@33.0145673,-97.0969552,14z",2025-11-11T03:13:52.270Z,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–3 pm,Closed,,,
https://www.google.com/maps/place/Flower+Mound+Plumber/data=!4m7!3m6!1s0x864dd392c332a4a1:0xae3c52ae957058f6!8m2!3d29.851857!4d-88.6336801!16s%2Fg%2F11jb3fcpsf!19sChIJoaQyw5LTTYYR9lhwla5SPK4,Flower Mound Plumber,,,Plumber,,,,+1 972-382-5588,Closed ⋅ Opens 8 am Tue,https://lh3.googleusercontent.com/p/AF1QipPM5qUIoIYiqtaFEXfKK4veScVSxYQURpixUneW=w630-h240-k-no,true,"https://www.google.com/maps/search/plumbing++services+in+Flower+Mound+DFW+TX/@33.0145673,-97.0969552,14z",2025-11-11T03:13:57.270Z,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,,,
https://www.google.com/maps/place/Reyna+Plumbing+LLC/data=!4m7!3m6!1s0x864c2dc35a2cf329:0xd47051d3e70092d2!8m2!3d33.0192047!4d-97.0427658!16s%2Fg%2F11fnrtyj6p!19sChIJKfMsWsMtTIYR0pIA59NRcNQ,Reyna Plumbing LLC,3.7,3,Plumber,"2436 Sweet Grass Trail, Flower Mound, TX 75028, United States","2X94+MV Flower Mound, Texas, USA",,+1 469-763-4668,Closed ⋅ Opens 8 am Tue,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxN1PAkezn-lNAVW3QiM1ljcQ7wvt3FYmR0AMY0TTX4gkOwlCvSv6BIG6XwVaXnuYzQ_-IrHsnpmrJk08A3_wq4bbRvPgoYJchueCUDVrsNpTwtROpSga6QTtkNiahXAhfHwmfgRw=w408-h724-k-no,false,"https://www.google.com/maps/search/plumbing++services+in+Flower+Mound+DFW+TX/@33.0145673,-97.0969552,14z",2025-11-11T03:14:02.346Z,9 am–5 pm,8 am–5 pm,8:30 am–5 pm,8 am–5 pm,8 am–5 pm,9:30 am–3 pm,Closed,,,
https://www.google.com/maps/place/Brownstone+Complete+Services/data=!4m7!3m6!1s0x272f17b6388e5723:0x5b7ab925736bad58!8m2!3d33.0531828!4d-97.0476089!16s%2Fg%2F11jzkvdy_k!19sChIJI1eOOLYXLycRWK1rcyW5els,Brownstone Complete Services,5.0,78,HVAC contractor,"1041 Colony St, Flower Mound, TX 75028, United States","3X32+7X Flower Mound, Texas, USA",https://brownstoneservicestx.com/,+1 469-514-3134,Closed ⋅ Opens 8 am Tue,https://lh3.googleusercontent.com/p/AF1QipOtaphB5AihPX8ES8-Lt3tCPnDhWO7DSkvrTflU=w426-h240-k-no,true,"https://www.google.com/maps/search/plumbing++services+in+Flower+Mound+DFW+TX/@33.0145673,-97.0969552,14z",2025-11-11T03:14:07.219Z,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,Closed,Identifies as women-owned,,
https://www.google.com/maps/place/All+Metroplex+Plumbing/data=!4m7!3m6!1s0x864c2e88aa1d80bf:0x60edb77ba76f2ce7!8m2!3d33.0135439!4d-97.0011832!16s%2Fg%2F1thqb7v8!19sChIJv4AdqoguTIYR5yxvp3u37WA,All Metroplex Plumbing,5.0,191,Plumber,"2038 Devin Ln, Lewisville, TX 75067, United States","2X7X+CG Lewisville, Texas, USA",http://allmetroplexplumbing.com/,+1 214-717-9911,Closed ⋅ Opens 7 am Tue,https://lh3.googleusercontent.com/p/AF1QipOrn85OrzwrZ4iOwPkjQZG4RdzCGNohJCttM_8B=w425-h240-k-no,true,"https://www.google.com/maps/search/plumbing++services+in+Flower+Mound+DFW+TX/@33.0145673,-97.0969552,14z",2025-11-11T03:14:12.210Z,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,8 am–5 pm,Closed,,,
"https://www.google.com/maps/place/CR+Plumbing,+Air+%26+Electric+-+Flower+Mound/data=!4m7!3m6!1s0x864c2dce98a806d1:0x3cd8b049e4f01861!8m2!3d33.0372028!4d-97.078573!16s%2Fg%2F11y0h29ptc!19sChIJ0QaomM4tTIYRYRjw5Emw2Dw","CR Plumbing, Air & Electric - Flower Mound",4.9,614,Plumber,"3121 Cross Timbers Rd Suite 11, Flower Mound, TX 75028, United States","2WPC+VH Flower Mound, Texas, USA",https://www.crplumbingdfw.com/,+1 940-394-8705,Closed ⋅ Opens 8 am Tue,https://lh3.googleusercontent.com/p/AF1QipPQSHirFXGfiLqh4OLtT5EI7fKT9mVvEXk6mAYi=w408-h306-k-no,true,"https://www.google.com/maps/search/plumbing++services+in+Flower+Mound+DFW+TX/@33.0145673,-97.0969552,14z",2025-11-11T03:14:17.184Z,8 am–9 pm,8 am–9 pm,8 am–9 pm,8 am–9 pm,8 am–9 pm,8 am–9 pm,8 am–9 pm,,,
https://www.google.com/maps/place/All+Pro+Plumbing+LLC/data=!4m7!3m6!1s0x864dce68ed6f2ba5:0x146ca8eb845257ba!8m2!3d33.161407!4d-97.1765874!16s%2Fg%2F1tmklcph!19sChIJpStv7WjOTYYRuldShOuobBQ,All Pro Plumbing LLC,4.7,75,Plumber,,,,+1 940-765-3559,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipNhf9LhLk8OKoZ0qqbhhrq5USSlxdk_jvIBWYWo=w912-h240-k-no,true,"https://www.google.com/maps/search/plumbing++services+in+Flower+Mound+DFW+TX/@33.0145673,-97.0969552,14z",2025-11-11T03:14:22.400Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Closed,,,
