placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,sunday,monday,tuesday,wednesday,thursday,friday,saturday,query,timestamp,info,attributes,isBlackOwned
https://www.google.com/maps/place/Center+for+Executive+Medicine/data=!4m7!3m6!1s0x864c236167f92221:0x2141f23f9be1ef47!8m2!3d33.044177!4d-96.83197!16s%2Fg%2F1tf3zs35!19sChIJISL5Z2EjTIYRR-_hmz_yQSE,Center for Executive Medicine,5.0,2,Medical clinic,"6020 W Parker Rd #420, Plano, TX 75093, United States","25V9+M6 Plano, Texas, USA",http://www.texasmed.com/,+1 972-244-1300,Closed ⋅ Opens 7 am Mon,https://lh3.googleusercontent.com/p/AF1QipMKjRpu3klQB5_ValV39C3xnRZmBe6YleDNbro_=w408-h271-k-no,true,Closed,7 am–4 pm,7 am–4 pm,7 am–4 pm,7 am–4 pm,7 am–2 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Plano+DFW+TX/@33.0216577,-96.6979973,14z",2025-09-28T23:03:53.558Z,,,
https://www.google.com/maps/place/Dhat+Infusion+Center/data=!4m7!3m6!1s0x864c22663f880037:0xbf9ee629b1ec7f81!8m2!3d33.020745!4d-96.766923!16s%2Fg%2F1tp_6t05!19sChIJNwCIP2YiTIYRgX_ssSnmnr8,Dhat Infusion Center,5.0,2,Medical clinic,"Building 1, 1600 Coit Rd #301, Plano, TX 75075, United States","26CM+76 Plano, Texas, USA",,+1 972-519-0053,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=pZ8vayASXnzpnBbhRw4IHQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=84.140434&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Infusion+centers+in+Plano+DFW+TX/@33.0216577,-96.6979973,14z",2025-09-28T23:03:56.393Z,,,
https://www.google.com/maps/place/Paragon+Plano+Infusion+Center/data=!4m7!3m6!1s0x864c234acf1cf073:0x3c0cfbb75a2cc07f!8m2!3d33.0428927!4d-96.7900755!16s%2Fg%2F11gjt86cc7!19sChIJc_Acz0ojTIYRf8AsWrf7DDw,Paragon Plano Infusion Center,3.1,31,Specialized clinic,"4709 W Parker Rd Suite 500, Plano, TX 75093, United States","26V5+5X Plano, Texas, USA",http://paragonhealthcare.com/ivc,+1 469-974-0565,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipO7ir6UMDxZPpReIQw9PCi-C9xAVuUZjW5pQduV=w408-h272-k-no,true,Closed,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,"https://www.google.com/maps/search/Infusion+centers+in+Plano+DFW+TX/@33.0216577,-96.6979973,14z",2025-09-28T23:04:01.560Z,,,
https://www.google.com/maps/place/Medix+Infusion+-+Plano/data=!4m7!3m6!1s0x864c233774e6ed1b:0xe47ef28b48c50382!8m2!3d33.0180325!4d-96.7924981!16s%2Fg%2F11c6z0f7dg!19sChIJG-3mdDcjTIYRggPFSIvyfuQ,Medix Infusion - Plano,4.6,25,Medical clinic,"4888 Dexter Dr Ste 400, Plano, TX 75093, United States","2695+62 Plano, Texas, USA",https://locations.medixinfusion.com/plano-9b506e803ede,+1 972-661-2273,Closed ⋅ Opens 9 am Mon,https://lh3.googleusercontent.com/p/AF1QipPsyl1E_CyXkcZNQGoq1u-_P5KolpK3Dq1TGfjg=w408-h294-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/Infusion+centers+in+Plano+DFW+TX/@33.0216577,-96.6979973,14z",2025-09-28T23:04:06.948Z,,,
https://www.google.com/maps/place/Vivo+Infusion+Plano/data=!4m7!3m6!1s0x864c23c809e99a15:0xcef65e3a4fa5d943!8m2!3d33.0630861!4d-96.8112504!16s%2Fg%2F11sf017cwf!19sChIJFZrpCcgjTIYRQ9mlTzpe9s4,Vivo Infusion Plano,4.9,30,Medical clinic,"5425 W Spring Creek Pkwy Ste 125, Plano, TX 75024, United States","357Q+6F Plano, Texas, USA",https://vivoinfusion.com/locations/plano/,+1 972-598-0050,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipM3cuHPdh93hlAJOgJd15rKWiy_OnjJEduBKOaC=w408-h306-k-no,true,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Plano+DFW+TX/@33.0216577,-96.6979973,14z",2025-09-28T23:04:12.104Z,,,
https://www.google.com/maps/place/Forever+Young+IV+Bar/data=!4m7!3m6!1s0x864c19320caac25d:0xa9f0a19b47b757d9!8m2!3d33.0126887!4d-96.6784896!16s%2Fg%2F11t29b65s5!19sChIJXcKqDDIZTIYR2Ve3R5uh8Kk,Forever Young IV Bar,5.0,140,Wellness center,"2609 Technology Dr Ste. 108, Plano, TX 75074, United States","287C+3J Plano, Texas, USA",http://foreveryoungivbar.com/,+1 469-613-7033,"Closed ⋅ Opens 9 am Mon

Updated by this business 3 weeks ago",https://lh3.googleusercontent.com/p/AF1QipMhzEPoA7jbT7yAkcjsjFnpopGiZiJcJlMLMTft=w408-h544-k-no,true,Closed,9 am–9 pm,Closed,9 am–9 pm,9 am–9 pm,9 am–9 pm,9 am–5 pm,"https://www.google.com/maps/search/Infusion+centers+in+Plano+DFW+TX/@33.0216577,-96.6979973,14z",2025-09-28T23:04:17.096Z,,,
https://www.google.com/maps/place/Metro+Infusion+Center/data=!4m7!3m6!1s0x864c230077b04b6b:0x7b888f23ac50ec6e!8m2!3d33.0630605!4d-96.8112455!16s%2Fg%2F11vs3wntth!19sChIJa0uwdwAjTIYRbuxQrCOPiHs,Metro Infusion Center,,,Medical Center,"5425 W Spring Creek Pkwy #150, Plano, TX 75024, United States","357Q+6G Plano, Texas, USA",http://www.metroinfusioncenter.com/,+1 877-448-3627,Closed ⋅ Opens 9 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=6s90yfD925eq4jaTznrAzw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=104.96533&pitch=0&thumbfov=100,true,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Plano+DFW+TX/@33.0216577,-96.6979973,14z",2025-09-28T23:04:22.050Z,LGBTQ+ friendly,,
https://www.google.com/maps/place/IVX+Health+Infusion+Center/data=!4m7!3m6!1s0x864c231cf232d325:0x66ca756771a8d686!8m2!3d33.0274654!4d-96.7885883!16s%2Fg%2F11xffsm_hg!19sChIJJdMy8hwjTIYRhtaocWd1ymY,IVX Health Infusion Center,,,Medical clinic,"4701 W Park Blvd #107, Plano, TX 75093, United States","26G6+XH Plano, Texas, USA",http://www.ivxhealth.com/locations/texas/dallas/plano,+1 214-833-1677,Closed ⋅ Opens 7 am Mon,https://lh3.googleusercontent.com/p/AF1QipPGUIL_Mg5bfg6NbQislWPbcEZBkJhmQxKczTJ-=w426-h240-k-no,true,Closed,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,10 am–3 pm,"https://www.google.com/maps/search/Infusion+centers+in+Plano+DFW+TX/@33.0216577,-96.6979973,14z",2025-09-28T23:04:26.922Z,,,
https://www.google.com/maps/place/Option+Care+Health/data=!4m7!3m6!1s0x864c23b805c7ea73:0x4c02ff5790e99229!8m2!3d33.0630605!4d-96.8112455!16s%2Fg%2F11y7sphn95!19sChIJc-rHBbgjTIYRKZLpkFf_Akw,Option Care Health,5.0,1,Specialized clinic,"5425 W Spring Creek Pkwy # 140, Plano, TX 75024, United States","357Q+6G Plano, Texas, USA",https://optioncarehealth.com/locations/plano-tx-5425-w-spring-creek-parkway-suite-140,+1 833-397-4020,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=6s90yfD925eq4jaTznrAzw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=104.96533&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/Infusion+centers+in+Plano+DFW+TX/@33.0216577,-96.6979973,14z",2025-09-28T23:04:29.660Z,,,
https://www.google.com/maps/place/Fleaux+Infusions+Regenerative+Wellness+Center/data=!4m7!3m6!1s0x864c3dab9e2c13b5:0x157f528e24eb3577!8m2!3d33.088718!4d-96.7959267!16s%2Fg%2F11h002rnyj!19sChIJtRMsnqs9TIYRdzXrJI5SfxU,Fleaux Infusions Regenerative Wellness Center,4.5,26,Medical spa,"8105 Rasor Boulevard STE 202, Plano, TX 75024, United States","36Q3+FJ Plano, Texas, USA",https://fleauxinfusions.com/,+1 469-609-7741,"Closed ⋅ Opens 11 am Mon

Updated by others 11 weeks ago",https://lh3.googleusercontent.com/p/AF1QipOccrqjceGPBZTIv7BzXoWzlnytOfIigzQ0oTDo=w426-h240-k-no,true,Closed,11 am–6 pm,11 am–6 pm,11 am–6 pm,11 am–6 pm,11 am–6 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Plano+DFW+TX/@33.0216577,-96.6979973,14z",2025-09-28T23:04:34.777Z,,,
https://www.google.com/maps/place/Drip+Infusions/data=!4m7!3m6!1s0x864c1ba4a7727f17:0x9ac8be2fe27c02a1!8m2!3d33.010411!4d-96.646562!16s%2Fg%2F11kpwx73lk!19sChIJF39yp6QbTIYRoQJ84i--yJo,Drip Infusions,,,Medical spa,"4740 14th St suite T, Plano, TX 75074, United States","2963+59 Plano, Texas, USA",,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=e3o1_CKSZgZS0HxD7FIknQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=338.88495&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Infusion+centers+in+Plano+DFW+TX/@33.0216577,-96.6979973,14z",2025-09-28T23:04:37.480Z,,,
https://www.google.com/maps/place/IVX+Health+Infusion+Center/data=!4m7!3m6!1s0x864c3bcfff23a567:0xbd1fc567f1f90595!8m2!3d33.1523447!4d-96.8495969!16s%2Fg%2F11xcnqll51!19sChIJZ6Uj_887TIYRlQX58WfFH70,IVX Health Infusion Center,5.0,1,Medical clinic,"4453 Main St Suite 320, Frisco, TX 75034, United States","5522+W5 Frisco, Texas, USA",http://www.ivxhealth.com/locations/texas/dallas/frisco,+1 469-649-9911,Closed ⋅ Opens 7 am Mon,https://lh3.googleusercontent.com/p/AF1QipO56aIN5DL1v6LwhS6qQiEEv7n4MT1XkE3MPKRw=w426-h240-k-no,true,Closed,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,10 am–3 pm,"https://www.google.com/maps/search/Infusion+centers+in+Plano+DFW+TX/@33.0216577,-96.6979973,14z",2025-09-28T23:04:42.191Z,,,
https://www.google.com/maps/place/Reliant+Specialty+Infusion/data=!4m7!3m6!1s0x864c21f0825f9159:0x24b47f4f9ba31881!8m2!3d32.9161688!4d-96.7687618!16s%2Fg%2F11xfkq2twj!19sChIJWZFfgvAhTIYRgRijm09_tCQ,Reliant Specialty Infusion,5.0,2,Medical clinic,"12230 Coit Rd #120, Dallas, TX 75251, United States","W68J+FF Dallas, Texas, USA",https://www.rsinfusion.com/,+1 888-339-0906,Closed ⋅ Opens 7:30 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=obN2kXQDZU9Pzm87qoi7gg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=3.4648864&pitch=0&thumbfov=100,true,Closed,7:30 am–4:30 pm,7:30 am–4:30 pm,7:30 am–4:30 pm,7:30 am–4:30 pm,7:30 am–4:30 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Plano+DFW+TX/@33.0216577,-96.6979973,14z",2025-09-28T23:04:47.054Z,,,
https://www.google.com/maps/place/VIP+Total+Health+%26+Hydration/data=!4m7!3m6!1s0x864c23b7bfd62741:0xfd52d855adc3ba0e!8m2!3d33.0156618!4d-96.7909284!16s%2Fg%2F11pb3v5skb!19sChIJQSfWv7cjTIYRDrrDrVXYUv0,VIP Total Health & Hydration,4.9,44,Wellness center,"4708 W Plano Pkwy STE 300, Plano, TX 75093, United States","2685+7J Plano, Texas, USA",https://viptotalhealth.com/plano,+1 214-240-9243,Closed ⋅ Opens 10 am Mon,https://lh3.googleusercontent.com/p/AF1QipNH8LO6gorIJYd2ZHWDPUjQew25Zqcnbyu4YO0K=w408-h408-k-no,true,Closed,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,"https://www.google.com/maps/search/Infusion+centers+in+Plano+DFW+TX/@33.0216577,-96.6979973,14z",2025-09-28T23:04:52.184Z,,,
https://www.google.com/maps/place/Paragon+Healthcare+Inc./data=!4m7!3m6!1s0x864c23cc5bb7e56f:0xf67ffe18d539296c!8m2!3d33.0041041!4d-96.7513591!16s%2Fg%2F1tfhgtkk!19sChIJb-W3W8wjTIYRbCk51Rj-f_Y,Paragon Healthcare Inc.,2.1,33,Pharmacy,"3033 W President George Bush Hwy Suite #100, Plano, TX 75075, United States","263X+JF Plano, Texas, USA",https://paragonhealthcare.com/,+1 866-972-5888,Closed ⋅ Opens 9 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npUPGKkXhDM-IZ1GsxDo4Ohreg-uJBSHkeZroqZeFJOim7iFB7by3cU87TY5c2rmX7v3X8KerggjdY8I5Sc8R-fY-WZuK1tGrr5XhIMKf7GeIIxfRIrpX4k58quq0vh8Er4tF0t=w426-h240-k-no,true,Closed,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Plano+DFW+TX/@33.0216577,-96.6979973,14z",2025-09-28T23:04:57.204Z,,· Delivery,
https://www.google.com/maps/place/Ketamine+Health+%26+Wellness+Center+of+Texas/data=!4m7!3m6!1s0x864c23660f72e601:0xddac4625c91a3729!8m2!3d33.0446337!4d-96.8252598!16s%2Fg%2F11dxl4s580!19sChIJAeZyD2YjTIYRKTcaySVGrN0,Ketamine Health & Wellness Center of Texas,4.6,79,Mental health service,"5944 W Parker Rd # 400, Plano, TX 75093, United States","25VF+VV Plano, Texas, USA",http://ketaminehealthtx.com/,+1 972-212-4341,Closed ⋅ Opens 9 am Mon,https://lh3.googleusercontent.com/p/AF1QipO9v6iuTFfhVsYMEMJqFFuXYEVDCt0F4Lh-WdDu=w571-h240-k-no,true,Closed,9 am–8 pm,9 am–8 pm,9 am–8 pm,9 am–8 pm,9 am–8 pm,9 am–2 pm,"https://www.google.com/maps/search/Infusion+centers+in+Plano+DFW+TX/@33.0216577,-96.6979973,14z",2025-09-28T23:05:02.261Z,LGBTQ+ friendly,,
https://www.google.com/maps/place/The+Center+For+Cancer+%26+Blood+Disorders+-+Plano/data=!4m7!3m6!1s0x864c22663f8a9775:0x8c64ab7f3da58d04!8m2!3d33.0202782!4d-96.7685104!16s%2Fg%2F11cjj2105n!19sChIJdZeKP2YiTIYRBI2lPX-rZIw,The Center For Cancer & Blood Disorders - Plano,4.7,24,Cancer treatment center,"4001 W 15th St #200, Plano, TX 75075, United States","26CJ+4H Plano, Texas, USA",https://thecentertx.com/?utm_source=GMBSocialClimb&utm_medium=TheCenterForCancer%26BloodDisorders-Plano,+1 817-759-7000,Closed ⋅ Opens 8 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=kUpnEQ8rT-BZuyk_-F5ycQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=312.0922&pitch=0&thumbfov=100,true,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Plano+DFW+TX/@33.0216577,-96.6979973,14z",2025-09-28T23:05:07.243Z,,,
https://www.google.com/maps/place/Elite+Care+Internal+Medicine/data=!4m7!3m6!1s0x2fdf52421f7aa9f:0xfea5e29d3ae244bb!8m2!3d33.0093497!4d-96.6556287!16s%2Fg%2F11ybzh54sz!19sChIJn6r3IST1_QIRu0TiOp3ipf4,Elite Care Internal Medicine,5.0,60,Medical clinic,"4017 E Plano Pkwy Ste 400, Plano, TX 75074, United States","285V+PP Plano, Texas, USA",https://www.elitecim.com/,+1 972-379-0550,Closed ⋅ Opens 9 am Mon,https://lh3.googleusercontent.com/p/AF1QipMrDVIgCShNnk4rxI5nOMEFcRXXCq0RHGJPbAI=w408-h544-k-no,true,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Plano+DFW+TX/@33.0216577,-96.6979973,14z",2025-09-28T23:05:12.329Z,,,
