placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,query,timestamp,wednesday,thursday,friday,saturday,sunday,monday,tuesday,info,isBlackOwned,attributes,error
https://www.google.com/maps/place/Interactive+Patient+Care/data=!4m7!3m6!1s0x8620a89cf13554e3:0x5ff26a2fab02b899!8m2!3d29.9779327!4d-90.048706!16s%2Fg%2F1vqmjqrb!19sChIJ41Q18ZyoIIYRmbgCqy9q8l8,Interactive Patient Care,4.5,2,Home health care service,"1932 Franklin Ave, New Orleans, LA 70117, United States","XXH2+5G New Orleans, Louisiana, USA",https://www.interactivepcaservices.com/,+1 504-944-0053,Open ⋅ Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Uh62S3ruI9w2uK0pJU5cxA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=260.38525&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Home+Health+clinics+in+French+Quarter+New+Orleans+LA/@29.9584426,-90.0644107,14z",2025-09-10T18:27:07.494Z,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,,,,
https://www.google.com/maps/place/Royal+Orleans+Health+and+Wellness/data=!4m7!3m6!1s0x8620a7f7bb7a0c37:0x8b1723598033e86b!8m2!3d29.9520367!4d-90.0703336!16s%2Fg%2F11vyln9xvd!19sChIJNwx6u_enIIYRa-gzgFkjF4s,Royal Orleans Health and Wellness,,,Home health care service,"201 St Charles Ave, New Orleans, LA 70170, United States","XW2H+RV New Orleans, Louisiana, USA",https://www.royalorleanshw.com/,+1 504-656-6588,Open ⋅ Closes 4 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=7hF1La68TEdYw0YNYkooag&cb_client=search.gws-prod.gps&w=408&h=240&yaw=206.04654&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Home+Health+clinics+in+French+Quarter+New+Orleans+LA/@29.9584426,-90.0644107,14z",2025-09-10T18:27:12.315Z,9 am–4 pm,9 am–4 pm,9 am–1 pm,Closed,Closed,9 am–4 pm,9 am–4 pm,,,,
https://www.google.com/maps/place/CrescentCare/data=!4m7!3m6!1s0x8620a58dd104a647:0xa4b3238ce6afec37!8m2!3d29.9742664!4d-90.0566874!16s%2Fg%2F11bwyn04v0!19sChIJR6YE0Y2lIIYRN-yv5owjs6Q,CrescentCare,4.4,216,Medical clinic,"1631 Elysian Fields Ave, New Orleans, LA 70117, United States","XWFV+P8 New Orleans, Louisiana, USA",http://crescentcarehealth.org/,+1 504-821-2601,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nphzU3KuIbN5dTa3JAsOewrOZMklrm-LagrQZQXYGCidRTiEapEu1MLBCmKK-bRUmlRDcscFx-5KpFa8k9Fy7ih2Apuf0y_1otnVZeu9NVcZsJMbdBZE4w4dsaqKkVrcz72uSGTdVH5vETg=w408-h544-k-no,true,"https://www.google.com/maps/search/Home+Health+clinics+in+French+Quarter+New+Orleans+LA/@29.9584426,-90.0644107,14z",2025-09-10T18:27:17.536Z,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,Closed,Closed,8:30 am–5 pm,8:30 am–5 pm,,,,
"https://www.google.com/maps/place/First+Choice+Attendant+Services,+LLC/data=!4m7!3m6!1s0x8620a8a835b19bcf:0xb50e26d0f976ba5!8m2!3d29.9753392!4d-90.0674827!16s%2Fg%2F11f3trn07c!19sChIJz5uxNaioIIYRpWuXD23iUAs","First Choice Attendant Services, LLC",5.0,2,Nursing home,"1836 St Bernard Ave, New Orleans, LA 70116, United States","XWGM+42 New Orleans, Louisiana, USA",https://www.firstchoicepca.com/,+1 504-947-3371,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=JsGv1JQ2CNLCgx1d0qXcyw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=239.94684&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Home+Health+clinics+in+French+Quarter+New+Orleans+LA/@29.9584426,-90.0644107,14z",2025-09-10T18:27:20.439Z,,,,,,,,,,,
https://www.google.com/maps/place/Cornerstone+Caregiving/data=!4m7!3m6!1s0x8620a77038181285:0x6a9b9be77389e2cc!8m2!3d29.9288662!4d-90.0207901!16s%2Fg%2F11vdgmssxf!19sChIJhRIYOHCnIIYRzOKJc-ebm2o,Cornerstone Caregiving,5.0,8,Home health care service,"2401 Westbend Pkwy Ste 3090, New Orleans, LA 70114, United States","WXHH+GM New Orleans, Louisiana, USA",https://cornerstonecaregiving.com/locations/new-orleans-la/?utm_source=google&utm_medium=yext,+1 504-608-6870,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=jq9EMMA7BbuBar7A4Lxa-A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=276.9684&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Home+Health+clinics+in+French+Quarter+New+Orleans+LA/@29.9584426,-90.0644107,14z",2025-09-10T18:27:25.435Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,,,
https://www.google.com/maps/place/%231+In+Home+Care+-+New+Olreans/data=!4m7!3m6!1s0x8620a578fdad3201:0x174c04b508f4ba09!8m2!3d29.9337849!4d-90.0800977!16s%2Fg%2F11x1n839rr!19sChIJATKt_XilIIYRCbr0CLUETBc,#1 In Home Care - New Olreans,,,Home health care service,"1539 Jackson Ave #430, New Orleans, LA 70130, United States","WWM9+GX New Orleans, Louisiana, USA",https://www.1inhomecare.com/,+1 504-341-9290,Open ⋅ Closes 4:30 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Fdq8GgtHiFc8Y3bQNVngxA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=36.97229&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Home+Health+clinics+in+French+Quarter+New+Orleans+LA/@29.9584426,-90.0644107,14z",2025-09-10T18:27:30.799Z,8:30 am–4:30 pm,8:30 am–4:30 pm,8:30 am–4:30 pm,Closed,Closed,8:30 am–4:30 pm,8:30 am–4:30 pm,,,,
https://www.google.com/maps/place/We+Care+Nursing+%26+Family+Services/data=!4m7!3m6!1s0x8620a643965880af:0xda9015bda71cc336!8m2!3d29.9432005!4d-90.0522101!16s%2Fg%2F1thxq_jq!19sChIJr4BYlkOmIIYRNsMcp70VkNo,We Care Nursing & Family Services,,,Home health care service,"1201 Teche St, New Orleans, LA 70114, United States","WWVX+74 New Orleans, Louisiana, USA",,+1 504-361-3884,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=MklcXopyTcMf5uny3CN7kg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=276.70584&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Home+Health+clinics+in+French+Quarter+New+Orleans+LA/@29.9584426,-90.0644107,14z",2025-09-10T18:27:33.606Z,,,,,,,,,,,
https://www.google.com/maps/place/Care+Eleven+Primary/data=!4m7!3m6!1s0x8620a62c201d5d91:0x4183963d25a51b7d!8m2!3d29.9672042!4d-90.0406202!16s%2Fg%2F11b6llr8jc!19sChIJkV0dICymIIYRfRulJT2Wg0E,Care Eleven Primary,4.7,884,Medical clinic,"3333 St Claude Ave, New Orleans, LA 70117, United States","XX85+VQ New Orleans, Louisiana, USA",https://www.careeleven.com/,+1 504-324-7790,Closed ⋅ Opens 8 am Tue,https://lh3.googleusercontent.com/p/AF1QipNkLhU5MRWTBR69kMGvGeL5eFL6NkcsuEobEV51=w408-h272-k-no,true,"https://www.google.com/maps/search/Home+Health+clinics+in+French+Quarter+New+Orleans+LA/@29.9584426,-90.0644107,14z",2025-09-10T18:27:38.732Z,Closed,Closed,Closed,Closed,Closed,Closed,8 am–5 pm,LGBTQ+ friendly,true,,
https://www.google.com/maps/place/PACE+Greater+New+Orleans/data=!4m7!3m6!1s0x8620a7d2403dbad3:0x30fe1b19757b7900!8m2!3d29.9646582!4d-90.0336161!16s%2Fg%2F1tcwx28v!19sChIJ07o9QNKnIIYRAHl7dRkb_jA,PACE Greater New Orleans,5.0,4,Adult day care center,"4201 N Rampart St, New Orleans, LA 70117, United States","XX78+VH New Orleans, Louisiana, USA",https://pacegno.org/?utm_source=google&utm_medium=organic&utm_campaign=gmb&utm_term=gmb-pace,+1 504-945-1531,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipOwhhpDmUQXcrxjJoEMlv9ZikO2wlibsrSKlqdE=w408-h291-k-no,true,"https://www.google.com/maps/search/Home+Health+clinics+in+French+Quarter+New+Orleans+LA/@29.9584426,-90.0644107,14z",2025-09-10T18:27:43.897Z,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,,,,
https://www.google.com/maps/place/Urgent+Care+Eleven/data=!4m7!3m6!1s0x8620a9c982ce4549:0x364baff7197b2292!8m2!3d29.9821959!4d-90.0722899!16s%2Fg%2F11rq27ljpq!19sChIJSUXOgsmpIIYRkiJ7GfevSzY,Urgent Care Eleven,4.6,487,Walk-in clinic,"1780 N Broad St, New Orleans, LA 70119, United States","XWJH+V3 New Orleans, Louisiana, USA",http://www.careeleven.com/,+1 504-910-8211,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipPPEbHoaPwrAlIRdUkTuARR7-5vqpaOwMp27de9=w408-h272-k-no,true,"https://www.google.com/maps/search/Home+Health+clinics+in+French+Quarter+New+Orleans+LA/@29.9584426,-90.0644107,14z",2025-09-10T18:27:50.047Z,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,LGBTQ+ friendly,,,
https://www.google.com/maps/place/Caring+Concepts+For+Life/data=!4m7!3m6!1s0x8620a602de80371f:0x12756d2332c0b5b1!8m2!3d29.971443!4d-90.066179!16s%2Fg%2F1263hfsb7!19sChIJHzeA3gKmIIYRsbXAMiNtdRI,Caring Concepts For Life,1.0,1,Home health care service,"1536 N Claiborne Ave, New Orleans, LA 70116, United States","XWCM+HG New Orleans, Louisiana, USA",,+1 504-940-1478,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=mooavjr40k5DFJxtmeP1GQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=122.372284&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Home+Health+clinics+in+French+Quarter+New+Orleans+LA/@29.9584426,-90.0644107,14z",2025-09-10T18:27:53.264Z,,,,,,,,,,,
"https://www.google.com/maps/place/Aida+Orgeron,+FNP/data=!4m7!3m6!1s0x8620a577013ab6a5:0x1b187ee3e424785d!8m2!3d29.9590334!4d-90.0830155!16s%2Fg%2F11w3mnx_p2!19sChIJpbY6AXelIIYRXXgk5ON-GBs","Aida Orgeron, FNP",,,Home health care service,"2003 Tulane Ave, New Orleans, LA 70112, United States","XW58+JQ New Orleans, Louisiana, USA",https://www.lcmchealth.org/~/find-a-provider/aida-g-orgeron-fnp/,+1 504-962-6363,Open ⋅ Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Y91Jt1v-3aYOjUgo6y8-uQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=42.53211&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Home+Health+clinics+in+French+Quarter+New+Orleans+LA/@29.9584426,-90.0644107,14z",2025-09-10T18:27:58.135Z,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,Closed,Closed,8:30 am–5 pm,8:30 am–5 pm,,,,
https://www.google.com/maps/place/Home+Care+Solutions/data=!4m7!3m6!1s0x145ed0d2e49f5d49:0x343ebf6fef390f78!8m2!3d29.9201994!4d-90.1147367!16s%2Fg%2F11btlnn21z!19sChIJSV2f5NLQXhQReA8572-_PjQ,Home Care Solutions,4.1,10,Home health care service,"5354 Magazine St, New Orleans, LA 70115, United States","WVCP+34 New Orleans, Louisiana, USA",http://homecareneworleans.com/,+1 504-828-0900,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipP5S3J6Uq8nEfCN6taYvRFQ59RCQznAKs2kof0l=w498-h240-k-no,true,"https://www.google.com/maps/search/Home+Health+clinics+in+French+Quarter+New+Orleans+LA/@29.9584426,-90.0644107,14z",2025-09-10T18:28:03.719Z,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,,,,
https://www.google.com/maps/place/Home+Health+Technology+Summit/data=!4m7!3m6!1s0x8620a60c316ed06f:0x80f5cb4645bfe74e!8m2!3d29.9557222!4d-90.068009!16s%2Fg%2F11d_793fh5!19sChIJb9BuMQymIIYRTue_RUbL9YA,Home Health Technology Summit,,,Home health care service,"Royal Sonesta Hotel, 300 Bourbon St, New Orleans, LA 70130, United States","XW4J+7Q New Orleans, Louisiana, USA",,+1 504-586-0300,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=iX5Tr_Udv7EjNWzlwHPXjA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=83.18203&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Home+Health+clinics+in+French+Quarter+New+Orleans+LA/@29.9584426,-90.0644107,14z",2025-09-10T18:28:06.404Z,,,,,,,,,,,
https://www.google.com/maps/place/Bedside+Home+Care/data=!4m7!3m6!1s0x8620a603a970bfa3:0x20302da39a2c396c!8m2!3d29.9707167!4d-90.0678985!16s%2Fg%2F1tnqhbtn!19sChIJo79wqQOmIIYRbDksmqMtMCA,Bedside Home Care,,,Home health care service,"1455 N Claiborne Ave, New Orleans, LA 70116, United States","XWCJ+7R New Orleans, Louisiana, USA",,+1 504-941-5881,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=tzO-KQCI9t4F6B-0nQp5tQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=286.76108&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Home+Health+clinics+in+French+Quarter+New+Orleans+LA/@29.9584426,-90.0644107,14z",2025-09-10T18:28:09.138Z,,,,,,,,,,,
https://www.google.com/maps/place/Promed+Services+LLC/data=!4m7!3m6!1s0x8620a5f06d32a6e9:0x7668796d3d5be126!8m2!3d29.9640028!4d-90.0843986!16s%2Fg%2F1tkbyl1g!19sChIJ6aYybfClIIYRJuFbPW15aHY,Promed Services LLC,,,Home health care service,"2475 Canal St # 303, New Orleans, LA 70119, United States","XW78+J6 New Orleans, Louisiana, USA",,+1 504-822-2168,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=1_6UD4sig9S-iD8AudhPIw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=32.326054&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Home+Health+clinics+in+French+Quarter+New+Orleans+LA/@29.9584426,-90.0644107,14z",2025-09-10T18:28:12.100Z,,,,,,,,,,,
https://www.google.com/maps/place/Health+Care+for+the+Homeless/data=!4m7!3m6!1s0x8620a5cf848a0aeb:0xf78aebf0c484b892!8m2!3d29.9382294!4d-90.0855394!16s%2Fg%2F11bt_hlmfc!19sChIJ6wqKhM-lIIYRkriExPDrivc,Health Care for the Homeless,4.4,14,Medical group,"2222 Simon Bolivar Ave, New Orleans, LA 70113, United States","WWQ7+7Q New Orleans, Louisiana, USA",http://www.nola.gov/health/programs/homeless/,+1 504-658-2785,Open ⋅ Closes 5:30 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=kMy3H7Ffz8sphbiXxFsCFA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=66.77065&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Home+Health+clinics+in+French+Quarter+New+Orleans+LA/@29.9584426,-90.0644107,14z",2025-09-10T18:28:17.349Z,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,Closed,Closed,8 am–5:30 pm,8 am–5:30 pm,,,,
https://www.google.com/maps/place/Travel+Clinic+NOLA/data=!4m7!3m6!1s0x8620a7d9829cc06f:0xbb388e3a1fc197e7!8m2!3d29.9435209!4d-90.0706438!16s%2Fg%2F11t7q71r8q!19sChIJb8CcgtmnIIYR55fBHzqOOLs,Travel Clinic NOLA,5.0,19,Travel clinic,"900 Camp St 4th Floor #435, New Orleans, LA 70130, United States","WWVH+CP New Orleans, Louisiana, USA",http://www.travelclinicnola.com/,+1 504-982-6824,Open ⋅ Closes 3 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=bOs2AKEfnPGkmifMA5qwEQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=98.87344&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Home+Health+clinics+in+French+Quarter+New+Orleans+LA/@29.9584426,-90.0644107,14z",2025-09-10T18:28:22.404Z,11 am–3 pm,11 am–3 pm,11 am–3 pm,11 am–2 pm,Closed,11 am–3 pm,11 am–3 pm,Identifies as women-owned,true,,
https://www.google.com/maps/place/Home+Care+Program-Tulane+University/data=!4m7!3m6!1s0x8620a5e1c238707d:0x6bd552312524b51a!8m2!3d29.9558419!4d-90.0759047!16s%2Fg%2F1w6r8m_0!19sChIJfXA4wuGlIIYRGrUkJTFS1Ws,Home Care Program-Tulane University,,,Home health care service,"1415 Tulane Ave, New Orleans, LA 70112, United States",,,+1 504-988-2190,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Gvl91AWucEq4hNRk2dHQpw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=116.42925&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Home+Health+clinics+in+French+Quarter+New+Orleans+LA/@29.9584426,-90.0644107,14z",2025-09-10T18:28:25.206Z,,,,,,,,,,,
