placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,sunday,monday,tuesday,wednesday,thursday,friday,saturday,query,timestamp,info,attributes,error,isBlackOwned
https://www.google.com/maps/place/Insight+Ketamine+of+Santa+fe/data=!4m7!3m6!1s0x87185199817f5905:0x797d79f63b5c7e4e!8m2!3d35.6597535!4d-105.9398557!16s%2Fg%2F11k7n13_db!19sChIJBVl_gZlRGIcRTn5cO_Z5fXk,Insight Ketamine of Santa fe,5.0,10,Medical clinic,"1640 Old Pecos Trail Suite E, Santa Fe, NM 87505, United States","M356+W3 Santa Fe, New Mexico, USA",http://www.insightketamine.com/,+1 505-297-1198,Closed ⋅ Opens 8:30 am Mon,https://lh3.googleusercontent.com/p/AF1QipPQc-5v727bitNObiTPXvZzOKjO-eLfgawd1gt9=w408-h272-k-no,true,Closed,8:30 am–5 pm,8:30 am–5:30 pm,8:30 am–5:30 pm,8:30 am–5:30 pm,8:30 am–5:30 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Rosalia+Santa+Fe+NM/@35.6894307,-105.9381944,14z",2025-09-29T00:39:55.428Z,,,,
https://www.google.com/maps/place/Illumination+Medicine+Ketamine+Therapy/data=!4m7!3m6!1s0x871851fca632d557:0xa1a284ff490f76fd!8m2!3d35.68225!4d-105.944912!16s%2Fg%2F11y1n6pbh3!19sChIJV9UypvxRGIcR_XYPSf-EoqE,Illumination Medicine Ketamine Therapy,5.0,8,Medical clinic,"505 Cerrillos Rd A203, Santa Fe, NM 87501, United States","M3J4+V2 Santa Fe, New Mexico, USA",https://www.illuminationmedicine.com/,+1 505-310-6974,Closed ⋅ Opens 11 am Mon,https://lh3.googleusercontent.com/p/AF1QipMO21iXHA3NT_a7Ou6W-NycbExwFSSrGA-_jlgt=w408-h306-k-no,true,Closed,11 am–5 pm,11 am–5 pm,11 am–5 pm,11 am–5 pm,11 am–5 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Rosalia+Santa+Fe+NM/@35.6894307,-105.9381944,14z",2025-09-29T00:40:00.646Z,,,,
https://www.google.com/maps/place/St.+Francis+Health+Center/data=!4m7!3m6!1s0x8718508846ab5251:0x7c2c0a91dcc6315b!8m2!3d35.6644462!4d-105.9563756!16s%2Fg%2F1tk8ckvy!19sChIJUVKrRohQGIcRWzHG3JEKLHw,St. Francis Health Center,4.4,10,Medical clinic,"1494 S St Francis Dr, Santa Fe, NM 87505, United States","M27V+QC Santa Fe, New Mexico, USA",https://stfrancishealthcenter.org/,+1 505-983-7276,Closed ⋅ Opens 9 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=iTNnJ720ol0wN3amwp7Pkw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=28.40834&pitch=0&thumbfov=100,true,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–1 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Rosalia+Santa+Fe+NM/@35.6894307,-105.9381944,14z",2025-09-29T00:40:05.589Z,,,,
https://www.google.com/maps/place/Renewal+Health+%26+Wellness+Club/data=!4m7!3m6!1s0x8718507f7ee30a15:0xbf9a9dd5c2acdefa!8m2!3d35.6731877!4d-105.9504767!16s%2Fg%2F12m9kgl5_!19sChIJFQrjfn9QGIcR-t6swtWdmr8,Renewal Health & Wellness Club,4.6,16,Wellness center,"533 Cordova Rd, Santa Fe, NM 87505, United States","M2FX+7R Santa Fe, New Mexico, USA",http://www.renewalhealthclub.net/,+1 505-204-0251,Closed ⋅ Opens 11 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=YrXsU7Cn86Oo_XfJOfHSEw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=342.79385&pitch=0&thumbfov=100,true,Closed,11 am–2 pm,11 am–3 pm,11 am–3 pm,11 am–3 pm,11 am–3 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Rosalia+Santa+Fe+NM/@35.6894307,-105.9381944,14z",2025-09-29T00:40:10.401Z,,"Wellness spa known for its creative therapies, such as ultrasonic liposuction & ionic foot baths.",,
https://www.google.com/maps/place/Solutions+Treatment+Center/data=!4m7!3m6!1s0x871850914e43598b:0x50aab6b6f7b9761e!8m2!3d35.650874!4d-105.953231!16s%2Fg%2F11ckvdrpmm!19sChIJi1lDTpFQGIcRHna597a2qlA,Solutions Treatment Center,3.7,3,Mental health service,"2209 Miguel Chavez Rd, Santa Fe, NM 87505, United States","M22W+8P Santa Fe, New Mexico, USA",http://treatmentsolutions.org/,+1 877-499-1354,Closes soon ⋅ 7 pm ⋅ Opens 9 am Mon,https://lh3.googleusercontent.com/p/AF1QipO8YgEKD9LPAlK6X3jCgb26ADRBQpyqsVAcvK4=w408-h271-k-no,true,9 am–7 pm,9 am–7 pm,9 am–7 pm,9 am–7 pm,9 am–7 pm,9 am–7 pm,9 am–7 pm,"https://www.google.com/maps/search/Infusion+centers+in+Rosalia+Santa+Fe+NM/@35.6894307,-105.9381944,14z",2025-09-29T00:40:15.342Z,Identifies as women-owned,,,
https://www.google.com/maps/place/Santa+Fe+Soul+Center+for+Regenerative+Medicine/data=!4m7!3m6!1s0x871850a4cd043907:0x38c064cf6d3b18b8!8m2!3d35.6376876!4d-105.9582748!16s%2Fg%2F1tltmv42!19sChIJBzkEzaRQGIcRuBg7bc9kwDg,Santa Fe Soul Center for Regenerative Medicine,4.9,58,Medical clinic,"2905 Rodeo Park Dr E Suite 3, Santa Fe, NM 87505, United States","J2QR+3M Santa Fe, New Mexico, USA",https://www.santafesoul.com/,+1 505-986-1089,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipMy-zFF8jxprUKijveFH-3OeDO3rhxIxcIXm2Or=w486-h240-k-no,true,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Rosalia+Santa+Fe+NM/@35.6894307,-105.9381944,14z",2025-09-29T00:40:20.464Z,,,,
https://www.google.com/maps/place/CHRISTUS+St.+Vincent+Center+for+Healthy+Aging/data=!4m7!3m6!1s0x871851b59172bb0d:0x4dce5b0d5fafa030!8m2!3d35.659217!4d-105.9488171!16s%2Fg%2F11vtbn1wmw!19sChIJDbtykbVRGIcRMKCvXw1bzk0,CHRISTUS St. Vincent Center for Healthy Aging,5.0,1,Medical Center,"1692 Hospital Dr Bldg. A, Santa Fe, NM 87505, United States","M352+MF Santa Fe, New Mexico, USA",https://www.christushealth.org/locations/st-vincent-center-for-healthy-aging?utm_source=GBP&utm_medium=organic&utm_campaign=GBP-listing,+1 505-913-3401,Closed ⋅ Opens 8 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=mIfXlRVvSSFBJMNWSAlM1A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=345.28598&pitch=0&thumbfov=100,true,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Rosalia+Santa+Fe+NM/@35.6894307,-105.9381944,14z",2025-09-29T00:40:25.319Z,,,,
https://www.google.com/maps/place/CHRISTUS+St.+Vincent+Supportive+Care+Medicine/data=!4m7!3m6!1s0x87185096116775a1:0x7b9b12d9a0547905!8m2!3d35.6445832!4d-105.9532851!16s%2Fg%2F11cmrkv04b!19sChIJoXVnEZZQGIcRBXlUoNkSm3s,CHRISTUS St. Vincent Supportive Care Medicine,5.0,2,Wellness center,"490 B W Zia Rd #4, Santa Fe, NM 87505, United States","J2VW+RM Santa Fe, New Mexico, USA",https://www.christushealth.org/locations/st-vincent-holistic-health-wellness?utm_source=GBP&utm_medium=organic&utm_campaign=GBP-listing,+1 505-913-3820,Closed ⋅ Opens 8 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=oJ_4pDig-kkW19I7sPk_Jw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=78.902824&pitch=0&thumbfov=100,true,Closed,"8 am–12 pm, 1–4:30 pm","8 am–12 pm, 1–4:30 pm","8 am–12 pm, 1–4:30 pm","8 am–12 pm, 1–4:30 pm","8 am–12 pm, 1–4:30 pm",Closed,"https://www.google.com/maps/search/Infusion+centers+in+Rosalia+Santa+Fe+NM/@35.6894307,-105.9381944,14z",2025-09-29T00:40:30.079Z,,,,
https://www.google.com/maps/place/360+Medicine/data=!4m7!3m6!1s0x87185ad0aa9d0137:0xa010b226a1da3560!8m2!3d35.690496!4d-106.0107927!16s%2Fg%2F1th5d09p!19sChIJNwGdqtBaGIcRYDXaoSayEKA,360 Medicine,5.0,4,Medical clinic,"66 Avenida Aldea, Santa Fe, NM 87507, United States","MXRQ+5M Santa Fe, New Mexico, USA",http://www.360medicine.com/,+1 505-795-7111,Closed ⋅ Opens 9 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=LL9LpXeMbsez68zjWBYFbQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=87.3685&pitch=0&thumbfov=100,true,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Rosalia+Santa+Fe+NM/@35.6894307,-105.9381944,14z",2025-09-29T00:40:35.253Z,LGBTQ+ friendly,,,
"https://www.google.com/maps/place/Robyn+Benson,+DOM/data=!4m7!3m6!1s0x871850a4cd043907:0xd68d79b1c2e537be!8m2!3d35.6377277!4d-105.9583745!16s%2Fg%2F1tgh3fm8!19sChIJBzkEzaRQGIcRvjflwrF5jdY","Robyn Benson, DOM",5.0,43,Acupuncturist,"2905 Rodeo Park Dr E Bldg 3, Santa Fe, NM 87505, United States","J2QR+3M Santa Fe, New Mexico, USA",https://www.robynbenson.com/,+1 505-340-3264,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nry6JmhEBChl2jXk-NBOpgyx1Kf9RPD--SJl_UsfS1pSpKQOYyK4MNJzuw2aOi7U3qT_GGDPpElJcMGXzuivRApaNMIjzoKhHrad9oAJJ6UrQNlz-E7yTYNc--YeqnDUEQPZEHI-g=w408-h544-k-no,false,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Rosalia+Santa+Fe+NM/@35.6894307,-105.9381944,14z",2025-09-29T00:40:40.316Z,,,,
https://www.google.com/maps/place/Passport+Health+Santa+Fe+Travel+Clinic/data=!4m7!3m6!1s0x87185082447ae7c5:0xb7b0ce808ec3711!8m2!3d35.6574051!4d-105.9679912!16s%2Fg%2F1thsgcql!19sChIJxed6RIJQGIcRETfsCOgMews,Passport Health Santa Fe Travel Clinic,5.0,107,Travel clinic,"1919 5th St STE F, Santa Fe, NM 87505, United States","M24J+XR Santa Fe, New Mexico, USA",https://www.passporthealthusa.com/locations/nm/santa-fe/213/?utm_source=gmb&utm_medium=organic&utm_campaign=GMB_Insights&utm_content=santa-fe,+1 505-591-3356,Closed ⋅ Opens 6 am Mon,https://lh3.googleusercontent.com/p/AF1QipPGwt4twR-h1JmqHsh97wV6ZznP4p8Qyb4I3PCQ=w411-h240-k-no,true,Closed,6 am–8 pm,6 am–8 pm,6 am–8 pm,6 am–8 pm,6 am–8 pm,7 am–5 pm,"https://www.google.com/maps/search/Infusion+centers+in+Rosalia+Santa+Fe+NM/@35.6894307,-105.9381944,14z",2025-09-29T00:40:45.418Z,,,,
https://www.google.com/maps/place/Alpha+Medical:+Testosterone+and+Men%27s+Health+Center/data=!4m7!3m6!1s0x871851b07968ac13:0x5ed6afda5d5f9eaa!8m2!3d35.6588263!4d-105.9411156!16s%2Fg%2F11l15cf1l8!19sChIJE6xoebBRGIcRqp5fXdqv1l4,Alpha Medical: Testosterone and Men's Health Center,5.0,22,Medical clinic,"1850 Old Pecos Trail Suite L, Santa Fe, NM 87505, United States","M355+GH Santa Fe, New Mexico, USA",https://sf.trtalpha.com/,+1 505-372-0700,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipMiXjDjPYnK8Pa8Y7QxpffHIX3CBYkSc3_qbg9e=w408-h306-k-no,true,Closed,"8–11 am, 12–5 pm","8–11 am, 12–5 pm","8–11 am, 12–5 pm","8–11 am, 12–5 pm","7–11 am, 12–4 pm",Closed,"https://www.google.com/maps/search/Infusion+centers+in+San+Miguel+Santa+Fe+NM/@35.6835081,-105.9376984,14z",2025-09-29T00:40:59.560Z,,,,
https://www.google.com/maps/place/Pure+Life+Family+Practice+and+Medispa/data=!4m7!3m6!1s0x8718519180095567:0x665358a08590b929!8m2!3d35.6583854!4d-105.9410947!16s%2Fg%2F11nc9yvh75!19sChIJZ1UJgJFRGIcRKbmQhaBYU2Y,Pure Life Family Practice and Medispa,4.9,110,Medical clinic,"9 Cll Medico, Santa Fe, NM 87505, United States","M355+9H Santa Fe, New Mexico, USA",https://rymaps.org/business/pure-life-family-practice-and-medispa-da7dkx,+1 505-467-8372,Closed ⋅ Opens 9 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ZC70gDeE-5dbRQHKlAuHrA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=333.5633&pitch=0&thumbfov=100,true,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,10 am–3 pm,9 am–5 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+San+Miguel+Santa+Fe+NM/@35.6835081,-105.9376984,14z",2025-09-29T00:41:04.730Z,,,,
https://www.google.com/maps/place/Southwest+Women%27s+Oncology+%26+Health+-+Santa+Fe/data=!4m7!3m6!1s0x871851f6926bbf1b:0x9b852300e827cb3c!8m2!3d35.6573855!4d-105.9526006!16s%2Fg%2F11g_zlg8r8!19sChIJG79rkvZRGIcRPMsn6AAjhZs,Southwest Women's Oncology & Health - Santa Fe,5.0,1,Cancer treatment center,"2025 S Galisteo St Suite B, Santa Fe, NM 87505, United States","M24W+XX Santa Fe, New Mexico, USA",https://swwomensoncology.com/,+1 505-843-7813,Closed ⋅ Opens 9 am Fri,https://lh3.googleusercontent.com/p/AF1QipMgBsjSBacnV-OCVBVoMIORm5ou_lBz8kmAX30a=w658-h240-k-no,true,Closed,Closed,Closed,Closed,Closed,9 am–1 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+San+Miguel+Santa+Fe+NM/@35.6835081,-105.9376984,14z",2025-09-29T00:41:09.551Z,LGBTQ+ friendly,,,
https://www.google.com/maps/place/Burch+Wellness/data=!4m7!3m6!1s0x87185b3ed3830273:0xd0bd67da34d48d79!8m2!3d35.6590767!4d-105.9728097!16s%2Fg%2F11jggpx1rm!19sChIJcwKD0z5bGIcReY3UNNpnvdA,Burch Wellness,,,Addiction treatment center,"1706 Llano St ste B-1253, Santa Fe, NM 87505, United States","M25G+JV Santa Fe, New Mexico, USA",,+1 505-355-1493,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=F-mfOtvq9GZOe8JonnKy1g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=190.95149&pitch=0&thumbfov=100,false,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Infusion+centers+in+San+Miguel+Santa+Fe+NM/@35.6835081,-105.9376984,14z",2025-09-29T00:41:14.289Z,,,,
https://www.google.com/maps/place/Santa+Fe+Vein+%26+Med+Spa/data=!4m7!3m6!1s0x871850ee7b3787bd:0xeae4d15a9c8e5a02!8m2!3d35.6565789!4d-105.9450631!16s%2Fg%2F11h0fh1xx!19sChIJvYc3e-5QGIcRAlqOnFrR5Oo,Santa Fe Vein & Med Spa,4.2,109,Medical spa,"450 St Michaels Dr, Santa Fe, NM 87505, United States","M343+JX Santa Fe, New Mexico, USA",https://santafeveinmedspa.com/,+1 505-695-7070,Closed ⋅ Opens 10 am Mon,https://lh3.googleusercontent.com/p/AF1QipMEdD43XLiYobN6zblhmnNKJz0e8kN9uslQYIPi=w546-h240-k-no,true,Closed,10 am–5 pm,10 am–5 pm,10 am–5 pm,10 am–5 pm,10 am–5 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+San+Miguel+Santa+Fe+NM/@35.6835081,-105.9376984,14z",2025-09-29T00:41:19.283Z,LGBTQ+ friendly,,,
