placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,friday,saturday,sunday,monday,tuesday,wednesday,thursday,query,timestamp,info,error,isBlackOwned,attributes
https://www.google.com/maps/place/Experts+Garage+Door+Repair/data=!4m7!3m6!1s0x808f7f1f88bc9a9d:0x8d01ed4f5a82a736!8m2!3d37.7532124!4d-122.4250987!16s%2Fg%2F11lnpdvv55!19sChIJnZq8iB9_j4ARNqeCWk_tAY0,Experts Garage Door Repair,,,Garage door supplier,"1009 Dolores St, San Francisco, CA 94110, United States","QH3F+7X Dolores Heights, San Francisco, CA, USA",,+1 415-799-8692,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=nnj59W-s28DQcigop0gdLQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=88.95718&pitch=0&thumbfov=100,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+San+Francisco+San+Francisco+CA/@37.7749295,-122.4194155,14z",2025-11-07T23:25:45.207Z,,,,
https://www.google.com/maps/place/Able+Garage+Door+Repair/data=!4m7!3m6!1s0x6d07c6c96c03d2e1:0x40befc3e13df9ed4!8m2!3d37.7848269!4d-122.7072972!16s%2Fg%2F11w8zqrbj6!19sChIJ4dIDbMnGB20R1J7fEz78vkA,Able Garage Door Repair,5.0,22,Garage door supplier,,,,+1 415-520-2275,Open ⋅ Closes 10 pm,https://lh3.googleusercontent.com/p/AF1QipNQgobZBN8wGVBiVT0mk_h-y2cE1nTb8nrh6a2W=w408-h408-k-no,true,7 am–10 pm,7 am–10 pm,7 am–10 pm,7 am–10 pm,7 am–10 pm,7 am–10 pm,7 am–10 pm,"https://www.google.com/maps/search/garage+door+services+in+San+Francisco+San+Francisco+CA/@37.7749295,-122.4194155,14z",2025-11-07T23:25:49.928Z,,,,
https://www.google.com/maps/place/Blue+View+Garage+Door+Repair/data=!4m7!3m6!1s0x808f7d732b1ffdc3:0x1a9d19c7d75dd21b!8m2!3d37.738492!4d-122.467843!16s%2Fg%2F11w854mkt5!19sChIJw_0fK3N9j4ARG9Jd18cZnRo,Blue View Garage Door Repair,4.9,76,Garage door supplier,"215 W Portal Ave, San Francisco, CA 94127, United States","PGQJ+9V West of Twin Peaks, San Francisco, CA, USA",https://blueviewgaragedoor.com/san-francisco/,+1 415-390-9787,Open ⋅ Closes 11:15 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyosZr_zVebp7AXQH3B0HAt8Wv53V8C4EykDJvlDmdJRZbefgd4GS0OYkeE7W2B6G8wur-ReLk4CQsj2VgwiQ10Fy7pwSLur8s6zBuP0W5HCsXe2HBHTBtT67tqbksD_9w2xC8gz27TOiHv=w408-h450-k-no,true,6:15 am–11:15 pm,6:15 am–11:15 pm,6:15 am–11:15 pm,6:15 am–11:15 pm,6:15 am–11:15 pm,6:15 am–11:15 pm,6:15 am–11:15 pm,"https://www.google.com/maps/search/garage+door+services+in+San+Francisco+San+Francisco+CA/@37.7749295,-122.4194155,14z",2025-11-07T23:25:55.039Z,,,,
https://www.google.com/maps/place/Local+Fix+Garage+Doors/data=!4m7!3m6!1s0x65723945777cb71b:0x2aba77ccc7c9fe5a!8m2!3d37.2695056!4d-119.306607!16s%2Fg%2F11wc9b22kz!19sChIJG7d8d0U5cmURWv7Jx8x3uio,Local Fix Garage Doors,5.0,745,Garage door supplier,,,https://www.localfixgaragedoorsinc.com/,+1 415-993-6817,Open ⋅ Closes 9 pm,https://lh3.googleusercontent.com/p/AF1QipOi1qy2iXJE_fEIsZ4ytiXHdXqFo8sO7_B4KQ_j=w408-h544-k-no,true,6 am–9 pm,6 am–9 pm,6 am–9 pm,6 am–9 pm,6 am–9 pm,6 am–9 pm,6 am–9 pm,"https://www.google.com/maps/search/garage+door+services+in+San+Francisco+San+Francisco+CA/@37.7749295,-122.4194155,14z",2025-11-07T23:26:04.839Z,,,,
https://www.google.com/maps/place/The+Door+Doctor+Of+San+Francisco/data=!4m7!3m6!1s0x808f7faab448b41f:0xfea43c4b6ba3367f!8m2!3d37.7407825!4d-122.4017218!16s%2Fg%2F11rwp0dnv4!19sChIJH7RItKp_j4ARfzaja0s8pP4,The Door Doctor Of San Francisco,3.7,3,Door supplier,"San Francisco, CA 94124, United States","PHRX+88 Apparel City, San Francisco, CA, USA",,,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=B8CnyZE9g0mtuVNqE8J21g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=285.487&pitch=0&thumbfov=100,false,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+San+Francisco+San+Francisco+CA/@37.7749295,-122.4194155,14z",2025-11-07T23:26:09.820Z,,,,
https://www.google.com/maps/place/Greg/data=!4m7!3m6!1s0x808f7f152f10bc3f:0x5ae0bb3ac7cb1319!8m2!3d37.7709614!4d-122.412349!16s%2Fg%2F11ql_2t60v!19sChIJP7wQLxV_j4ARGRPLxzq74Fo,Greg,5.0,1,Garage door supplier,"1488 Harrison St, San Francisco, CA 94103, United States","QHCQ+93 SoMa, San Francisco, CA, USA",http://garagedoorrepairsanfranciscocal.com/,,Closed ⋅ Opens 12 am Sun,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyxFkV-7mqCy6-JvaJJ-YdeRPvT8yZPTTRDOl2CBVmyHrsM8ohhW5lWCnTFamBB1bFhdjRj6Rv1mVg0k0Hl75frI_v90ZuJRFwZH6GTxDWT6BqZxVHxLvrBgHaj2a7jkyegOFzJ=w408-h408-k-no,false,Closed,Closed,Open 24 hours,Closed,Closed,Closed,Closed,"https://www.google.com/maps/search/garage+door+services+in+San+Francisco+San+Francisco+CA/@37.7749295,-122.4194155,14z",2025-11-07T23:26:14.841Z,,,,
https://www.google.com/maps/place/Fix+It+Fast+Garage+Door+Repair/data=!4m7!3m6!1s0x808f7f64775e05e7:0x1b424291a12d6e45!8m2!3d37.878638!4d-122.2765385!16s%2Fg%2F11r1p0pp5w!19sChIJ5wVed2R_j4ARRW4toZFCQhs,Fix It Fast Garage Door Repair,5.0,39,Garage builder,,,,+1 618-701-4244,Open ⋅ Closes 10 pm,https://lh3.googleusercontent.com/p/AF1QipPIuvy2am03mr6TAoM_luZk10FQ7nc6wl7tYEGn=w408-h408-k-no,true,6 am–10 pm,6 am–5 pm,6 am–10 pm,6 am–10 pm,6 am–10 pm,6 am–10 pm,6 am–10 pm,"https://www.google.com/maps/search/garage+door+services+in+San+Francisco+San+Francisco+CA/@37.7749295,-122.4194155,14z",2025-11-07T23:26:19.797Z,LGBTQ+ friendly,,,
https://www.google.com/maps/place/AMERICANA+GARAGE+DOORS+MANUFACTURING/data=!4m7!3m6!1s0x808f7d41909a90cd:0x48a58d9f5268626!8m2!3d37.7083715!4d-122.4548182!16s%2Fg%2F11yb9596v2!19sChIJzZCakEF9j4ARJoYm9dlYigQ,AMERICANA GARAGE DOORS MANUFACTURING,5.0,16,Garage door supplier,"5976 Mission St, San Francisco, CA 94112, United States","PG5W+83 Outer Mission, San Francisco, CA, USA",,+1 415-415-1674,Open ⋅ Closes 10 pm,https://lh3.googleusercontent.com/p/AF1QipMVVLPYvNNLqrtW1eL7C9ydftyMqyPbF963Tad0=w408-h286-k-no,true,7:30 am–10 pm,6:30 am–10 pm,6 am–8:30 pm,7:30 am–9 pm,7 am–9 pm,6 am–10:30 pm,6:30 am–9 pm,"https://www.google.com/maps/search/garage+door+services+in+San+Francisco+San+Francisco+CA/@37.7749295,-122.4194155,14z",2025-11-07T23:26:24.808Z,,,,
https://www.google.com/maps/place/American+Garage+Door+Repair/data=!4m7!3m6!1s0x808f7957587074bd:0xc8b29506e8a7e428!8m2!3d37.6593364!4d-122.4313776!16s%2Fg%2F11w8hmnfg8!19sChIJvXRwWFd5j4ARKOSn6AaVssg,American Garage Door Repair,5.0,15,Garage door supplier,"152 Oak Ave, South San Francisco, CA 94080, United States","MH59+PC South San Francisco, California, USA",http://american-garage-door-repair.com/,+1 415-520-0736,Open ⋅ Closes 10 pm,https://lh3.googleusercontent.com/p/AF1QipNChfwEkAvrXRsoHKZsnhH-H2fWzRatu_ArYMJX=w408-h310-k-no,true,7 am–10 pm,7 am–10 pm,7 am–10 pm,7 am–10 pm,7 am–10 pm,7 am–10 pm,7 am–10 pm,"https://www.google.com/maps/search/garage+door+services+in+San+Francisco+San+Francisco+CA/@37.7749295,-122.4194155,14z",2025-11-07T23:26:29.561Z,,,,
https://www.google.com/maps/place/City+Overhead+Doors+Inc/data=!4m7!3m6!1s0x808f7c2384d07511:0x64dc3459328ad8e7!8m2!3d37.7082692!4d-122.4547463!16s%2Fg%2F1tdks0k0!19sChIJEXXQhCN8j4AR59iKMlk03GQ,City Overhead Doors Inc,4.2,11,Garage door supplier,"5976 Mission St, San Francisco, CA 94112, United States","PG5W+84 Outer Mission, San Francisco, CA, USA",http://www.cityoverheaddoors.com/,+1 650-756-4226,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=zTmeyob_4Z8Pz9ysZgd_LA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=16.666492&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/garage+door+services+in+San+Francisco+San+Francisco+CA/@37.7749295,-122.4194155,14z",2025-11-07T23:26:32.468Z,,,,
https://www.google.com/maps/place/Brooks+Garage+Door+Service/data=!4m7!3m6!1s0x808f79631b4b258f:0x84d64abfdbb18150!8m2!3d37.6510332!4d-122.4096499!16s%2Fg%2F11t753zbcn!19sChIJjyVLG2N5j4ARUIGx279K1oQ,Brooks Garage Door Service,5.0,31,Garage door supplier,"5 S Linden Ave, South San Francisco, CA 94080, United States","MH2R+C4 South San Francisco, California, USA",http://beachcitiesprotection.net/,+1 650-750-1339,Open ⋅ Closes 8 pm,https://lh3.googleusercontent.com/p/AF1QipPzBqyPdbm6WqvKY7O_8nC55to7gxs5zbE6ru9H=w427-h240-k-no,true,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,"https://www.google.com/maps/search/garage+door+services+in+San+Francisco+San+Francisco+CA/@37.7749295,-122.4194155,14z",2025-11-07T23:26:37.317Z,,,,
