placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,query,timestamp,tuesday,wednesday,thursday,friday,saturday,sunday,monday,info,error,isBlackOwned
"https://www.google.com/maps/place/Vincent+Scavo,+MD,+FACS/data=!4m7!3m6!1s0x8815e7c6f3e58cd5:0x1fb346a9de56144a!8m2!3d41.0382913!4d-85.2499891!16s%2Fg%2F1tdd5wdj!19sChIJ1Yzl88bnFYgRShRW3qlGsx8","Vincent Scavo, MD, FACS",4.9,166,Vascular surgeon,"7910 W Jefferson Blvd #102, Fort Wayne, IN 46804, United States","2QQ2+82 Fort Wayne, Indiana, USA",https://www.lutheranhealthphysicians.com/doctors-providers/scavo-vincent-md-facs-8067?utm_source=gmb&utm_medium=homepage&utm_campaign=biz-listings,+1 260-458-3555,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=YqNizeTGZFYAlkUUQ_5wmQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=3.0396411&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/vein+clinics+in+Fort+Wayne+IN+IN/@41.0794759,-85.1362929,14z",2025-12-16T22:49:29.525Z,,,,,,,,,,
https://www.google.com/maps/place/David+Sowden+MD/data=!4m7!3m6!1s0x8815e353dfd512e1:0x657f752506fe2b2d!8m2!3d41.0923344!4d-85.1066191!16s%2Fg%2F11fstw_kdy!19sChIJ4RLV31PjFYgRLSv-BiV1f2U,David Sowden MD,,,Cardiovascular and thoracic surgeon,"1818 Carew St STE 230, Fort Wayne, IN 46805, United States","3VRV+W9 Fort Wayne, Indiana, USA",https://www.parkview.com/DavidSowden?y_source=1_MjkwNDQ3ODctNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,+1 260-266-4640,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=FYQKa6r6DZj9ZpA7vfMJJA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=86.1152&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/vein+clinics+in+Fort+Wayne+IN+IN/@41.0794759,-85.1362929,14z",2025-12-16T22:49:32.195Z,,,,,,,,,,
https://www.google.com/maps/place/Center+for+Vein+Restoration+%7C+Dr.+Michael+Sebastian/data=!4m7!3m6!1s0x886e2b9d6e82a645:0x85d27776c0a8575!8m2!3d37.9947964!4d-87.4718712!16s%2Fg%2F11bzrq1rv4!19sChIJRaaCbp0rbogRdYUKbHcnXQg,Center for Vein Restoration | Dr. Michael Sebastian,4.7,164,Vascular surgeon,"6540 Logan Dr #2, Evansville, IN 47715, United States","XGVH+W7 Evansville, Indiana, USA",https://www.centerforvein.com/our-clinics/locations/evansville-indiana,+1 317-644-6355,"Closes soon · 5 pm · Opens 6 am Wed

Updated by this business 4 weeks ago",https://lh3.googleusercontent.com/p/AF1QipOPX-iHVJIjQRgRAwjVjlUrh03tizOB8lr6UdYN=w426-h240-k-no,true,"https://www.google.com/maps/search/vein+clinics+in+Evansville+IN+IN/@37.9715592,-87.5710898,14z",2025-12-16T22:49:46.432Z,6 am–5 pm,6 am–5 pm,6 am–5 pm,6 am–5 pm,Closed,Closed,6 am–5 pm,,,
https://www.google.com/maps/place/Evansville+Regional+Vein+Center/data=!4m7!3m6!1s0x886e2cbac7c8ba7f:0x24198dd079099644!8m2!3d37.962969!4d-87.450149!16s%2Fg%2F1s04fpqpj!19sChIJf7rIx7osbogRRJYJedCNGSQ,Evansville Regional Vein Center,4.9,98,Medical Center,"4943 Rosebud Ln, Newburgh, IN 47630, United States","XG7X+5W Newburgh, Indiana, USA",https://www.evansvilleveins.com/,+1 812-490-8346,Closes soon · 5 pm · Opens 8 am Wed,https://lh3.googleusercontent.com/p/AF1QipM4j70Z6Yim7ENf-orYytW7wQ_qLcoDJgaecf1H=w426-h240-k-no,true,"https://www.google.com/maps/search/vein+clinics+in+Evansville+IN+IN/@37.9715592,-87.5710898,14z",2025-12-16T22:49:51.376Z,"8 am–12 pm, 1–5 pm","8 am–12 pm, 1–5 pm","8 am–12 pm, 1–5 pm","8 am–12 pm, 1–5 pm",Closed,Closed,"8 am–12 pm, 1–5 pm",LGBTQ+ friendly,,
https://www.google.com/maps/place/Decatur+Vein+Clinic/data=!4m7!3m6!1s0x886e2b9d6e97dfff:0xa05f5d627ec73683!8m2!3d37.9946972!4d-87.4719266!16s%2Fg%2F1wbg04n7!19sChIJ_9-Xbp0rbogRgzbHfmJdX6A,Decatur Vein Clinic,3.0,2,Doctor,"6540 Logan Dr #2, Evansville, IN 47715, United States","XGVH+V6 Evansville, Indiana, USA",,+1 812-474-1400,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=61phaApHQdCIJjCIqUd3AQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=321.19226&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/vein+clinics+in+Evansville+IN+IN/@37.9715592,-87.5710898,14z",2025-12-16T22:49:54.042Z,,,,,,,,,,
https://www.google.com/maps/place/Evansville+Surgical+Associates/data=!4m7!3m6!1s0x8871d51a5ea12ac9:0x939ffa727e488dff!8m2!3d37.9830974!4d-87.5712537!16s%2Fg%2F1w8wbscb!19sChIJySqhXhrVcYgR_41IfnL6n5M,Evansville Surgical Associates,4.5,63,Medical clinic,"520 Mary St #520, Evansville, IN 47710, United States","XCMH+6F Evansville, Indiana, USA",http://evansvillesurgical.com/,+1 812-424-8231,Closed · Opens 8 am Wed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=-w2ug3tLnzA2ZjyJPQ4dnw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=292.5593&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/vein+clinics+in+Evansville+IN+IN/@37.9715592,-87.5710898,14z",2025-12-16T22:49:58.851Z,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed,Closed,8 am–4:30 pm,,,
"https://www.google.com/maps/place/Caleb+R.+Birchler,+DO/data=!4m7!3m6!1s0x8871d542d8a9f841:0xfa1fb64c766d76a9!8m2!3d37.9830133!4d-87.5712404!16s%2Fg%2F11vbw5x870!19sChIJQfip2ELVcYgRqXZtdky2H_o","Caleb R. Birchler, DO",5.0,3,Vascular surgeon,"520 Mary St #520, Evansville, IN 47710, United States","XCMH+6G Evansville, Indiana, USA",,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=-w2ug3tLnzA2ZjyJPQ4dnw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=273.96375&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/vein+clinics+in+Evansville+IN+IN/@37.9715592,-87.5710898,14z",2025-12-16T22:50:01.708Z,,,,,,,,,,
"https://www.google.com/maps/place/Alicia+M.+Stafford,+MD/data=!4m7!3m6!1s0x8871d5356c5cf83f:0x8958db383866e75a!8m2!3d37.9830133!4d-87.5712404!16s%2Fg%2F11l30cpqp2!19sChIJP_hcbDXVcYgRWudmODjbWIk","Alicia M. Stafford, MD",5.0,1,Vascular surgeon,"520 Mary St #520, Evansville, IN 47710, United States","XCMH+6G Evansville, Indiana, USA",https://healthcare.ascension.org/find-care/provider/1609360890/alicia-stafford,+1 812-424-8231,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=-w2ug3tLnzA2ZjyJPQ4dnw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=273.96375&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/vein+clinics+in+Evansville+IN+IN/@37.9715592,-87.5710898,14z",2025-12-16T22:50:04.561Z,,,,,,,,,,
"https://www.google.com/maps/place/Chandra+S.+Cherukupalli,+M.D./data=!4m7!3m6!1s0x8871d567558078d1:0xcccfba13f107ba03!8m2!3d37.9830133!4d-87.5712404!16s%2Fg%2F11y3wk0wz4!19sChIJ0XiAVWfVcYgRA7oH8RO6z8w","Chandra S. Cherukupalli, M.D.",,,Surgeon,"520 Mary St #520, Evansville, IN 47710, United States","XCMH+6G Evansville, Indiana, USA",https://www.evansvillesurgical.com/meet-our-team/chandra-s-cherukupalli/,,Closed · Opens 8 am Wed,https://lh3.googleusercontent.com/p/AF1QipPcitlo8D8j94G7fmslJmzM4yU_NPVfnw-41q8H=w408-h612-k-no,true,"https://www.google.com/maps/search/vein+clinics+in+Evansville+IN+IN/@37.9715592,-87.5710898,14z",2025-12-16T22:50:09.190Z,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed,Closed,8 am–4:30 pm,,,
https://www.google.com/maps/place/Glow+Aesthetic+Medicine+%26+Wellness/data=!4m7!3m6!1s0x8871d49367500001:0xa22019d43cc57b45!8m2!3d37.9809181!4d-87.6001608!16s%2Fg%2F11nnwg29n4!19sChIJAQBQZ5PUcYgRRXvFPNQZIKI,Glow Aesthetic Medicine & Wellness,5.0,140,Medical spa,"2345 W Franklin St #102A, Evansville, IN 47712, United States","X9JX+9W Evansville, Indiana, USA",https://glowaestheticmd.com/,+1 812-393-1081,"Open · Closes 6 pm

Updated by this business 10 weeks ago",https://lh3.googleusercontent.com/p/AF1QipPbeDedIGDXZYF3RsD-98Y-noz5zL0hfVwBKWlB=w408-h272-k-no,true,"https://www.google.com/maps/search/vein+clinics+in+Evansville+IN+IN/@37.9715592,-87.5710898,14z",2025-12-16T22:50:14.257Z,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,Closed,Closed,9 am–6 pm,LGBTQ+ friendly,,
https://www.google.com/maps/place/Bella+Vi+Spa+%26+Aesthetics/data=!4m7!3m6!1s0x8871d4eecd63bc91:0xe70df36403f22d0d!8m2!3d37.9808835!4d-87.5928494!16s%2Fg%2F11clfspjcg!19sChIJkbxjze7UcYgRDS3yA2TzDec,Bella Vi Spa & Aesthetics,4.6,110,Medical spa,"1913 W Franklin St, Evansville, IN 47712, United States","XCJ4+9V Evansville, Indiana, USA",http://www.bellavimedspa.com/,+1 812-492-7280,Open · Closes 6 pm,https://lh3.googleusercontent.com/p/AF1QipMBijU3GWD8w9qdlTNjb4P8Wmnikp-TFdQIWpLs=w408-h272-k-no,true,"https://www.google.com/maps/search/vein+clinics+in+Evansville+IN+IN/@37.9715592,-87.5710898,14z",2025-12-16T22:50:19.205Z,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,Closed,Closed,9 am–6 pm,LGBTQ+ friendly,,
https://www.google.com/maps/place/The+Face+Place+of+Evansville/data=!4m7!3m6!1s0x886e2abcf6c44e5f:0x62ff31ad5e0aaa4e!8m2!3d37.9702037!4d-87.5272955!16s%2Fg%2F11f_f6hv_m!19sChIJX07E9rwqbogRTqoKXq0x_2I,The Face Place of Evansville,5.0,6,Medical spa,"2042 Lincoln Ave, Evansville, IN 47714, United States","XFCF+33 Evansville, Indiana, USA",https://www.thefaceplaceevansville.com/,+1 812-827-4923,Closes soon · 5 pm · Opens 8 am Wed,https://lh3.googleusercontent.com/p/AF1QipPn0ioa5bkhfETHGqspjObC4NpeUIde-IDqHqRf=w520-h240-k-no,true,"https://www.google.com/maps/search/vein+clinics+in+Evansville+IN+IN/@37.9715592,-87.5710898,14z",2025-12-16T22:50:24.169Z,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,LGBTQ+ friendly,,
"https://www.google.com/maps/place/Angela+H.+Martin,+M.D./data=!4m7!3m6!1s0x8871d51afa358bfd:0x6d8bae3f8bc1b73d!8m2!3d37.9830133!4d-87.5712404!16s%2Fg%2F11qgb76zj6!19sChIJ_Ys1-hrVcYgRPbfBiz-ui20","Angela H. Martin, M.D.",,,Surgeon,"520 Mary St #520, Evansville, IN 47710, United States","XCMH+6G Evansville, Indiana, USA",https://www.evansvillesurgical.com/meet-our-team/angela-h-martin/,+1 812-424-8231,Closed · Opens 8 am Wed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=-w2ug3tLnzA2ZjyJPQ4dnw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=273.96375&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/vein+clinics+in+Evansville+IN+IN/@37.9715592,-87.5710898,14z",2025-12-16T22:50:29.246Z,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed,Closed,8 am–4:30 pm,,,
https://www.google.com/maps/place/Anticoagulation+Clinic/data=!4m7!3m6!1s0x8871d53b75ab1a7b:0x76ac421e4fed34e5!8m2!3d37.9828375!4d-87.568959!16s%2Fg%2F11f08kr3fv!19sChIJexqrdTvVcYgR5TTtTx5CrHY,Anticoagulation Clinic,,,Medical clinic,"310 W Iowa St, Evansville, IN 47710, United States","XCMJ+4C Evansville, Indiana, USA",https://www.deaconess.com/Services/Pharmacy/Anticoagulation-Clinic,+1 812-426-9823,Closed · Opens 8:30 am Wed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=2zugXjvZnhnFgbVYA-aL5A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=354.63812&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/vein+clinics+in+Evansville+IN+IN/@37.9715592,-87.5710898,14z",2025-12-16T22:50:34.183Z,8:30 am–4 pm,8:30 am–4 pm,8:30 am–4 pm,8:30 am–4 pm,Closed,Closed,8:30 am–4 pm,,,
https://www.google.com/maps/place/vein+clinic/data=!4m7!3m6!1s0x886e2cbb20b7c2c5:0xb18a3cef6d4d3406!8m2!3d37.9642339!4d-87.4495264!16s%2Fg%2F11g6x9xd0h!19sChIJxcK3ILssbogRBjRNbe88irE,vein clinic,,,Medical clinic,"Rosebud Ln, Newburgh, IN 47630, United States","XH72+M5 Newburgh, Indiana, USA",,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=m_QsZzzK4Zd632QeteN5PA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=0.7364605&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/vein+clinics+in+Evansville+IN+IN/@37.9715592,-87.5710898,14z",2025-12-16T22:50:36.842Z,,,,,,,,,,
https://www.google.com/maps/place/USA+Vein+Clinics/data=!4m7!3m6!1s0x8811eee4580dc481:0xe1cfbe55d0e551a5!8m2!3d41.4645562!4d-87.3330703!16s%2Fg%2F1w4566dx!19sChIJgcQNWOTuEYgRpVHl0FW-z-E,USA Vein Clinics,4.4,176,Medical clinic,"371 E 84th Dr Suite 371, Merrillville, IN 46410, United States","FM78+RQ Merrillville, Indiana, USA",https://www.usaveinclinics.com/company/locations/indiana/office/merrillville-2/,+1 219-295-0504,,https://lh3.googleusercontent.com/p/AF1QipMuk_0EC0Yo9zti_fwXUYaR7-EvEWXPcLSZskZ_=w408-h306-k-no,true,"https://www.google.com/maps/search/vein+clinics+in+Gary+IN+IN/@41.6020403,-87.3371523,14z",2025-12-16T22:50:53.513Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,,
https://www.google.com/maps/place/Center+for+Vein+Restoration+%7C+Dr.+Dominic+Tolitano/data=!4m7!3m6!1s0x8811eb7940f79543:0xa05140d682908802!8m2!3d41.5140877!4d-87.2566286!16s%2Fg%2F11h1z8yp6x!19sChIJQ5X3QHnrEYgRAoiQgtZAUaA,Center for Vein Restoration | Dr. Dominic Tolitano,4.7,112,Vascular surgeon,"1445 S Lake Park Ave, Hobart, IN 46342, United States","GP7V+J8 Hobart, Indiana, USA",https://www.centerforvein.com/our-clinics/locations/hobart-indiana,+1 317-644-6355,"Closes soon · 5 pm · Opens 6 am Wed

Updated by this business 4 weeks ago",https://lh3.googleusercontent.com/p/AF1QipOYoBnYWbjYucG1OXPLwW3tnNKzJeitzqdJyz7b=w408-h426-k-no,true,"https://www.google.com/maps/search/vein+clinics+in+Gary+IN+IN/@41.6020403,-87.3371523,14z",2025-12-16T22:50:58.427Z,6 am–5 pm,6 am–5 pm,6 am–5 pm,6 am–5 pm,Closed,Closed,6 am–5 pm,,,
https://www.google.com/maps/place/NG+Vascular+%26+Vein+Center/data=!4m7!3m6!1s0x88119b06cb3fc863:0xe14d7ec8e0a1a5fc!8m2!3d41.4690475!4d-87.342247!16s%2Fg%2F11gxvsqjjs!19sChIJY8g_ywabEYgR_KWh4Mh-TeE,NG Vascular & Vein Center,4.9,92,Vascular surgeon,"8127 Merrillville Rd 1st Floor, Suite1B, Merrillville, IN 46410, United States","FM95+J4 Merrillville, Indiana, USA",https://ngvascular.com/,+1 219-208-6218,Closed · Opens 8 am Wed,https://lh3.googleusercontent.com/p/AF1QipMmbr5iDgPrhfewP7Hg2z-vzHo2XoUg8_K77mBQ=w408-h408-k-no,true,"https://www.google.com/maps/search/vein+clinics+in+Gary+IN+IN/@41.6020403,-87.3371523,14z",2025-12-16T22:51:03.474Z,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,Closed,Closed,8 am–4 pm,,,
https://www.google.com/maps/place/Ross+Family+Doctors+of+Tatum+Family+Health+Center/data=!4m7!3m6!1s0x8811c2e6145f83c3:0x54b371543839784d!8m2!3d41.601682!4d-87.3578514!16s%2Fg%2F11b807rf5x!19sChIJw4NfFObCEYgRTXg5OFRxs1Q,Ross Family Doctors of Tatum Family Health Center,4.0,59,Medical clinic,"1619 W 5th Ave, Gary, IN 46404, United States","JJ2R+MV Gary, Indiana, USA",http://tatumfamilyhealth.com/,+1 219-240-0037,Closes soon · 5 pm · Opens 9 am Wed,https://lh3.googleusercontent.com/p/AF1QipNxQubCbA6Uds9uDQXILwF8XeHBRw6TgY39igaN=w408-h272-k-no,true,"https://www.google.com/maps/search/vein+clinics+in+Gary+IN+IN/@41.6020403,-87.3371523,14z",2025-12-16T22:51:08.391Z,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,,,
https://www.google.com/maps/place/Centers+for+Pain+Control+and+Vein+Care/data=!4m7!3m6!1s0x8811eb09ecebe243:0xe48b38dc6289d4f2!8m2!3d41.5329591!4d-87.2550468!16s%2Fg%2F1260fst8r!19sChIJQ-Lr7AnrEYgR8tSJYtw4i-Q,Centers for Pain Control and Vein Care,4.6,505,Pain management physician,"201 Main St, Hobart, IN 46342, United States","GPMV+5X Hobart, Indiana, USA",https://www.discover-cpc.com/,+1 219-476-7246,"Open · Closes 5 am Wed

Updated by this business 5 days ago",https://lh3.googleusercontent.com/p/AF1QipNhnAPkZQdmmx34IzfJt0OgD8l7b1U4MYg0mEwm=w408-h272-k-no,true,"https://www.google.com/maps/search/vein+clinics+in+Gary+IN+IN/@41.6020403,-87.3371523,14z",2025-12-16T22:51:13.276Z,8 am–5 am,8 am–5 am,8 am–5 am,8 am–5 am,Closed,Closed,8 am–5 am,,,
