placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,info,imgUrl,isClaimed,sunday,monday,tuesday,wednesday,thursday,friday,saturday,query,timestamp,isBlackOwned,error
https://www.google.com/maps/place/LaPorte+CPAs+%26+Business+Advisors/data=!4m7!3m6!1s0x8626a5072e244cab:0xbfc370a03220fd70!8m2!3d30.4123847!4d-91.0949268!16s%2Fg%2F1hm3_fjnr!19sChIJq0wkLgelJoYRcP0gMqBww78,LaPorte CPAs & Business Advisors,5.0,1,Accountant,"8555 United Plaza Blvd, Baton Rouge, LA 70809, United States","CW64+X2 Baton Rouge, Louisiana, USA",https://laporte.com/laporte-baton-rouge,+1 225-296-5150,Closed ⋅ Opens 8:30 am Mon,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=i8jvUjqM-rTq3Rb9SfaIUQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=205.24393&pitch=0&thumbfov=100,true,Closed,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Central+Baton+Rouge+Baton+Rouge+LA/@30.5417533,-91.0189769,14z",2025-10-19T15:15:45.666Z,,
https://www.google.com/maps/place/H%26R+Block/data=!4m7!3m6!1s0x862697c8dc37868f:0xd448d0f838f689fe!8m2!3d30.5435846!4d-91.0279034!16s%2Fg%2F1tgpykh8!19sChIJj4Y33MiXJoYR_on2OPjQSNQ,H&R Block,4.9,48,Tax preparation service,"14409 Wax Rd, Baton Rouge, LA 70818, United States","GXVC+CR Baton Rouge, Louisiana, USA",https://www.hrblock.com/tax-office-near-me/louisiana/baton-rouge/18484/?otppartnerid=9308&campaignid=pw_mcm_9308_9762&utm_medium=local,+1 225-261-8185,,,https://lh3.googleusercontent.com/p/AF1QipOYFSWYNuUyfrNPqhVJ_wiIyqo4TJzC97slO29K=w426-h240-k-no,true,,,,,,,,"https://www.google.com/maps/search/certified+public+accountant+in+Central+Baton+Rouge+Baton+Rouge+LA/@30.5417533,-91.0189769,14z",2025-10-19T15:15:48.747Z,,
"https://www.google.com/maps/place/J.Robins+CPA,+LLC/data=!4m7!3m6!1s0x8626a5df1d99204d:0xb298fe7904a5ed44!8m2!3d30.5211398!4d-91.1483021!16s%2Fg%2F11lsx33tb7!19sChIJTSCZHd-lJoYRRO2lBHn-mLI","J.Robins CPA, LLC",5.0,31,Certified public accountant,"4242 Harding Blvd, Baton Rouge, LA 70807, United States","GVC2+FM Baton Rouge, Louisiana, USA",http://www.jrobinscpa.com/,+1 225-650-7306,Closed ⋅ Opens 9 am Mon,,https://lh3.googleusercontent.com/p/AF1QipPw9V6wphbNKKpnZE_9UaowOlVUBg63oT1gxvEH=w408-h271-k-no,true,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Central+Baton+Rouge+Baton+Rouge+LA/@30.5417533,-91.0189769,14z",2025-10-19T15:15:53.802Z,true,
https://www.google.com/maps/place/Apple+Guerin+Company+of+Baton+Rouge/data=!4m7!3m6!1s0x8626a43c47f667bf:0xd5d8aadf7dbfbd99!8m2!3d30.4045849!4d-91.1214175!16s%2Fg%2F1w0h_zph!19sChIJv2f2RzykJoYRmb2_fd-q2NU,Apple Guerin Company of Baton Rouge,5.0,63,Accountant,"6421 Perkins Rd Bldg A, Ste 1B, Baton Rouge, LA 70808, United States","CV3H+RC Baton Rouge, Louisiana, USA",http://appleguerin.com/?utm_source=google&utm_medium=social&utm_campaign=Apple+Guerin+Company&utm_term=Baton+Rouge+CPA,+1 225-767-1020,Closed ⋅ Opens 8 am Mon,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=bvKkdfwTT_XqD6l0ZX2IDg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=209.80829&pitch=0&thumbfov=100,true,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Central+Baton+Rouge+Baton+Rouge+LA/@30.5417533,-91.0189769,14z",2025-10-19T15:15:58.786Z,,
https://www.google.com/maps/place/TLG+Consulting+Group+LLC/data=!4m7!3m6!1s0x86269974a648a243:0x37809008bd54ebba!8m2!3d30.5400888!4d-91.0275289!16s%2Fg%2F11kk9lw1ng!19sChIJQ6JIpnSZJoYRuutUvQiQgDc,TLG Consulting Group LLC,5.0,8,Tax preparation,"10020 Sullivan Rd, Baton Rouge, LA 70818, United States","GXRC+2X Baton Rouge, Louisiana, USA",,+1 225-205-1424,Closed ⋅ Opens 9 am Mon,,https://lh3.googleusercontent.com/p/AF1QipMPRFHi4jyFxdeDeWz_AQg_IZTYTooZETo8X1bg=w408-h544-k-no,true,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,10 am–6 pm,"https://www.google.com/maps/search/certified+public+accountant+in+Central+Baton+Rouge+Baton+Rouge+LA/@30.5417533,-91.0189769,14z",2025-10-19T15:16:04.050Z,true,
https://www.google.com/maps/place/TWRU+CPAs+%26+Financial+Advisors/data=!4m7!3m6!1s0x8626a39b86998569:0x1f6315e0124553d0!8m2!3d30.4462208!4d-91.1014678!16s%2Fg%2F1tdw_xlr!19sChIJaYWZhpujJoYR0FNFEuAVYx8,TWRU CPAs & Financial Advisors,3.8,4,Certified public accountant,"527 E Airport Ave, Baton Rouge, LA 70806, United States","CVWX+FC Baton Rouge, Louisiana, USA",http://twru.com/,+1 225-926-1050,Closed ⋅ Opens 8 am Mon,,https://lh3.googleusercontent.com/p/AF1QipOaLz1HIiClAKFxFsLGdTUpCAieyVbSOx6AF6ev=w408-h247-k-no,true,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Central+Baton+Rouge+Baton+Rouge+LA/@30.5417533,-91.0189769,14z",2025-10-19T15:16:09.091Z,,
"https://www.google.com/maps/place/Jerrett+Richter,+CPA,+LLC/data=!4m7!3m6!1s0x8626a505cc7c7777:0x8509f62f972e4b1e!8m2!3d30.4298704!4d-91.0808155!16s%2Fg%2F11c1tt2t8m!19sChIJd3d8zAWlJoYRHksuly_2CYU","Jerrett Richter, CPA, LLC",3.7,3,Certified public accountant,"9635 Fenway Ave b, Baton Rouge, LA 70809, United States","CWH9+WM Baton Rouge, Louisiana, USA",https://www.jpr-cpa.com/,+1 225-769-8111,Closed ⋅ Opens 9 am Mon,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=-oZL6oe6_IIGrQP6cCGs-w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=252.02011&pitch=0&thumbfov=100,true,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Central+Baton+Rouge+Baton+Rouge+LA/@30.5417533,-91.0189769,14z",2025-10-19T15:16:14.202Z,,
https://www.google.com/maps/place/DJ+ACCOUNTING+%26+TAX+SERVICES/data=!4m7!3m6!1s0x8626a3f662330cdb:0xb96bddd9fc671b20!8m2!3d30.4383385!4d-91.0829342!16s%2Fg%2F11h3bgwcb_!19sChIJ2wwzYvajJoYRIBtn_Nnda7k,DJ ACCOUNTING & TAX SERVICES,4.3,11,Accountant,"1543 Delplaza Dr STE 13, Baton Rouge, LA 70815, United States","CWQ8+8R Baton Rouge, Louisiana, USA",https://splinternetmarketing.com/local-pros/la/baton-rouge/dj-accounting-tax-services/,+1 760-284-2855,Closed ⋅ Opens 9 am Mon,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=5Tizp8FM12DLrp6wo2k8Mw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=19.539528&pitch=0&thumbfov=100,false,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Central+Baton+Rouge+Baton+Rouge+LA/@30.5417533,-91.0189769,14z",2025-10-19T15:16:19.241Z,,
https://www.google.com/maps/place/Gautreau+Accounting+and+Tax/data=!4m7!3m6!1s0x8626bb30aae575b7:0x302d3734c24d9afc!8m2!3d30.4028537!4d-91.0491131!16s%2Fg%2F11hb5gpplt!19sChIJt3XlqjC7JoYR_JpNwjQ3LTA,Gautreau Accounting and Tax,4.0,8,Accountant,"6099 11925, 11925 Wentling Ave # D, Baton Rouge, LA 70816, United States","CX32+49 Baton Rouge, Louisiana, USA",http://www.gautreaucpa.com/,+1 225-293-9735,Closed ⋅ Opens 8 am Mon,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=GBh6loMkiVPMJKy7wzyXLw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=88.74222&pitch=0&thumbfov=100,false,Closed,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–2 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Central+Baton+Rouge+Baton+Rouge+LA/@30.5417533,-91.0189769,14z",2025-10-19T15:16:24.474Z,,
https://www.google.com/maps/place/Pennywise+Accounting+%26+Tax+Services/data=!4m7!3m6!1s0x8626a159c4d82d89:0x56027944ee4118f5!8m2!3d30.4432243!4d-91.1382106!16s%2Fg%2F1td0t7gy!19sChIJiS3YxFmhJoYR9RhB7kR5AlY,Pennywise Accounting & Tax Services,5.0,3,Accountant,"653 S Foster Dr, Baton Rouge, LA 70806, United States","CVV6+7P Baton Rouge, Louisiana, USA",,+1 225-924-1605,,,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrWg7VmLzyL5nthqRcEg0e9vC_KHechNXumpRfF5ofW0YwDuTxWYhms6vwyIFfGuAA621GIxFC9GjeynUAZHQ1mueGVikebBom9kN5bBm9iZI0JeK8aSPyAhXu5Is39X2NbOZM=w452-h240-k-no,false,,,,,,,,"https://www.google.com/maps/search/certified+public+accountant+in+Central+Baton+Rouge+Baton+Rouge+LA/@30.5417533,-91.0189769,14z",2025-10-19T15:16:27.429Z,,
https://www.google.com/maps/place/Bertrand+CPA+LLC/data=!4m7!3m6!1s0x8626a51a0ea6050b:0x6c56ac9cb625435!8m2!3d30.4278832!4d-91.0818734!16s%2Fg%2F11fgm1t6ky!19sChIJCwWmDhqlJoYRNVRiy8lqxQY,Bertrand CPA LLC,5.0,1,Accountant,"9522 Brookline Ave Ste 201, Baton Rouge, LA 70809, United States","CWH9+57 Baton Rouge, Louisiana, USA",http://bertrand.cpa/,+1 225-436-0230,Closed ⋅ Opens 8 am Mon,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=VjqSuJLGCqKmXhwPtxyJIg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=189.20064&pitch=0&thumbfov=100,true,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Central+Baton+Rouge+Baton+Rouge+LA/@30.5417533,-91.0189769,14z",2025-10-19T15:16:32.342Z,,
https://www.google.com/maps/place/Gaudet%27s+Accounting+%26+Tax+Services/data=!4m7!3m6!1s0x8626a384aaa5bd4b:0x9dd1746314eb27b0!8m2!3d30.443!4d-91.1015286!16s%2Fg%2F12613g3v1!19sChIJS72lqoSjJoYRsCfrFGN00Z0,Gaudet's Accounting & Tax Services,5.0,2,Tax preparation service,"8211 Goodwood Blvd # D1, Baton Rouge, LA 70806, United States","CVVX+59 Baton Rouge, Louisiana, USA",,+1 225-924-2200,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=YpIwKZIIVjUGOWboNvLFeA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=84.86864&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/certified+public+accountant+in+Central+Baton+Rouge+Baton+Rouge+LA/@30.5417533,-91.0189769,14z",2025-10-19T15:16:35.316Z,,
https://www.google.com/maps/place/Bonnie+Jackson+CPA/data=!4m7!3m6!1s0x8626a02a47bd024b:0xe1a93593317c9fb1!8m2!3d30.5208138!4d-91.1770796!16s%2Fg%2F11b73jd4w2!19sChIJSwK9RyqgJoYRsZ98MZM1qeE,Bonnie Jackson CPA,5.0,1,Certified public accountant,"1553 Harding Blvd, Baton Rouge, LA 70807, United States","GRCF+85 Baton Rouge, Louisiana, USA",,+1 225-774-1553,Closed ⋅ Opens 8 am Mon,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=k1mCWPT6GiYDk4l6_mLdzw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=3.0056143&pitch=0&thumbfov=100,false,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Central+Baton+Rouge+Baton+Rouge+LA/@30.5417533,-91.0189769,14z",2025-10-19T15:16:40.284Z,,
https://www.google.com/maps/place/Haynes+Accounting+%26+Tax+Services/data=!4m7!3m6!1s0x8626a44bdf6cc2a3:0xa3cb14a6d2480bb4!8m2!3d30.3906337!4d-91.1127423!16s%2Fg%2F1tp2_rcl!19sChIJo8Js30ukJoYRtAtI0qYUy6M,Haynes Accounting & Tax Services,4.4,16,Tax preparation service,"7548 Town S Ave, Baton Rouge, LA 70808, United States","9VRP+7W Baton Rouge, Louisiana, USA",https://www.haynesaccounting.com/,+1 225-448-2988,Closed ⋅ Opens 9 am Mon,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=T0U7RNBdEInw7bGLhf6rBw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=229.73982&pitch=0&thumbfov=100,true,Closed,9 am–5 pm,9 am–5 pm,9 am–1 pm,9 am–5 pm,9 am–5 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Central+Baton+Rouge+Baton+Rouge+LA/@30.5417533,-91.0189769,14z",2025-10-19T15:16:45.146Z,,
"https://www.google.com/maps/place/Ted+Soileau,+CPA,+LLC/data=!4m7!3m6!1s0x8626a448989a3663:0xdb9d642611bb6954!8m2!3d30.4436811!4d-91.1857532!16s%2Fg%2F11gfh2gt1h!19sChIJYzaamEikJoYRVGm7ESZknds","Ted Soileau, CPA, LLC",5.0,4,Certified public accountant,"429 Government St Floor 2, Baton Rouge, LA 70802, United States","CRV7+FM Baton Rouge, Louisiana, USA",,+1 225-766-7910,Closed ⋅ Opens 8 am Mon,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=gfgCehTi2tzNXx98VMZzLg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=3.1502721&pitch=0&thumbfov=100,true,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,9–11:30 am,"https://www.google.com/maps/search/certified+public+accountant+in+Central+Baton+Rouge+Baton+Rouge+LA/@30.5417533,-91.0189769,14z",2025-10-19T15:16:50.200Z,,
https://www.google.com/maps/place/Hannis+T.+Bourgeois+LLP/data=!4m7!3m6!1s0x8626a49e452da9e3:0xe33427a7b4f0e7db!8m2!3d30.4292396!4d-91.0808942!16s%2Fg%2F1tfrmq03!19sChIJ46ktRZ6kJoYR2-fwtKcnNOM,Hannis T. Bourgeois LLP,4.0,8,Certified public accountant,"2322 Tremont Dr, Baton Rouge, LA 70809, United States","CWH9+MJ Baton Rouge, Louisiana, USA",http://www.htbcpa.com/,+1 225-928-4770,Closed ⋅ Opens 8 am Mon,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=SdYALaFiMG1RaOUxc2XPZQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=258.86353&pitch=0&thumbfov=100,true,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Central+Baton+Rouge+Baton+Rouge+LA/@30.5417533,-91.0189769,14z",2025-10-19T15:16:55.114Z,,
"https://www.google.com/maps/place/Shane+T.+Bennett,+CPA+-+APAC/data=!4m7!3m6!1s0x8626a14132ae35b3:0xbbac86175e913640!8m2!3d30.4480317!4d-91.1514441!16s%2Fg%2F11gfmhjlvq!19sChIJszWuMkGhJoYRQDaRXheGrLs","Shane T. Bennett, CPA - APAC",5.0,2,Accountant,"3752 North Blvd, Baton Rouge, LA 70816, United States","CRXX+6C Baton Rouge, Louisiana, USA",http://sbennettcpaapac.com/,+1 225-343-4715,Closed ⋅ Opens 8 am Mon,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=B_QKD0eAPWN5-jo-C1eiJA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=179.62535&pitch=0&thumbfov=100,true,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–12 pm,"https://www.google.com/maps/search/certified+public+accountant+in+Central+Baton+Rouge+Baton+Rouge+LA/@30.5417533,-91.0189769,14z",2025-10-19T15:16:59.940Z,,
