placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,wednesday,thursday,friday,saturday,sunday,monday,tuesday,query,timestamp,attributes,info,error
https://www.google.com/maps/place/Hicks+Tree+Services/data=!4m7!3m6!1s0x8850f308242893c7:0x3a1526a0bd70fb6e!8m2!3d36.2127934!4d-81.8227838!16s%2Fg%2F1tj1n6dt!19sChIJx5MoJAjzUIgRbvtwvaAmFTo,Hicks Tree Services,3.9,14,Tree service,"237 Charlie Hicks Rd, Banner Elk, NC 28604, United States","657G+4V Banner Elk, North Carolina, USA",http://www.hickstreeservices.com/,+1 828-963-6712,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFvz2es3yfxM4NKqJo6NrNQkNxOrm-IqFu3nUd9McMus3o7nliPpASbiLaCn1__bnJ6eb4QSObszB2vj3-sM0CNxIfiK4wypyJBZXa1eRqFWYaDZQHTdD84C6_6LcRaBh9hNAhwDw=w408-h544-k-no,true,,,,,,,,"https://www.google.com/maps/search/tree+service+businesses+in+Sugar+Mountain+Boone+NC/@36.2181951,-81.6830378,14z",2026-04-29T04:34:01.206Z,,,
https://www.google.com/maps/place/University+Landscaping/data=!4m7!3m6!1s0x8850fbbb1205bfbb:0xb5929cc9a45fd95e!8m2!3d36.2217117!4d-81.7000652!16s%2Fg%2F11wpt2nhtz!19sChIJu78FErv7UIgRXtlfpMmckrU,University Landscaping,5.0,14,Landscaper,"1613 US-421, Boone, NC 28607, United States","67CX+MX Boone, North Carolina, USA",https://www.universitylandscaping.net/,,Temporarily closed,https://lh3.googleusercontent.com/gps-cs-s/APNQkAF61brhGMnXpyZqZKffK4D1kOjY1b_ogYYekZAg-k1opls0oiUQZnv-7mIJY7W_d3b2PZDbmQIxHh8YkW_2fBJd_ZCCn04iwgV_qdGof8v8Nac94vu0DcYWusaNK1uXE9ym=w458-h240-k-no,true,,,,,,,,"https://www.google.com/maps/search/tree+service+businesses+in+Sugar+Mountain+Boone+NC/@36.2181951,-81.6830378,14z",2026-04-29T04:34:06.096Z,,,
https://www.google.com/maps/place/Appalachian+Evergreens/data=!4m7!3m6!1s0x8850f9863c7227df:0xb2c83aa791c6412!8m2!3d36.2356902!4d-81.6586277!16s%2Fg%2F1tdcxsr0!19sChIJ3ydyPIb5UIgREmQceaqDLAs,Appalachian Evergreens,4.4,11,Christmas tree farm,"1371 NC-194, Boone, NC 28607, United States","68PR+7G Boone, North Carolina, USA",http://www.appevergreens.com/,+1 828-264-1609,Closed · Opens 9 am,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=E4wdO89hB5rFr-MW3hNJGw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=192.64473&pitch=0&thumbfov=100,false,9 am–4 pm,9 am–4 pm,9 am–4 pm,Closed,Closed,9 am–4 pm,9 am–4 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Sugar+Mountain+Boone+NC/@36.2181951,-81.6830378,14z",2026-04-29T04:34:10.951Z,,,
https://www.google.com/maps/place/Birds+Eye+Tree+Service/data=!4m7!3m6!1s0x8850fd99fc65c6e7:0x9548eda35efd7c30!8m2!3d36.1714035!4d-81.663368!16s%2Fg%2F11fk14j3ys!19sChIJ58Zl_Jn9UIgRMHz9XqPtSJU,Birds Eye Tree Service,5.0,31,Tree service,,,http://www.birdseyetreeservice.com/,+1 828-467-6204,Closed · Opens 7:30 am,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHs6WdUam0Q8bYfOe_XcO0o-Q5HszspwBAE1CHo5dflgLU_xdfXwGJC1KhK73Av49skGG0mikmyR7gYWgOY2M2v3PGzjHVPFAWaNJNYA22AwRUZcrZ_YGZYzFZPK0DSIw-kocOgfQ=w426-h240-k-no,true,7:30 am–6 pm,7:30 am–6 pm,7:30 am–6 pm,7:30 am–6 pm,Closed,7:30 am–6 pm,7:30 am–6 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Sugar+Mountain+Boone+NC/@36.2181951,-81.6830378,14z",2026-04-29T04:34:15.649Z,,,
https://www.google.com/maps/place/C+and+J+Christmas+Tree+Farm/data=!4m7!3m6!1s0x8850f985ce3a5e03:0xf0376478323d7e6b!8m2!3d36.2386651!4d-81.6503099!16s%2Fg%2F11bwyh6d08!19sChIJA146zoX5UIgRa349MnhkN_A,C and J Christmas Tree Farm,4.3,77,Christmas tree farm,"1999 Brookshire Rd, Boone, NC 28607, United States","68QX+FV Boone, North Carolina, USA",,+1 843-833-0156,Closed · Opens 10 am,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHzhiK_G2huAvEOctr9bajRc1uMdasNGhRDnxve-o-PD7lgcpDdQyCcWEIpoOzPnac53gA0IENdyclpLK5DIdfboclKWgmzqdAXyY1kBob2GqnDP3nSipJZNCRdxZilKUy2N35SthOUghQ9=w408-h801-k-no,true,10 am–4 pm,10 am–4 pm,10 am–4 pm,9 am–4 pm,9 am–4 pm,10 am–4 pm,10 am–4 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Sugar+Mountain+Boone+NC/@36.2181951,-81.6830378,14z",2026-04-29T04:34:20.642Z,· Dogs allowed,Identifies as veteran-owned,
https://www.google.com/maps/place/Krause+Arborist/data=!4m7!3m6!1s0x2ea23e2add3dbc11:0x8ea9cf1f2f39fcbf!8m2!3d36.458578!4d-81.52474!16s%2Fg%2F11p76t4gp3!19sChIJEbw93So-oi4Rv_w5Lx_PqY4,Krause Arborist,5.0,32,Tree service,"5411 NC-88, Warrensville, NC 28693, United States","FF5G+C4 Warrensville, North Carolina, USA",http://krausearborist.com/,+1 828-434-0098,"Open 24 hours

Updated by this business 8 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/APNQkAFptBT5s5JwIBrjLSUV-svn0VVTnmmUXJWo4mMJ7LRvCWWG00ui3Y6GWNYwz7xiQZ72tXz2DdVbhx9pmfpzPb9OkdxRZKwzLeM_uktj7ocV9O5_nlZp5xyCcI7VWOwUDgNs_z8=w408-h442-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/tree+service+businesses+in+Sugar+Mountain+Boone+NC/@36.2181951,-81.6830378,14z",2026-04-29T04:34:25.761Z,,,
https://www.google.com/maps/place/Smitty%E2%80%99s+Tree+Service/data=!4m7!3m6!1s0x88508d18a8799a0d:0xe26bb36f1699457a!8m2!3d36.2152994!4d-81.9399113!16s%2Fg%2F11sr84j1y7!19sChIJDZp5qBiNUIgRekWZFm-za-I,Smitty’s Tree Service,5.0,11,Tree service,"1137 Dark Ridge Rd, Elk Park, NC 28622, United States","6386+42 Elk Park, North Carolina, USA",http://smithstreeservice.org/,+1 828-832-4065,Closed · Opens 7 am,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHnpmxyx1bTfW2WRXSDp8ZberQv1EOq78bCcN0cRzvRSl6HAJ2RhTK4YA4SeMjIhi_EoDmGO93swlLrP3i2v_yX5IBFt_TafGmOwO5cQ-gueoxbRbv7DOGxCrfALIrI6-t_IF29j8T3vTGV=w408-h544-k-no,true,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,Closed,7 am–6 pm,7 am–6 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Sugar+Mountain+Boone+NC/@36.2181951,-81.6830378,14z",2026-04-29T04:34:30.738Z,,,
https://www.google.com/maps/place/Starnes+Tree+Services/data=!4m7!3m6!1s0x88508d542ac1777f:0x5b47009d150dc941!8m2!3d36.1631776!4d-81.8714842!16s%2Fg%2F1tdzm7qr!19sChIJf3fBKlSNUIgRQckNFZ0AR1s,Starnes Tree Services,4.3,6,Tree service,"Banner Elk, NC 28604, United States","547H+7C Banner Elk, North Carolina, USA",,+1 828-733-8733,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=B9hqzpTOITpZdxDmZBIq3Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=164.59131&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/tree+service+businesses+in+Sugar+Mountain+Boone+NC/@36.2181951,-81.6830378,14z",2026-04-29T04:34:33.520Z,,,
https://www.google.com/maps/place/Green+Valley+Arborist/data=!4m7!3m6!1s0x8850f8aa57523ae7:0xab3d62a92ee059a2!8m2!3d36.312441!4d-81.606571!16s%2Fg%2F11gdhj32bg!19sChIJ5zpSV6r4UIgRolngLqliPas,Green Valley Arborist,5.0,10,Tree service,"10688 NC-194, Todd, NC 28684, United States","896V+X9 Todd, North Carolina, USA",http://www.greenvalleyarborist.net/,+1 828-434-5354,Closed · Opens 7 am,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=4aKDw_oqyGIWLBYt1Aj-vg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=184.19717&pitch=0&thumbfov=100,true,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Sugar+Mountain+Boone+NC/@36.2181951,-81.6830378,14z",2026-04-29T04:34:38.194Z,,,
https://www.google.com/maps/place/Appalachian+evergreen/data=!4m7!3m6!1s0x8850f9006be9c2cb:0x6b55b8791562ecbd!8m2!3d36.2532121!4d-81.6434997!16s%2Fg%2F11wnnntl7r!19sChIJy8LpawD5UIgRvexiFXm4VWs,Appalachian evergreen,5.0,2,Christmas tree farm,"1333 Castle Ford Rd, Boone, NC 28607, United States","7934+7J Boone, North Carolina, USA",https://www.appevergreens.com/,,Closed · Opens 8:59 am Sat,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=_qgYolsrxUDtaWmgVZnKlA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=155.03944&pitch=0&thumbfov=100,false,Closed,Closed,Closed,8:59 am–5 am,8:59 am–5 am,Closed,Closed,"https://www.google.com/maps/search/tree+service+businesses+in+Sugar+Mountain+Boone+NC/@36.2181951,-81.6830378,14z",2026-04-29T04:34:42.922Z,,,
https://www.google.com/maps/place/Daniel+Boone+Native+Gardens/data=!4m7!3m6!1s0x8850fa6ac2687baf:0x733fef4eae0b7cc5!8m2!3d36.210034!4d-81.671091!16zL20vMGQyeThk!19sChIJr3towmr6UIgRxXwLrk7vP3M,Daniel Boone Native Gardens,4.2,44,Botanical garden,"651 Horn in the W Dr, Boone, NC 28607, United States","686H+2H Boone, North Carolina, USA",http://www.danielboonenativegardens.org/,+1 828-964-1815,Closed · Opens 7 am,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFJL0EJMG1jZXenwFA8g1Td9d7AO3QY4dIHeW9uPbcWSozliuMlIpFUDwt2ZHDkS9wyO8BwHV0QSGEoJLBWb0BqkYmAT5FLXjQsCA0H1iByywGGsR_g8Dxtb49RxtoVHFMDdlFB1Q=w408-h306-k-no,true,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Sugar+Mountain+Boone+NC/@36.2181951,-81.6830378,14z",2026-04-29T04:34:48.213Z,,,
https://www.google.com/maps/place/Clawson%27s+Choose+%26+Cut/data=!4m7!3m6!1s0x8850f0c744b07f7b:0x1dc745c7faf352d3!8m2!3d36.2733324!4d-81.6512107!16s%2Fg%2F1tg2f5m0!19sChIJe3-wRMfwUIgR01Lz-sdFxx0,Clawson's Choose & Cut,4.5,48,Christmas tree farm,"4944 NC-194, Boone, NC 28607, United States","78FX+8G Boone, North Carolina, USA",https://www.clawsonstreefarms.com/clawsons-choose-n-cut,+1 828-719-6395,Closed · Opens 9 am,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHLL9SRVfyY5f8rNos5gGuP6AIMnKEibr1TzNzwQEbdd9qrrnIDYfsk5vXADxlQJn-ds7qZmsQHmyDhg6hDMuE3FIL7IQRV5xPXlva1kBMqsM3B0hBg9Jb9MakEMOo7U5eBnKt8YQ=w408-h408-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Sugar+Mountain+Boone+NC/@36.2181951,-81.6830378,14z",2026-04-29T04:34:52.946Z,,,
https://www.google.com/maps/place/Miller%E2%80%99s+choose+and+cut/data=!4m7!3m6!1s0x8850f99b10620dbf:0xd7f3e5bbcc59e82d!8m2!3d36.2804993!4d-81.6853172!16s%2Fg%2F11l75rx1m9!19sChIJvw1iEJv5UIgRLehZzLvl89c,Miller’s choose and cut,5.0,17,Christmas tree farm,"1739 Ball Branch Rd, Boone, NC 28607, United States","78J7+5V Boone, North Carolina, USA",http://www.millerschooseandcut.com/,,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFfj0ln5HeGAZMn2c0-kkSSKzARlFykcoZH6JlCHT6TKFYO4leheOlhmd-5lhdv-H_p4o_fYceC0QHGnZI8f79djHQ01e6Fg-H1PGTDx0dPj3BOGMLby4ItGAJwzWI_hdW4avep=w408-h306-k-no,false,,,,,,,,"https://www.google.com/maps/search/tree+service+businesses+in+Sugar+Mountain+Boone+NC/@36.2181951,-81.6830378,14z",2026-04-29T04:34:56.029Z,,,
https://www.google.com/maps/place/Clean+Cut+Landscaping+%26+Lawn/data=!4m7!3m6!1s0x8850f13f38cc1c53:0x18fa6a7e78a25fa4!8m2!3d36.2254095!4d-81.7085931!16s%2Fg%2F11pbbgl3mf!19sChIJUxzMOD_xUIgRpF-ieH5q-hg,Clean Cut Landscaping & Lawn,5.0,1,Landscaper,"110 Fair Oaks Ct, Boone, NC 28607, United States","67GR+5H Boone, North Carolina, USA",http://cleancutboone.com/,+1 828-964-9267,Closed · Opens 8 am,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFJjz9jYbaRZ6cKmkx5ywfFKIoOoM71qH2gefDgSzc4_1dQGPW6f7HlkbbzPNi27DCchqDUvfjIh2IUCsqsR_PK6Id4uPiR7OPU66QwXHaRb9kL2s8y_U1uCyXu1AdH9XjJzCxylA=w408-h544-k-no,true,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,Closed,Closed,8 am–5:30 pm,8 am–5:30 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Sugar+Mountain+Boone+NC/@36.2181951,-81.6830378,14z",2026-04-29T04:35:00.685Z,,,
https://www.google.com/maps/place/THS+Earthworks+LLC/data=!4m7!3m6!1s0x89ac8dab46932f57:0x8a6d81f7e7c9a01!8m2!3d36.2195258!4d-81.7129667!16s%2Fg%2F11p478n76f!19sChIJVy-TRquNrIkRAZp8fh_Ypgg,THS Earthworks LLC,5.0,11,Excavating contractor,"689 George Wilson Rd Suite 27, Boone, NC 28607, United States","679P+RR Boone, North Carolina, USA",http://www.thsearthworks.com/,,Closed · Opens 9 am,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFKKSQumoj8FdFxWL7UksjqwFliDKNv3sKQ8uDmpVdZuBs_wkSmqPdg4ze3yfqoeCfUv8YhImweq3RorCL56p8C6ZxuHpCRRNTrw7LhXoLxu_m8rwy3w4gQyiWYQWrJj8oiOyjSyw=w408-h306-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Sugar+Mountain+Boone+NC/@36.2181951,-81.6830378,14z",2026-04-29T04:35:05.354Z,,,
https://www.google.com/maps/place/Panoramic+View+Christmas+Tree+Farm/data=!4m7!3m6!1s0x8850f9022077475f:0x783cd60be434ba73!8m2!3d36.272439!4d-81.641848!16s%2Fg%2F11fx86t_nm!19sChIJX0d3IAL5UIgRc7o05AvWPHg,Panoramic View Christmas Tree Farm,4.4,53,Christmas tree farm,"368 Panoramic Ln, Boone, NC 28607, United States","79C5+X7 Boone, North Carolina, USA",https://www.clawsonstreefarms.com/panoramic-view-christmas-tree-farm,+1 828-719-6395,Closed · Opens 9 am Sat,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHxEQfU1vcYIcFKxwE8-SzSbrwP4FZeF7kHvzqFvx5Wp6_Fh_6zFHXCN3U0ei_LH0AP3ebASpVbP5TppLnyrjVcWDIKsze1xbGtgMhxMdmb6r31_JaashdNi9PghrsQT1MvuuoC=w408-h306-k-no,true,Closed,Closed,Closed,9 am–5 pm,9 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/tree+service+businesses+in+Sugar+Mountain+Boone+NC/@36.2181951,-81.6830378,14z",2026-04-29T04:35:10.281Z,,,
