placeUrl,title,rating,reviewCount,category,attributes,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,monday,tuesday,wednesday,thursday,friday,saturday,sunday,query,timestamp,info,error
https://www.google.com/maps/place/The+Luminary+Wellness+Center+%26+Lux+Chiropractic/data=!4m7!3m6!1s0x87f8bd477b72bce3:0xa8d9365772f56ca1!8m2!3d44.8074292!4d-91.4964055!16s%2Fg%2F11h40h_vrs!19sChIJ47xye0e9-IcRoWz1clc22ag,The Luminary Wellness Center & Lux Chiropractic,5.0,85,Wellness center,,"714 S Barstow St, Eau Claire, WI 54701, United States","RG43+XC Eau Claire, Wisconsin, USA",http://www.theluminarywellnesscenter.com/,+1 715-514-1225,Closed ⋅ Opens 2 pm,https://lh3.googleusercontent.com/p/AF1QipO9V5HWseKm6BPxWdliMbEOcPM1xP5VZMm3fgGv=w408-h612-k-no,true,"9–10:30 am, 2–6 pm",Closed,2–6 pm,2–6 pm,"9 am–12 pm, 3–6 pm",9 am–1 pm,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Eau+Claire+Eau+Clair+WI/@44.811349,-91.4984941,14z",2025-10-27T17:40:36.297Z,Identifies as women-owned,
https://www.google.com/maps/place/Chaos+Water+Park/data=!4m7!3m6!1s0x87f8be9f833ebd9b:0x7b6862654f55aab9!8m2!3d44.7646367!4d-91.4650513!16s%2Fg%2F1thlnm_x!19sChIJm70-g5---IcRuapVT2ViaHs,Chaos Water Park,4.2,697,Water park,"This indoor water park has a lazy river, multiple water slides & other aquatic play areas.","5152 Fairview Drive, Eau Claire, WI 54701, United States","QG7M+VX Eau Claire, Wisconsin, USA",https://metropolisresort.com/chaoswaterpark?_ga=2.187511720.1812730413.1698757764-2100177048.1695307997&_gac=1.218109547.1697564491.Cj0KCQjw4bipBhCyARIsAFsieCy8Pcd8qW-f6Ubiv4UAb4ub2i2MPEulPlTdg7rgqbPnFkO06TJxgn0aAnp2EALw_wcB,+1 715-333-3581,"Closed ⋅ Opens 4 pm Thu

Updated by this business 8 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwiULrmm121cZp6PllzdSxdc1ZO-9einpbjZPkiHpxS9cLOz9DuPbMjockpf2_ZdtD4QVT6ij8GPWZ9U7HEeQzKgckaxfvNPr3cBtjfQIewrP0yUnmaURC9VqwozhFGri4KcBN3Ug=w408-h306-k-no,true,Closed,Closed,Closed,4–9 pm,"9 am–12 pm, 4–9 pm",9 am–9 pm,9 am–5 pm,"https://www.google.com/maps/search/pool+services+businesses+in+Eau+Claire+Eau+Clair+WI/@44.811349,-91.4984941,14z",2025-10-27T17:40:40.958Z,LGBTQ+ friendly,
https://www.google.com/maps/place/Bowl+Winkle%27s/data=!4m7!3m6!1s0x87f897b89ebfa19f:0x1bef65fa06ba1be6!8m2!3d44.8155745!4d-91.5413728!16s%2Fg%2F1thn61ym!19sChIJn6G_nriX-IcR5hu6Bvpl7xs,Bowl Winkle's,4.3,575,Bowling alley,· Dine-in · Takeaway · Delivery,"1616 N Clairemont Ave #1, Eau Claire, WI 54703, United States","RF85+6F Eau Claire, Wisconsin, USA",http://www.bowlwinklesbowling.com/,+1 715-552-0564,,https://lh3.googleusercontent.com/p/AF1QipPqgTjTUGXOm7PoqKIe2cai_IUDHDY1CDERlqoB=w408-h259-k-no,true,3–6 pm,3–6 pm,3–6 pm,3–6 pm,3–6 pm,Closed,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Eau+Claire+Eau+Clair+WI/@44.811349,-91.4984941,14z",2025-10-27T17:40:46.127Z,,
https://www.google.com/maps/place/Pool+Tables+Fast/data=!4m7!3m6!1s0x87f8bd110314922f:0x427c6aba25959296!8m2!3d44.815652!4d-91.494997!16s%2Fg%2F1262v6slv!19sChIJL5IUAxG9-IcRlpKVJbpqfEI,Pool Tables Fast,,,Amusement machine supplier,,"800 Wisconsin St #102, Eau Claire, WI 54703, United States","RG84+72 Eau Claire, Wisconsin, USA",,+1 715-514-5572,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=kmseKRIxwGFEs5l-gtYM5w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=171.25356&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/pool+services+businesses+in+Eau+Claire+Eau+Clair+WI/@44.811349,-91.4984941,14z",2025-10-27T17:40:48.783Z,,
https://www.google.com/maps/place/Metropolis+Resort+%26+Conference+Center/data=!4m7!3m6!1s0x87f8be9e63ebb513:0xd54dc40921bf9f61!8m2!3d44.7645854!4d-91.4656875!16s%2Fg%2F1tgf8bpk!19sChIJE7XrY56--IcRYZ-_IQnETdU,Metropolis Resort & Conference Center,4.1,1797,,,"5150 Fairview Drive, Eau Claire, WI 54701, United States","QG7M+RP Eau Claire, Wisconsin, USA",https://www.metropolisresort.com/,+1 715-333-3550,,https://lh3.googleusercontent.com/gps-proxy/ALd4DhGjBH_uHzzAYHg8TbhA-vRq7h9KpMn0m9KXWHCP9r89P8zitcO1qFRbvcjkt43QBTgILWFO009iUZd0y7V4AybLEwULTqCT6lw-0thSFM8rlUZEBCZYh0ZoJKwwZh4lDtxN4bIDnjd6sL7JCdqJU75V5YI8GElc7qmR_CZGWM7R--X-3V_QMmJs=w408-h272-k-no,true,,,,,,,,"https://www.google.com/maps/search/pool+services+businesses+in+Eau+Claire+Eau+Clair+WI/@44.811349,-91.4984941,14z",2025-10-27T17:40:51.499Z,,
https://www.google.com/maps/place/Holiday+Inn+Express+%26+Suites+Eau+Claire+West+I-94+by+IHG/data=!4m7!3m6!1s0x87f8bd89aef46ebf:0xc0e9c59716ec5c5d!8m2!3d44.7916382!4d-91.5183249!16s%2Fg%2F11hf5mqdzz!19sChIJv270rom9-IcRXVzsFpfF6cA,Holiday Inn Express & Suites Eau Claire West I-94 by IHG,4.7,288,,,"2703 Craig Rd, Eau Claire, WI 54701, United States","QFRJ+MM Eau Claire, Wisconsin, USA",https://www.ihg.com/holidayinnexpress/hotels/us/en/eau-claire/eaucr/hoteldetail?cm_mmc=GoogleMaps-_-EX-_-US-_-EAUCR,+1 715-839-7852,,https://lh3.googleusercontent.com/p/AF1QipO7rEsfcDqzqPK4D2zLQ1FCZ9kNUboAlXLsNtWQ=w426-h240-k-no,true,,,,,,,,"https://www.google.com/maps/search/pool+services+businesses+in+Eau+Claire+Eau+Clair+WI/@44.811349,-91.4984941,14z",2025-10-27T17:40:54.193Z,,
https://www.google.com/maps/place/Home+Oasis+Pools+and+Spas/data=!4m7!3m6!1s0x87f8a5d96ec64c25:0xfe328b03a11da65!8m2!3d44.9245199!4d-91.450117!16s%2Fg%2F1hm5_cff2!19sChIJJUzGbtml-IcRZdoROrAo4w8,Home Oasis Pools and Spas,4.7,55,Swimming pool supply store,· In-store shopping,"11293 County Hwy X, Chippewa Falls, WI 54729, United States","WGFX+RX Chippewa Falls, Wisconsin, USA",http://www.homeoasiswi.com/,+1 715-723-3173,Open ⋅ Closes 5:30 pm,https://lh3.googleusercontent.com/p/AF1QipNU-yKR1rWdyMJohfmYTia2v9ty1zgBXOgk8uuS=w427-h240-k-no,true,9 am–5:30 pm,9 am–5:30 pm,9 am–5:30 pm,9 am–5:30 pm,9 am–5:30 pm,Closed,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Eau+Claire+Eau+Clair+WI/@44.811349,-91.4984941,14z",2025-10-27T17:40:58.647Z,,
https://www.google.com/maps/place/Red+Flint+Sand+%26+Gravel/data=!4m7!3m6!1s0x87f8962ffd071f59:0x41345592a1a0ec62!8m2!3d44.794326!4d-91.5290682!16s%2Fg%2F11f63y4lvt!19sChIJWR8H_S-W-IcRYuygoZJVNEE,Red Flint Sand & Gravel,4.4,20,Sand & gravel supplier,,"615 Short St, Eau Claire, WI 54701, United States","QFVC+P9 Eau Claire, Wisconsin, USA",http://www.redflint.com/,+1 800-238-9139,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSynZYSUCGflWpPJlyMwhxGLbzCCHPlOFOANehsTRC9w5o2DJI_LV2s0ElLNVaeOyLhfUZSsjVIPiFmw48A3vWhnqivmN-HVqPXl8XuJYmEucFm_0lwbWwVfkI24hV91-SpkKVrc=w408-h306-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Eau+Claire+Eau+Clair+WI/@44.811349,-91.4984941,14z",2025-10-27T17:41:03.346Z,,
https://www.google.com/maps/place/Anderson%27s+Seamless+Inc/data=!4m7!3m6!1s0x87f8a5e0d4b0e883:0x4d1f3625edfc9824!8m2!3d44.8292836!4d-91.4334461!16s%2Fg%2F11fcszx4v1!19sChIJg-iw1OCl-IcRJJj87SU2H00,Anderson's Seamless Inc,4.6,32,Roofing contractor,,"4680 Tower Dr, Eau Claire, WI 54703, United States","RHH8+PJ Eau Claire, Wisconsin, USA",https://www.andersonsseamless.com/,+1 612-254-9272,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipN8cNEXAcBpbb3HeQXxgsIhqKBCbd-kRzvRbvQ=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/pool+services+businesses+in+Eau+Claire+Eau+Clair+WI/@44.811349,-91.4984941,14z",2025-10-27T17:41:07.810Z,,
https://www.google.com/maps/place/Donivan%27s+Vending/data=!4m7!3m6!1s0x87f8bd113679d9ef:0x11362d9303236d2c!8m2!3d44.8174873!4d-91.4938765!16s%2Fg%2F1vzqstvg!19sChIJ79l5NhG9-IcRLG0jA5MtNhE,Donivan's Vending,2.0,5,Vending machine supplier,,"335 Putnam St, Eau Claire, WI 54703, United States","RG84+XC Eau Claire, Wisconsin, USA",https://donivansvending.com/,+1 715-834-5607,Open ⋅ Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=qkpfrAeLp1lLYY-FBeMPBw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=167.48999&pitch=0&thumbfov=100,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Eau+Claire+Eau+Clair+WI/@44.811349,-91.4984941,14z",2025-10-27T17:41:12.199Z,,
https://www.google.com/maps/place/Schneider+Siding+%26+Windows+LLC/data=!4m7!3m6!1s0x87f8bc421307bef1:0x30282a50c90100d9!8m2!3d44.7994898!4d-91.4619548!16s%2Fg%2F1tfv137z!19sChIJ8b4HE0K8-IcR2QAByVAqKDA,Schneider Siding & Windows LLC,4.8,36,Window installation service,,"3203 Pleasant St, Altoona, WI 54720, United States","QGXQ+Q6 Altoona, Wisconsin, USA",http://eauclairewindows.com/,+1 715-835-9844,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipMEwmBLLNSEFXSqlss9y7d5oZGofreuGfXwEWRV=w408-h292-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–12 pm,Closed,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Eau+Claire+Eau+Clair+WI/@44.811349,-91.4984941,14z",2025-10-27T17:41:16.752Z,,
https://www.google.com/maps/place/Red+Flint+Group/data=!4m7!3m6!1s0x87f896287cfd19eb:0x13d00207c80a6e7c!8m2!3d44.7947293!4d-91.5249787!16s%2Fg%2F1tld0r9c!19sChIJ6xn9fCiW-IcRfG4KyAcC0BM,Red Flint Group,5.0,2,Corporate office,,"1 American Blvd, Eau Claire, WI 54701, United States","QFVG+V2 Eau Claire, Wisconsin, USA",https://www.redflint.com/,+1 715-855-7600,Open ⋅ Closes 4:30 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=qJEdelcrpzUQnNjtBq49CQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=244.0363&pitch=0&thumbfov=100,true,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Eau+Claire+Eau+Clair+WI/@44.811349,-91.4984941,14z",2025-10-27T17:41:21.116Z,,
https://www.google.com/maps/place/Eau+Claire+Golf+%26+Country+Club/data=!4m7!3m6!1s0x87f8bc92628f0f7d:0x20251d03135f5d8c!8m2!3d44.8140588!4d-91.4607756!16s%2Fg%2F1vsps1jy!19sChIJfQ-PYpK8-IcRjF1fEwMdJSA,Eau Claire Golf & Country Club,4.5,126,Country club,,"828 Club View Ln, Altoona, WI 54720, United States","RG7Q+JM Altoona, Wisconsin, USA",http://www.ecgcc.com/,+1 715-836-8420,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipODhwAR9gidjx7maV-dsgCOGPkpgjZ4SdKqbN79=w408-h267-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/pool+services+businesses+in+Eau+Claire+Eau+Clair+WI/@44.811349,-91.4984941,14z",2025-10-27T17:41:25.733Z,,
https://www.google.com/maps/place/Swimrite+Pools+%26+Spas/data=!4m7!3m6!1s0x87f8a48917339463:0xe6b0f47f9452631c!8m2!3d44.8756912!4d-91.4306795!16s%2Fg%2F1tfjg2tt!19sChIJY5QzF4mk-IcRHGNSlH_0sOY,Swimrite Pools & Spas,5.0,5,Business center,,"11862 22nd Ave, Chippewa Falls, WI 54729, United States","VHG9+7P Chippewa Falls, Wisconsin, USA",http://www.swimriteonline.com/,+1 715-723-5551,Closed ⋅ Opens 10 am Tue,https://lh3.googleusercontent.com/p/AF1QipOXXmC7gEarRRw49GDwv5uyc5FA7LUIVi1E2udt=w408-h306-k-no,true,Closed,10 am–5 pm,10 am–5 pm,10 am–5 pm,10 am–5 pm,10 am–2 pm,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Eau+Claire+Eau+Clair+WI/@44.811349,-91.4984941,14z",2025-10-27T17:41:30.167Z,,
https://www.google.com/maps/place/Bull+Pen+Bar/data=!4m7!3m6!1s0x87f8bd6581db7db1:0x2b17d7032077b06f!8m2!3d44.8152733!4d-91.5116272!16s%2Fg%2F1thzpgd3!19sChIJsX3bgWW9-IcRb7B3IAPXFys,Bull Pen Bar,4.0,212,Bar,· Delivery,"1522 Bellinger St, Eau Claire, WI 54703, United States","RF8Q+48 Eau Claire, Wisconsin, USA",https://www.facebook.com/bullpensportsbarandprimetimedesign/,+1 715-839-9954,Open ⋅ Closes 2 am,https://lh3.googleusercontent.com/p/AF1QipNTgBO3mQXYvBBggPCS62eGOkjUSX5SNJPCCJTz=w408-h544-k-no,true,9 am–2 am,8 am–2 am,8 am–2 am,8 am–2:30 am,8 am–2:30 am,8 am–2:30 am,8 am–2 am,"https://www.google.com/maps/search/pool+services+businesses+in+Eau+Claire+Eau+Clair+WI/@44.811349,-91.4984941,14z",2025-10-27T17:41:35.077Z,,
https://www.google.com/maps/place/The+Livery+Restaurant+%26+Saloon/data=!4m7!3m6!1s0x87f8bd6ce77d4987:0x5dc3906fd5570c24!8m2!3d44.8156213!4d-91.502197!16s%2Fg%2F1w0j04zt!19sChIJh0l952y9-IcRJAxX1W-Qw10,The Livery Restaurant & Saloon,4.4,1024,Bar & grill,"Spacious bar & bistro with exposed-brick walls, wood accents & fire pit featuring pub fare & drinks. · Dine-in · Takeaway · Delivery","316 Wisconsin St, Eau Claire, WI 54703, United States","RF8X+64 Eau Claire, Wisconsin, USA",http://www.theliveryec.com/,+1 715-833-7666,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSydBgcccZljSAFJ45V6adH4lxX_W90Ail_scWEzuX70xEVcpRKpCxSvFmCUmfXY9mjcYqi5ToZFADTGXci-9249rhzNUQDDpyQMRIgzaYz7xfW80eP1hrx6saxaIkFmbVT7cfMD=w426-h240-k-no,true,,,,,,,,"https://www.google.com/maps/search/pool+services+businesses+in+Eau+Claire+Eau+Clair+WI/@44.811349,-91.4984941,14z",2025-10-27T17:41:39.710Z,,
https://www.google.com/maps/place/Scheels/data=!4m7!3m6!1s0x87f8bc072889ae83:0xe66e46dc9a98bb84!8m2!3d44.7742426!4d-91.4403565!16s%2Fg%2F1w0j4rkh!19sChIJg66JKAe8-IcRhLuYmtxGbuY,Scheels,4.6,1955,Sporting goods store,"Chain with apparel, shoes & gear for sports & outdoor recreation, plus merchandise with team logos. · In-store shopping · In-store pick-up","4710 Golf Rd, Eau Claire, WI 54701, United States","QHF5+MV Eau Claire, Wisconsin, USA",https://www.scheels.com/store/eau-claire/040?utm_source=google&utm_medium=yext,+1 715-833-1886,Open ⋅ Closes 9 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwmny1mcsQaprFyYh2ZMoA5K9CuJrwfs7dUXgT5sD80Nxb_11aeBTKIWAde1cvDH2HWRGy_pV8J-JWmoTnmUQjcbOeWuKMUoyhiTvhXqLN5HVuTy7ZJcf7fVY7UiFZFeVqcpvFENA=w408-h544-k-no,true,9:30 am–9 pm,9:30 am–9 pm,9:30 am–9 pm,9:30 am–9 pm,9:30 am–9 pm,9:30 am–9 pm,10:30 am–6 pm,"https://www.google.com/maps/search/pool+services+businesses+in+Eau+Claire+Eau+Clair+WI/@44.811349,-91.4984941,14z",2025-10-27T17:41:44.417Z,,
