placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,friday,saturday,sunday,monday,tuesday,wednesday,thursday,query,timestamp,info,isBlackOwned,attributes
https://www.google.com/maps/place/Ramirez+professional+garage+door+service/data=!4m7!3m6!1s0x866f8314c75e842d:0x56941017bbf6d2a1!8m2!3d26.1249158!4d-97.4758306!16s%2Fg%2F11f6fycsz7!19sChIJLYRexxSDb4YRodL2uxcQlFY,Ramirez professional garage door service,3.0,4,Garage door supplier,,,,+1 956-241-9041,Open ⋅ Closes 7 pm,https://lh3.googleusercontent.com/p/AF1QipNeK-rOnpKqWhIGe4ZEW2v0bgZ33xJ1OuaPCm5c=w408-h408-k-no,true,9 am–7 pm,9 am–7 pm,Closed,9 am–7 pm,9 am–7 pm,9 am–7 pm,9 am–7 pm,"https://www.google.com/maps/search/garage+door+services+in+Brownsville+TX/@25.9017472,-97.4974838,14z",2025-11-07T23:06:30.142Z,,,
https://www.google.com/maps/place/OGD+Overhead+Garage+Door/data=!4m7!3m6!1s0x863ecb77612a3eef:0x77abeac2e0a27374!8m2!3d30.0921836!4d-94.1367772!16s%2Fg%2F11y46_vcdb!19sChIJ7z4qYXfLPoYRdHOi4MLqq3c,OGD Overhead Garage Door,4.6,114,Garage door supplier,"1102 Longfellow Dr Suite 3, Beaumont, TX 77706, United States","3VR7+V7 Beaumont, Texas, USA",https://ogd.com/tx/beaumont/?utm_source=gmb&utm_medium=organic&utm_campaign=ogd-bmt-01&ogd_src=ogd-bmt-01-google_business_profile,+1 409-509-6228,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipN6LHOZ3D5LeKmOXk9W2xTuc7SBUNBFucey5FlB=w425-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Beaumont+TX/@30.080174,-94.1265562,14z",2025-11-07T23:06:45.464Z,Identifies as veteran-owned,,
https://www.google.com/maps/place/Masters+Garage+Door+Services/data=!4m7!3m6!1s0x2e5f56e6e7f23439:0x12db0150e6d929b0!8m2!3d30.0070699!4d-94.0426459!16s%2Fg%2F11rwrkr7sc!19sChIJOTTy5-ZWXy4RsCnZ5lAB2xI,Masters Garage Door Services,5.0,119,Garage door supplier,"4823 US-69 Suite 1, Beaumont, TX 77705, United States","2X44+RW Beaumont, Texas, USA",http://www.mastersgaragedoor.com/,+1 409-999-0899,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipObffJl47WkcMbkcGQ8d0QD88yBDf112kuN2kYF=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Beaumont+TX/@30.080174,-94.1265562,14z",2025-11-07T23:06:50.334Z,,,
https://www.google.com/maps/place/Beaumont+Garage+Door+Center+Co./data=!4m7!3m6!1s0x863933ae6e19a93d:0x1d3f02f6aafd11a3!8m2!3d30.126227!4d-94.1617743!16s%2Fg%2F11rpln1m3r!19sChIJPakZbq4zOYYRoxH9qvYCPx0,Beaumont Garage Door Center Co.,4.9,95,Contractor,"6455 Eastex Fwy, Beaumont, TX 77706, United States","4RGQ+F7 Beaumont, Texas, USA",https://beaumontgaragedoorcenter.com/,+1 409-219-5723,Open ⋅ Closes 10 pm,https://lh3.googleusercontent.com/p/AF1QipMToMHueThH5M2bZcOcLpOqqIigjaEEbfo1jpiH=w426-h240-k-no,true,8 am–10 pm,8 am–10 pm,8 am–10 pm,8 am–10 pm,8 am–10 pm,8 am–10 pm,8 am–10 pm,"https://www.google.com/maps/search/garage+door+services+in+Beaumont+TX/@30.080174,-94.1265562,14z",2025-11-07T23:06:55.191Z,,,
https://www.google.com/maps/place/Overhead+Door+Company+of+Beaumont%E2%84%A2/data=!4m7!3m6!1s0x863ecd6f2aa55851:0x4e52799413b5f13e!8m2!3d30.0628042!4d-94.2193!16s%2Fg%2F1v96m4z8!19sChIJUVilKm_NPoYRPvG1E5R5Uk4,Overhead Door Company of Beaumont™,3.9,59,Garage door supplier,"1547 Main Ln, Beaumont, TX 77713, United States","3Q7J+47 Beaumont, Texas, USA",https://theoverheaddoor.com/beaumont/,+1 409-245-7651,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipOx7QmbkNbyyYvYz2twQ5UmKfs2kzV03-GKvkpk=w408-h272-k-no,true,8 am–4 pm,Closed,Closed,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,"https://www.google.com/maps/search/garage+door+services+in+Beaumont+TX/@30.080174,-94.1265562,14z",2025-11-07T23:07:00.134Z,,,
https://www.google.com/maps/place/American+Door/data=!4m7!3m6!1s0x8639349ee8f61e15:0xc2cd6467f0622ac2!8m2!3d30.120596!4d-94.1477763!16s%2Fg%2F113jsv98q!19sChIJFR726J40OYYRwipi8GdkzcI,American Door,5.0,20,Garage door supplier,"4310 Singleton Rd, Beaumont, TX 77708, United States","4VC2+6V Beaumont, Texas, USA",https://americandoorletsroll.com/,+1 409-898-7023,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyiZyF6W6VLlp0Gl7Gj5B2HjZVOtE9s5RFqk6lcGaL2reB6f3MJdgyOlZjco5bGVCmfoyglSugtPEvXgDXY3li1yV8aBrYEAJVWYA30CDVA-2WZqi8OPWMlZEPAUdxKDRr9Oii4fPfRFKlL=w408-h612-k-no,false,,,,,,,,"https://www.google.com/maps/search/garage+door+services+in+Beaumont+TX/@30.080174,-94.1265562,14z",2025-11-07T23:07:03.000Z,,,
https://www.google.com/maps/place/Northgate+Door+of+Texas/data=!4m7!3m6!1s0x86393349ded2d8b9:0x65f50b2d0ea7eee6!8m2!3d30.1745687!4d-94.1861961!16s%2Fg%2F11svm9wptg!19sChIJudjS3kkzOYYR5u6nDi0L9WU,Northgate Door of Texas,5.0,87,Door supplier,"11075 Eastex Fwy unit b, Beaumont, TX 77708, United States","5RF7+RG Beaumont, Texas, USA",https://northgatedoor.com/,+1 409-363-9774,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipMBGQd8KpgHOXfENT7Jkkt1565Elmxj80khJ9Bo=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Beaumont+TX/@30.080174,-94.1265562,14z",2025-11-07T23:07:08.193Z,,,
https://www.google.com/maps/place/Supreme+Garage+Door+Repair/data=!4m7!3m6!1s0x864c275e52b80c51:0xc323b511bc6077ed!8m2!3d32.9602206!4d-96.9137434!16s%2Fg%2F11fj2qjv_r!19sChIJUQy4Ul4nTIYR7XdgvBG1I8M,Supreme Garage Door Repair,4.9,892,Garage door supplier,"1600 Stemmons Fwy ste 104, Carrollton, TX 75006, United States","X36P+3G Carrollton, Texas, USA",https://www.supremegaragedoortx.com/carrollton-garage-door-repair,+1 214-271-4782,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipOGmj2f6wxlvf8WvZDkKcZXIwcJc1WzzxeysHU-=w408-h272-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Carrollton+TX/@32.9756415,-96.8899636,14z",2025-11-07T23:07:26.301Z,LGBTQ+ friendly,,
https://www.google.com/maps/place/Garage+Tec+Automatic+Gates+%26+Garage+Door+Repair/data=!4m7!3m6!1s0x864c2791197ffd97:0x5e614c4ace87077d!8m2!3d32.9643502!4d-96.8905432!16s%2Fg%2F11vwxymvs1!19sChIJl_1_GZEnTIYRfQeHzkpMYV4,Garage Tec Automatic Gates & Garage Door Repair,4.9,137,Garage door supplier,"1901 N Josey Ln, Carrollton, TX 75006, United States","X475+PQ Carrollton, Texas, USA",https://garagetec.org/carrollton-tx/,+1 469-860-9887,Open ⋅ Closes 9 pm,https://lh3.googleusercontent.com/p/AF1QipNP5dhErhTvglKfD8OplorNIZfBmUJwrGJpd-d6=w408-h544-k-no,true,7 am–9 pm,7 am–9 pm,7 am–9 pm,7 am–9 pm,7 am–9 pm,7 am–9 pm,7 am–9 pm,"https://www.google.com/maps/search/garage+door+services+in+Carrollton+TX/@32.9756415,-96.8899636,14z",2025-11-07T23:07:31.295Z,,,
https://www.google.com/maps/place/Veteran+Garage+Door+Repair/data=!4m7!3m6!1s0x864c27aaf717c38d:0x6ddc09c7d3df09e3!8m2!3d32.9564861!4d-96.878663!16s%2Fg%2F11pzyndzdl!19sChIJjcMX96onTIYR4wnf08cJ3G0,Veteran Garage Door Repair,4.9,42,Garage door supplier,"2225 E Belt Line Rd #301-E, Carrollton, TX 75006, United States","X44C+HG Carrollton, Texas, USA",https://veterangaragedoor.com/veteran-garage-door-repair-carrollton-tx/,+1 469-200-1140,Open ⋅ Closes 9 pm,https://lh3.googleusercontent.com/p/AF1QipM3Mfn1GegWXKHWC_yI7vVDmB6j1PN5ncgwQ2Nw=w426-h240-k-no,true,7 am–9 pm,7 am–9 pm,8 am–8 pm,7 am–9 pm,7 am–9 pm,7 am–9 pm,7 am–9 pm,"https://www.google.com/maps/search/garage+door+services+in+Carrollton+TX/@32.9756415,-96.8899636,14z",2025-11-07T23:07:36.276Z,,,
https://www.google.com/maps/place/Garzonas+Overhead+Garage+Door/data=!4m7!3m6!1s0x864c2597edccf861:0xed9748f8340e23ae!8m2!3d33.0293584!4d-96.8776155!16s%2Fg%2F11j8ll2t9d!19sChIJYfjM7ZclTIYRriMONPhIl-0,Garzonas Overhead Garage Door,5.0,127,Garage door supplier,"2010 Lavaca Trail, Carrollton, TX 75010, United States","24HC+PX Carrollton, Texas, USA",https://www.garagedoorsofnorthdallas.com/,+1 214-499-5213,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipPHTs77U5vDy7xuLMY4h0tjK1vLFnXiSMn_MxaX=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Carrollton+TX/@32.9756415,-96.8899636,14z",2025-11-07T23:07:41.093Z,,,
https://www.google.com/maps/place/Spring+Kings+Garage+Door+Service/data=!4m7!3m6!1s0x864c250159c22085:0x6ec36ec3c18c9dee!8m2!3d32.9596524!4d-96.8490896!16s%2Fg%2F1tj5r40x!19sChIJhSDCWQElTIYR7p2MwcNuw24,Spring Kings Garage Door Service,5.0,183,Garage door supplier,,,https://www.springkings.com/,+1 972-236-3600,Closes soon ⋅ 6 pm ⋅ Opens 8 am Sat,https://lh3.googleusercontent.com/p/AF1QipMJ9DOmVo7ujsP8TloJF_rSR3bFVZW1VfyeaL6w=w408-h306-k-no,true,8 am–6 pm,8 am–6 pm,Closed,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,"https://www.google.com/maps/search/garage+door+services+in+Carrollton+TX/@32.9756415,-96.8899636,14z",2025-11-07T23:07:45.883Z,,,
https://www.google.com/maps/place/Overhead+Door+Company+of+Dallas%E2%84%A2/data=!4m7!3m6!1s0x864c266017ef8011:0xb6ff9dacb485c330!8m2!3d32.9585416!4d-96.8787152!16s%2Fg%2F11c1qqtv17!19sChIJEYDvF2AmTIYRMMOFtKyd_7Y,Overhead Door Company of Dallas™,4.0,105,Garage door supplier,"1800 Vantage Dr, Carrollton, TX 75006, United States","X45C+CG Carrollton, Texas, USA",https://dallasdoors.com/the-overhead-door-company-of-dallas/,+1 972-474-8811,Closed ⋅ Opens 7:30 am Mon,https://lh3.googleusercontent.com/p/AF1QipOHztrT5I6YJq2mc6Wr01Rf6dizk6PsQ8yMMiAN=w408-h408-k-no,true,8 am–12 pm,Closed,Closed,7:30 am–4:30 pm,7:30 am–4:30 pm,7:30 am–4:30 pm,7:30 am–4:30 pm,"https://www.google.com/maps/search/garage+door+services+in+Carrollton+TX/@32.9756415,-96.8899636,14z",2025-11-07T23:07:50.730Z,,,
https://www.google.com/maps/place/M%26S+Garage+Door+Services/data=!4m7!3m6!1s0x2ed204ab47b002a1:0xa419560c92f5237a!8m2!3d32.9598455!4d-96.8350162!16s%2Fg%2F11rhqcw_3r!19sChIJoQKwR6sE0i4ReiP1kgxWGaQ,M&S Garage Door Services,5.0,217,Garage door supplier,"4310 Wiley Post Rd Suite 203, Addison, TX 75001, United States","X557+WX Addison, Texas, USA",https://www.msgaragedoors.com/?utm_campaign=gmb,+1 469-833-3481,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipN17LVnmyO2kE0yZxOrQmlu0UXhA8McxtxEw7MX=w507-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Carrollton+TX/@32.9756415,-96.8899636,14z",2025-11-07T23:07:55.678Z,,,
https://www.google.com/maps/place/Nabors+Garage+Doors/data=!4m7!3m6!1s0x864c275b0384162b:0x5a7cee9e4ebca8d5!8m2!3d32.953552!4d-96.9118394!16s%2Fg%2F11fnxvtv_p!19sChIJKxaEA1snTIYR1ai8Tp7ufFo,Nabors Garage Doors,5.0,35,Garage door supplier,"1225 W College Ave #416, Carrollton, TX 75006, United States","X33Q+C7 Carrollton, Texas, USA",https://naborsgaragedoors.com/,+1 214-790-2545,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipNIJxFb6JytrEkFIXYCCDYvHpFPoWpuSx3EVn9Y=w408-h543-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Carrollton+TX/@32.9756415,-96.8899636,14z",2025-11-07T23:08:00.593Z,,,
https://www.google.com/maps/place/Lindsey+Garage+Door+Repair+LLC/data=!4m7!3m6!1s0x24f49a8d9752a0b5:0x549d7cf8e55d6f50!8m2!3d32.9585424!4d-96.8347067!16s%2Fg%2F11s17_ydct!19sChIJtaBSl42a9CQRUG9d5fh8nVQ,Lindsey Garage Door Repair LLC,5.0,202,Garage door supplier,"4341 Lindbergh Dr Suite 200a, Addison, TX 75001, United States","X558+C4 Addison, Texas, USA",https://www.lindseygaragedoor.com/?utm_source=organic&utm_medium=social&utm_campaign=1seo_gmb,+1 214-326-3095,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipP34ePaKcYLratvYR5zPf7a5qqxB31cO6tTDqKg=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Carrollton+TX/@32.9756415,-96.8899636,14z",2025-11-07T23:08:05.583Z,,,
https://www.google.com/maps/place/Nation+Overhead+Door+%26+Gate/data=!4m7!3m6!1s0x864c27224fc09715:0x10d5ff67cbc34e8a!8m2!3d32.985682!4d-96.84485!16s%2Fg%2F11ghtq8_3b!19sChIJFZfATyInTIYRik7Dy2f_1RA,Nation Overhead Door & Gate,5.0,92,Garage door supplier,,,http://www.nationoverheaddoor.com/,+1 972-590-8895,Closed ⋅ Opens 9 am Sat,https://lh3.googleusercontent.com/p/AF1QipPn6ykOvjY5nyV39gXc9EYcTFuBIdw50UYf9yWC=w626-h240-k-no,true,7 am–5 pm,9 am–12 pm,Closed,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,"https://www.google.com/maps/search/garage+door+services+in+Carrollton+TX/@32.9756415,-96.8899636,14z",2025-11-07T23:08:10.374Z,,,
https://www.google.com/maps/place/Garage+Repair+Carrollton+LLC/data=!4m7!3m6!1s0xbc6175b90c613ab:0xdb4388ab84c61a28!8m2!3d32.9514976!4d-96.8911424!16s%2Fg%2F11vx712wf1!19sChIJqxPGkFsXxgsRKBrGhKuIQ9s,Garage Repair Carrollton LLC,5.0,23,Garage door supplier,,,https://www.garagerepaircarrollton.com/,+1 469-587-0117,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipO8ywJB1rQ-mvMS1EdMVm1fpfF5fLp-IvNoNN6M=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Carrollton+TX/@32.9756415,-96.8899636,14z",2025-11-07T23:08:15.153Z,,,
https://www.google.com/maps/place/Vortex+Doors/data=!4m7!3m6!1s0x864c27d35f8e14d1:0x1567fbe71f79f0bf!8m2!3d32.9316917!4d-96.9158733!16s%2Fg%2F1tdylm3n!19sChIJ0RSOX9MnTIYRv_B5H-f7ZxU,Vortex Doors,5.0,772,Garage door supplier,"2210 Hutton Dr #103, Carrollton, TX 75006, United States","W3JM+MM Carrollton, Texas, USA",https://www.vortexdoors.com/,+1 214-459-6042,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipNdw7KHROOcxiMekKdNPMOuZkI3VgIVqTtoi3Z6=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Carrollton+TX/@32.9756415,-96.8899636,14z",2025-11-07T23:08:20.232Z,,,
https://www.google.com/maps/place/Spark+Garage+Door+Carrollton/data=!4m7!3m6!1s0x864c2fb6db5e00d3:0x16510abc728b1e4b!8m2!3d33.0191941!4d-96.9331864!16s%2Fg%2F11qzn_w7k7!19sChIJ0wBe27YvTIYRSx6LcrwKURY,Spark Garage Door Carrollton,5.0,10,Garage door supplier,"1528 Bastrop Dr, Carrollton, TX 75010, United States","2398+MP Carrollton, Texas, USA",https://sparkgaragedoor.com/,+1 469-558-6994,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipMRVOnFOxIHBd0sVPaiX-udSmGW0ixiesnTs4n6=w426-h240-k-no,true,Open 24 hours,Open 24 hours,6 am–8 pm,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Carrollton+TX/@32.9756415,-96.8899636,14z",2025-11-07T23:08:25.083Z,Identifies as veteran-owned,,
