placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,saturday,sunday,monday,tuesday,wednesday,thursday,friday,query,timestamp,attributes,info,isBlackOwned
"https://www.google.com/maps/place/Apex+Pros+Plumbing,+Electrical,+Heating+and+Air/data=!4m7!3m6!1s0x8838f5df242b65b9:0xbf74ea1e9f8321bd!8m2!3d40.102593!4d-83.0005224!16s%2Fg%2F11nrxd_90q!19sChIJuWUrJN_1OIgRvSGDnx7qdL8","Apex Pros Plumbing, Electrical, Heating and Air",4.7,5697,Plumber,"6663 Huntley Rd M, Columbus, OH 43229, United States","4X3X+2Q Columbus, Ohio, USA",https://apexpros.com/,+1 614-654-0344,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxFiCEde7fg95baQ24d6TAG7bL2FLH78I2ZMG1NIlkK1Vu47yWCAQ4f4VE83M_9n2Cp1VIFA4rVXiIYt2kDtFsSOy8CgCqvHcELQovq180aZ9c1kbU1PUSTqpxlKXKkTlBZlPNkZ89li2Iq=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Westerville+Columbus+OH/@40.1266689,-82.9318807,14z",2026-01-10T21:25:21.132Z,,,
"https://www.google.com/maps/place/Bassett+Services:+Heating,+Cooling,+Plumbing,+%26+Electrical/data=!4m7!3m6!1s0x88383cfe77775f3f:0xee863a54c00e486c!8m2!3d40.0200309!4d-82.9645955!16s%2Fg%2F1tgns9xy!19sChIJP193d_48OIgRbEgOwFQ6hu4","Bassett Services: Heating, Cooling, Plumbing, & Electrical",4.7,2037,HVAC contractor,"2582 Cleveland Ave, Columbus, OH 43211, United States","22CP+25 Columbus, Ohio, USA",https://bassettservices.com/columbus/?utm_source=google-gbp&utm_medium=organic&utm_campaign=*041*bassett-services-columbus,+1 740-204-5960,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipPtN1lg5RdawfdNpOenhu436Myvu-u1EaDQTQ0f=w408-h271-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Westerville+Columbus+OH/@40.1266689,-82.9318807,14z",2026-01-10T21:25:26.153Z,,,
"https://www.google.com/maps/place/Aire-Flo+Heating,+Cooling+%26+Generators/data=!4m7!3m6!1s0x88388ea05a05d7c1:0xecf72893e81f530d!8m2!3d40.0148259!4d-83.0123614!16s%2Fg%2F1td7tvns!19sChIJwdcFWqCOOIgRDVMf6JMo9-w","Aire-Flo Heating, Cooling & Generators",4.8,387,HVAC contractor,"2587 N High St, Columbus, OH 43202, United States","2X7Q+W3 Columbus, Ohio, USA",https://www.aire-flo.com/?utm_source=GBP&utm_medium=GBP&utm_campaign=GBP,+1 614-585-8944,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipOWBmwQDPLKQIvsMP6ZSjs6GpsgHga0f7x3FC6z=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Westerville+Columbus+OH/@40.1266689,-82.9318807,14z",2026-01-10T21:25:31.330Z,,,
https://www.google.com/maps/place/The+Electric+Connection/data=!4m7!3m6!1s0x88388ac80309f055:0xb117687efb407919!8m2!3d40.0973115!4d-82.997149!16s%2Fg%2F11f3vnpwdx!19sChIJVfAJA8iKOIgRGXlA-35oF7E,The Electric Connection,4.1,31,Electrician,"6510 Huntley Rd, Columbus, OH 43229, United States","32W3+W4 Columbus, Ohio, USA",http://theelectricconnect.com/,+1 614-436-1121,Closed · Opens 7:30 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=WTj5fOSe4au7vfzMCyosVQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=83.04555&pitch=0&thumbfov=100,true,Closed,Closed,7:30 am–4:30 pm,7:30 am–4:30 pm,7:30 am–4:30 pm,7:30 am–4:30 pm,7:30 am–4:30 pm,"https://www.google.com/maps/search/generator+installation+services+in+Westerville+Columbus+OH/@40.1266689,-82.9318807,14z",2026-01-10T21:25:36.096Z,,,
"https://www.google.com/maps/place/R+%26+T+Yoder+Electric,+Inc+-+Central+Columbus/data=!4m7!3m6!1s0x88388f3b4dc21a79:0x3813f9172c631c08!8m2!3d39.9944645!4d-83.0072215!16s%2Fg%2F11tj6ngh6l!19sChIJeRrCTTuPOIgRCBxjLBf5Ezg","R & T Yoder Electric, Inc - Central Columbus",4.9,96,Electrician,"1581 N High St STE 109, Columbus, OH 43201, United States","XXVV+Q4 Columbus, Ohio, USA",https://www.yoderelectric.com/electrician-columbus-ohio/,+1 614-665-0445,Closed · Opens 7 am Mon,https://lh3.googleusercontent.com/p/AF1QipN0WjcUtVPA6nvPZnECecKhKnPKyCjyvo1VY6Iz=w408-h544-k-no,true,Closed,Closed,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Westerville+Columbus+OH/@40.1266689,-82.9318807,14z",2026-01-10T21:25:40.986Z,,,
https://www.google.com/maps/place/All+for+Them+LLC/data=!4m7!3m6!1s0x8bd1d327e531334b:0x16710b14d82708bd!8m2!3d39.9830215!4d-82.953423!16s%2Fg%2F11x270xnvw!19sChIJSzMx5SfT0YsRvQgn2BQLcRY,All for Them LLC,5.0,25,Handyman/Handywoman/Handyperson,,,,+1 614-589-0941,,https://lh3.googleusercontent.com/p/AF1QipOlZoH9nNYvUuZDoEpfQgpHy0FDdjCZ8dakHPbv=w408-h544-k-no,true,,,,,,,,"https://www.google.com/maps/search/generator+installation+services+in+Westerville+Columbus+OH/@40.1266689,-82.9318807,14z",2026-01-10T21:25:43.848Z,,,
https://www.google.com/maps/place/Quality+Power+Systems/data=!4m7!3m6!1s0x88388ca95789fcf9:0xf180977cab517d85!8m2!3d40.0921795!4d-82.9978853!16s%2Fg%2F11fylw6tf5!19sChIJ-fyJV6mMOIgRhX1Rq3yXgPE,Quality Power Systems,,,Power station,"6200 Huntley Rd b2, Columbus, OH 43229, United States","32R2+VR Columbus, Ohio, USA",https://qualitypowersystems.com/,+1 614-431-9500,Closed · Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipPxsorN796LtIpnYpc-OAqOmKO8tL4cabfg5qig=w424-h240-k-no,true,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Westerville+Columbus+OH/@40.1266689,-82.9318807,14z",2026-01-10T21:25:48.633Z,,,
"https://www.google.com/maps/place/Hurricane+Home+Solutions,+Inc/data=!4m7!3m6!1s0x8838859af4d3e85d:0xa103bf8e387923c5!8m2!3d39.9244849!4d-83.0153047!16s%2Fg%2F11wmrdyl04!19sChIJXejT9JqFOIgRxSN5OI6_A6E","Hurricane Home Solutions, Inc",4.5,10,Electric generator shop,"1740 Harmon Ave B, Columbus, OH 43223, United States","WXFM+QV Columbus, Ohio, USA",https://www.hurricanehomesolutions.com/,+1 614-928-9009,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipNzE7NmxXC18dL_r2qnI9h3JrUT62FWzHQe1svo=w408-h438-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Westerville+Columbus+OH/@40.1266689,-82.9318807,14z",2026-01-10T21:25:53.743Z,,,
https://www.google.com/maps/place/Bradley+Electric/data=!4m7!3m6!1s0x883859d21bec3295:0x88c6136aeca89108!8m2!3d40.1325062!4d-82.9230954!16s%2Fg%2F1td6sx45!19sChIJlTLsG9JZOIgRCJGo7GoTxog,Bradley Electric,4.6,75,Electrician,"275 Old County Line Rd suite o, Westerville, OH 43081, United States","43MG+2Q Westerville, Ohio, USA",https://bradleyelectricohio.com/,+1 614-392-2908,Closed · Opens 8 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzKxZXdAT8gIb-WAMPjY44jKua4Gi1oaJn8eJHUQjKT5HE2gTY_KYcK8prU9USzzN8wFHNgKGv4Km-2SX5fANyQaDnXxbC-rZhNoWR6H0yAP_XE5BMKDVQObCwuMn3lx5-h-wyX=w408-h544-k-no,true,Closed,Closed,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,"https://www.google.com/maps/search/generator+installation+services+in+Westerville+Columbus+OH/@40.1266689,-82.9318807,14z",2026-01-10T21:25:58.655Z,,,
"https://www.google.com/maps/place/Eco+Plumbers,+Electricians,+and+HVAC+Technicians/data=!4m7!3m6!1s0x8838f5dd0d1efa71:0x523c3c778915be04!8m2!3d40.127413!4d-82.9312022!16s%2Fg%2F11h12v1pvf!19sChIJcfoeDd31OIgRBL4ViXc8PFI","Eco Plumbers, Electricians, and HVAC Technicians",4.9,1417,Plumber,"27 E Home St, Westerville, OH 43081, United States","43G9+XG Westerville, Ohio, USA",https://geteco.com/?utm_source=GMB&utm_medium=organic&utm_campaign=westerville,+1 614-665-5197,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipNqj2TEC2tjUfSebSjkxwSr2et-x-4eujmo74DZ=w408-h383-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Westerville+Columbus+OH/@40.1266689,-82.9318807,14z",2026-01-10T21:26:03.498Z,,,
https://www.google.com/maps/place/Dor-Mar+Westerville+Heating+Cooling+Plumbing+Electric+Appliances+Radon/data=!4m7!3m6!1s0x8838f5e82eb2a919:0x6a40347f17c0762e!8m2!3d40.1018959!4d-82.91548!16s%2Fg%2F11j00s0dw3!19sChIJGamyLuj1OIgRLnbAF380QGo,Dor-Mar Westerville Heating Cooling Plumbing Electric Appliances Radon,4.9,346,HVAC contractor,"924 Eastwind Dr #2, Westerville, OH 43081, United States","432M+QR Westerville, Ohio, USA",https://www.dormarhvac.com/locations/franklin-county/westerville/,+1 614-381-1540,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipP4_BXiH4KMcin08ILXIbb4Uit1bOT6Wcwsd0Sw=w408-h261-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Westerville+Columbus+OH/@40.1266689,-82.9318807,14z",2026-01-10T21:26:08.395Z,,,
https://www.google.com/maps/place/Roush+Hardware/data=!4m7!3m6!1s0x8838f54093b910a9:0x77c8a2ab1f2eee6e!8m2!3d40.1101053!4d-82.9272773!16s%2Fg%2F1w4f8s5p!19sChIJqRC5k0D1OIgRbu4uH6uiyHc,Roush Hardware,4.7,721,Hardware store,"609 S State St, Westerville, OH 43081, United States","436F+23 Westerville, Ohio, USA",http://roushhardware.doitbest.com/,+1 614-882-3623,Open · Closes 7 pm,https://lh3.googleusercontent.com/p/AF1QipM31vY3nkAw43M1SkxzfDPciuAKrOVPBkOv9j8W=w408-h270-k-no,true,8 am–7 pm,10 am–5 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,"https://www.google.com/maps/search/generator+installation+services+in+Westerville+Columbus+OH/@40.1266689,-82.9318807,14z",2026-01-10T21:26:13.453Z,"Hardware store with a full selection of tools & other home improvement goods, also offering rentals. · In-store shopping · In-store pick-up",,
"https://www.google.com/maps/place/MD+Electric+of+Ohio,+LLC/data=!4m7!3m6!1s0x8838f5eb56400001:0x4ee14ef652e65d6b!8m2!3d40.1543965!4d-82.9232591!16s%2Fg%2F11qgylr_bm!19sChIJAQBAVuv1OIgRa13mUvZO4U4","MD Electric of Ohio, LLC",4.9,131,Electrician,"5901 Chandler Ct D, Westerville, OH 43082, United States","533G+QM Westerville, Ohio, USA",https://www.mdelectricohio.com/,+1 740-304-0185,Closed · Opens 8 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=-1AHMjEBzqlhKeheqtEm4A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=37.417313&pitch=0&thumbfov=100,true,Closed,Closed,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,"https://www.google.com/maps/search/generator+installation+services+in+Westerville+Columbus+OH/@40.1266689,-82.9318807,14z",2026-01-10T21:26:18.498Z,,,
https://www.google.com/maps/place/Quality+Electric/data=!4m7!3m6!1s0x8838f50d290ae17f:0x5f39fbb1672038eb!8m2!3d40.1259846!4d-82.9290639!16s%2Fg%2F1tct9cwf!19sChIJf-EKKQ31OIgR6zggZ7H7OV8,Quality Electric,5.0,1,Electrician,"14 S Vine St, Westerville, OH 43081, United States","43GC+99 Westerville, Ohio, USA",https://qualityohio.com/,+1 614-431-9500,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ln3ax-2NLlXctHmdIC4VjA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=71.2388&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/generator+installation+services+in+Westerville+Columbus+OH/@40.1266689,-82.9318807,14z",2026-01-10T21:26:21.315Z,,,
https://www.google.com/maps/place/Quality+Electric/data=!4m7!3m6!1s0x8838f3547a1ad253:0xbe564a301fe856e3!8m2!3d40.092196!4d-82.997876!16s%2Fg%2F1tgwbkwj!19sChIJU9IaelTzOIgR41boHzBKVr4,Quality Electric,4.6,177,Electrician,"6200 Huntley Rd Suite D, Columbus, OH 43229, United States","32R2+VR Columbus, Ohio, USA",https://qualityohio.com/,+1 614-431-9500,Closed · Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipPykEmTO72yPLqYRm3yRa5KdBWl80RR50kRgxsT=w426-h240-k-no,true,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Westerville+Columbus+OH/@40.1266689,-82.9318807,14z",2026-01-10T21:26:26.171Z,,,
https://www.google.com/maps/place/Confident+Electric/data=!4m7!3m6!1s0x88388b388b77cd67:0xea66d4e2730821aa!8m2!3d40.0828059!4d-82.9704648!16s%2Fg%2F1td6ysh6!19sChIJZ813iziLOIgRqiEIc-LUZuo,Confident Electric,4.5,53,Electrician,"1751 Brookfield Square S, Columbus, OH 43229, United States","32MH+4R Columbus, Ohio, USA",http://confidentelectric.net/,,Closed · Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipPPnvj2ELFTuvMmf0RIMjRV15OqzWlO-vfo8Isv=w425-h240-k-no,true,Closed,Closed,8 am–4 pm,8:06 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,"https://www.google.com/maps/search/generator+installation+services+in+Westerville+Columbus+OH/@40.1266689,-82.9318807,14z",2026-01-10T21:26:30.986Z,,,
https://www.google.com/maps/place/Mister+Sparky+of+Greater+Columbus/data=!4m7!3m6!1s0x6c195a4cdd353f71:0xca886dd59d535c6c!8m2!3d40.1145055!4d-82.9993619!16s%2Fg%2F11y546xpnp!19sChIJcT813UxaGWwRbFxTndVtiMo,Mister Sparky of Greater Columbus,4.9,171,Electrician,"670 Lakeview Plaza Blvd H, Worthington, OH 43085, United States","4272+R7 Worthington, Ohio, USA",https://www.mistersparky.com/greater-columbus/?utm_source=gbp&utm_medium=organic&utm_campaign=MS0331_-640143-,+1 614-285-3709,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipM52V4K4TsxPzT1iplaWtJVprqmzAdP2PAp0uqx=w427-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Westerville+Columbus+OH/@40.1266689,-82.9318807,14z",2026-01-10T21:26:35.834Z,,Identifies as women-owned,
https://www.google.com/maps/place/Electrical+Reliability+Services+%28ERS%29/data=!4m7!3m6!1s0x8838f5ad03cb0c87:0x348bfbf7b22f1bba!8m2!3d40.1429078!4d-82.9478984!16s%2Fg%2F1tfp_hmh!19sChIJhwzLA631OIgRuhsvsvf7izQ,Electrical Reliability Services (ERS),,,Electrical engineer,"610 Executive Campus Dr, Westerville, OH 43082, United States","43V2+5R Westerville, Ohio, USA",https://ers.vertiv.com/en-us/?utm_source=Google+Business+Listing&utm_medium=Corporate+Headquarters&utm_campaign=Corporate+Headquarters&utm_id=Google+Business+Listing,+1 888-468-6384,Closed · Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipOZkegSChCE05QnZb7vzAms9xocDfDaV8lzmYqk=w408-h272-k-no,true,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Westerville+Columbus+OH/@40.1266689,-82.9318807,14z",2026-01-10T21:26:40.785Z,,,
https://www.google.com/maps/place/Compact+Power+Equipment+Rental/data=!4m7!3m6!1s0x8838f4d6335b80a5:0xb29feb21e96953b3!8m2!3d40.1022454!4d-82.9511022!16s%2Fg%2F11bw5zvlth!19sChIJpYBbM9b0OIgRs1Np6SHrn7I,Compact Power Equipment Rental,,,Equipment rental agency,"6333 Cleveland Ave, Columbus, OH 43231, United States","422X+VH Columbus, Ohio, USA",https://compactpowerrents.com/,+1 888-266-7228,Open · Closes 9 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=No7KanwPesJsXF1JRXTLKg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=331.8286&pitch=0&thumbfov=100,true,6 am–9 pm,8 am–9 pm,6 am–9 pm,6 am–9 pm,6 am–9 pm,6 am–9 pm,6 am–9 pm,"https://www.google.com/maps/search/generator+installation+services+in+Westerville+Columbus+OH/@40.1266689,-82.9318807,14z",2026-01-10T21:26:45.365Z,,,
