placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,wednesday,thursday,friday,saturday,sunday,monday,tuesday,query,timestamp,attributes,info
https://www.google.com/maps/place/MasterScapes/data=!4m7!3m6!1s0x86568d565aa81191:0xcf40e2d1a2879bb7!8m2!3d32.349018!4d-99.7264633!16s%2Fg%2F1td53vth!19sChIJkRGoWlaNVoYRt5uHotHiQM8,MasterScapes,4.5,55,Lawn care service,"330 Bacacita Farms Rd, Abilene, TX 79602, United States","87XF+JC Abilene, Texas, USA",https://masterscapes.com/?utm_source=GMBlisting&utm_medium=organic,+1 325-692-1838,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFJs-1i72J7GEqiDohX6f2Ag7YXD6dr3QuZn-436sKOi3I8Aty4BgbetWo852K1RDwGPIPiRNepDgMBFRTachadt06ONFHs-QPQo6xcB6kc5jIEXaXIGqbZmSvs2rsEjOr-gLbG=w426-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Sweetwater+Abilene+TX/@32.4534878,-99.7312829,14z",2026-04-29T18:49:29.164Z,,
https://www.google.com/maps/place/JH+Landscaping+Services/data=!4m7!3m6!1s0x642956380164f995:0x7ded4a667d16f5ba!8m2!3d32.4838865!4d-99.745403!16s%2Fg%2F11sbr5ndjq!19sChIJlflkAThWKWQRuvUWfWZK7X0,JH Landscaping Services,5.0,10,Landscape designer,,,,+1 325-513-9902,Open · Closes 6 pm,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFXDUcXnIM6uIzjUJt4lQ6h1cPLoXChArL_sUJsFBiO_-o14QDXLcA9K4UQ5mm8jE9hZVHwlCI4wG-uu3fvJdgJkXm-rZM1b1D-_grcY4BSJNvrwSh1EY5xpP9CNBT_tFgtxl-YswZHV6jo=w408-h544-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,Closed,Closed,8 am–6 pm,8 am–6 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Sweetwater+Abilene+TX/@32.4534878,-99.7312829,14z",2026-04-29T18:49:34.490Z,,
"https://www.google.com/maps/place/XoticKutsLandscaping,LLC/data=!4m7!3m6!1s0x86568f44458b6689:0x795afc24a537dc2a!8m2!3d32.4465678!4d-99.7572264!16s%2Fg%2F11xh2jrwxv!19sChIJiWaLRUSPVoYRKtw3pST8Wnk","XoticKutsLandscaping,LLC",5.0,16,Landscaper,"S Mockingbird Ln, Abilene, TX 79605, United States","C6WV+J4 Abilene, Texas, USA",https://www.facebook.com/share/16cDxAefZA/?mibextid=wwXIfr,+1 325-518-4986,Open · Closes 6 pm,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHAHqenBT_sSPtZYYDC2nyRS965S4n0kZdTcNhxDht1s7NiDBACnKmvpAKX236-RGow7azQBisBgHNiAA23r2tStKAjr4KfM3DEsCydCfwTHF2Vlsm_CQ5TCUWeXiX7Eg5bsipwJPhDlq8p=w408-h306-k-no,true,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,Closed,7 am–6 pm,7 am–6 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Sweetwater+Abilene+TX/@32.4534878,-99.7312829,14z",2026-04-29T18:49:39.800Z,,
https://www.google.com/maps/place/Southern+Roots+Outdoor+Services/data=!4m7!3m6!1s0x86568d6b7970f46b:0xc9abf898224388c5!8m2!3d32.4242677!4d-99.7362663!16s%2Fg%2F11x5vpdshb!19sChIJa_RweWuNVoYRxYhDIpj4q8k,Southern Roots Outdoor Services,5.0,21,Lawn care service,"2018 Sycamore St, Abilene, TX 79602, United States","C7F7+PF Abilene, Texas, USA",https://southernrootslawncare.online/,+1 325-269-3601,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEXDblFF-PAHy6LFqR8zIDr2WjmCFxhVSN6uNvyw0CGkG09xEip9RdER7oszhZap7v6OIIvpSPC1hUNFsy2RpUeUvtaNUBgL32nRveo417FoTCKZRbMOVjDEiWERv-HdaDrM28IYKmAZPQ=w408-h541-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,9 am–1 pm,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Sweetwater+Abilene+TX/@32.4534878,-99.7312829,14z",2026-04-29T18:49:45.034Z,,
"https://www.google.com/maps/place/Luxury+Outdoor+Living+%26+Landscaping,+LLC/data=!4m7!3m6!1s0x6ace6cbd80b2a3ef:0x999df24f2c3cf25f!8m2!3d32.2122235!4d-99.6179824!16s%2Fg%2F11q9m4m4zb!19sChIJ76OygL1szmoRX_I8LE_ynZk","Luxury Outdoor Living & Landscaping, LLC",5.0,19,Landscape architect,,,https://luxuryabilene.com/,+1 325-650-0827,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHouxGn29Jh_7tI6n7O1H-byEMQSCpLKPpCr9VFarguAOYtD6CovErOwdkPDx0q_zBbuZusjx4i03oYyL1kmC_GJRXTuLg4GbQYWsn8G7ve3pw5Au98Vw1j2xncthpNHOalIyYq=w408-h510-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Sweetwater+Abilene+TX/@32.4534878,-99.7312829,14z",2026-04-29T18:49:50.045Z,,
https://www.google.com/maps/place/West+Texas+Lawn+Services/data=!4m7!3m6!1s0x86568f011a4c10e1:0x78144dfd55272bcf!8m2!3d32.4769135!4d-99.7711529!16s%2Fg%2F1hcb5zq73!19sChIJ4RBMGgGPVoYRzysnVf1NFHg,West Texas Lawn Services,5.0,1,Landscaper,"2409 Westwood Dr, Abilene, TX 79603, United States","F6GH+QG Abilene, Texas, USA",,+1 972-838-3098,Open · Closes 7 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=H1weRFyI3Z-73w_iBAN3zw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=80.180954&pitch=0&thumbfov=100,false,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Sweetwater+Abilene+TX/@32.4534878,-99.7312829,14z",2026-04-29T18:49:54.886Z,,
https://www.google.com/maps/place/Lawn+Doctor+of+Abilene-Breckenridge-Brownwood/data=!4m7!3m6!1s0x86568d3ad86266eb:0x25e53272602a6ea1!8m2!3d32.3795755!4d-99.501717!16s%2Fg%2F11h02zr251!19sChIJ62Zi2DqNVoYRoW4qYHIy5SU,Lawn Doctor of Abilene-Breckenridge-Brownwood,4.7,57,Lawn care service,,,https://www.lawndoctor.com/abilene-tx/?utm_source=googlebusinessprofile&utm_medium=organic&utm_campaign=Qiigo,+1 325-268-5699,Open · Closes 6 pm,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFFX1w82mNPOB-seckF67Agg45pKHAlnVyYbG2VZrUXCfp8xVW9W1p2SOL1108MBjwq8BmmtPflCaa5ijNLfuFmqA2pQfbgOeMR-dsyLlYNCic9DNxEHLZsc8iLQPk204nYKPJAbdCNMpYQ=w426-h240-k-no,true,9 am–6 pm,9 am–6 pm,9 am–6 pm,Closed,Closed,9 am–6 pm,9 am–6 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Sweetwater+Abilene+TX/@32.4534878,-99.7312829,14z",2026-04-29T18:49:59.824Z,,
https://www.google.com/maps/place/Auroras+Landscaping/data=!4m7!3m6!1s0x86568f67dac28bc5:0x8ae45135a2a8468e!8m2!3d32.489832!4d-99.701089!16s%2Fg%2F11j494_xm3!19sChIJxYvC2mePVoYRjkaoojVR5Io,Auroras Landscaping,4.4,7,Landscaper,,,,+1 325-338-6057,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFHD5sa5ukvbQ_ESUcGA1C9hEd9bX8VPr01aCVrIRduc-7ZMgNpaYeTbhixwh9OS5TkIDoUN9KpCDeMXb_ajR1Mqd91X-5LePS2LGjPAIKHvxK_veSYqhoZZOijKUwkNtwyhnIc=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,10 am–12 am,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Sweetwater+Abilene+TX/@32.4534878,-99.7312829,14z",2026-04-29T18:50:04.782Z,,Identifies as women-owned
https://www.google.com/maps/place/Breeze+Lawn/data=!4m7!3m6!1s0x8656f46e75ecdf91:0x96525fed2dc94fc9!8m2!3d32.4487364!4d-99.7331439!16s%2Fg%2F11b6gccb7w!19sChIJkd_sdW70VoYRyU_JLe1fUpY,Breeze Lawn,4.9,35,Lawn care service,"Abilene, TX 79601, United States","C7X8+FP Abilene, Texas, USA",http://breezelawn.com/,+1 325-668-9331,Open · Closes 5:30 pm,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGcQjJ4kDgVR_lowpfv_PFO_hCGoh3O9N9qPJQqHEy83kMHwtuTMwiqkygQOsngpOY-bzW6RqEFl-qKQrf1swHGQR5zjmGB5i4k2Rg5PvDVKkNlclRTuOr6Dlv6tcEPI3_RnjyK=w408-h407-k-no,true,8:30 am–5:30 pm,8:30 am–5:30 pm,8:30 am–5:30 pm,Closed,Closed,8:30 am–5:30 pm,8:30 am–5:30 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Sweetwater+Abilene+TX/@32.4534878,-99.7312829,14z",2026-04-29T18:50:09.911Z,,
https://www.google.com/maps/place/Smith+Outdoor+Power+Equipment/data=!4m7!3m6!1s0x86568de3b6bac941:0xb7b0bd10291858b2!8m2!3d32.4277414!4d-99.7384696!16s%2Fg%2F1tdc5n00!19sChIJQcm6tuONVoYRslgYKRC9sLc,Smith Outdoor Power Equipment,4.4,286,Lawn mower store,"1801 Butternut St, Abilene, TX 79602, United States","C7H6+3J Abilene, Texas, USA",http://www.smithoutdoorpowerequipment.com/?utm_source=local&utm_medium=organic&utm_campaign=gbp,+1 325-672-6611,Open · Closes 6 pm,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHtD-ZCdwtRkxDoPTso07tFEaWO9me3JZUhAY6jP8Qnk4UQ3N96xw-CsJqdMTm7p2FlJ74uPnmuA9CUDImkmwe1WD2TYDDq4rjskLiR-ZSfK2Dgk6c-2K0OmU54qIw4ERcFDTEW=w408-h306-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–12 pm,Closed,8 am–6 pm,8 am–6 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Sweetwater+Abilene+TX/@32.4534878,-99.7312829,14z",2026-04-29T18:50:15.297Z,· In-store shopping · In-store pick-up · Delivery,
https://www.google.com/maps/place/Uniqu3+Solutions+Remodeling+and+Handyman+Services+LLC/data=!4m7!3m6!1s0x86568f4414b52909:0xc618b96c9f4e2309!8m2!3d32.4610494!4d-99.7302706!16s%2Fg%2F11cmhmwdg7!19sChIJCSm1FESPVoYRCSNOn2y5GMY,Uniqu3 Solutions Remodeling and Handyman Services LLC,5.0,50,General contractor,"1033 Walnut St, Abilene, TX 79601, United States","F769+CV Abilene, Texas, USA",http://www.uniqu3-solutions.com/,+1 325-627-3188,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGz4mWrSkY8inIatN4k-NkLdRPA6aDzbn8GhwxlLwpjxWua2OyQM3AJtx7_cdUteP2pY7YWPuZ54t29PfMR5D7_xEP2SzHIsr7xiUTsMRJt6Vhr9MNF6NILlgwp8eIrR83FqREECreSQ0Lu=w408-h306-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Sweetwater+Abilene+TX/@32.4534878,-99.7312829,14z",2026-04-29T18:50:20.467Z,,
https://www.google.com/maps/place/Willow+Creek+Gardens/data=!4m7!3m6!1s0x86568dfc8d72799b:0x5f0a4b7004ce1275!8m2!3d32.4270472!4d-99.7319898!16s%2Fg%2F1tp1z6_f!19sChIJm3lyjfyNVoYRdRLOBHBLCl8,Willow Creek Gardens,4.2,70,Garden center,"1820 S Treadaway Blvd, Abilene, TX 79602, United States","C7G9+R6 Abilene, Texas, USA",http://www.willowcreekgardensabilene.com/,+1 325-676-3616,Open · Closes 6 pm,https://lh3.googleusercontent.com/gps-cs-s/APNQkAE-fbPEXRjCfoURK01T6XfNciufmH8egz_W_CUZmvne1hn2smAuRqxZcVvRC9xQCN9k7JOvu1wcXOThbzOsAkfPZeQVgsRLNymo4_xGVglu82Ev70XWiTWNuZAVM2ZuPmEG_t2dgQ=w408-h306-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,Closed,8 am–6 pm,8 am–6 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Sweetwater+Abilene+TX/@32.4534878,-99.7312829,14z",2026-04-29T18:50:25.770Z,· In-store pick-up · Delivery,
https://www.google.com/maps/place/Leaf+It+To+Me+Tree+Service+And+Mowing/data=!4m7!3m6!1s0x86568f95b0dc13cd:0xf10492f27d0fd9d2!8m2!3d32.4850734!4d-99.7456952!16s%2Fg%2F11wnnc23y1!19sChIJzRPcsJWPVoYR0tkPffKSBPE,Leaf It To Me Tree Service And Mowing,5.0,54,Tree service,"2809 Old Anson Rd, Abilene, TX 79603, United States","F7P3+2P Abilene, Texas, USA",https://abilenetrees.com/,+1 325-283-1630,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFQseLAFE_35Tfw8hhncm2eyDz4Xnmkk5LlLnzsq1iiY-32OQgkHDM1KZAwwKBNgXxdIq36zK0lTEm2Rj3lUOMkB5TnN2vS3Fpa00Yg-5beGH6yw0DuJEToYaoM29ZitCh2IcZg4DapUfil=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Sweetwater+Abilene+TX/@32.4534878,-99.7312829,14z",2026-04-29T18:50:30.618Z,,
https://www.google.com/maps/place/Abilene+Tree+Trimming/data=!4m7!3m6!1s0x86568fd80bdfaba3:0x4a5ed7e06b925ecb!8m2!3d32.352842!4d-99.887504!16s%2Fg%2F11gyc2cwnf!19sChIJo6vfC9iPVoYRy16Sa-DXXko,Abilene Tree Trimming,5.0,26,Tree service,,,http://abilenetreetrimming.com/,+1 325-480-8891,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/APNQkAE423mxF_nK3pr1qlF4YVZONvapuTNMlhmD2-Zz0O3FgEjDaIh6N9UxrJ63bygPUtwL6jyG7KssnDQ_OZFkCcHV4q3uJqNxf9Kb8ax860uWj5CUAJs2tExuAxlz6TpLdlFldrQeWA=w408-h306-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Sweetwater+Abilene+TX/@32.4534878,-99.7312829,14z",2026-04-29T18:50:35.433Z,,
https://www.google.com/maps/place/TX+Top-Notch+Landscape+LLC/data=!4m7!3m6!1s0x2f7542832b5229ed:0xf3803a21defa6d63!8m2!3d29.9064461!4d-98.158292!16s%2Fg%2F11s3vs2295!19sChIJ7SlSK4NCdS8RY2363iE6gPM,TX Top-Notch Landscape LLC,4.6,9,Landscape designer,,,https://top-notchlandscape.com/,+1 512-461-7755,Open · Closes 6 pm,https://lh3.googleusercontent.com/gps-cs-s/APNQkAE-Y03QT14A1Q9Nwnptwii3GOO2svpK8_PgJlqBeWHGhTUvJ-OK1htrENCPsmJHhO5bK59hvbnvEYIi7OE2duxrWQ6_Dt3I94Nrqv8aZ3X2jCp0yQQ1rwuwMMy_TshLgcXb3BBg=w408-h544-k-no,true,6 am–6 pm,6 am–6 pm,6 am–6 pm,8 am–12 pm,Closed,6 am–6 pm,6 am–6 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Sweetwater+Abilene+TX/@32.4534878,-99.7312829,14z",2026-04-29T18:50:40.465Z,,
