placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,wednesday,thursday,friday,saturday,sunday,monday,tuesday,query,timestamp,isBlackOwned,info,attributes,error
"https://www.google.com/maps/place/Titan+Lawn+%26+Landscape,+LLC/data=!4m7!3m6!1s0x87c97053094c6d81:0xa28646da9f487327!8m2!3d36.0796047!4d-94.2513942!16s%2Fg%2F1tdkblt9!19sChIJgW1MCVNwyYcRJ3NIn9pGhqI","Titan Lawn & Landscape, LLC",4.6,9,Landscaper,"6310 W Wedington Dr, Fayetteville, AR 72704, United States","3PHX+RC Fayetteville, Arkansas, USA",https://titan-lawn.com/,+1 479-200-6702,Open · Closes 3:30 pm,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGWLJ0zvxwagAOg9oHP_XDJunfmJb6suDXgqfrEsatYQbIXUd7K-vMDOZy2OvVSWan2M27vrpKDCcqQ752uBLW8zFa3OA4GkI8bc2o7HzNlJA8cQIBfLLMr6Tq6hVo_khjjbedX=w408-h306-k-no,true,7:30 am–3:30 pm,7:30 am–3:30 pm,7:30 am–3:30 pm,Closed,Closed,7:30 am–3:30 pm,7:30 am–3:30 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Fayetteville+AR/@36.0618652,-94.1579484,14z",2026-04-29T18:49:37.254Z,,,,
https://www.google.com/maps/place/Lewis+Landscaping+co./data=!4m7!3m6!1s0x87c9651cceb92825:0x4581b0aedf2b5e87!8m2!3d35.9762552!4d-94.2026259!16s%2Fg%2F1wzt2xf8!19sChIJJSi5zhxlyYcRh14r366wgUU,Lewis Landscaping co.,5.0,1,Landscaper,"10430 SW Campbell Rd, Fayetteville, AR 72701, United States","XQGW+GW Fayetteville, Arkansas, USA",http://www.lewis-landscaping.com/,+1 479-841-9423,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGwoC7IEhXzIuIklROZ2eccX1FFu3P_c_Eez-j55SsJrjCxOFYL4Kga627ocMBWmBZG6z-SbzRTLlSHdeC7Tb8agKU1qV0_xHKnKbBjnkCuuiGOljqVV82lfY72gfYYSbuByEZy=w426-h240-k-no,true,7 am–5 pm,7 am–5 pm,7 am–5 pm,9 am–5 pm,Closed,7 am–5 pm,7 am–5 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Fayetteville+AR/@36.0618652,-94.1579484,14z",2026-04-29T18:49:42.075Z,,,,
https://www.google.com/maps/place/Jay%27s+Lawn+Care+-+NWA/data=!4m7!3m6!1s0x86eb0ae9e7a55d81:0xcdd3b17c1104178c!8m2!3d36.0859524!4d-94.1547213!16s%2Fg%2F11qh4x3ql4!19sChIJgV2l5-kK64YRjBcEEXyx080,Jay's Lawn Care - NWA,5.0,68,Lawn care service,"1772 N College Ave STE C #143, Fayetteville, AR 72703, United States","3RPW+94 Fayetteville, Arkansas, USA",https://www.jayslawncarenwa.com/,+1 479-308-8450,Open · Closes 7 pm,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGhHp3SHV1uOPySdP1DJqxz9CH05ub70gPAmTeMc1x_HZkoq2issBpcyIquHpwtj3P7p4b0oHYBppqmTvstXf5fGDtgvR5e3HL5zFI_j7ma2R7IzPa0N0GiX0yJcKFVdnWHTjstaDP3LjQ=w408-h306-k-no,true,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Fayetteville+AR/@36.0618652,-94.1579484,14z",2026-04-29T18:49:47.010Z,,LGBTQ+ friendly,,
https://www.google.com/maps/place/Arkansas+Naturescapes/data=!4m7!3m6!1s0x87c96964223d660f:0x8a0c0d9028f4d63b!8m2!3d35.993215!4d-94.2200315!16s%2Fg%2F11f0893x58!19sChIJD2Y9ImRpyYcRO9b0KJANDIo,Arkansas Naturescapes,4.8,16,Landscape designer,,,,+1 870-280-8446,Open · Closes 9 pm,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEBQ3idIR85FejwrVv52xB9xRRrl_vhiIrLlR5ukkKH6MtoUV2MfEFTDOwOAUhL5N5ob3CxHXRCW6jRc7xm2b0P1Mx27eKmjSg89BHcB4KU2Xg7vKhB3E5FsfTNj4RZ5bMHwFY=w408-h307-k-no,true,7:30 am–9 pm,7:30 am–9 pm,7:30 am–9 pm,7:30 am–9 pm,12:30–8:30 pm,7:30 am–9 pm,7:30 am–9 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Fayetteville+AR/@36.0618652,-94.1579484,14z",2026-04-29T18:49:52.046Z,,LGBTQ+ friendly,,
https://www.google.com/maps/place/NWA+Premier+Solutions/data=!4m7!3m6!1s0x87c96dc9a57bb9cb:0x98ad1387d283352b!8m2!3d36.2141158!4d-94.1396564!16s%2Fg%2F11jgt2yc3c!19sChIJy7l7pcltyYcRKzWD0ocTrZg,NWA Premier Solutions,4.7,14,Landscaper,,,https://www.premiersolutionsnwa.com/,+1 479-345-0013,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/APNQkAH7ohHtBmsq8BxDko1Q_2tntPSoeJbbZEAHR-qgA14oq5p37M_MG7L0p0ZhtGM0GIv_Lc_mDuHMl2-EsWEnS75dyP9HYwsZ49zNsKevYVFlnr-omz-K2borKt0wLbOyL0RC-dY=w408-h510-k-no,true,7 am–5 pm,7 am–5 pm,7 am–5 pm,Closed,Closed,7 am–5 pm,7 am–5 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Fayetteville+AR/@36.0618652,-94.1579484,14z",2026-04-29T18:49:56.828Z,,,,
https://www.google.com/maps/place/Landscape+Earth+Llc/data=!4m7!3m6!1s0x87c96ed66c0e8225:0xe12ac7726507b593!8m2!3d36.0625813!4d-94.1574611!16s%2Fg%2F1tk686cq!19sChIJJYIObNZuyYcRk7UHZXLHKuE,Landscape Earth Llc,5.0,2,Fence contractor,"Fayetteville, AR 72701, United States","3R7V+22 Fayetteville, Arkansas, USA",,+1 479-445-3001,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=jg7o40wdYkDdJQ6Ja7A-MA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=313.4304&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Fayetteville+AR/@36.0618652,-94.1579484,14z",2026-04-29T18:49:59.452Z,,,,
https://www.google.com/maps/place/White+River+Rocks/data=!4m7!3m6!1s0x87c968234e8d2009:0x2bad3ca6bd05ca25!8m2!3d36.0461992!4d-94.0797858!16s%2Fg%2F11dyls0hny!19sChIJCSCNTiNoyYcRJcoFvaY8rSs,White River Rocks,4.7,87,Landscaping supply store,"5675 E Huntsville Rd, Fayetteville, AR 72701, United States","2WWC+F3 Fayetteville, Arkansas, USA",http://www.whiteriverrocks.com/,+1 479-445-5497,Open · Closes 4 pm,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGgtzJcXwagw9TTGYnS55fFM_pFvAqVIQPovKMRA7y1TZXLUHPOoSMU2J9ZOoZqVpOg-ISwKe8sZncurkHVilwaELpJdrqKdFY1l_AMvkh_GkDhpspL41PADAQety7goc3nGkeUMg=w408-h306-k-no,true,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,Closed,8 am–4 pm,8 am–4 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Fayetteville+AR/@36.0618652,-94.1579484,14z",2026-04-29T18:50:04.407Z,,,· Delivery,
https://www.google.com/maps/place/Artisan+Landscaping+by+Janis+Wallace/data=!4m7!3m6!1s0x87c96f1e410d57b5:0x539220661da8608b!8m2!3d36.1977303!4d-94.1622497!16s%2Fg%2F11h5l8tg1h!19sChIJtVcNQR5vyYcRi2CoHWYgklM,Artisan Landscaping by Janis Wallace,5.0,3,Landscape designer,,,,+1 479-276-8348,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/APNQkAF3UF2kDQLtLQSLtl3PDqsqdzfI_UgoTmpOQlKOblXTXkFTbIIeDgMIOBAoVMt25uDVsuahRbI8LwL1Bir7Jg_GG1LKA1mygdgsmLW6L8LPG6H_0MOwwe1syACcf7jp_nf1QrB2VA=w425-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,9 am–5 pm,Closed,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Fayetteville+AR/@36.0618652,-94.1579484,14z",2026-04-29T18:50:09.037Z,,Identifies as women-owned,,
https://www.google.com/maps/place/Landscape+Earth+Fence/data=!4m7!3m6!1s0x87c96934d471bf95:0x459ba90a4df2a54a!8m2!3d36.0479412!4d-94.1018787!16s%2Fg%2F11q1sc3zsy!19sChIJlb9x1DRpyYcRSqXyTQqpm0U,Landscape Earth Fence,5.0,83,Fence contractor,"1385 Roberts Rd, Fayetteville, AR 72701, United States","2VXX+56 Fayetteville, Arkansas, USA",http://landscapeearthfence.com/,+1 479-236-2286,"Open · Closes 5 pm

Confirmed by this business 7 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/APNQkAG-Fa0FsIvdrc1HXzcKhUSqhxP6Ad2NYV3_bnHMc4wq5o0ZmMavAfVyXa5eZQx2_jEsl9dgT_OH8rffCfSQ0d8StSwfgyn2zSaGsn2syNhjP0h1uEGi4WwSh51j9xl6zUcaQN7P9Zms7lWW=w408-h544-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,9 am–3 pm,10 am–3 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Fayetteville+AR/@36.0618652,-94.1579484,14z",2026-04-29T18:50:13.867Z,,,,
https://www.google.com/maps/place/Les+Rogers+Excavating+%26+Materials/data=!4m7!3m6!1s0x87c96f045dda158f:0xea7ee37c20a065d9!8m2!3d36.0476438!4d-94.151763!16s%2Fg%2F1vc82bd_!19sChIJjxXaXQRvyYcR2WWgIHzjfuo,Les Rogers Excavating & Materials,3.7,45,Excavating contractor,"627 E 15th St, Fayetteville, AR 72701, United States","2RXX+37 Fayetteville, Arkansas, USA",,+1 479-443-9130,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHM9xAXcDeWnKabfaI9giL6ryA8Hk2-uGn0uAQKrdrGqY73QG24JR5pI4YMWa2GXjeXhOUcFLJS-v65spsFUTujTX0e-mVIDNOiJ1x8cEezZysYzGNpYLfP5SmeBlr8s4Gg4nd8=w408-h306-k-no,false,,,,,,,,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Fayetteville+AR/@36.0618652,-94.1579484,14z",2026-04-29T18:50:16.642Z,,,,
https://www.google.com/maps/place/A+Clean+Cut+Lawn+Care/data=!4m7!3m6!1s0x87c9703ebc30cb0b:0x6793e891709d1a23!8m2!3d36.0810618!4d-94.3097893!16s%2Fg%2F11bbwllwjk!19sChIJC8swvD5wyYcRIxqdcJHok2c,A Clean Cut Lawn Care,4.2,157,Landscaper,"14348 W, AR-16, Fayetteville, AR 72704, United States","3MJR+C3 Fayetteville, Arkansas, USA",http://www.acleancutlawncare.com/,+1 479-856-9800,Open · Closes 6 pm,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEUes4vwpCCGtSVgpOZ4TiZnvdSC_k1C07I1D9WU7b4MxSSAiOG9ypAu_JQHpDKf_cV-F5ske8ykXG215SbRf44jTsdUqm2orkHxpASaa15Fp1NTwzQDGTtWIbG-KjIbjvA461k=w426-h240-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–12 pm,Closed,8 am–6 pm,8 am–6 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Fayetteville+AR/@36.0618652,-94.1579484,14z",2026-04-29T18:50:21.520Z,,,,
https://www.google.com/maps/place/Irrigation+Solutions/data=!4m7!3m6!1s0x87c983ce1b03de53:0x434d284969c1bd76!8m2!3d36.186176!4d-94.2330676!16s%2Fg%2F11c1wsl3cy!19sChIJU94DG86DyYcRdr3BaUkoTUM,Irrigation Solutions,4.7,47,Lawn sprinkler system contractor,,,https://www.irrigationsolutionsinc.com/,+1 479-274-0233,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFn9BKrTCHGl-tAhVuUQfx0q42CjQuPllFi0aIMsjK24X805cGVL6Wk0wJQCxCBPue9lY7IbOtYagx9xCI1sK8Ndb852a2zAeCLxzo978tF46HvzV95-HQCDMISObFFaE5bK1x6=w408-h408-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Fayetteville+AR/@36.0618652,-94.1579484,14z",2026-04-29T18:50:26.122Z,,,,
https://www.google.com/maps/place/All+Seasons+Landscaping+and+Waste/data=!4m7!3m6!1s0x8b3d4b33bf37b0d1:0xd19fbe94017b21c!8m2!3d36.6002288!4d-94.322388!16s%2Fg%2F11vxh0g4lw!19sChIJ0bA3vzNLPYsRHLIXQOn7GQ0,All Seasons Landscaping and Waste,5.0,29,Property maintenance,,,https://www.allseasonslandscapingandwaste.com/,+1 479-404-9664,Open · Closes 6 pm,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGDw7NqfZcFqq4jGZeUjkMSQ5kEDqKZeBRwezIYaQmOEz401gVkBkwlRS4MNwT0Gkl_32Y_td1bw3t7e5Cr50QxjE2WJ3EI07ujK81v0-if31W4ZPYbIZEFQwbSQBXWhTnrBfXA=w426-h240-k-no,true,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,Closed,9 am–6 pm,9 am–6 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Fayetteville+AR/@36.0618652,-94.1579484,14z",2026-04-29T18:50:30.733Z,,,,
https://www.google.com/maps/place/Westwood+Gardens+%7C+Mission/data=!4m7!3m6!1s0x87c9696a1693fd51:0xf0695b9c8609cdff!8m2!3d36.0877896!4d-94.1300513!16s%2Fg%2F1tgxjlbp!19sChIJUf2TFmppyYcR_80JhpxbafA,Westwood Gardens | Mission,4.4,144,Garden center,"2104 E Mission Blvd, Fayetteville, AR 72703, United States","3VQ9+4X Fayetteville, Arkansas, USA",http://westwoodgardens.com/,+1 479-571-1500,"Open · Closes 6 pm

Updated by this business 7 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/APNQkAFpGwTSq-nbJMQPwXJrnjokBxp3Q4pARXw9Bf_JuJFw5687DEoYGEuktLlssy_6yPPlrkt1TfQODV6E7uYqwVpspsvBlUSqiyYqgA0jpSB15axqqiHFuEMQBmiZtI32PUO8TPIK=w408-h306-k-no,true,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,10 am–5 pm,9 am–6 pm,9 am–6 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Fayetteville+AR/@36.0618652,-94.1579484,14z",2026-04-29T18:50:35.803Z,,,· In-store pick-up,
https://www.google.com/maps/place/BROOKS+Landscape+Architecture/data=!4m7!3m6!1s0x87c96ed3863ebecd:0x971858c8e31dae2!8m2!3d36.0667139!4d-94.1545136!16s%2Fg%2F11c6rj4blv!19sChIJzb4-htNuyYcR4toxjoyFcQk,BROOKS Landscape Architecture,3.0,2,Landscape architect,"308 N Willow Ave A, Fayetteville, AR 72701, United States","3R8W+M5 Fayetteville, Arkansas, USA",,+1 479-387-1769,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=XnqX1LUpmsNChfEQq0LX4Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=80.487434&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Fayetteville+AR/@36.0618652,-94.1579484,14z",2026-04-29T18:50:38.340Z,,,,
"https://www.google.com/maps/place/NWA+Outdoors,+LLC/data=!4m7!3m6!1s0x87c9694f042fe6e9:0x304e0e75946ba5a4!8m2!3d36.285062!4d-94.288017!16s%2Fg%2F11g88tnzm2!19sChIJ6eYvBE9pyYcRpKVrlHUOTjA","NWA Outdoors, LLC",5.0,2,Landscaper,,,,+1 501-207-0853,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/APNQkAF99p3cJwMro3N-mGDEoYEFzvDAhPl1pewWT4-Z8AobWpPZdO_k_jT5aMAtfn_16HiHfIZc1AyOs_XkgHbAaqxQd2Bsye2AnUZOebuptSBWoS5XsfyLoHiXRbeQ1Blqzg_05lyz=w428-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Fayetteville+AR/@36.0618652,-94.1579484,14z",2026-04-29T18:50:42.969Z,,,,
