placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,sunday,monday,tuesday,wednesday,thursday,friday,saturday,query,timestamp,info,attributes
https://www.google.com/maps/place/ServiceMaster+of+Fort+Collins+and+Loveland/data=!4m7!3m6!1s0x876eb5301dddf82d:0xe6f8c8d9534eec2c!8m2!3d40.5846177!4d-105.021715!16s%2Fg%2F1tftftd1!19sChIJLfjdHTC1bocRLOxOU9nI-OY,ServiceMaster of Fort Collins and Loveland,4.6,96,Water damage restoration service,"3054 Lake Canal Ct STE 120, Fort Collins, CO 80524, United States","HXMH+R8 Fort Collins, Colorado, USA",http://www.servicemasterrestore.com/servicemaster-of-fort-collins,+1 970-236-7999,"Open 24 hours

Confirmed by this business 12 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/AHVAwepxevJwxfibthw8sdQChivxbySbRf6SOrAlb5fkFFYMJkmI2J9ThxdrnXY3ua7ScI2RtZV_0qgwg8QFFgOOMkIEQvJc8TainwhyVZRuvVM-2Wr-pYVWcJYIqx8PP7fxOLNl-b1MvVfLFd8=w408-h271-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Fort+Collins+Fort+Collins+CO/@40.5852602,-105.084423,14z",2026-03-23T05:07:05.031Z,,
https://www.google.com/maps/place/Mold+Removal+Express+Fort+Collins/data=!4m7!3m6!1s0x87694b5000000001:0xe81720f3cb0acac6!8m2!3d40.537805!4d-105.075199!16s%2Fg%2F12q4r46mz!19sChIJAQAAAFBLaYcRxsoKy_MgF-g,Mold Removal Express Fort Collins,5.0,53,Water damage restoration service,"3600 Mitchell Dr #6, Fort Collins, CO 80525, United States","GWQF+4W Fort Collins, Colorado, USA",https://www.moldremovalexpress.com/fort-collins-black-mold-removal?utm_source=gbp&utm_medium=organic&utm_content=gbpinfo&utm_campaign=local,+1 970-469-9030,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AHVAwery4Dc3U0T8YLzlpxjL-ShVHENtVXIwxBk8tljSrldsqnxFc3RMjVsCx3PMwv-ZW_pFOeai2buyQXqGLne__SzlIeSGwTgNi85YfX9gx8SyNpFvP9ZY9fbTt8uIRbrijrBtp6jHOCzj17Hm=w408-h272-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Fort+Collins+Fort+Collins+CO/@40.5852602,-105.084423,14z",2026-03-23T05:07:09.809Z,,
"https://www.google.com/maps/place/212+Degrees+Restoration/@40.5871547,-105.046079,17z/data=!3m1!4b1!4m6!3m5!1s0x87694b050fcf36f9:0xd7b4e2c684dc72cc!8m2!3d40.5871547!4d-105.046079!16s%2Fg%2F11sf6c_sbz",212 Degrees Restoration,5.0,3,Water damage restoration service,"216 Commerce Dr #D, Fort Collins, CO 80524, United States","HXP3+VH Fort Collins, Colorado, USA",https://www.212restoration.com/,+1 970-231-0120,Open 24 hours,,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Fort+Collins+Fort+Collins+CO/@40.5852602,-105.084423,14z",2026-03-23T05:07:16.738Z,,
"https://www.google.com/maps/place/Ramado+Mold+Remediation+Fort+Collins/@40.56769,-105.0524369,12z/data=!3m1!4b1!4m6!3m5!1s0x62689397133c2313:0x5c7670095074b9db!8m2!3d40.56769!4d-105.0524369!16s%2Fg%2F11vx0mr05b",Ramado Mold Remediation Fort Collins,5.0,13,Waterproofing service,,,http://ramadomoldremediationfortcollins.site/,+1 970-680-5907,Closed · Opens 8 am Mon,,true,8 am–10 pm,8 am–10 pm,8 am–10 pm,8 am–10 pm,8 am–10 pm,8 am–10 pm,8 am–10 pm,"https://www.google.com/maps/search/water+damage+restoration+in+Fort+Collins+Fort+Collins+CO/@40.5852602,-105.084423,14z",2026-03-23T05:07:23.415Z,,
https://www.google.com/maps/place/Action+Restoration+%26+Property+Services/data=!4m7!3m6!1s0x876eb525d41467d3:0xe8a97dd9252ca8f2!8m2!3d40.5800739!4d-105.018097!16s%2Fg%2F1vxdys7g!19sChIJ02cU1CW1bocR8qgsJdl9qeg,Action Restoration & Property Services,4.7,26,Water damage restoration service,"3201 E Mulberry St UNIT E, Fort Collins, CO 80524, United States","HXJJ+2Q Fort Collins, Colorado, USA",http://www.actionofnoco.com/,+1 970-402-7980,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerEdEu9U8qyOIOA9Q1im6qtKKB_q321dsfhM3Y3_vQCNRACJ1C3oRSYkMIcUVybR6jxMcFRYOyDJCeMrSG_h00eJP53hueTXepmKF-0zNUvloyR1ApeJ81Pws33YntYJjQRmc5z=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Fort+Collins+Fort+Collins+CO/@40.5852602,-105.084423,14z",2026-03-23T05:07:28.443Z,,
https://www.google.com/maps/place/Restoration+Logistics+Fort+Collins/data=!4m7!3m6!1s0x876eb51f7feacf0d:0xaadfa299409dea55!8m2!3d40.5503122!4d-105.0818479!16s%2Fg%2F1hhw7ttqf!19sChIJDc_qfx-1bocRVeqdQJmi36o,Restoration Logistics Fort Collins,5.0,8,Water damage restoration service,"312 Flicker Dr, Fort Collins, CO 80526, United States","HW29+47 Fort Collins, Colorado, USA",https://restoration-logistics.com/locations/fort-collins/?utm_source=gmb&utm_medium=organic,+1 970-519-5146,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepMBUz6P9IX7CPKlmDrs_nX8HqsyEuXghrnn4rQsm1EYj40OyMC0b5eHMIBQmKCIezf5RLQs71MrjKwtmkJVZtk_wgLOd7sVxGGFvGI1AMrocCkaT39iJ5-TMcSkS53-WyoAgbZFF1g_sGI=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Fort+Collins+Fort+Collins+CO/@40.5852602,-105.084423,14z",2026-03-23T05:07:33.234Z,Identifies as veteran-owned,
https://www.google.com/maps/place/Stackerz+Mold+Remediation/data=!4m7!3m6!1s0x88dd3dbd867ddf7f:0xd22034493d78cbd6!8m2!3d40.5858246!4d-105.0853569!16s%2Fg%2F11v3_15j7q!19sChIJf999hr093YgR1st4PUk0INI,Stackerz Mold Remediation,,,Water damage restoration service,"520 W Oak St, Fort Collins, CO 80521, United States","HWP7+8V Fort Collins, Colorado, USA",http://stackerzmoldremediation.com/servicearea/fort-collins/,+1 970-469-3096,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=gCB3tgsSRIMIw4adNZdLlQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=352.40128&pitch=0&thumbfov=100,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Fort+Collins+Fort+Collins+CO/@40.5852602,-105.084423,14z",2026-03-23T05:07:37.895Z,LGBTQ+ friendly,
https://www.google.com/maps/place/Best+Option+Restoration+of+Fort+Collins/data=!4m7!3m6!1s0xac4e6519b39ec0a5:0x455c67a5768a5c6f!8m2!3d40.4414883!4d-104.93302!16s%2Fg%2F11wn6bdzyv!19sChIJpcCesxllTqwRb1yKdqVnXEU,Best Option Restoration of Fort Collins,4.8,21,Water damage restoration service,"2061 Covered Bridge Pkwy, Windsor, CO 80550, United States","C3R8+HQ Windsor, Colorado, USA",https://bestoptionrestoration.com/locations/fort-collins/,+1 970-235-0766,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqlewzUUXf80x2TlJE9fDOb0-qIYO7hUDO7RGYm4yFRZUZCtXe7056qT8uZIJBXM1w_DQX7Y6BlvsYsdaCioGERcGhDZ6bQuUMGF2nfCZsyOQ-hPmco_ZTu2RXyEVBA6_E-xnbdab_PUqE=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Fort+Collins+Fort+Collins+CO/@40.5852602,-105.084423,14z",2026-03-23T05:07:42.876Z,,
https://www.google.com/maps/place/Code+3+Water+Restoration+%26+Mold+Remediation/data=!4m7!3m6!1s0x645cd555db757759:0xd991ea5d3f1e88f0!8m2!3d40.426476!4d-104.898899!16s%2Fg%2F11l6jbgcbx!19sChIJWXd121XVXGQR8IgeP13qkdk,Code 3 Water Restoration & Mold Remediation,5.0,38,Remodeler,,,https://www.fortcollinsmoldmitigation.com/,+1 970-517-4507,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoxQsQHHyDCS5YB8UhmTEo1C-aeOJuN8F047o-Zh_nlJAzcXKIfWM5b2wcMwp9t5GaPHvSHxHqEMDYMDfnC8xJAha23XFfHft28vbdwdsDTVdYs0Oxhlvey0nLf47iN4Ywsb4EbNfVvJINa=w408-h255-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Fort+Collins+Fort+Collins+CO/@40.5852602,-105.084423,14z",2026-03-23T05:07:47.582Z,,
https://www.google.com/maps/place/COIT+Cleaning+and+Restoration/data=!4m7!3m6!1s0x87694b71018127c1:0xad46961186e4e87b!8m2!3d40.284549!4d-105.5513185!16s%2Fg%2F11h4nkj06h!19sChIJwSeBAXFLaYcRe-jkhhGWRq0,COIT Cleaning and Restoration,3.2,5,Carpet cleaning service,,,,+1 970-224-3464,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqepsGhZM1rxxsdTCU_TWNUNkhlSJ_xJvI453VP-9ndLq8i2uWSZVggxN0zF4B3cLcnRZ007olO6E--gNcyGpoyZ6md1eY5T-xY7qAHz3YVdP03bcLlj7M5oTtmFnmKa7a7QMkz=w647-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Fort+Collins+Fort+Collins+CO/@40.5852602,-105.084423,14z",2026-03-23T05:07:52.438Z,,
https://www.google.com/maps/place/Fort+Collins+Pro/data=!4m7!3m6!1s0x87694ba9840c9bc3:0x7d947b05ba9bcd5d!8m2!3d40.501078!4d-104.884327!16s%2Fg%2F11ghrd6y6y!19sChIJw5sMhKlLaYcRXc2bugV7lH0,Fort Collins Pro,5.0,1,Water damage restoration service,,,,+1 720-721-3365,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepd2OP3fRfVaccJ27yImlcJvAIpUBjfzHI-mnr_YH8JxnYX_zjlimxUKfNpZ3Xh2vQmWeS4vcjVhTWIr6QthEbXjs381K-YEyWg3QmqfTD9V03tMNVOl7AaeEEj-5krbU_smsmImw=w408-h270-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Fort+Collins+Fort+Collins+CO/@40.5852602,-105.084423,14z",2026-03-23T05:07:57.107Z,,
https://www.google.com/maps/place/Ethos+Roofing+%26+Restoration/data=!4m7!3m6!1s0x87694af5697fe6cb:0x6b30327d35598543!8m2!3d40.5882249!4d-105.0773965!16s%2Fg%2F11gbk131l8!19sChIJy-Z_afVKaYcRQ4VZNX0yMGs,Ethos Roofing & Restoration,4.9,80,Roofing contractor,"155 N College Ave UNIT 224, Fort Collins, CO 80524, United States","HWQF+72 Fort Collins, Colorado, USA",https://www.ethosroofing.com/,+1 970-632-2216,Closed · Opens 7 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AHVAweraeULp0_rPMkMP9D9yWi08KnC2Lji0EqRjeSX0AGKxnr-bE50kN5Dp48oANdvO4xMpml3ik43tlFE0vCSBzXMOgBu_DwpEEpnnHIgglEB_dmr2DJ4jbgPoFDDc-GGFpMFxzJnAvg=w432-h240-k-no,true,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,"https://www.google.com/maps/search/water+damage+restoration+in+Fort+Collins+Fort+Collins+CO/@40.5852602,-105.084423,14z",2026-03-23T05:08:01.804Z,,
"https://www.google.com/maps/place/Severe+Weather+Roofing+and+Restoration,+LLC/data=!4m7!3m6!1s0x87694b966ea38dc7:0xd4702d68a4577d76!8m2!3d40.5419649!4d-105.0790019!16s%2Fg%2F11cfdqll0!19sChIJx42jbpZLaYcRdn1XpGgtcNQ","Severe Weather Roofing and Restoration, LLC",4.7,289,Roofing contractor,"3307 S College Ave STE 220, Fort Collins, CO 80525, United States","GWRC+Q9 Fort Collins, Colorado, USA",https://www.severeweatherroofing.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp_profile,+1 970-223-2455,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqm0CDX_voO0zOaVh5yAXcX7gvSyBtwl2TT8bzDVYbd-FfpaCLMZI0uczBLBBfZREFLTu_myWN5FS_xvq5Cias4-qw1PGjTpJGKIbuaqEYZYMEaCo-lBAGe84zPmRVe83gQYN2g76isax8C=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Fort+Collins+Fort+Collins+CO/@40.5852602,-105.084423,14z",2026-03-23T05:08:06.633Z,,
"https://www.google.com/maps/place/Property+Craft+of+Loveland%2FFort+Collins,+CO/data=!4m7!3m6!1s0x44f51b0086fc874b:0x9cd450e6c56b8dc7!8m2!3d40.3879165!4d-105.073026!16s%2Fg%2F11t838fblb!19sChIJS4f8hgAb9UQRx41rxeZQ1Jw","Property Craft of Loveland/Fort Collins, CO",4.9,35,Water damage restoration service,"406 S Lincoln Ave Suite 10, Loveland, CO 80537, United States","9WQG+5Q Loveland, Colorado, USA",https://propertycraft.net/service-areas/loveland/?utm_source=GBPListing&utm_medium=organic,+1 970-239-8407,"Open 24 hours

Confirmed by this business 8 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/AHVAweoqhhNiS4cXVvLepdmsdOPq9JPlvOMh5L5N8jXBY2QGpJ2NsJ7VAi2dzdQIuSy7yYdX_4dGwzHCbpzr4gFVPJsvA1rUC05hdKs8s0Vd31femkzJ_CryOJMow97u5dppveJq1eVXMmAXuqsI=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Fort+Collins+Fort+Collins+CO/@40.5852602,-105.084423,14z",2026-03-23T05:08:11.578Z,LGBTQ+ friendly,
https://www.google.com/maps/place/Voda+Cleaning+%26+Restoration+of+Fort+Collins-Cheyenne/data=!4m7!3m6!1s0x2cbe95194661c55d:0xf376b2b8f0e6f811!8m2!3d40.4993394!4d-105.326062!16s%2Fg%2F11ycsjf006!19sChIJXcVhRhmVviwREfjm8LiydvM,Voda Cleaning & Restoration of Fort Collins-Cheyenne,4.9,35,Water damage restoration service,,,https://myvoda.com/fort-collins-co?utm_source=google&utm_medium=organic&utm_campaign=gmb,+1 970-553-4530,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoo4sQD83G6DQFBSvpBrqUevebDCFc0Ydxn7Wp_QzuU6Mcbtcw1zKXxvssGwY0cYk7QBKilGyfAjzPgqc5C-hhpCY3DmgsyDtoryJJB99yYX3uojk7Ql5e4crVq84VioC8baPrUMCZJUo3S=w408-h305-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Fort+Collins+Fort+Collins+CO/@40.5852602,-105.084423,14z",2026-03-23T05:08:16.326Z,,
