placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,friday,saturday,sunday,monday,tuesday,wednesday,thursday,query,timestamp,info,error,isBlackOwned,attributes
https://www.google.com/maps/place/A1+Garage+door+repair+LLC/data=!4m7!3m6!1s0x8a12b23dfe3637df:0x67e74f39e09337b7!8m2!3d32.7712625!4d-80.3206454!16s%2Fg%2F11vsrs5cft!19sChIJ3zc2_j2yEooRtzeT4DlP52c,A1 Garage door repair LLC,4.9,61,Garage door supplier,,,https://www.charlestongaragedoor.net/,+1 843-896-2041,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipMUc-H3ILwfcU6MKVd0kxjA9AC2OeB4M1Ur2L5K=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Sullivan's+Island+Charleston+SC/@32.7629024,-79.8362471,14z",2025-11-07T22:45:56.199Z,,,,
https://www.google.com/maps/place/Commercial+Door+%26+Hardware+Llc/data=!4m7!3m6!1s0x88fe7860a26edfd1:0x2cb48f415b2b5b7f!8m2!3d32.6976154!4d-79.959751!16s%2Fg%2F1thtqfzq!19sChIJ0d9uomB4_ogRf1srW0GPtCw,Commercial Door & Hardware Llc,4.5,4,Door supplier,"1521 Ocean Neighbors Blvd, Charleston, SC 29412, United States","M2XR+23 Charleston, South Carolina, USA",,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=-xdVH3G6zFHWE7dWhx9_SA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=186.22868&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/garage+door+services+in+Sullivan's+Island+Charleston+SC/@32.7629024,-79.8362471,14z",2025-11-07T22:45:59.156Z,,,,
https://www.google.com/maps/place/Sea+Island+Builders/data=!4m7!3m6!1s0x88fe71519c229be9:0x5a5d130e222058e!8m2!3d32.7619153!4d-79.8379527!16s%2Fg%2F1tfkx50g!19sChIJ6ZsinFFx_ogRjgUi4jDRpQU,Sea Island Builders,5.0,24,Home builder,"2113 Middle St #100, Sullivan's Island, SC 29482, United States","Q566+QR Sullivan's Island, South Carolina, USA",https://seaislandbuilders.com/,+1 843-883-7430,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwT3ZqXQomJP8C5kPkGb3G5QXaWsJK-LwBRnAmFI8A7OpQhi_FCGc0SrTbXpyeJI2UTTPFyBHpGIIkxuGebXQDTOnIE0x12D96dhk9lhD6bh3Tu8CtEOA0lGxnw6biSRMWRlyHmd_BLI8qh=w408-h272-k-no,true,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/garage+door+services+in+Sullivan's+Island+Charleston+SC/@32.7629024,-79.8362471,14z",2025-11-07T22:46:04.029Z,,,,
https://www.google.com/maps/place/Eagle+Garage+Door/data=!4m7!3m6!1s0x88fe618b433358e1:0x50e480da5c1da0b5!8m2!3d33.009489!4d-80.0482275!16s%2Fg%2F11wqqtzspx!19sChIJ4VgzQ4th_ogRtaAdXNqA5FA,Eagle Garage Door,5.0,32,Garage door supplier,"221 St James Ave Suite 12A, Goose Creek, SC 29445, United States","2X52+QP Goose Creek, South Carolina, USA",https://eagledoorgarage.com/,+1 843-493-4203,Closes soon ⋅ 6 pm ⋅ Opens 8 am Sat,https://lh3.googleusercontent.com/p/AF1QipNkCb9YhEht7d75jSGu5ZEFCSGDSDDfX3bbmSZY=w408-h306-k-no,true,8 am–6 pm,8 am–6 pm,Closed,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,"https://www.google.com/maps/search/garage+door+services+in+Sullivan's+Island+Charleston+SC/@32.7629024,-79.8362471,14z",2025-11-07T22:46:08.881Z,,,,
https://www.google.com/maps/place/Screenmobile+of+Charleston/data=!4m7!3m6!1s0x88fe71ae1da629d7:0x2cc10c9d2b9caa3a!8m2!3d32.813397!4d-79.867785!16s%2Fg%2F11b6hptpfm!19sChIJ1ymmHa5x_ogROqqcK50MwSw,Screenmobile of Charleston,5.0,646,Screen repair service,"1000 Johnnie Dodds Blvd Suite 103, Mt Pleasant, SC 29464, United States","R47J+9V Mt Pleasant, South Carolina, USA",https://screenmobile.com/locations/charleston/,+1 843-414-3800,Closed ⋅ Opens 9 am Mon,https://lh3.googleusercontent.com/p/AF1QipNHvvP26LZxnAk-2AFcFkFLl6QcCOyrKMVK3I1_=w408-h306-k-no,true,9 am–4:30 pm,Closed,Closed,9 am–4:30 pm,Closed,9 am–4:30 pm,9 am–4:30 pm,"https://www.google.com/maps/search/garage+door+services+in+Sullivan's+Island+Charleston+SC/@32.7629024,-79.8362471,14z",2025-11-07T22:46:13.836Z,,,,
https://www.google.com/maps/place/Improve+My+Garage+-+Coastal/data=!4m7!3m6!1s0x88fe71cd508499cb:0x2ceb564cbbd287cc!8m2!3d32.7740571!4d-80.0669576!16s%2Fg%2F1hm2hnxrk!19sChIJy5mEUM1x_ogRzIfSu0xW6yw,Improve My Garage - Coastal,4.8,93,Cabinet maker,,,https://www.improvemygarage.com/service-area/charleston,+1 843-501-2773,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipOz-zDgFAJ0RoQ-O4PMTjwjYghKbQHFtLuOkICf=w636-h240-k-no,true,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/garage+door+services+in+Sullivan's+Island+Charleston+SC/@32.7629024,-79.8362471,14z",2025-11-07T22:46:18.687Z,,,,
https://www.google.com/maps/place/ProMaster+Garage+Door/data=!4m7!3m6!1s0x88fe7b0b34303c95:0xc7784410e30952d6!8m2!3d32.854225!4d-80.0072458!16s%2Fg%2F11x7ytq2ct!19sChIJlTwwNAt7_ogR1lIJ4xBEeMc,ProMaster Garage Door,5.0,37,Garage door supplier,"4250 Dorchester Rd suite 604, North Charleston, SC 29405, United States","VX3V+M4 North Charleston, South Carolina, USA",https://www.promastergaragedoor.com/,+1 843-938-2786,Closes soon ⋅ 6 pm ⋅ Opens 9 am Sat,https://lh3.googleusercontent.com/p/AF1QipOATIaZQtfQM1Ht8chzZrAmitsV5XU0LWZ-jQ73=w408-h272-k-no,true,9 am–6 pm,9 am–6 pm,Closed,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,"https://www.google.com/maps/search/garage+door+services+in+Sullivan's+Island+Charleston+SC/@32.7629024,-79.8362471,14z",2025-11-07T22:46:23.801Z,,,,
https://www.google.com/maps/place/ProLift+Garage+Doors+of+Charleston/data=!4m7!3m6!1s0x88fe6d33800b5b1f:0xb59f37a27c9e7cb8!8m2!3d32.9215687!4d-80.0721156!16s%2Fg%2F11mw11c3s0!19sChIJH1sLgDNt_ogRuHyefKI3n7U,ProLift Garage Doors of Charleston,5.0,785,Garage door supplier,"3339 Business Cir Unit B, North Charleston, SC 29418, United States","WWCH+J5 North Charleston, South Carolina, USA",https://www.proliftdoors.com/charleston/?utm_source=GMBlisting&utm_medium=organic&utm_campaign=charleston,+1 843-308-2049,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipP43XSHeA8jREbGGIFaKNMxY3RzH-UgluXdYbRl=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Sullivan's+Island+Charleston+SC/@32.7629024,-79.8362471,14z",2025-11-07T22:46:28.688Z,LGBTQ+ friendly,,,
https://www.google.com/maps/place/Precision+Garage+Door/data=!4m7!3m6!1s0x88fe8b4fe635b737:0xee0a0b7916683482!8m2!3d32.9971275!4d-80.1812515!16s%2Fg%2F11khmmlr4w!19sChIJN7c15k-L_ogRgjRoFnkLCu4,Precision Garage Door,4.9,430,Garage door supplier,"89 Old Trolley Rd suite 101c, Summerville, SC 29485, United States","XRW9+VF Summerville, South Carolina, USA",https://www.garagedoorscharlestonsc.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp&utm_content=summerville,+1 843-253-0355,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipOz1SSeuELdDTBVImN--skh64DD2I-A-oPs72MB=w478-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Sullivan's+Island+Charleston+SC/@32.7629024,-79.8362471,14z",2025-11-07T22:46:33.683Z,,,,
https://www.google.com/maps/place/Amish+Custom+Doors/data=!4m7!3m6!1s0x88fe7b6af0070d93:0xe89cad4831604991!8m2!3d32.7802987!4d-79.9299823!16s%2Fg%2F11ft41_vly!19sChIJkw0H8Gp7_ogRkUlgMUitnOg,Amish Custom Doors,3.0,6,Door supplier,"171 Church St suite 230, Charleston, SC 29401, United States","Q3JC+42 Charleston, South Carolina, USA",http://www.amishcustomdoors.com/,+1 843-670-3818,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipMR9945PK2biXNzM4orDGOt25f8HGqS1mhDNw-_=w408-h546-k-no,true,8–11 am,Closed,Closed,8–11 am,8–11 am,8–11 am,8–11 am,"https://www.google.com/maps/search/garage+door+services+in+Sullivan's+Island+Charleston+SC/@32.7629024,-79.8362471,14z",2025-11-07T22:46:38.939Z,,,,
https://www.google.com/maps/place/Door+Systems+Of+Charleston+LLC/data=!4m7!3m6!1s0x88fe63fbcc6b40d7:0xc3ba2f1bb8fc7723!8m2!3d32.9114313!4d-80.0318086!16s%2Fg%2F11h1rv_y6s!19sChIJ10BrzPtj_ogRI3f8uBsvusM,Door Systems Of Charleston LLC,3.7,3,Garage door supplier,"2260 Technical Pkwy, Charleston, SC 29406, United States","WX69+H7 Charleston, South Carolina, USA",https://doorsystemsofcharleston.com/,+1 843-266-6051,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyBHxxKK2ur8GpyOw_fE1LlnAjzF4TA7gv3lksdz2f7in6LOXXu2vDAZ-CYJ0DG-divO09p6hIAeEV1lc6oRbl9iY0h6Jqic5kkzAjgqiTWV7U980j13cgRPHsUS0nUNu90bpT7=w408-h306-k-no,true,8 am–4 pm,Closed,Closed,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,"https://www.google.com/maps/search/garage+door+services+in+Sullivan's+Island+Charleston+SC/@32.7629024,-79.8362471,14z",2025-11-07T22:46:44.542Z,,,,
"https://www.google.com/maps/place/All+About+Garage+Doors+%26+More,+LLC/data=!4m7!3m6!1s0x88fe8afa934c658f:0xe8776875f1236197!8m2!3d33.0116691!4d-80.1332626!16s%2Fg%2F1tkkvr27!19sChIJj2VMk_qK_ogRl2Ej8XVod-g","All About Garage Doors & More, LLC",4.5,107,Garage door supplier,"10320 Hwy 78, Summerville, SC 29483, United States","2V68+MM Summerville, South Carolina, USA",https://allaboutgaragedoorsmore.com/,+1 843-832-4304,,https://lh3.googleusercontent.com/p/AF1QipOHfpk43fKMv23zfuWdqDHnnZVm6PcGbCgx2qrL=w408-h306-k-no,true,,,,,,,,"https://www.google.com/maps/search/garage+door+services+in+Sullivan's+Island+Charleston+SC/@32.7629024,-79.8362471,14z",2025-11-07T22:46:49.814Z,,,,
https://www.google.com/maps/place/A+American+Doors+%26+Svc-SC+Inc/data=!4m7!3m6!1s0x88fe5999b0e65bcb:0x4dff163f06251a59!8m2!3d33.1816978!4d-80.0286026!16s%2Fg%2F1tpf7_2w!19sChIJy1vmsJlZ_ogRWRolBj8W_00,A American Doors & Svc-SC Inc,4.4,49,Garage door supplier,"771 S Live Oak Dr, Moncks Corner, SC 29461, United States","5XJC+MH Moncks Corner, South Carolina, USA",,+1 803-232-3130,Closed ⋅ Opens 8 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=JXUjy2hlvEt4yTMCw_787A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=85.08034&pitch=0&thumbfov=100,false,8 am–4 pm,Closed,Closed,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,"https://www.google.com/maps/search/garage+door+services+in+Sullivan's+Island+Charleston+SC/@32.7629024,-79.8362471,14z",2025-11-07T22:46:54.692Z,,,,
https://www.google.com/maps/place/Window+Hero+Charleston/data=!4m7!3m6!1s0x88fe7c8a497150bd:0x1a0bc19aad4c257b!8m2!3d32.7977028!4d-79.8943832!16s%2Fg%2F11b7hm6bj7!19sChIJvVBxSYp8_ogReyVMrZrBCxo,Window Hero Charleston,4.9,919,Window cleaning service,"222 W Coleman Blvd #21, Mt Pleasant, SC 29464, United States","Q4X4+36 Mt Pleasant, South Carolina, USA",https://windowhero.com/local/charleston/?utm_source=gmb&utm_medium=gmb&utm_campaign=gmb&utm_id=gmb,+1 843-897-2508,,https://lh3.googleusercontent.com/p/AF1QipOKLnMGo2l14yd4g55LZq95Ol5mh4YjUZPUL3DB=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Sullivan's+Island+Charleston+SC/@32.7629024,-79.8362471,14z",2025-11-07T22:46:59.652Z,,,,
"https://www.google.com/maps/place/Formula+Automatic+Door+Co.,+Inc./data=!4m7!3m6!1s0x88fe7c7162a2b2c3:0x68fef45072b5299!8m2!3d32.7977295!4d-80.0163308!16s%2Fg%2F12jllb63t!19sChIJw7KiYnF8_ogRmVIrB0XvjwY","Formula Automatic Door Co., Inc.",3.8,5,Door supplier,"1033 Wappoo Rd, Charleston, SC 29407, United States","QXXM+3F Charleston, South Carolina, USA",http://www.formula-inc.com/,+1 843-637-4433,Closed ⋅ Opens 8 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Sa4-GQ-fRUdtLayVKl8Mow&cb_client=search.gws-prod.gps&w=408&h=240&yaw=296.8804&pitch=0&thumbfov=100,false,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/garage+door+services+in+Sullivan's+Island+Charleston+SC/@32.7629024,-79.8362471,14z",2025-11-07T22:47:04.571Z,,,,
"https://www.google.com/maps/place/Your+Next+Door,+LLC/data=!4m7!3m6!1s0x88fe533ae9d84aa9:0xc5974b2060dc867e!8m2!3d33.31649!4d-79.9949485!16s%2Fg%2F11h87x8wl4!19sChIJqUrY6TpT_ogRfobcYCBLl8U","Your Next Door, LLC",5.0,65,Garage door supplier,"150 Brittany Ln, Bonneau, SC 29431, United States","8284+H2 Bonneau, South Carolina, USA",,+1 843-478-0812,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipMyTVppgDAkjL3sbFEKAaEb3dAlGQHt4Rw6tWVR=w408-h306-k-no,true,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/garage+door+services+in+Sullivan's+Island+Charleston+SC/@32.7629024,-79.8362471,14z",2025-11-07T22:47:09.374Z,,,,
https://www.google.com/maps/place/Integrity+Garage+Door+Repair+LLC/data=!4m7!3m6!1s0x88feefe9278c7263:0x1890ec7cd3ea4835!8m2!3d33.1535623!4d-80.3055835!16s%2Fg%2F11wg8k01qh!19sChIJY3KMJ-nv_ogRNUjq03zskBg,Integrity Garage Door Repair LLC,5.0,11,Garage door supplier,"1256 Old Gilliard Rd Suite 3, Ridgeville, SC 29472, United States","5M3V+CQ Ridgeville, South Carolina, USA",https://integritygaragedoorsrepair.net/ridgeville/,+1 843-396-5070,Open ⋅ Closes 8 pm,https://lh3.googleusercontent.com/p/AF1QipORfcNw7_EucFX8L9BSuQduoUtaG3N9SgBjIJaH=w408-h725-k-no,true,7 am–8 pm,7 am–8 pm,7 am–8 pm,7 am–8 pm,7 am–8 pm,7 am–8 pm,7 am–8 pm,"https://www.google.com/maps/search/garage+door+services+in+Sullivan's+Island+Charleston+SC/@32.7629024,-79.8362471,14z",2025-11-07T22:47:14.261Z,,,,
https://www.google.com/maps/place/Structures+%7C+Alair/data=!4m7!3m6!1s0x88fe7199cf2d6ecb:0xb3fc7d51231b99d3!8m2!3d32.7940523!4d-79.8627352!16s%2Fg%2F1tdr451k!19sChIJy24tz5lx_ogR05kbI1F9_LM,Structures | Alair,4.9,12,Custom home builder,"875 Coleman Blvd, Mt Pleasant, SC 29464, United States","Q4VP+JW Mt Pleasant, South Carolina, USA",http://www.structures.net/,+1 843-856-6901,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipOqVyZDWyoLFl3gcqS1IPibuQ8bzDFjXxro-Rpk=w408-h306-k-no,true,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/garage+door+services+in+Sullivan's+Island+Charleston+SC/@32.7629024,-79.8362471,14z",2025-11-07T22:47:19.219Z,,,,
"https://www.google.com/maps/place/Aptus+Home+Services,+HVAC,+Plumbing+%26+Electric/data=!4m7!3m6!1s0x88fe71a36e74d86d:0x37113240ce546735!8m2!3d32.7938005!4d-79.8635459!16s%2Fg%2F11td0b0p1c!19sChIJbdh0bqNx_ogRNWdUzkAyETc","Aptus Home Services, HVAC, Plumbing & Electric",5.0,125,HVAC contractor,"857 Coleman Blvd Unit F, Mt Pleasant, SC 29464, United States","Q4VP+GH Mt Pleasant, South Carolina, USA",http://www.aptushomeservices.com/?ref=GMB,+1 843-588-4211,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipMr33Qu0Gm30UPz9m0VJTNBhck6GzBkkvMMe4Yt=w408-h408-k-no,true,Open 24 hours,Open 24 hours,Closed,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Sullivan's+Island+Charleston+SC/@32.7629024,-79.8362471,14z",2025-11-07T22:47:24.289Z,,,,
