placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,thursday,friday,saturday,sunday,monday,tuesday,wednesday,query,timestamp,info,attributes,isBlackOwned,error
"https://www.google.com/maps/place/Axxa+Property+Management,+Inc./data=!4m7!3m6!1s0x6f7603d86945470f:0xda9d19c66a4cb0d8!8m2!3d38.3214691!4d-122.3005703!16s%2Fg%2F11vpwtbv66!19sChIJD0dFadgDdm8R2LBMasYZndo","Axxa Property Management, Inc.",5.0,2,Property management company,"3325 Jefferson St #1114, Napa, CA 94558, United States","8MCX+HQ Napa, California, USA",https://axxapropertymanagement.com/,+1 707-370-4656,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipPd19kPjaYya3a6bATj4NIGfeIWqqOvXX35czql=w408-h272-k-no,true,9 am–5 pm,9 am–4 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Napa+Napa+CA/@38.2975381,-122.286865,14z",2025-09-25T17:44:59.973Z,,,,
https://www.google.com/maps/place/Gordon+Property+Holdings/data=!4m7!3m6!1s0x808506f68ba374f7:0x35f6bb0e21c1a629!8m2!3d38.3068941!4d-122.2950274!16s%2Fg%2F1263z7d12!19sChIJ93Sji_YGhYARKabBIQ679jU,Gordon Property Holdings,5.0,1,Property management company,"2180 Jefferson St, Napa, CA 94559, United States","8P43+QX Napa, California, USA",,+1 707-226-5067,Open ⋅ Closes 5:30 pm,https://lh3.googleusercontent.com/p/AF1QipOg8ggeQHI0G8rGvZHvhqhcEWtiV92WcszESKXr=w408-h544-k-no,true,8 am–5:30 pm,8 am–5:30 pm,Closed,Closed,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Napa+Napa+CA/@38.2975381,-122.286865,14z",2025-09-25T17:45:04.780Z,,,,
https://www.google.com/maps/place/Windermere+Napa+Valley+Properties/data=!4m7!3m6!1s0x8085066884ed6d33:0x11ad4fab5718874c!8m2!3d38.2978168!4d-122.2846224!16s%2Fg%2F1tj89nc9!19sChIJM23thGgGhYARTIcYV6tPrRE,Windermere Napa Valley Properties,4.2,5,Real estate agency,"1040 3rd St, Napa, CA 94559, United States","7PX8+45 Napa, California, USA",http://www.windermerenapa.com/,+1 707-226-1823,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrLW4wp-NoWzpCbiVwU4WBHrHnCEIYgKMDGU-Vy00vw1SJKbNn2u_rH2ZCdHXDeYftkENKxGnTwVggi69imfuENW7K_1DEuYpROZ9bYrn9hKK23D-nnK_GU-loCxvuVH_Iq_61giA=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/HOA+management+businesses+in+Napa+Napa+CA/@38.2975381,-122.286865,14z",2025-09-25T17:45:09.805Z,,,,
https://www.google.com/maps/place/Homestead+Real+Estate/data=!4m7!3m6!1s0x808506fa29eb3cd5:0xc644ed0ae54b1907!8m2!3d38.3234277!4d-122.3024688!16s%2Fg%2F11g698dv52!19sChIJ1TzrKfoGhYARBxlL5QrtRMY,Homestead Real Estate,5.0,33,Real estate agent,"1370 Trancas St, Napa, CA 94558, United States","8MFX+92 Napa, California, USA",http://www.homesteadreca.com/,+1 707-249-0518,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=66vMbGk_Rppiz9YXxETb2w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=8.211389&pitch=0&thumbfov=100,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/HOA+management+businesses+in+Napa+Napa+CA/@38.2975381,-122.286865,14z",2025-09-25T17:45:15.144Z,Identifies as women-owned,,,
https://www.google.com/maps/place/Davidson+%26+Bennett+Rental+Department/data=!4m7!3m6!1s0x80850658a692db93:0x7a4a336d56c2823!8m2!3d38.3041188!4d-122.2947899!16s%2Fg%2F1tf1p1fy!19sChIJk9uSplgGhYARIyhs1TajpAc,Davidson & Bennett Rental Department,2.6,16,Real estate agency,"1817 Jefferson St, Napa, CA 94559, United States","8P34+J3 Napa, California, USA",http://www.davidsonandbennett.com/homes_for_rent.html,+1 707-224-5292,Open ⋅ Closes 4 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=WYuBYsTTqoetHzT-B3ol0Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=265.774&pitch=0&thumbfov=100,true,9 am–4 pm,9 am–4 pm,Closed,Closed,9 am–4 pm,9 am–4 pm,9 am–1 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Napa+Napa+CA/@38.2975381,-122.286865,14z",2025-09-25T17:45:20.519Z,,,,
https://www.google.com/maps/place/Crown+Realty+Prop+Management/data=!4m7!3m6!1s0x8085068993027179:0x68e95ab63b8cf858!8m2!3d38.3098146!4d-122.2814561!16s%2Fg%2F12627m0t6!19sChIJeXECk4kGhYARWPiMO7Za6Wg,Crown Realty Prop Management,3.5,2,Property management company,"575 Lincoln Ave, Napa, CA 94558, United States","8P59+WC Napa, California, USA",,+1 707-226-3664,Temporarily closed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=2cPlknxHNRdpLci-NYxU-A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=107.73343&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/HOA+management+businesses+in+Napa+Napa+CA/@38.2975381,-122.286865,14z",2025-09-25T17:45:25.496Z,,,,
https://www.google.com/maps/place/Silverado+Gardens/data=!4m7!3m6!1s0x808506633b1d7545:0x326873b3eb002493!8m2!3d38.3065819!4d-122.2786511!16s%2Fg%2F1tdwf4hl!19sChIJRXUdO2MGhYARkyQA67NzaDI,Silverado Gardens,4.6,31,Apartment rental agency,"1 Winding Way, Napa, CA 94559, United States","8P4C+JG Napa, California, USA",https://www.liveatsilveradogardens.com/?utm_source=apartmentseo&utm_medium=gmb&utm_campaign=organicmaplisting,+1 707-690-0517,Open ⋅ Closes 4:30 pm,https://lh3.googleusercontent.com/p/AF1QipM7yNWX-O4faRTYQ21c8ptTWFsC5_twjguhCzz_=w411-h240-k-no,true,8 am–4:30 pm,8 am–1 pm,Closed,Closed,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Napa+Napa+CA/@38.2975381,-122.286865,14z",2025-09-25T17:45:30.611Z,,,,
https://www.google.com/maps/place/The+Peterson+Lawson+Team+of+Golden+Gate+Sotheby%27s+Napa+Valley+Real+Estate+Agent/data=!4m7!3m6!1s0x80853d49a617972b:0x6db9aad210814d16!8m2!3d38.3245403!4d-122.2917494!16s%2Fg%2F11k01bbsn6!19sChIJK5cXpkk9hYARFk2BENKquW0,The Peterson Lawson Team of Golden Gate Sotheby's Napa Valley Real Estate Agent,5.0,80,Real estate agent,"780 Trancas St, Napa, CA 94558, United States","8PF5+R8 Napa, California, USA",https://laurensluxuryproperties.com/,+1 707-968-7047,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipOErjBQfUy_FTqMc-CQNaNT8ipapFNRVrOid1p5=w408-h272-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/HOA+management+businesses+in+Napa+Napa+CA/@38.2975381,-122.286865,14z",2025-09-25T17:45:35.711Z,LGBTQ+ friendly,,,
https://www.google.com/maps/place/Sell+Your+Home+Napa/data=!4m7!3m6!1s0x808507c74b5efdf7:0xf32666a0107338f3!8m2!3d38.2981995!4d-122.2884522!16s%2Fg%2F11swr0bwks!19sChIJ9_1eS8cHhYAR8zhzEKBmJvM,Sell Your Home Napa,5.0,5,Real estate consultant,"1300 1st St Suite 368, Napa, CA 94559, United States","7PX6+7J Napa, California, USA",http://www.americanfi.com/,+1 707-258-0271,Open ⋅ Closes 9 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=enVIuo54-oXGIulV_vnmyw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=79.513145&pitch=0&thumbfov=100,true,9 am–9 pm,9 am–9 pm,12–5 pm,12–5 pm,9 am–9 pm,9 am–9 pm,9 am–9 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Napa+Napa+CA/@38.2975381,-122.286865,14z",2025-09-25T17:45:40.860Z,,,,
"https://www.google.com/maps/place/Skyline+Apartments+-+Napa,+CA/data=!4m7!3m6!1s0x808506074b8c4733:0x5e70071f03294d2!8m2!3d38.2797254!4d-122.2628949!16s%2Fg%2F1tdgkg_x!19sChIJM0eMSwcGhYAR0pQy8HEA5wU","Skyline Apartments - Napa, CA",3.0,2,Apartment complex,"2009 Imola Ave, Napa, CA 94559, United States","7PHP+VR Napa, California, USA",,+1 707-259-1596,Closes soon ⋅ 11 am ⋅ Opens 7 am Fri,https://lh3.googleusercontent.com/p/AF1QipN92wpbq5ZFi_ijojVz5g8HiGTDmH8m37jAIXPY=w408-h306-k-no,false,7–11 am,7–11 am,7–11 am,Closed,7–11 am,7–11 am,7–11 am,"https://www.google.com/maps/search/HOA+management+businesses+in+Napa+Napa+CA/@38.2975381,-122.286865,14z",2025-09-25T17:45:45.778Z,,,,
https://www.google.com/maps/place/Tailored+Home/data=!4m7!3m6!1s0x8bbe328ed6c4cf3:0x749e480eb3eef69d!8m2!3d38.3233943!4d-122.3018681!16s%2Fg%2F11y38hw4f3!19sChIJ80xs7SjjuwgRnfbusw5InnQ,Tailored Home,,,Property management company,"1370 Trancas St #105, Napa, CA 94558, United States","8MFX+97 Napa, California, USA",https://thetailoredhouse.com/estate-management,+1 707-710-6051,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipN0now8Vtp0pB34H0T55T53H_ZEwwZCEeJa12d4=w408-h270-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/HOA+management+businesses+in+Napa+Napa+CA/@38.2975381,-122.286865,14z",2025-09-25T17:45:50.631Z,,,,
https://www.google.com/maps/place/Skip+Keyser+Realty/data=!4m7!3m6!1s0x808506681e37852f:0x91d0d54254b986e2!8m2!3d38.2960233!4d-122.2882776!16s%2Fg%2F1tdn8x7t!19sChIJL4U3HmgGhYAR4oa5VELV0JE,Skip Keyser Realty,2.2,6,Real estate agency,"1434 3rd St, Napa, CA 94559, United States","7PW6+CM Napa, California, USA",http://www.skiprealty.com/,+1 707-251-0225,Open ⋅ Closes 4 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=cOfirBAgsA-kMOJS4fwHtA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=342.53775&pitch=0&thumbfov=100,false,9 am–4 pm,9 am–4 pm,Closed,Closed,9 am–4 pm,9 am–4 pm,9 am–4 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Napa+Napa+CA/@38.2975381,-122.286865,14z",2025-09-25T17:45:55.601Z,,,,
"https://www.google.com/maps/place/Professional+Rental+Organization,+Inc./data=!4m7!3m6!1s0x80850761dc5051c9:0x22b705910ce95655!8m2!3d38.3036313!4d-122.2941329!16s%2Fg%2F11yjj99ylq!19sChIJyVFQ3GEHhYARVVbpDJEFtyI","Professional Rental Organization, Inc.",,,Real estate rental agency,"1738 Jefferson St, Napa, CA 94559, United States","8P34+F8 Napa, California, USA",https://www.prorent.org/,+1 707-254-7368,"Open ⋅ Closes 5:30 pm

Updated by this business 4 weeks ago",https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=5PqXYzISLOMqAPNZeXxtqQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=70.966194&pitch=0&thumbfov=100,true,8:30 am–5:30 pm,8:30 am–5:30 pm,Closed,Closed,8:30 am–5:30 pm,8:30 am–5:30 pm,8:30 am–5:30 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Napa+Napa+CA/@38.2975381,-122.286865,14z",2025-09-25T17:46:00.470Z,,,,
https://www.google.com/maps/place/W+Real+Estate+%7C+W+Commercial/data=!4m7!3m6!1s0x8085060d62d86def:0x7bd3063f122de7ec!8m2!3d38.3058593!4d-122.2844739!16s%2Fg%2F1tcw3vgz!19sChIJ723YYg0GhYAR7OctEj8G03s,W Real Estate | W Commercial,5.0,2,Commercial real estate agency,"1700 Soscol Ave # 3, Napa, CA 94559, United States","8P48+86 Napa, California, USA",http://www.wcommercialre.com/,+1 707-226-2661,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipPQ1sMRr-_7XwhOcJHwvlj5v0TEMdDIh-RhFTXk=w408-h269-k-no,true,8:30 am–5 pm,8:30 am–5 pm,Closed,Closed,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Napa+Napa+CA/@38.2975381,-122.286865,14z",2025-09-25T17:46:05.878Z,,,,
https://www.google.com/maps/place/Saratoga+Downs+Apartments+and+Townhomes/data=!4m7!3m6!1s0x8085063b05748ca7:0x49f9b90f636fe744!8m2!3d38.2768837!4d-122.2964022!16s%2Fg%2F1tg81pgn!19sChIJp4x0BTsGhYARROdvYw-5-Uk,Saratoga Downs Apartments and Townhomes,3.8,45,Apartment complex,"2075 Funny Cide St, Napa, CA 94559, United States","7PG3+QC Napa, California, USA",https://www.saratogadownsapts.com/?utm_source=GBP,+1 707-255-3239,"Open ⋅ Closes 7 pm

Updated by this business 8 weeks ago",https://lh3.googleusercontent.com/p/AF1QipNCIXa3fKFeGt-C2baPqQRFdUFpXg81hqnLwbZt=w408-h272-k-no,true,9 am–7 pm,9 am–6 pm,9 am–5 pm,Closed,9 am–6 pm,9 am–7 pm,9 am–6 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Napa+Napa+CA/@38.2975381,-122.286865,14z",2025-09-25T17:46:10.880Z,,· Dogs allowed,,
https://www.google.com/maps/place/The+Morse+Group-Real+Estate/data=!4m7!3m6!1s0x808506fa29eb3cd5:0x91f5f118bf45f62f!8m2!3d38.306979!4d-122.301818!16s%2Fg%2F11b7vjn0t2!19sChIJ1TzrKfoGhYARL_ZFvxjx9ZE,The Morse Group-Real Estate,5.0,29,Real estate agent,"1775 Lincoln Ave #10a, Napa, CA 94558, United States","8M4X+Q7 Napa, California, USA",http://makenapavalleyyourhome.com/,+1 707-888-2199,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipPkImTJTP8hdaLcgEZHU_2okVmImUSyiF-3v-zk=w408-h272-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/HOA+management+businesses+in+Napa+Napa+CA/@38.2975381,-122.286865,14z",2025-09-25T17:46:16.163Z,Identifies as women-owned,,,
https://www.google.com/maps/place/SoCo/data=!4m7!3m6!1s0x808507502b907349:0x97c5e725d3a45f99!8m2!3d38.3135531!4d-122.2868324!16s%2Fg%2F11kk1h9blp!19sChIJSXOQK1AHhYARmV-k0yXnxZc,SoCo,4.3,60,Apartment complex,"727 Central Ave, Napa, CA 94558, United States","8P77+C7 Napa, California, USA",https://www.liveatsoco.com/,+1 707-466-0322,"Open ⋅ Closes 6 pm

Updated by this business 6 weeks ago",https://lh3.googleusercontent.com/p/AF1QipM-wFpslF7n34z6buxMJulUyyKARlgOL46VhERb=w408-h298-k-no,true,8 am–6 pm,8 am–6 pm,9 am–5 pm,Closed,8 am–6 pm,8 am–6 pm,8 am–6 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Napa+Napa+CA/@38.2975381,-122.286865,14z",2025-09-25T17:46:21.609Z,,· Dogs allowed,,
https://www.google.com/maps/place/Vineyard+Townhomes/data=!4m7!3m6!1s0x808506e4385977cd:0xc158a19cb202573a!8m2!3d38.3148874!4d-122.3029545!16s%2Fg%2F11b6bmk15y!19sChIJzXdZOOQGhYAROlcCspyhWME,Vineyard Townhomes,3.7,11,Apartment building,"1624 Pueblo Ave, Napa, CA 94558, United States","8M7W+XR Napa, California, USA",https://www.positiveinvestments.com/apartments/ca/napa-valley/vineyard-townhomes1/default,+1 707-251-5699,Open ⋅ Closes 6 pm,https://lh3.googleusercontent.com/p/AF1QipOrHOpmsCeJEtEjFckmn75-ir97Vtd0HprwoWsk=w408-h271-k-no,true,9 am–6 pm,9 am–6 pm,10 am–2 pm,Closed,9 am–6 pm,9 am–6 pm,9 am–6 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Napa+Napa+CA/@38.2975381,-122.286865,14z",2025-09-25T17:46:27.113Z,,· Dogs allowed,,
https://www.google.com/maps/place/Foreclosure+Management+Specialists/data=!4m7!3m6!1s0x8085065d8c3b5e9b:0xd999643e32fb033b!8m2!3d38.300086!4d-122.2884033!16s%2Fg%2F1tdkmf_q!19sChIJm147jF0GhYAROwP7Mj5kmdk,Foreclosure Management Specialists,,,Foreclosure service,"1219 Coombs St, Napa, CA 94559, United States","8P26+2J Napa, California, USA",,+1 510-210-0434,Open ⋅ Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=4YbOsyPHGGhEHrRKPaVHwQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=232.69684&pitch=0&thumbfov=100,true,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Napa+Napa+CA/@38.2975381,-122.286865,14z",2025-09-25T17:46:32.165Z,,,,
https://www.google.com/maps/place/Il+Solare+in+Orvieto/data=!4m7!3m6!1s0x8085072a547719c1:0x817a127be86308a!8m2!3d38.2869578!4d-122.2902144!16s%2Fg%2F11x349_gj9!19sChIJwRl3VCoHhYARijCGviehFwg,Il Solare in Orvieto,,,Property management company,"35 Franklin St, Napa, CA 94559, United States","7PP5+QW Napa, California, USA",https://stayatilsolare.com/,+1 415-999-2664,Open ⋅ Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=YkheVATfBhUvY_5J6XIUzA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=269.03506&pitch=0&thumbfov=100,false,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Napa+Napa+CA/@38.2975381,-122.286865,14z",2025-09-25T17:46:36.971Z,,,,
