placeUrl,title,rating,reviewCount,category,attributes,address,plusCode,website,phoneNumber,currentStatus,info,imgUrl,isClaimed,monday,tuesday,wednesday,thursday,friday,saturday,sunday,query,timestamp,isBlackOwned
https://www.google.com/maps/place/Goodyear+Auto+Service/data=!4m7!3m6!1s0x887f9aae19ce830b:0x56cac1fd491cd739!8m2!3d35.0490651!4d-89.844702!16s%2Fg%2F1v_w335w!19sChIJC4POGa6af4gROdccSf3BylY,Goodyear Auto Service,4.3,165,Tire shop,· In-store shopping · In-store pick-up,"6551 Winchester Rd, Memphis, TN 38115, United States","25X4+J4 Memphis, Tennessee, USA",https://www.goodyearautoservice.com/,+1 901-795-3811,"Open · Closes 7 pm

Confirmed by this business 6 weeks ago",,https://lh3.googleusercontent.com/gps-cs-s/AHVAweofHrmHNRYArMTvhuJ89okVyRzAVwYotEBjVCKLIojx5k2tTUQ32YzEQLOaCcMxHktdkgo1Kvd6boDPbHHkRwuRpwmhof3KlLpKWjer0c6-cohkPasCvnjLE6_ipSJoGvS208c=w408-h306-k-no,true,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Germantown+Memphis+TN/@35.0867577,-89.8100858,14z",2026-03-23T16:26:42.842Z,
https://www.google.com/maps/place/Anthony%27s+Tire+%26+Auto+Care/data=!4m7!3m6!1s0x887f9ab2aaafdad7:0x377616d85c477f64!8m2!3d35.049903!4d-89.8505556!16s%2Fg%2F12638qnxz!19sChIJ19qvqrKaf4gRZH9HXNgWdjc,Anthony's Tire & Auto Care,4.1,169,Auto repair shop,,"6386 Winchester Rd, Memphis, TN 38115, United States","24XX+XQ Memphis, Tennessee, USA",,+1 901-907-0295,Open · Closes 6 pm,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqggsxQt0F-NKji4uezNAGZsREHhaqWzoVr9sf37eHdXZuj5JcPY_jE8nWNWVKQ9IBZK78ue6OlAkDPrGuPKsWONtImC8GbF0ldeUqSXCM9i3KJ0GvZsJV9udGX8KVTSj6q11fRYg=w408-h306-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–5:30 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Germantown+Memphis+TN/@35.0867577,-89.8100858,14z",2026-03-23T16:26:47.284Z,
https://www.google.com/maps/place/Firestone+Complete+Auto+Care/data=!4m7!3m6!1s0x887f9c403cdc69a1:0x76df2a3b339b6e19!8m2!3d35.1496588!4d-89.7959796!16s%2Fg%2F1tf_j51q!19sChIJoWncPECcf4gRGW6bMzsq33Y,Firestone Complete Auto Care,4.4,574,Tire shop,· In-store shopping · Kerbside pickup,"901 N Germantown Pkwy, Cordova, TN 38018, United States","46X3+VJ Cordova, Memphis, TN, USA",https://www.firestonecompleteautocare.com/tennessee/cordova/901-n-germantown-pkwy/?utm_source=google&utm_medium=organic&utm_campaign=localmaps&cmp=oloc_google_localmaps_maps,+1 901-440-3690,"Open · Closes 7 pm

Confirmed by this business 7 weeks ago",LGBTQ+ friendly,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqVgD7DPDYyYQstzvGJHJHiW0MOFUhL2jozRyxTho6Z-nIWaXjvGpLVJmt8eeee38ogk5lfETFivb9Dy2RgBrIg0tvnMYoPUnEdj1T78alU9Cg5YnlFoU-VpNkSn1RKCgaYuiQDrr-BLlZ6=w408-h306-k-no,true,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–6 pm,8 am–5 pm,"https://www.google.com/maps/search/tire+service+in+Germantown+Memphis+TN/@35.0867577,-89.8100858,14z",2026-03-23T16:26:51.635Z,
https://www.google.com/maps/place/Tire+Choice+Auto+Service+Centers/data=!4m7!3m6!1s0x887f9098e0b8b59b:0xdaa61efc51b3d7d9!8m2!3d35.031686!4d-89.7964006!16s%2Fg%2F1tf6skdb!19sChIJm7W44JiQf4gR2dezUfwepto,Tire Choice Auto Service Centers,4.4,374,Tire shop,· In-store shopping,"4285 Hacks Cross Rd, Memphis, TN 38125, United States","26J3+MC Memphis, Tennessee, USA",https://locations.thetirechoice.com/tn/memphis/4285-hacks-cross-road?&utm_source=google&utm_medium=organic&utm_campaign=gbp-listing-store_1559,+1 901-624-5121,Open · Closes 7 pm,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweq9kh0zRxrarXCZSJ7ObIgqmSGUYyD7ZW9NN1mioKt5aeW7qBzUuEhJHorVZ1d_vv7KXEFbGNoHIptOQjmD4NPUTuC_X3SFBDkRbawVvDgI8b5uP-MyJLwrW0d8mvi3b4x3NWDz=w408-h306-k-no,true,7:30 am–7 pm,7:30 am–7 pm,7:30 am–7 pm,7:30 am–7 pm,7:30 am–7 pm,7:30 am–6 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Germantown+Memphis+TN/@35.0867577,-89.8100858,14z",2026-03-23T16:26:56.150Z,
https://www.google.com/maps/place/Saddle+Creek/data=!4m7!3m6!1s0x887f9ba7dbd6ebf5:0x8722a6255fe2fbd9!8m2!3d35.0940044!4d-89.8115769!16s%2Fm%2F03bz_8f!19sChIJ9evW26ebf4gR2fviXyWmIoc,Saddle Creek,4.5,1560,Shopping mall,Modern outdoor shopping mall with arched walkways & a variety of upscale retailers & restaurants.,"Poplar Ave. &, W Farmington Blvd, Germantown, TN 38138, United States","35VQ+J9 Germantown, Tennessee, USA",http://www.shopsofsaddlecreek.com/,+1 901-753-4484,Open · Closes 8 pm,LGBTQ+ friendly,https://lh3.googleusercontent.com/gps-cs-s/AHVAwer7wc3Kp6Gty--S63v0KJHRpqOMwcXYa9mTe2Pu8O_t6m931BbykI2mByzI6uL5a9ZOhe7rmD34IHUutc4qTXs_4T6TDR8IYaT3Ai4fTH1j-y7TyAWBfG2YF1nWUeFXM7o37zvNG_3wOQJ5=w408-h306-k-no,true,10 am–8 pm,10 am–8 pm,10 am–8 pm,10 am–8 pm,10 am–8 pm,10 am–8 pm,12–5:30 pm,"https://www.google.com/maps/search/tire+service+in+Germantown+Memphis+TN/@35.0867577,-89.8100858,14z",2026-03-23T16:27:00.648Z,
https://www.google.com/maps/place/TBC+International/data=!4m7!3m6!1s0x887f8fe99585df6f:0x181e57bb5095ac26!8m2!3d35.0601512!4d-89.8382296!16s%2Fg%2F1tnplr_s!19sChIJb9-FlemPf4gRJqyVULtXHhg,TBC International,4.6,5,Tire shop,,"6776-6740 Lenox Center Ct, Memphis, TN 38115, United States","3566+3P Memphis, Tennessee, USA",http://www.tbcbrands.com/,+1 901-363-8030,Open · Closes 8 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=GWDcSSmHaR_5UCQZrPnSZg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=158.43094&pitch=0&thumbfov=100,false,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,9 am–6 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Germantown+Memphis+TN/@35.0867577,-89.8100858,14z",2026-03-23T16:27:04.993Z,
https://www.google.com/maps/place/Trek+Bicycle+Germantown/data=!4m7!3m6!1s0x887f9bbaef2a79cf:0x69570db781e0b783!8m2!3d35.0919975!4d-89.8043527!16s%2Fg%2F1tg9j9pv!19sChIJz3kq77qbf4gRg7fggbcNV2k,Trek Bicycle Germantown,4.8,378,Bicycle store,· In-store shopping · In-store pick-up,"2095 Exeter Rd #40, Germantown, TN 38138, United States","35RW+Q7 Germantown, Tennessee, USA",https://www.trekbikes.com/us/en_US/retail/germantown/?y_source=1_MTU2MzU3MjgtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,+1 901-757-8485,Open · Closes 6 pm,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweq7lQbEtRdqCawq2sRsSCSdKeVvD3QMnW0B00Enlp8048FRkWebSh_xfgou58nmsY661dwS7ss5PsDY3xxgMLauWmMcnWViGtD-JxdVo8nbgcOkSQYCs3RS4ORMR61FzJ-QY090UA=w408-h306-k-no,true,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,12–5 pm,"https://www.google.com/maps/search/tire+service+in+Germantown+Memphis+TN/@35.0867577,-89.8100858,14z",2026-03-23T16:27:09.582Z,
https://www.google.com/maps/place/STR8+UP+Roadside/data=!4m7!3m6!1s0xa30a9ebae14d4803:0xd49fd7ab77ee26d1!8m2!3d35.6402173!4d-88.3612495!16s%2Fg%2F11vwthc47r!19sChIJA0hN4bqeCqMR0Sbud6vXn9Q,STR8 UP Roadside,4.9,96,Towing service,,,,,+1 310-722-8450,Open 24 hours,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepxZmtJryFlWhbF5jKa6eFbC6UI39VZ5d_s3vSjg9TYgRyThLe-U3BjhbjJyY9ltuC5koDYKS6YPMhNETDL7sxhiL6O5-4ig3eWzlOqfuPmHAjIvpdTd60lOxt3xEHLcC-hDcO8WjaD6L0=w408-h272-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/tire+service+in+Germantown+Memphis+TN/@35.0867577,-89.8100858,14z",2026-03-23T16:27:13.937Z,true
https://www.google.com/maps/place/Discount+Tire/data=!4m7!3m6!1s0x887f9a74a00bd60d:0xfb3975e87427924!8m2!3d35.0439917!4d-89.7953462!16s%2Fg%2F11g81wfwl5!19sChIJDdYLoHSaf4gRJHlCh16Xsw8,Discount Tire,4.5,781,Tire shop,· In-store shopping · Kerbside pickup,"3820 Hacks Cross Rd, Memphis, TN 38125, United States","26V3+HV Memphis, Tennessee, USA",https://www.discounttire.com/store/tn/memphis/s/2064,+1 901-930-0395,Open · Closes 6 pm,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoFhuAGtA9vAcvYNw0gMuI0pjjHlf5w5-if-fTr50fWIjVyhYz89V9lssqLHmuEFUNA_G8ED8x4bhcLTSqexT8H1LgxAvYD06R_IcX63riJO10hT4SW-mfhBdKSKjuvqOpo0_Gl=w408-h306-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Germantown+Memphis+TN/@35.0867577,-89.8100858,14z",2026-03-23T16:27:18.351Z,
https://www.google.com/maps/place/El+Milagro+Tire+Shop+Llantera/data=!4m7!3m6!1s0x887f85519e734657:0xb32b771f3fde88c5!8m2!3d35.0470498!4d-89.8560817!16s%2Fg%2F11fqtmf48m!19sChIJV0ZznlGFf4gRxYjePx93K7M,El Milagro Tire Shop Llantera,4.6,23,Tire shop,,"Memphis, TN 38115, United States","24WV+RH Memphis, Tennessee, USA",,+1 901-607-2163,Open · Closes 7 pm,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwer-fgxadlhQv_RKq9lHjV7jWE08mMtkJ69OydWe8exW55m5g3slY7fIYLsinXVGyN91HwpceB59ri3xTfi6xXK8B6XjA2fxg6budx4bKtfW5IOR1AsurK1TlSL4_LW_nEnaf3wI=w408-h725-k-no,false,9 am–7 pm,Closed,9 am–7 pm,9 am–7 pm,9 am–7 pm,9 am–7 pm,9 am–5 pm,"https://www.google.com/maps/search/tire+service+in+Germantown+Memphis+TN/@35.0867577,-89.8100858,14z",2026-03-23T16:27:22.757Z,
https://www.google.com/maps/place/Raleigh+Tire+Auto+Service+Center/data=!4m7!3m6!1s0x887f9c49def6e85f:0xb30053c8c5ae5c14!8m2!3d35.1635284!4d-89.7952781!16s%2Fg%2F1tgptcnb!19sChIJX-j23kmcf4gRFFyuxchTALM,Raleigh Tire Auto Service Center,4.3,282,Tire shop,· In-store shopping · In-store pick-up,"1399 N Germantown Pkwy, Cordova, TN 38016, United States","5673+CV Cordova, Memphis, TN, USA",https://www.raleightire.com/,+1 901-753-4900,Open · Closes 5:30 pm,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweozFmkXSXjTGc0zIFwzavOJMCjSz2X5CcM63ed1wqJDcJvgY5cxTvJtALAegL0Bxb45xAHaUb3D4DZdndJ2_njyJC9zYXhnVC12LBlaCiGp0KYXOxiWkdZ9iyuamEij7k1QmpRBRQ=w422-h240-k-no,true,7 am–5:30 pm,7 am–5:30 pm,7 am–5:30 pm,7 am–5:30 pm,7 am–5:30 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Germantown+Memphis+TN/@35.0867577,-89.8100858,14z",2026-03-23T16:27:27.101Z,
https://www.google.com/maps/place/Express+Oil+Change+%26+Tire+Engineers/data=!4m7!3m6!1s0x887f9c406226ca01:0xb0d2b9f00cad9443!8m2!3d35.1514074!4d-89.7948085!16s%2Fg%2F1thzvkbc!19sChIJAcomYkCcf4gRQ5StDPC50rA,Express Oil Change & Tire Engineers,4.8,896,Oil change service,,"956 N Germantown Pkwy, Cordova, TN 38018, United States","5624+H3 Cordova, Memphis, TN, USA",https://www.expressoil.com/stores/cordova/tn/0900/?utm_source=yext&utm_medium=organic&utm_campaign=gmb&storenum=0900,+1 901-309-0900,"Open · Closes 6 pm

Confirmed by this business 7 weeks ago",,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqSQfjxRHMX08FFpWwEXB_wO9LwHeRrkUMAhvWX0QQ9kE4tbWDBMGUZQeR5gYw_rCoyt3j2zvbElJhzFV5lic0Y4eUgGeTtGIsqdsbPeTgVOxmVq5OKMWePnmCTa9lDBKnklROmz_TDaPo=w426-h240-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Germantown+Memphis+TN/@35.0867577,-89.8100858,14z",2026-03-23T16:27:31.664Z,
https://www.google.com/maps/place/Will%27s+Auto+Spa/data=!4m7!3m6!1s0x887f99f9b8b6d2d1:0x1b0412265cf7820f!8m2!3d35.1132845!4d-89.8011188!16s%2Fg%2F11nmrskqbl!19sChIJ0dK2uPmZf4gRD4L3XCYSBBs,Will's Auto Spa,4.9,53,Car detailing service,,"1300 S Germantown Rd, Germantown, TN 38138, United States","457X+8H Germantown, Tennessee, USA",https://clienthub.getjobber.com/booking/1bd8d1cf-6cbd-4ed3-9654-2e06f7725463,+1 901-335-4668,Closed · Opens 9 am Tue,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoMnpuNQhC1nvBW1TR_x26_ahJ2iOtKPXFGzKTAso-ODnppkRDDwCZoP8ZwmVyyfqO7fL5bCCwNpqWXe-0x7e6BYjUX0qLKzijWlDUsJBrUqBn5GEiHuy4S4uSXZ3CINrW-m_32=w426-h240-k-no,true,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/tire+service+in+Germantown+Memphis+TN/@35.0867577,-89.8100858,14z",2026-03-23T16:27:36.177Z,
