placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,saturday,sunday,monday,tuesday,wednesday,thursday,friday,query,timestamp,info,attributes
https://www.google.com/maps/place/Same+Day+Electric/data=!4m7!3m6!1s0x874d9a0681db5a07:0x61bc7c97d6a67a73!8m2!3d40.2400758!4d-111.6717513!16s%2Fg%2F1hjggc0_2!19sChIJB1rbgQaaTYcRc3qm1pd8vGE,Same Day Electric,4.7,12,Electrician,"745 500 N, Provo, UT 84601, United States","68RH+27 Provo, Utah, USA",https://samedayelectric.com/,+1 801-900-4064,Closed · Opens 7 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=QKlpBuEkRfDukSE8WAdgFg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=173.76&pitch=0&thumbfov=100,true,Closed,Closed,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,"https://www.google.com/maps/search/generator+installation+services+in+Orem+Provo+UT/@40.2968979,-111.6946475,14z",2026-01-10T22:52:08.922Z,,
https://www.google.com/maps/place/Mr.+Electric+of+Orem/data=!4m7!3m6!1s0x58583329f7125a7:0xe04938815e5eb83a!8m2!3d40.3594896!4d-111.7695486!16s%2Fg%2F11x2br_54_!19sChIJpyVxnzKDhQUROrheXoE4SeA,Mr. Electric of Orem,4.9,52,Electrician,"348 S 2000 W, Pleasant Grove, UT 84062, United States","965J+Q5 Pleasant Grove, Utah, USA",https://mrelectric.com/Orem?cid=LSTL_MRE000196&utm_source=gmb&utm_campaign=local&utm_medium=organic,+1 385-402-6220,"Open 24 hours

Confirmed by this business 10 weeks ago",https://lh3.googleusercontent.com/p/AF1QipPYpIjX0G8PNITlgtAf-zQAdTe-Avkrhl4kpAOz=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Orem+Provo+UT/@40.2968979,-111.6946475,14z",2026-01-10T22:52:13.691Z,,
https://www.google.com/maps/place/Home+Service+Electricians/data=!4m7!3m6!1s0x874d9ac6431804c9:0x755ab3e2b4b1835d!8m2!3d40.2955775!4d-111.6935541!16s%2Fg%2F1tj5r6ds!19sChIJyQQYQ8aaTYcRXYOxtOKzWnU,Home Service Electricians,4.0,7,Electrician,"105 State St #314, Orem, UT 84058, United States","78W4+6H Orem, Utah, USA",http://local.ksl.com/listings/home-service-electricians/107750?ad_cid=7#reviews,+1 801-709-9869,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=cZ3FhIPdLRlpjlCagEZxCw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=87.17341&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/generator+installation+services+in+Orem+Provo+UT/@40.2968979,-111.6946475,14z",2026-01-10T22:52:16.350Z,,
https://www.google.com/maps/place/Codale+Electric+Supply/data=!4m7!3m6!1s0x874d9b301208bb2d:0x84c5e833e0c6c370!8m2!3d40.2911216!4d-111.7263889!16s%2Fg%2F1tfzxzgd!19sChIJLbsIEjCbTYcRcMPG4DPoxYQ,Codale Electric Supply,4.2,62,Electrical supply store,"362 S Commerce Dr, Orem, UT 84058, United States","77RF+CC Orem, Utah, USA",https://www.codale.com/?utm_source=google&utm_medium=organic&utm_campaign=gmb-listing&utm_content=orem-branch,+1 801-724-3000,Closed · Opens 7 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwKQyak0MeyrO_EFxszlcTrk4HVJUliu5xDa75HIJEeakeKvNxUzwchZ4uurogL8yy6pV5Lvx7dWjyrXhSMUT8A4X-xq-Dx6T2nowNOzngG80ZZ4zltLiivz3CKrtr2MH_BmB0psQ=w426-h240-k-no,true,Closed,Closed,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Orem+Provo+UT/@40.2968979,-111.6946475,14z",2026-01-10T22:52:21.262Z,,· In-store shopping · In-store pick-up · Delivery
https://www.google.com/maps/place/Monarch+Honda/data=!4m7!3m6!1s0x874d852f1c1cbcc7:0x14326c9a73dbf3d5!8m2!3d40.3125396!4d-111.7050916!16s%2Fg%2F1wl4r23s!19sChIJx7wcHC-FTYcR1fPbc5psMhQ,Monarch Honda,4.5,700,Motorcycle dealer,"398 W 800 N, Orem, UT 84057, United States","877V+2X Orem, Utah, USA",https://www.monarchhonda.com/,+1 801-224-4070,,https://lh3.googleusercontent.com/p/AF1QipMyUEe7CikwUuhmdwG2CrYx7UtmUqw-BD2EUHz_=w408-h272-k-no,true,,,,,,,,"https://www.google.com/maps/search/generator+installation+services+in+Orem+Provo+UT/@40.2968979,-111.6946475,14z",2026-01-10T22:52:26.391Z,LGBTQ+ friendly,· In-store shopping · In-store pick-up
https://www.google.com/maps/place/Hoffmann+Energy/data=!4m7!3m6!1s0x874d975b0fec1765:0xe23b13f2dfc9d986!8m2!3d40.223332!4d-111.656457!16s%2Fg%2F11dymnrmhr!19sChIJZRfsD1uXTYcRhtnJ3_ITO-I,Hoffmann Energy,5.0,5,Electrician,"805 S 100 E, Provo, UT 84606, United States","68FV+8C Provo, Utah, USA",http://hoffmannenergy.com/,+1 801-369-4169,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipNUZYdrV9o-m_DrB6OUaQTqX2FKuEovL8yd8J7V=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Orem+Provo+UT/@40.2968979,-111.6946475,14z",2026-01-10T22:52:31.303Z,,
https://www.google.com/maps/place/Utah+Electrician+LLC/data=!4m7!3m6!1s0x874d9066322a71e9:0xc7550e25856ab769!8m2!3d40.3234659!4d-111.7064372!16s%2Fg%2F11g8h3_ry8!19sChIJ6XEqMmaQTYcRabdqhSUOVcc,Utah Electrician LLC,5.0,7,Electrician,,,,+1 801-615-9553,Open · Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipOjHrbZrquKNWHxkcK9N9l-v9XS4d1ex93npIWM=w408-h306-k-no,true,8 am–5 pm,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Orem+Provo+UT/@40.2968979,-111.6946475,14z",2026-01-10T22:52:36.108Z,,
https://www.google.com/maps/place/Spark+Lawn+Mower+Tune-ups/data=!4m7!3m6!1s0x874d9adfac500001:0xbc30ea23be2bbb84!8m2!3d40.2860255!4d-111.711024!16s%2Fg%2F11gsltdhdc!19sChIJAQBQrN-aTYcRhLsrviPqMLw,Spark Lawn Mower Tune-ups,4.3,6,Small engine repair service,"646 W 630 S St, Orem, UT 84058, United States","77PQ+CH Orem, Utah, USA",,+1 385-429-2078,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=LWqx3OVtXzNeOvY0sIVZ0Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=350.2782&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/generator+installation+services+in+Orem+Provo+UT/@40.2968979,-111.6946475,14z",2026-01-10T22:52:38.854Z,,
https://www.google.com/maps/place/Torch+and+Regulator+Service/data=!4m7!3m6!1s0x874d84d069460341:0x5cc798ba61ab4105!8m2!3d40.3097568!4d-111.7238022!16s%2Fg%2F1tfbyymw!19sChIJQQNGadCETYcRBUGrYbqYx1w,Torch and Regulator Service,5.0,1,Repair service,"1155 W 675 N Suite B, Orem, UT 84057, United States","875G+WF Orem, Utah, USA",http://www.wefixtorches.com/,+1 801-222-3150,Closed · Opens 9 am Mon,https://lh3.googleusercontent.com/p/AF1QipPY2-C-fiWFlhAO2XmsZ9icSSTNhds0iwZXJbMD=w424-h240-k-no,true,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,"https://www.google.com/maps/search/generator+installation+services+in+Orem+Provo+UT/@40.2968979,-111.6946475,14z",2026-01-10T22:52:43.747Z,,
https://www.google.com/maps/place/Neal%27s+RV+Center/data=!4m7!3m6!1s0x874d851c47c87eed:0x5187e187853ba4f4!8m2!3d40.3291929!4d-111.7103847!16s%2Fg%2F1tdpb2f_!19sChIJ7X7IRxyFTYcR9KQ7hYfhh1E,Neal's RV Center,4.7,284,RV dealer,"1755 N State St, Orem, UT 84057, United States","87HQ+MR Orem, Utah, USA",http://nealsrvcenter.com/,+1 801-221-1882,"Open · Closes 5:30 pm

Updated by this business 5 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxRHwYL5Yt5C60JVpQh-s6XpTdrmCWkxLYPdRv1dRfs1U8G6Dgjau3d9gNvw_36yWTMLi3Mwz6oyQYbucONYK1E7wfcmdh2_Sie-1Ycequ4ivltOGTARX_lkXj9OGBDmI5p4R4=w426-h240-k-no,true,9 am–5:30 pm,Closed,9 am–5:30 pm,9 am–5:30 pm,9 am–5:30 pm,9 am–5:30 pm,9 am–5:30 pm,"https://www.google.com/maps/search/generator+installation+services+in+Orem+Provo+UT/@40.2968979,-111.6946475,14z",2026-01-10T22:52:48.567Z,,
https://www.google.com/maps/place/Harbor+Freight/data=!4m7!3m6!1s0x874d9acecead5cc7:0x5916b198219dec9b!8m2!3d40.2997555!4d-111.6975833!16s%2Fg%2F1th5_8cv!19sChIJx1ytzs6aTYcRm-ydIZixFlk,Harbor Freight,4.4,1461,Hardware store,"155 N State St, Orem, UT 84057, United States","78X2+WX Orem, Utah, USA",https://www.harborfreight.com/storelocator/155-n-state-street-orem-84057?number=43,+1 801-426-9935,Open · Closes 8 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxQOQjpH5KYCE9jMNuzJbrMG9AZB7-NquRoB-dOvdq0Rl5w8Jm8d7VPU-wmyfScPZrPEm9h95ByxdE0T8pYhfTeWrX-0yst4YxHzOJKHXaUCHfFa5i1n4sUapm-i86T5deKazXO=w408-h306-k-no,true,8 am–8 pm,9 am–6 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,"https://www.google.com/maps/search/generator+installation+services+in+Orem+Provo+UT/@40.2968979,-111.6946475,14z",2026-01-10T22:52:53.755Z,,"Retail chain carrying a wide range of tools, hardware & other products for the home, garden & car. · In-store pick-up"
https://www.google.com/maps/place/Gordon%27s+Ace+Hardware/data=!4m7!3m6!1s0x874d91a28542aaf7:0xe370b8a072299c92!8m2!3d40.2745436!4d-111.652091!16s%2Fg%2F11fp3y9q24!19sChIJ96pChaKRTYcRkpwpcqC4cOM,Gordon's Ace Hardware,4.8,173,Hardware store,"3067 N Canyon Rd, Provo, UT 84604, United States","78FX+R5 Provo, Utah, USA",http://www.acehardware.com/store-details/17423?utm_source=google&utm_medium=local&utm_campaign=localmaps&utm_content=17423,+1 801-874-2455,"Open · Closes 8 pm

Confirmed by this business 2 weeks ago",https://lh3.googleusercontent.com/p/AF1QipOcsR5V40XAiP71dA-oWYkbgfZib8zB6RLrFN14=w408-h306-k-no,true,7:30 am–8 pm,Closed,7:30 am–8 pm,7:30 am–8 pm,7:30 am–8 pm,7:30 am–8 pm,7:30 am–8 pm,"https://www.google.com/maps/search/generator+installation+services+in+Orem+Provo+UT/@40.2968979,-111.6946475,14z",2026-01-10T22:52:58.853Z,,"Hardware store stocking household tools, garden supplies, home decor & more. · In-store shopping · Kerbside pickup · Delivery"
https://www.google.com/maps/place/CraneOps/data=!4m7!3m6!1s0x874d975126e8dd47:0xb73928d59ce00bec!8m2!3d40.2352778!4d-111.6456563!16s%2Fg%2F11sf24fdg6!19sChIJR93oJlGXTYcR7AvgnNUoObc,CraneOps,5.0,125,Crane service,"85 N 750 E, Provo, UT 84606, United States","69P3+4P Provo, Utah, USA",http://www.craneops.co/,+1 801-400-6682,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzz5bKvRTxc5519RWjpG2buN5m0dkqEGgxzObf7kwCkuYVO6q1tQLvFT2tb74N7d5oX1OMyKlXMm4twRFg3FReEN9WmpFDXFku1w9uuyh28UKZzfpRbDcKHfxGpBCsutYiPmxspTQ=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Orem+Provo+UT/@40.2968979,-111.6946475,14z",2026-01-10T22:53:03.814Z,,
https://www.google.com/maps/place/Light+%27Em+Up+Electric/data=!4m7!3m6!1s0xa449f77f7c67dadb:0xafd70e90aa2dedde!8m2!3d40.321209!4d-111.5359124!16s%2Fg%2F11y3mt4qzr!19sChIJ29pnfH_3SaQR3u0tqpAO168,Light 'Em Up Electric,5.0,27,Electrician,,,http://lightemupelectric.co/,+1 801-310-7550,Closed · Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipMTk2DZto5lG0igwNLNfH3Oe-5ZerROngYkvJ7f=w408-h541-k-no,true,Closed,Closed,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,"https://www.google.com/maps/search/generator+installation+services+in+Orem+Provo+UT/@40.2968979,-111.6946475,14z",2026-01-10T22:53:08.647Z,,
https://www.google.com/maps/place/ElectricPro/data=!4m7!3m6!1s0x64426097893596f:0xe0bad2f4518d9ed5!8m2!3d40.349047!4d-111.5589314!16s%2Fg%2F11l75wkwgk!19sChIJb1mTeAkmRAYR1Z6NUfTSuuA,ElectricPro,5.0,8,Electrician,,,,+1 801-995-0667,Closed · Opens 6:30 am Mon,https://lh3.googleusercontent.com/p/AF1QipNitsxLP2HNpQvIf3CGE2rO7V9GTgBqpeSV_t7d=w408-h520-k-no,true,Closed,Closed,6:30 am–6 pm,6:30 am–6 pm,6:30 am–6 pm,6:30 am–6 pm,6:30 am–6 pm,"https://www.google.com/maps/search/generator+installation+services+in+Orem+Provo+UT/@40.2968979,-111.6946475,14z",2026-01-10T22:53:13.604Z,,
https://www.google.com/maps/place/Green+Synergy+Technologies/data=!4m7!3m6!1s0x874d900b1b52971b:0x386b863d1666786a!8m2!3d40.2954186!4d-111.6613832!16s%2Fg%2F11g8v5m_hg!19sChIJG5dSGwuQTYcRanhmFj2Gazg,Green Synergy Technologies,,,Solar energy equipment supplier,"4626 N 300 W, Provo, UT 84604, United States","78WQ+5C Provo, Utah, USA",http://greensynergytechnologies.com/,+1 801-709-4900,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=1Qn6xAf5NG4zfMGCgMd9ig&cb_client=search.gws-prod.gps&w=408&h=240&yaw=347.95227&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/generator+installation+services+in+Orem+Provo+UT/@40.2968979,-111.6946475,14z",2026-01-10T22:53:16.429Z,,
https://www.google.com/maps/place/G.O.A.T.+Elektric/data=!4m7!3m6!1s0x874d85903aee98e1:0x82e205292a311215!8m2!3d40.315096!4d-111.5359124!16s%2Fg%2F11ftvr2pnj!19sChIJ4ZjuOpCFTYcRFRIxKikF4oI,G.O.A.T. Elektric,5.0,2,Electrician,,,,+1 801-400-8076,Closed · Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipOgqqTARsgLMclSE9wN37i3V8kJW2SWG9JRAfZ8=w408-h407-k-no,true,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Orem+Provo+UT/@40.2968979,-111.6946475,14z",2026-01-10T22:53:21.181Z,,
https://www.google.com/maps/place/Wheeler+Machinery+Co.+Lindon/data=!4m7!3m6!1s0x874d8479a57ed5ff:0xd4748f8ef950581f!8m2!3d40.3414178!4d-111.7568427!16s%2Fg%2F1tf9t990!19sChIJ_9V-pXmETYcRH1hQ-Y6PdNQ,Wheeler Machinery Co. Lindon,4.2,20,Construction equipment supplier,"239 1800 W, Lindon, UT 84042, United States","86RV+H7 Lindon, Utah, USA",https://wheelercat.com/about/locations/lindon/?utm_source=lindon&utm_medium=organic&utm_campaign=local,+1 801-796-8333,Closed · Opens 7 am Mon,https://lh3.googleusercontent.com/p/AF1QipNj4yWIg7pgKi9xoP_4Av3oIINSimuF-7v1ywo1=w426-h240-k-no,true,Closed,Closed,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Orem+Provo+UT/@40.2968979,-111.6946475,14z",2026-01-10T22:53:26.314Z,,
https://www.google.com/maps/place/Hope+Squad/data=!4m7!3m6!1s0x874d900677199963:0xe06eb96c46a1e398!8m2!3d40.3066355!4d-111.6605534!16s%2Fg%2F11h5q88_tj!19sChIJY5kZdwaQTYcRmOOhRmy5buA,Hope Squad,5.0,10,Mental health service,"5455 River Run Dr, Provo, UT 84604, United States","884Q+MQ Provo, Utah, USA",https://hopesquad.com/,,Closed · Opens 8 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=-w8-wLXQCDe-mLQOFsxgEg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=258.69693&pitch=0&thumbfov=100,true,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Orem+Provo+UT/@40.2968979,-111.6946475,14z",2026-01-10T22:53:31.181Z,,
"https://www.google.com/maps/place/David's+Electrical/@40.2803025,-111.7305303,14z/data=!3m1!4b1!4m6!3m5!1s0x874d9b241d67980d:0x146516a4c7139cf2!8m2!3d40.2803025!4d-111.7305304!16s%2Fg%2F1vqmjvn_",David's Electrical,3.6,11,Electrician,,,,+1 801-787-5435,Open · Closes 5 pm,,true,9 am–5 pm,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Orem+Provo+UT/@40.2968979,-111.6946475,14z",2026-01-10T22:53:37.829Z,,
