placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,query,timestamp,tuesday,wednesday,thursday,friday,saturday,sunday,monday,info,attributes,error
https://www.google.com/maps/place/Premium+Parking+-+P1065/data=!4m7!3m6!1s0x80d954afacdea80d:0x6410553811df1b5a!8m2!3d32.7225486!4d-117.1645777!16s%2Fg%2F11bbrlzl2h!19sChIJDajerK9U2YARWhvfEThVEGQ,Premium Parking - P1065,4.6,15,Parking lot,"148 W Cedar St, San Diego, CA 92101, United States","PRFP+25 San Diego, California, USA",https://www.premiumparking.com/,+1 844-236-2011,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSylplca1wy7cGoy1hCVdMqeNsdLBRKsdoF1ncjQNp67S-Quh9u7Gcl0ujgPH8YCJ4G6yZBQjbyJaHNl4_8gnW21zM_VRSs6s1UpcduxKEuvVJmhy5aEHfNigR2-ITjM0etNGqVxOw=w408-h264-k-no,false,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+San+Diego+San+Diego+CA/@32.715738,-117.1610838,14z",2025-10-28T18:54:42.377Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,,
https://www.google.com/maps/place/Lexus+Premier+Lot/data=!4m7!3m6!1s0x80d9535cab71f0c3:0xa57254fa17aad5b6!8m2!3d32.7057605!4d-117.1555634!16s%2Fg%2F11f_p2zbqk!19sChIJw_Bxq1xT2YARttWqF_pUcqU,Lexus Premier Lot,4.2,66,Parking lot,"58 Eleventh Ave, San Diego, CA 92113, United States","PR4V+8Q San Diego, California, USA",https://www.petcoparkinsider.com/lexus-premier-lot-petco,+1 800-925-7275,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSykSdcqfjBnWNn00GxjP4BbBpi1P02K1F0ZTYBcarYueHi7PtLqWLEj0r3FLVdg5pniK7OdS4727w2w9Ad_zb12GZaevtfJy7rpQQnUPQoa_hOwsG6XqqyvH4x7FDycBrlmMMpuQG05ndks=w408-h306-k-no,false,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+San+Diego+San+Diego+CA/@32.715738,-117.1610838,14z",2025-10-28T18:54:45.494Z,,,,,,,,,,
https://www.google.com/maps/place/Ace+Parking/data=!4m7!3m6!1s0x80d954a93838ede3:0xff1b42a5cd06810!8m2!3d32.7180867!4d-117.1660565!16s%2Fg%2F11fll6jhdy!19sChIJ4-04OKlU2YAREGjQXCq08Q8,Ace Parking,1.6,26,Parking lot,"1220 Union St, San Diego, CA 92101, United States","PR9M+6H San Diego, California, USA",http://www.aceparking.com/,+1 855-223-7275,Open ⋅ Closes 6 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyq4zB3_OlK3k7Q3m0u-TziddIsA4marGU0ByW4WbrTCO7VFBaSvcLVGDEc7Dtj8SlTRmfkc0cEaNhcON3rrDZ5HkWEKGPdHGedF5szPbsCkR7biHZInZ8nGassTVBzc08Wd58bmw=w408-h306-k-no,true,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+San+Diego+San+Diego+CA/@32.715738,-117.1610838,14z",2025-10-28T18:54:50.683Z,6 am–6 pm,6 am–6 pm,6 am–6 pm,6 am–6 pm,Closed,Closed,6 am–6 pm,,,
https://www.google.com/maps/place/Ace+Parking/data=!4m7!3m6!1s0x80d95359a6d0b153:0xaa79da456b499c58!8m2!3d32.7116724!4d-117.159036!16s%2Fg%2F1v_z95x9!19sChIJU7HQpllT2YARWJxJa0Xaeao,Ace Parking,4.2,187,Parking garage,"614 Market St, San Diego, CA 92101, United States","PR6R+M9 San Diego, California, USA",https://space.aceparking.com/,+1 855-223-7275,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzLpAivSoee09bbCXkaQBVELVQOVHfQVhMX11fNGJ3Tf_L3bIYOJ-N6Vs91BeJjPuVQDJ00gMeEWMpMMeriu-CkgmoDk5XcIPVp4Ygy8KFQaUVjD8ASt9qu_-CXGFo3P2aZHefX=w408-h306-k-no,true,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+San+Diego+San+Diego+CA/@32.715738,-117.1610838,14z",2025-10-28T18:54:55.856Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,,
https://www.google.com/maps/place/Parking+Citation+Payments+-+City+of+San+Diego/data=!4m7!3m6!1s0x80d954a89302ee35:0xcaeb765ec92ff620!8m2!3d32.7172775!4d-117.1631761!16s%2Fg%2F11bwklms8z!19sChIJNe4Ck6hU2YARIPYvyV5268o,Parking Citation Payments - City of San Diego,1.2,160,City government office,"202 West C St, San Diego, CA 92101, United States","PR8P+WP San Diego, California, USA",http://sandiego.gov/parking/citations,+1 866-470-1308,Open ⋅ Closes 4 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzufKMTF9NIkGPAJp5FcsMA8XoyqG7MMNxJetHMPNWdO8Get47xPEJjMl8qFP63onxA1i7P-tNWJSmMFNiHgw2PMYqjuAW5u65Ugvh4ijUBzpKv0bwgkJB0ae-E7wrIQrC2IkmNpIoT36Dz=w408-h725-k-no,false,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+San+Diego+San+Diego+CA/@32.715738,-117.1610838,14z",2025-10-28T18:55:00.924Z,9 am–4 pm,9 am–4 pm,9 am–4 pm,9 am–4 pm,Closed,Closed,9 am–4 pm,,,
https://www.google.com/maps/place/Petco+Parking/data=!4m7!3m6!1s0x80d953b379f529eb:0x72ee5429325b7cdd!8m2!3d32.7096054!4d-117.1553338!16s%2Fg%2F11nms6wf1k!19sChIJ6yn1ebNT2YAR3XxbMilU7nI,Petco Parking,3.9,21,Parking lot,"100 Park Blvd, San Diego, CA 92101, United States","PR5V+RV San Diego, California, USA",https://www.petcoparkinsider.com/parking,,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzy5pB-99lp_t9vm5N0KjVmosow3TQ3oxccH4Pem88-eIydsRYBPjm-fDB6fENFCBAZtrvZ9Jtiu5MnAlQo3m2DN9KqR_XP8Aso8ldSpsNMzvbfQ8Ejm1Z0kKXoK2fyn7YBBLc=w408-h307-k-no,false,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+San+Diego+San+Diego+CA/@32.715738,-117.1610838,14z",2025-10-28T18:55:04.253Z,,,,,,,,,,
https://www.google.com/maps/place/Ace+Parking/data=!4m7!3m6!1s0x80d954b33df7c831:0xa7b9bedc68cba041!8m2!3d32.7262898!4d-117.1719513!16s%2Fg%2F11gd68cmzx!19sChIJMcj3PbNU2YARQaDLaNy-uac,Ace Parking,3.0,6,Parking garage,"2137 Pacific Hwy, San Diego, CA 92101, United States","PRGH+G6 San Diego, California, USA",https://aceparking.com/san-diego/,+1 619-696-6300,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=BziZIU-2WW5O6J2ZfS_CDg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=68.41943&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+San+Diego+San+Diego+CA/@32.715738,-117.1610838,14z",2025-10-28T18:55:09.381Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,,
https://www.google.com/maps/place/Fox+Auto+Parks/data=!4m7!3m6!1s0x80deab2c3735de9d:0xe9a5fb43fa14166!8m2!3d32.7401683!4d-117.181107!16s%2Fg%2F11kh_h1zj9!19sChIJnd41Nyyr3oARZkGhP7Rfmg4,Fox Auto Parks,4.3,349,Parking lot,"3630 California St, San Diego, CA 92101, United States","PRR9+3H San Diego, California, USA",https://www.foxautoparks.com/san-diego-cheap-airport-parking/,+1 619-625-5253,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSybTNNVecETu0DeaBYZ5N7kf0hkqSbEnoAuZgGWM57HWjFjTWVA7zuhl5r_D6JrzEWtfe8wWwAzx3KtEoP_66wgB7rnYtl5IJz1XNo-XbuG2FyqM5f8aPgw2E3iF-od2fJuSqDC7w=w426-h240-k-no,true,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+San+Diego+San+Diego+CA/@32.715738,-117.1610838,14z",2025-10-28T18:55:14.541Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,,
https://www.google.com/maps/place/Premium+Parking+-+P1082/data=!4m7!3m6!1s0x80d95567b180e901:0xf26fca92f210c702!8m2!3d32.7305737!4d-117.1699576!16s%2Fg%2F11qmbbkd4h!19sChIJAemAsWdV2YARAscQ8pLKb_I,Premium Parking - P1082,2.0,26,Parking lot,"755 W Laurel St, San Diego, CA 92101, United States","PRJJ+62 San Diego, California, USA",https://www.premiumparking.com/P1082,+1 844-236-2011,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzyIA0vmvewL63Oq-1Sk04oUJ4UwwPC8_dp_x0FtpUN2IvjhCb8AN2PLzWPrUtgu_NQ9AtUj2UN35x6IMpX-0fb-PqOeWH65H97JRQwOBOvxW3zQ6C0km8AVG3nYeE4Mp5vSkns=w408-h725-k-no,true,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+San+Diego+San+Diego+CA/@32.715738,-117.1610838,14z",2025-10-28T18:55:19.522Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,LGBTQ+ friendly,,
https://www.google.com/maps/place/Ace+Parking/data=!4m7!3m6!1s0x80d954b256c0f84f:0x406cd9b960d08848!8m2!3d32.7252114!4d-117.1703106!16s%2Fg%2F11gd67zzp0!19sChIJT_jAVrJU2YARSIjQYLnZbEA,Ace Parking,2.0,12,Parking garage,"834 W Grape St, San Diego, CA 92101, United States","PRGH+3V San Diego, California, USA",https://aceparking.com/san-diego/,+1 855-223-7275,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzVt974Ns55RN24wJZmQlw-zoae2u9DpD3rYhq7m0JQJSvvJ5snCjYKSGKi8r7QDdZ8jyLuzewt86G-hiSpRaZYoCaSqqptvZQTLDm9WHUMvzYeXGW53ZVtBrnj-MgGwvQdu9C0=w408-h306-k-no,true,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+San+Diego+San+Diego+CA/@32.715738,-117.1610838,14z",2025-10-28T18:55:24.576Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,,
https://www.google.com/maps/place/Downtown+Parking+Lot/data=!4m7!3m6!1s0x80d954a8369a769f:0x5992d42e956299a5!8m2!3d32.7149841!4d-117.164495!16s%2Fg%2F1pty4jwl_!19sChIJn3aaNqhU2YARpZlilS7Uklk,Downtown Parking Lot,3.7,27,Parking garage,"101 W Broadway, San Diego, CA 92101, United States","PR7P+X6 San Diego, California, USA",https://www.sandiego.gov/parking/,+1 619-733-3344,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSw3Kl6wsBx1Qp88v_RBGF5EtwOceyUK3ANikPQ_GZdr7yMEr3qhw6-KdKU76y77Jh3w0XgEkeRFS87SCHVsGTnOu0WgeXFJEsjnQpqrxqyDsqiOu3A_ntSG92fa6b1dobzvj8TEUQ=w408-h272-k-no,false,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+San+Diego+San+Diego+CA/@32.715738,-117.1610838,14z",2025-10-28T18:55:27.864Z,,,,,,,,,,
https://www.google.com/maps/place/Embassy+Suites+Downtown+Garage+%28Propark%29/data=!4m7!3m6!1s0x80d953d827dca33f:0x3430d8955b7eb714!8m2!3d32.7119817!4d-117.170499!16s%2Fg%2F11rc554n9w!19sChIJP6PcJ9hT2YARFLd-W5XYMDQ,Embassy Suites Downtown Garage (Propark),4.5,2,Parking garage,"601 Pacific Hwy, San Diego, CA 92101, United States","PR6H+QR San Diego, California, USA",https://www.propark.com/facilities/parking-for-embassy-suites-san-diego/,+1 619-239-2400,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=HfxlA6q2uoc6EMt92fXnHg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=72.78502&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+San+Diego+San+Diego+CA/@32.715738,-117.1610838,14z",2025-10-28T18:55:32.898Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,,
https://www.google.com/maps/place/Horton+Plaza+Parking+Garage/data=!4m7!3m6!1s0x80d95357f2d3a7cd:0xdde91db145800584!8m2!3d32.713175!4d-117.1623249!16s%2Fg%2F11f404fh31!19sChIJzafT8ldT2YARhAWARbEd6d0,Horton Plaza Parking Garage,2.3,211,Parking garage,"801 Fourth Ave, San Diego, CA 92101, United States","PR7Q+73 San Diego, California, USA",https://www.spotangels.com/#id=296694052&?ref=google_maps_website,,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwya8fQrn1aFgUB9YSe2UB_WZlRRWvRiS6aCpCw8nCGl9opwMf_peV8wAd3_wN8cPdHy_Je_QwVMlZr9AYS0CPjefWo0YhTikbXH6UESaum7F8wbLtyuhQn-8fJtg4cQvaUA4DL=w408-h544-k-no,false,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+San+Diego+San+Diego+CA/@32.715738,-117.1610838,14z",2025-10-28T18:55:38.385Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,,
https://www.google.com/maps/place/Parking+Company+of+America/data=!4m7!3m6!1s0x80d954a0c785f91d:0x8b1bf35ae1a2f1c8!8m2!3d32.7160837!4d-117.1551828!16s%2Fg%2F11f2gsl3sp!19sChIJHfmFx6BU2YARyPGi4VrzG4s,Parking Company of America,1.0,6,Parking lot,"1005-1099 B St, San Diego, CA 92101, United States","PR8V+CW San Diego, California, USA",https://www.pcacalif.com/,+1 619-940-4117,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=jkn7z7RhDowgqY7bBzNNiQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=230.12679&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+San+Diego+San+Diego+CA/@32.715738,-117.1610838,14z",2025-10-28T18:55:41.289Z,,,,,,,,,,
https://www.google.com/maps/place/Little+Italy+Parking+Garage/data=!4m7!3m6!1s0x80d955783a512765:0x273567ac0d590dd0!8m2!3d32.7216272!4d-117.1697236!16s%2Fg%2F11gmg3dbg9!19sChIJZSdROnhV2YAR0A1ZDaxnNSc,Little Italy Parking Garage,4.2,55,Parking garage,"715 W Cedar St, San Diego, CA 92101, United States","PRCJ+M4 San Diego, California, USA",http://aceparking.com/,,Closed ⋅ Opens 5 pm,https://lh3.googleusercontent.com/p/AF1QipNS0KMZsgw5GfR4dtB-ysERdMJWflcZWxjvH1bQ=w408-h252-k-no,true,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+San+Diego+San+Diego+CA/@32.715738,-117.1610838,14z",2025-10-28T18:55:47.130Z,5 pm–2 am,5 pm–2 am,5 pm–2 am,5 pm–2 am,6 am–2 am,6 am–2 am,5 pm–2 am,,,
https://www.google.com/maps/place/707+Broadway/data=!4m7!3m6!1s0x80d9535896d0b14f:0xf527348bf30e5a39!8m2!3d32.714931!4d-117.1578532!16s%2Fg%2F11b7dwhxnl!19sChIJT7HQllhT2YAROVoO84s0J_U,707 Broadway,4.0,19,Parking garage,"707 Broadway, San Diego, CA 92101, United States","PR7R+XV San Diego, California, USA",https://aceparking.com/find-parking,+1 855-223-7275,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwxfRytoIQ2MBO9ltuIE8ky9xoyx63X3u-nLkm1m6knbIzulwSlXMMpeVzx8vF4z3S01XUb6Gjo_URXoE71dz3LAEBQEKKUbHsJCFxE2LdgdPV2OK4PBrKLin5qC9UiHkZs41v6JA=w408-h306-k-no,false,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+San+Diego+San+Diego+CA/@32.715738,-117.1610838,14z",2025-10-28T18:55:53.330Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,,
