placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,tuesday,wednesday,thursday,friday,saturday,sunday,monday,query,timestamp,info,isBlackOwned,attributes
https://www.google.com/maps/place/Tree+Service+Denver+LLC/data=!4m7!3m6!1s0x876c7fbfa6842607:0xccaf5737e5619324!8m2!3d39.7922345!4d-104.8964855!16s%2Fg%2F11qmbkfd7d!19sChIJByaEpr9_bIcRJJNh5TdXr8w,Tree Service Denver LLC,5.0,163,Tree service,,,https://treeservicedenverllc.com/,+1 720-807-2785,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/APNQkAF_7-iO-P7PG2c_ja-c_jOyzoMhOaxdovm98992iLOOkWKgUGnL0K41HyWMmeOnx4blaYy7lvDHb7vsrksflTVQkGqBMyCEE9oQdib8R5P-fw1-niX00Z_O4uHsZa9P4jsaXk2apiI0lM8=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/tree+service+businesses+in+Cherry+Creek+Denver+CO/@39.7177954,-104.950215,14z",2026-04-29T04:35:04.858Z,LGBTQ+ friendly,,
https://www.google.com/maps/place/Ismael%27s+Tree+Service/data=!4m7!3m6!1s0x876c7f66652b0035:0xb636cefad277a56e!8m2!3d39.6887123!4d-105.0523852!16s%2Fg%2F11g02v7_gh!19sChIJNQArZWZ_bIcRbqV30vrONrY,Ismael's Tree Service,4.9,112,Tree service,"1545 S Zenobia St, Denver, CO 80219, United States","MWQX+F2 Denver, Colorado, USA",http://ismaelstreeservicedenver.com/,+1 720-252-4975,Closed · Opens 8 am Wed,https://lh3.googleusercontent.com/gps-cs-s/APNQkAF-2ARXV06fF7eyUUxopJ2iXzEmh-T9C6kaJmcVMP749Af-2BojCI8rtaaU_Wdw5MMFIFu5X0JPx2K6nyo0u4x1DIypKa5KstpO6wBOfH5yNQkTxaDH7NnZoUD_ddDUZOk05uxNotz0DxL9=w408-h544-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,8 am–5 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Cherry+Creek+Denver+CO/@39.7177954,-104.950215,14z",2026-04-29T04:35:09.637Z,,,
https://www.google.com/maps/place/SavATree+-+Tree+Service+%26+Lawn+Care/data=!4m7!3m6!1s0x876c7d7913f48cbd:0x43faee583e9fc726!8m2!3d39.677176!4d-104.8883709!16s%2Fg%2F1tfr0y21!19sChIJvYz0E3l9bIcRJsefPlju-kM,SavATree - Tree Service & Lawn Care,4.4,597,Tree service,"8585 E Warren Ave, Denver, CO 80231, United States","M4G6+VM Denver, Colorado, USA",https://www.savatree.com/locations/denver-colorado/?utm_source=GMB&utm_medium=organic&utm_campaign=denver,+1 303-337-6200,Closed · Opens 8 am Wed,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHop2Mah_aEbyCfM2jsLoyYZv5G_Eka3FBgiciJv00qdHW0_SwUR86vkhynNczfK6MCvVrLYOZIr1Etj4sTUUX9BITQ3YVeV8W6CID0Jsqye5DeBRnw1cn8oiVPmniL3TZpBb2_7-g4zNXm=w427-h240-k-no,true,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed,Closed,8 am–4:30 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Cherry+Creek+Denver+CO/@39.7177954,-104.950215,14z",2026-04-29T04:35:14.519Z,,,
https://www.google.com/maps/place/My+Denver+Tree+Service/data=!4m7!3m6!1s0x876b81d482cde4f7:0xd64e26687fc484c5!8m2!3d39.7046496!4d-105.0159671!16s%2Fg%2F11h4tp95bv!19sChIJ9-TNgtSBa4cRxYTEf2gmTtY,My Denver Tree Service,4.3,16,Tree service,"655 S Zuni St, Denver, CO 80223, United States","PX3M+VJ Denver, Colorado, USA",https://www.mydenvertreeservice.net/,+1 303-984-9656,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/APNQkAF3faCpwySLcQck76HJBU7lj3Gun1PV1Hjoc7camZbtDmxPTHS-jtsA9HNY5wOfqJ-Str_z5FJtUSqUTIwTsnIyB77ng2rJ5Fn-jVLl7BqUYAkGKfREyDDTrNqKZkfo3oqB-NA=w408-h544-k-no,false,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/tree+service+businesses+in+Cherry+Creek+Denver+CO/@39.7177954,-104.950215,14z",2026-04-29T04:35:19.159Z,,,
"https://www.google.com/maps/place/Aesthetic+Tree+Service,+Inc./data=!4m7!3m6!1s0x876c7df5840dd67f:0x8685cb32e3ab4f8f!8m2!3d39.6723601!4d-104.8982269!16s%2Fg%2F1tf6xvdf!19sChIJf9YNhPV9bIcRj0-r4zLLhYY","Aesthetic Tree Service, Inc.",4.8,27,Tree service,"2450 S Syracuse Way, Denver, CO 80231, United States","M4C2+WP Denver, Colorado, USA",http://www.trecutr.com/,+1 303-756-8660,Closed · Opens 7 am Wed,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFuOCRgttPdPbY2dSm5_VIgnbxUjdK6Hf6Ei-ieAi9ublMx4AvEp3LZm16Cqy2jLY1ifsPONbrBYvaGAiYfZWdBCHu055CeXeHuz7k_0AG2CxkjddzPI6HYLU5bm53rqQ708Dc=w408-h306-k-no,true,7 am–3:30 pm,7 am–3:30 pm,7 am–3:30 pm,7 am–3:30 pm,Closed,Closed,7 am–3:30 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Cherry+Creek+Denver+CO/@39.7177954,-104.950215,14z",2026-04-29T04:35:23.902Z,,,
https://www.google.com/maps/place/Colorado+Premier+Tree+Care/data=!4m7!3m6!1s0x876c7bbfc0e013ff:0xd6e90d60ca65cbc0!8m2!3d39.6975233!4d-105.0387784!16s%2Fg%2F11g7nmz9pw!19sChIJ_xPgwL97bIcRwMtlymAN6dY,Colorado Premier Tree Care,4.8,133,Tree service,"1048 S Patton Ct, Denver, CO 80219, United States","MXX6+2F Denver, Colorado, USA",http://www.coloradopremiertreecare.org/,+1 720-990-7004,Closed · Opens 7 am Wed,https://lh3.googleusercontent.com/gps-cs-s/APNQkAE-xJfy7uLSFNFb0vbgrpChi4dQeK1Ax8Sxkf0wp1UGrGLpvF6PTRb5y1XtSO_ET9yTPJ2Z9KpcBWQId4K2x0IGqORE1plmOtvcnaZRY5CpoqyHL60NZYkn39u6yxbbvP9VLvRnoYXUlvA=w408-h544-k-no,true,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Cherry+Creek+Denver+CO/@39.7177954,-104.950215,14z",2026-04-29T04:35:29.057Z,,,
https://www.google.com/maps/place/AAA+Emergency+Tree+Service/data=!4m7!3m6!1s0x876c7f33eb83ffff:0x621f1b8dccd7a1b0!8m2!3d39.7642444!4d-104.8547524!16s%2Fg%2F12hm6ry7g!19sChIJ__-D6zN_bIcRsKHXzI0bH2I,AAA Emergency Tree Service,4.9,281,Tree service,,,http://aaaemergencytreeservice.com/,+1 303-248-6051,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/APNQkAG_OdyYcktRsGXdp_wHDuCiIkVn_57Qjm-AsskMrimwc7U-7-JkHm_umbQCujQM5jYbaywiR-8u63R0k5ZRT6aCJYHwaO5L1CMv8ldn5H_JT1lmvUrryhst8lIqKrSfIKQbS38mCg=w554-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/tree+service+businesses+in+Cherry+Creek+Denver+CO/@39.7177954,-104.950215,14z",2026-04-29T04:35:33.710Z,,,
https://www.google.com/maps/place/Tannenbaum+Tree+Care/data=!4m7!3m6!1s0x5501904f45d6ef5:0x3529104640e29325!8m2!3d39.7591774!4d-104.9606991!16s%2Fg%2F11vsfg9cpm!19sChIJ9W5d9AQZUAURJZPiQEYQKTU,Tannenbaum Tree Care,4.9,58,Tree service,"2948 N Gaylord St, Denver, CO 80205, United States","Q25Q+MP Denver, Colorado, USA",https://tannenbaumtreecare.com/,+1 720-704-1341,Closed · Opens 8 am Wed,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFqomQ0OFE5mrA0BNkgnZ0gy9pD_Xe2RyBJcr2yU6CVDINmsI2KcbGt3vn4u_Kp69G2lDBdt6N8Csj5eXnX92DyUEhE4NZu2iaYIzluu2JkxeA3ZT0uOQU_aGYKV0K9hCVE2t-levp-rek=w408-h544-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,8 am–5 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Cherry+Creek+Denver+CO/@39.7177954,-104.950215,14z",2026-04-29T04:35:38.641Z,,,
https://www.google.com/maps/place/Branching+Out+Tree+Service/data=!4m7!3m6!1s0x876b87af68f00883:0xf8281834c8b16224!8m2!3d39.8073734!4d-104.9517389!16s%2Fg%2F11g6bgz33r!19sChIJgwjwaK-Ha4cRJGKxyDQYKPg,Branching Out Tree Service,4.8,89,Tree service,,,https://branchingouttreeco.com/,+1 720-772-8253,Closed · Opens 7 am Wed,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGfFAUXkj8FzySMn5vdESOLTjy2BtrJ65L1SsFfSuHe8nTsE2Tbhm1SpHlrMICp6DANahKXvzmxFJW5twAfAs1AgUC1zWEo2BdYWM14UMkn5AjEcdrkDYoMenG7x4q2ft8qrHjBYA=w408-h544-k-no,true,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,Closed,7 am–5 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Cherry+Creek+Denver+CO/@39.7177954,-104.950215,14z",2026-04-29T04:35:43.447Z,,,
https://www.google.com/maps/place/Rowan+Tree+Care/data=!4m7!3m6!1s0x876c7b0441cfdc05:0x92e389f91e0084bb!8m2!3d39.7367261!4d-105.0135204!16s%2Fg%2F11j6xp8jwv!19sChIJBdzPQQR7bIcRu4QAHvmJ45I,Rowan Tree Care,4.7,84,Tree service,,,https://www.rowantreecareservices.com/,+1 303-927-9330,Closed · Opens 8 am Wed,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEK1M98xdBv_rSmanwmthn8yauuNLH1Xt8oj1Imnr2WrmlZbzl6rUuoobACeC0iW3pMuArNpR2I2sXTxR_HjuloftfkyVeqWTw8mhI-rH76NVP-O6AIKXm58Ra63P5wD9VnJIjn2Q=w408-h306-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,9 am–5 pm,Closed,8 am–6 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Cherry+Creek+Denver+CO/@39.7177954,-104.950215,14z",2026-04-29T04:35:48.141Z,,,
https://www.google.com/maps/place/Fielding+Tree+Care+LLC/data=!4m7!3m6!1s0x876c880555555555:0x9a52db77ea6db144!8m2!3d39.6127346!4d-104.8552969!16s%2Fg%2F1td3ghzv!19sChIJVVVVVQWIbIcRRLFt6nfbUpo,Fielding Tree Care LLC,4.8,182,Tree service,,,http://www.fieldingtreecare.com/,+1 303-667-5004,Closed · Opens 8 am Wed,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFYivm3zyKGp8Mdm-w1t1DtMz3N6Oa3q0LdqdJuNMTCpLYoKnJWMt8VJIpBEVtGno60iGY2fFjxYdimw7I7SXRkmim9G9towDbdVoblnc8WQ9Sth3TBWMQ341dNcrgQEjgrkBUkjsYgda86=w408-h510-k-no,true,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,Closed,Closed,8 am–4 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Cherry+Creek+Denver+CO/@39.7177954,-104.950215,14z",2026-04-29T04:35:52.964Z,,,
https://www.google.com/maps/place/Ace+of+Spades+Gardening+%26+Design+%7C+Denver/data=!4m7!3m6!1s0x876c867644ffa089:0xbbca92362e59fa53!8m2!3d39.7000397!4d-104.930497!16s%2Fg%2F11h9xw4rhz!19sChIJiaD_RHaGbIcRU_pZLjaSyrs,Ace of Spades Gardening & Design | Denver,4.8,36,Lawn care service,"4884 E Kentucky Ave A, Denver, CO 80246, United States","P329+2R Denver, Colorado, USA",http://aosgardening.com/,+1 720-665-5458,Closed · Opens 9:30 am Wed,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGc49f-5vs7ZoEVaxIklu5sM9U4XGDNII8F1YEp2lxFxEnOAvtqsSii_1b4kaej-LZxE7WLVdWRjIrITVSrAuTkRWGpnl-HrM570wJpXfm7_EJ33-wGRtFFUT-P-tEzPAFp9Kg=w408-h306-k-no,true,9:30 am–3:30 pm,9:30 am–3:30 pm,9:30 am–3:30 pm,9:30 am–3:30 pm,Closed,Closed,9:30 am–3:30 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Cherry+Creek+Denver+CO/@39.7177954,-104.950215,14z",2026-04-29T04:35:57.892Z,LGBTQ+ friendly,,
https://www.google.com/maps/place/3+Generations+Tree+Service/data=!4m7!3m6!1s0x876c7f917f16c29f:0xf75741e11de62595!8m2!3d39.7251755!4d-104.8964855!16s%2Fg%2F1thtq271!19sChIJn8IWf5F_bIcRlSXmHeFBV_c,3 Generations Tree Service,4.6,25,Tree service,,,https://3generationstreeservice.com/,+1 303-550-5786,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEoy6tgW3ANX6lgF3FTQmymic-2wE_b5Vstr2k0rPscTbcog0A-pa1isyb2WwZiIg2jQ6wzS8xJLoGeLgAl0zkqCJFv7jRlpe_uIz6qt_RNMRupteYqzo9OhWT1LzUFfqhhBMYm=w408-h249-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/tree+service+businesses+in+Cherry+Creek+Denver+CO/@39.7177954,-104.950215,14z",2026-04-29T04:36:02.580Z,,,
https://www.google.com/maps/place/Denver+Lawn+%26+Snow+Care/data=!4m7!3m6!1s0xaf1a0b60142e474b:0xb47470cc81b55d56!8m2!3d39.7642444!4d-104.8547524!16s%2Fg%2F11wr1dlk7c!19sChIJS0cuFGALGq8RVl21gcxwdLQ,Denver Lawn & Snow Care,5.0,27,Snow removal service,,,https://denverlawnandsnow.com/,+1 303-656-1474,Closed · Opens 8 am Wed,https://lh3.googleusercontent.com/gps-cs-s/APNQkAH4v2Neh365sR1QN9pXSwfajLD00BOqoBDD-NFXVQ-JvXgxYRZMfaGuPPlEeaQNW1nQ3cjejCpBdcrMXTGd5lspbGz-KlG_QKYAyKF1Tum6Su5pfVDzXmryDvZ33TOovHMW9rnVLLFNIfOM=w408-h544-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–1 pm,Closed,8 am–5 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Cherry+Creek+Denver+CO/@39.7177954,-104.950215,14z",2026-04-29T04:36:07.217Z,,,
https://www.google.com/maps/place/American+Arbor+Care/data=!4m7!3m6!1s0x876c7df93c048039:0xba628e01c499a8ea!8m2!3d39.679829!4d-105.004458!16s%2Fg%2F1tfscbbp!19sChIJOYAEPPl9bIcR6qiZxAGOYro,American Arbor Care,4.2,39,Tree service,"2033 S Navajo St, Denver, CO 80223, United States","MXHW+W6 Denver, Colorado, USA",http://americanarborcare.com/,+1 303-639-8584,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGDhPEHWfElNxzogHJmkvSnwBAdSDG5uC6dwpug3gb3SE1agTbmk74CQP-1tBEZ8L-JtwgaW_e09qVQz2YDOB0BPJ0hoPQESirFpjMX5d8sDfGa-RLO1obNqmdZG0MMb6QoFHd6znyoYEOS=w408-h543-k-no,true,,,,,,,,"https://www.google.com/maps/search/tree+service+businesses+in+Cherry+Creek+Denver+CO/@39.7177954,-104.950215,14z",2026-04-29T04:36:10.024Z,,,
