placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,saturday,sunday,monday,tuesday,wednesday,thursday,friday,query,timestamp,info,attributes,error
https://www.google.com/maps/place/American+Electric/data=!4m7!3m6!1s0x88e5b459ed4a16c9:0x87e4907f63f80f07!8m2!3d30.3145875!4d-81.5644713!16s%2Fg%2F1tgcspz7!19sChIJyRZK7Vm05YgRBw_4Y3-Q5Ic,American Electric,4.9,385,Electrician,"8751 Atlantic Blvd, Jacksonville, FL 32211, United States","8C7P+R6 Woodland Acres, Jacksonville, FL, USA",https://www.americanelectricofjacksonville.com/,+1 904-721-4044,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipM25noVlPJnk5MHwHD43sM8zIawbVy16tVp41Lq=w648-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Palm+Valley+Jacksonville+FL/@30.1774649,-81.3875817,14z",2026-01-10T21:53:02.462Z,,,
https://www.google.com/maps/place/The+Generator+Guys/data=!4m7!3m6!1s0xe88eccfc61fa6e9:0x204c8404d98a123f!8m2!3d30.0455285!4d-81.750858!16s%2Fg%2F11sw47yyt1!19sChIJ6aYfxs_siA4RPxKK2QSETCA,The Generator Guys,5.0,8,Electric generator shop,,,https://www.generatorsjax.com/,+1 904-695-1588,Closed · Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipN0Ikq5Gpv4Aqtu4trXzB6lGp9VbdpJd7foihAO=w408-h271-k-no,true,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Palm+Valley+Jacksonville+FL/@30.1774649,-81.3875817,14z",2026-01-10T21:53:07.180Z,,,
https://www.google.com/maps/place/Mister+Sparky+First+Coast/data=!4m7!3m6!1s0x88e5b537425afc5f:0xd904f8722b78d987!8m2!3d30.2807141!4d-81.5276279!16s%2Fg%2F1q62hqlzd!19sChIJX_xaQje15YgRh9l4K3L4BNk,Mister Sparky First Coast,4.8,1828,Electrician,"11290 St Johns Industrial Pkwy N #7, Jacksonville, FL 32246, United States","7FJC+7W Windy Hill, Jacksonville, FL, USA",https://www.mistersparky.com/firstcoast/?utm_source=gbp&utm_medium=organic&utm_campaign=MS0152_-639023-,+1 904-204-1882,,https://lh3.googleusercontent.com/p/AF1QipOmXKlyj_mJSS8uJEkfwQZ2B4nOSgnhuqqI-ACK=w426-h240-k-no,true,Closed,Closed,7:30 am–4 pm,7:30 am–4 pm,7:30 am–4 pm,7:30 am–4 pm,7:30 am–4 pm,"https://www.google.com/maps/search/generator+installation+services+in+Palm+Valley+Jacksonville+FL/@30.1774649,-81.3875817,14z",2026-01-10T21:53:12.250Z,LGBTQ+ friendly,,
https://www.google.com/maps/place/David+Gray/data=!4m7!3m6!1s0x88e5c9e2e758323d:0xac87fe72ef8e9a1b!8m2!3d30.2568015!4d-81.6158953!16s%2Fg%2F11cl_hgxds!19sChIJPTJY5-LJ5YgRG5qO73L-h6w,David Gray,4.8,977,Electrician,"6491 Powers Ave Suite 4, Jacksonville, FL 32217, United States","794M+PJ Southpoint, Jacksonville, FL, USA",https://www.davidgrayonline.com/electrical/?utm_source=google&utm_medium=organic&utm_campaign=GMB%20Listing%20JaxElec,+1 904-385-5903,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzCRaPLhzBBqCPmG7j-Wx4iFR7dRN6CoiOOta4JSl5O_cIsXQ7YYQSjCLl1NcWmKbCyGU1R2uXPREv_NGkAXETUWvCHHO6mRkixw6zoGMNx39x4DcWXvDrdRoo3HMXH9kqLmqE=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Palm+Valley+Jacksonville+FL/@30.1774649,-81.3875817,14z",2026-01-10T21:53:17.115Z,,,
https://www.google.com/maps/place/Pure+Power+Electrical+Contractor+LLC/data=!4m7!3m6!1s0x8f165be79996d12f:0x9b56ef9c19b08402!8m2!3d30.226178!4d-81.600574!16s%2Fg%2F11wvblqyy4!19sChIJL9GWmedbFo8RAoSwGZzvVps,Pure Power Electrical Contractor LLC,5.0,47,Electrician,,,https://www.gotpurepower.com/,+1 904-544-0434,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipM070ez_hhdLvrr-5B2QPUltdu2D-eZq8zycaQU=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Palm+Valley+Jacksonville+FL/@30.1774649,-81.3875817,14z",2026-01-10T21:53:22.161Z,,,
https://www.google.com/maps/place/Mission+Power/data=!4m7!3m6!1s0x213ec458882b13c1:0x4371d5834c5e44d0!8m2!3d30.2788527!4d-81.8201782!16s%2Fg%2F11q99qpnz9!19sChIJwRMriFjEPiER0EReTIPVcUM,Mission Power,5.0,2,Electric generator shop,"9800 Normandy Blvd, Jacksonville, FL 32221, United States","75HH+GW Southwest, Jacksonville, FL, USA",http://www.mpjax.com/,+1 904-813-4169,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=gEfu3fvMhJYmw7LP9Owycg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=150.16267&pitch=0&thumbfov=100,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Palm+Valley+Jacksonville+FL/@30.1774649,-81.3875817,14z",2026-01-10T21:53:27.107Z,,,
https://www.google.com/maps/place/Crawford+Electric/data=!4m7!3m6!1s0x88e4495baefaeee9:0xce80996af4ca42d9!8m2!3d30.2885563!4d-81.3923327!16s%2Fg%2F1tdgw6by!19sChIJ6e76rltJ5IgR2ULK9GqZgM4,Crawford Electric,4.9,661,Electrician,"313 Beach Blvd, Jacksonville Beach, FL 32250, United States","7JQ5+C3 Jacksonville Beach, Florida, USA",http://www.crawfordelectricjax.com/,+1 904-990-5464,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipODQRoPvYVwX-1AZA3DglTb_gSYPh4-QDQDAut8=w408-h380-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Palm+Valley+Jacksonville+FL/@30.1774649,-81.3875817,14z",2026-01-10T21:53:31.988Z,,,
https://www.google.com/maps/place/Next+Generation+Power+Engineering/data=!4m7!3m6!1s0x88e5b4b62593817f:0xaa9d0066e7cd72d7!8m2!3d30.3221496!4d-81.5239288!16s%2Fg%2F1tgcywlg!19sChIJf4GTJba05YgR13LN52YAnao,Next Generation Power Engineering,5.0,6,Engineer,"1732 St Johns Bluff Rd S, Jacksonville, FL 32246, United States","8FCG+VC Southside Estates, Jacksonville, FL, USA",http://www.nextgenerationpower.com/,+1 904-642-8555,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=3DrbBgJR0ivD1fdlnicnTg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=206.79672&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/generator+installation+services+in+Palm+Valley+Jacksonville+FL/@30.1774649,-81.3875817,14z",2026-01-10T21:53:34.916Z,,,
https://www.google.com/maps/place/Zabatt+Power+Systems/data=!4m7!3m6!1s0x88e5b9afd7192ee9:0x32b9624f94a35312!8m2!3d30.3211646!4d-81.7243603!16s%2Fg%2F1wzt35mn!19sChIJ6S4Z16-55YgRElOjlE9iuTI,Zabatt Power Systems,4.1,41,Industrial equipment supplier,"4612 Hwy Ave, Jacksonville, FL 32254, United States","87CG+F7 Lackawanna, Jacksonville, FL, USA",https://www.zabatt.com/,+1 800-366-1323,Closed · Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipNw27s6ilZQbGLbZwHOkzCl2Mwhcm-GcZtyabM5=w408-h272-k-no,true,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Palm+Valley+Jacksonville+FL/@30.1774649,-81.3875817,14z",2026-01-10T21:53:39.779Z,,,
https://www.google.com/maps/place/Pro+Jacksonville+Home+Generators/data=!4m7!3m6!1s0x88e5b79d4c2bf369:0xca1777a64452a3ea!8m2!3d30.2653452!4d-81.6133861!16s%2Fg%2F11w3vg0wp1!19sChIJafMrTJ235YgR6qNSRKZ3F8o,Pro Jacksonville Home Generators,,,Electric generator shop,"5121 Bowden Rd, Jacksonville, FL 32216, United States","798P+4J Southside, Jacksonville, FL, USA",http://www.jacksonvillehomegenerators.com/,+1 904-734-6405,Temporarily closed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=_Ort5QmTC6-6Sd72JvEoOA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=6.6092277&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/generator+installation+services+in+Palm+Valley+Jacksonville+FL/@30.1774649,-81.3875817,14z",2026-01-10T21:53:44.597Z,,,
https://www.google.com/maps/place/Gas+Generator+Solutions/data=!4m7!3m6!1s0x88e5007dc33b25d3:0xd7a4afa19e4806fb!8m2!3d30.4358996!4d-81.6425966!16s%2Fg%2F11byyr7c58!19sChIJ0yU7w30A5YgR-wZInqGvpNc,Gas Generator Solutions,5.0,1,Biotechnology company,"11031 N Main St, Jacksonville, FL 32218, United States","C9P4+9X Northside, Jacksonville, FL, USA",http://www.gasgeneratorsolutions.com/,+1 800-738-1698,Closed · Opens 9 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=xHLYESIfePgypgZI3Tauxg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=102.6933&pitch=0&thumbfov=100,false,Closed,Closed,9 am–5:30 pm,9 am–5:30 pm,9 am–5:30 pm,9 am–5:30 pm,9 am–5:30 pm,"https://www.google.com/maps/search/generator+installation+services+in+Palm+Valley+Jacksonville+FL/@30.1774649,-81.3875817,14z",2026-01-10T21:53:49.347Z,,,
https://www.google.com/maps/place/services+inc+Generator/data=!4m7!3m6!1s0x88e5b5c32f01201d:0x51cc6041e348c126!8m2!3d30.2866624!4d-81.5580987!16s%2Fg%2F11gtggpm92!19sChIJHSABL8O15YgRJsFI40FgzFE,services inc Generator,,,General contractor,"9715 Beach Blvd #66, Jacksonville, FL 32246, United States","7CPR+MQ Southside Estates, Jacksonville, FL, USA",,+1 904-204-4308,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ns0GQqk4mK8iUB0zVrX7vw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=197.56017&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/generator+installation+services+in+Palm+Valley+Jacksonville+FL/@30.1774649,-81.3875817,14z",2026-01-10T21:53:51.957Z,,,
https://www.google.com/maps/place/Reliance+Electrical+Services/data=!4m7!3m6!1s0x88e44c7ce4deaaab:0xb3ab7007a1bb08a9!8m2!3d30.3506633!4d-81.4685998!16s%2Fg%2F11v5jkkj6p!19sChIJq6re5HxM5IgRqQi7oQdwq7M,Reliance Electrical Services,5.0,20,Contractor,"12513 Gately Oaks Ln E, Jacksonville, FL 32225, United States","9G2J+7H Fort Caroline Shores, Jacksonville, FL, USA",https://relianceelectricalservices.com/contact-us/,+1 904-778-5977,Open · Closes 6 pm,https://lh3.googleusercontent.com/p/AF1QipMEzArJtlpO3qHczNS32orgI3V9lJ9NRvQB50bQ=w408-h306-k-no,true,8 am–6 pm,Closed,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,"https://www.google.com/maps/search/generator+installation+services+in+Palm+Valley+Jacksonville+FL/@30.1774649,-81.3875817,14z",2026-01-10T21:53:56.849Z,,,
https://www.google.com/maps/place/Kent%27s+Mobile+RV+Generator+Service/data=!4m7!3m6!1s0x88e5ee861fb55dd3:0x94068c0ace420dcb!8m2!3d30.1803799!4d-81.9928087!16s%2Fg%2F12631dm4k!19sChIJ0121H4bu5YgRyw1CzgqMBpQ,Kent's Mobile RV Generator Service,4.7,49,Mechanic,"5997 Francine Dr, Jacksonville, FL 32234, United States","52J4+5V Southwest, Jacksonville, FL, USA",http://kentsmobilerv.com/,+1 904-509-0624,Closed · Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipM9nAXfJ_3yaligsJ2bTnDuVHJ5jm7Vaf27M9u1=w419-h240-k-no,true,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Palm+Valley+Jacksonville+FL/@30.1774649,-81.3875817,14z",2026-01-10T21:54:01.901Z,,,
https://www.google.com/maps/place/Bolt+Electric/data=!4m7!3m6!1s0x88e5ca5ff18a1671:0xdceec3a3ca64589f!8m2!3d30.3366093!4d-81.5999172!16s%2Fg%2F11cs5pzfps!19sChIJcRaK8V_K5YgRn1hkyqPD7tw,Bolt Electric,4.8,443,Electrician,"1525 Romney St #1, Jacksonville, FL 32211, United States","8CP2+J2 Arlington, Jacksonville, FL, USA",https://www.boltelectricnfl.com/,+1 904-977-5454,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipOd4i7jOLJbfol-IsNiBHVM4U6gOjLDjH_iX5o=w408-h408-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Palm+Valley+Jacksonville+FL/@30.1774649,-81.3875817,14z",2026-01-10T21:54:06.840Z,,,
https://www.google.com/maps/place/Strada+Services/data=!4m7!3m6!1s0x88e5cb5f16789729:0xb13a1f43860ad25b!8m2!3d30.1644807!4d-81.5306299!16s%2Fg%2F1q5bn79c_!19sChIJKZd4Fl_L5YgRW9IKhkMfOrE,Strada Services,4.5,230,Air conditioning contractor,"11361 Trade Ct, Jacksonville, FL 32256, United States","5F79+QP Deercreek, Jacksonville, FL, USA",https://stradaservices.com/service-area/?utm_source=localfx&utm_medium=organic&utm_campaign=jacksonville_localfx&utm_content=jacksonville,+1 904-328-7259,"Open · Closes 7 pm

Updated by this business 5 weeks ago",https://lh3.googleusercontent.com/p/AF1QipNto6B17mJWB5j1NMhrwlf3ZEPD6hqFS2Dc3SWu=w426-h240-k-no,true,8 am–7 pm,10 am–7 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,"https://www.google.com/maps/search/generator+installation+services+in+Palm+Valley+Jacksonville+FL/@30.1774649,-81.3875817,14z",2026-01-10T21:54:11.700Z,,,
https://www.google.com/maps/place/Advanced+Electric+of+North+Florida/data=!4m7!3m6!1s0x88e5b651978a3d8d:0x1683278ca52a49c0!8m2!3d30.3254111!4d-81.5660288!16s%2Fg%2F1tjkgm36!19sChIJjT2Kl1G25YgRwEkqpYwngxY,Advanced Electric of North Florida,4.6,99,Electrician,"8324 Arlington Expy Unit 1, Jacksonville, FL 32211, United States","8CGM+5H Woodland Acres, Jacksonville, FL, USA",http://www.advancedwiringservices.com/,+1 904-744-4446,Closed · Opens 7:30 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyMf6CjPc8aNhDVQabdveI6PIdXiSYi3Q7bUNoc5fCqMkGr4ZctvY8N11IAMoGZF5UYpvW5yN0qwZIBuPaws9m9gn3pphMREVCaG2B9mv7tC1h-fGuo8iGJX_r8zQpb1EqGDWz80w=w408-h306-k-no,true,Closed,Closed,7:30 am–4:30 pm,7:30 am–4:30 pm,7:30 am–4:30 pm,7:30 am–4:30 pm,7:30 am–4:30 pm,"https://www.google.com/maps/search/generator+installation+services+in+Palm+Valley+Jacksonville+FL/@30.1774649,-81.3875817,14z",2026-01-10T21:54:16.704Z,,,
https://www.google.com/maps/place/Apple+Electric/data=!4m7!3m6!1s0x88e44962c4a85fad:0x249ffc488b49d119!8m2!3d30.2808163!4d-81.6014312!16s%2Fg%2F11fhr1s1v9!19sChIJrV-oxGJJ5IgRGdFJi0j8nyQ,Apple Electric,5.0,123,Electrical installation service,"6106 Bennett Rd, Jacksonville, FL 32216, United States","79JX+8C Sans Souci, Jacksonville, FL, USA",https://www.appleelectricjax.com/,+1 904-476-7359,Closed · Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipPBWuwhuxRKLQQZe3RNSB97H7aLUQ-BiDxDsxhg=w426-h240-k-no,true,Closed,Closed,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,"https://www.google.com/maps/search/generator+installation+services+in+Palm+Valley+Jacksonville+FL/@30.1774649,-81.3875817,14z",2026-01-10T21:54:21.562Z,,,
