placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,info,imgUrl,isClaimed,friday,saturday,sunday,monday,tuesday,wednesday,thursday,query,timestamp,attributes,error,isBlackOwned
https://www.google.com/maps/place/Kettering+Overhead+Door/data=!4m7!3m6!1s0x8840851d4f7d7c15:0xf236887eb6f9d9d0!8m2!3d39.6865258!4d-84.1362848!16s%2Fg%2F11gxh7dvt_!19sChIJFXx9Tx2FQIgR0Nn5tn6INvI,Kettering Overhead Door,4.5,70,Contractor,"4155 Hempstead Station Dr, Dayton, OH 45429, United States","MVP7+JF Dayton, Ohio, USA",https://www.ketteringdoor.com/,+1 937-293-6477,Closed ⋅ Opens 8 am Mon,,https://lh3.googleusercontent.com/p/AF1QipP-r8xd9hy91wV1TcRLTYqD2bGL7TXc_Ekx1KY=w408-h257-k-no,true,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/garage+door+services+in+Dayton+Dayton+OH/@39.7592225,-84.1936144,14z",2025-11-07T22:46:26.184Z,,,
https://www.google.com/maps/place/Wayne+Overhead+Door+Sales+and+Home+Improvements/data=!4m7!3m6!1s0x88408eeb96deb72b:0x3edff66d7fa4750d!8m2!3d39.569551!4d-84.1650924!16s%2Fg%2F1thl1jtl!19sChIJK7feluuOQIgRDXWkf2323z4,Wayne Overhead Door Sales and Home Improvements,4.8,397,Garage door supplier,"9073 OH-48, Dayton, OH 45458, United States","HR9M+RX Dayton, Ohio, USA",https://www.waynedoors.com/,+1 937-288-3484,Closed ⋅ Opens 8 am Mon,,https://lh3.googleusercontent.com/p/AF1QipOpQE6Fwc3z3E7JFiz2u2u3GzYL6n5E3uItVa4D=w408-h408-k-no,true,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/garage+door+services+in+Dayton+Dayton+OH/@39.7592225,-84.1936144,14z",2025-11-07T22:46:30.979Z,,,
https://www.google.com/maps/place/Highfield+Door+Sales+LLC/data=!4m7!3m6!1s0x88408575132b4969:0xba4a7551c21716a8!8m2!3d39.6882729!4d-84.1421748!16s%2Fg%2F1tqclx6r!19sChIJaUkrE3WFQIgRqBYXwlF1Sro,Highfield Door Sales LLC,4.7,187,Garage door supplier,"1350 E Stroop Rd, Dayton, OH 45429, United States","MVQ5+84 Dayton, Ohio, USA",http://www.highfielddoorsales.com/,+1 937-293-2531,Closed ⋅ Opens 9 am Sat,,https://lh3.googleusercontent.com/p/AF1QipPxpqVLjMdUtvjx8AIG1E6mJgR7_B_GtECo90D7=w408-h306-k-no,true,7 am–5:30 pm,9 am–1 pm,Closed,7 am–5:30 pm,7 am–5:30 pm,7 am–5:30 pm,7 am–5:30 pm,"https://www.google.com/maps/search/garage+door+services+in+Dayton+Dayton+OH/@39.7592225,-84.1936144,14z",2025-11-07T22:46:36.038Z,,,
https://www.google.com/maps/place/Precision+Garage+Door+Service/data=!4m7!3m6!1s0x88405e3799b4ac8b:0xc461c2da645ddda4!8m2!3d39.4947244!4d-84.3218967!16s%2Fg%2F1tkq_ys4!19sChIJi6y0mTdeQIgRpN1dZNrCYcQ,Precision Garage Door Service,4.9,1873,Garage door supplier,"3591 Commerce Dr, Franklin, OH 45005, United States","FMVH+V6 Franklin, Ohio, USA",https://garagedoorsdaytonoh.com/?utm_source=gmb&utm_medium=location_franklin&utm_campaign=website,+1 513-216-2215,,,https://lh3.googleusercontent.com/p/AF1QipPW1-iCCY1T7WdwuoBAzzB73WNwYJ8IPQTwpPI=w408-h408-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Dayton+Dayton+OH/@39.7592225,-84.1936144,14z",2025-11-07T22:46:40.955Z,,,
https://www.google.com/maps/place/Rolling+%26+Sliding+Doors+of+Dayton/data=!4m7!3m6!1s0x883f63446c60a757:0xa24e967bfa4d74dd!8m2!3d39.8993533!4d-84.0871591!16s%2Fg%2F1tflsptr!19sChIJV6dgbERjP4gR3XRN-nuWTqI,Rolling & Sliding Doors of Dayton,4.9,194,Garage door supplier,"8755 OH-201, Tipp City, OH 45371, United States","VWX7+P4 Tipp City, Ohio, USA",https://www.daytondoors.com/,+1 937-569-0031,Closed ⋅ Opens 7 am Mon,,https://lh3.googleusercontent.com/p/AF1QipMxBW1b8uvAPVDGHmaWa0CM5jOgdu-WLnMMDKWx=w426-h240-k-no,true,7 am–5 pm,Closed,Closed,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,"https://www.google.com/maps/search/garage+door+services+in+Dayton+Dayton+OH/@39.7592225,-84.1936144,14z",2025-11-07T22:46:46.177Z,,,
https://www.google.com/maps/place/AutoGate+Fixers/data=!4m7!3m6!1s0x88238337379592a7:0xddc409da085249fb!8m2!3d39.7786961!4d-84.1360048!16s%2Fg%2F11y372x640!19sChIJp5KVNzeDI4gR-0lSCNoJxN0,AutoGate Fixers,5.0,3,Garage door supplier,"4350 Springfield St, Dayton, OH 45431, United States","QVH7+FH Dayton, Ohio, USA",,+1 937-729-2992,,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzlQ_kdm2WWSBpXkhx3xxXjqOgo-GdcN8yJurZWLkMXZ_xDF0enAY69jlP6GoV4MJvj-blHcgXxC3DytA4cp5kES4BPskb1UbKGiKBARyf1U6HzIhAE9BWOb62mA0myV1yZ1pEFg7zWQZW-=w408-h306-k-no,false,,,,,,,,"https://www.google.com/maps/search/garage+door+services+in+Dayton+Dayton+OH/@39.7592225,-84.1936144,14z",2025-11-07T22:46:49.018Z,,,
"https://www.google.com/maps/place/Done+Wright+Door+Services,+LLC/data=!4m7!3m6!1s0x883f8109a36663a9:0xbacba7c53c6fca1b!8m2!3d39.8681398!4d-84.3756767!16s%2Fg%2F1pzr0ngzc!19sChIJqWNmowmBP4gRG8pvPMWny7o","Done Wright Door Services, LLC",4.8,38,Garage door supplier,"8756 N Kimmel Rd Suite C, Clayton, OH 45315, United States","VJ9F+7P Clayton, Ohio, USA",https://www.donewrightdoor.com/,+1 937-540-1085,Closed ⋅ Opens 8 am Mon,,https://lh3.googleusercontent.com/p/AF1QipM9ERA5T2GF3T_3HnNImolCCMZj5JNgino6sGph=w408-h251-k-no,true,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/garage+door+services+in+Dayton+Dayton+OH/@39.7592225,-84.1936144,14z",2025-11-07T22:46:53.986Z,,,
https://www.google.com/maps/place/PDQ+Doors+-+Garage+Doors+Dayton/data=!4m7!3m6!1s0x88408f0af7723d09:0x9b2e966eefe1e4fe!8m2!3d39.630866!4d-84.174459!16s%2Fg%2F11y03l3x2b!19sChIJCT1y9wqPQIgR_uTh726WLps,PDQ Doors - Garage Doors Dayton,5.0,52,Garage door supplier,"509 Windsor Park Dr Unit L, Dayton, OH 45459, United States","JRJG+86 Dayton, Ohio, USA",https://www.mypdqdoor.com/dayton-oh/?utm_source=google&utm_medium=gmb&utm_campaign=gbp+-+dayton,+1 937-230-6634,Closed ⋅ Opens 9 am Sat,,https://lh3.googleusercontent.com/p/AF1QipMjDfPQtsgWx5W-WIv-kHU5rlW2EKmJFf8zQzXQ=w408-h306-k-no,true,7:30 am–5 pm,9 am–1 pm,Closed,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,"https://www.google.com/maps/search/garage+door+services+in+Dayton+Dayton+OH/@39.7592225,-84.1936144,14z",2025-11-07T22:46:59.080Z,,,
https://www.google.com/maps/place/Buck+Run+Commercial+Doors/data=!4m7!3m6!1s0x884086aca4bbc739:0xc9aaed557b67c0f0!8m2!3d39.7531996!4d-84.1917314!16s%2Fg%2F1wtbvkl6!19sChIJOce7pKyGQIgR8MBne1Xtqsk,Buck Run Commercial Doors,4.3,18,Door supplier,"500 S Ludlow St, Dayton, OH 45402, United States","QR35+78 Dayton, Ohio, USA",https://www.buck-run.com/,+1 937-223-3667,Closed ⋅ Opens 8 am Mon,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxoJsS2QDawVUm11Z-RKOib_0an7333XuisiKUMadvmj5WCOc3C5Kws2LW8hOpYmwIouvqsxclyKJ_7AVgo3Ehd1Zvx25a0HAQtehdpO4ycai0wh5IjKdoNSjchhKncPmHr-qw=w408-h306-k-no,true,8 am–4 pm,Closed,Closed,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,"https://www.google.com/maps/search/garage+door+services+in+Dayton+Dayton+OH/@39.7592225,-84.1936144,14z",2025-11-07T22:47:03.952Z,,,
https://www.google.com/maps/place/Pro-Lift+Masters+Garage+Door+Repair+Dayton/data=!4m7!3m6!1s0x872b6f2db52eca45:0xd04133cafd8bcb2d!8m2!3d39.7563388!4d-84.2120938!16s%2Fg%2F11vhx4mq7f!19sChIJRcoutS1vK4cRLcuL_cozQdA,Pro-Lift Masters Garage Door Repair Dayton,4.9,34,Garage door supplier,"3 N Williams St, Dayton, OH 45402, United States","QQ4Q+G5 Dayton, Ohio, USA",https://proliftgaragedoorrepair.com/dayton-garage-door-repair/,+1 937-552-0832,Open ⋅ Closes 9 pm,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSz7ZdfdYpkelKLPvdnBu0NwINbm6c5JRHevlxxJO8iZvJjuvgEn3x7WxpyMUJWnJbUHRjI3VIIpfjcPw6OdfpnNq2xnVbJmdvoZRaXzSrdzKzmfTf0JiMwzinGXCQ68NBYvLksiLndHxzU=w408-h272-k-no,true,6 am–9 pm,6 am–9 pm,6 am–9 pm,6 am–9 pm,6 am–9 pm,6 am–9 pm,6 am–9 pm,"https://www.google.com/maps/search/garage+door+services+in+Dayton+Dayton+OH/@39.7592225,-84.1936144,14z",2025-11-07T22:47:09.161Z,,,
https://www.google.com/maps/place/Access+Garage+Doors+of+Dayton/data=!4m7!3m6!1s0xe6058c401bb6959:0xecc6da910855aae9!8m2!3d40.281321!4d-84.25902!16s%2Fg%2F11y2dn7_04!19sChIJWWm7AcRYYA4R6apVCJHaxuw,Access Garage Doors of Dayton,4.9,38,Garage door supplier,,,https://accessdoorcompany.com/dayton-oh/,+1 937-807-3798,Closes soon ⋅ 6 pm ⋅ Opens 9 am Mon,,https://lh3.googleusercontent.com/p/AF1QipP7cBR-oxfgLq1y66T-W5wgRmdTUyigD5wyPk6F=w426-h240-k-no,true,9 am–6 pm,Closed,Closed,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,"https://www.google.com/maps/search/garage+door+services+in+Dayton+Dayton+OH/@39.7592225,-84.1936144,14z",2025-11-07T22:47:13.973Z,,,
https://www.google.com/maps/place/Doors+Galore/data=!4m7!3m6!1s0x883f7e1569601e89:0x7e80908b5ad025b8!8m2!3d39.8605981!4d-84.3759391!16s%2Fg%2F11fll68lvw!19sChIJiR5gaRV-P4gRuCXQWouQgH4,Doors Galore,4.9,1196,Door supplier,"7410 Pleasant Plain Rd, Clayton, OH 45315, United States","VJ6F+6J Clayton, Ohio, USA",http://doorsgaloreofdayton.com/,+1 937-832-9797,Closed ⋅ Opens 8 am Sat,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwUGmBd4UmF_abqmdmhIq8olZIhdLQhJwazlJ0ImAlGP4iTPpv-DPjjgcx4X7l9wIrROiGK2kH5jM8hwhPW3_3EAQ_ZKgrMu4Hqn0jG-cnzhbFldcahTZoxct0xSfCOF0M4kC6S=w408-h307-k-no,true,7:30 am–5 pm,8 am–12 pm,Closed,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,"https://www.google.com/maps/search/garage+door+services+in+Dayton+Dayton+OH/@39.7592225,-84.1936144,14z",2025-11-07T22:47:18.890Z,,,
https://www.google.com/maps/place/The+Garage+Door+Professionals/data=!4m7!3m6!1s0x88408f2a67a136ed:0xe0774c4d530f0934!8m2!3d39.6224203!4d-84.1545704!16s%2Fg%2F11b6cq34gq!19sChIJ7TahZyqPQIgRNAkPU01Md-A,The Garage Door Professionals,5.0,42,Garage door supplier,"124 Tuxworth Rd, Centerville, OH 45458, United States","JRCW+X5 Centerville, Ohio, USA",http://thegaragedoorprofessionals.com/,+1 937-829-6626,Closed ⋅ Opens 9 am Sat,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwtzAr2rB7ZvcNU4tJkF-RFtdgMyVMCfe6EUJFgszcP4kUl4KoLG42WdG1uUDIvpzoB9FzstqxBrMzkcUWTjqn3mMc90RUntBTRhkMVtd7QmA1XFCD2YwIZbQ4uvwhcU1Q0rMrv=w408-h306-k-no,true,7 am–4 pm,9 am–12 pm,Closed,7 am–4 pm,7 am–4 pm,7 am–4 pm,7 am–4 pm,"https://www.google.com/maps/search/garage+door+services+in+Dayton+Dayton+OH/@39.7592225,-84.1936144,14z",2025-11-07T22:47:23.890Z,,,
https://www.google.com/maps/place/Simply+Windows+%26+Doors/data=!4m7!3m6!1s0x8840818d91cabca5:0x2827882ed2c21126!8m2!3d39.7964527!4d-84.1927577!16s%2Fg%2F11hzmt4f27!19sChIJpbzKkY2BQIgRJhHC0i6IJyg,Simply Windows & Doors,4.9,54,Window installation service,"3321 N Dixie Dr, Dayton, OH 45414, United States","QRW4+HV Dayton, Ohio, USA",https://www.simplywindowsdayton.com/,+1 937-253-6000,Closed ⋅ Opens 9 am Mon,Identifies as women-owned,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxVIWCTgtOKnJACyQP-0XCoFC1F_ltbzi9_hShIwtlS33Pc0ZS9iHFQOzfxTXL7dJ849iT8HLgeWkhNpcG7Pifm7OaBjvFyPJDxGFuCIUzN15DVgcSQd561aBBUXZn1Pcqy5OhcEwk-d7hL=w408-h544-k-no,true,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/garage+door+services+in+Dayton+Dayton+OH/@39.7592225,-84.1936144,14z",2025-11-07T22:47:28.894Z,,,
https://www.google.com/maps/place/Advanced+Door+and+hardware/data=!4m7!3m6!1s0x88408165323aaaab:0xfdefa8908b081238!8m2!3d39.7846494!4d-84.1944028!16s%2Fg%2F11h6rnbznn!19sChIJq6o6MmWBQIgROBIIi5Co7_0,Advanced Door and hardware,5.0,1,Door supplier,"1482 Stanley Ave, Dayton, OH 45404, United States","QRM4+V6 Dayton, Ohio, USA",,,Closed ⋅ Opens 8 am Mon,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=iyOHPAzQJuQ1rt16keHSGQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=130.12793&pitch=0&thumbfov=100,false,8 am–4 pm,Closed,Closed,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,"https://www.google.com/maps/search/garage+door+services+in+Dayton+Dayton+OH/@39.7592225,-84.1936144,14z",2025-11-07T22:47:33.923Z,,,
"https://www.google.com/maps/place/ProSpeed+Security+Door+Jamb+Systems,+Inc./data=!4m7!3m6!1s0x884081a459808af5:0x9ee8ccf79cc10148!8m2!3d39.7591015!4d-84.1692109!16s%2Fg%2F11gbkwdrtj!19sChIJ9YqAWaSBQIgRSAHBnPfM6J4","ProSpeed Security Door Jamb Systems, Inc.",4.7,9,Door shop,"1820 E 5th St, Dayton, OH 45403, United States","QR5J+J8 Dayton, Ohio, USA",http://strongjamb.com/,+1 937-902-5927,Open ⋅ Closes 7 pm,Identifies as women-owned,https://lh3.googleusercontent.com/p/AF1QipO6kuuWa0v28MJhkTwdWFn6ctHHJNW3jtjIcY7i=w408-h522-k-no,true,8 am–7 pm,Closed,Closed,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,"https://www.google.com/maps/search/garage+door+services+in+Dayton+Dayton+OH/@39.7592225,-84.1936144,14z",2025-11-07T22:47:38.844Z,· Delivery,,
https://www.google.com/maps/place/Miami+Valley+Garage+Repair+LLC/data=!4m7!3m6!1s0x47ab8f2ae3a4a225:0x4b9508fe1b28e6bc!8m2!3d39.959026!4d-84.1682631!16s%2Fg%2F11mdj0kz3t!19sChIJJaKk4yqPq0cRvOYoG_4IlUs,Miami Valley Garage Repair LLC,5.0,10,Garage door supplier,"202 S 1st St, Tipp City, OH 45371, United States","XR5J+JM Tipp City, Ohio, USA",https://miamivalleygaragerepair.com/,+1 937-269-3703,Open ⋅ Closes 12 am,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipOjkp802MowIR2Tp1pJPuge3GbX7NJszRC5-p85=w408-h272-k-no,true,Open 24 hours,Closed,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Dayton+Dayton+OH/@39.7592225,-84.1936144,14z",2025-11-07T22:47:43.878Z,,,
https://www.google.com/maps/place/Mechanic+Doors+Solutions/data=!4m7!3m6!1s0x8824951c2d69d1bd:0xcbec1a49f6565ca9!8m2!3d39.707951!4d-84.170443!16s%2Fg%2F11t26q8064!19sChIJvdFpLRyVJIgRqVxW9kka7Ms,Mechanic Doors Solutions,,,Garage door supplier,"2532 Far Hills Ave, Dayton, OH 45419, United States","PR5H+5R Dayton, Ohio, USA",,+1 937-519-3348,Closed ⋅ Opens 8 am Sun,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=cvOrv-LhUu7LXUuoKkEK_g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=292.87424&pitch=0&thumbfov=100,false,8 am–4 pm,Closed,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,"https://www.google.com/maps/search/garage+door+services+in+Dayton+Dayton+OH/@39.7592225,-84.1936144,14z",2025-11-07T22:47:48.617Z,,,
https://www.google.com/maps/place/Greenberg+Garage+Doors/data=!4m7!3m6!1s0x45172033674684d1:0xa39d1e8e38ce8f3c!8m2!3d40.3633958!4d-82.669505!16s%2Fg%2F11w328f04f!19sChIJ0YRGZzMgF0URPI_OOI4enaM,Greenberg Garage Doors,5.0,3,Door supplier,,,http://greenberggaragedoors.com/,+1 937-477-4413,Open 24 hours,,https://lh3.googleusercontent.com/p/AF1QipNtigyZEfQcXEY4cXRhJqZFD4segV3WjlhmVMNx=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Dayton+Dayton+OH/@39.7592225,-84.1936144,14z",2025-11-07T22:47:53.380Z,,,
