placeUrl,title,rating,reviewCount,category,attributes,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,monday,tuesday,wednesday,thursday,friday,saturday,sunday,query,timestamp,info,error
"https://www.google.com/maps/place/Forrester+%26+Sons+Pool+Services+Inc/@41.2688553,-85.3652731,17z/data=!3m1!4b1!4m6!3m5!1s0x8815e1bfffffffff:0xfe87e1a2e88f0201!8m2!3d41.2688553!4d-85.3652731!16s%2Fg%2F11b77jgwwr",Forrester & Sons Pool Services Inc,5.0,5,Pool cleaning service,,"5681 S 300 E #57, Churubusco, IN 46723, United States","7J9M+GV Churubusco, Indiana, USA",http://www.forresterpoolservice.com/,+1 260-609-1013,Open ⋅ Closes 6 pm,,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,Closed,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Fort+Wayne+IN+IN/@41.0794759,-85.1362929,14z",2025-10-27T18:30:07.128Z,,
"https://www.google.com/maps/place/Eicher+Pools,+LLC/data=!4m7!3m6!1s0x434ac94c91ddea15:0x5f9388c6e52b5075!8m2!3d41.2120326!4d-84.9408791!16s%2Fg%2F11sbsqzx10!19sChIJFerdkUzJSkMRdVAr5caIk18","Eicher Pools, LLC",4.5,8,Swimming pool contractor,,"13536 Cuba Rd B, Grabill, IN 46741, United States","6365+RJ Grabill, Indiana, USA",https://www.eicherpools.com/,+1 260-269-3448,"Open ⋅ Closes 4:30 pm

Confirmed by this business 6 weeks ago",https://lh3.googleusercontent.com/p/AF1QipOtO-1-TjdtmSRLFDoLBl53iZdigikr4cU6uP-N=w426-h240-k-no,true,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Fort+Wayne+IN+IN/@41.0794759,-85.1362929,14z",2025-10-27T18:30:12.121Z,,
"https://www.google.com/maps/place/affordable+in+ground+pool/@41.0431229,-85.1966385,17z/data=!3m1!4b1!4m6!3m5!1s0x8815e673af33ae89:0x7fb3b275a51c1391!8m2!3d41.0431229!4d-85.1966385!16s%2Fg%2F11g_v6xrt_",affordable in ground pool,,,Swimming pool contractor,,"4404 Engle Ridge Dr, Fort Wayne, IN 46835, United States","2RV3+68 Fort Wayne, Indiana, USA",http://affordableingroundpool.com/,+1 260-637-0141,Open ⋅ Closes 5 pm,,false,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Fort+Wayne+IN+IN/@41.0794759,-85.1362929,14z",2025-10-27T18:30:18.932Z,,
https://www.google.com/maps/place/KurtzMeo+Contractor+Solutions/data=!4m7!3m6!1s0x8815e7a04152591b:0x8ef57e6fe580e0f2!8m2!3d41.0506325!4d-85.198099!16s%2Fg%2F11fd8g2swb!19sChIJG1lSQaDnFYgR8uCA5W9-9Y4,KurtzMeo Contractor Solutions,4.9,37,General contractor,,,,https://www.kurtzmeo.com/,+1 260-234-3499,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipP2KwhUzEbMNRt3BHwGf52BWvZvOj57yFcXxD6H=w426-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,10 am–2 pm,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Fort+Wayne+IN+IN/@41.0794759,-85.1362929,14z",2025-10-27T18:30:23.953Z,,
https://www.google.com/maps/place/Carr%27s+Lawn+and+Landscape/data=!4m7!3m6!1s0x8815e4cb698c6241:0xb984f0eb1805609f!8m2!3d41.0724149!4d-85.1075007!16s%2Fg%2F1hhmfb1yz!19sChIJQWKMacvkFYgRn2AFGOvwhLk,Carr's Lawn and Landscape,4.2,49,Lawn care service,,"2302 Pennsylvania St, Fort Wayne, IN 46803, United States","3VCR+XX Fort Wayne, Indiana, USA",http://carrslawnandlandscape.com/,+1 260-422-7252,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipPY5mgfRKkgwfS9EC5BLrqi7UXjUD2PU9f-yAb2=w473-h240-k-no,true,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,9 am–12 pm,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Fort+Wayne+IN+IN/@41.0794759,-85.1362929,14z",2025-10-27T18:30:28.946Z,,
https://www.google.com/maps/place/Only+Alpha+Pool+Products/data=!4m7!3m6!1s0x8816099e9d13eebd:0x8667099debe4486!8m2!3d41.0438123!4d-85.1956982!16s%2Fg%2F1tkl3y1n!19sChIJve4TnZ4JFogRhkS-3plwZgg,Only Alpha Pool Products,3.9,18,Manufacturer,,"4404 Engle Ridge Dr, Fort Wayne, IN 46804, United States","2RV3+GP Fort Wayne, Indiana, USA",http://www.onlyalpha.com/,+1 260-637-0141,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipOTCKLED43fvQ6vGuv3dgp1HZ-ragkAd5w8E-t4=w819-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Fort+Wayne+IN+IN/@41.0794759,-85.1362929,14z",2025-10-27T18:30:33.885Z,,
https://www.google.com/maps/place/Leslie%27s+Pool+Supplies/data=!4m7!3m6!1s0x8815e312ad1bc107:0xff3173876fef6ada!8m2!3d41.119629!4d-85.1393146!16s%2Fg%2F1tx15zgj!19sChIJB8EbrRLjFYgR2mrvb4dzMf8,Leslie's Pool Supplies,4.0,52,Swimming pool supply store,"Chain providing a full range of swimming pool equipment, chemicals & accessories, plus water toys. · In-store shopping · Kerbside pickup","257 E Coliseum Blvd, Fort Wayne, IN 46805, United States","4V96+V7 Fort Wayne, Indiana, USA",https://lesliespool.com/location/fort-wayne-indiana-fort-wayne-165.html?utm_source=gmb&utm_medium=organic&utm_campaign=store_165,+1 260-484-6666,"Open ⋅ Closes 6 pm

Updated by this business 1 week ago",https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwhU8BN7Q-S-1b1l2yFp1VVckCfSoQbPR48-yK76cbhlVcKtIjBtOkx3qpFVj7mkEWN3Nj-aBc7wznaQm4lDW6afuA-ZNreM07ltp0MdsXvdKU8toc6fauCeqyB7TiYkYVWKzwnoA=w426-h240-k-no,true,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–5 pm,"https://www.google.com/maps/search/pool+services+businesses+in+Fort+Wayne+IN+IN/@41.0794759,-85.1362929,14z",2025-10-27T18:30:39.042Z,LGBTQ+ friendly,
https://www.google.com/maps/place/Latham+Pool+Products/data=!4m7!3m6!1s0x8815e72f8cf24c59:0xe892c5bc75443863!8m2!3d41.0830976!4d-85.2325969!16s%2Fg%2F11swx03rjq!19sChIJWUzyjC_nFYgRYzhEdbzFkug,Latham Pool Products,4.5,10,Manufacturer,,"6930 Gettysburg Pike, Fort Wayne, IN 46804, United States","3QM8+6X Fort Wayne, Indiana, USA",,+1 260-459-4100,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzGFEU5KLC5e-3tIlKgMleTloR6qJju6Gt1RolEUC8stGvKiOB-X-3Bmsegfx0dTRQ9mjQCftFPtTPSRIRuGLe1EkfgiUaByioxOGd8HfD50yfk-98ymdENDBotJEmL9b3tyImq=w408-h544-k-no,false,,,,,,,,"https://www.google.com/maps/search/pool+services+businesses+in+Fort+Wayne+IN+IN/@41.0794759,-85.1362929,14z",2025-10-27T18:30:41.748Z,,
https://www.google.com/maps/place/ACE+Game+Room+Gallery/data=!4m7!3m6!1s0x8815e43955f65cc5:0x19e60e91e75d5f92!8m2!3d41.073975!4d-85.1741569!16s%2Fg%2F1tgfx727!19sChIJxVz2VTnkFYgRkl9d55EO5hk,ACE Game Room Gallery,4.9,243,Billiards supply store,· In-store pick-up · Delivery,"2525 W Jefferson Blvd, Fort Wayne, IN 46802, United States","3RFG+H8 Fort Wayne, Indiana, USA",http://www.acegameroom.com/,+1 260-432-3443,Open ⋅ Closes 6 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwKoOssA3ooBZU0m0s97McTLoAKvIyEEeHLiZMy1WiBqC0COaPGVgY0CtRDdiB97rfNpMACmMyq4vmOPV7PVUAn7kP0Hs9c1wc5fGS9kA_Y1SNQQg7gNTbvrHkT0Y8vvgg_v66Z2A=w408-h240-k-no-pi-20-ya52.179985-ro-0-fo100,true,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Fort+Wayne+IN+IN/@41.0794759,-85.1362929,14z",2025-10-27T18:30:46.938Z,,
https://www.google.com/maps/place/A-1+Pool+Table+Service+%26+Sales/data=!4m7!3m6!1s0x8815e350afd223a3:0xe0970258c8972d94!8m2!3d41.1027304!4d-85.1161266!16s%2Fg%2F1tff3n1g!19sChIJoyPSr1DjFYgRlC2XyFgCl-A,A-1 Pool Table Service & Sales,3.8,30,Billiards supply store,· In-store pick-up,"2907 N Anthony Blvd, Fort Wayne, IN 46805, United States","4V3M+3G Fort Wayne, Indiana, USA",http://www.fortwaynepooltables.com/,+1 260-481-4900,Open ⋅ Closes 6 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSztHVYzIilOBKx2vXr38EELGuExxdccdpnh9i8dBLWFP2YbW0M5Y-qe0awXN9mdhzv4CRVFl360C6JdYGXWy9y5HUlg5TjEHc4BC7p7y0gP9DjksiNp27lDvoXfPdEFNMwoKEpA=w408-h544-k-no,true,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–4 pm,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Fort+Wayne+IN+IN/@41.0794759,-85.1362929,14z",2025-10-27T18:30:52.144Z,LGBTQ+ friendly,
https://www.google.com/maps/place/Summit+City+Pools/data=!4m7!3m6!1s0x881609181440a399:0x53a190a0e047b9fd!8m2!3d41.1077225!4d-85.1134195!16s%2Fg%2F11g2wxkn77!19sChIJmaNAFBgJFogR_blH4KCQoVM,Summit City Pools,4.7,10,Swimming pool repair service,,,,http://www.summitcitypools.com/,+1 260-267-0413,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipP920eFgTnzSVnnThjxm59I6CilozXuzs-4fKoQ=w547-h240-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Fort+Wayne+IN+IN/@41.0794759,-85.1362929,14z",2025-10-27T18:30:56.930Z,,
https://www.google.com/maps/place/The+Great+Escape+Ft.+Wayne/data=!4m7!3m6!1s0x8815e69dbdea3497:0xe56cec8e33aea01e!8m2!3d41.0736983!4d-85.1910608!16s%2Fg%2F11c2l9b7ly!19sChIJlzTqvZ3mFYgRHqCuM47sbOU,The Great Escape Ft. Wayne,3.8,216,Outdoor furniture store,"Home leisure showroom stocking pools & hot tubs, bars & game tables, grills, patio gear & saunas. · In-store shopping · In-store pick-up · Delivery","3812 W Jefferson Blvd, Fort Wayne, IN 46804, United States","3RF5+FH Fort Wayne, Indiana, USA",https://www.shopthegreatescape.com/,+1 260-739-6151,Open ⋅ Closes 8 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSygG9iq_NeJjyuGdi94hsh9UwPpDJRuGpUXS_Mg4A0GFSsXlBfkQbYlEZuKnXV8CsxF6bRjlPC6t6AGRUFCwaf_haKoYaIVV4lNz08phmI45B2RVpJ7EMjIgWpTCk2WgmOQu3nl=w426-h240-k-no,true,10 am–8 pm,10 am–8 pm,10 am–8 pm,10 am–8 pm,10 am–8 pm,10 am–6 pm,11 am–5 pm,"https://www.google.com/maps/search/pool+services+businesses+in+Fort+Wayne+IN+IN/@41.0794759,-85.1362929,14z",2025-10-27T18:31:01.978Z,,
https://www.google.com/maps/place/Pool+Boys+Inc./data=!4m7!3m6!1s0x8815ef3bf806c1c1:0x54e7b8fbeb5e4809!8m2!3d39.76652!4d-86.4412135!16s%2Fg%2F11gjp7lrfd!19sChIJwcEG-DvvFYgRCUhe6_u451Q,Pool Boys Inc.,5.0,9,Swimming pool repair service,,,,https://poolboysincfw.com/,+1 260-760-8238,Open ⋅ Closes 8 pm,https://lh3.googleusercontent.com/p/AF1QipOz-x9T18sVkZEyFozFSuM8lCgJyegGyXcj9syO=w408-h544-k-no,true,7 am–8 pm,7 am–8 pm,7 am–8 pm,7 am–8 pm,7 am–8 pm,8 am–1 pm,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Fort+Wayne+IN+IN/@41.0794759,-85.1362929,14z",2025-10-27T18:31:06.891Z,,
https://www.google.com/maps/place/Fox+Pools+of+Evansville+Inc./data=!4m7!3m6!1s0x8871d4e8d2e8a215:0x251470ed130a7c75!8m2!3d37.9802145!4d-87.5909385!16s%2Fg%2F1v8gcsxw!19sChIJFaLo0ujUcYgRdXwKE-1wFCU,Fox Pools of Evansville Inc.,4.3,88,Swimming pool contractor,,"1808 W Franklin St, Evansville, IN 47712, United States","XCJ5+3J Evansville, Indiana, USA",https://www.foxpools.com/,+1 812-393-3165,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipN9ZCZIxBYd1otdpU3XViItyCW6CRmS3w8JJDkt=w426-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–12 pm,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Evansville+IN+IN/@37.9715592,-87.5710898,14z",2025-10-27T18:31:21.609Z,,
https://www.google.com/maps/place/Aqua+Care+Pool+Service/data=!4m7!3m6!1s0x8871d5aada806985:0xdd6981bc2154595a!8m2!3d37.9808642!4d-87.5985211!16s%2Fg%2F11spnm3r5f!19sChIJhWmA2qrVcYgRWllUIbyBad0,Aqua Care Pool Service,2.4,14,Swimming pool contractor,,"2227 W Franklin St, Evansville, IN 47712, United States","XCJ2+8H Evansville, Indiana, USA",http://aquacarepoolservice.net/,+1 812-422-7950,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipPTrUleBRZadSifP_Ed5IBxme-EQ5-Pxb7oLMJB=w426-h240-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–1 pm,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Evansville+IN+IN/@37.9715592,-87.5710898,14z",2025-10-27T18:31:26.712Z,,
https://www.google.com/maps/place/Schenk+Pool+Construction+Co/data=!4m7!3m6!1s0x886e2a9c5f3a3c81:0xfc00e0abc62f2cac!8m2!3d37.9818503!4d-87.5361916!16s%2Fg%2F1tflss3b!19sChIJgTw6X5wqbogRrCwvxqvgAPw,Schenk Pool Construction Co,4.4,5,Swimming pool contractor,,"1441 E Virginia St # A, Evansville, IN 47711, United States","XFJ7+PG Evansville, Indiana, USA",,+1 812-422-3382,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=12176BWTDx59VLYCvPTXNQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=158.39096&pitch=0&thumbfov=100,false,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Evansville+IN+IN/@37.9715592,-87.5710898,14z",2025-10-27T18:31:31.772Z,,
https://www.google.com/maps/place/AquaVida+Pools/data=!4m7!3m6!1s0x8871d7c85a3210cb:0x6f4d6e1f5e89f6fe!8m2!3d38.0608971!4d-87.5118188!16s%2Fg%2F1tdb0fsz!19sChIJyxAyWsjXcYgR_vaJXh9uTW8,AquaVida Pools,4.6,116,Swimming pool contractor,"Full-service shop offering pool supplies, including chemicals, vacuums, filters, covers & pumps.","2954 Beaumont Dr, Evansville, IN 47725, United States","3F6Q+97 Evansville, Indiana, USA",http://aquavidapools.net/,+1 812-867-2541,"Open ⋅ Closes 4 pm

Updated by this business 4 weeks ago",https://lh3.googleusercontent.com/p/AF1QipPBsJ-gqjrJq7jgWPFftqoAFyatN-vZxhn_QDgm=w427-h240-k-no,true,9 am–4 pm,9 am–4 pm,9 am–4 pm,9 am–4 pm,9 am–4 pm,9 am–1 pm,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Evansville+IN+IN/@37.9715592,-87.5710898,14z",2025-10-27T18:31:37.590Z,,
https://www.google.com/maps/place/Rodich+Pools+%26+Construction/data=!4m7!3m6!1s0x8871d571fbb2251d:0x3906e2f709c8b0b3!8m2!3d39.5027694!4d-86.7389336!16s%2Fg%2F11gcqx6hwd!19sChIJHSWy-3HVcYgRs7DICffiBjk,Rodich Pools & Construction,4.9,49,Swimming pool contractor,,,,http://www.rodichpools.com/,+1 812-550-7385,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipNdMF-hgMAnZPjF-C-NMYznkbeAHkz0xBZPjVSP=w408-h544-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Evansville+IN+IN/@37.9715592,-87.5710898,14z",2025-10-27T18:31:43.302Z,,
