placeUrl,title,rating,reviewCount,category,attributes,address,plusCode,website,phoneNumber,currentStatus,info,imgUrl,isClaimed,monday,tuesday,wednesday,thursday,friday,saturday,sunday,query,timestamp,error
https://www.google.com/maps/place/Steve%27s+Auto+%26+AG+Repair/data=!4m7!3m6!1s0x54d2c181b8eb1791:0x53b1574ecf14ba5f!8m2!3d40.4608218!4d-122.3172499!16s%2Fg%2F1w04jvb0!19sChIJkRfruIHB0lQRX7oUz05XsVM,Steve's Auto & AG Repair,4.6,116,Auto repair shop,,"5940 CA-273, Anderson, CA 96007, United States","FM6M+84 Anderson, California, USA",,+1 530-365-1265,Open · Closes 4 pm,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwer4uEUgZDCw1Ce3446rOt6S0dP0u_GiEiIZrd79_hluJOzfylskNaasNwT3X9Rt-VwX49CAZUvuZfF05nzIzVAWnLsql-V5JGryEm7iR06tcXjwUZCiftcB2STylu-_MOdwdPqc=w426-h240-k-no,false,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Anderson+Redding+CA/@40.4482,-122.2967,14z",2026-03-23T16:48:46.147Z,
https://www.google.com/maps/place/Bell+Automotive+Service/data=!4m7!3m6!1s0x54d2c1679fdba5e3:0x18d25483fa352577!8m2!3d40.4490297!4d-122.2954787!16s%2Fg%2F11b77h41wt!19sChIJ46Xbn2fB0lQRdyU1-oNU0hg,Bell Automotive Service,4.8,86,Auto repair shop,,"2130 Balls Ferry Rd, Anderson, CA 96007, United States","CPX3+JR Anderson, California, USA",,+1 530-365-1599,Open · Closes 5 pm,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweq4-RqHL4KHV5FtBMYzBDxpdBAfU-W9FBZZt4pwmPuYomF18CcBsxeNvDZTpK_71yKbkJrrnVl5Z9zg3gFIo9XaCrxD6lzJU1wSy39yi106XaAxP_6qCI1KZ6B60q_HkkCgw6vN=w408-h306-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Anderson+Redding+CA/@40.4482,-122.2967,14z",2026-03-23T16:48:50.537Z,
https://www.google.com/maps/place/Smogmasters/data=!4m7!3m6!1s0x54d2c1871fbb2665:0x668e013684dd0cc1!8m2!3d40.4640862!4d-122.3222119!16s%2Fg%2F1tdc0chh!19sChIJZSa7H4fB0lQRwQzdhDYBjmY,Smogmasters,4.7,298,Smog inspection station,,"6060 CA-273, Anderson, CA 96007, United States","FM7H+J4 Anderson, California, USA",,+1 530-378-2222,"Open · Closes 5 pm

Updated by this business 9 weeks ago",,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoXE7VCbwnsqGK-av9fiX4NUGIHX36YuB4oz4quetXicQkwBsbgycLmHYMa5z1E9ulgcO2Qu_poN-_0pTEzValhwpxdAGtQ3qkmrBjpUdluuERS6IEq-NmMftrFujAs3fnsKg5Y=w408-h306-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Anderson+Redding+CA/@40.4482,-122.2967,14z",2026-03-23T16:48:54.826Z,
https://www.google.com/maps/place/Anderson+Smog+Shop/data=!4m7!3m6!1s0x54d2c19c8a942b09:0x456f7e2ce0b0d37e!8m2!3d40.4549935!4d-122.2967239!16s%2Fg%2F11srvdhw36!19sChIJCSuUipzB0lQRftOw4Cx-b0U,Anderson Smog Shop,5.0,404,Smog inspection station,,"2374 North St, Anderson, CA 96007, United States","FP33+X8 Anderson, California, USA",https://andersonsmogshop.com/,+1 530-378-5558,Open · Closes 5 pm,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqGNPtApoOhS50v76zCTgwe9ybhRIYI1aLuaRRLBvgJavN6isBR_eLtSMHfcsHt4by3nmOZ5gfxcRv3zb6OKx70NNgZUzbwSL6wzKah3__6cZ53mhpkUgyccvFLUf7MQuiTS0-u=w408-h307-k-no,true,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–3:30 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Anderson+Redding+CA/@40.4482,-122.2967,14z",2026-03-23T16:48:59.342Z,
https://www.google.com/maps/place/GENUINE+AUTOMOTIVE/data=!4m7!3m6!1s0x54d2c160d4528413:0xd48114474910aa25!8m2!3d40.4487944!4d-122.2998647!16s%2Fg%2F11ckqj4q3p!19sChIJE4RS1GDB0lQRJaoQSUcUgdQ,GENUINE AUTOMOTIVE,5.0,33,Auto repair shop,,"2900 W Center St, Anderson, CA 96007, United States","CPX2+G3 Anderson, California, USA",,+1 530-378-5850,Open · Closes 6 pm,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoRjItj2dHXKbqasNh_8TBYD8sZ6Y3RET_XfaXKB5J7KXee63flegfsiKP0AQero1G2NKoCX5eaJQTTj7gFK-t7gJ2tYgUC8FvSX7_EgXsmAyiL8gAQkb6QHj0h4EVJf2bAizY2=w408-h408-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–2 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Anderson+Redding+CA/@40.4482,-122.2967,14z",2026-03-23T16:49:03.796Z,
https://www.google.com/maps/place/530+Auto+Repair/data=!4m7!3m6!1s0x54d2ed6fdc867613:0x670606acc3be2e69!8m2!3d40.4647041!4d-122.3206217!16s%2Fg%2F11vt5l7hr9!19sChIJE3aG3G_t0lQRaS6-w6wGBmc,530 Auto Repair,5.0,50,Auto repair shop,,"19771 Hirsch Ct, Anderson, CA 96007, United States","FM7H+VQ Anderson, California, USA",,+1 530-777-6560,Open · Closes 4 pm,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepVW6P6_UXoqrMDKpzBy2dOiPQdzKn2rqP6WDr7frxokw0ffdkCYy8sHT06oE9umY35HLDdoF43zNduS-Ic9ecr67UTk_Z455faWx3nar3_OQsrjjLooZOliQH0xOPxd9i4SpqaxhHf8dM=w408-h408-k-no,true,7:30 am–4 pm,7:30 am–4 pm,7:30 am–4 pm,7:30 am–4 pm,7:30 am–4 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Anderson+Redding+CA/@40.4482,-122.2967,14z",2026-03-23T16:49:08.156Z,
https://www.google.com/maps/place/Metric+Motors+-+Foreign+and+Domestic+Auto+Repair/data=!4m7!3m6!1s0x54d2c161570e8675:0x3f5d492a4dca44db!8m2!3d40.4502439!4d-122.302157!16s%2Fg%2F1tg_fsh0!19sChIJdYYOV2HB0lQR20TKTSpJXT8,Metric Motors - Foreign and Domestic Auto Repair,4.7,75,Auto repair shop,,"3046 W Center St, Anderson, CA 96007, United States","FM2X+34 Anderson, California, USA",http://metricmotorsanderson.net/,+1 530-365-3326,Open · Closes 5 pm,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoS0oyvZGbuZ4vadzWcPu1q7RFc7oJ1qB3Zbv2t9238d-DvlpQhq7Hns0K-ndhXi1vAs397J2HbLWwHhWelmDyTR7nTxHgjJ3hfMMVP1M5QPDSmLusGmh3jbpzf-MsgKj-XNC5J=w408-h306-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Anderson+Redding+CA/@40.4482,-122.2967,14z",2026-03-23T16:49:12.649Z,
https://www.google.com/maps/place/George%27s+Muffler/data=!4m7!3m6!1s0x54d2c1679f484d6d:0x887427544525f358!8m2!3d40.4491949!4d-122.2949076!16s%2Fg%2F1tvgv1rv!19sChIJbU1In2fB0lQRWPMlRVQndIg,George's Muffler,4.9,71,Muffler shop,,"2721 East St, Anderson, CA 96007, United States","CPX4+M2 Anderson, California, USA",,+1 530-365-3777,Open · Closes 4 pm,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweojTWLInpBTyOuLaKImxEzeo1Wke3vayO8cTbafOwpyQFAzdq8qUQ2m2LQED-k77wjtpukj5DQPbJT_4PhbBTmjYe9-s0vvLTGA97ICb11T0i9IaH-GlMu5PS2MieYVt35t6H1R=w408-h541-k-no,true,9 am–4 pm,9 am–4 pm,9 am–4 pm,9 am–4 pm,9 am–4 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Anderson+Redding+CA/@40.4482,-122.2967,14z",2026-03-23T16:49:17.060Z,
https://www.google.com/maps/place/Discount+Tire+Outlet/data=!4m7!3m6!1s0x54d294d2b471b9e9:0xc0bc019c881141b9!8m2!3d40.546299!4d-122.303809!16s%2Fg%2F11bbrkqklh!19sChIJ6blxtNKU0lQRuUERiJwBvMA,Discount Tire Outlet,4.8,452,Tire shop,· In-store pick-up,"20290 Charlanne Dr, Redding, CA 96002, United States","GMWW+GF Redding, California, USA",https://www.discount-tireoutlet.com/home,+1 530-338-2220,Open · Closes 5:30 pm,LGBTQ+ friendly,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerkCCCvLzyirwHfnYwqQKPxt7n9ZCaqM6k5h7LVhnRX4Po0ZnjWRGvJI9Ly7upAFLIvd7fXHr-KzWSa9mPTsNvQXZeKOBR1bk8k318KCXacMaUiHomDBAbxT7JkOBFLTT_k7RWN=w408-h306-k-no,true,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,8 am–3 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Anderson+Redding+CA/@40.4482,-122.2967,14z",2026-03-23T16:49:21.665Z,
https://www.google.com/maps/place/Raman+truck+repairing+inc/data=!4m7!3m6!1s0x54d2c10073eb59e7:0x9687f405e3710ea3!8m2!3d40.4679328!4d-122.3010745!16s%2Fg%2F11lv_645tl!19sChIJ51nrcwDB0lQRow5x4wX0h5Y,Raman truck repairing inc,4.8,19,Truck repair shop,,"3910 Bartel Ln, Anderson, CA 96007, United States","FM9X+5H Anderson, California, USA",,+1 530-338-5904,Open 24 hours,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweo-jJ77MfTdneMH2cePsBPvAqy3l6RES3LGWvL-XxOzmgPNSTS0xKqHoSncUly50kkIPdp9f79izhjS9Df9TzKdlF8MG6rJGiRu9eYeEwbBNLBOo8ZRkdMDLxIxWKFRKeTHGGQj=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/tire+service+in+Anderson+Redding+CA/@40.4482,-122.2967,14z",2026-03-23T16:49:26.119Z,
https://www.google.com/maps/place/PREMIER+TOWING/data=!4m7!3m6!1s0x54d2c186fd5448b1:0xb2f7b5628eaebae2!8m2!3d40.4642441!4d-122.3227521!16s%2Fg%2F1hc15fx5n!19sChIJsUhU_YbB0lQR4rqujmK197I,PREMIER TOWING,4.4,132,Towing service,,"6076 CA-273, Anderson, CA 96007, United States","FM7G+MV Anderson, California, USA",http://premiertowing.com/,+1 530-365-9323,Open 24 hours,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerbHoV4qfZE_gWaXisxlffiZ0l_9YSEKkYyZbs7_lC5i34JLZPevuU8siAnwpOokK1LOx7MyZKR9d9_4mgnfqgLG4SRHAGlj1viD0jrwzymoumgURl4JJommhhn0BcRul2QJzxzjA=w437-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Closed,"https://www.google.com/maps/search/tire+service+in+Anderson+Redding+CA/@40.4482,-122.2967,14z",2026-03-23T16:49:30.395Z,
https://www.google.com/maps/place/North+State+Auto+-+Mobile+Mechanic+Service/data=!4m7!3m6!1s0x54d2c1892969b84d:0x29e61a098e5baecc!8m2!3d40.4491478!4d-122.2933273!16s%2Fg%2F11s9d3dnzg!19sChIJTbhpKYnB0lQRzK5bjgka5ik,North State Auto - Mobile Mechanic Service,5.0,1,Auto repair shop,,"2321 Balls Ferry Rd, Anderson, CA 96007, United States","CPX4+MM Anderson, California, USA",http://www.mobileautoredding.com/,,Open · Closes 6 pm,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweokFck2WuIDpSlwz4IqWI3y6W9FrtYWdxw3IrVFZihO6VNmSQyxvmPgjvZ38XF8AnufcSHI2d571fsOK0qIYb4OaMauNe0U7xpDv0s9Y2I8ASawale153uD-OMzhs3vcnR_s_DI=w408-h544-k-no,true,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Anderson+Redding+CA/@40.4482,-122.2967,14z",2026-03-23T16:49:34.691Z,
