placeUrl,title,rating,reviewCount,category,attributes,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,saturday,sunday,monday,tuesday,wednesday,thursday,friday,query,timestamp,info,error
"https://www.google.com/maps/place/Bonham+Electric/@39.801678,-84.1151474,17z/data=!3m1!4b1!4m6!3m5!1s0x88408318edc4aeef:0xc57bfb5996a424a9!8m2!3d39.801678!4d-84.1151474!16s%2Fg%2F11s2rr6y1j",Bonham Electric,5.0,1,Electric generator shop,,"3647 Wrightway Rd, Dayton, OH 45424, United States","RV2M+MW Dayton, Ohio, USA",https://bonhamelectric.kohlergeneratordealer.com/,+1 937-817-4331,Closed · Opens 8 am Fri,,false,Closed,Closed,Closed,Closed,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Dayton+Dayton+OH/@39.7592225,-84.1936144,14z",2026-01-10T21:25:14.215Z,,
"https://www.google.com/maps/place/BOS+Electric+Supply,+LLC/data=!4m7!3m6!1s0x8840876284f23ae5:0x91bb3d784b57f5a!8m2!3d39.720765!4d-84.2157715!16s%2Fg%2F11h5vz956_!19sChIJ5TryhGKHQIgRWn-1hNezGwk","BOS Electric Supply, LLC",5.0,28,Electrical supply store,· In-store shopping · In-store pick-up · Delivery,"2388 Arbor Blvd, Dayton, OH 45439, United States","PQCM+8M Dayton, Ohio, USA",https://boselectricsupply.com/,+1 937-319-4279,Closed · Opens 7 am Mon,https://lh3.googleusercontent.com/p/AF1QipP9OLKtgm01u49CzV_51jBmmsfUtQgC9SKGIo5m=w408-h306-k-no,true,Closed,Closed,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Dayton+Dayton+OH/@39.7592225,-84.1936144,14z",2026-01-10T21:25:19.209Z,,
https://www.google.com/maps/place/Singer+Vaughn+Electric/data=!4m7!3m6!1s0x8840850326fe5e05:0x68bd4d13b54e949d!8m2!3d39.7072143!4d-84.1338254!16s%2Fg%2F11hbhzjtvk!19sChIJBV7-JgOFQIgRnZROtRNNvWg,Singer Vaughn Electric,4.6,140,Electrician,,"2715 Culver Ave, Dayton, OH 45429, United States","PV48+VF Dayton, Ohio, USA",https://singervaughnelectric.com/,+1 937-912-5790,"Closed · Opens 8 am Mon

Confirmed by this business 2 weeks ago",https://lh3.googleusercontent.com/p/AF1QipPjv0u_awgR_uZmYJbGtxZfSWF4owh3wLGRM7__=w546-h240-k-no,true,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Dayton+Dayton+OH/@39.7592225,-84.1936144,14z",2026-01-10T21:25:24.248Z,,
https://www.google.com/maps/place/Jahn+Electric+Services/data=!4m7!3m6!1s0x884084fc34fe6a9b:0x28c7124d3b8349e8!8m2!3d39.6595551!4d-84.1328796!16s%2Fg%2F1td4f6z_!19sChIJm2r-NPyEQIgR6EmDO00Sxyg,Jahn Electric Services,4.6,236,Electrician,,"1932 E Whipp Rd, Dayton, OH 45440, United States","MV58+RR Dayton, Ohio, USA",http://www.jahnelectric.com/,+1 937-637-7709,Open · Closes 12 am,https://lh3.googleusercontent.com/p/AF1QipN_pX6bcbDCG1vIAm-iCZ0dYx_tswKEzxNU1quV=w408-h306-k-no,true,Open 24 hours,Closed,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Dayton+Dayton+OH/@39.7592225,-84.1936144,14z",2026-01-10T21:25:29.112Z,,
"https://www.google.com/maps/place/All+Spark+Electric,+LLC/data=!4m7!3m6!1s0x88408381c08c7a8f:0xd356ea6ef4f7c7c0!8m2!3d39.7851434!4d-84.1599702!16s%2Fg%2F1yfp42csl!19sChIJj3qMwIGDQIgRwMf39G7qVtM","All Spark Electric, LLC",4.8,119,Electrician,,"594 Brandt St, Dayton, OH 45404, United States","QRPR+32 Dayton, Ohio, USA",http://www.allsparkelectric.net/,+1 937-258-0222,Closed · Opens 9 am Mon,https://lh3.googleusercontent.com/p/AF1QipOr5xpFZD5lzsC36uN9lHmRR1jvRkcSy7BsxLYf=w408-h272-k-no,true,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Dayton+Dayton+OH/@39.7592225,-84.1936144,14z",2026-01-10T21:25:34.041Z,LGBTQ+ friendly,
https://www.google.com/maps/place/Warrens+Electric+LLC/data=!4m7!3m6!1s0x884085b5080c1513:0xd0bbd4485f9202c3!8m2!3d39.7400458!4d-84.1527901!16s%2Fg%2F11pd384xnp!19sChIJExUMCLWFQIgRwwKSX0jUu9A,Warrens Electric LLC,5.0,22,Electrician,,"1406 Carlisle Ave, Dayton, OH 45420, United States","PRRW+2V Dayton, Ohio, USA",,+1 937-313-9287,Open · Closes 9 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwo1Napu5iawJIoQ31imRwTX2YY5QrNB1h8z-VeRw4jn9dyQDnoEjsfunAY_GyGZNPk0-jEg_-ujWMxPn-Afq8inpjSFwMDYRqaA4z3yUVf7JC0CaqSqlrz3C1hgu0R2W5oS7ARgg=w408-h544-k-no,true,7 am–9 pm,7 am–9 pm,7 am–9 pm,7 am–9 pm,7 am–9 pm,7 am–9 pm,7 am–9 pm,"https://www.google.com/maps/search/generator+installation+services+in+Dayton+Dayton+OH/@39.7592225,-84.1936144,14z",2026-01-10T21:25:39.050Z,,
https://www.google.com/maps/place/M+%26+R+Electric+Motor+Service+Inc./data=!4m7!3m6!1s0x884083f0d5c4a0af:0xfc4530f5e403e292!8m2!3d39.7585405!4d-84.1726782!16s%2Fg%2F1vhkl6qj!19sChIJr6DE1fCDQIgRkuID5PUwRfw,M & R Electric Motor Service Inc.,4.9,194,Electric motor repair shop,,"1516 E 5th St, Dayton, OH 45403, United States","QR5G+CW Dayton, Ohio, USA",http://www.mrelectricsales.com/,+1 937-222-6282,Closed · Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipPh6vj9JGIEOVg2JFkNKKnQuyYIGca_UgJd90Ou=w426-h240-k-no,true,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Dayton+Dayton+OH/@39.7592225,-84.1936144,14z",2026-01-10T21:25:44.006Z,,
"https://www.google.com/maps/place/Allied+Services,+Inc./data=!4m7!3m6!1s0x8840852b68d91251:0x56a22a115663b377!8m2!3d39.7480548!4d-84.1438016!16s%2Fg%2F11g03r6ddk!19sChIJURLZaCuFQIgRd7NjVhEqolY","Allied Services, Inc.",5.0,43,HVAC contractor,,"2710 Linden Ave ste h, Dayton, OH 45410, United States","PVX4+6F Dayton, Ohio, USA",https://www.heating-air-conditioning-dayton.com/?utm_source=google&utm_medium=organic&utm_campaign=gmb-dayton-oh,+1 937-269-5059,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipNcPSNVnmoIA9DBSOWgXx1ta9o3Qp85fmOe8aQ6=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Dayton+Dayton+OH/@39.7592225,-84.1936144,14z",2026-01-10T21:25:48.823Z,,
"https://www.google.com/maps/place/ASIDACO,+LLC/data=!4m7!3m6!1s0x8840838f2a9fb1e7:0xe2d5d8af100aaed6!8m2!3d39.7574505!4d-84.1567216!16s%2Fg%2F1q62h6wd_!19sChIJ57GfKo-DQIgR1q4KEK_Y1eI","ASIDACO, LLC",5.0,23,Electrician,,"400 Linden Ave, Dayton, OH 45403, United States","QR4V+X8 Dayton, Ohio, USA",http://www.asidaco.com/,+1 937-234-7944,Closed · Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipOoYTSbNAxtmYNtRpzFri_Y2H_RNnr9ja3jKaMu=w408-h272-k-no,true,9 am–4 pm,Closed,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,"https://www.google.com/maps/search/generator+installation+services+in+Dayton+Dayton+OH/@39.7592225,-84.1936144,14z",2026-01-10T21:25:53.878Z,,
https://www.google.com/maps/place/Saturn+Electric/data=!4m7!3m6!1s0x884082039de68415:0x15fc28f12a9a9f27!8m2!3d39.8278767!4d-84.1813508!16s%2Fg%2F1ttdz3lb!19sChIJFYTmnQOCQIgRJ5-aKvEo_BU,Saturn Electric,4.6,10,Electrician,,"2628 Nordic Rd, Dayton, OH 45414, United States","RRH9+5F Dayton, Ohio, USA",http://saturn-electric.com/,+1 937-278-2580,Closes soon · 5 pm · Opens 7 am Sun,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=NQoZ3Yp8k3QgDqQ8NY2lhw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=168.78&pitch=0&thumbfov=100,false,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Dayton+Dayton+OH/@39.7592225,-84.1936144,14z",2026-01-10T21:25:58.787Z,,
https://www.google.com/maps/place/Target+Tool+Outdoor+Power+Equipment/data=!4m7!3m6!1s0x884086f848c5d649:0xa67c29c0647ed850!8m2!3d39.7176363!4d-84.2177627!16s%2Fg%2F1tf6h9tn!19sChIJSdbFSPiGQIgRUNh-ZMApfKY,Target Tool Outdoor Power Equipment,4.7,103,Lawn mower store,· In-store shopping · In-store pick-up · Delivery,"2520 Dryden Rd, Moraine, OH 45439, United States","PQ9J+3V Moraine, Ohio, USA",http://www.targettoolrental.com/,+1 937-299-8801,Closed · Opens 8 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSw4yyZ9Ti6_diU1ImailM75JFuF8jIz65lltL7MkcSUbojrudY3y67Ww3GXs1duBdn8UdSenDuvn0qIc09C4EBIwJjm54tJdPPuv7n_3f1i0zyaFzUcv27KxhDXci-2VoQD_YjnZQ=w546-h240-k-no,true,8 am–12 pm,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Dayton+Dayton+OH/@39.7592225,-84.1936144,14z",2026-01-10T21:26:03.644Z,,
"https://www.google.com/maps/place/Larkin+Electric+Co.,+LLC./data=!4m7!3m6!1s0x8840872b3215508f:0x7cf3390153af4892!8m2!3d39.7224139!4d-84.1618772!16s%2Fg%2F11f71vlx_4!19sChIJj1AVMiuHQIgRkkivUwE583w","Larkin Electric Co., LLC.",3.7,7,Electrical installation service,,"408 Lexow Ave, Dayton, OH 45419, United States","PRCQ+X6 Dayton, Ohio, USA",https://www.larkinelectric.com/,+1 937-294-4115,Closed · Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipMW4oR30sFP1BzBbDjoP9iri2Zm8-qeErGyCZy4=w408-h241-k-no,true,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Dayton+Dayton+OH/@39.7592225,-84.1936144,14z",2026-01-10T21:26:08.776Z,,
https://www.google.com/maps/place/F+D+Lawrence+Electric+Co/data=!4m7!3m6!1s0x884083efa593e63b:0x84857680979689bc!8m2!3d39.7652686!4d-84.173052!16s%2Fg%2F1tkp5njv!19sChIJO-aTpe-DQIgRvImWl4B2hYQ,F D Lawrence Electric Co,4.1,14,Electrical supply store,· In-store pick-up · Delivery,"1112 E 1st St #1, Dayton, OH 45403, United States","QR8G+4Q Dayton, Ohio, USA",http://www.fdlawrence.com/,+1 937-222-2300,Closed · Opens 7 am Mon,https://lh3.googleusercontent.com/p/AF1QipM-yZYMlZ4iBHKzzLyNOLf8NPX4HdtK_Lauftvx=w408-h306-k-no,true,Closed,Closed,7 am–4:30 pm,7 am–4:30 pm,7 am–4:30 pm,7 am–4:30 pm,7 am–4:30 pm,"https://www.google.com/maps/search/generator+installation+services+in+Dayton+Dayton+OH/@39.7592225,-84.1936144,14z",2026-01-10T21:26:13.770Z,,
https://www.google.com/maps/place/Dependable+Mower+Repair+LLC/data=!4m7!3m6!1s0x8840837d33e91c19:0x4ea971f8a6c8765e!8m2!3d39.7574024!4d-84.1323505!16s%2Fg%2F11n84lr69r!19sChIJGRzpM32DQIgRXnbIpvhxqU4,Dependable Mower Repair LLC,4.8,21,Lawn mower repair service,,"1839 Huffman Ave, Dayton, OH 45403, United States","QV49+X3 Dayton, Ohio, USA",,+1 937-270-6566,Closed · Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipNhIfsar6IFNSZNObn5IuqhqFymGfzVQEbd1Eux=w408-h306-k-no,true,9 am–1 pm,Closed,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,"https://www.google.com/maps/search/generator+installation+services+in+Dayton+Dayton+OH/@39.7592225,-84.1936144,14z",2026-01-10T21:26:18.782Z,,
https://www.google.com/maps/place/Five+Star+Dayton+Electrical/data=!4m7!3m6!1s0x8840816af9e48e95:0xb2ea65f8f320af0e!8m2!3d39.7639107!4d-84.1935266!16s%2Fg%2F11s38m_1vb!19sChIJlY7k-WqBQIgRDq8g8_hl6rI,Five Star Dayton Electrical,4.0,3,Electrician,,"11 W Monument Ave Suite 601A, Dayton, OH 45402, United States","QR74+HH Dayton, Ohio, USA",https://www.fivestardaytonelectrical.com/,+1 937-912-1770,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipM8T5oYihIJ41VgVuX9s5Pzak4R1Zzf0Yi3AdeY=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Dayton+Dayton+OH/@39.7592225,-84.1936144,14z",2026-01-10T21:26:23.713Z,,
https://www.google.com/maps/place/Chapel+Electric/data=!4m7!3m6!1s0x8840851ef1b4a229:0x40df92eafad6c8aa!8m2!3d39.7207368!4d-84.1131028!16s%2Fg%2F11y311343l!19sChIJKaK08R6FQIgRqsjW-uqS30A,Chapel Electric,2.6,5,Electrician,,"1985 Founders Dr, Dayton, OH 45420, United States","PVCP+7Q Dayton, Ohio, USA",https://chapelelectric.com/,+1 937-222-2290,Closed · Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipPzhveR_jSdFJvwleKIP1Rmu1F4iVddxKY3a2kR=w408-h293-k-no,true,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Dayton+Dayton+OH/@39.7592225,-84.1936144,14z",2026-01-10T21:26:28.560Z,,
https://www.google.com/maps/place/Reliable+Electric/data=!4m7!3m6!1s0x88408a56783a7811:0xaa1fad437d96a11d!8m2!3d39.6312023!4d-84.1405948!16s%2Fg%2F1thy0h0c!19sChIJEXg6eFaKQIgRHaGWfUOtH6o,Reliable Electric,5.0,1940,Electrician,,"94 Compark Rd, Centerville, OH 45459, United States","JVJ5+FQ Centerville, Ohio, USA",http://www.reliableec.com/,+1 937-433-0262,Closed · Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipMX5Y68q1PK5YObtRpbV_0dLfruOV1Uti9jkVxn=w680-h240-k-no,true,Closed,Closed,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,"https://www.google.com/maps/search/generator+installation+services+in+Kettering+Dayton+OH/@39.6895036,-84.1688274,14z",2026-01-10T21:26:44.262Z,Identifies as veteran-owned,
https://www.google.com/maps/place/A-Abel+Family+of+Companies/data=!4m7!3m6!1s0x88408f288c627b85:0x87931eec5b3053ee!8m2!3d39.6322122!4d-84.1767718!16s%2Fg%2F11g__vzj1!19sChIJhXtijCiPQIgR7lMwW-wek4c,A-Abel Family of Companies,4.9,3621,HVAC contractor,,"440 Congress Park Dr, Washington Township, OH 45459, United States","JRJF+V7 Centerville, Ohio, USA",https://a-abel.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp,+1 937-434-4343,,https://lh3.googleusercontent.com/p/AF1QipNMDqCa9svKsNg_CtSxVswbg1m14eUNmAwyQ_Qp=w430-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Kettering+Dayton+OH/@39.6895036,-84.1688274,14z",2026-01-10T21:26:49.371Z,Identifies as veteran-owned,
https://www.google.com/maps/place/Cameron+%26+Sons+Electricians+LLC/data=!4m7!3m6!1s0x884089bab23dcebb:0x69f7733927970679!8m2!3d39.6296073!4d-84.2222812!16s%2Fg%2F11hlw7qncx!19sChIJu849srqJQIgReQaXJzlz92k,Cameron & Sons Electricians LLC,4.8,121,Electrical installation service,,"8940 Kingsridge Dr #8940, Centerville, OH 45458, United States","JQHH+R3 Centerville, Ohio, USA",https://superbelectricians.com/,+1 937-588-6211,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSy3W-StuD4I3V8FOZihZTQd26XaYNMktWd2UojHRcihSaEA_7MCmtzYa3cOZv752yTrF2FYQbC23-TrW2ByYXIDo0Tayfa9AhmvydPkrmV3C1dEurpCdNq71hSZFuNFsGri64Eb=w408-h612-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Kettering+Dayton+OH/@39.6895036,-84.1688274,14z",2026-01-10T21:26:54.451Z,,
https://www.google.com/maps/place/Hunter+Electric+and+Construction+LLC/data=!4m7!3m6!1s0x8840855d9e733a09:0xcd99e00ce0fd5134!8m2!3d39.7157847!4d-84.1389789!16s%2Fg%2F11rn489f5w!19sChIJCTpznl2FQIgRNFH94Azgmc0,Hunter Electric and Construction LLC,5.0,11,Electrical installation service,,"1490 Forrer Blvd #20581, Kettering, OH 45420, United States","PV86+8C Kettering, Ohio, USA",http://www.hunterelectricconstruction.com/,+1 937-938-0409,,https://lh3.googleusercontent.com/p/AF1QipNXEWj5A452eHkD4MfOQweDKmwI9iOvOkSKRml7=w408-h560-k-no,true,,,,,,,,"https://www.google.com/maps/search/generator+installation+services+in+Kettering+Dayton+OH/@39.6895036,-84.1688274,14z",2026-01-10T21:26:59.427Z,,
