placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,info,imgUrl,isClaimed,monday,tuesday,wednesday,thursday,friday,saturday,sunday,query,timestamp,attributes,isBlackOwned
"https://www.google.com/maps/place/McManus+Plumbing+and+Heating/@42.0369155,-71.6835355,8z/data=!3m1!4b1!4m6!3m5!1s0x8cae01254053bed3:0xdc600981bc6ce5ed!8m2!3d42.0369155!4d-71.6835355!16s%2Fg%2F11ykksf5z4",McManus Plumbing and Heating,5.0,2,Plumber,,,https://www.mcmanusplumbingheating.com/,+1 339-927-2784,Open 24 hours,,,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/plumbing++services+in+Lowell+MA/@42.6458914,-71.3127093,14z",2025-11-11T04:27:40.741Z,,
"https://www.google.com/maps/place/Fred+L.+Webster+Co.,Inc/data=!4m7!3m6!1s0x89e3a46381461f15:0xaad028f6954c471b!8m2!3d42.6382148!4d-71.329265!16s%2Fg%2F1tfkglgl!19sChIJFR9GgWOk44kRG0dMlfYo0Ko","Fred L. Webster Co.,Inc",3.8,20,Plumber,"306 Walker St, Lowell, MA 01851, United States","JMQC+77 Lowell, Massachusetts, USA",https://fredlwebsterplumbing.net/plumber-services-in-lowell/,+1 978-453-2891,Closed ⋅ Opens 9 am Tue,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipN1YOXQmpiS68gsVsMeJ0LbNgtMkrtEl0r11tAR=w427-h240-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/plumbing++services+in+Lowell+MA/@42.6458914,-71.3127093,14z",2025-11-11T04:27:46.790Z,,
"https://www.google.com/maps/place/Plumberboy+Plumbing+%26+Heating+Services/@46.423669,-129.9427085,3z/data=!3m1!4b1!4m6!3m5!1s0x89e3a6805543070f:0x6dcf0fa6a474326f!8m2!3d46.423669!4d-129.9427086!16s%2Fg%2F1tj5m55f",Plumberboy Plumbing & Heating Services,4.0,4,Plumber,,,,+1 978-703-1297,Open 24 hours,,,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Closed,Closed,"https://www.google.com/maps/search/plumbing++services+in+Lowell+MA/@42.6458914,-71.3127093,14z",2025-11-11T04:27:54.047Z,,
https://www.google.com/maps/place/Wallace+Plumbing+and+Mechanical/data=!4m7!3m6!1s0x89e3a53a3c69088b:0xeba11a5ad36d982d!8m2!3d42.6386062!4d-71.3393277!16s%2Fg%2F11sx0mkbq2!19sChIJiwhpPDql44kRLZht01oaoes,Wallace Plumbing and Mechanical,4.5,10,Plumber,"1317 Middlesex St, Lowell, MA 01851, United States","JMQ6+C7 Lowell, Massachusetts, USA",https://wallacecon.com/plumbing-services/,+1 978-606-5558,Open 24 hours,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyD-PT8RMyXtTaM41LJAYtsoO0NvL1rVzQpoar-o1opap8B3zpGHc5ayx8fX6wB-lynG_v_DhnGyzQ6JnWoCN7D_Jut1prndzkv1DOtSq7OQFZqV_PQoWWJGHF9ORvnGPapQ_l44Q=w408-h272-k-no,false,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/plumbing++services+in+Lowell+MA/@42.6458914,-71.3127093,14z",2025-11-11T04:27:59.472Z,,
https://www.google.com/maps/place/Best+Plumbing+Services+Lowell+Massachusetts/data=!4m7!3m6!1s0x89e3a4120c7fc101:0xe10c40b445abbd24!8m2!3d42.6316792!4d-71.3063312!16s%2Fg%2F1262hq6_p!19sChIJAcF_DBKk44kRJL2rRbRADOE,Best Plumbing Services Lowell Massachusetts,,,Plumber,"63 Chambers St, Lowell, MA 01852, United States","JMJV+MF Lowell, Massachusetts, USA",,+1 351-239-1120,Closed ⋅ Opens 7:30 am Tue,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=4EcCZsAr_sYhaLn2wYao0w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=189.89102&pitch=0&thumbfov=100,false,7:30 am–10:30 pm,7:30 am–10:30 pm,7:30 am–10:30 pm,7:30 am–10:30 pm,7:30 am–10:30 pm,7:30 am–10:30 pm,7:30 am–10:30 pm,"https://www.google.com/maps/search/plumbing++services+in+Lowell+MA/@42.6458914,-71.3127093,14z",2025-11-11T04:28:04.435Z,,
https://www.google.com/maps/place/O+P+Viau+%26+Sons+Inc/data=!4m7!3m6!1s0x89e3a465bee4d85f:0x1b2050665df9f99d!8m2!3d42.6378231!4d-71.3250295!16s%2Fg%2F1tdq70kf!19sChIJX9jkvmWk44kRnfn5XWZQIBs,O P Viau & Sons Inc,2.0,1,Plumber,"465 School St, Lowell, MA 01851, United States","JMQF+4X Lowell, Massachusetts, USA",http://www.opviauplumbingandheating.com/,+1 617-917-5936,Open 24 hours,,https://lh3.googleusercontent.com/p/AF1QipMVZxvlgNZOz1g7Lff6_98NtOdraMz5xaZkanve=w733-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/plumbing++services+in+Lowell+MA/@42.6458914,-71.3127093,14z",2025-11-11T04:28:10.144Z,,
"https://www.google.com/maps/place/Sam+Sean+Plumbing+and+Heating,+LLC/data=!4m7!3m6!1s0xd717a4b273a5559:0x18a642155a65f748!8m2!3d42.4822326!4d-71.2046375!16s%2Fg%2F11sx2cqkdb!19sChIJWVU6J0t6cQ0RSPdlWhVCphg","Sam Sean Plumbing and Heating, LLC",4.9,134,Plumber,,,http://samseanph.com/,+1 978-732-9145,Open 24 hours,,https://lh3.googleusercontent.com/p/AF1QipPJV5_Q1lqX0-vtaktVmIMPzUvlpzHkXkgpzzUK=w408-h408-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/plumbing++services+in+Lowell+MA/@42.6458914,-71.3127093,14z",2025-11-11T04:28:15.460Z,,
https://www.google.com/maps/place/Elston+Plumbing+%26+Heating/data=!4m7!3m6!1s0x89e3a471e3655915:0xeb8bf713e5070b6e!8m2!3d42.6331577!4d-71.3180393!16s%2Fg%2F1tplrbbs!19sChIJFVll43Gk44kRbgsH5RP3i-s,Elston Plumbing & Heating,2.8,9,Plumber,"14 Cambridge St, Lowell, MA 01851, United States","JMMJ+7Q Lowell, Massachusetts, USA",,+1 978-452-3627,Closed ⋅ Opens 8 am Tue,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=80tcpIxsMFHhrmUwmfbxsg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=114.69222&pitch=0&thumbfov=100,true,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,Closed,Closed,"https://www.google.com/maps/search/plumbing++services+in+Lowell+MA/@42.6458914,-71.3127093,14z",2025-11-11T04:28:20.830Z,,
https://www.google.com/maps/place/Ayotte+Plumbing+Heating+and+Air+Conditioning/data=!4m7!3m6!1s0x89e3a4a902213837:0xf00167e15eb56b0!8m2!3d42.63678!4d-71.373181!16s%2Fg%2F1tksjthk!19sChIJNzghAqmk44kRsFbrFX4WAA8,Ayotte Plumbing Heating and Air Conditioning,4.5,102,Heating contractor,"108 Middlesex St, North Chelmsford, MA 01863, United States","JJPG+PP North Chelmsford, Chelmsford, MA, USA",https://justcallheritage.com/ayotte-acquisition/?utm_source=google-gbp&utm_medium=organic&utm_campaign=*237*ayotte-north-chelmsford,+1 978-301-6413,Open 24 hours,,https://lh3.googleusercontent.com/p/AF1QipNbM0DY4KwlnZGr-L00TjGDWN_djAXOwee-JYUy=w408-h291-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/plumbing++services+in+Lowell+MA/@42.6458914,-71.3127093,14z",2025-11-11T04:28:25.569Z,,
"https://www.google.com/maps/place/My+Dear+Watson+Plumbing,+Heating+%26+Cooling/data=!4m7!3m6!1s0x89e3bb537a35a03d:0x5c2184ea0f1e17ab!8m2!3d42.6399928!4d-71.3843918!16s%2Fg%2F11bw3dny1s!19sChIJPaA1elO744kRqxceD-qEIVw","My Dear Watson Plumbing, Heating & Cooling",4.5,26,Plumber,"10 Tyngsboro Rd, North Chelmsford, MA 01863, United States","JJQ8+X6 North Chelmsford, Chelmsford, MA, USA",https://chelmsfordplumberworks.com/,+1 978-251-2994,Closed ⋅ Opens 7 am Tue,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipNPqL5w4V2Mp8zCldoi6RBjg0dL6nhlx-zq8QzR=w590-h240-k-no,true,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–7 pm,Closed,"https://www.google.com/maps/search/plumbing++services+in+Lowell+MA/@42.6458914,-71.3127093,14z",2025-11-11T04:28:30.687Z,,
https://www.google.com/maps/place/Buss+Mechanical+%28Plumbing+%2F+Heating+%2F+HVAC%29/data=!4m7!3m6!1s0x89e3a36410f43ee1:0x4ec0c240ffd0a9b2!8m2!3d42.624493!4d-71.3521041!16s%2Fg%2F1v9gwgzy!19sChIJ4T70EGSj44kRsqnQ_0DCwE4,Buss Mechanical (Plumbing / Heating / HVAC),5.0,7,Mechanical contractor,"225 Stedman St, Lowell, MA 01851, United States","JJFX+Q5 Lowell, Massachusetts, USA",http://bussplumbingandheating.com/,+1 978-446-9799,Closed ⋅ Opens 7 am Tue,,https://lh3.googleusercontent.com/p/AF1QipOQ5pX52_71YhA2tdufX0S8pttDv7UL7MNVb5kD=w426-h240-k-no,true,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,Closed,"https://www.google.com/maps/search/plumbing++services+in+Lowell+MA/@42.6458914,-71.3127093,14z",2025-11-11T04:28:36.085Z,,
https://www.google.com/maps/place/Hunter+%26+Sons+AC+Heating+%26+Cooling/data=!4m7!3m6!1s0x89e3a3bf3609b14f:0x48075d475a24f13c!8m2!3d42.6225703!4d-71.3178292!16s%2Fg%2F11vwy3wjqv!19sChIJT7EJNr-j44kRPPEkWkddB0g,Hunter & Sons AC Heating & Cooling,4.8,73,HVAC contractor,"205 Plain St, Lowell, MA 01852, United States","JMFJ+2V Lowell, Massachusetts, USA",https://huntersonsaccooling.com/lowell-ma-2/,+1 351-247-7800,Open 24 hours,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSw7M2I-6M4NmAJ9ZFtTieDlpJmRydDWLwi16IZGUoZN33eVKYPN0hPdRnraJLzQqbauC0tn8WBpQ1W6OzYiHs12PxoJsfVu1Jrkn6kVjtvffFNNnDdBA676m8isCW_bTGig1j6HLShmIUgi=w408-h271-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Closed,"https://www.google.com/maps/search/plumbing++services+in+Lowell+MA/@42.6458914,-71.3127093,14z",2025-11-11T04:28:41.328Z,,
https://www.google.com/maps/place/Visionary+Plumbing/data=!4m7!3m6!1s0xc3ea668e988951f:0xd61d50560b17ecbe!8m2!3d42.446668!4d-71.2734225!16s%2Fg%2F11l2gx3wfm!19sChIJH5WI6WimPgwRvuwXC1ZQHdY,Visionary Plumbing,4.9,8,Plumber,,,,+1 978-778-6737,Open 24 hours,,https://lh3.googleusercontent.com/p/AF1QipNv7_VXY_lXRhiKOXF96vpqFNz-pyLlArXWGqNO=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/plumbing++services+in+Lowell+MA/@42.6458914,-71.3127093,14z",2025-11-11T04:28:46.575Z,,
https://www.google.com/maps/place/Mello+Plumbing+and+Heating/data=!4m7!3m6!1s0x2055ad7b94034bb3:0x324b43ea732b48b8!8m2!3d43.2464154!4d-71.6835355!16s%2Fg%2F11wwfbqqbg!19sChIJs0sDlHutVSARuEgrc-pDSzI,Mello Plumbing and Heating,5.0,16,Plumber,,,,+1 978-995-2244,Open 24 hours,,https://lh3.googleusercontent.com/p/AF1QipMrywnY0SmnvClF2Nrj6QuzwDd33GL_lUFBg7M=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/plumbing++services+in+Lowell+MA/@42.6458914,-71.3127093,14z",2025-11-11T04:28:51.543Z,,
https://www.google.com/maps/place/Concha%E2%80%99s+Drain+Cleaning+Services/data=!4m7!3m6!1s0x371bba003511679:0xf6fb68653f161804!8m2!3d42.6214605!4d-71.331736!16s%2Fg%2F11x2pzw72g!19sChIJeRZRA6C7cQMRBBgWP2Vo-_Y,Concha’s Drain Cleaning Services,5.0,5,Plumber,,,https://conchasdraincleaning.com/,+1 978-770-7212,Closed ⋅ Opens 4:30 pm Tue,,https://lh3.googleusercontent.com/p/AF1QipOiElt7LVetHGcDaIcuuAb9AC0avBnmPBjdnQDK=w408-h306-k-no,true,4:30–9:30 pm,4:30–9:30 pm,4:30–9:30 pm,4:30–9:30 pm,4:30–9:30 pm,9 am–6:30 pm,9 am–6:30 pm,"https://www.google.com/maps/search/plumbing++services+in+Lowell+MA/@42.6458914,-71.3127093,14z",2025-11-11T04:28:56.493Z,,
https://www.google.com/maps/place/pespisa+company/data=!4m7!3m6!1s0x89e39926572ebffd:0x28758ac7904b0895!8m2!3d42.6364185!4d-71.3732952!16s%2Fg%2F1w0sdwrg!19sChIJ_b8uVyaZ44kRlQhLkMeKdSg,pespisa company,5.0,134,Plumber,"108 Middlesex St Unit 4, North Chelmsford, MA 01863, United States","JJPG+HM North Chelmsford, Chelmsford, MA, USA",https://www.pespisaco.com/,+1 617-538-5377,Closed ⋅ Opens 7 am Tue,,https://lh3.googleusercontent.com/p/AF1QipMI6Og6GX16ATsrLCDKJiTQmhThS7DlSO5flELw=w427-h240-k-no,true,7 am–4 pm,7 am–4 pm,7 am–4 pm,7 am–4 pm,7 am–4 pm,Closed,Closed,"https://www.google.com/maps/search/plumbing++services+in+Lowell+MA/@42.6458914,-71.3127093,14z",2025-11-11T04:29:01.685Z,,
https://www.google.com/maps/place/R%26R+Plumbing+%26+Heating/data=!4m7!3m6!1s0x497dfd0804670cf7:0xc8e0e54c76d76889!8m2!3d42.6637725!4d-71.2154035!16s%2Fg%2F11x_glbh4x!19sChIJ9wxnBAj9fUkRiWjXdkzl4Mg,R&R Plumbing & Heating,5.0,9,Plumber,,,https://www.rrplumbingandheating.services/,+1 603-557-1618,Closed ⋅ Opens 6 am Tue,,https://lh3.googleusercontent.com/p/AF1QipP7NRbxoFFQ7FxrNacwirGWHkn-0tqxkUZRyXrN=w408-h272-k-no,true,6 am–6 pm,6 am–6 pm,6 am–6 pm,6 am–6 pm,6 am–6 pm,6 am–6 pm,6 am–6 pm,"https://www.google.com/maps/search/plumbing++services+in+Lowell+MA/@42.6458914,-71.3127093,14z",2025-11-11T04:29:06.602Z,,
https://www.google.com/maps/place/Martinez+Plumbing/data=!4m7!3m6!1s0x247c67d810abe453:0xd8a90705df47d849!8m2!3d42.573589!4d-71.3401199!16s%2Fg%2F11y5h06pk1!19sChIJU-SrENhnfCQRSdhH3wUHqdg,Martinez Plumbing,5.0,49,Plumber,,,https://martinezplumbheat.com/,+1 978-479-2951,Closed ⋅ Opens 6 am Tue,,https://lh3.googleusercontent.com/p/AF1QipO7WMVwah1Yid_lRwgyVBQ54n-DJ6foZjSR_xCP=w408-h545-k-no,true,6 am–5 pm,6 am–5 pm,6 am–5 pm,6 am–5 pm,6 am–5 pm,6 am–5 pm,6 am–5 pm,"https://www.google.com/maps/search/plumbing++services+in+Lowell+MA/@42.6458914,-71.3127093,14z",2025-11-11T04:29:11.455Z,,
https://www.google.com/maps/place/Flush+Plumbing+%26+Heating+LLC/data=!4m7!3m6!1s0x884e7c7a62baac37:0x6e452396cf51f537!8m2!3d42.5400664!4d-71.155108!16s%2Fg%2F11ltp0gjky!19sChIJN6y6Ynp8TogRN_VRz5YjRW4,Flush Plumbing & Heating LLC,5.0,47,Plumber,,,http://flushit.co/,+1 978-228-9714,Closed ⋅ Opens 7 am Tue,,https://lh3.googleusercontent.com/p/AF1QipPJ1gHvrSOcZ1DLx5AxxVDZLTU-AcWGvjMMjj04=w408-h436-k-no,true,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/plumbing++services+in+Lowell+MA/@42.6458914,-71.3127093,14z",2025-11-11T04:29:16.591Z,,
"https://www.google.com/maps/place/Jerry+Daley+%26+Sons+Plumbing+%26+Heating,+Inc/data=!4m7!3m6!1s0x89e3bcc96172f395:0x896412b60fbf6aeb!8m2!3d42.6442016!4d-71.3904798!16s%2Fg%2F1thp8_kk!19sChIJlfNyYcm844kR62q_D7YSZIk","Jerry Daley & Sons Plumbing & Heating, Inc",5.0,12,Plumber,"91 Tyngsboro Rd N, Chelmsford, MA 01863, United States","JJV5+MR Chelmsford, Massachusetts, USA",http://www.jerrydaleyplumbing.com/,+1 978-251-4721,Closed ⋅ Opens 7 am Tue,,https://lh3.googleusercontent.com/p/AF1QipMjKLezVTUJ_8Wx5w_tPyOQKU-MM0vWaNHiufgK=w408-h541-k-no,true,7 am–4 pm,7 am–4 pm,7 am–4 pm,7 am–4 pm,7 am–4 pm,Closed,Closed,"https://www.google.com/maps/search/plumbing++services+in+Lowell+MA/@42.6458914,-71.3127093,14z",2025-11-11T04:29:21.607Z,,
