placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,info,imgUrl,isClaimed,sunday,monday,tuesday,wednesday,thursday,friday,saturday,query,timestamp,isBlackOwned,error
https://www.google.com/maps/place/DGPerry+CPAs+%2B+Advisors/data=!4m7!3m6!1s0x8834f6e80abc43cf:0xdd8b4b2f662b7b9f!8m2!3d40.4274163!4d-79.9658323!16s%2Fg%2F1tg_b45n!19sChIJz0O8Cuj2NIgRn3srZi9Li90,DGPerry CPAs + Advisors,3.7,3,Accountant,"SouthSide Works, Building 2, 2730 Sidney St Suite 300, Pittsburgh, PA 15203, United States","C2GM+XM Pittsburgh, Pennsylvania, USA",https://dgperry.com/,+1 412-571-0500,"Closed ⋅ Opens 8 am Mon

Updated by this business 8 weeks ago",,https://lh3.googleusercontent.com/p/AF1QipOjoOMfnmEALgzI7PJbZO_tMub23zwIhkGqvCUE=w408-h306-k-no,true,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Squirrel+Hill+Pittsburgh+PA/@40.4365589,-79.9245311,14z",2025-10-19T17:06:05.432Z,,
"https://www.google.com/maps/place/Exler+%26+Company,+Inc./data=!4m7!3m6!1s0x8834f23082d04da3:0x56c7e58460d1a7d3!8m2!3d40.4533114!4d-79.9531502!16s%2Fg%2F1tmy5q7v!19sChIJo03QgjDyNIgR06fRYITlx1Y","Exler & Company, Inc.",5.0,2,Accountant,"357 N Craig St, Pittsburgh, PA 15213, United States","F23W+8P Pittsburgh, Pennsylvania, USA",http://www.exler.com/,+1 412-683-8800,Closed ⋅ Opens 8:15 am Mon,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=DD_Zdd-ziTdju6X-ouIWNA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=231.08337&pitch=0&thumbfov=100,true,Closed,8:15 am–5:15 pm,8:15 am–5:15 pm,8:15 am–5:15 pm,8:15 am–5:15 pm,8:15 am–5:15 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Squirrel+Hill+Pittsburgh+PA/@40.4365589,-79.9245311,14z",2025-10-19T17:06:10.444Z,,
https://www.google.com/maps/place/H%26R+Block/data=!4m7!3m6!1s0x8834f1ff1d0a9f91:0xc33ee307ef5e80c6!8m2!3d40.4351267!4d-79.9230087!16s%2Fg%2F1tfsnng0!19sChIJkZ8KHf_xNIgRxoBe7wfjPsM,H&R Block,4.5,97,Tax preparation service,"1928 Murray Ave, Pittsburgh, PA 15217, United States","C3PG+3Q Pittsburgh, Pennsylvania, USA",https://www.hrblock.com/tax-office-near-me/pennsylvania/pittsburgh/36746/?otppartnerid=9308&campaignid=pw_mcm_9308_9762&utm_medium=local,+1 412-420-1040,,,https://lh3.googleusercontent.com/p/AF1QipNdsfhgc4pr4wSlWBbhxBc3MT0M7gI_zRYa2_TU=w426-h240-k-no,true,,,,,,,,"https://www.google.com/maps/search/certified+public+accountant+in+Squirrel+Hill+Pittsburgh+PA/@40.4365589,-79.9245311,14z",2025-10-19T17:06:13.159Z,,
https://www.google.com/maps/place/Lando+Weisberg+Kelley+%26+Co/data=!4m7!3m6!1s0x8834edffeb56fe4f:0x559e58c6c88724f7!8m2!3d40.4383385!4d-79.9184373!16s%2Fg%2F1tffkfff!19sChIJT_5W6__tNIgR9ySHyMZYnlU,Lando Weisberg Kelley & Co,5.0,1,Accountant,"6315 Forbes Ave, Pittsburgh, PA 15217, United States","C3QJ+8J Pittsburgh, Pennsylvania, USA",,+1 412-521-8900,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=8GL8BOZcB-ZSCx2RQMThkw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=357.4537&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/certified+public+accountant+in+Squirrel+Hill+Pittsburgh+PA/@40.4365589,-79.9245311,14z",2025-10-19T17:06:16.054Z,,
https://www.google.com/maps/place/H%26R+Block/data=!4m7!3m6!1s0x80dc01c742140619:0xb88f9faf44b06e97!8m2!3d40.4268078!4d-79.8878333!16s%2Fg%2F1tfjfv6q!19sChIJGQYUQscB3IARl26wRK-fj7g,H&R Block,4.7,77,Tax preparation service,"1619 S Braddock Ave, Pittsburgh, PA 15218, United States","C4G6+PV Pittsburgh, Pennsylvania, USA",https://www.hrblock.com/tax-office-near-me/pennsylvania/pittsburgh/36741/?otppartnerid=9308&campaignid=pw_mcm_9308_9762&utm_medium=local,+1 412-244-1331,,,https://lh3.googleusercontent.com/p/AF1QipO7EQqCRj7Rcy2vEVG276JyYifp6bAaslMyn_SK=w426-h240-k-no,true,,,,,,,,"https://www.google.com/maps/search/certified+public+accountant+in+Squirrel+Hill+Pittsburgh+PA/@40.4365589,-79.9245311,14z",2025-10-19T17:06:18.946Z,,
https://www.google.com/maps/place/Trail+CPA+-+Tax+%26+Accounting+Pittsburgh/data=!4m7!3m6!1s0x8834f344190e5149:0x8be8710e849402b3!8m2!3d40.450935!4d-80.0044448!16s%2Fg%2F11xrlvwcz6!19sChIJSVEOGUTzNIgRswKUhA5x6Is,Trail CPA - Tax & Accounting Pittsburgh,5.0,16,Accounting firm,"100 S Commons #102, Pittsburgh, PA 15212, United States","FX2W+96 Pittsburgh, Pennsylvania, USA",https://www.trailcpa.com/,+1 425-896-8653,"Closed ⋅ Opens 9 am Mon

Updated by this business 11 weeks ago",,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=QlFINf6wwKMdk4W5YVD7tw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=335.09903&pitch=0&thumbfov=100,true,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Squirrel+Hill+Pittsburgh+PA/@40.4365589,-79.9245311,14z",2025-10-19T17:06:23.906Z,,
https://www.google.com/maps/place/Pittsburgh+Pennsylvania+Accountant/data=!4m7!3m6!1s0x8834ee023c757281:0xcd2d23f3154e136e!8m2!3d40.433271!4d-79.9253677!16s%2Fg%2F1vf9d09r!19sChIJgXJ1PALuNIgRbhNOFfMjLc0,Pittsburgh Pennsylvania Accountant,,,Accountant,"5646 Munhall Rd Apartment 9, Pittsburgh, PA 15217, United States","C3MF+8V Pittsburgh, Pennsylvania, USA",,+1 412-613-9176,Closed ⋅ Opens 9 am Mon,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=cXhA7DF8o6HaoIo9e9QWvg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=187.56534&pitch=0&thumbfov=100,false,Closed,9 am–7 pm,9 am–7 pm,9 am–7 pm,9 am–7 pm,9 am–7 pm,9 am–7 pm,"https://www.google.com/maps/search/certified+public+accountant+in+Squirrel+Hill+Pittsburgh+PA/@40.4365589,-79.9245311,14z",2025-10-19T17:06:28.818Z,,
https://www.google.com/maps/place/H%26R+Block/data=!4m7!3m6!1s0x8834ec4ddedfdbd9:0xfaa12a7eec4d6079!8m2!3d40.4582577!4d-79.9247062!16s%2Fg%2F12lw41k75!19sChIJ2dvf3k3sNIgReWBN7H4qofo,H&R Block,4.6,55,Tax preparation service,"223 S Highland Ave, Pittsburgh, PA 15206, United States","F35G+84 Pittsburgh, Pennsylvania, USA",https://www.hrblock.com/tax-office-near-me/pennsylvania/pittsburgh/36737/?otppartnerid=9308&campaignid=pw_mcm_9308_9762&utm_medium=local,+1 412-363-8348,,,https://lh3.googleusercontent.com/p/AF1QipMRNH00eFKVXDCxHL_0fylRIbTsSiNEJHzUG0ZT=w426-h240-k-no,true,,,,,,,,"https://www.google.com/maps/search/certified+public+accountant+in+Squirrel+Hill+Pittsburgh+PA/@40.4365589,-79.9245311,14z",2025-10-19T17:06:32.012Z,,
"https://www.google.com/maps/place/Pittsburgh+Logos+Tax+and+Business+Solutions/@40.4209345,-79.9507999,17z/data=!3m1!4b1!4m6!3m5!1s0x402717aa8b6ccf6f:0x2b676727a10a8154!8m2!3d40.4209345!4d-79.9507999!16s%2Fg%2F11lzsl1ch_",Pittsburgh Logos Tax and Business Solutions,5.0,14,Tax preparation service,"4165 Blair St, Pittsburgh, PA 15207, United States","C2CX+9M Pittsburgh, Pennsylvania, USA",https://pittlogostbs.com/,+1 412-779-4308,"Closed ⋅ Opens 9 am Mon

Updated by this business 5 weeks ago",LGBTQ+ friendly,,true,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Squirrel+Hill+Pittsburgh+PA/@40.4365589,-79.9245311,14z",2025-10-19T17:06:38.968Z,,
https://www.google.com/maps/place/Enterprisers+Tax+%26+Accounting/data=!4m7!3m6!1s0x8834f240a0e73a29:0x7d555c4a5a2c96d7!8m2!3d40.4597659!4d-79.9462709!16s%2Fg%2F1v16qz83!19sChIJKTrnoEDyNIgR15YsWkpcVX0,Enterprisers Tax & Accounting,5.0,1,Tax preparation service,"510 S Millvale Ave, Pittsburgh, PA 15224, United States","F353+WF Pittsburgh, Pennsylvania, USA",,+1 412-682-7616,Temporarily closed,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=lnKUzrT14VZfhfGM3RDb2A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=329.50357&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/certified+public+accountant+in+Squirrel+Hill+Pittsburgh+PA/@40.4365589,-79.9245311,14z",2025-10-19T17:06:44.022Z,,
https://www.google.com/maps/place/Tax+Preparation+Pittsburgh/data=!4m7!3m6!1s0x8834efb90eae4453:0xf0301cced6e5ffee!8m2!3d40.4318701!4d-79.9160012!16s%2Fg%2F11y0ms47wb!19sChIJU0SuDrnvNIgR7v_l1s4cMPA,Tax Preparation Pittsburgh,,,Tax preparation service,"6355 Waldron St, Pittsburgh, PA 15217, United States","C3JM+PH Pittsburgh, Pennsylvania, USA",https://taxpreparationpittsburgh.com/,+1 412-421-3999,"Closed ⋅ Opens 9 am Mon

Updated by this business 1 week ago",,https://lh3.googleusercontent.com/p/AF1QipO82OJQ-S1NnAK-qmeYlbRwr2hmP42zJ6XRDgjN=w520-h240-k-no,true,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Squirrel+Hill+Pittsburgh+PA/@40.4365589,-79.9245311,14z",2025-10-19T17:06:48.779Z,,
https://www.google.com/maps/place/Tax+Time/data=!4m7!3m6!1s0x8834f211d522f72d:0x61ce1aa0cd509446!8m2!3d40.450935!4d-79.930604!16s%2Fg%2F1tznm_qd!19sChIJLfci1RHyNIgRRpRQzaAazmE,Tax Time,5.0,2,Tax preparation service,"900 S Negley Ave, Pittsburgh, PA 15232, United States","F329+9Q Pittsburgh, Pennsylvania, USA",,+1 412-661-3365,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=4R6nvFgS7y81tp7v6AW-UQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=236.81946&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/certified+public+accountant+in+Squirrel+Hill+Pittsburgh+PA/@40.4365589,-79.9245311,14z",2025-10-19T17:06:51.675Z,,
https://www.google.com/maps/place/iShip+%26+Pack/data=!4m7!3m6!1s0x8834f1a90ee4ec13:0x84f497231ff8fbe3!8m2!3d40.429621!4d-79.9225599!16s%2Fg%2F11k7mg74y4!19sChIJE-zkDqnxNIgR4_v4HyOX9IQ,iShip & Pack,4.9,160,Mailing service,"5829 Forward Ave, Pittsburgh, PA 15217, United States","C3HG+RX Pittsburgh, Pennsylvania, USA",https://www.ishipnpack.com/,+1 412-599-1046,Closed ⋅ Opens 9 am Mon,,https://lh3.googleusercontent.com/p/AF1QipNi3i_vc4hGP7QyEjTDn3bGQXWizFc0Fjum6ZHH=w408-h306-k-no,true,Closed,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Squirrel+Hill+Pittsburgh+PA/@40.4365589,-79.9245311,14z",2025-10-19T17:06:56.626Z,true,
https://www.google.com/maps/place/H%26R+Block/data=!4m7!3m6!1s0x8834edd03b0678f7:0xd3d009cd0637f8e0!8m2!3d40.4442893!4d-79.8845359!16s%2Fg%2F1tjkgg0x!19sChIJ93gGO9DtNIgR4Pg3Bs0J0NM,H&R Block,4.8,103,Tax preparation service,"1023 Wood St, Pittsburgh, PA 15221, United States","C4V8+P5 Pittsburgh, Pennsylvania, USA",https://www.hrblock.com/tax-office-near-me/pennsylvania/pittsburgh/36739/?otppartnerid=9308&campaignid=pw_mcm_9308_9762&utm_medium=local,+1 412-371-5323,Closed ⋅ Opens 12 pm Wed,,https://lh3.googleusercontent.com/p/AF1QipNPoTAXezulF3d70mHs8JiBBDz0J1pPPBZr0rL-=w426-h240-k-no,true,Closed,Closed,Closed,12–6 pm,Closed,Closed,10 am–2 pm,"https://www.google.com/maps/search/certified+public+accountant+in+Squirrel+Hill+Pittsburgh+PA/@40.4365589,-79.9245311,14z",2025-10-19T17:07:01.418Z,,
https://www.google.com/maps/place/Lakehouse+Tax+%26+Accounting+Services/data=!4m7!3m6!1s0x8834f1ce918673d9:0x4348b2c9ac2088a6!8m2!3d40.3932121!4d-80.0461745!16s%2Fg%2F11ghnpz1wb!19sChIJ2XOGkc7xNIgRpoggrMmySEM,Lakehouse Tax & Accounting Services,5.0,10,Certified public accountant,"1575 McFarland Rd Suite 308, Pittsburgh, PA 15216, United States","9XV3+7G Pittsburgh, Pennsylvania, USA",https://www.lakehousecpa.com/,+1 412-223-9700,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=j5hZguujPESaFxQH5cOxuA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=239.60484&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/certified+public+accountant+in+Squirrel+Hill+Pittsburgh+PA/@40.4365589,-79.9245311,14z",2025-10-19T17:07:04.283Z,,
https://www.google.com/maps/place/Your+Professional+Tax+%26+Accounting+Services/data=!4m7!3m6!1s0x8834e98a80ba0b8f:0xd054f18893f6e039!8m2!3d40.437526!4d-79.8745428!16s%2Fg%2F11qr6jxk5q!19sChIJjwu6gIrpNIgROeD2k4jxVNA,Your Professional Tax & Accounting Services,5.0,5,Tax preparation service,"1256 Franklin Ave, Pittsburgh, PA 15221, United States","C4QG+25 Pittsburgh, Pennsylvania, USA",http://www.shirleythetaxexpert.com/,+1 412-377-3358,Closed ⋅ Opens 10 am Tue,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipNt6O0KwnH9D_-AM37hFIfTyqWek1SWdy4AdI5W=w427-h240-k-no,true,Closed,Closed,10 am–5 pm,10 am–5 pm,10 am–5 pm,Closed,1–5 pm,"https://www.google.com/maps/search/certified+public+accountant+in+Squirrel+Hill+Pittsburgh+PA/@40.4365589,-79.9245311,14z",2025-10-19T17:07:09.469Z,true,
"https://www.google.com/maps/place/Findon+%26+Associates,+CPAs+%26+Advisors/data=!4m7!3m6!1s0x8834eb78e8d21a67:0xb184d7887619c2f7!8m2!3d40.4707314!4d-79.8221218!16s%2Fg%2F1tdcxrd_!19sChIJZxrS6HjrNIgR98IZdojXhLE","Findon & Associates, CPAs & Advisors",4.6,19,Accountant,"12013 Frankstown Rd, Pittsburgh, PA 15235, United States","F5CH+75 Pittsburgh, Pennsylvania, USA",https://www.findoncpa.com/,+1 412-793-6612,Closed ⋅ Opens 9 am Mon,,https://lh3.googleusercontent.com/p/AF1QipPWLIvOhdpMnWM_XP1p88u8G3dGIBDy5jdXt-bh=w408-h408-k-no,true,Closed,9 am–4 pm,9 am–4 pm,9 am–4 pm,9 am–4 pm,9 am–4 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Squirrel+Hill+Pittsburgh+PA/@40.4365589,-79.9245311,14z",2025-10-19T17:07:14.667Z,,
https://www.google.com/maps/place/JEFAC+BOOKKEEPING+SERVICES+LLC/data=!4m7!3m6!1s0x8834f33dc0f4b79f:0x2d20df3ac0adf55!8m2!3d40.4428243!4d-79.9553787!16s%2Fg%2F11rmwsnrcz!19sChIJn7f0wD3zNIgRVd8KrPMN0gI,JEFAC BOOKKEEPING SERVICES LLC,5.0,3,Bookkeeping service,"3945 Forbes Ave Suite #107, Pittsburgh, PA 15213, United States","C2VV+4R Pittsburgh, Pennsylvania, USA",,+1 412-273-0458,Closed ⋅ Opens 10 am Mon,,https://lh3.googleusercontent.com/p/AF1QipMDQhxO1RYilQj6grXQZPQcTjLn78hBnwWnS8da=w408-h306-k-no,true,Closed,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Squirrel+Hill+Pittsburgh+PA/@40.4365589,-79.9245311,14z",2025-10-19T17:07:19.727Z,,
"https://www.google.com/maps/place/Baldwin+%26+Associates,+CPAs/data=!4m7!3m6!1s0x8834ed6c38886e1d:0xd207df393c79fbb4!8m2!3d40.4894158!4d-79.9013198!16s%2Fg%2F12qgmjqtc!19sChIJHW6IOGztNIgRtPt5PDnfB9I","Baldwin & Associates, CPAs",4.8,4,Certified public accountant,"17 Brilliant Ave #201, Pittsburgh, PA 15215, United States","F3QX+QF Pittsburgh, Pennsylvania, USA",,+1 412-781-5880,Closed ⋅ Opens 9 am Mon,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=sM8PbI70UsKRFJbJxP-2KQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=281.21375&pitch=0&thumbfov=100,true,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Squirrel+Hill+Pittsburgh+PA/@40.4365589,-79.9245311,14z",2025-10-19T17:07:24.692Z,,
