placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,saturday,sunday,monday,tuesday,wednesday,thursday,friday,query,timestamp,info,attributes,isBlackOwned
https://www.google.com/maps/place/Base+Power/data=!4m7!3m6!1s0x20903200a078b453:0x5584aac4aaac0bf6!8m2!3d30.2546392!4d-97.7452776!16s%2Fg%2F11vx79ybfc!19sChIJU7R4oAAykCAR9gusqsSqhFU,Base Power,4.9,333,Energy supplier,"205 E Riverside Dr, Austin, TX 78704, United States","7733+VV Austin, Texas, USA",https://basepowercompany.com/,+1 512-518-1009,Closed · Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipODdUFU4EcYXcrHXBKOd7rVH7U1kOLuotkfQsWe=w426-h240-k-no,true,Closed,Closed,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,"https://www.google.com/maps/search/generator+installation+services+in+Austin+San+Marcos+TX/@30.267153,-97.7430608,14z",2026-01-10T22:24:09.240Z,,,
"https://www.google.com/maps/place/Abacus+Plumbing,+Air+Conditioning+%26+Electrical/data=!4m7!3m6!1s0x8644b50524a72303:0xe3eac18dad608d0f!8m2!3d30.2580224!4d-97.75987!16s%2Fg%2F11ypym1vgy!19sChIJAyOnJAW1RIYRD41grY3B6uM","Abacus Plumbing, Air Conditioning & Electrical",4.9,42,Plumber,"708 S Lamar Blvd G, Austin, TX 78704, United States","765R+63 Austin, Texas, USA",https://www.abacusplumbing.com/austin/?utm_campaign=gmb_ab-hou_home_everyone_gmb-austin-lamar&utm_medium=gmb&utm_source=google,+1 512-309-1487,"Open 24 hours

Updated by this business 7 weeks ago",https://lh3.googleusercontent.com/p/AF1QipMOktrL960Xt8_Ye-lG9RRQbL1JHBkj9Q0-UMlM=w513-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Austin+San+Marcos+TX/@30.267153,-97.7430608,14z",2026-01-10T22:24:14.463Z,LGBTQ+ friendly,,
https://www.google.com/maps/place/Terrapin+Electric/data=!4m7!3m6!1s0xa6e9db7670cef7e9:0xb4426c3c996b3ecd!8m2!3d30.2577594!4d-97.6775962!16s%2Fg%2F11trl4s6px!19sChIJ6ffOcHbb6aYRzT5rmTxsQrQ,Terrapin Electric,4.9,313,Electrician,"1514 Ed Bluestein Blvd STE 301, Austin, TX 78721, United States","785C+4X Austin, Texas, USA",https://terrapinelectric.com/?utm_source=google&utm_medium=organic&utm_campaign=google_business_profile&utm_term=austin&utm_id=gbp,+1 512-265-1146,Closes soon · 5 pm · Opens 8 am Sun,https://lh3.googleusercontent.com/p/AF1QipMnh8g0Fr0vRnVCNkcmeUBV4Pg9NLVbbEWmW2rh=w408-h523-k-no,true,8 am–5 pm,8 am–5 pm,7 am–8 pm,7 am–8 pm,7 am–8 pm,7 am–8 pm,7 am–8 pm,"https://www.google.com/maps/search/generator+installation+services+in+Austin+San+Marcos+TX/@30.267153,-97.7430608,14z",2026-01-10T22:24:19.485Z,,,
https://www.google.com/maps/place/Capital+Power+Systems/data=!4m7!3m6!1s0x8644b620307a3685:0xbef19063d3add732!8m2!3d30.3457988!4d-97.6721164!16s%2Fg%2F11bwh5rtly!19sChIJhTZ6MCC2RIYRMtet02OQ8b4,Capital Power Systems,4.8,23,Electric generator shop,"1834 Ferguson Ln Building 700, Austin, TX 78754, United States","88WH+85 Austin, Texas, USA",https://www.capitalpowersystems.com/,+1 512-897-4216,Closed · Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipPvk0FSwOJ62l6MK5DGXFRw4SyY52Toozfe_fv3=w408-h306-k-no,true,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Austin+San+Marcos+TX/@30.267153,-97.7430608,14z",2026-01-10T22:24:24.479Z,,,
"https://www.google.com/maps/place/Clifford+Power+Systems,+Inc./data=!4m7!3m6!1s0x8644b47713794249:0x1cb718b9c247e086!8m2!3d30.212021!4d-97.7291324!16s%2Fg%2F1tcx1xs6!19sChIJSUJ5E3e0RIYRhuBHwrkYtxw","Clifford Power Systems, Inc.",4.8,21,Electric generator shop,"4918 Burleson Rd, Austin, TX 78744, United States","676C+R8 Austin, Texas, USA",https://cliffordpower.com/?utm_source=gmb&utm_medium=yext,+1 512-477-6937,Closed · Opens 8 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSw9u46R7V_1_-UqURnkDq36eUuE3DS8W-nh-TXgB8x1jQpwx9qXJHkExZa59BRddhVUrq96wC1rBFPyTIa8qtEItoow9NmMH50ug4zN8rgGfz4VCcKNIXVqLXHIcA3d0WEUcRtFGw=w493-h240-k-no,true,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Austin+San+Marcos+TX/@30.267153,-97.7430608,14z",2026-01-10T22:24:29.472Z,,,
https://www.google.com/maps/place/Strong+Tower+Solar+Electrical+Services+%26+Generators/data=!4m7!3m6!1s0x4ba2ba670813237d:0xf78a7bcc6a3c59c7!8m2!3d30.3416503!4d-97.7548379!16s%2Fg%2F11y0yvz3ph!19sChIJfSMTCGe6oksRx1k8asx7ivc,Strong Tower Solar Electrical Services & Generators,5.0,7,Electrician,"5900 Balcones Dr Suit 100, Austin, TX 78731, United States","86RW+M3 Austin, Texas, USA",https://strongtowerelec.com/,+1 512-547-1807,"Closed · Opens 8 am Mon

Confirmed by this business 6 weeks ago",https://lh3.googleusercontent.com/p/AF1QipNX59NSWuKPze1b37Px98vcILbW1NuF1tjlxEqF=w408-h470-k-no,true,9 am–2 pm,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Austin+San+Marcos+TX/@30.267153,-97.7430608,14z",2026-01-10T22:24:34.528Z,,,
https://www.google.com/maps/place/Mr.+Electric+of+Austin/data=!4m7!3m6!1s0x8644cb7da0d24461:0x816d2d0cce1b2264!8m2!3d30.3224528!4d-97.6955793!16s%2Fg%2F1hc8j324x!19sChIJYUTSoH3LRIYRZCIbzgwtbYE,Mr. Electric of Austin,4.8,464,Electrician,"6448 US-290 Unit A-103, Austin, TX 78723, United States","88C3+XQ Austin, Texas, USA",https://mrelectric.com/austin/?cid=LSTL_MRE000196&utm_source=gmb&utm_campaign=local&utm_medium=organic,+1 512-298-5153,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipMobtAi3p-xArLnAxNuUSm8kp8GKm2uayV9Wgjy=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Austin+San+Marcos+TX/@30.267153,-97.7430608,14z",2026-01-10T22:24:39.481Z,Identifies as veteran-owned,,
https://www.google.com/maps/place/Storm+Guardian+Generators/data=!4m7!3m6!1s0x865b311cdf374735:0x31df8f50200e8b6!8m2!3d30.382633!4d-97.9411121!16s%2Fg%2F11nx1dq4h9!19sChIJNUc33xwxW4YRtugAAvX4HQM,Storm Guardian Generators,4.7,20,Electric generator shop,"2009 Ranch Rd 620 N Ste 770, Austin, TX 78734, United States","93M5+3H Austin, Texas, USA",https://www.stormgg.com/,+1 737-364-0003,,https://lh3.googleusercontent.com/p/AF1QipPGWj5b0Nn7UiIm5PMCMW89gDK9rYMV76bxzC9E=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Austin+San+Marcos+TX/@30.267153,-97.7430608,14z",2026-01-10T22:24:44.458Z,,· In-store shopping,
https://www.google.com/maps/place/SALT+Plumbing+Air+%26+Electric/data=!4m7!3m6!1s0xa610ec2fd3919759:0xbd080495e4a102d6!8m2!3d30.2645279!4d-97.7821244!16s%2Fg%2F11k3g2wxz3!19sChIJWZeR0y_sEKYR1gKh5JUECL0,SALT Plumbing Air & Electric,4.9,1351,HVAC contractor,"901 S MoPac Expy, Austin, TX 78746, United States","7679+R5 Austin, Texas, USA",https://callsalt.com/?utm_source=GBP&utm_medium=organic&utm_campaign=austin,+1 737-386-9507,Open · Closes 8 pm,https://lh3.googleusercontent.com/p/AF1QipPvc8z4UELUrF6jIVJ8LxcN9MWDgEKzs2yqV-qs=w408-h272-k-no,true,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,"https://www.google.com/maps/search/generator+installation+services+in+Austin+San+Marcos+TX/@30.267153,-97.7430608,14z",2026-01-10T22:24:49.639Z,,,
https://www.google.com/maps/place/Bryant+AC+%26+Electric/data=!4m7!3m6!1s0x8644b49ef889a043:0x8c534af5ec41e37e!8m2!3d30.2090871!4d-97.7596125!16s%2Fg%2F1whdjrfl!19sChIJQ6CJ-J60RIYRfuNB7PVKU4w,Bryant AC & Electric,4.3,129,Electrician,"4825 Weidemar Ln #800, Austin, TX 78745, United States","665R+J5 Austin, Texas, USA",https://www.bryantelectricservice.com/?utm_source=GMB&utm_medium=organic&utm_campaign=GMB,+1 512-884-3585,Closed · Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipO2HDx3jGx8wPuWJiwsP_PjmPcakaYimbH91-03=w408-h331-k-no,true,Closed,Closed,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,"https://www.google.com/maps/search/generator+installation+services+in+Austin+San+Marcos+TX/@30.267153,-97.7430608,14z",2026-01-10T22:24:54.760Z,,,
"https://www.google.com/maps/place/Hurley%27s+Electrical+Services,+Inc./data=!4m7!3m6!1s0x8644b50eefd9e9d5:0xb76c36c219b6b9a!8m2!3d30.296114!4d-97.73297!16s%2Fg%2F1tcz_xqm!19sChIJ1enZ7w61RIYRmmubIWzDdgs","Hurley's Electrical Services, Inc.",4.9,54,Electrician,,,https://hurleysservices.com/,+1 512-501-0548,Closed · Opens 12 am Mon,https://lh3.googleusercontent.com/p/AF1QipNF7jydzx2O3HE75oefMoniqymfyZNRmjTfrN6A=w408-h271-k-no,true,Closed,Closed,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Austin+San+Marcos+TX/@30.267153,-97.7430608,14z",2026-01-10T22:24:59.608Z,,,
https://www.google.com/maps/place/PowerPro+Electric/data=!4m7!3m6!1s0x865b4bcba1135851:0xe083ed735a1115ae!8m2!3d30.205181!4d-97.8279331!16s%2Fg%2F11k9dwbwct!19sChIJUVgToctLW4YRrhURWnPtg-A,PowerPro Electric,5.0,52,Electrician,"3209 Paisano Trail, Austin, TX 78745, United States","654C+3R Austin, Texas, USA",http://powerproaustin.com/,+1 512-765-5525,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipM_O8JDeLL9KcB6ZAIh79W_3LCxXaHhvWlhI-UM=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Austin+San+Marcos+TX/@30.267153,-97.7430608,14z",2026-01-10T22:25:04.453Z,,,
https://www.google.com/maps/place/U.S.+Electric+Contractors/data=!4m7!3m6!1s0x8830f15f4d34c697:0xb6e1ecf187fcaa3d!8m2!3d30.2584793!4d-97.7289551!16s%2Fg%2F11n362f3yy!19sChIJl8Y0TV_xMIgRPar8h_Hs4bY,U.S. Electric Contractors,5.0,274,Electrician,"1515 E Cesar Chavez St Suite 100, Austin, TX 78702, United States","775C+9C Austin, Texas, USA",http://uselectriccontractors.com/,+1 512-360-9357,,https://lh3.googleusercontent.com/p/AF1QipO-IhGWUzUHPjHtrP3ckODlcZkrE-Y1ON10oHXg=w408-h250-k-no,true,,,,,,,,"https://www.google.com/maps/search/generator+installation+services+in+Austin+San+Marcos+TX/@30.267153,-97.7430608,14z",2026-01-10T22:25:09.224Z,,,
https://www.google.com/maps/place/Cool+Solar+-+Austin+Texas+Solar+Panel+Power/data=!4m7!3m6!1s0x22c00bf7b3022d15:0xddc72fa2ff781b84!8m2!3d30.2602342!4d-97.7191454!16s%2Fg%2F11tt6p82vm!19sChIJFS0Cs_cLwCIRhBt4_6Ivx90,Cool Solar - Austin Texas Solar Panel Power,5.0,64,Solar energy company,"2121 E 6th St #201, Austin, TX 78702, United States","776J+38 Austin, Texas, USA",https://coolsolarpower.co/,+1 512-883-4407,Closes soon · 5 pm · Opens 9 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzAGUrQPaX5s5giS2O0E1H5fzCRzp9LOodWWRufLPFxcLL4Nk2P74i9BNcnz6bqRMTcxSA81zkP3t0VTqSgKXw7zv4g_hX24iizQsMOxHFt-mx5sR1mMAS22JKcAGdn3a_cV4jXdQ=w408-h306-k-no,true,9 am–5 pm,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Austin+San+Marcos+TX/@30.267153,-97.7430608,14z",2026-01-10T22:25:14.364Z,,,
https://www.google.com/maps/place/Generator+Athlete+Lab/data=!4m7!3m6!1s0x8644b5102d3a62cd:0x3e2058fe90a601fd!8m2!3d30.2666246!4d-97.7530981!16s%2Fg%2F11f4qn8ff3!19sChIJzWI6LRC1RIYR_QGmkP5YID4,Generator Athlete Lab,5.0,234,Wellness center,"800 W Cesar Chavez St PP120, Austin, TX 78701, United States","768W+JQ Austin, Texas, USA",https://www.generatorathletelab.com/?utm_source=LocalSearch&utm_medium=GoogleBusinessProfile&utm_id=Organic,+1 512-614-2200,Closes soon · 5 pm · Opens 8 am Sun,https://lh3.googleusercontent.com/p/AF1QipN9TjLk3CJ9iOSPnJ4TR2wBAgr058shjGZSsJs4=w408-h408-k-no,true,8 am–5 pm,8 am–4 pm,6 am–9 pm,6 am–9 pm,6 am–9 pm,6 am–9 pm,6 am–6 pm,"https://www.google.com/maps/search/generator+installation+services+in+Austin+San+Marcos+TX/@30.267153,-97.7430608,14z",2026-01-10T22:25:19.748Z,Identifies as women-owned,,
"https://www.google.com/maps/place/Hamilton+Electric+Works,+Inc.+-+Electric+Motor+Sales+and+Repair/data=!4m7!3m6!1s0x8644b5e5114adb4b:0xd01fa94a700871d7!8m2!3d30.2876004!4d-97.7076109!16s%2Fg%2F1tf2921v!19sChIJS9tKEeW1RIYR13EIcEqpH9A","Hamilton Electric Works, Inc. - Electric Motor Sales and Repair",4.7,112,Electric motor store,"3800 Airport Blvd, Austin, TX 78722, United States","77QR+2X Austin, Texas, USA",https://www.hamilton-electric.com/,+1 512-472-2428,Closed · Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipObQGUTnEX9LSwKZoBawZLcw0lf7SxjglIBYHZg=w408-h259-k-no,true,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Austin+San+Marcos+TX/@30.267153,-97.7430608,14z",2026-01-10T22:25:25.013Z,,· In-store pick-up,
https://www.google.com/maps/place/Molitor+Electric/data=!4m7!3m6!1s0x8644b55bccb13847:0xadf3ec39e2803170!8m2!3d30.2769091!4d-97.8064176!16s%2Fg%2F1tdjxdg3!19sChIJRzixzFu1RIYRcDGA4jns860,Molitor Electric,4.9,159,Electrician,"915 Beaver Trail unit b, Austin, TX 78746, United States","75GV+QC Austin, Texas, USA",http://www.molitorelectric.com/,+1 512-659-6410,Closed · Opens 9 am Mon,https://lh3.googleusercontent.com/p/AF1QipMWTGXV8wBApfKPiM3x5Ox3H4gQS3V_EyZIQJZR=w408-h262-k-no,true,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Austin+San+Marcos+TX/@30.267153,-97.7430608,14z",2026-01-10T22:25:29.975Z,,,
https://www.google.com/maps/place/Strand+Brothers+Service+Experts/data=!4m7!3m6!1s0x8644cf35ec4dce2f:0x480428152cdc1e6c!8m2!3d30.2774343!4d-97.6723608!16s%2Fg%2F1232p591w!19sChIJL85N7DXPRIYRbB7cLBUoBEg,Strand Brothers Service Experts,4.8,7362,HVAC contractor,"5811 Techni Center Dr, Austin, TX 78721, United States","78GH+X3 Austin, Texas, USA",https://www.serviceexperts.com/austin-tx/,+1 512-834-8627,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipPDmgpGKk5FgA2Gy5y9Sq0yuikogAjuepiykpJL=w720-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Austin+San+Marcos+TX/@30.267153,-97.7430608,14z",2026-01-10T22:25:35.031Z,,,
https://www.google.com/maps/place/Gen-Tech/data=!4m7!3m6!1s0x865b2eae9ff67b49:0xc97343c8fa832b1e!8m2!3d30.5597589!4d-97.8790374!16s%2Fg%2F1tffdm76!19sChIJSXv2n64uW4YRHiuD-shDc8k,Gen-Tech,5.0,31,Electric generator shop,"2018 Eagles Way, Leander, TX 78641, United States","H45C+W9 Leander, Texas, USA",http://fixyourgenerator.com/,+1 512-940-5301,Closed · Opens 8 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=RF9-Ntx7wzruxJwIz5e1bA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=143.7273&pitch=0&thumbfov=100,false,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Austin+San+Marcos+TX/@30.267153,-97.7430608,14z",2026-01-10T22:25:39.981Z,,,
