placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,info,imgUrl,isClaimed,thursday,friday,saturday,sunday,monday,tuesday,wednesday,query,timestamp,attributes,error
https://www.google.com/maps/place/The+Willows/data=!4m7!3m6!1s0x54d2c164d349cda5:0x9d56f74f5959d369!8m2!3d40.4549274!4d-122.3030641!16s%2Fg%2F11dd_l2x61!19sChIJpc1J02TB0lQRadNZWU_3Vp0,The Willows,4.0,3,Apartment complex,"3254 East St, Anderson, CA 96007, United States","FM3W+XQ Anderson, California, USA",,,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=mbbrB-lStqBu-sNQ9KPc3g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=25.53363&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/HOA+management+businesses+in+Anderson+Redding+CA/@40.4482,-122.2967,14z",2025-09-25T19:31:42.076Z,,
https://www.google.com/maps/place/Renters+HQ/data=!4m7!3m6!1s0x54d2eca80c68e697:0x3f556a2cc97b8240!8m2!3d40.5639887!4d-122.3423054!16s%2Fg%2F1tkrljmj!19sChIJl-ZoDKjs0lQRQIJ7ySxqVT8,Renters HQ,3.4,79,Property management company,"1560 Hartnell Ave, Redding, CA 96002, United States","HM75+H3 Redding, California, USA",http://www.rentershq.com/,+1 530-722-0800,Open ⋅ Closes 5 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=yPfh6TnwfW5Swu1wyb_N2A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=350.33734&pitch=0&thumbfov=100,true,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Anderson+Redding+CA/@40.4482,-122.2967,14z",2025-09-25T19:31:47.007Z,,
https://www.google.com/maps/place/Tuscan+Sun+Property+Management/data=!4m7!3m6!1s0x54d2ecb68aeb3161:0x7036fa71ee882be9!8m2!3d40.5873643!4d-122.386791!16s%2Fg%2F1q6n2h336!19sChIJYTHrirbs0lQR6SuI7nH6NnA,Tuscan Sun Property Management,3.5,151,Property management company,"1310 Continental St, Redding, CA 96001, United States","HJP7+W7 Redding, California, USA",http://tuscansunredding.com/,+1 530-605-4110,Open ⋅ Closes 4 pm,,https://lh3.googleusercontent.com/p/AF1QipMBDIKIea2iQ0RN6CDMGUD2FqJj5AVUwP3txbAz=w505-h240-k-no,true,9 am–4 pm,9 am–3:30 pm,Closed,Closed,9 am–4 pm,9 am–4 pm,9 am–4 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Anderson+Redding+CA/@40.4482,-122.2967,14z",2025-09-25T19:31:51.964Z,,
"https://www.google.com/maps/place/Progressive+Management+Enterprises,+Inc./data=!4m7!3m6!1s0x54d2ed1fad5ccf83:0x820f82aa9c5de87f!8m2!3d40.566435!4d-122.3611491!16s%2Fg%2F1tk4qwx1!19sChIJg89crR_t0lQRf-hdnKqCD4I","Progressive Management Enterprises, Inc.",4.1,7,Property management company,"2805 Bechelli Ln, Redding, CA 96002, United States","HJ8Q+HG Redding, California, USA",https://pmecalifornia.com/,+1 530-243-4951,Open ⋅ Closes 5 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=lYgeDarH5ZfZfu-DwedMYQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=103.582184&pitch=0&thumbfov=100,true,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Anderson+Redding+CA/@40.4482,-122.2967,14z",2025-09-25T19:31:56.970Z,,
https://www.google.com/maps/place/Quality+Property+Management/data=!4m7!3m6!1s0x54d2eb66bcab5e33:0x6df2857b8b25c5e8!8m2!3d40.5752531!4d-122.3575439!16s%2Fg%2F1vp6zxtj!19sChIJM16rvGbr0lQR6MUli3uF8m0,Quality Property Management,3.0,18,Property management company,"2937, 2205 Hilltop Dr #143, Redding, CA 96002, United States","HJGR+4X Redding, California, USA",,+1 530-510-7831,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=DBJXbfxbu01jCSTN-e88Pg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=133.77904&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/HOA+management+businesses+in+Anderson+Redding+CA/@40.4482,-122.2967,14z",2025-09-25T19:31:59.748Z,,
https://www.google.com/maps/place/Anderson+City+Manager/data=!4m7!3m6!1s0x54d2c160c2aed89f:0x7545cdaad01f39ec!8m2!3d40.447689!4d-122.3002929!16s%2Fg%2F1v_w22n2!19sChIJn9iuwmDB0lQR7Dkf0KrNRXU,Anderson City Manager,3.4,5,City government office,"1887 Howard St, Anderson, CA 96007, United States","CMXX+3V Anderson, California, USA",https://www.ci.anderson.ca.us/city_administration/city_administration1/city_manager.php,+1 530-378-6646,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=mClz7B-VlXyKnPavlYB7ZA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=152.43835&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/HOA+management+businesses+in+Anderson+Redding+CA/@40.4482,-122.2967,14z",2025-09-25T19:32:02.501Z,,
https://www.google.com/maps/place/Level+Up+Portfolio+Management/data=!4m7!3m6!1s0x54d2edf2b91e97cf:0xd3a101398ca8698!8m2!3d40.5866889!4d-122.3892647!16s%2Fg%2F11xv_6jd35!19sChIJz5ceufLt0lQRmIbKmBMQOg0,Level Up Portfolio Management,5.0,2,Property management company,"1304 East St #203, Redding, CA 96001, United States","HJP6+M7 Redding, California, USA",https://www.levelupportfolio.com/,+1 530-206-0143,"Open ⋅ Closes 4 pm

Updated by this business 2 weeks ago",,https://lh3.googleusercontent.com/p/AF1QipOVZy5xuQQagDHVgJAgvA5BRs2MSOWdSfDi97Bp=w408-h305-k-no,true,9 am–4 pm,9 am–4 pm,Closed,Closed,9 am–4 pm,9 am–4 pm,9 am–4 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Anderson+Redding+CA/@40.4482,-122.2967,14z",2025-09-25T19:32:07.730Z,,
https://www.google.com/maps/place/Valley+View+Apartments/data=!4m7!3m6!1s0x54d2c1f516390d01:0xf5bb1692558afb6a!8m2!3d40.4450751!4d-122.2968211!16s%2Fg%2F11h5mdv72v!19sChIJAQ05FvXB0lQRavuKVZIWu_U,Valley View Apartments,5.0,2,Apartment complex,"2568 CA-273, Anderson, CA 96007, United States","CPW3+27 Anderson, California, USA",http://valleyviewanderson.com/,+1 530-364-5530,Open ⋅ Closes 3 pm,,https://lh3.googleusercontent.com/p/AF1QipPxQSTK4sSKmxKmEI-30q9J6ZxFsWZRvB9K8f4i=w408-h305-k-no,true,10 am–3 pm,10 am–3 pm,Closed,Closed,10 am–3 pm,10 am–3 pm,10 am–3 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Anderson+Redding+CA/@40.4482,-122.2967,14z",2025-09-25T19:32:12.629Z,,
https://www.google.com/maps/place/Shady+Lane+Apartments/data=!4m7!3m6!1s0x54d2c16a8ddc59b9:0x2381507b36caf814!8m2!3d40.4524179!4d-122.2833293!16s%2Fg%2F1tf07dbl!19sChIJuVncjWrB0lQRFPjKNntQgSM,Shady Lane Apartments,3.8,5,Apartment building,"2401 Shady Ln, Anderson, CA 96007, United States","FP28+XM Anderson, California, USA",,+1 530-365-4605,Open ⋅ Closes 4 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=yhNxeAFdpmi0mOgPgNY1Yw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=47.39406&pitch=0&thumbfov=100,false,9 am–4 pm,9 am–4 pm,Closed,Closed,9 am–4 pm,9 am–4 pm,9 am–4 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Anderson+Redding+CA/@40.4482,-122.2967,14z",2025-09-25T19:32:17.977Z,,
https://www.google.com/maps/place/HM+Development+Group/data=!4m7!3m6!1s0x54d2ed078eb21871:0xa0ab542a93df8249!8m2!3d40.5866927!4d-122.3892927!16s%2Fg%2F11vb_gzt3c!19sChIJcRiyjgft0lQRSYLfkypUq6A,HM Development Group,5.0,9,Property management company,"1304 East St, Redding, CA 96001, United States","HJP6+M7 Redding, California, USA",https://hmdevelopmentgroup.com/,+1 530-206-0143,Open ⋅ Closes 5 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=peUj1y6MdTQ3bJuI7KqTww&cb_client=search.gws-prod.gps&w=408&h=240&yaw=246.5008&pitch=0&thumbfov=100,true,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 am,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Anderson+Redding+CA/@40.4482,-122.2967,14z",2025-09-25T19:32:22.909Z,,
https://www.google.com/maps/place/Above+All+Property+Services/data=!4m7!3m6!1s0x54d2932b7788fb6f:0x7896195de90f9b30!8m2!3d40.5912755!4d-122.3579308!16s%2Fg%2F11g0k23178!19sChIJb_uIdyuT0lQRMJsP6V0Zlng,Above All Property Services,5.0,1,Property management company,"1095 Hilltop Dr, Redding, CA 96003, United States","HJRR+GR Redding, California, USA",http://www.aboveallpropertyservices.com/contact/,+1 949-584-0092,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=KVNFeROMM-Rtviq7f_NaQA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=4.779861&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/HOA+management+businesses+in+Anderson+Redding+CA/@40.4482,-122.2967,14z",2025-09-25T19:32:25.908Z,,
"https://www.google.com/maps/place/California+Property+Marketing/@40.5564562,-122.3635359,17z/data=!3m1!4b1!4m6!3m5!1s0x54d2ec9d5f695c09:0xb968ce2e01048235!8m2!3d40.5564562!4d-122.3635359!16s%2Fg%2F12624w47r",California Property Marketing,4.1,17,Property management company,"3464 Bechelli Ln STE B, Redding, CA 96002, United States","HJ4P+HH Redding, California, USA",,+1 530-221-5000,,,,false,,,,,,,,"https://www.google.com/maps/search/HOA+management+businesses+in+Anderson+Redding+CA/@40.4482,-122.2967,14z",2025-09-25T19:32:30.752Z,,
https://www.google.com/maps/place/Response+Property+Management/data=!4m7!3m6!1s0x54d294a9730c0001:0x6c95a803fd39759!8m2!3d40.56703!4d-122.3209066!16s%2Fg%2F11hy9p4m0q!19sChIJAQAMc6mU0lQRWZfTP4BayQY,Response Property Management,2.0,4,Property management company,"2684 Wilson Ave, Redding, CA 96002, United States","HM8H+RJ Redding, California, USA",https://response-property.com/,,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=5nPnWjGAOE7tQd51Bwaveg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=14.462612&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/HOA+management+businesses+in+Anderson+Redding+CA/@40.4482,-122.2967,14z",2025-09-25T19:32:33.765Z,,
https://www.google.com/maps/place/CRBR+Property+Damage+Services+-+Restoration+%26+Construction/data=!4m7!3m6!1s0x54d2c185dba0825f:0x527631015cd73384!8m2!3d40.4660525!4d-122.3209477!16s%2Fg%2F1tf1bh1m!19sChIJX4Kg24XB0lQRhDPXXAExdlI,CRBR Property Damage Services - Restoration & Construction,4.5,16,Fire damage restoration service,"19690 N Hirsch Ct #1, Anderson, CA 96007, United States","FM8H+CJ Anderson, California, USA",http://www.crbrredding.com/?utm_source=gmb&utm_medium=Yext,+1 530-246-4886,Open 24 hours,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipPD4eIvfoSPGCvJ24twGbz2UjZxnuCOn0U-jWLu=w408-h272-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/HOA+management+businesses+in+Anderson+Redding+CA/@40.4482,-122.2967,14z",2025-09-25T19:32:38.677Z,,
https://www.google.com/maps/place/Shasta+District+Fair+%26+Event+Center/data=!4m7!3m6!1s0x54d2c17d000b9d33:0x670919dcd4ddd66a!8m2!3d40.4540655!4d-122.3089264!16s%2Fg%2F1263hg1gt!19sChIJM50LAH3B0lQRatbd1NwZCWc,Shasta District Fair & Event Center,4.1,1033,Event venue,"1890 Briggs St, Anderson, CA 96007, United States","FM3R+JC Anderson, California, USA",https://www.shastadistrictfairandeventcenter.com/,+1 530-378-6789,Open ⋅ Closes 5 pm,,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqdam24dZxSsYnNiTVp7IYHJlbP2tDEUKfRoIScmCd6VT-JETNSNpTxaWQ1M5LGkGOMueUxGSbCIhJ9914McThvGL7WaWjzZ5IHxDsAtx-_rbeCgJfwM1ziRfHV-4e56yDz2kfwDQ=w408-h544-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Anderson+Redding+CA/@40.4482,-122.2967,14z",2025-09-25T19:32:43.529Z,,
https://www.google.com/maps/place/Gateway+Apartments/data=!4m7!3m6!1s0x54d2c14809dab725:0x6ab77c2cdf7c4282!8m2!3d40.4532421!4d-122.2862288!16s%2Fg%2F1thggrxp!19sChIJJbfaCUjB0lQRgkJ83yx8t2o,Gateway Apartments,4.1,14,Apartment building,"2600 Shady Ln, Anderson, CA 96007, United States","FP37+7G Anderson, California, USA",,+1 530-378-0710,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=CdTKMLFQZOyaUxZKTmN3Mg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=218.60466&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/HOA+management+businesses+in+Anderson+Redding+CA/@40.4482,-122.2967,14z",2025-09-25T19:32:46.821Z,,
https://www.google.com/maps/place/Tappan+%26+Associates/data=!4m7!3m6!1s0x54d2ecbdbe89a9f9:0xca0b2d8803eec2b2!8m2!3d40.5692359!4d-122.3631941!16s%2Fg%2F1tgm2l8g!19sChIJ-amJvr3s0lQRssLuA4gtC8o,Tappan & Associates,2.0,4,Property management company,"2610 Bechelli Ln STE D, Redding, CA 96002, United States","HJ9P+MP Redding, California, USA",,+1 530-222-4448,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=pHU8mQ4EykCbfqxCT0YqFg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=269.32535&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/HOA+management+businesses+in+Anderson+Redding+CA/@40.4482,-122.2967,14z",2025-09-25T19:32:49.589Z,,
