placeUrl,title,rating,reviewCount,category,attributes,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,monday,tuesday,wednesday,thursday,friday,saturday,sunday,query,timestamp,info,isBlackOwned,error
https://www.google.com/maps/place/Robert+A.+Lee+Community+Recreation+Center/data=!4m7!3m6!1s0x87e441e5756f8a91:0x4bdc572acb25534a!8m2!3d41.6584651!4d-91.5300536!16s%2Fg%2F1vc82c34!19sChIJkYpvdeVB5IcRSlMlyypX3Es,Robert A. Lee Community Recreation Center,4.6,59,Recreation center,,"220 S Gilbert St, Iowa City, IA 52240, United States","MF59+9X Iowa City, Iowa, USA",https://www.icgov.org/Home/Components/FacilityDirectory/FacilityDirectory/104/,+1 319-356-5100,Open ⋅ Closes 9 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSz9JzlSZFEL4xg73Lo6qTb9szesBVc7vecljbP0FDkgSQRILnts7yX_nMUhAc2W44VwigMC-5ZCfWtkiC2O65TsplhgJF2Hxeg9SCz3gQ0-ECeaZfaoa-sO_F6I62gVhIqlbuQS=w408-h306-k-no,true,6:15 am–9 pm,6:15 am–9 pm,6:15 am–9 pm,6:15 am–9 pm,6:15 am–9 pm,6:15 am–8 pm,11 am–8 pm,"https://www.google.com/maps/search/pool+services+businesses+in+Iowa+City+IA+IA/@41.6578257,-91.5346169,14z",2025-10-27T18:11:34.197Z,,,
https://www.google.com/maps/place/TCB+Pool+Hall/data=!4m7!3m6!1s0x87e441ee415b3719:0x7724b2c2a159ca38!8m2!3d41.6591036!4d-91.5340068!16s%2Fg%2F1tjv41lh!19sChIJGTdbQe5B5IcROMpZocKyJHc,TCB Pool Hall,4.4,201,Pool hall,,"114 E College St, Iowa City, IA 52240, United States","MF58+J9 Iowa City, Iowa, USA",https://m.facebook.com/TCB-Pool-Hall-114902528563318/,+1 319-887-2665,Closed ⋅ Opens 7 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSw4UgsPDlMnI17YBzE4sI04ajSAi2c880PtgnRAo_ehMF4MXdtxfrOVJ4pvupZHGy3epJ6PQQjo_FTzdjsUqfuLFKnIHU0YEREuvOwNWdblgGN15RjP-_mSoJILyr27QcaH2sW9=w408-h544-k-no,true,7 pm–2 am,7 pm–2 am,7 pm–2 am,7 pm–2 am,7 pm–2 am,7 pm–2 am,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Iowa+City+IA+IA/@41.6578257,-91.5346169,14z",2025-10-27T18:11:39.006Z,,,
https://www.google.com/maps/place/Coralville+Community+Aquatic+Center/data=!4m7!3m6!1s0x87e443e676122931:0xaf1a5b4e0ff3ee67!8m2!3d41.6792074!4d-91.5839322!16s%2Fg%2F1tplqwfg!19sChIJMSkSduZD5IcRZ-7zD05bGq8,Coralville Community Aquatic Center,4.3,153,Public swimming pool,,"1513 7th St, Coralville, IA 52241, United States","MCH8+MC Coralville, Iowa, USA",http://www.coralville.org/273/Coralville-Community-Aquatic-Center,+1 319-248-9330,Open ⋅ Closes 7 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzS6yh4hR27Tk1dTF-wnseL1F_V-h5pA0CtDEMb_yPA6bDLWmimPwK3ODmU6HO-5erLqQ2Z5sVjCPlLGIyIbqHFuJHjpIOrIgamERTGywYnnxnJPMcCSxS6iHcMjDcuO0u0WzY=w408-h306-k-no,true,11 am–7 pm,11 am–7 pm,11 am–7 pm,11 am–7 pm,11 am–7 pm,12–6 pm,12–6 pm,"https://www.google.com/maps/search/pool+services+businesses+in+Iowa+City+IA+IA/@41.6578257,-91.5346169,14z",2025-10-27T18:11:43.930Z,,,
https://www.google.com/maps/place/Weed+Man/data=!4m7!3m6!1s0x87e4f28e8addafe3:0x4e2a4590c37e7349!8m2!3d41.6345163!4d-91.5717103!16s%2Fg%2F11f342qdtf!19sChIJ46_dio7y5IcRSXN-w5BFKk4,Weed Man,4.7,295,Lawn care service,,"2451 Naples Ave SW, Iowa City, IA 52240, United States","JCMH+R8 Iowa City, Iowa, USA",https://iowa-city.weedman.com/,+1 319-569-0208,Open ⋅ Closes 6 pm,https://lh3.googleusercontent.com/p/AF1QipMhgxvRHpTjSE7xnb2nUu-CI5UME_rvQmYBLvZo=w427-h240-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Iowa+City+IA+IA/@41.6578257,-91.5346169,14z",2025-10-27T18:11:49.224Z,,,
https://www.google.com/maps/place/Liberty+Home+Pros/data=!4m7!3m6!1s0x87e45b634394ca23:0xfc09736f4ab53a34!8m2!3d41.6591667!4d-91.5323373!16s%2Fg%2F11jjy3shh0!19sChIJI8qUQ2Nb5IcRNDq1Sm9zCfw,Liberty Home Pros,5.0,28,General contractor,,"136 S Dubuque St, Iowa City, IA 52240, United States","MF59+M3 Iowa City, Iowa, USA",https://www.libertyhomepro.com/home,+1 319-330-3761,Open ⋅ Closes 6 pm,https://lh3.googleusercontent.com/p/AF1QipOOtYsjdU0WaniFKyKATkf2zQ-Blz1XGoUL822u=w408-h501-k-no,true,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Iowa+City+IA+IA/@41.6578257,-91.5346169,14z",2025-10-27T18:11:54.505Z,,,
https://www.google.com/maps/place/Mercer+Park+Aquatic+Center+Scanlon+Gymnasium/data=!4m7!3m6!1s0x87e46a43c2ebfa13:0x32ac5f3debee3721!8m2!3d41.645756!4d-91.4978309!16s%2Fg%2F1v_z4wly!19sChIJE_rrwkNq5IcRITfu6z1frDI,Mercer Park Aquatic Center Scanlon Gymnasium,4.3,11,Gym,,"2701 Bradford Dr, Iowa City, IA 52240, United States","JGW2+8V Iowa City, Iowa, USA",https://www.icgov.org/Home/Components/FacilityDirectory/FacilityDirectory/106/571,+1 319-356-5109,Open ⋅ Closes 9 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=9chJiawMyfVhYGlIqVI8TQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=315.80835&pitch=0&thumbfov=100,false,6:15 am–9 pm,6:15 am–9 pm,6:15 am–9 pm,6:15 am–9 pm,6:15 am–9 pm,6:15 am–8 pm,11 am–8 pm,"https://www.google.com/maps/search/pool+services+businesses+in+Iowa+City+IA+IA/@41.6578257,-91.5346169,14z",2025-10-27T18:11:59.703Z,,,
https://www.google.com/maps/place/Fiddlehead+Gardens/data=!4m7!3m6!1s0x87e441e55b40afeb:0x96c874d9c1edb4ed!8m2!3d41.6411043!4d-91.5305494!16s%2Fg%2F1tkjlrj0!19sChIJ669AW-VB5IcR7bTtwdl0yJY,Fiddlehead Gardens,4.5,24,Landscaper,,"1947 Waterfront Dr, Iowa City, IA 52240, United States","JFR9+CQ Iowa City, Iowa, USA",http://www.fiddleheadgardens-landscaping.com/,+1 319-853-9893,"Open ⋅ Closes 5 pm

Updated by this business 2 weeks ago",https://lh3.googleusercontent.com/p/AF1QipMeBeo189igr2CIRCjuytHQ8OwGVsvv30IDMyvF=w408-h523-k-no,true,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Iowa+City+IA+IA/@41.6578257,-91.5346169,14z",2025-10-27T18:12:04.948Z,,,
https://www.google.com/maps/place/Bounce+Party+Supplies+LLC/data=!4m7!3m6!1s0x87e444090bb39719:0x7094c350be5c36d3!8m2!3d41.6349308!4d-91.5717537!16s%2Fg%2F1hhjks21t!19sChIJGZezCwlE5IcR0zZcvlDDlHA,Bounce Party Supplies LLC,4.9,94,Party equipment rental service,,"2419 Naples Ave SW Units 5A & 6A, Iowa City, IA 52240, United States","JCMH+X7 Iowa City, Iowa, USA",http://www.bouncepartysupplies.com/,+1 319-331-7062,"Open ⋅ Closes 5 pm

Updated by this business 9 weeks ago",https://lh3.googleusercontent.com/p/AF1QipP2nA19qyf7TSFrzIJqZDQz0jjiKRnpdecbUUNd=w408-h469-k-no,true,7 am–5 pm,Closed,Closed,Closed,7 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Iowa+City+IA+IA/@41.6578257,-91.5346169,14z",2025-10-27T18:12:10.053Z,,,
https://www.google.com/maps/place/Iowa+Landscape/data=!4m7!3m6!1s0x87e4413aeba796d5:0x7eea1708ccef7084!8m2!3d41.7302884!4d-91.655101!16s%2Fg%2F11jj_knhqf!19sChIJ1Zan6zpB5IcRhHDvzAgX6n4,Iowa Landscape,4.8,40,Landscaper,,,,http://iowa-landscape.com/,+1 319-382-9060,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipOGNxNTzNPByAiNHVaaTOm1lfjzA_ei43ynCEIc=w408-h281-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–12 pm,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Iowa+City+IA+IA/@41.6578257,-91.5346169,14z",2025-10-27T18:12:15.185Z,,,
https://www.google.com/maps/place/Lenoch+%26+Cilek+Ace+Hardware/data=!4m7!3m6!1s0x87e441fedefda0db:0xd71f72527b588c5d!8m2!3d41.6682466!4d-91.5248379!16s%2Fg%2F1tfzmwzz!19sChIJ26D93v5B5IcRXYxYe1JyH9c,Lenoch & Cilek Ace Hardware,4.5,277,Hardware store,"Hardware store stocking household tools, garden supplies, home decor & more. · In-store shopping · Kerbside pickup · Delivery","600 N Dodge St, Iowa City, IA 52245, United States","MF9G+73 Iowa City, Iowa, USA",http://www.iowacityace.com/,+1 319-354-4112 ext. 2,Open ⋅ Closes 8 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwx8WqXnZuarxjBHxMvmH8KTJ7_9WzY3EtKJb1R1vXOqNHC1AD6Hdfp945TQtoq4-vvzqYZSvTk-JyMFOQgmZbagR7bpGhNPrJKYsxi93qSjMVjM9zzOjrGi3m-P37U6vVO0gIiFw=w408-h306-k-no,true,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–6 pm,9 am–5 pm,"https://www.google.com/maps/search/pool+services+businesses+in+Iowa+City+IA+IA/@41.6578257,-91.5346169,14z",2025-10-27T18:12:20.395Z,,,
https://www.google.com/maps/place/Mercer+Park/data=!4m7!3m6!1s0x87e46a448d5ba51b:0xfb22b90338bb3655!8m2!3d41.6443944!4d-91.4955929!16s%2Fg%2F1thzpf_2!19sChIJG6VbjURq5IcRVTa7OAO5Ivs,Mercer Park,4.5,437,Park,"Amenities here include an indoor pool, gym, picnic/BBQ area, playground, sports courts & ballfields. · Dogs allowed","1317 Dover St, Iowa City, IA 52240, United States","JGV3+QQ Iowa City, Iowa, USA",https://www.icgov.org/Home/Components/FacilityDirectory/FacilityDirectory/56/252,+1 319-356-5100,Open ⋅ Closes 10 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSx8RP1g-y7CwapL4V46Cd0QUU0B2Vdi8XeK5n4lwaLyzMxGANsaSMFU-ClPnSmJMRhh1ltRw1qBzjPHKPLfz5jparLyrGB7PaZyFYgYuAD-w3LrIp3UKoGQYxl59WUKACO9jQ=w408-h306-k-no,false,6 am–10 pm,6 am–10 pm,6 am–10 pm,6 am–10 pm,6 am–10 pm,6 am–10 pm,11 am–10 pm,"https://www.google.com/maps/search/pool+services+businesses+in+Iowa+City+IA+IA/@41.6578257,-91.5346169,14z",2025-10-27T18:12:26.184Z,,,
https://www.google.com/maps/place/Concrete+PolyFix/data=!4m7!3m6!1s0x87e40b95b67d3edf:0x26580a62c3ef9a57!8m2!3d41.6431591!4d-91.5343677!16s%2Fg%2F11f6gwf4_t!19sChIJ3z59tpUL5IcRV5rvw2IKWCY,Concrete PolyFix,4.8,173,Concrete contractor,,"150 Stevens Dr, Iowa City, IA 52240, United States","JFV8+77 Iowa City, Iowa, USA",https://concretepolyfix.com/,+1 319-535-2401,"Open ⋅ Closes 5 pm

Updated by this business 11 weeks ago",https://lh3.googleusercontent.com/p/AF1QipOlL9tJq4yp_OiMgugran_r-H6Ofjp3LmYufmw=w408-h274-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Iowa+City+IA+IA/@41.6578257,-91.5346169,14z",2025-10-27T18:12:31.535Z,,,
https://www.google.com/maps/place/Iowa+City+Landscaping+%26+Garden+Center/data=!4m7!3m6!1s0x87e441bc3468a46b:0x76978d9b3130e7d1!8m2!3d41.647737!4d-91.545964!16s%2Fg%2F1tklr2t2!19sChIJa6RoNLxB5IcR0ecwMZuNl3Y,Iowa City Landscaping & Garden Center,4.5,71,Garden center,· In-store shopping · In-store pick-up · Delivery,"520 Hwy 1 W, Iowa City, IA 52246, United States","JFX3+3J Iowa City, Iowa, USA",https://www.iowacitylandscaping.com/,+1 319-337-8351,Open ⋅ Closes 6 pm,https://lh3.googleusercontent.com/p/AF1QipNRbDvp4ik_vcA44r6j5bIEIiQxXox3TgwryWQR=w408-h306-k-no,true,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–5 pm,10 am–5 pm,"https://www.google.com/maps/search/pool+services+businesses+in+Iowa+City+IA+IA/@41.6578257,-91.5346169,14z",2025-10-27T18:12:37.569Z,,,
https://www.google.com/maps/place/Colonial+Lanes/data=!4m7!3m6!1s0x87e441ca3be7b037:0x101ad2d1e7d0d65!8m2!3d41.630946!4d-91.544358!16s%2Fg%2F1td6sslh!19sChIJN7DnO8pB5IcRZQ19Hi2tAQE,Colonial Lanes,4.2,643,Bowling alley,,"2253 Old Hwy 218 S, Iowa City, IA 52246, United States","JFJ4+97 Iowa City, Iowa, USA",http://www.coloniallanesia.com/,+1 319-338-1573,Open ⋅ Closes 10 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyU-yAN1lf-dCIFM0wTud4p65te7nBF6d3T1Mfin98ngMPq3a7WF5YPi5dSMA-2gURAomIPtVw2rn2DLMYBS4iLxy4jslKeuf01wZ42YvRCop0vOCu4ypzOgIlzkpz0aA1RB7C3=w408-h306-k-no,true,11 am–10 pm,11 am–10 pm,11 am–10 pm,11 am–10 pm,11 am–12 am,11 am–12 am,11 am–11 pm,"https://www.google.com/maps/search/pool+services+businesses+in+Iowa+City+IA+IA/@41.6578257,-91.5346169,14z",2025-10-27T18:12:43.110Z,,,
"https://www.google.com/maps/place/Schmidt+Excavating+%26+Snow+Removal/@41.6354273,-91.4901436,17z/data=!3m1!4b1!4m6!3m5!1s0xf6ddd0788cf3407:0x7f1e983a7ede2524!8m2!3d41.6354273!4d-91.4901436!16s%2Fg%2F11s7bg6m0w",Schmidt Excavating & Snow Removal,4.9,16,Excavating contractor,,"2339 Heinz Rd M, Iowa City, IA 52240, United States","JGP5+5W Iowa City, Iowa, USA",https://www.icexcavate.com/,+1 319-251-2769,Open ⋅ Closes 5 pm,,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Iowa+City+IA+IA/@41.6578257,-91.5346169,14z",2025-10-27T18:12:50.589Z,,,
https://www.google.com/maps/place/City+Park+Pool/data=!4m7!3m6!1s0x87e4421e11937e21:0x59c981322aa56407!8m2!3d41.6728936!4d-91.5383733!16s%2Fg%2F1vvdvs0r!19sChIJIX6TER5C5IcRB2SlKjKByVk,City Park Pool,4.6,94,Outdoor swimming pool,,"200 Park Rd, Iowa City, IA 52246, United States","MFF6+5M Iowa City, Iowa, USA",https://www.icgov.org/pools,+1 319-356-5100,Temporarily closed,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwJNz_BJAosozzl-1yrS2M9JLZ20lLt_uEzPezvi-Joe4ac_wEF3sQ553NSk6gTelnplO_oeK-RocaSFigfRy7eNmBuokHn3mco4bpTqHkxn4bFksZOhDYtebNWtfxmBrpEInxOXQ=w426-h240-k-no,true,,,,,,,,"https://www.google.com/maps/search/pool+services+businesses+in+Iowa+City+IA+IA/@41.6578257,-91.5346169,14z",2025-10-27T18:12:56.332Z,,,
https://www.google.com/maps/place/New+%26+Used+Spa+Outlet/data=!4m7!3m6!1s0x87e44725939d1aa1:0x5150c844d96dce37!8m2!3d41.6482155!4d-91.5407246!16s%2Fg%2F11f3zky30b!19sChIJoRqdkyVH5IcRN85t2UTIUFE,New & Used Spa Outlet,4.1,23,Hot tub store,,"1029 S Riverside Dr suite 300, Iowa City, IA 52246, United States","JFX5+7P Iowa City, Iowa, USA",,+1 319-330-5744,Temporarily closed,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxtqhvqVYl0PFdd4Z7-wWKF4VI1pBkTc7VsMbORumCXSg8SJ9YQdUGc7PyewzEvkxFUqjd7nlaZ5VfSmjwdyXuYHsHS5hSUrscvfdrgoVHffYFOSF1dBu18jm5NXXzqvz7PXzwU=w408-h544-k-no,true,,,,,,,,"https://www.google.com/maps/search/pool+services+businesses+in+Iowa+City+IA+IA/@41.6578257,-91.5346169,14z",2025-10-27T18:13:01.467Z,,,
