placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,query,timestamp,sunday,monday,tuesday,wednesday,thursday,friday,saturday,info,isBlackOwned,attributes,error
https://www.google.com/maps/place/Serenity+Foundation+of+Texas/data=!4m7!3m6!1s0x865321026360bda3:0x998b7d08060f04fb!8m2!3d32.4512793!4d-99.7398812!16s%2Fg%2F11c0rn3ptq!19sChIJo71gYwIhU4YR-wQPBgh9i5k,Serenity Foundation of Texas,5.0,4,Counselor,"1546 N 2nd St, Abilene, TX 79601, United States","F726+G2 Abilene, Texas, USA",http://serenitytexas.com/,+1 325-673-6489,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=HyC-2uEa9hKYOMNHfKh5FQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=358.2475&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Infusion+centers+in+Sweetwater+Abilene+TX/@32.4534878,-99.7312829,14z",2025-09-28T23:01:36.803Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,,,
https://www.google.com/maps/place/Restore+Wellness+Centre/data=!4m7!3m6!1s0x86568dae744aab93:0x86f080b491ef8970!8m2!3d32.4283087!4d-99.7881735!16s%2Fg%2F11bz0bgrpk!19sChIJk6tKdK6NVoYRcInvkbSA8IY,Restore Wellness Centre,4.6,50,Medical clinic,"1702 S Clack St Suite 1, Abilene, TX 79605, United States","C6H6+8P Abilene, Texas, USA",https://restorewellnesscentre.com/,+1 325-704-5069,Closed ⋅ Opens 9 am Mon,https://lh3.googleusercontent.com/p/AF1QipP-LQbE73CxXa1ZKwJzu7kZFJisq_t3d_5d8eG1=w408-h244-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Sweetwater+Abilene+TX/@32.4534878,-99.7312829,14z",2025-09-28T23:01:41.356Z,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,,,,
https://www.google.com/maps/place/Cancer+Services+Network+Inc/data=!4m7!3m6!1s0x86568e19f97538dd:0x72646b942138a02b!8m2!3d32.4529889!4d-99.736201!16s%2Fg%2F1vc826wx!19sChIJ3Th1-RmOVoYRK6A4IZRrZHI,Cancer Services Network Inc,5.0,8,Social services organization,"1242 N 4th St, Abilene, TX 79601, United States","F737+5G Abilene, Texas, USA",http://cancerservicesnetwork.org/,+1 325-672-0040,Closed ⋅ Opens 8:30 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Pg_30GzvBPS8E5sQNB7GNA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=23.124872&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Infusion+centers+in+Sweetwater+Abilene+TX/@32.4534878,-99.7312829,14z",2025-09-28T23:01:45.999Z,Closed,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30–11:30 am,Closed,,,,
https://www.google.com/maps/place/Texas+Breast+Specialists-Abilene/data=!4m7!3m6!1s0x86568fbedfc8d7ab:0x330f05964015c6df!8m2!3d32.4616015!4d-99.735885!16s%2Fg%2F11mcnh3ws1!19sChIJq9fI376PVoYR38YVQJYFDzM,Texas Breast Specialists-Abilene,,,Cancer treatment center,"1042 Hickory St, Abilene, TX 79601, United States","F767+JJ Abilene, Texas, USA",https://www.texasoncology.com/cancer-centers/abilene/abilene/texas-breast-specialists-abilene,+1 325-232-8641,Closed ⋅ Opens 8:30 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Nm6FhRBE3wI1u1ljeil6Fg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=284.33258&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Infusion+centers+in+Sweetwater+Abilene+TX/@32.4534878,-99.7312829,14z",2025-09-28T23:01:50.668Z,Closed,8:30 am–4:30 pm,8:30 am–4:30 pm,8:30 am–4:30 pm,8:30 am–4:30 pm,8:30 am–12 pm,Closed,,,,
https://www.google.com/maps/place/Totoe+Medical+Group/data=!4m7!3m6!1s0x86568e32212424fd:0x57d6f6e50e11a009!8m2!3d32.4646036!4d-99.7261774!16s%2Fg%2F11bwfk5y_z!19sChIJ_SQkITKOVoYRCaARDuX21lc,Totoe Medical Group,5.0,121,Medical clinic,"1366 N Treadaway Blvd, Abilene, TX 79601, United States","F77F+RG Abilene, Texas, USA",https://www.totoemedicaldpc.com/,+1 325-704-2570,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipMKn3NWZhuX0b3h2hao5MKEFBitBiEer2AY3Rko=w408-h292-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Sweetwater+Abilene+TX/@32.4534878,-99.7312829,14z",2025-09-28T23:01:55.084Z,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–1 pm,Closed,Identifies as women-owned,true,,
https://www.google.com/maps/place/Abilene+Endoscopy+Center/data=!4m7!3m6!1s0x86568e2d63be2ce5:0x3d090bebb6936371!8m2!3d32.4742659!4d-99.7341981!16s%2Fg%2F1tdc1197!19sChIJ5Sy-Yy2OVoYRcWOTtusLCT0,Abilene Endoscopy Center,4.9,511,Surgical center,"1249 Ambler Ave # 100, Abilene, TX 79601, United States","F7F8+P8 Abilene, Texas, USA",http://abileneendoscopy.com/,+1 325-480-0375,Closed ⋅ Opens 7 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=FCpRPUjr0GEl8bJnyndAtQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=183.82703&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Infusion+centers+in+Sweetwater+Abilene+TX/@32.4534878,-99.7312829,14z",2025-09-28T23:02:00.030Z,Closed,7 am–3:30 pm,7 am–3:30 pm,7 am–3:30 pm,7 am–3:30 pm,7 am–3:30 pm,Closed,,,,
https://www.google.com/maps/place/Hendrick+Cardiac+Rehab/data=!4m7!3m6!1s0x86568e2e732cb781:0x3191ce0e2615556!8m2!3d32.4706064!4d-99.7327728!16s%2Fg%2F11b86sx59_!19sChIJgbcscy6OVoYRVlVh4uAcGQM,Hendrick Cardiac Rehab,5.0,3,Medical clinic,"1150 N 18th St #400, Abilene, TX 79601, United States","F7C8+6V Abilene, Texas, USA",https://www.hendrickhealth.org/services/heart-vascular/,+1 325-670-4690,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=541r7M6zVyonRGaKnYM4XA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=356.70358&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Infusion+centers+in+Sweetwater+Abilene+TX/@32.4534878,-99.7312829,14z",2025-09-28T23:02:02.590Z,,,,,,,,,,,
https://www.google.com/maps/place/Addiction+Hope+Treatment+Program/data=!4m7!3m6!1s0x86568e7f0602e88d:0xf425bb54f61bbeef!8m2!3d32.431577!4d-99.765629!16s%2Fg%2F11b73mwk0l!19sChIJjegCBn-OVoYR774b9lS7JfQ,Addiction Hope Treatment Program,1.0,1,Addiction treatment center,"3301 S 14th St Suite #16-151, Abilene, TX 79605, United States","C6JM+JP Abilene, Texas, USA",,+1 325-267-6038,Open ⋅ Closes 10 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=HiHFXTjVpzZ4rfMGFAelpQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=1.0873153&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Infusion+centers+in+Sweetwater+Abilene+TX/@32.4534878,-99.7312829,14z",2025-09-28T23:02:07.079Z,6 am–10 pm,6 am–10 pm,6 am–10 pm,6 am–10 pm,6 am–10 pm,6 am–10 pm,6 am–10 pm,,,,
https://www.google.com/maps/place/New+Hope+Abilene+Addiction+Treatment+Network/data=!4m7!3m6!1s0x86d1538f92a35d95:0xd26101cf539a39db!8m2!3d32.4487364!4d-99.7331439!16s%2Fg%2F11h8yjjy7c!19sChIJlV2jko9T0YYR2zmaU88BYdI,New Hope Abilene Addiction Treatment Network,1.0,1,Addiction treatment center,"Abilene, TX 79601, United States","C7X8+FP Abilene, Texas, USA",http://sober-nation.com/#abilene_tx,+1 325-244-6388,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=8UseTJA9YRPJNLP_wvSD-g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=181.99318&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Infusion+centers+in+Sweetwater+Abilene+TX/@32.4534878,-99.7312829,14z",2025-09-28T23:02:11.834Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,,,
https://www.google.com/maps/place/Total+Wellness+Mental+Health/data=!4m7!3m6!1s0x86568d005f7b7447:0x67078e288f850658!8m2!3d32.4213167!4d-99.7918777!16s%2Fg%2F11ldlykxx0!19sChIJR3R7XwCNVoYRWAaFjyiOB2c,Total Wellness Mental Health,5.0,15,Medical clinic,"5250 US-277, Abilene, TX 79605, United States","C6C5+G6 Abilene, Texas, USA",https://twmhealth.com/,+1 325-899-1053,Closed ⋅ Opens 8 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Z5xnTHD0j1i5BN8EjUF-Ug&cb_client=search.gws-prod.gps&w=408&h=240&yaw=313.2476&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Infusion+centers+in+Sweetwater+Abilene+TX/@32.4534878,-99.7312829,14z",2025-09-28T23:02:16.574Z,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,,,,
https://www.google.com/maps/place/The+Beauty+Bus-+Abilene/data=!4m7!3m6!1s0x86568f521a0af9cd:0x1809b1fdc97fe79f!8m2!3d32.4439675!4d-99.7485705!16s%2Fg%2F11fktcb6x2!19sChIJzfkKGlKPVoYRn-d_yf2xCRg,The Beauty Bus- Abilene,5.0,210,Medical spa,"642 Sayles Blvd, Abilene, TX 79605, United States","C7V2+HH Abilene, Texas, USA",http://abilenebeautybus.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp,+1 325-280-0984,Closed ⋅ Opens 9 am Mon,https://lh3.googleusercontent.com/p/AF1QipONnZ9XBq3J9pCHNF5w4IKPXnSZ9wrKOrbcw7vY=w408-h306-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Sweetwater+Abilene+TX/@32.4534878,-99.7312829,14z",2025-09-28T23:02:21.087Z,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–3 pm,Closed,LGBTQ+ friendly,,,
https://www.google.com/maps/place/Baylor+Scott+%26+White+Urgent+Care%2B+Abilene+%28Highway+351%29/data=!4m7!3m6!1s0x8656904b2d56aaf3:0x17b6be1cb5d96c45!8m2!3d32.4789378!4d-99.6975363!16s%2Fg%2F1tf1c4vx!19sChIJ86pWLUuQVoYRRWzZtRy-thc,Baylor Scott & White Urgent Care+ Abilene (Highway 351),4.5,1090,Urgent care center,"1634 TX-351, Abilene, TX 79601, United States","F8H2+HX Abilene, Texas, USA",https://www.bswhealth.com/locations/urgent-care/uc-plus-abilene-highway-351?utm_source=google-mybusiness&utm_medium=organic&utm_campaign=UC+AbileneHighway351&utm_content=main-website,+1 325-676-1100,,https://lh3.googleusercontent.com/p/AF1QipPK2dXFkUTCwn76knEwwBaCGtQ0hkfmK86N-9gB=w408-h408-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Sweetwater+Abilene+TX/@32.4534878,-99.7312829,14z",2025-09-28T23:02:25.886Z,,,,,,,,,,,
https://www.google.com/maps/place/Clinica+Hispana+Abilene/data=!4m7!3m6!1s0x86568fddab81ca6b:0x7a3abf5bd0ef3970!8m2!3d32.4489963!4d-99.7803507!16s%2Fg%2F11k7hw1k05!19sChIJa8qBq92PVoYRcDnv0Fu_Ono,Clinica Hispana Abilene,4.9,159,Medical clinic,"4371 S 1st St, Abilene, TX 79605, United States","C6X9+HV Abilene, Texas, USA",https://amd-clinicahispana.com/,+1 325-701-4082,Closed ⋅ Opens 9 am Mon,https://lh3.googleusercontent.com/p/AF1QipNYIc-Zvxvn1SerrirWA1VVTaq1yJkAoHpGo0II=w408-h544-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Sweetwater+Abilene+TX/@32.4534878,-99.7312829,14z",2025-09-28T23:02:30.417Z,Closed,9 am–8 pm,9 am–8 pm,9 am–8 pm,9 am–8 pm,9 am–8 pm,9 am–8 pm,,,,
https://www.google.com/maps/place/Hendrick+Dialysis+Center/data=!4m7!3m6!1s0x86568fa49b01e3f3:0x2e059e1ec5561413!8m2!3d32.4720058!4d-99.7295366!16s%2Fg%2F11j85yhjjy!19sChIJ8-MBm6SPVoYRExRWxR6eBS4,Hendrick Dialysis Center,5.0,1,Dialysis center,"820 N 19th St, Abilene, TX 79601, United States","F7CC+R5 Abilene, Texas, USA",https://www.hendrickhealth.org/services/dialysis/,+1 325-670-5970,,https://lh3.googleusercontent.com/p/AF1QipOTGliAqHb0M3Yd3-0w-mvRujJAkNtD7I5bZBnu=w408-h383-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Sweetwater+Abilene+TX/@32.4534878,-99.7312829,14z",2025-09-28T23:02:32.998Z,,,,,,,,,,,
https://www.google.com/maps/place/The+Oaks+At+Radford+Hills+Healthcare+Center/data=!4m7!3m6!1s0x865691e61ca1a099:0x474543b3b580065!8m2!3d32.4510133!4d-99.7127895!16s%2Fg%2F1th63syt!19sChIJmaChHOaRVoYRZQBYOztUdAQ,The Oaks At Radford Hills Healthcare Center,3.5,65,Nursing home,"725 Medical Dr, Abilene, TX 79601, United States","F72P+CV Abilene, Texas, USA",https://slpoperations.com/,+1 325-672-3236,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqcgQZxy-rvPO8NvS3KMUPmcLnFd-3sSwFzylcX-1YclhwS7w11INyNhmVUeadbLc1-sUXAdUFNeZMUPNJgN-AaPBaWMJtymSvzD4kbM5jj5QJhBNEhKE9XfQFu4hyfLjgyOLmwiA=w408-h306-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Sweetwater+Abilene+TX/@32.4534878,-99.7312829,14z",2025-09-28T23:02:37.921Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,,,
https://www.google.com/maps/place/Serenity+House/data=!4m7!3m6!1s0x86568e1658d4bfa5:0x51a17d5cdc8b0e4b!8m2!3d32.4506692!4d-99.7382439!16s%2Fg%2F11b75mwgkq!19sChIJpb_UWBaOVoYRSw6L3Fx9oVE,Serenity House,4.8,8,Non-profit organization,"150 Orange St, Abilene, TX 79601, United States","F726+7P Abilene, Texas, USA",https://serenitytexas.com/,+1 325-673-6489,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipOkMQMoZ3HQHZLenHa6RnbiKMR-GUYwSTi_mfrg=w408-h301-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Sweetwater+Abilene+TX/@32.4534878,-99.7312829,14z",2025-09-28T23:02:42.732Z,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,,,,
https://www.google.com/maps/place/THRIVE+CARE+LLC+%28dba:+Thrive+Care+Medical+Clinic+-+Abilene%29/data=!4m7!3m6!1s0x86568fa0694a083d:0xc5fb7131eb715d8!8m2!3d32.432502!4d-99.7393373!16s%2Fg%2F11wc0lbf5r!19sChIJPQhKaaCPVoYR2BW3HhO3Xww,THRIVE CARE LLC (dba: Thrive Care Medical Clinic - Abilene),4.6,9,Medical clinic,"1326 S 14th St Suite D, Abilene, TX 79602, United States","C7M6+27 Abilene, Texas, USA",https://www.mythrivecare.org/,+1 325-275-7932,Closed ⋅ Opens 10 am Mon,https://lh3.googleusercontent.com/p/AF1QipPt7pKZ6hw-L_UmGy2pNnpA9qM-hXHw_fXaNsxy=w408-h306-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Sweetwater+Abilene+TX/@32.4534878,-99.7312829,14z",2025-09-28T23:02:47.274Z,Closed,10 am–5 pm,10 am–5 pm,10 am–5 pm,10 am–5 pm,10 am–5 pm,10 am–2 pm,,,,
https://www.google.com/maps/place/Hendrick+Breast+Institute/data=!4m7!3m6!1s0x86568f1450109841:0x8f9d466ad9aa5346!8m2!3d32.4705622!4d-99.7360703!16s%2Fg%2F11g1w7qvtd!19sChIJQZgQUBSPVoYRRlOq2WpGnY8,Hendrick Breast Institute,1.0,1,Women's health clinic,"1850 Hickory St Suite 201, Abilene, TX 79601, United States","F7C7+6H Abilene, Texas, USA",https://www.hendrickhealth.org/services/womens-health/breast-health/,+1 325-670-4673,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=FD-95nU3GgxQKsdtZhheew&cb_client=search.gws-prod.gps&w=408&h=240&yaw=99.645584&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Infusion+centers+in+Sweetwater+Abilene+TX/@32.4534878,-99.7312829,14z",2025-09-28T23:02:49.747Z,,,,,,,,,,,
https://www.google.com/maps/place/Texas+Cancer+Center/data=!4m7!3m6!1s0x86568d12effefd07:0x11f83dd0dcc7db33!8m2!3d32.3719721!4d-99.7476072!16s%2Fg%2F11k5ltjr0c!19sChIJB_3-7xKNVoYRM9vH3NA9-BE,Texas Cancer Center,,,Medical clinic,"Central Park Blvd, Abilene, TX 79606, United States","97C2+QX Abilene, Texas, USA",https://www.texasoncology.com/cancer-centers/abilene/abilene/medical-oncology,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=a033zkLtimfN4AipN9FZTQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=96.83103&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Infusion+centers+in+Sweetwater+Abilene+TX/@32.4534878,-99.7312829,14z",2025-09-28T23:02:51.972Z,,,,,,,,,,,
