placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,info,imgUrl,isClaimed,tuesday,wednesday,thursday,friday,saturday,sunday,monday,query,timestamp,isBlackOwned,attributes
https://www.google.com/maps/place/Town+Center+Pediatrics/data=!4m7!3m6!1s0x8640e6a361c6f19f:0x49098500169974e0!8m2!3d29.5869979!4d-95.6299591!16s%2Fg%2F1tfwqby9!19sChIJn_HGYaPmQIYR4HSZFgCFCUk,Town Center Pediatrics,4.3,50,Pediatrician,"3521 Town Center Blvd S A, Sugar Land, TX 77479, United States","H9PC+Q2 Sugar Land, Texas, USA",http://www.tcpedi.com/,+1 281-494-2255,Closed · Opens 8 am Wed,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Y5MZE7ktStqfhyGQDSLqqA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=158.50768&pitch=0&thumbfov=100,true,"8 am–12:30 pm, 1:30–4:30 pm","8 am–12:30 pm, 1:30–4:30 pm","8 am–12:30 pm, 1:30–4:30 pm","8 am–12:30 pm, 1:30–4:30 pm",Closed,Closed,"8 am–12:30 pm, 1:30–4:30 pm","https://www.google.com/maps/search/pediatrician+in+Sugar+Land+HOU+TX/@29.5984434,-95.6225521,14z",2026-02-10T22:43:31.220Z,,
https://www.google.com/maps/place/Sweetwater+Pediatrics/data=!4m7!3m6!1s0x8640e6a463b12111:0x284d16930a758ccf!8m2!3d29.5826567!4d-95.6301239!16s%2Fg%2F1tk4rjz8!19sChIJESGxY6TmQIYRz4x1CpMWTSg,Sweetwater Pediatrics,2.3,3,Children Policlinic,"4610 Sweetwater Blvd, Sugar Land, TX 77479, United States","H9M9+3X Sugar Land, Texas, USA",https://www.paspeds.com/,+1 281-265-2272,Open · Closes 7 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=czCApLDw2eKK49GNPatiBQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=77.79605&pitch=0&thumbfov=100,false,11 am–7 pm,11 am–7 pm,11 am–7 pm,11 am–7 pm,Closed,Closed,11 am–7 pm,"https://www.google.com/maps/search/pediatrician+in+Sugar+Land+HOU+TX/@29.5984434,-95.6225521,14z",2026-02-10T22:43:35.519Z,,
"https://www.google.com/maps/place/Dickerson+Pediatrics,+P.A./data=!4m7!3m6!1s0x8640e6a47e3ea2f1:0x6a7fcad599877d79!8m2!3d29.5857813!4d-95.6303487!16s%2Fg%2F1trxknsk!19sChIJ8aI-fqTmQIYReX2HmdXKf2o","Dickerson Pediatrics, P.A.",4.6,52,Pediatrician,"4760 Sweetwater Blvd # 102, Sugar Land, TX 77479, United States","H9P9+8V Sugar Land, Texas, USA",https://www.dickersonpediatrics.net/,+1 281-491-5439,Closes soon · 5 pm · Opens 8 am Wed,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ydFx7TSag_FL_ivJjRRqpA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=67.32643&pitch=0&thumbfov=100,false,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–3 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+Sugar+Land+HOU+TX/@29.5984434,-95.6225521,14z",2026-02-10T22:43:39.950Z,,
https://www.google.com/maps/place/Texas+Children%27s+Pediatrics+Grand+Parkway/data=!4m7!3m6!1s0x8640e17dfe1885e3:0x674fac6e770e2432!8m2!3d29.5658683!4d-95.6852887!16s%2Fg%2F1tdpmgjd!19sChIJ44UY_n3hQIYRMiQOd26sT2c,Texas Children's Pediatrics Grand Parkway,3.5,105,Pediatrician,"2819 Imperia Dr, Sugar Land, TX 77479, United States","H887+8V Sugar Land, Texas, USA",https://www.texaschildrens.org/locations/texas-childrens-pediatrics/grand-parkway,+1 281-494-8687,Closes soon · 5 pm · Opens 8 am Wed,,https://lh3.googleusercontent.com/p/AF1QipN8uah5SVh4vl8_FOp2dvdL0dx7TBmD432wGV-n=w408-h544-k-no,true,"8 am–12 pm, 1–5 pm","8 am–12 pm, 1–5 pm","8 am–12 pm, 1–5 pm","8 am–12 pm, 1–5 pm",Closed,Closed,"8 am–12 pm, 1–5 pm","https://www.google.com/maps/search/pediatrician+in+Sugar+Land+HOU+TX/@29.5984434,-95.6225521,14z",2026-02-10T22:43:44.454Z,,
https://www.google.com/maps/place/Fort+Bend+Pediatrics+%7C+Kelsey-Seybold+Clinic/data=!4m7!3m6!1s0x8640e6cde4939749:0xa345398c3990e155!8m2!3d29.6105286!4d-95.6409816!16s%2Fg%2F1q660m772!19sChIJSZeT5M3mQIYRVeGQOYw5RaM,Fort Bend Pediatrics | Kelsey-Seybold Clinic,4.8,5,Pediatrician,"11555 University Blvd Suite 3G, Sugar Land, TX 77478, United States","J965+6J Sugar Land, Texas, USA",https://www.kelsey-seybold.com/find-a-location/fort-bend-medical-and-diagnostic-center,+1 713-442-9100,Closes soon · 5 pm · Opens 8 am Wed,LGBTQ+ friendly,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=90Ue-UueUpr1NVyUmBDGtw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=89.89293&pitch=0&thumbfov=100,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,9 am–2 pm,Closed,8 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+Sugar+Land+HOU+TX/@29.5984434,-95.6225521,14z",2026-02-10T22:43:48.865Z,,
https://www.google.com/maps/place/Eldridge+Pointe+Pediatrics/data=!4m7!3m6!1s0x8640e71d9cdaaaab:0x3bc5e3ec3f8ec3f1!8m2!3d29.6247235!4d-95.6170887!16s%2Fg%2F11rjqvncjh!19sChIJq6ranB3nQIYR8cOOP-zjxTs,Eldridge Pointe Pediatrics,4.2,69,Pediatrician,"126 Eldridge Rd STE D, Sugar Land, TX 77478, United States","J9FM+V5 Sugar Land, Texas, USA",http://www.eldridgepointepeds.com/,+1 832-939-8956,Closes soon · 5 pm · Opens 8 am Wed,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepUbRJF7KfpFtatQ8aELLbJcniREYoJXi-FwW6R0w-fz4TEkPa33XRV197dyPs1IEXsRY7R-nEsvo-HZBv6MHYy0eRhJ-vhVEFTDRe1NKhWwRMwmvTAx5hW2-u5FG_XeODGSK0d=w408-h306-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8:30 am–12:30 pm,Closed,8 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+Sugar+Land+HOU+TX/@29.5984434,-95.6225521,14z",2026-02-10T22:43:53.267Z,,
https://www.google.com/maps/place/Sameena+Mohiuddin+DO/data=!4m7!3m6!1s0x8640e306ba3d83e1:0xef9a8f40e987a021!8m2!3d29.5650026!4d-95.6891255!16s%2Fg%2F11fjt_27yd!19sChIJ4YM9ugbjQIYRIaCH6UCPmu8,Sameena Mohiuddin DO,5.0,96,Pediatrician,"17402 W Grand Pkwy S #300, Sugar Land, TX 77479, United States","H886+28 Sugar Land, Texas, USA",https://memorialhermann.org/doctors/pediatricians/dr-sameena-mohiuddin-do-1073932562?utm_campaign=reputation-management&utm_segment=gmb_physician-listing&utm_source=yext&utm_medium=organic-search,+1 346-843-6470,Closes soon · 5 pm · Opens 8 am Wed,,https://lh3.googleusercontent.com/p/AF1QipN58ntXvT_7akbtdWuXYKJYlWAsso299BKM_r8Z=w408-h612-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+Sugar+Land+HOU+TX/@29.5984434,-95.6225521,14z",2026-02-10T22:43:57.527Z,,
https://www.google.com/maps/place/Urgent+Care+for+Kids+%7C+Sugar+Land/data=!4m7!3m6!1s0x8640e6ecfce0c461:0xdd4a312b7a8f76f9!8m2!3d29.6028559!4d-95.6161034!16s%2Fg%2F1thkxnf2!19sChIJYcTg_OzmQIYR-XaPeisxSt0,Urgent Care for Kids | Sugar Land,4.5,2270,Urgent care center,"15551 Southwest Fwy, Sugar Land, TX 77478, United States","J93M+4H Sugar Land, Texas, USA",https://urgentcarekids.com/location/sugar-land/?utm_source=google-listing&utm_medium=website-link&utm_campaign=gmb-website-clicks,+1 281-325-1010,Open · Closes 11 pm,,https://lh3.googleusercontent.com/p/AF1QipNo56V1GFfXJYwehQ6s5k4Z-nO9rYcDF6nVmc94=w408-h265-k-no,true,11 am–11 pm,11 am–11 pm,11 am–11 pm,11 am–11 pm,11 am–11 pm,11 am–11 pm,11 am–11 pm,"https://www.google.com/maps/search/pediatrician+in+Sugar+Land+HOU+TX/@29.5984434,-95.6225521,14z",2026-02-10T22:44:02.203Z,,
https://www.google.com/maps/place/Texas+Children%27s+Pediatrics/data=!4m7!3m6!1s0x8640e59c466c0777:0x89cf3522f1f163fb!8m2!3d29.565989!4d-95.6851441!16s%2Fg%2F11j__xm8fp!19sChIJdwdsRpzlQIYR-2Px8SI1z4k,Texas Children's Pediatrics,5.0,1,Medical clinic,"2819 Imperia Dr, Sugar Land, TX 77479, United States","H887+9W Sugar Land, Texas, USA",https://www.texaschildrens.org/locations/texas-childrens-pediatrics/sugar-land,+1 281-494-8687,Closes soon · 5 pm · Opens 8 am Wed,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=p6ttEyeUbivDE8AALH_iWA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=104.974174&pitch=0&thumbfov=100,false,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+Sugar+Land+HOU+TX/@29.5984434,-95.6225521,14z",2026-02-10T22:44:06.426Z,,
https://www.google.com/maps/place/Gaile+Vitug+DO/data=!4m7!3m6!1s0x8640e38fa6f2e071:0x7dbdc5bac95687ea!8m2!3d29.5650189!4d-95.6891549!16s%2Fg%2F11j8cwt4vw!19sChIJceDypo_jQIYR6odWybrFvX0,Gaile Vitug DO,4.9,85,Pediatrician,"17402 W Grand Pkwy S #300, Sugar Land, TX 77479, United States","H886+28 Sugar Land, Texas, USA",https://memorialhermann.org/doctors/pediatricians/dr-gaile-vitug-do-1972965192?utm_campaign=reputation-management&utm_segment=gmb_physician-listing&utm_source=yext&utm_medium=organic-search,+1 346-843-6470,Closes soon · 5 pm · Opens 8 am Wed,,https://lh3.googleusercontent.com/p/AF1QipM6WrR9kKCgwvZUIGp1xid7AKYLum0-a9b--oVX=w408-h612-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+Sugar+Land+HOU+TX/@29.5984434,-95.6225521,14z",2026-02-10T22:44:10.657Z,,
https://www.google.com/maps/place/Children%E2%80%99s+Memorial+Hermann+Pediatrics+Sugar+Land/data=!4m7!3m6!1s0x8640e3b28fd42b51:0x833459b2ca8b51e5!8m2!3d29.5651272!4d-95.6893503!16s%2Fg%2F11pgdb7ym4!19sChIJUSvUj7LjQIYR5VGLyrJZNIM,Children’s Memorial Hermann Pediatrics Sugar Land,2.7,21,Medical clinic,"17402 W Grand Pkwy S #300, Sugar Land, TX 77479, United States","H886+37 Sugar Land, Texas, USA",https://memorialhermann.org/locations/cmhp-sugar-land-pediatrics?utm_campaign=reputation-management&utm_segment=gmb_location-listing&utm_source=yext&utm_medium=organic-search,+1 346-843-6470,Closes soon · 5 pm · Opens 8 am Wed,,https://lh3.googleusercontent.com/p/AF1QipNDi7dyCCVKbhiZQnjHWEIJjEGJA1qlxOhQkHBU=w426-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+Sugar+Land+HOU+TX/@29.5984434,-95.6225521,14z",2026-02-10T22:44:15.001Z,,
https://www.google.com/maps/place/Core+Primary+Care/data=!4m7!3m6!1s0x8640e7ac91acfa91:0xadb4ee6a5d807ad1!8m2!3d29.6122481!4d-95.6407379!16s%2Fg%2F11tbz5ymfv!19sChIJkfqskaznQIYR0XqAXWrutK0,Core Primary Care,4.9,628,Medical clinic,"20403 University Blvd Suite 400, Sugar Land, TX 77478, United States","J965+VP Sugar Land, Texas, USA",https://www.coreprimarycare.com/locations/sugar-land/?utm_source=gmb_auth,+1 713-636-2621,Open · Closes 6 pm,Identifies as Latino-owned,https://lh3.googleusercontent.com/p/AF1QipNIbta2j44IC0kmm5tfuogzKMhgGMh3oZFW7Jof=w450-h240-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–1 pm,Closed,8 am–6 pm,"https://www.google.com/maps/search/pediatrician+in+Sugar+Land+HOU+TX/@29.5984434,-95.6225521,14z",2026-02-10T22:44:19.263Z,,
https://www.google.com/maps/place/Gina+Potts+MD/data=!4m7!3m6!1s0x8640e3feb20b47a3:0x3117e2959294bef!8m2!3d29.5654322!4d-95.6887983!16s%2Fg%2F11fjt_2xj8!19sChIJo0cLsv7jQIYR70spWSl-EQM,Gina Potts MD,4.8,65,Pediatrician,"17402 W Grand Pkwy S #300, Sugar Land, TX 77479, United States","H886+5F Sugar Land, Texas, USA",https://memorialhermann.org/doctors/pediatricians/dr-gina-potts-md-1588602908?utm_campaign=reputation-management&utm_segment=gmb_physician-listing&utm_source=yext&utm_medium=organic-search,+1 346-843-6470,Closes soon · 5 pm · Opens 8 am Wed,,https://lh3.googleusercontent.com/p/AF1QipMO8jADAjvN8UI1wsO5v9_ed0ZIVvLeP4R0PMNC=w408-h612-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+Sugar+Land+HOU+TX/@29.5984434,-95.6225521,14z",2026-02-10T22:44:23.748Z,,
https://www.google.com/maps/place/Texas+Children%27s+Specialty+Care+Sugar+Land/data=!4m7!3m6!1s0x8640e6edd3d0b4f1:0xdce221f7bfed2f8!8m2!3d29.6061949!4d-95.6166283!16s%2Fg%2F1td6sm9d!19sChIJ8bTQ0-3mQIYR-NL-ex8izg0,Texas Children's Specialty Care Sugar Land,2.9,54,Pediatrician,"15400 Southwest Fwy Suite 100, 200, 310, Sugar Land, TX 77478, United States","J94M+F8 Sugar Land, Texas, USA",https://www.texaschildrens.org/locations/texas-childrens-specialty-care/sugar-land,+1 281-494-7010,Closes soon · 5 pm · Opens 8 am Wed,,https://lh3.googleusercontent.com/p/AF1QipMja90dH79-zb_UfQXY7XMi1hG0gkNKSx9qve5k=w408-h408-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+Sugar+Land+HOU+TX/@29.5984434,-95.6225521,14z",2026-02-10T22:44:28.197Z,,
"https://www.google.com/maps/place/Co-May+Pasdar-Shirazi,+MD+-+Select+Internal+Medicine+%26+Pediatrics/data=!4m7!3m6!1s0x8640e7b1f74ed461:0xac32af816ec71b94!8m2!3d29.5870859!4d-95.6416005!16s%2Fg%2F11hzwcyt7_!19sChIJYdRO97HnQIYRlBvHboGvMqw","Co-May Pasdar-Shirazi, MD - Select Internal Medicine & Pediatrics",4.8,80,General practitioner,"7619 Branford Pl Suite 210, Sugar Land, TX 77479, United States","H9P5+R9 Sugar Land, Texas, USA",https://selectmedpedi.com/,+1 832-492-4467,Closes soon · 5 pm · Opens 7:30 am Wed,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwer4p9aNzT_jqMgykpyhpg5l5bPsvowM4uLQdtsmu75lYUF4vD7KSroOFzY3cSQDvdnIxNXMrKIHW6f1bb-x2we2qE3zLAgT6zUMVJI31TfQ-10PYcRgoRNLZCUtekGFiNoBckM3=w408-h283-k-no,true,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,8 am–12 pm,Closed,7:30 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+Sugar+Land+HOU+TX/@29.5984434,-95.6225521,14z",2026-02-10T22:44:32.494Z,,
"https://www.google.com/maps/place/Sapna+Singh,+MD+%28Dr.+Singh%29/data=!4m7!3m6!1s0x8640e6edd3d0b4f1:0x4b643a5626d04768!8m2!3d29.6061864!4d-95.6166132!16s%2Fg%2F1tj1mxl_!19sChIJ8bTQ0-3mQIYRaEfQJlY6ZEs","Sapna Singh, MD (Dr. Singh)",5.0,20,Pediatrician,"15400 Southwest Fwy #300, Sugar Land, TX 77478, United States","J94M+F9 Sugar Land, Texas, USA",https://texaschildrenspediatrics.org/profile/sapna-singh-md-faap,+1 281-491-3636,Closes soon · 5 pm · Opens 8 am Wed,,https://lh3.googleusercontent.com/p/AF1QipPlJJCZRrEJbQt1W_g4KFfzzfaWa3E0BXknP1k_=w408-h510-k-no,true,8 am–5 pm,8 am–12 pm,8 am–5 pm,Closed,Closed,Closed,Closed,"https://www.google.com/maps/search/pediatrician+in+Sugar+Land+HOU+TX/@29.5984434,-95.6225521,14z",2026-02-10T22:44:36.782Z,,
