placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,info,imgUrl,isClaimed,sunday,monday,tuesday,wednesday,thursday,friday,saturday,query,timestamp,isBlackOwned,error,attributes
https://www.google.com/maps/place/Abacus!/data=!4m7!3m6!1s0x88690cc938f93e9d:0x32995fc6126766c9!8m2!3d38.2458536!4d-85.704404!16s%2Fg%2F1ptwx77zb!19sChIJnT75OMkMaYgRyWZnEsZfmTI,Abacus!,5.0,99,Accountant,"2297 Lexington Rd #102, Louisville, KY 40206, United States","67WW+86 Louisville, Kentucky, USA",https://www.pattersoncpa.com/,+1 502-276-0956,Closed ⋅ Opens 7:30 am Mon,,https://lh3.googleusercontent.com/p/AF1QipMre8vy26bFigIUWZ4TSrchvM7fqKKQbL2Ugknf=w408-h545-k-no,true,Closed,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Jeffersonville+Louisville+KY/@38.2775702,-85.7371847,14z",2025-10-19T17:23:51.095Z,,,
https://www.google.com/maps/place/Toni+Levy+%26+Associates+Inc/data=!4m7!3m6!1s0x88696d4e4c3fc907:0xad176fbb66ae7bb6!8m2!3d38.2483676!4d-85.778774!16s%2Fg%2F1w9y1vgt!19sChIJB8k_TE5taYgRtnuuZrtvF60,Toni Levy & Associates Inc,4.8,10,Accountant,"1608 W Broadway, Louisville, KY 40203, United States","66XC+8F Louisville, Kentucky, USA",http://tonilevya.com/,+1 502-566-3030,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=VnCuVS3nnpB7hrh_VAhTKw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=227.18085&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/certified+public+accountant+in+Jeffersonville+Louisville+KY/@38.2775702,-85.7371847,14z",2025-10-19T17:23:53.953Z,,,
https://www.google.com/maps/place/Open+Books+Accounting+%26+Tax+Services/data=!4m7!3m6!1s0x8bad2d995e5a1873:0xe1bd5765edd16b34!8m2!3d38.2576569!4d-85.7612575!16s%2Fg%2F11rj4755s2!19sChIJcxhaXpktrYsRNGvR7WVXveE,Open Books Accounting & Tax Services,5.0,18,Accountant,"101 N 7th St, Louisville, KY 40202, United States","765Q+3F Louisville, Kentucky, USA",http://openbooksfinancial.com/,+1 502-632-6485,Closed ⋅ Opens 10 am Mon,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=L-jBMUfpsS0C_CTUzXG7xw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=117.28926&pitch=0&thumbfov=100,true,Closed,10 am–4 pm,10 am–4 pm,10 am–4 pm,10 am–4 pm,10 am–2 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Jeffersonville+Louisville+KY/@38.2775702,-85.7371847,14z",2025-10-19T17:23:58.869Z,,,
https://www.google.com/maps/place/Oberhausen%27s+Accounting+%26+Tax/data=!4m7!3m6!1s0x886972f189506d45:0xd2ea2990f052b4ea!8m2!3d38.271788!4d-85.7417203!16s%2Fg%2F1tdx08nx!19sChIJRW1QifFyaYgR6rRS8JAp6tI,Oberhausen's Accounting & Tax,4.5,8,Accountant,"312 Pearl St, Jeffersonville, IN 47130, United States","77C5+P8 Jeffersonville, Indiana, USA",,+1 812-288-9126,Closed ⋅ Opens 10 am Mon,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Nhb65mF7iVQHB-l9IzN-ow&cb_client=search.gws-prod.gps&w=408&h=240&yaw=52.375175&pitch=0&thumbfov=100,false,Closed,"10 am–2 pm, 3–6 pm","10 am–2 pm, 3–6 pm","10 am–2 pm, 3–6 pm","10 am–2 pm, 3–6 pm","10 am–2 pm, 3–6 pm",10 am–3 pm,"https://www.google.com/maps/search/certified+public+accountant+in+Jeffersonville+Louisville+KY/@38.2775702,-85.7371847,14z",2025-10-19T17:24:03.625Z,,,
https://www.google.com/maps/place/Mario+Lomazzi+CPA/data=!4m7!3m6!1s0x886973f9a7615555:0x5e97e8b205e4e1b8!8m2!3d38.313895!4d-85.6879966!16s%2Fg%2F11h5q8pq11!19sChIJVVVhp_lzaYgRuOHkBbLol14,Mario Lomazzi CPA,5.0,14,Certified public accountant,"304 Dalton Ct, Jeffersonville, IN 47130, United States","8876+HR Jeffersonville, Indiana, USA",https://www.mariolomazzicpa.com/,,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=t-HfywAc8_2oJtPmva5YOw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=329.24286&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/certified+public+accountant+in+Jeffersonville+Louisville+KY/@38.2775702,-85.7371847,14z",2025-10-19T17:24:06.437Z,,,
https://www.google.com/maps/place/Hurst+%26+Winters/data=!4m7!3m6!1s0x8869727526d94853:0x2ce3cfa381f76787!8m2!3d38.2817389!4d-85.7467654!16s%2Fg%2F1vcjm_7f!19sChIJU0jZJnVyaYgRh2f3gaPP4yw,Hurst & Winters,5.0,1,Tax preparation service,"100 E 12th St, Jeffersonville, IN 47130, United States","77J3+M7 Jeffersonville, Indiana, USA",https://www.hurst.tax/,+1 812-282-7771,Closed ⋅ Opens 7 am Mon,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Jd60CMmf2O8LWL9KlD-zsQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=147.84912&pitch=0&thumbfov=100,false,Closed,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Jeffersonville+Louisville+KY/@38.2775702,-85.7371847,14z",2025-10-19T17:24:11.354Z,,,
https://www.google.com/maps/place/Premier+Accounting+Services+LLC/data=!4m7!3m6!1s0x8869725fa21088fd:0x13967cfe785cc79f!8m2!3d38.299558!4d-85.762379!16s%2Fg%2F1vl5hj8l!19sChIJ_YgQol9yaYgRn8dceP58lhM,Premier Accounting Services LLC,4.8,26,Accountant,"651 Eastern Blvd, Clarksville, IN 47129, United States","76XQ+R2 Clarksville, Indiana, USA",http://www.premieraccts.com/,+1 812-258-4002,Closed ⋅ Opens 8 am Mon,,https://lh3.googleusercontent.com/p/AF1QipN_An4e7095vZXn0csS8MhMEqu6CNrrN-txlPAn=w408-h544-k-no,true,Closed,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,Closed,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Jeffersonville+Louisville+KY/@38.2775702,-85.7371847,14z",2025-10-19T17:24:16.192Z,,,
https://www.google.com/maps/place/Flynn+Accounting/data=!4m7!3m6!1s0x886972f225cf5ebd:0xda438bf4fe8ce098!8m2!3d38.2762847!4d-85.7375566!16s%2Fg%2F1tdylyzx!19sChIJvV7PJfJyaYgRmOCM_vSLQ9o,Flynn Accounting,3.0,12,Certified public accountant,"422 E Court Ave, Jeffersonville, IN 47130, United States","77G6+GX Jeffersonville, Indiana, USA",https://www.facebook.com/pages/Flynn-Accounting-LLC/132021920207859?ref=hl,+1 812-282-8290,"Closed ⋅ Opens 9 am Mon

Confirmed by this business 7 weeks ago",,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrrz5E9nwYmAwqm-GWWJgohNr9DDnk18I2JzDcVVBKGhAMxu886O7tiuRFmOpKNh6MsxNVIYa-oqu8XluZCpjjH0PLRRAVdULFNpFQT18uvMp3k2fyC-mFAjlqRatisZ6hMP3yWrA=w408-h544-k-no,true,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Jeffersonville+Louisville+KY/@38.2775702,-85.7371847,14z",2025-10-19T17:24:21.307Z,,,
https://www.google.com/maps/place/Guy+Black%27s+Tax+Service/data=!4m7!3m6!1s0x8869725fa21088fd:0x33c005032f5f5a5a!8m2!3d38.2751236!4d-85.7392105!16s%2Fg%2F1tf3_2zt!19sChIJ_YgQol9yaYgRWlpfLwMFwDM,Guy Black's Tax Service,4.7,34,Tax preparation service,"430 Locust St, Jeffersonville, IN 47130, United States","77G6+28 Jeffersonville, Indiana, USA",http://guyblackstaxservice.com/,+1 812-282-8297,Closed ⋅ Opens 10:30 am Mon,,https://lh3.googleusercontent.com/p/AF1QipNI5n3y8e9xo4IXqIV4R-iYEeBI8EhaMIz_jcHg=w408-h306-k-no,true,Closed,10:30 am–6 pm,10:30 am–6 pm,10:30 am–6 pm,10:30 am–6 pm,10:30 am–6 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Jeffersonville+Louisville+KY/@38.2775702,-85.7371847,14z",2025-10-19T17:24:26.342Z,,,
https://www.google.com/maps/place/Amazin+Taxes+%26+Financial+LLC/data=!4m7!3m6!1s0x886973f2d6e660b7:0x3810495d4d970744!8m2!3d38.2574016!4d-85.7602818!16s%2Fg%2F11lh66hgd0!19sChIJt2Dm1vJzaYgRRAeXTV1JEDg,Amazin Taxes & Financial LLC,5.0,6,Tax preparation,"609 W Main St Suite 302, Louisville, KY 40202, United States","764Q+XV Louisville, Kentucky, USA",https://linktr.ee/AmazinFinancial?utm_source=linktree_profile_share&ltsid=2a166096-739b-462c-88fa-24b98a696c47,+1 502-965-8140,Open 24 hours,LGBTQ+ friendly,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npGXQ-Rfsy6FBF67HM_Nf0Rugvy6xQHxoT7FBcvCagPR4N4RDXs0PfRGiow808elTEFyQYCxWlHXhseyM8Cg3S6g6jCPf1zOfq7pwDrfJiDgfZ-ovOvt69PyVYuA6kpOFoPGfgS=w408-h307-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/certified+public+accountant+in+Jeffersonville+Louisville+KY/@38.2775702,-85.7371847,14z",2025-10-19T17:24:31.367Z,true,,
https://www.google.com/maps/place/Ratio+Financial+Fulfillment/data=!4m7!3m6!1s0x88697339c7eef3d5:0x37685a33ef03d9c7!8m2!3d38.2569829!4d-85.7631!16s%2Fg%2F11l6gz8375!19sChIJ1fPuxzlzaYgRx9kD7zNaaDc,Ratio Financial Fulfillment,5.0,1,Certified public accountant,"734 W Main St Suite 106, Louisville, KY 40202, United States","764P+QQ Louisville, Kentucky, USA",http://ratioff.com/,+1 502-509-7825,Closed ⋅ Opens 10 am Mon,LGBTQ+ friendly,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=szdyPBw8YI8sqVbcH4E8JA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=116.86855&pitch=0&thumbfov=100,true,Closed,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Jeffersonville+Louisville+KY/@38.2775702,-85.7371847,14z",2025-10-19T17:24:36.360Z,true,,
https://www.google.com/maps/place/Bowens+Tax+Solutions+-+A+Tax+Relief+Firm/data=!4m7!3m6!1s0x8869732c11624af7:0x4732b8f95b4fa792!8m2!3d38.257688!4d-85.761235!16s%2Fg%2F11jg8t8vw1!19sChIJ90piESxzaYgRkqdPW_m4Mkc,Bowens Tax Solutions - A Tax Relief Firm,5.0,22,Tax consultant,"101 N 7th St, Louisville, KY 40202, United States","765Q+3G Louisville, Kentucky, USA",https://www.bowenstaxsolutions.com/,+1 502-632-3171,Closed ⋅ Opens 10 am Mon,Identifies as women-owned,https://lh3.googleusercontent.com/p/AF1QipPrfnqx0BigW2bpKcrn-XHMOsNCK1BxX9bIQ2nz=w408-h271-k-no,true,Closed,10 am–6 pm,10 am–6 pm,Closed,10 am–6 pm,10 am–6 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Jeffersonville+Louisville+KY/@38.2775702,-85.7371847,14z",2025-10-19T17:24:41.306Z,true,,
"https://www.google.com/maps/place/Ackerman+CPAs,+LLC/data=!4m7!3m6!1s0x88690b5ccb5574ef:0x31dea113cc52e30!8m2!3d38.2149112!4d-85.6282966!16s%2Fg%2F11d_w4lldz!19sChIJ73RVy1wLaYgRMC7FPBHqHQM","Ackerman CPAs, LLC",4.7,13,Certified public accountant,"3038 Breckenridge Ln STE 203, Louisville, KY 40220, United States","697C+XM Louisville, Kentucky, USA",https://ack.cpa/,+1 502-883-4070,"Closed ⋅ Opens 8:30 am Mon

Updated by this business 8 weeks ago",LGBTQ+ friendly,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=RLIocEjk4765fp99lkHMjA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=317.56552&pitch=0&thumbfov=100,true,Closed,8:30 am–4:30 pm,8:30 am–4:30 pm,8:30 am–4:30 pm,8:30 am–4:30 pm,8:30 am–4:30 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Jeffersonville+Louisville+KY/@38.2775702,-85.7371847,14z",2025-10-19T17:24:46.356Z,,,
"https://www.google.com/maps/place/EagleLove+Accounting+Consultancy+Firm,+LLC/data=!4m7!3m6!1s0x88696d29248840c3:0x29f5f823b7389caa!8m2!3d38.2494454!4d-85.7580853!16s%2Fg%2F11bw3dx4my!19sChIJw0CIJCltaYgRqpw4tyP49Sk","EagleLove Accounting Consultancy Firm, LLC",5.0,28,Accountant,"556 S 4th St, Louisville, KY 40202, United States","66XR+QQ Louisville, Kentucky, USA",https://www.eagleloveaccounting.com/,+1 502-409-4252,Closed ⋅ Opens 9 am Tue,,https://lh3.googleusercontent.com/p/AF1QipNvSw2EWGjCbCJyxJiiNA7OWKVPNd9qAAVbMiSM=w408-h420-k-no,true,Closed,Closed,9 am–4 pm,9 am–4 pm,9 am–4 pm,9 am–4 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Jeffersonville+Louisville+KY/@38.2775702,-85.7371847,14z",2025-10-19T17:24:51.238Z,,,
https://www.google.com/maps/place/H%26R+Block/data=!4m7!3m6!1s0x886973b50c032073:0x43e046e7b9d8845e!8m2!3d38.3018682!4d-85.7224851!16s%2Fg%2F1tdy9tfz!19sChIJcyADDLVzaYgRXoTYuedG4EM,H&R Block,4.5,147,Tax preparation service,"1710 E 10th St, Jeffersonville, IN 47130, United States","872H+P2 Jeffersonville, Indiana, USA",https://www.hrblock.com/tax-office-near-me/indiana/jeffersonville/14545/?otppartnerid=9308&campaignid=pw_mcm_9308_9762&utm_medium=local,+1 812-282-4744,Closed ⋅ Opens 10 am Mon,,https://lh3.googleusercontent.com/p/AF1QipPR0AU-LtweEcE6ZNqjjp3KaHd4w4mzIrSl4b7F=w426-h240-k-no,true,Closed,10 am–6 pm,Closed,1–7 pm,Closed,10 am–2 pm,10 am–4 pm,"https://www.google.com/maps/search/certified+public+accountant+in+Jeffersonville+Louisville+KY/@38.2775702,-85.7371847,14z",2025-10-19T17:24:56.264Z,,,
https://www.google.com/maps/place/Mc+Bride+%26+Associates+LLC/data=!4m7!3m6!1s0x886972f659afd513:0x6493d64ba12e1639!8m2!3d38.2791759!4d-85.7395946!16s%2Fg%2F1td016t6!19sChIJE9WvWfZyaYgRORYuoUvWk2Q,Mc Bride & Associates LLC,5.0,1,Accountant,"801 Watt St, Jeffersonville, IN 47130, United States","77H6+M5 Jeffersonville, Indiana, USA",,+1 812-282-4855,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=dN0o3YKSOoZyL-ojw8Y9SA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=225.32724&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/certified+public+accountant+in+Jeffersonville+Louisville+KY/@38.2775702,-85.7371847,14z",2025-10-19T17:24:59.238Z,,,
https://www.google.com/maps/place/Cherry+Bekaert/data=!4m7!3m6!1s0x886972a542a19df9:0x76d1c1a8bac67ef2!8m2!3d38.2561932!4d-85.7579382!16s%2Fg%2F1tjypg3f!19sChIJ-Z2hQqVyaYgR8n7GuqjB0XY,Cherry Bekaert,5.0,2,Accountant,"101 S 5th St #2100, Louisville, KY 40202, United States","764R+FR Louisville, Kentucky, USA",https://www.cbh.com/locations/cpa-accounting-firm-in-louisville-ky/?utm_source=google&utm_medium=organic&utm_campaign=gmb-louisville-ky&utm_content=website-button,+1 888-587-1719,Closed ⋅ Opens 8:30 am Mon,,https://lh3.googleusercontent.com/p/AF1QipP-PI1V_Fv7iWmX9wBk0SeOn2j_ef2XsL6qMqQQ=w426-h240-k-no,true,Closed,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Jeffersonville+Louisville+KY/@38.2775702,-85.7371847,14z",2025-10-19T17:25:04.056Z,,,
"https://www.google.com/maps/place/McCauley+Nicolas,+CPAs+%26+Advisors+-+Taylor+Delene+E+CPA/data=!4m7!3m6!1s0x886972927e23279f:0x2b0e9df7481970c0!8m2!3d38.2715952!4d-85.748972!16s%2Fg%2F1thqhhkj!19sChIJnycjfpJyaYgRwHAZSPedDis","McCauley Nicolas, CPAs & Advisors - Taylor Delene E CPA",,,Certified public accountant,"702 N Shore Dr #500, Jeffersonville, IN 47130, United States","77C2+JC Jeffersonville, Indiana, USA",,+1 812-280-3000,Closed ⋅ Opens 8 am Mon,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ulvz1rBRfV_uUa9Y7q5bAQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=333.48538&pitch=0&thumbfov=100,false,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Jeffersonville+Louisville+KY/@38.2775702,-85.7371847,14z",2025-10-19T17:25:08.835Z,,,
