placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,query,timestamp,wednesday,thursday,friday,saturday,sunday,monday,tuesday,info,isBlackOwned,error
https://www.google.com/maps/place/HonorHealth+Pain+Care+%E2%80%93+John+C.+Lincoln/data=!4m7!3m6!1s0x872b7115250c42bf:0x98a0afb29e99ce84!8m2!3d33.5701586!4d-112.0701039!16s%2Fg%2F11cnhs9m8s!19sChIJv0IMJRVxK4cRhM6ZnrKvoJg,HonorHealth Pain Care – John C. Lincoln,4.7,133,Medical clinic,"9250 N 3rd St Suite 2015, Phoenix, AZ 85020, United States","HWCH+3X Phoenix, Arizona, USA",https://www.honorhealth.com/locations/specialty-care/pain-management/john-c-lincoln,+1 602-786-0030,Open · Closes 4:30 pm,https://lh3.googleusercontent.com/p/AF1QipN4SWnvtqHK-5ek4OAl5dVgigNw5LGLhETdNLsM=w408-h272-k-no,true,"https://www.google.com/maps/search/pain+management+physician+in+Paradise+Valley+Phoenix+AZ/@33.6111814,-111.9760964,14z",2026-01-28T18:54:15.708Z,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed,Closed,8 am–4:30 pm,8 am–4:30 pm,,,
"https://www.google.com/maps/place/Valley+of+The+Sun+Institute+for+Pain+Management-+Estelle+Farrell,+DO/data=!4m7!3m6!1s0x872b75c478f73683:0x436158d791c0fa14!8m2!3d33.6399874!4d-111.9739073!16s%2Fg%2F11jg4d7dfp!19sChIJgzb3eMR1K4cRFPrAkddYYUM","Valley of The Sun Institute for Pain Management- Estelle Farrell, DO",4.6,22,Physiatrist,"4921 E Bell Rd Suite 203, Scottsdale, AZ 85254, United States","J2QG+XC Scottsdale, Arizona, USA",https://www.az-pmr.com/,+1 480-955-1515,,https://lh3.googleusercontent.com/p/AF1QipOZD2BT3hF9pwKpG6rNQnpCNnomOZnscOB0zWn4=w408-h255-k-no,true,"https://www.google.com/maps/search/pain+management+physician+in+Paradise+Valley+Phoenix+AZ/@33.6111814,-111.9760964,14z",2026-01-28T18:54:20.453Z,12–1 pm,12–1 pm,12–1 pm,Closed,Closed,12–1 pm,12–1 pm,LGBTQ+ friendly,,
"https://www.google.com/maps/place/Premier+Pain+Institute:+Sham+Vengurlekar,+MD/data=!4m7!3m6!1s0x872b76a2b5373491:0x4ca65366243004c2!8m2!3d33.6520957!4d-111.9300534!16s%2Fg%2F1tdxwh91!19sChIJkTQ3taJ2K4cRwgQwJGZTpkw","Premier Pain Institute: Sham Vengurlekar, MD",4.7,45,Pain management physician,"7010 E Chauncey Ln STE 215, Phoenix, AZ 85054, United States","M329+RX Phoenix, Arizona, USA",https://www.azpainmd.com/,+1 480-314-2288,Temporarily closed,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepEsE--QwTfg2madS3FEwmMAe0FGX0Z-3r0jsQ2Ocg_Gt76Cmlfz52ADdTQH92nvn1jasOv-6TZjCMo1g_T5R6k2cjeMabAW3szFYxKsXt8o4Em07W72E9bS8ueO7qkBiPmLh8aVA=w408-h271-k-no,true,"https://www.google.com/maps/search/pain+management+physician+in+Paradise+Valley+Phoenix+AZ/@33.6111814,-111.9760964,14z",2026-01-28T18:54:25.328Z,,,,,,,,,,
https://www.google.com/maps/place/Pain+and+Spine+Clinics/data=!4m7!3m6!1s0x872b7179b5b073a5:0x104d4c9bbbb91563!8m2!3d33.6378177!4d-111.9979708!16s%2Fg%2F11c563jy_y!19sChIJpXOwtXlxK4cRYxW5u5tMTRA,Pain and Spine Clinics,5.0,5,Pain management physician,"D1, 16620 N 40th St, Phoenix, AZ 85032, United States","J2Q2+4R Phoenix, Arizona, USA",,+1 480-565-7246,Temporarily closed,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqXs6YRiYyhDsHlPYZsJFntnRmKJY7qdvgpvtAOxPAP7CNR5Do4Z6212IbXahV2m-ueeJ7im6QNvQuDZmn8otVe2vrv36GOr-MRSlG4F283i3vo7Ui3cdV_VkgN3TwSwOY7H2jX=w408-h544-k-no,true,"https://www.google.com/maps/search/pain+management+physician+in+Paradise+Valley+Phoenix+AZ/@33.6111814,-111.9760964,14z",2026-01-28T18:54:30.063Z,,,,,,,,,,
https://www.google.com/maps/place/Atlas+Pain+Specialists+Scottsdale/data=!4m7!3m6!1s0x872b75a80fb98713:0x7b7019c9c8cd46aa!8m2!3d33.5828317!4d-111.8990267!16s%2Fg%2F11yhrr25wy!19sChIJE4e5D6h1K4cRqkbNyMkZcHs,Atlas Pain Specialists Scottsdale,5.0,82,Pain management physician,"8406 E Shea Blvd #100, Scottsdale, AZ 85260, United States","H4M2+49 Scottsdale, Arizona, USA",https://atlaspainspecialists.com/,+1 602-492-9821,Open · Closes 4:30 pm,https://lh3.googleusercontent.com/p/AF1QipPmpeZeRlMlsSrkgmPAFqtGy_ONJZY_f6iUFRnW=w408-h395-k-no,true,"https://www.google.com/maps/search/pain+management+physician+in+Paradise+Valley+Phoenix+AZ/@33.6111814,-111.9760964,14z",2026-01-28T18:54:34.843Z,7 am–4:30 pm,7 am–4:30 pm,8 am–12 pm,Closed,Closed,7 am–4:30 pm,7 am–4:30 pm,,,
https://www.google.com/maps/place/Southwest+Pain+Management+Associates/data=!4m7!3m6!1s0x872b71f6047be7fd:0xc9a7e15d09b6524b!8m2!3d33.6225814!4d-112.0301666!16s%2Fg%2F1tg5vj5l!19sChIJ_ed7BPZxK4cRS1K2CV3hp8k,Southwest Pain Management Associates,2.1,18,Medical clinic,"14861 Cave Creek Rd, Phoenix, AZ 85032, United States","JXF9+2W Phoenix, Arizona, USA",http://www.sworofacial.com/,+1 602-992-1486,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwermBkG48CsBxTYf1e2ABBSHQF0zJg4GfM6M2y6TuzzmH-Eym5welh8-HjEIHxMa3J7QakB04szf6_riw-1yrZiNFR0Fii7jfqytS_74k2gHeQvIU0y-hjDingZWNjSgu8kxPyVFXA=w408-h306-k-no,true,"https://www.google.com/maps/search/pain+management+physician+in+Paradise+Valley+Phoenix+AZ/@33.6111814,-111.9760964,14z",2026-01-28T18:54:40.029Z,8 am–5 pm,8 am–5 pm,Closed,Closed,Closed,8 am–5 pm,8 am–5 pm,,,
https://www.google.com/maps/place/Innovative+Pain+and+Wellness+-+North+Scottsdale/data=!4m7!3m6!1s0x872b715a06859b3d:0x19d4c21d18da7a9a!8m2!3d33.6398178!4d-111.9640531!16s%2Fg%2F1tq6kjyh!19sChIJPZuFBlpxK4cRmnraGB3C1Bk,Innovative Pain and Wellness - North Scottsdale,4.4,213,Pain management physician,"5425 E Bell Rd Ste 115, Scottsdale, AZ 85254, United States","J2QP+W9 Scottsdale, Arizona, USA",http://ipwaz.com/,+1 480-467-2273,Open · Closes 4:30 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=TChm3mMSwzr_mM4-JXaGPA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=190.302&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/pain+management+physician+in+Paradise+Valley+Phoenix+AZ/@33.6111814,-111.9760964,14z",2026-01-28T18:54:44.724Z,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed,Closed,8 am–4:30 pm,8 am–4:30 pm,,,
https://www.google.com/maps/place/HonorHealth+Pain+Management+Center/data=!4m7!3m6!1s0x872b711493f645ad:0x86b8545fb94bd8e6!8m2!3d33.654457!4d-111.9809799!16s%2Fg%2F11c1n74xjk!19sChIJrUX2kxRxK4cR5thLuV9UuIY,HonorHealth Pain Management Center,4.4,19,Pain control clinic,"4727 E Union Hills Dr STE 300, Phoenix, AZ 85050, United States","M239+QJ Phoenix, Arizona, USA",https://honorhealthpmc.com/,+1 602-293-3382,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=v0Vqcw_IfefqSBFKjCBhFg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=45.293724&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/pain+management+physician+in+Paradise+Valley+Phoenix+AZ/@33.6111814,-111.9760964,14z",2026-01-28T18:54:47.372Z,,,,,,,,,,
https://www.google.com/maps/place/Canyon+Pain+Center+-+Pain+%26+Personal+Injury+Phoenix/data=!4m7!3m6!1s0x872b6f17d8fc1bd7:0xa05c466eb80a07f7!8m2!3d33.6410423!4d-112.0643325!16s%2Fg%2F11pb0n7gj1!19sChIJ1xv82BdvK4cR9wcKuG5GXKA,Canyon Pain Center - Pain & Personal Injury Phoenix,5.0,28,Pain management physician,"702 E Bell Rd #112, Phoenix, AZ 85022, United States","JWRP+C7 Phoenix, Arizona, USA",https://canyonpaincenter.com/,+1 602-603-2282,Open · Closes 4:30 pm,https://lh3.googleusercontent.com/p/AF1QipNCPu5k-DzZvX8KBQ69B8ICdh6_2C1GRpMIiOjT=w408-h306-k-no,true,"https://www.google.com/maps/search/pain+management+physician+in+Paradise+Valley+Phoenix+AZ/@33.6111814,-111.9760964,14z",2026-01-28T18:54:52.279Z,8 am–4:30 pm,8 am–4:30 pm,Closed,Closed,Closed,8 am–4:30 pm,8 am–4:30 pm,Identifies as women-owned,,
https://www.google.com/maps/place/Integrity+Pain+%26+Wellness/data=!4m7!3m6!1s0x872b75c2ed3712dd:0x4d45f6c708548721!8m2!3d33.5849741!4d-111.886839!16s%2Fg%2F11b7dycrty!19sChIJ3RI37cJ1K4cRIYdUCMf2RU0,Integrity Pain & Wellness,4.6,349,Pain management physician,"8997 E Desert Cove Ave floor 1, Scottsdale, AZ 85260, United States","H4M7+X7 Scottsdale, Arizona, USA",https://www.integritypainaz.com/,+1 480-325-9600,Open · Closes 4 pm,https://lh3.googleusercontent.com/p/AF1QipPQlPbv9PUFHY4RJre0dVC0aOCbVqSF8CKQYPuC=w408-h544-k-no,true,"https://www.google.com/maps/search/pain+management+physician+in+Paradise+Valley+Phoenix+AZ/@33.6111814,-111.9760964,14z",2026-01-28T18:54:57.140Z,7 am–4 pm,7 am–4 pm,7 am–1 pm,Closed,Closed,7 am–4 pm,7 am–4 pm,,,
https://www.google.com/maps/place/Pain+and+Palliative+Associates/data=!4m7!3m6!1s0x872b71ce54fe7091:0x428eaa2272e7c9ed!8m2!3d33.6397499!4d-111.9989094!16s%2Fg%2F11kqmwqjd5!19sChIJkXD-VM5xK4cR7cnnciKqjkI,Pain and Palliative Associates,3.8,20,Pain management physician,"3811 E Bell Rd, Phoenix, AZ 85032, United States","J2Q2+VC Phoenix, Arizona, USA",,+1 480-985-1093,Open · Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=MmHmaiQevyy349WIn5vLkg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=149.00479&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/pain+management+physician+in+Paradise+Valley+Phoenix+AZ/@33.6111814,-111.9760964,14z",2026-01-28T18:55:02.029Z,8 am–5 pm,8 am–5 pm,8 am–12 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,,,
https://www.google.com/maps/place/Premier+Pain+Institute/data=!4m7!3m6!1s0x872b6a1ff1214547:0xd91bcde607383eb5!8m2!3d33.6520756!4d-111.9299804!16s%2Fg%2F1tctm7s_!19sChIJR0Uh8R9qK4cRtT44B-bNG9k,Premier Pain Institute,5.0,1,Pain management physician,"7010 E Chauncey Ln STE 215, Phoenix, AZ 85054, United States","M32C+R2 Phoenix, Arizona, USA",https://azpainmd.com/,+1 480-314-2288,Open · Closes 4 pm,https://lh3.googleusercontent.com/p/AF1QipMPSW0dlsWGcASrB119G5YinnQ76zBEqb_o9U53=w408-h272-k-no,true,"https://www.google.com/maps/search/pain+management+physician+in+Paradise+Valley+Phoenix+AZ/@33.6111814,-111.9760964,14z",2026-01-28T18:55:06.753Z,8 am–4 pm,8 am–4 pm,8 am–3 pm,Closed,Closed,8 am–4 pm,8 am–4 pm,LGBTQ+ friendly,,
"https://www.google.com/maps/place/Dr.+Lisa+J.+Stearns,+MD/data=!4m7!3m6!1s0x872b753ed5556b45:0xd25e71ed8787a9ba!8m2!3d33.5811882!4d-111.9817657!16s%2Fg%2F1tjdgnv3!19sChIJRWtV1T51K4cRuqmHh-1xXtI","Dr. Lisa J. Stearns, MD",4.1,28,Pain management physician,"4611 E Shea Blvd #120, Phoenix, AZ 85028, United States","H2J9+F7 Phoenix, Arizona, USA",http://www.azcpsc.com/,+1 480-889-0180,Open · Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=8SDTY_GfYPlBnbrLBdDL-A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=163.94945&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/pain+management+physician+in+Paradise+Valley+Phoenix+AZ/@33.6111814,-111.9760964,14z",2026-01-28T18:55:11.439Z,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,,,
https://www.google.com/maps/place/AZ+Pain+Medicine+Clinic+-+Pain+Management+Specialist+in+Phoenix+AZ/data=!4m7!3m6!1s0x872b6cd31875faff:0xdffdc256e3f0767f!8m2!3d33.5647887!4d-112.1075683!16s%2Fg%2F1tf65yr2!19sChIJ__p1GNNsK4cRf3bw41bC_d8,AZ Pain Medicine Clinic - Pain Management Specialist in Phoenix AZ,4.8,432,Pain control clinic,"8805 N 23rd Ave #160, Phoenix, AZ 85021, United States","HV7R+WX Phoenix, Arizona, USA",https://azpainmed.com/,+1 844-999-2976,Open · Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipP6vHbVuNtKT5thTiZm1Mjk_QP1L2Vnbcr86twO=w408-h544-k-no,true,"https://www.google.com/maps/search/pain+management+physician+in+Paradise+Valley+Phoenix+AZ/@33.6111814,-111.9760964,14z",2026-01-28T18:55:16.258Z,7:30 am–5 pm,7:30 am–5 pm,Closed,Closed,Closed,7:30 am–5 pm,7:30 am–5 pm,,,
https://www.google.com/maps/place/Integrated+Medical+Services+-+Pain+Management/data=!4m7!3m6!1s0x872b716f58979e19:0x45db11630cc08a7!8m2!3d33.6385794!4d-111.9991051!16s%2Fg%2F11g9jmvxtn!19sChIJGZ6XWG9xK4cRpwjMMBaxXQQ,Integrated Medical Services - Pain Management,2.5,8,Medical clinic,"3815 E Bell Rd #3200, Phoenix, AZ 85032, United States","J2Q2+C9 Phoenix, Arizona, USA",https://www.imsaz.com/?utm_source=GMBSocialClimb&utm_medium=IntegratedMedicalServices-PainManagement,+1 623-882-1292,Open · Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=g6y82tOUonCOU6ii6ROuwg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=182.1735&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/pain+management+physician+in+Paradise+Valley+Phoenix+AZ/@33.6111814,-111.9760964,14z",2026-01-28T18:55:21.000Z,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,,,
https://www.google.com/maps/place/Innovative+Pain+and+Wellness/data=!4m7!3m6!1s0x872b7699caf7b993:0xa58a2dfe73af4e5f!8m2!3d33.6521089!4d-111.9247654!16s%2Fg%2F11g8v48rxl!19sChIJk7n3ypl2K4cRX06vc_4tiqU,Innovative Pain and Wellness,4.3,91,Pain control clinic,"18511 N Scottsdale Rd Suite 202, Scottsdale, AZ 85255, United States","M32G+R3 Scottsdale, Arizona, USA",https://innovativepainandwellness.com/scottsdale-pain-management-clinic/,+1 480-306-7242,Open · Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipPSExLBNbAOpfh12WNbN0CoUq65SQ7KWqrmYRZV=w408-h306-k-no,true,"https://www.google.com/maps/search/pain+management+physician+in+Paradise+Valley+Phoenix+AZ/@33.6111814,-111.9760964,14z",2026-01-28T18:55:26.073Z,8 am–5 pm,8 am–5 pm,Closed,Closed,Closed,8 am–5 pm,8 am–5 pm,,,
https://www.google.com/maps/place/Advanced+Spine+and+Pain/data=!4m7!3m6!1s0x872b6ff9c743c0f5:0xc21e996935f1ee45!8m2!3d33.6250028!4d-112.112738!16s%2Fg%2F11lr8k_ny3!19sChIJ9cBDx_lvK4cRRe7xNWmZHsI,Advanced Spine and Pain,4.8,857,Pain management physician,"2525 W Greenway Rd Suite 125, Phoenix, AZ 85023, United States","JVGP+2W Phoenix, Arizona, USA",http://www.asappaindocs.com/,+1 480-573-0130,Open · Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipO1p43CJORnFyFaxCEtCGPN3WMrnUatDDlB4fN4=w408-h272-k-no,true,"https://www.google.com/maps/search/pain+management+physician+in+Paradise+Valley+Phoenix+AZ/@33.6111814,-111.9760964,14z",2026-01-28T18:55:31.037Z,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,,,
