placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,wednesday,thursday,friday,saturday,sunday,monday,tuesday,query,timestamp,attributes,info,isBlackOwned
https://www.google.com/maps/place/Landscapes+of+Las+Vegas%2FMaintenance/data=!4m7!3m6!1s0x80c8d69b09f4e793:0x168d963bb8f10255!8m2!3d36.0330548!4d-114.9664748!16s%2Fg%2F1thq0_68!19sChIJk-f0CZvWyIARVQLxuDuWjRY,Landscapes of Las Vegas/Maintenance,5.0,3,Landscaper,"430 Wickenburg St, Henderson, NV 89015, United States","22MM+6C Henderson, Nevada, USA",,+1 702-355-5731,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=MJTS1SiyeQtPaf8-Sr8OJg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=142.7453&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Henderson+Las+Vegas+NV/@36.0395247,-114.9817213,14z",2026-04-29T19:37:21.624Z,,,
https://www.google.com/maps/place/Park+Landscape+Inc/data=!4m7!3m6!1s0x80c8d11f5c2080d1:0xbaf3879c5b9b5504!8m2!3d36.0504775!4d-115.0232464!16s%2Fg%2F11bwf6klzb!19sChIJ0YAgXB_RyIARBFWbW5yH87o,Park Landscape Inc,5.0,2,Landscaper,"7685 Commercial Way STE C, Henderson, NV 89011, United States","3X2G+5P Henderson, Nevada, USA",http://www.parklandscape.com/,+1 702-251-4235,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=emU0AG-wU9ADL5dBVCUCtA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=252.20651&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Henderson+Las+Vegas+NV/@36.0395247,-114.9817213,14z",2026-04-29T19:37:24.393Z,,,
https://www.google.com/maps/place/XL+Rez+Landscape/data=!4m7!3m6!1s0x80c8c676a8b6aaab:0xc215242e66e66f15!8m2!3d36.0792997!4d-115.0987012!16s%2Fg%2F11fm3vfbn8!19sChIJq6q2qHbGyIARFW_mZi4kFcI,XL Rez Landscape,4.8,48,Landscaper,"3526 E Patrick Ln, Las Vegas, NV 89120, United States","3WH2+PG Las Vegas, Nevada, USA",https://xlrez.com/,+1 702-710-5110,"Open · Closes 4 pm

Updated by this business 12 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/APNQkAEcYL9DG4Rq8S-Jk5d22lFpBQM-fvzl44k8Nwak6qG2x47KSHsAqqVyHbZxCLhbIEQGBnO95WOD0h3Dmey1KH70359zX28uZev2Y9lhqRAnI9R03rzYJBdPif_3V6Au6YaAb20TtHbBCV4=w408-h306-k-no,true,7 am–4 pm,7 am–4 pm,7 am–4 pm,Closed,Closed,7 am–4 pm,7 am–4 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Henderson+Las+Vegas+NV/@36.0395247,-114.9817213,14z",2026-04-29T19:37:29.199Z,,,
https://www.google.com/maps/place/Aquarius+Landscaping/data=!4m7!3m6!1s0x80c8d16f85764fa7:0xedf0744dfd156d07!8m2!3d36.0369039!4d-114.9607903!16s%2Fg%2F1pty39tm7!19sChIJp092hW_RyIARB20V_U108O0,Aquarius Landscaping,3.1,15,Landscape architect,"725 Beach Park St, Henderson, NV 89015, United States","22PQ+QM Henderson, Nevada, USA",,+1 702-623-7994,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=nrMjNYCwqzLCdYWaE5q1uA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=270.94476&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Henderson+Las+Vegas+NV/@36.0395247,-114.9817213,14z",2026-04-29T19:37:32.853Z,,,
"https://www.google.com/maps/place/Elite+Landscape+Design/@36.149246,-115.1544641,10z/data=!3m1!4b1!4m6!3m5!1s0x80c8d154078e18d3:0x4e63ca01a3d12563!8m2!3d36.149246!4d-115.154464!16s%2Fg%2F11kxl79h34",Elite Landscape Design,5.0,1,Landscape designer,,,http://www.hendersonlandscapedesigns.com/,+1 702-620-9532,Open · Closes 5 pm,,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Henderson+Las+Vegas+NV/@36.0395247,-114.9817213,14z",2026-04-29T19:37:39.459Z,,,
"https://www.google.com/maps/place/Vista+Landscape+Centers,+Inc./data=!4m7!3m6!1s0x80c8d16b2d3fe3c3:0x7e81494db5fab0f9!8m2!3d36.0346027!4d-115.0248987!16s%2Fg%2F125__fsn0!19sChIJw-M_LWvRyIAR-bD6tU1JgX4","Vista Landscape Centers, Inc.",4.3,168,Landscaping supply store,"951 Wigwam Pkwy, Henderson, NV 89014, United States","2XMG+R2 Henderson, Nevada, USA",http://www.vistalandscape.com/,+1 702-565-6611,Open · Closes 5:30 pm,https://lh3.googleusercontent.com/gps-cs-s/APNQkAG4NQ8nTly0b0RRJzVTiI5kvTbAhrLHi5qYuLvGNkRRozRyjddvyZqQkDeI4PSiFhUuzdhuuWBu-m5_gJ-RogdZ6wZUCA1HohzYcQT2y1EQeoeZxMJepebZQf-m97zastmNI4-j=w408-h544-k-no,false,6 am–5:30 pm,6 am–5:30 pm,6 am–5:30 pm,7 am–4 pm,Closed,6 am–5:30 pm,6 am–5:30 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Henderson+Las+Vegas+NV/@36.0395247,-114.9817213,14z",2026-04-29T19:37:44.785Z,· In-store shopping · In-store pick-up · Delivery,,
https://www.google.com/maps/place/Jr%27s+Lawn+Maintenance+LLC/data=!4m7!3m6!1s0x80c8c314818cd3cf:0x67876e5d6e3eb2eb!8m2!3d36.027356!4d-115.1022835!16s%2Fg%2F1hc2tb_7p!19sChIJz9OMgRTDyIAR67I-bl1uh2c,Jr's Lawn Maintenance LLC,4.8,577,Landscaper,"1489 W Warm Springs Rd suite 110, Henderson, NV 89014, United States","2VGX+W3 Henderson, Nevada, USA",https://www.jrslawnmaintenance.com/,+1 725-333-6854,Open · Closes 3:30 pm,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGJf9PZGEb2YcHCSy9UH--mFezLayZ3YJh_CnCLUXatYGV3Jpg8rbOjAvu6wPzP0gn-RugDCAcCvddZvWH7x4lPhbR2mkZb_prluJmAMBB57GEtf919At-6x5_Ng71x6W43fskDX-sLqWk=w408-h544-k-no,true,7 am–3:30 pm,7 am–3:30 pm,7 am–3:30 pm,7 am–1 pm,Closed,7 am–3:30 pm,7 am–3:30 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Henderson+Las+Vegas+NV/@36.0395247,-114.9817213,14z",2026-04-29T19:37:49.911Z,,LGBTQ+ friendly,
https://www.google.com/maps/place/Big+Bully+Turf/data=!4m7!3m6!1s0x80c8d1bfad5463c9:0x15be313095da04b7!8m2!3d36.0412471!4d-115.0261526!16s%2Fg%2F11vwm954ft!19sChIJyWNUrb_RyIARtwTalTAxvhU,Big Bully Turf,4.7,272,Turf supplier,"921 American Pacific Dr Suite 304, Henderson, NV 89014, United States","2XRF+FG Henderson, Nevada, USA",https://bigbullyturf.com/locations/las-vegas/?utm_source=GBP&utm_content=LOCAL%20SEO%20GMB%20LV&utm_campaign=lv_gbp,+1 702-832-2334,Open · Closes 6 pm,https://lh3.googleusercontent.com/gps-cs-s/APNQkAG9eyu6zQF5LxC7follZ27pMV8H1XcspRKNSijg5EI_Sbd4WpCt9sOtNjiSqhj0aNWBMuFzokpkrOsqYFdolvHRENDcaRXL13oqrKV9iFXMGZjcBJw8Fw4lXokhLCgPlK7RMZIubt1UJa06=w426-h240-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–2 pm,8 am–2 pm,8 am–6 pm,8 am–6 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Henderson+Las+Vegas+NV/@36.0395247,-114.9817213,14z",2026-04-29T19:37:55.101Z,,Identifies as women-owned,
https://www.google.com/maps/place/NX+Level+Landscaping/data=!4m7!3m6!1s0x6c8b84668987c8cb:0xf363af8421817267!8m2!3d35.9277595!4d-114.969872!16s%2Fg%2F11z3y5gh6s!19sChIJy8iHiWaEi2wRZ3KBIYSvY_M,NX Level Landscaping,5.0,4,Landscaper,,,https://nxlevellandscaping.com/,+1 702-348-6380,Open · Closes 7 pm,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHwMQ1C1YTfQ-H6fTOnQ4_LQ9d7pD588r9mP_Qg92mH3yVrOk7mM3KmVBW44sdqa2SHEPYg9REEDlmprwB3EcWHBpOZOZNYkqJxV-LkBjgek8xkH8Bja1K4kbYpMEjfx155w2CSDoCklItJ=w408-h272-k-no,true,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Henderson+Las+Vegas+NV/@36.0395247,-114.9817213,14z",2026-04-29T19:38:00.222Z,,,
https://www.google.com/maps/place/X+Scapes/data=!4m7!3m6!1s0x80c8d46e4c695555:0x174dbf8f8500426d!8m2!3d36.0222484!4d-115.0363696!16s%2Fg%2F11fll60v9d!19sChIJVVVpTG7UyIARbUIAhY-_TRc,X Scapes,4.8,12,Landscaper,"1173 Horizon Range Ave, Henderson, NV 89012, United States","2XC7+VF Henderson, Nevada, USA",,+1 702-604-7664,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFeGfTBvO41v2mllh6idiWv4_fs5ceJ0Y5X9PVf-rDjmohZPnBLslca1btsovPecAKWi91pPdGOBA71Rup20cuHPpYT4VAzcoTdDFBNclfRy-YlxLRZk2ptkT9W-NqO3NzCVCk-iA=w408-h538-k-no,true,6 am–5 pm,6 am–5 pm,6 am–5 pm,6 am–5 pm,Closed,6 am–5 pm,6 am–5 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Henderson+Las+Vegas+NV/@36.0395247,-114.9817213,14z",2026-04-29T19:38:05.471Z,,,
https://www.google.com/maps/place/Keep%27n+It+Green+Landscaping/data=!4m7!3m6!1s0x80c8d0f5f951b6f3:0x1c818632ad0ca3aa!8m2!3d36.0664838!4d-115.0479892!16s%2Fg%2F1vd765x9!19sChIJ87ZR-fXQyIARqqMMrTKGgRw,Keep'n It Green Landscaping,5.0,8,Landscaper,"631 N Stephanie St, Henderson, NV 89014, United States","3X82+HR Henderson, Nevada, USA",https://www.kiglandscapes.com/,+1 702-210-9895,Open · Closes 6 pm,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEyt3t2yUKA5uc4kH_z76xtPKxtNcxnoEloC-Jrh81NoH4D5-bzllDKYK6yOuCCscx_XHw1lRSjoeQHDh3gjQZ8CJ4SJi65D_Hzt92Fxga5WuN7jMCpsSoQTsXU3Wro79QyKKuDybfX4G8=w427-h240-k-no,true,7 am–6 pm,7 am–6 pm,7 am–6 pm,Closed,Closed,7 am–6 pm,7 am–6 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Henderson+Las+Vegas+NV/@36.0395247,-114.9817213,14z",2026-04-29T19:38:10.287Z,,,
https://www.google.com/maps/place/Aldana+Studios/data=!4m7!3m6!1s0x24ccc8984489bf33:0xea7eea403d109b07!8m2!3d36.057583!4d-114.984034!16s%2Fg%2F11yjsk8l00!19sChIJM7-JRJjIzCQRB5sQPUDqfuo,Aldana Studios,5.0,2,Landscape designer,"397 Moonlight Opera Ct, Henderson, NV 89011, United States","3258+29 Henderson, Nevada, USA",https://aldanastudios.com/,+1 702-979-8271,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEYH71NdK9nu8G3GwBrDn0ugwVEbmB9-VFScs3GtAI6ssEAvDg3ADGXBtb9OvZw7H-_byIrhr6T4_pj31wclXqa4TiQIorDQsXxOvUZyE821udMK26mK-NjLYPRkDPU1MS461H2tadRnShJ=w408-h408-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Henderson+Las+Vegas+NV/@36.0395247,-114.9817213,14z",2026-04-29T19:38:15.133Z,,,
"https://www.google.com/maps/place/Yard+Feeder+by+GRO-Systems,+LLC/data=!4m7!3m6!1s0x80c8d117aebd5fe7:0xf8506c4cb54b5e98!8m2!3d36.0415424!4d-115.0261885!16s%2Fg%2F12649cjvg!19sChIJ51-9rhfRyIARmF5LtUxsUPg","Yard Feeder by GRO-Systems, LLC",5.0,1,Landscaping supply store,"931 American Pacific Dr #104, Henderson, NV 89014, United States","2XRF+JG Henderson, Nevada, USA",http://yardfeeder.com/,+1 702-631-9273,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFRNEM0z1KolPiKBLmfRa_Vxjl486aa8LflU2jsvv2CxVcFXaOS-bSnn29ZsuBrMMx6jhjgo4fNQo-M31b-2gSmbn9s2G_1nld1cEo1IS4icyAJXegV6iqRW2OVNvVZm0hSoR0=w603-h240-k-no,true,7 am–5 pm,7 am–5 pm,7 am–5 pm,8 am–12 pm,Closed,7 am–5 pm,7 am–5 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Henderson+Las+Vegas+NV/@36.0395247,-114.9817213,14z",2026-04-29T19:38:19.936Z,· Delivery,,
https://www.google.com/maps/place/Kenys+Landscaping+%26+Maintenance/data=!4m7!3m6!1s0x80c8cd1acd8e385b:0x4e22fed2284f97e2!8m2!3d36.1033373!4d-115.1849841!16s%2Fg%2F11h8d7wymc!19sChIJWziOzRrNyIAR4pdPKNL-Ik4,Kenys Landscaping & Maintenance,4.2,64,Landscaper,"1598 Sabatini Dr, Henderson, NV 89052, United States","4R38+82 Henderson, Nevada, USA",http://www.kenyslandscaping.com/,+1 702-409-8075,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEoAjVZ4NHTEEHlZP2HreBJEqBoU9EAm0eIBdb_6ubGrVeqdfe0onLGFbygemrAt4DBOiJCQS5D_TIgSMm72DMawjMoftGFydqKprRuTKh78ek7CQQboMP7xCCO1T-FduGR7TGd=w408-h544-k-no,false,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,Closed,7 am–5 pm,7 am–5 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Henderson+Las+Vegas+NV/@36.0395247,-114.9817213,14z",2026-04-29T19:38:24.802Z,,,
https://www.google.com/maps/place/Green+Palms+landscaping+LLC/data=!4m7!3m6!1s0x80c8d71413f69095:0xa7bbe2d911d8f226!8m2!3d36.042021!4d-114.9658262!16s%2Fg%2F11q8gyg_yg!19sChIJlZD2ExTXyIARJvLYEdniu6c,Green Palms landscaping LLC,,,Landscaper,"207 Kola St, Henderson, NV 89015, United States","22RM+RM Henderson, Nevada, USA",,,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/APNQkAE9f4Nl662U8VV7gY5kY_Lt-gt6rv2hs10uUIifO0BWYoG3fPkymJwFwkxuNnKbHIg5VwiP8QSeXuRgJDDSr9Qno2eBW_2Ns9dNtcIxxlq4dZGvrL2YLcytdOzU_QUrVw0hSvw0=w408-h270-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Henderson+Las+Vegas+NV/@36.0395247,-114.9817213,14z",2026-04-29T19:38:29.621Z,,,
