placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,query,timestamp,wednesday,thursday,friday,saturday,sunday,monday,tuesday,info,isBlackOwned,attributes
https://www.google.com/maps/place/Canadian+Valley+Family+Care/data=!4m7!3m6!1s0x87b2080daaade9fd:0x570ddd4608395026!8m2!3d35.4827346!4d-97.7660446!16s%2Fg%2F1v_z9dz1!19sChIJ_emtqg0IsocRJlA5CEbdDVc,Canadian Valley Family Care,3.0,66,Medical clinic,"1491 Health Center Pkwy, Yukon, OK 73099, United States","F6MM+3H Yukon, Oklahoma, USA",http://www.cvfcyukon.com/,+1 405-806-2200,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npRZ9xxqlkyIueybU7kU-2B3tLff6qVtP_6qhy4s8cSBQ6xZ09iOJfUT4lX7ct6n4dUiPr6BBZtfmhHFoeWT8eGNMZBDtemVcjLCK4mZDDMQuoiVGbgBlRQ565q7RlLSkR3irTMaw=w486-h240-k-no,false,"https://www.google.com/maps/search/Home+Health+clinics+in+Yukon+OKC+OK/@35.5067215,-97.7625441,14z",2025-09-10T19:20:11.764Z,8 am–5 pm,8 am–5 pm,8 am–12 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,,,
https://www.google.com/maps/place/INTEGRIS+Health+Medical+Group+Women%27s+Canadian+Valley/data=!4m7!3m6!1s0x87b2080cc61f6111:0x2e206568d78cc45!8m2!3d35.484987!4d-97.76315!16s%2Fg%2F1263wh6zq!19sChIJEWEfxgwIsocRRcx4jVYG4gI,INTEGRIS Health Medical Group Women's Canadian Valley,4.8,388,Women's health clinic,"1205 Health Center Pkwy Suites 240 A&B, Yukon, OK 73099, United States","F6MP+XP Yukon, Oklahoma, USA",https://integrisok.com/locations/womens-care/integris-canadian-valley-womens-care,+1 405-717-5496,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipMUqSBlK8YBdxO0XIDR1M2dBa-HqI6VFylriFJs=w426-h240-k-no,true,"https://www.google.com/maps/search/Home+Health+clinics+in+Yukon+OKC+OK/@35.5067215,-97.7625441,14z",2025-09-10T19:20:16.734Z,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,,,
"https://www.google.com/maps/place/Layne+Keathly,+M.D./data=!4m7!3m6!1s0x87b209e2e05224b7:0x1064da54434b14ea!8m2!3d35.4849552!4d-97.763339!16s%2Fg%2F11dymqr02w!19sChIJtyRS4OIJsocR6hRLQ1TaZBA","Layne Keathly, M.D.",4.9,240,Doctor,"1205 Health Center Pkwy #100, Yukon, OK 73099, United States","F6MP+XM Yukon, Oklahoma, USA",https://integrisok.com/doctors/layne-keathly,+1 405-717-5400,"Open ⋅ Closes 5 pm

Confirmed by this business 10 weeks ago",https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=OawrSh3YLshELMNqeLEfEw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=86.60726&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Home+Health+clinics+in+Yukon+OKC+OK/@35.5067215,-97.7625441,14z",2025-09-10T19:20:21.963Z,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,,,
https://www.google.com/maps/place/Lifeline+Health+Care+LLC/data=!4m7!3m6!1s0x87b209193b0b2c73:0x3b3080a9275c3650!8m2!3d35.4684694!4d-97.5951626!16s%2Fg%2F11j1j4t1xt!19sChIJcywLOxkJsocRUDZcJ6mAMDs,Lifeline Health Care LLC,5.0,1,Home health care service,,,,+1 405-747-4835,Open ⋅ Closes 8 pm,https://lh3.googleusercontent.com/p/AF1QipMxHfNpw82DjxZzxtHTasgp6prGO15oxPBW7Ymx=w426-h240-k-no,true,"https://www.google.com/maps/search/Home+Health+clinics+in+Yukon+OKC+OK/@35.5067215,-97.7625441,14z",2025-09-10T19:20:26.758Z,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,,,
https://www.google.com/maps/place/HomeWell+Care+Services/data=!4m7!3m6!1s0x87b20fcbe733f579:0x864570c1a51dc8c3!8m2!3d35.4483766!4d-97.690074!16s%2Fg%2F11ygd68vcn!19sChIJefUz58sPsocRw8gdpcFwRYY,HomeWell Care Services,5.0,3,Home health care service,"1715 S Morgan Rd, Oklahoma City, OK 73128, United States","C8X5+9X Westbury South, Oklahoma City, OK, USA",https://homewellcares.com/in-home-care-ok-oklahoma-city-ok287/,+1 405-673-4255,"Open 24 hours

Updated by this business 7 weeks ago",https://lh3.googleusercontent.com/p/AF1QipMcvmVRt-Ypnna6t1TYmnGi-Dviup35egq0xjN-=w648-h240-k-no,true,"https://www.google.com/maps/search/Home+Health+clinics+in+Yukon+OKC+OK/@35.5067215,-97.7625441,14z",2025-09-10T19:20:31.660Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,,
https://www.google.com/maps/place/Immediate+Care+of+Oklahoma+-+Yukon/data=!4m7!3m6!1s0x87b2071336d16f77:0x7cb30c90e966321f!8m2!3d35.5136337!4d-97.7087249!16s%2Fg%2F11hf1y1n1k!19sChIJd2_RNhMHsocRHzJm6ZAMs3w,Immediate Care of Oklahoma - Yukon,4.4,509,Urgent care center,"10616 U.S. Rte 66 Suite 100, Yukon, OK 73099, United States","G77R+FG Yukon, Oklahoma, USA",https://www.immediatecareok.com/locations-yukon-ok,+1 405-467-2400,Open ⋅ Closes 8 pm,https://lh3.googleusercontent.com/p/AF1QipOPvXGi68_9Bw_kl9UWIAd6nbpZxwDwTrGmLXA9=w408-h306-k-no,true,"https://www.google.com/maps/search/Home+Health+clinics+in+Yukon+OKC+OK/@35.5067215,-97.7625441,14z",2025-09-10T19:20:36.957Z,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,,,
https://www.google.com/maps/place/Family+First+Urgent+Care/data=!4m7!3m6!1s0x87b208628f52596d:0x6711c319f34b39f6!8m2!3d35.4794361!4d-97.7419648!16s%2Fg%2F11dzdjt1jc!19sChIJbVlSj2IIsocR9jlL8xnDEWc,Family First Urgent Care,4.4,259,Urgent care center,"2525 Cornwell Dr, Yukon, OK 73099, United States","F7H5+Q6 Yukon, Oklahoma, USA",https://familyfirstyukon.com/,+1 405-265-2300,Open ⋅ Closes 7:30 pm,https://lh3.googleusercontent.com/gps-cs-s/AC9h4noKCjmvcwZHmTq5ILcyHYTPEInoRy9YU-d6pF5FiFGODyIMABbBF9rrjmLqM4jsdk-kKm4dOeSomjdujjBSCO_qTrBbd8U_JdNDcaic5nbSm9Ugo_GtMxq5ZyGZGLhCQld_wkFz=w408-h306-k-no,true,"https://www.google.com/maps/search/Home+Health+clinics+in+Yukon+OKC+OK/@35.5067215,-97.7625441,14z",2025-09-10T19:20:42.292Z,8:30 am–7:30 pm,8:30 am–7:30 pm,8:30 am–7:30 pm,8:30 am–7:30 pm,8:30 am–5:30 pm,8:30 am–7:30 pm,8:30 am–7:30 pm,Identifies as women-owned,,
https://www.google.com/maps/place/Ranchwood+Nursing+Center/data=!4m7!3m6!1s0x87b20896daa176c3:0x4b6da003e47398e6!8m2!3d35.4997278!4d-97.7236277!16s%2Fg%2F12639h1c3!19sChIJw3ah2pYIsocR5phz5AOgbUs,Ranchwood Nursing Center,3.1,100,Nursing home,"824 S Yukon Pkwy, Yukon, OK 73099, United States","F7XG+VG Yukon, Oklahoma, USA",https://ranchwoodnursing.com/,+1 405-354-2022,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=hY1F_Iet1fFX1SZtY_4eAA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=52.50709&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Home+Health+clinics+in+Yukon+OKC+OK/@35.5067215,-97.7625441,14z",2025-09-10T19:20:47.447Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,,
https://www.google.com/maps/place/United+Home+Health+Care/data=!4m7!3m6!1s0x87b68d2330955555:0x182df78cf4c419c1!8m2!3d35.5366581!4d-97.6353589!16s%2Fg%2F11ghr0mpwh!19sChIJVVWVMCONtocRwRnE9Iz3LRg,United Home Health Care,4.8,18,Home health care service,"7004 NW 63rd St Suite 103, Bethany, OK 73008, United States","G9P7+MV Bethany, Oklahoma, USA",https://www.unitedhomehealthcareservices.com/,+1 405-675-7478,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipMe-jPhCWl9I8YT-LFEQNNmWUTLqSdWEg6FX-pu=w408-h544-k-no,true,"https://www.google.com/maps/search/Home+Health+clinics+in+Yukon+OKC+OK/@35.5067215,-97.7625441,14z",2025-09-10T19:20:52.764Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,,
https://www.google.com/maps/place/Mercy-GoHealth+Urgent+Care/data=!4m7!3m6!1s0x87b209006c5f1cd9:0xc88f7a2eacf6a52d!8m2!3d35.4797302!4d-97.7596238!16s%2Fg%2F11w34pd625!19sChIJ2RxfbAAJsocRLaX2rC56j8g,Mercy-GoHealth Urgent Care,4.2,115,Urgent care center,"1777 Garth Brooks Blvd, Yukon, OK 73099, United States","F6HR+V5 Yukon, Oklahoma, USA",https://www.gohealthuc.com/mercy-oklahoma/locations/yukon?utm_source=gmb&utm_medium=organic&utm_content=mercy-yukon,+1 405-265-5447,Open ⋅ Closes 8 pm,https://lh3.googleusercontent.com/p/AF1QipNyqY95bU7wsBcB3cmWIqeZ4CeMGV7uijGjTg90=w408-h544-k-no,true,"https://www.google.com/maps/search/Home+Health+clinics+in+Yukon+OKC+OK/@35.5067215,-97.7625441,14z",2025-09-10T19:20:58.131Z,8 am–8 pm,8 am–8 pm,8 am–8 pm,9 am–5 pm,9 am–5 pm,8 am–8 pm,8 am–8 pm,LGBTQ+ friendly,,
https://www.google.com/maps/place/Variety+Care+Yukon/data=!4m7!3m6!1s0x87b207d7bf7bcdc3:0xb6a4e43ff8a17823!8m2!3d35.4929975!4d-97.7506145!16s%2Fg%2F1tl_m6vf!19sChIJw817v9cHsocRI3ih-D_kpLY,Variety Care Yukon,4.5,253,Pediatrician,"508 W Vandament Ave #210, Yukon, OK 73099, United States","F6VX+5Q Yukon, Oklahoma, USA",http://www.varietycare.org/,+1 405-632-6688,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipOD1eRkhP9tOfPhPr5l0qqmU5tpPCWcfXj_-f9g=w469-h240-k-no,true,"https://www.google.com/maps/search/Home+Health+clinics+in+Yukon+OKC+OK/@35.5067215,-97.7625441,14z",2025-09-10T19:21:03.536Z,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,,,
https://www.google.com/maps/place/Yukon+Wound+Care+Rehab/data=!4m7!3m6!1s0x87b2099ef0067bb5:0x700659cd87690354!8m2!3d35.480194!4d-97.7653503!16s%2Fg%2F11b5qyts0q!19sChIJtXsG8J4JsocRVANph81ZBnA,Yukon Wound Care Rehab,4.9,55,Physical therapist,"1601 Health Center Pkwy building 1100, Yukon, OK 73099, United States","F6JM+3V Yukon, Oklahoma, USA",http://yukonwoundcarerehab.com/,+1 405-265-2255,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipO3it5MoLmxFNaNwufxh6JNLum3YkM1ZyKAFRA2=w408-h306-k-no,true,"https://www.google.com/maps/search/Home+Health+clinics+in+Yukon+OKC+OK/@35.5067215,-97.7625441,14z",2025-09-10T19:21:08.597Z,8 am–5 pm,8 am–5 pm,8 am–12 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,Identifies as women-owned,,
https://www.google.com/maps/place/Valir+Physical+Therapy+-+Yukon/data=!4m7!3m6!1s0x87b207d4c45552c1:0x321a46a4570531b1!8m2!3d35.4910599!4d-97.7584338!16s%2Fg%2F1tdb4sww!19sChIJwVJVxNQHsocRsTEFV6RGGjI,Valir Physical Therapy - Yukon,4.9,150,Physical therapy clinic,"1115 Garth Brooks Blvd, Yukon, OK 73099, United States","F6RR+CJ Yukon, Oklahoma, USA",https://valirpt.com/physical-therapy-clinic/yukon-ok/,+1 405-354-6698,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipOvsxg-87eIuJbXu9TE69pA4xqysFugMHHwWvr1=w408-h306-k-no,true,"https://www.google.com/maps/search/Home+Health+clinics+in+Yukon+OKC+OK/@35.5067215,-97.7625441,14z",2025-09-10T19:21:13.572Z,6 am–5 pm,8 am–5 pm,6 am–5 pm,Closed,Closed,6 am–5 pm,8 am–6 pm,LGBTQ+ friendly,,
"https://www.google.com/maps/place/Tyler+Mitchum,+D.O./data=!4m7!3m6!1s0x87b209011130d76d:0xa8242bb3084ca2cc!8m2!3d35.4849552!4d-97.763339!16s%2Fg%2F11lf0szwg9!19sChIJbdcwEQEJsocRzKJMCLMrJKg","Tyler Mitchum, D.O.",5.0,126,Family practice physician,"1205 Health Center Pkwy #100, Yukon, OK 73099, United States","F6MP+XM Yukon, Oklahoma, USA",https://integrishealth.org/doctors/tyler-mitchum1992375752,+1 405-717-5400,"Open ⋅ Closes 5 pm

Confirmed by this business 10 weeks ago",https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=OawrSh3YLshELMNqeLEfEw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=86.60726&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Home+Health+clinics+in+Yukon+OKC+OK/@35.5067215,-97.7625441,14z",2025-09-10T19:21:18.627Z,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,,,
https://www.google.com/maps/place/TheraWest+Physical+Therapy/data=!4m7!3m6!1s0x87b2090b58b5cb85:0x8443414c98803edf!8m2!3d35.4815368!4d-97.7257385!16s%2Fg%2F11l8y42gc0!19sChIJhcu1WAsJsocR3z6AmExBQ4Q,TheraWest Physical Therapy,5.0,102,Physical therapy clinic,"2121 S Yukon Pkwy Suite 200, Yukon, OK 73099, United States","F7JF+JP Yukon, Oklahoma, USA",http://therawest.net/,+1 405-578-5447,Open ⋅ Closes 6 pm,https://lh3.googleusercontent.com/p/AF1QipMXGLSL8WtPnMxb4XJ1JLcro408v2v5Y-RMiEWB=w408-h408-k-no,true,"https://www.google.com/maps/search/Home+Health+clinics+in+Yukon+OKC+OK/@35.5067215,-97.7625441,14z",2025-09-10T19:21:23.761Z,8 am–6 pm,8 am–6 pm,8 am–12 pm,Closed,Closed,8 am–6 pm,8 am–6 pm,,,
https://www.google.com/maps/place/Select+Physical+Therapy+-+Yukon/data=!4m7!3m6!1s0x87b2075a05e17b67:0x93e065f1dd2cbbd0!8m2!3d35.4946384!4d-97.7608002!16s%2Fg%2F11h250t812!19sChIJZ3vhBVoHsocR0Lss3fFl4JM,Select Physical Therapy - Yukon,5.0,63,Physical therapy clinic,"1010 Garth Brooks Blvd Suite 135, Yukon, OK 73099, United States","F6VQ+VM Yukon, Oklahoma, USA",https://www.selectphysicaltherapy.com/contact/find-a-location/ok/yukon/yukon/?ty=xt,+1 405-350-2000,"Open ⋅ Closes 4 pm

Confirmed by this business 7 weeks ago",https://lh3.googleusercontent.com/p/AF1QipMRWtlMZTMCc4LxESe2xUFErce15KIEI6HCXsxi=w426-h240-k-no,true,"https://www.google.com/maps/search/Home+Health+clinics+in+Yukon+OKC+OK/@35.5067215,-97.7625441,14z",2025-09-10T19:21:28.865Z,7 am–4 pm,9 am–6 pm,7 am–4 pm,Closed,Closed,9 am–6 pm,7 am–4 pm,,,
https://www.google.com/maps/place/Access+Medical+Center+Urgent+Care+Yukon/data=!4m7!3m6!1s0x87b208ef208c10a5:0x1ad773b4d404a524!8m2!3d35.4632743!4d-97.7254202!16s%2Fg%2F1vyk301g!19sChIJpRCMIO8IsocRJKUE1LRz1xo,Access Medical Center Urgent Care Yukon,4.5,1330,Urgent care center,"301 S Mustang Rd, Yukon, OK 73099, United States","F77F+8R Yukon, Oklahoma, USA",https://nextcare.com/locations/ok/yukon/?utm_source=google&utm_medium=organic&utm_campaign=google_maps&utm_content=yukon,+1 405-324-1911,,https://lh3.googleusercontent.com/p/AF1QipPGCLjPFBB5bdq2k5HBPEuhPUFpRD269vQ6wPjG=w425-h240-k-no,true,"https://www.google.com/maps/search/Home+Health+clinics+in+Yukon+OKC+OK/@35.5067215,-97.7625441,14z",2025-09-10T19:21:33.831Z,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,,,
https://www.google.com/maps/place/OU+Health+ER+%26+Urgent+Care+Yukon/data=!4m7!3m6!1s0x87b20944d458d3af:0x551132c49626a0ba!8m2!3d35.4734244!4d-97.7432969!16s%2Fg%2F11t2rmssx6!19sChIJr9NY1EQJsocRuqAmlsQyEVU,OU Health ER & Urgent Care Yukon,4.2,612,Urgent care center,"709 N Czech Hall Rd, Yukon, OK 73099, United States","F7F4+9M Yukon, Oklahoma, USA",https://www.ouhealth.com/er-urgent-care/?utm_source=pg-google&utm_medium=organic&utm_campaign=pg-listings,+1 405-494-8600,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipMeFQRAOuPaQQu3fDfXL-mBa0cvJNsn-7qT9mn-=w426-h240-k-no,true,"https://www.google.com/maps/search/Home+Health+clinics+in+Yukon+OKC+OK/@35.5067215,-97.7625441,14z",2025-09-10T19:21:39.949Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,,
