placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,info,imgUrl,isClaimed,sunday,monday,tuesday,wednesday,thursday,friday,saturday,query,timestamp,isBlackOwned,error,attributes
https://www.google.com/maps/place/Sandia+IV+%26+Wellness/data=!4m7!3m6!1s0x87227524f1a4f027:0x4dea28545da144cf!8m2!3d35.1514601!4d-106.614177!16s%2Fg%2F11srhgq_hn!19sChIJJ_Ck8SR1IocRz0ShXVQo6k0,Sandia IV & Wellness,4.8,23,Wellness center,"703 Osuna Rd NE Suite 5, Albuquerque, NM 87113, United States","592P+H8 Albuquerque, New Mexico, USA",https://sandiaivwellness.org/,+1 505-289-9329,Closed ⋅ Opens 9 am Mon,Identifies as women-owned,https://lh3.googleusercontent.com/p/AF1QipNeOqqWw3wse8tcAJpDETp5k3AiRx4_hPqmk2i_=w408-h725-k-no,true,Closed,9 am–4 pm,9 am–4 pm,9 am–4 pm,9 am–4 pm,9 am–5 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Los+Ranchos+de+Albuquerque+Albuquerque+NM/@35.1619885,-106.6428038,14z",2025-09-28T23:01:55.242Z,,,
"https://www.google.com/maps/place/Round+2+IV+Wellness+Solutions,+LLC/data=!4m7!3m6!1s0x872275040199ba19:0xd30e7f88bc6bcc6d!8m2!3d35.1643932!4d-106.6283468!16s%2Fg%2F11fpgb6t8w!19sChIJGbqZAQR1IocRbcxrvIh_DtM","Round 2 IV Wellness Solutions, LLC",4.9,73,Health spa,"7500 2nd St NW, Albuquerque, NM 87107, United States","597C+QM Albuquerque, New Mexico, USA",http://www.round2iv.com/,+1 505-280-4363,"Closed ⋅ Opens 11 am Tue

Updated by this business 8 weeks ago",Identifies as women-owned,https://lh3.googleusercontent.com/p/AF1QipPK7mN5_f7jvSBAA3GYEWrN8OobuXL-GXkPV5Sm=w408-h272-k-no,true,Closed,Closed,11 am–5 pm,11 am–5 pm,11 am–5 pm,11 am–5 pm,11 am–4 pm,"https://www.google.com/maps/search/Infusion+centers+in+Los+Ranchos+de+Albuquerque+Albuquerque+NM/@35.1619885,-106.6428038,14z",2025-09-28T23:01:59.646Z,,,
https://www.google.com/maps/place/Pure+Infusion+Suites+of+Albuquerque/data=!4m7!3m6!1s0x872271c5130a99ef:0xe50a1d56b51304e0!8m2!3d35.2015266!4d-106.6463312!16s%2Fg%2F11k3z7blkg!19sChIJ75kKE8VxIocR4AQTtVYdCuU,Pure Infusion Suites of Albuquerque,5.0,26,Medical group,"1648-b Alameda Blvd NW, Albuquerque, NM 87114, United States","6923+JF Albuquerque, New Mexico, USA",https://pureinfusionsuites.com/locations/albuquerque/,+1 505-966-9644,Closed ⋅ Opens 9 am Mon,,https://lh3.googleusercontent.com/p/AF1QipNiCj6Eh4KWzy8Wsv-2Z7EvD-k99nOpmcApLdJM=w408-h272-k-no,true,Closed,9 am–3 pm,9 am–3 pm,9 am–3 pm,9 am–3 pm,9 am–3 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Los+Ranchos+de+Albuquerque+Albuquerque+NM/@35.1619885,-106.6428038,14z",2025-09-28T23:02:03.979Z,,,
https://www.google.com/maps/place/Coram+CVS%2Fspecialty+Infusion+Services/data=!4m7!3m6!1s0x87227444f643547b:0xe77cf6a74408fd2d!8m2!3d35.1639611!4d-106.5976904!16s%2Fg%2F11b5pkyg6d!19sChIJe1RD9kR0IocRLf0IRKf2fOc,Coram CVS/specialty Infusion Services,3.4,10,Medical clinic,"7400 Washington St NE, Albuquerque, NM 87109, United States","5C72+HW Albuquerque, New Mexico, USA",https://www.coramhc.com/?WT.mc_id=LS_GOOGLE_48126,+1 505-798-3500,Closed ⋅ Opens 8 am Mon,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=LjuBV7eaRQoFcjyFiqmiYw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=10.104652&pitch=0&thumbfov=100,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/Infusion+centers+in+Los+Ranchos+de+Albuquerque+Albuquerque+NM/@35.1619885,-106.6428038,14z",2025-09-28T23:02:08.275Z,,,
https://www.google.com/maps/place/AleraCare+Infusion+Center+-+Albuquerque/data=!4m7!3m6!1s0x87220da511523be9:0x42fbf2dc719830fd!8m2!3d35.0886814!4d-106.6320316!16s%2Fg%2F11l353skzp!19sChIJ6TtSEaUNIocR_TCYcdzy-0I,AleraCare Infusion Center - Albuquerque,5.0,6,Medical clinic,"717 Encino Pl NE #8, Albuquerque, NM 87102, United States","39Q9+F5 Albuquerque, New Mexico, USA",https://www.aleracare.com/location/albuquerque-infusion-center/,+1 888-209-8874,,,https://lh3.googleusercontent.com/p/AF1QipPl30QqftLlde70eaoiHp-sISWkMJmBPLQUSMLr=w408-h544-k-no,true,,,,,,,,"https://www.google.com/maps/search/Infusion+centers+in+Los+Ranchos+de+Albuquerque+Albuquerque+NM/@35.1619885,-106.6428038,14z",2025-09-28T23:02:10.649Z,,,
"https://www.google.com/maps/place/Tranquility+Ketamine+Clinic,+LLC/data=!4m7!3m6!1s0x872275e74112a619:0xb5b9eae64acf0e1d!8m2!3d35.1319748!4d-106.5969429!16s%2Fg%2F11h5n7vzt2!19sChIJGaYSQed1IocRHQ7PSubqubU","Tranquility Ketamine Clinic, LLC",5.0,21,Mental health clinic,"4233 Montgomery Blvd NE #240w, Albuquerque, NM 87109, United States","4CJ3+Q6 Albuquerque, New Mexico, USA",https://tranquilityketamine.com/,+1 505-639-4973,Closed ⋅ Opens 9 am Mon,Identifies as veteran-owned,https://lh3.googleusercontent.com/p/AF1QipPA-5gO7kt-u1TNJ4cmgmqtkshVRE3ldBfM2D_N=w504-h240-k-no,true,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Los+Ranchos+de+Albuquerque+Albuquerque+NM/@35.1619885,-106.6428038,14z",2025-09-28T23:02:14.953Z,,,
https://www.google.com/maps/place/Icarus+Recovery+Center+Alcohol+%26+Drug+Rehab+New+Mexico/data=!4m7!3m6!1s0x8722717146af01db:0x4f6f15089cfe984c!8m2!3d35.1814896!4d-106.687822!16s%2Fg%2F11p_83drzv!19sChIJ2wGvRnFxIocRTJj-nAgVb08,Icarus Recovery Center Alcohol & Drug Rehab New Mexico,4.5,257,Addiction treatment center,"8601 Golf Course Rd NW, Albuquerque, NM 87114, United States","58J6+HV Albuquerque, New Mexico, USA",https://icarusbehavioralhealth.com/?utm_source=google&utm_medium=gbp,+1 505-305-0902,Open 24 hours,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipOnDfKgJWcMptbOuBUtujJKtvzbvs8n5HvC4zrX=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Infusion+centers+in+Los+Ranchos+de+Albuquerque+Albuquerque+NM/@35.1619885,-106.6428038,14z",2025-09-28T23:02:19.470Z,,,
https://www.google.com/maps/place/Zia+Infused+Wellness/data=!4m7!3m6!1s0x24903d138807cc87:0x8297265b5acb42fb!8m2!3d35.2065063!4d-106.6786743!16s%2Fg%2F11rrq4qynl!19sChIJh8wHiBM9kCQR-0LLWlsml4I,Zia Infused Wellness,4.9,51,Medical clinic,"4824 McMahon Blvd NW #113, Albuquerque, NM 87114, United States","684C+JG Albuquerque, New Mexico, USA",http://zia-infusedwellness.com/,+1 505-890-8955,Closed ⋅ Opens 10 am Mon,Identifies as women-owned,https://lh3.googleusercontent.com/p/AF1QipMlPpmhItOwjGRmGbPKwyUk2lUCZElyWc0ryAiR=w408-h725-k-no,true,Closed,10 am–4 pm,10 am–4 pm,10 am–4 pm,10 am–4 pm,10 am–4 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Los+Ranchos+de+Albuquerque+Albuquerque+NM/@35.1619885,-106.6428038,14z",2025-09-28T23:02:23.936Z,,,
https://www.google.com/maps/place/Central+Desert+Health+Hospital/data=!4m7!3m6!1s0x87220ca36e3142ed:0xf47486d01ba72efc!8m2!3d35.1378735!4d-106.6077558!16s%2Fg%2F11gd1wgvbv!19sChIJ7UIxbqMMIocR_C6nG9CGdPQ,Central Desert Health Hospital,2.1,104,Mental health clinic,"1525 N Renaissance Blvd NE, Albuquerque, NM 87107, United States","49QR+4V Albuquerque, New Mexico, USA",https://centraldesertbh.com/,+1 505-243-3387,Closes soon ⋅ 5:30 pm ⋅ Opens 8:30 am Mon,,https://lh3.googleusercontent.com/gps-cs-s/AC9h4no8ZpDw4BKTFCfto4wr4zAO2ERltqyhP9WSg_8PWpKbQTs-QYlrG8e0xn0QQW1Ax6g3skZyoNAiMzyxEwqSqMxToAdmNxEPC7URj94gLi6CjzfrkQ1f1vKWx1RxVTaSaPLVEyh31w=w408-h291-k-no,false,8:30 am–5:30 pm,8:30 am–5:30 pm,8:30 am–5:30 pm,8:30 am–5:30 pm,8:30 am–5:30 pm,8:30 am–5:30 pm,8:30 am–5:30 pm,"https://www.google.com/maps/search/Infusion+centers+in+Los+Ranchos+de+Albuquerque+Albuquerque+NM/@35.1619885,-106.6428038,14z",2025-09-28T23:02:28.254Z,,,
https://www.google.com/maps/place/The+Wellness+Company/data=!4m7!3m6!1s0x872275f51a1e8ce9:0x92458ac6aa4cf80c!8m2!3d35.13156!4d-106.5977527!16s%2Fg%2F11k4m9wfhv!19sChIJ6YweGvV1IocRDPhMqsaKRZI,The Wellness Company,4.9,57,Medical clinic,"4161 Montgomery Blvd NE, Albuquerque, NM 87109, United States","4CJ2+JV Albuquerque, New Mexico, USA",http://www.thewellnesscompanyabq.com/,+1 505-818-1930,Closed ⋅ Opens 9 am Tue,,https://lh3.googleusercontent.com/p/AF1QipN5yTXC9nRixOKzeNtOhBaspePuqehS1V593Gwf=w408-h269-k-no,true,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,10 am–3 pm,"https://www.google.com/maps/search/Infusion+centers+in+Los+Ranchos+de+Albuquerque+Albuquerque+NM/@35.1619885,-106.6428038,14z",2025-09-28T23:02:32.557Z,,,
"https://www.google.com/maps/place/iThrive+Infusion+and+Wellness+-IV+vitamin+infusion,+injections,+weight+loss+teeth+whitening/data=!4m7!3m6!1s0x87227123eddbaa27:0x83e39c6f82afaf27!8m2!3d35.1979467!4d-106.6790837!16s%2Fg%2F11vbypwp5q!19sChIJJ6rb7SNxIocRJ6-vgm-c44M","iThrive Infusion and Wellness -IV vitamin infusion, injections, weight loss teeth whitening",5.0,21,Wellness center,"4611 Greene Ave NW Suite #311, Albuquerque, NM 87114, United States","58XC+59 Albuquerque, New Mexico, USA",https://ithriveinfusion.com/,+1 505-926-2999,Closed ⋅ Opens 10 am Thu,Identifies as women-owned,https://lh3.googleusercontent.com/gps-cs-s/AC9h4noUZ4Ca0WqUmHqGlDDIVmbKYJmrRox7FxusSUJHLKUn2HoY6E3a206i9iEQ8pUj44E-OjhkmpNGn8kifzQtBqykl7TwMIrhPl_2C8m1zc1ZMIoqAHSXCumT3-uj3JFnemQz6tfBqA=w408-h541-k-no,true,Closed,Closed,Closed,Closed,10 am–5 pm,10 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/Infusion+centers+in+Los+Ranchos+de+Albuquerque+Albuquerque+NM/@35.1619885,-106.6428038,14z",2025-09-28T23:02:37.066Z,true,,
https://www.google.com/maps/place/Walk-Off+Performance+and+Rehabilitation/data=!4m7!3m6!1s0x8722751f87782ecb:0x977935b6a7347dd7!8m2!3d35.1755197!4d-106.6007969!16s%2Fg%2F11whp9qb01!19sChIJyy54hx91IocR1300p7Y1eZc,Walk-Off Performance and Rehabilitation,5.0,12,Physical therapy clinic,"4101 Paseo Del Norte NE STE 212 A, Albuquerque, NM 87113, United States","59GX+6M Albuquerque, New Mexico, USA",https://walk-offperformancept.com/,+1 505-979-1196,Closed ⋅ Opens 10 am Mon,,https://lh3.googleusercontent.com/p/AF1QipOMl_H9NdUCvK4QJXk-Ht--Y-gOjh8rBwjmEB2C=w408-h544-k-no,true,Closed,10 am–5 pm,10 am–5 pm,10 am–5 pm,10 am–5 pm,8 am–12 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Los+Ranchos+de+Albuquerque+Albuquerque+NM/@35.1619885,-106.6428038,14z",2025-09-28T23:02:41.655Z,,,
https://www.google.com/maps/place/Sacred+Roots+Pelvic+Health+and+Physical+Therapy/data=!4m7!3m6!1s0x872273cddcb87c13:0x20ac9b9961ffedd8!8m2!3d35.1625116!4d-106.6369863!16s%2Fg%2F11rtf98b5q!19sChIJE3y43M1zIocR2O3_YZmbrCA,Sacred Roots Pelvic Health and Physical Therapy,5.0,50,Physical therapist,"6931 4th St NW, Los Ranchos De Albuquerque, NM 87107, United States","5977+26 Los Ranchos De Albuquerque, New Mexico, USA",http://sacredrootspelvichealth.com/,+1 505-506-6943,Closed ⋅ Opens 8:30 am Mon,Identifies as women-owned,https://lh3.googleusercontent.com/p/AF1QipOzE_m2yWGpG31qU8ABWYCvsxEHngn_cQ62vkMO=w408-h509-k-no,true,Closed,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Los+Ranchos+de+Albuquerque+Albuquerque+NM/@35.1619885,-106.6428038,14z",2025-09-28T23:02:46.015Z,,,
https://www.google.com/maps/place/PharmaScript+Ambulatory+Infusion+Center/data=!4m7!3m6!1s0x87220ba9d5f14b37:0x546966a71a6f74e1!8m2!3d35.1008812!4d-106.5715739!16s%2Fg%2F11h_r5n3cy!19sChIJN0vx1akLIocR4XRvGqdmaVQ,PharmaScript Ambulatory Infusion Center,5.0,2,Medical Center,"6501 Americas Pkwy Suite 121, Albuquerque, NM 87110, United States","4C2H+99 Albuquerque, New Mexico, USA",https://www.pharmascriptaic.com/,+1 505-407-2560,Closed ⋅ Opens 9 am Mon,,https://lh3.googleusercontent.com/p/AF1QipNovoHqabi23ROECJ7x_ATs3Wk7yWCXySyAn70K=w560-h240-k-no,true,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Los+Ranchos+de+Albuquerque+Albuquerque+NM/@35.1619885,-106.6428038,14z",2025-09-28T23:02:50.430Z,,,
https://www.google.com/maps/place/Albuquerque+ER+%26+Hospital/data=!4m7!3m6!1s0x872273d88b85cfcf:0xbad5bd0a1b43eb2e!8m2!3d35.1831834!4d-106.6649613!16s%2Fg%2F11fljn444q!19sChIJz8-Fi9hzIocRLutDGwq91bo,Albuquerque ER & Hospital,4.8,3064,Emergency room,"9310 Coors Blvd NW, Albuquerque, NM 87114, United States","58MP+72 Albuquerque, New Mexico, USA",https://abqhospital.com/?utm_source=google&utm_medium=mybusiness&utm_campaign=maplisting,+1 505-431-1900,Open 24 hours,,https://lh3.googleusercontent.com/p/AF1QipNywcBc4lZFV_U0tCamAtH5uqJoxeI00KX2jVzb=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Infusion+centers+in+Los+Ranchos+de+Albuquerque+Albuquerque+NM/@35.1619885,-106.6428038,14z",2025-09-28T23:02:54.775Z,,,
https://www.google.com/maps/place/AcuHealth+Hub/data=!4m7!3m6!1s0x8722733e42587297:0x90fb31304d549a05!8m2!3d35.1635383!4d-106.6370744!16s%2Fg%2F11k3qfd4s4!19sChIJl3JYQj5zIocRBZpUTTAx-5A,AcuHealth Hub,5.0,21,Acupuncture clinic,"7013 4th St NW Suite D, Los Ranchos De Albuquerque, NM 87107, United States","5977+C5 Los Ranchos De Albuquerque, New Mexico, USA",https://acuhealth-hub.com/,+1 505-361-7413,Closed ⋅ Opens 10 am Tue,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=djnpKIyU_6RQFh3JUyB2TQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=247.13599&pitch=0&thumbfov=100,true,Closed,Closed,10 am–5 pm,10 am–5 pm,Closed,10 am–5 pm,10 am–5 pm,"https://www.google.com/maps/search/Infusion+centers+in+Los+Ranchos+de+Albuquerque+Albuquerque+NM/@35.1619885,-106.6428038,14z",2025-09-28T23:02:59.063Z,,,
