placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,info,imgUrl,isClaimed,sunday,monday,tuesday,wednesday,thursday,friday,saturday,query,timestamp,attributes,error
https://www.google.com/maps/place/Eau+Claire+Comprehensive+Treatment+Center/data=!4m7!3m6!1s0x87f8bc0bc1f7898d:0xf8905e2e0bb533dd!8m2!3d44.781711!4d-91.447567!16s%2Fg%2F11cs4fzpns!19sChIJjYn3wQu8-IcR3TO1Cy5ekPg,Eau Claire Comprehensive Treatment Center,4.0,52,Addiction treatment center,"3440 Oakwood Hills Pkwy, Eau Claire, WI 54701, United States","QHJ2+MX Eau Claire, Wisconsin, USA",https://www.ctcprograms.com/location/eau-claire-comprehensive-treatment-center/?utm_source=GMB&utm_medium=organic&utm_campaign=listing&utm_term=brand&y_source=1_NTUzMzY0My03MTUtbG9jYXRpb24ud2Vic2l0ZQ==,+1 715-713-3878,Closed ⋅ Opens 5 am Mon,,https://lh3.googleusercontent.com/p/AF1QipPR8j_v32smesd9YNm8Bbfe2tV6nU0blSrhIvBN=w408-h306-k-no,true,7–9 am,5–11 am,5–11 am,5–11 am,5–11 am,5–11 am,5–8 am,"https://www.google.com/maps/search/Infusion+centers+in+Eau+Claire+Eau+Clair+WI/@44.811349,-91.4984941,14z",2025-09-28T23:03:45.383Z,,
https://www.google.com/maps/place/The+Luminary+Wellness+Center+%26+Lux+Chiropractic/data=!4m7!3m6!1s0x87f8bd477b72bce3:0xa8d9365772f56ca1!8m2!3d44.8074292!4d-91.4964055!16s%2Fg%2F11h40h_vrs!19sChIJ47xye0e9-IcRoWz1clc22ag,The Luminary Wellness Center & Lux Chiropractic,5.0,83,Wellness center,"714 S Barstow St, Eau Claire, WI 54701, United States","RG43+XC Eau Claire, Wisconsin, USA",http://www.theluminarywellnesscenter.com/,+1 715-220-4758,"Closed ⋅ Opens 9 am Mon

Updated by this business 11 weeks ago",Identifies as women-owned,https://lh3.googleusercontent.com/p/AF1QipO9V5HWseKm6BPxWdliMbEOcPM1xP5VZMm3fgGv=w408-h612-k-no,true,Closed,"9–10:30 am, 2–6 pm",Closed,2–6 pm,2–6 pm,"9 am–12 pm, 3–6 pm",9 am–1 pm,"https://www.google.com/maps/search/Infusion+centers+in+Eau+Claire+Eau+Clair+WI/@44.811349,-91.4984941,14z",2025-09-28T23:03:50.425Z,,
https://www.google.com/maps/place/MGA+Crisis+Intervention/data=!4m7!3m6!1s0x87f8bd6f79caee1b:0xd21a6799215e2f0!8m2!3d44.8150085!4d-91.5106451!16s%2Fg%2F11d_27s1s5!19sChIJG-7KeW-9-IcR8OIVknmmIQ0,MGA Crisis Intervention,5.0,1,Addiction treatment center,"221 W Madison St #216, Eau Claire, WI 54703, United States","RF8Q+2P Eau Claire, Wisconsin, USA",http://mariongatleyassociation.com/our-locations/wisconsin/intervention-drug-rehab-association-221-west-madison-street-eau-claire-wi-54703/,+1 715-997-9282,Open 24 hours,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=UXIcz_hBk1wZoHq-kfKI6A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=270.61618&pitch=0&thumbfov=100,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Infusion+centers+in+Eau+Claire+Eau+Clair+WI/@44.811349,-91.4984941,14z",2025-09-28T23:03:55.436Z,,
https://www.google.com/maps/place/Optimum+Therapies+-+Eau+Claire/data=!4m7!3m6!1s0x87f8bdb075d3012f:0x622d704fe706c248!8m2!3d44.7926132!4d-91.49178!16s%2Fg%2F1td5rvfg!19sChIJLwHTdbC9-IcRSMIG509wLWI,Optimum Therapies - Eau Claire,4.9,68,Physical therapy clinic,"517 E Clairemont Ave, Eau Claire, WI 54701, United States","QGV5+27 Eau Claire, Wisconsin, USA",,+1 715-855-0408,Closed ⋅ Opens 7 am Mon,,https://lh3.googleusercontent.com/p/AF1QipOswvLav117WuV6UwgBPZisT23kbeO_GDX1B4tQ=w408-h272-k-no,true,Closed,7 am–5 pm,7 am–6 pm,7 am–5 pm,7 am–6 pm,7 am–5 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Eau+Claire+Eau+Clair+WI/@44.811349,-91.4984941,14z",2025-09-28T23:04:00.465Z,,
https://www.google.com/maps/place/Mayo+Clinic+Health+System+-+Oncology/data=!4m7!3m6!1s0x87f8bd19bcc8fa9d:0x68c0273e0c8d2b29!8m2!3d44.8121863!4d-91.5129352!16s%2Fg%2F11n___djq6!19sChIJnfrIvBm9-IcRKSuNDD4nwGg,Mayo Clinic Health System - Oncology,,,Medical clinic,"1221 Whipple St, Eau Claire, WI 54703, United States","RF6P+VR Eau Claire, Wisconsin, USA",https://www.mayoclinichealthsystem.org/locations/eau-claire/services-and-treatments/oncology?mc_id=&utm_source=yext&utm_medium=l&utm_content=eauclaireoncology&utm_campaign=mchsmarketing&geo=eauclaire&placementsite=nwwi&invsrc=mchsnwwi&cauid=122229&y_source=1_MjM2NjQ1ODYtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,+1 715-838-6072,Closed ⋅ Opens 8 am Mon,LGBTQ+ friendly,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=JNZktlzAzxmM6X54WqdkZw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=69.758064&pitch=0&thumbfov=100,true,Closed,8 am–5:15 pm,8 am–5:15 pm,8 am–5:15 pm,8 am–5:15 pm,8 am–5:15 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Eau+Claire+Eau+Clair+WI/@44.811349,-91.4984941,14z",2025-09-28T23:04:05.298Z,,
https://www.google.com/maps/place/Smart+Infusion+Therapy+Services+-+Eau+Claire+Center/data=!4m7!3m6!1s0x87f8bdc48ddb40eb:0x21bc278aef563c3!8m2!3d44.7715654!4d-91.4583476!16s%2Fg%2F11k517hqv_!19sChIJ60DbjcS9-IcRw2P1rnjCGwI,Smart Infusion Therapy Services - Eau Claire Center,,,Medical clinic,"3004 Golf Rd Suite 101B, Eau Claire, WI 54701, United States","QGCR+JM Eau Claire, Wisconsin, USA",https://www.mysmartinfusion.com/,+1 608-690-7210,Closed ⋅ Opens 8 am Mon,,https://lh3.googleusercontent.com/p/AF1QipNFEy-L4VPFNTnI9HXkeP9-mi7hsCsUxJC7JEbl=w629-h240-k-no,true,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Eau+Claire+Eau+Clair+WI/@44.811349,-91.4984941,14z",2025-09-28T23:04:10.256Z,,
https://www.google.com/maps/place/Seven+at+River+Prairie+Wellness/data=!4m7!3m6!1s0x87f8bdff9084af57:0x50d37f080370ce99!8m2!3d44.8195285!4d-91.4525408!16s%2Fg%2F11ptsr0rdn!19sChIJV6-EkP-9-IcRmc5wAwh_01A,Seven at River Prairie Wellness,4.7,27,Medical spa,"1470 Rivers Edge Trail, Altoona, WI 54720, United States","RG9W+RX Altoona, Wisconsin, USA",https://www.sevenatrp.com/,+1 715-930-1944,Closed ⋅ Opens 9 am Mon,,https://lh3.googleusercontent.com/p/AF1QipPORHWxaH3HH7pEDxGyhecivj64rZh0fCy1t1ey=w408-h306-k-no,true,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Altoona+Eau+Clair+WI/@44.811349,-91.4984941,14z",2025-09-28T23:04:26.924Z,,
https://www.google.com/maps/place/Juvly+Aesthetics/data=!4m7!3m6!1s0x87f8bc185801b751:0x2000a97c32a9fb6c!8m2!3d44.8199927!4d-91.4592701!16s%2Fg%2F11b6nxg7ql!19sChIJUbcBWBi8-IcRbPupMnypACA,Juvly Aesthetics,4.7,46,Skin care clinic,"3040 Meadowlark Ln #1, Altoona, WI 54720, United States","RG9R+X7 Altoona, Wisconsin, USA",https://www.juvly.com/?y_source=1_MTAwNDg3OTYzNi03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,+1 614-500-7000,,,https://lh3.googleusercontent.com/p/AF1QipMLukmiZ34MY0dtZ24iT-QQSzETGW4wQXcQdgYj=w533-h240-k-no,true,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,"https://www.google.com/maps/search/Infusion+centers+in+Altoona+Eau+Clair+WI/@44.811349,-91.4984941,14z",2025-09-28T23:04:31.953Z,,
https://www.google.com/maps/place/Cosmetic+Surgery+Eau+Claire:+Dr.+Dax+Demaree/data=!4m7!3m6!1s0x87f8bd87c88a20f3:0xd93f20f812b25191!8m2!3d44.819268!4d-91.4564627!16s%2Fg%2F11k4xpmf1g!19sChIJ8yCKyIe9-IcRkVGyEvggP9k,Cosmetic Surgery Eau Claire: Dr. Dax Demaree,5.0,113,Cosmetic surgeon,"1451 Bluestem Blvd ste f, Altoona, WI 54720, United States","RG9V+PC Altoona, Wisconsin, USA",https://premiersurgicalarts.org/,+1 715-575-5800,Closed ⋅ Opens 9 am Mon,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipPZvg8AWj_UTA8wcQaRIFbTKRiviLm4VsAWARS1=w408-h412-k-no,true,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Altoona+Eau+Clair+WI/@44.811349,-91.4984941,14z",2025-09-28T23:04:37.051Z,,
https://www.google.com/maps/place/Phileo+Health/data=!4m7!3m6!1s0x87f8bc7af581c871:0x899a387bc168d2ca!8m2!3d44.7958862!4d-91.4506912!16s%2Fg%2F11g68zxqlh!19sChIJcciB9Xq8-IcRytJowXs4mok,Phileo Health,5.0,6,Physical therapy clinic,"2519 N Hillcrest Pkwy #101, Altoona, WI 54720, United States","QGWX+9P Altoona, Wisconsin, USA",http://www.phileohealth.com/,+1 715-834-3585,Closed ⋅ Opens 8 am Mon,,https://lh3.googleusercontent.com/p/AF1QipNbzA3msWXwUcg4tO-J9s8OMec4cYj1ln3yxNBq=w426-h240-k-no,true,Closed,8 am–5 pm,7 am–4 pm,8:30 am–5:30 pm,7 am–4 pm,Closed,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Altoona+Eau+Clair+WI/@44.811349,-91.4984941,14z",2025-09-28T23:04:41.909Z,,
"https://www.google.com/maps/place/Northwoods+Therapy+Associates,+Inc.+Altoona,+Wisconsin/data=!4m7!3m6!1s0x405437eaf8ec3129:0x1d6b8b4e6bcd732f!8m2!3d44.8167088!4d-91.4526798!16s%2Fg%2F11bbrgf8_f!19sChIJKTHs-Oo3VEARL3PNa06Lax0","Northwoods Therapy Associates, Inc. Altoona, Wisconsin",4.7,14,Physical therapy clinic,"1200 OakLeaf Way b, Altoona, WI 54720, United States","RG8W+MW Altoona, Wisconsin, USA",http://www.northwoodstherapy.com/,+1 715-839-9266,Closed ⋅ Opens 7 am Mon,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipP2-XPr_0A3pT8eGK628SnyN5Oj4chcO-XBkRf4=w408-h408-k-no,true,Closed,7 am–6 pm,7 am–5 pm,7 am–6 pm,7 am–5 pm,7 am–5 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Altoona+Eau+Clair+WI/@44.811349,-91.4984941,14z",2025-09-28T23:04:46.957Z,,
https://www.google.com/maps/place/DeFatta+ENT+%26+Facial+Plastic+Surgery/data=!4m7!3m6!1s0x87f8bc996ab9fb81:0x8d8ec702e9b1eb65!8m2!3d44.8201445!4d-91.452562!16s%2Fg%2F1s04cpnfs!19sChIJgfu5apm8-IcRZeux6QLHjo0,DeFatta ENT & Facial Plastic Surgery,4.4,153,Otolaryngology clinic,"1490 Rivers Edge Trail, Altoona, WI 54720, United States","RGCW+3X Altoona, Wisconsin, USA",https://defattahealth.com/,+1 715-828-2368,Closed ⋅ Opens 8 am Mon,,https://lh3.googleusercontent.com/p/AF1QipMQARPKRMSwoUm9OG4zLLMj_Fj3G505WoV26EXr=w426-h240-k-no,true,Closed,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Altoona+Eau+Clair+WI/@44.811349,-91.4984941,14z",2025-09-28T23:04:51.924Z,,
https://www.google.com/maps/place/Gameday+Men%27s+Health+Eau+Claire+TRT+Clinic/data=!4m7!3m6!1s0x87f8bbe7fe55a011:0xdf176e1d0bb55803!8m2!3d44.7961044!4d-91.4423919!16s%2Fg%2F11x5jpvsl4!19sChIJEaBV_ue7-IcRA1i1Cx1uF98,Gameday Men's Health Eau Claire TRT Clinic,4.9,74,Men's health physician,"2020 N Hillcrest Pkwy ste 200, Altoona, WI 54720, United States","QHW5+C2 Altoona, Wisconsin, USA",https://gamedaymenshealth.com/eau-claire/,+1 715-502-5300,"Closed ⋅ Opens 8 am Tue

Confirmed by this business 11 weeks ago",LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipOeYSy7puhIR5QPK9lQYNyQCDzfSm58BGsmq1TD=w648-h240-k-no,true,Closed,Closed,"8 am–12 pm, 1–5 pm","8 am–12 pm, 1–5 pm","8 am–12 pm, 1–5 pm",Closed,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Altoona+Eau+Clair+WI/@44.811349,-91.4984941,14z",2025-09-28T23:04:57.034Z,,
https://www.google.com/maps/place/Chippewa+Valley+Orthopedics+and+Sports+Medicine/data=!4m7!3m6!1s0x87f8bc18eff4a467:0x1ad37cdaad903aa1!8m2!3d44.8167844!4d-91.4526776!16s%2Fg%2F1hc1cdc7f!19sChIJZ6T07xi8-IcRoTqQrdp80xo,Chippewa Valley Orthopedics and Sports Medicine,4.0,51,Sports medicine clinic,"1200 OakLeaf Way a, Altoona, WI 54720, United States","RG8W+PW Altoona, Wisconsin, USA",http://www.cvosm.com/,+1 800-322-1747,"Closed ⋅ Opens 8 am Mon

Confirmed by this business 9 weeks ago",,https://lh3.googleusercontent.com/p/AF1QipO-kqbcT2nzz4BnsA_GikSpw3cLL0k6Dz97qErI=w648-h240-k-no,true,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Altoona+Eau+Clair+WI/@44.811349,-91.4984941,14z",2025-09-28T23:05:02.130Z,,
https://www.google.com/maps/place/Eau+Claire+Body+Care/data=!4m7!3m6!1s0x87f8bcf6f9b46b67:0x3c8b782ef689790c!8m2!3d44.8061892!4d-91.4693635!16s%2Fg%2F11bwfjnhq4!19sChIJZ2u0-fa8-IcRDHmJ9i54izw,Eau Claire Body Care,4.8,179,Skin care clinic,"2186 Eastridge Center, Eau Claire, WI 54701, United States","RG4J+F7 Eau Claire, Wisconsin, USA",https://eauclairebodycare.com/?utm_source=google&utm_medium=organic&utm_campaign=gmb,+1 715-227-8040,Closed ⋅ Opens 9 am Mon,LGBTQ+ friendly,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrqfrH5WY9lr98rWVzeItYAEw40IVDqYomt6wyXHm0C7pzLTbiKmesthhXitCpE4dYUYbUZVmZZu3oQxlwMP56mgesLdbv167WOIMKVuzautl4Mx-a47rjODJ7uButNSZvhtFW3Ow=w426-h240-k-no,true,Closed,9 am–5 pm,9 am–3:30 pm,9 am–6:30 pm,9 am–6:30 pm,9 am–4 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Altoona+Eau+Clair+WI/@44.811349,-91.4984941,14z",2025-09-28T23:05:07.208Z,,
https://www.google.com/maps/place/Advantage+Health+Center/data=!4m7!3m6!1s0x87f8bd5b22528c3b:0x33761100976314c9!8m2!3d44.794065!4d-91.465144!16s%2Fg%2F11w24gdr7x!19sChIJO4xSIlu9-IcRyRRjlwARdjM,Advantage Health Center,5.0,18,Chiropractor,"2513 E Clairemont Ave, Eau Claire, WI 54701, United States","QGVM+JW Eau Claire, Wisconsin, USA",https://advantage-healthcenter.com/,+1 715-313-0935,Closed ⋅ Opens 7 am Mon,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipPlo23WrPa1Kp0qMg14iE4Ko-E1XnPQD-ocvET0=w427-h240-k-no,true,Closed,7 am–6:30 pm,7 am–6:30 pm,7 am–6:30 pm,7 am–6:30 pm,7 am–6:30 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Altoona+Eau+Clair+WI/@44.811349,-91.4984941,14z",2025-09-28T23:05:12.234Z,,
