placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,info,imgUrl,isClaimed,sunday,monday,tuesday,wednesday,thursday,friday,saturday,query,timestamp,attributes,error,isBlackOwned
https://www.google.com/maps/place/INVIVO+Wellness/data=!4m7!3m6!1s0x8805191f68206c2b:0x9dcf28e5fd0b6224!8m2!3d43.0576957!4d-87.8975772!16s%2Fg%2F1pv6yv55q!19sChIJK2wgaB8ZBYgRJGIL_eUoz50,INVIVO Wellness,4.8,145,Physical therapy clinic,"2060 N Humboldt Ave Ste. 300 - Third Floor, Milwaukee, WI 53212, United States","3452+3X Milwaukee, Wisconsin, USA",https://www.invivowellness.com/,+1 414-265-5606,Closed ⋅ Opens 8 am Mon,,https://lh3.googleusercontent.com/gps-cs-s/AC9h4no18rV_IJVz7-EZvv1PyxrgXOolX_laLnmTarUVdVEBvmgMdgQb-UKQsF-rekrhPxkH_QWIjxsVYx9rY4PTwzmE5N4i0FO7DucYPZc-Jpg1KArBQAFMMnNM-OkFEU6eXI5Ky08M=w408-h306-k-no,false,Closed,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–5 pm,8 am–1 pm,"https://www.google.com/maps/search/Infusion+centers+in+Milwaukee+Milwaukee+WI/@43.0410344,-87.9096783,14z",2025-09-29T00:15:25.755Z,,,
https://www.google.com/maps/place/Vytal+Health/data=!4m7!3m6!1s0x880519f53690b7af:0x8aeb8128325ae9fd!8m2!3d43.0348148!4d-87.9082725!16s%2Fg%2F11gk6vtyw_!19sChIJr7eQNvUZBYgR_elaMiiB64o,Vytal Health,4.7,62,Medical group,"342 N Water St Suite 600, Milwaukee, WI 53202, United States","23MR+WM Milwaukee, Wisconsin, USA",https://www.vytalhealth.com/,+1 855-998-4900,Closed ⋅ Opens 9 am Mon,,https://lh3.googleusercontent.com/p/AF1QipPcXgH1FH463fC0q2DBOGplaQhJGscd2IpDe7gL=w480-h240-k-no,true,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Milwaukee+Milwaukee+WI/@43.0410344,-87.9096783,14z",2025-09-29T00:15:30.632Z,,,
https://www.google.com/maps/place/Aesthetically+Well/data=!4m7!3m6!1s0x880519a4872ce6b9:0xec6ee0f9b87fcb44!8m2!3d43.0318903!4d-87.90865!16s%2Fg%2F11h5q86_c_!19sChIJueYsh6QZBYgRRMt_uPngbuw,Aesthetically Well,4.9,53,Skin care clinic,"222 E Erie St Suite 150, Milwaukee, WI 53202, United States","23JR+QG Milwaukee, Wisconsin, USA",https://aestheticallywell.com/,+1 414-331-8852,Closed ⋅ Opens 5 am Mon,Identifies as women-owned,https://lh3.googleusercontent.com/p/AF1QipOhcPiQ2-tQyHMovXxEG1dYxOmG9_dAcxe5Fun0=w426-h240-k-no,true,Closed,5 am–10 pm,5 am–10 pm,5 am–10 pm,5 am–10 pm,5 am–10 pm,5 am–10 pm,"https://www.google.com/maps/search/Infusion+centers+in+Milwaukee+Milwaukee+WI/@43.0410344,-87.9096783,14z",2025-09-29T00:15:35.660Z,,,
https://www.google.com/maps/place/West+Milwaukee+Comprehensive+Treatment+Center/data=!4m7!3m6!1s0x88051a64620c4c1f:0xb566458b4a1da607!8m2!3d43.0136811!4d-87.9669499!16s%2Fg%2F11c3170tm_!19sChIJH0wMYmQaBYgRB6YdSotFZrU,West Milwaukee Comprehensive Treatment Center,4.2,90,Addiction treatment center,"1610 Miller Park Way, West Milwaukee, WI 53214, United States","227M+F6 West Milwaukee, Wisconsin, USA",https://www.ctcprograms.com/location/west-milwaukee-comprehensive-treatment-center/?utm_source=GMB&utm_medium=organic&utm_campaign=listing&utm_term=brand&y_source=1_NTUzMzY3MC03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,+1 414-939-7556,"Closed ⋅ Opens 6 am Mon

Updated by this business 5 weeks ago",,https://lh3.googleusercontent.com/p/AF1QipNIaE7k7sOn4SsgUEfEzGKwJvZuqKQW6OVftJg9=w408-h306-k-no,true,Closed,6 am–2:30 pm,6 am–2:30 pm,6 am–2:30 pm,6 am–2:30 pm,6 am–2:30 pm,5–11 am,"https://www.google.com/maps/search/Infusion+centers+in+Milwaukee+Milwaukee+WI/@43.0410344,-87.9096783,14z",2025-09-29T00:15:40.509Z,,,
https://www.google.com/maps/place/Vince+Lombardi+Cancer+Clinic/data=!4m7!3m6!1s0x880519796fde297d:0x504d5dc53c61eedf!8m2!3d43.0437975!4d-87.9267613!16s%2Fg%2F1tq8k3kx!19sChIJfSneb3kZBYgR3-5hPMVdTVA,Vince Lombardi Cancer Clinic,,,Skin care clinic,"1020 N 12th St, Milwaukee, WI 53233, United States","23VF+G7 Milwaukee, Wisconsin, USA",https://www.aurorahealthcare.org/locations/vince-lombardi-cancer-clinic-milwaukee,+1 414-219-7370,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=80n0z_dkASPKV2pEMmn1Nw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=177.99597&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Infusion+centers+in+Milwaukee+Milwaukee+WI/@43.0410344,-87.9096783,14z",2025-09-29T00:15:43.215Z,,,
https://www.google.com/maps/place/United+Community+Center/data=!4m7!3m6!1s0x880519eb54b7f9cb:0x3411a6edab3abec5!8m2!3d43.0198561!4d-87.9184934!16s%2Fg%2F11c1sk00k2!19sChIJy_m3VOsZBYgRxb46q-2mETQ,United Community Center,4.7,15,Community health center,"609 W Washington St, Milwaukee, WI 53204, United States","239J+WJ Milwaukee, Wisconsin, USA",,,,,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npv_Sk5W4tYYP10mLJDHQ5mBbtJxeOs-6BtFOr2s--KcAe-tCESZUSG3iiZMlsWJIexSM7bLtwYCyWipESgLEX6BNAh44L5f-ZaMJt4os016bhSJmLmN_IJjv3ts3Wr0ILyWrNO=w426-h240-k-no,false,,,,,,,,"https://www.google.com/maps/search/Infusion+centers+in+Milwaukee+Milwaukee+WI/@43.0410344,-87.9096783,14z",2025-09-29T00:15:45.862Z,,,
https://www.google.com/maps/place/4th+Dimension+Recovery+Centers/data=!4m7!3m6!1s0x88051961d4fcaffd:0xf63b56e19a6d4d69!8m2!3d43.0458916!4d-87.8968892!16s%2Fg%2F11h1yvz4l8!19sChIJ_a_81GEZBYgRaU1tmuFWO_Y,4th Dimension Recovery Centers,4.7,31,Addiction treatment center,"1216 N Prospect Ave, Milwaukee, WI 53202, United States","24W3+96 Milwaukee, Wisconsin, USA",https://www.4dmke.com/,+1 414-234-5159,,,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqksbivyEoy1I9ZGMHjZmabYX5oDYV4vnqv2nUFPXWOlwVvCJuuXSOaQRuy90uAq2oHVWWYJyllrGlqMcWhXhIPpy-lmuZN9ZRpIxs4zgnVXFFFV-hwnmIFB7Jafgc8J9aFmwAU=w408-h544-k-no,true,,,,,,,,"https://www.google.com/maps/search/Infusion+centers+in+Milwaukee+Milwaukee+WI/@43.0410344,-87.9096783,14z",2025-09-29T00:15:48.597Z,,,
https://www.google.com/maps/place/Bread+of+Healing+Inc/data=!4m7!3m6!1s0x88051962033288c9:0x1ee75005e17455c8!8m2!3d43.05429!4d-87.933127!16s%2Fg%2F1tdm496p!19sChIJyYgyA2IZBYgRyFV04QVQ5x4,Bread of Healing Inc,4.6,17,Medical clinic,"1821 N 16th St, Milwaukee, WI 53205, United States","3338+PP Milwaukee, Wisconsin, USA",http://breadofhealingclinic.org/,+1 414-977-0001,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=cfSksdVq1nyyXEobkpht8Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=287.7698&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Infusion+centers+in+Milwaukee+Milwaukee+WI/@43.0410344,-87.9096783,14z",2025-09-29T00:15:51.334Z,,,
https://www.google.com/maps/place/Kindbody+-+Milwaukee/data=!4m7!3m6!1s0x8805048c7c7f3a71:0x3f37d3285cc1402f!8m2!3d43.0409915!4d-87.9082689!16s%2Fg%2F11fzfdspwp!19sChIJcTp_fIwEBYgRL0DBXCjTNz8,Kindbody - Milwaukee,4.1,64,Fertility clinic,"787 N Broadway, Milwaukee, WI 53202, United States","23RR+9M Milwaukee, Wisconsin, USA",https://kindbody.com/book-appointment-milwaukee/,+1 262-518-7448,Closed ⋅ Opens 8 am Mon,LGBTQ+ friendly,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqL7T-OL4BQHXu0aTEcE6GQFenvFJ3aDGPa8tWUt4oCg__8XTMgfT3i8IufRCue09r7bnSIpvlfTI5m8RiIzkp22yJBkNgWSltkMLwj9e8IT2CwwiqUzm067gBHgVoa9Xq_fe7YKg=w408-h544-k-no,false,Closed,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Milwaukee+Milwaukee+WI/@43.0410344,-87.9096783,14z",2025-09-29T00:15:56.468Z,,,
https://www.google.com/maps/place/Ascension+Medical+Group+Wisconsin+-+Third+Ward/data=!4m7!3m6!1s0x880519c23ca4f9b9:0xa145b4cca2f0ba90!8m2!3d43.0321001!4d-87.9068556!16s%2Fg%2F11j23wqdgx!19sChIJufmkPMIZBYgRkLrwosy0RaE,Ascension Medical Group Wisconsin - Third Ward,4.5,89,Medical clinic,"174 N Broadway, Milwaukee, WI 53202, United States","23JV+R7 Milwaukee, Wisconsin, USA",https://healthcare.ascension.org/locations/wisconsin/wimil/milwaukee-ascension-medical-group-wisconsin-third-ward?utm_campaign=reputation-management&utm_medium=organic-search&utm_content=location-listing&utm_source=local,+1 414-777-3060,"Closed ⋅ Opens 7 am Mon

Confirmed by this business 6 weeks ago",,https://lh3.googleusercontent.com/p/AF1QipNN_I-SKWOoThMnTEcpd5qyG_LAN3xM036Wcafd=w408-h271-k-no,true,Closed,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Milwaukee+Milwaukee+WI/@43.0410344,-87.9096783,14z",2025-09-29T00:16:01.427Z,,,
https://www.google.com/maps/place/River%27s+Shore+Comprehensive+Treatment+Center/data=!4m7!3m6!1s0x88051ecec7dfe907:0xbf121e28ca6af490!8m2!3d43.0842063!4d-87.9079962!16s%2Fg%2F1tq6kn9q!19sChIJB-nfx84eBYgRkPRqyigeEr8,River's Shore Comprehensive Treatment Center,4.4,89,Addiction treatment center,"3707 N Richards St, Milwaukee, WI 53212, United States","33MR+MR Milwaukee, Wisconsin, USA",https://www.ctcprograms.com/location/rivers-shore-comprehensive-treatment-center/?utm_source=GMB&utm_medium=organic&utm_campaign=listing&utm_term=brand&y_source=1_NTUzMzY1MC03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,+1 414-562-6300,Closed ⋅ Opens 5 am Mon,,https://lh3.googleusercontent.com/p/AF1QipOhl5LAecoHnhZTgqVYKLn_fbIM7zlbq_LphMpD=w408-h306-k-no,true,6–10 am,5–11 am,5–11 am,5–11 am,5–11 am,5–11 am,6–10 am,"https://www.google.com/maps/search/Infusion+centers+in+Milwaukee+Milwaukee+WI/@43.0410344,-87.9096783,14z",2025-09-29T00:16:06.345Z,,,
https://www.google.com/maps/place/Untethered+Airway+Health+Center/data=!4m7!3m6!1s0x88051993dd63be89:0x76df368de1f2381d!8m2!3d43.0650505!4d-87.8786221!16s%2Fg%2F11j5dhb6yp!19sChIJib5j3ZMZBYgRHTjy4Y0233Y,Untethered Airway Health Center,4.9,58,Dentist,"2524 E Webster Pl #201a, Milwaukee, WI 53211, United States","348C+2H Milwaukee, Wisconsin, USA",https://untetheredairwayhealthcenter.com/milwaukee,+1 414-935-8460,Closed ⋅ Opens 8 am Mon,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipP_BqThhUy8cZ2mmiSostaH-skdbBR7RsMRo9Jw=w408-h272-k-no,true,Closed,8 am–3 pm,8 am–3 pm,8 am–3 pm,8 am–3 pm,Closed,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Milwaukee+Milwaukee+WI/@43.0410344,-87.9096783,14z",2025-09-29T00:16:11.325Z,,,
"https://www.google.com/maps/place/Aurora+Rehabilitation+Center/@43.0510272,-87.9098645,17z/data=!3m1!4b1!4m6!3m5!1s0x8805191182eda237:0x1a2a23f7ba89fbb4!8m2!3d43.0510272!4d-87.9098645!16s%2Fg%2F1v1vdrzq",Aurora Rehabilitation Center,5.0,1,Medical clinic,"1575 N River Center Dr, Milwaukee, WI 53212, United States","332R+C3 Milwaukee, Wisconsin, USA",http://www.aurorahealthcare.org/,+1 414-224-6424,,,,false,,,,,,,,"https://www.google.com/maps/search/Infusion+centers+in+Milwaukee+Milwaukee+WI/@43.0410344,-87.9096783,14z",2025-09-29T00:16:16.048Z,,,
https://www.google.com/maps/place/Kind+Oasis/data=!4m7!3m6!1s0x880519f1dec010b5:0xd9bb3b52c2a5ee8c!8m2!3d43.0590906!4d-87.886862!16s%2Fg%2F11hfvkt5zn!19sChIJtRDA3vEZBYgRjO6lwlI7u9k,Kind Oasis,5.0,181,Vitamin & supplements store,"2169 N Farwell Ave, Milwaukee, WI 53202, United States","3457+J7 Milwaukee, Wisconsin, USA",https://kindoasis.com/,+1 414-877-0253,,LGBTQ+ friendly,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrBGDJ2aTeRfITbLFomiGm_TfwGgDD_ToIZCbCTMHojlfOLkSGNOIOtNDcetI2eXoygCKAIERhIpbOvnLwIjLp1DDuFjP7il1WDwvSK8EaaYkogai__A95p4-LFx1WVrOVqKHMP-w=w408-h306-k-no,true,,,,,,,,"https://www.google.com/maps/search/Infusion+centers+in+Milwaukee+Milwaukee+WI/@43.0410344,-87.9096783,14z",2025-09-29T00:16:21.190Z,· In-store shopping · Kerbside pickup,,
https://www.google.com/maps/place/North+Node+Clinic+Psychotherapy/data=!4m7!3m6!1s0x880519ba53fc30bf:0x997c7c63669d9343!8m2!3d43.0549532!4d-87.890797!16s%2Fg%2F11f5rv5czt!19sChIJvzD8U7oZBYgRQ5OdZmN8fJk,North Node Clinic Psychotherapy,5.0,20,Psychotherapist,"1845 N Farwell Ave Suite 206, Milwaukee, WI 53202, United States","3435+XM Milwaukee, Wisconsin, USA",,,Closed ⋅ Opens 9 am Tue,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipO86EYpxYl6-SvB4PK92rxZBAKX0kesU4Z3pbvw=w408-h272-k-no,true,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,10 am–3 pm,"https://www.google.com/maps/search/Infusion+centers+in+Milwaukee+Milwaukee+WI/@43.0410344,-87.9096783,14z",2025-09-29T00:16:26.284Z,,,
https://www.google.com/maps/place/AESTHETICS+360%C2%B0+Face+%26+Body+Center/data=!4m7!3m6!1s0x880519a3f2700001:0x8db97038db740cf0!8m2!3d43.0333518!4d-87.9093093!16s%2Fg%2F11hcfq_6t1!19sChIJAQBw8qMZBYgR8Ax02zhwuY0,AESTHETICS 360° Face & Body Center,5.0,525,Medical spa,"233 N Water St #200, Milwaukee, WI 53202, United States","23MR+87 Milwaukee, Wisconsin, USA",https://a360mke.com/?utm_source=google_business&utm_medium=organic,+1 414-210-4073,Closed ⋅ Opens 9 am Mon,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipMCOYGbucktHvhBVkP1PwYL_aFH6lSx81BkQbqm=w408-h271-k-no,true,Closed,9 am–5 pm,10 am–6 pm,10 am–7 pm,11 am–7 pm,9 am–4 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Milwaukee+Milwaukee+WI/@43.0410344,-87.9096783,14z",2025-09-29T00:16:31.292Z,,,
https://www.google.com/maps/place/4th+Dimension+Sobriety/data=!4m7!3m6!1s0x88051928d1eacd6b:0xa539e28d6a22bdd0!8m2!3d43.0677253!4d-87.9051493!16s%2Fg%2F11cjjsm1g5!19sChIJa83q0SgZBYgR0L0iao3iOaU,4th Dimension Sobriety,4.4,21,Addiction treatment center,"500 E Center St, Milwaukee, WI 53212, United States","339V+3W Milwaukee, Wisconsin, USA",http://www.4thdimensionsobriety.com/,+1 844-444-8089,Open 24 hours,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipMtH1mVTKFJZuUuqljwNPkPyFF5KqCkGsCk981-=w408-h408-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Infusion+centers+in+Milwaukee+Milwaukee+WI/@43.0410344,-87.9096783,14z",2025-09-29T00:16:36.075Z,,,
