placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,monday,tuesday,wednesday,thursday,friday,saturday,sunday,query,timestamp,attributes,info,isBlackOwned
https://www.google.com/maps/place/Santa+Fe+Garage/data=!4m7!3m6!1s0x87c0fd157a229fd9:0x56279c3b7b45cf88!8m2!3d39.091942!4d-94.4204398!16s%2Fg%2F1w0j03qg!19sChIJ2Z8iehX9wIcRiM9FezucJ1Y,Santa Fe Garage,4.9,82,Auto repair shop,"407 W Lexington Ave, Independence, MO 64050, United States","3HRH+QR Independence, Missouri, USA",http://www.santafegarage.com/,+1 816-977-1020,Open · Closes 5:30 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweo-S7mvJIZfVTDE-w3to-RIVxTiuee_G78dRoTGdgs9_e47LHfd6G3seLmN7Jev5SOAwHrOsTLd5xZEhuY4ZP2JJ59DKTBj3T8-rJ5EXjkdttZWWRSZAzEDf1TTviL5gW-whvNv9Q=w408-h307-k-no,true,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,Closed,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Independence+MO/@39.0911161,-94.4155068,14z",2026-03-23T16:34:57.926Z,,,
https://www.google.com/maps/place/NSK+Kustoms/data=!4m7!3m6!1s0x87c0fdeff4cfe16d:0xdb6150e93c01cefc!8m2!3d39.1005661!4d-94.4075903!16s%2Fg%2F11j3wyhlhx!19sChIJbeHP9O_9wIcR_M4BPOlQYds,NSK Kustoms,4.8,417,Tire shop,"537 E US Hwy 24, Independence, MO 64050, United States","4H2R+6X Independence, Missouri, USA",https://www.nskkustom.com/,+1 816-503-6933,Open · Closes 6 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwer1aRHkAHZ9DNdpUDfgAt6iRNZoCdV5AYYRRGSrETzUbgP6-kCofXN3B-fyF_hGf59pDWhlWBV980SGunGJmk-f3NIPyCy3Hz6ApxbgR8f2OIxY88KmIZzasdYAr-uGUgq7Z8Q=w408-h306-k-no,true,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–3 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Independence+MO/@39.0911161,-94.4155068,14z",2026-03-23T16:35:02.985Z,· In-store shopping · In-store pick-up,LGBTQ+ friendly,
https://www.google.com/maps/place/KC+Auto+Solutions/data=!4m7!3m6!1s0x87c0fd191b5a0349:0x523534bca746c56f!8m2!3d39.0941612!4d-94.4317331!16s%2Fg%2F11g8kcp46h!19sChIJSQNaGxn9wIcRb8VGp7w0NVI,KC Auto Solutions,4.9,308,Auto repair shop,"1223 W Truman Rd, Independence, MO 64050, United States","3HV9+M8 Independence, Missouri, USA",https://kcautosolutions.com/,+1 816-252-1366,Open · Closes 6 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoSbp4NY6GrijWjpnmbvLLpdmH28O64cTsaN3-CE8L6nHUW9gl8SdRq-hlTYuluTlPfUQu3Pc_WJY3OOrEHbDktoGtu29NwoIKEHQ_rBeuV6yMltfEyspjz0fPE1KqOqS3W-fu1WgIHt5Ek=w408-h306-k-no,true,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,Closed,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Independence+MO/@39.0911161,-94.4155068,14z",2026-03-23T16:35:08.190Z,,,
https://www.google.com/maps/place/Thomas+Automotive/data=!4m7!3m6!1s0x87c0fdfef88a4cbf:0x24d126b862c627a0!8m2!3d39.1018428!4d-94.4171112!16s%2Fg%2F11khy08b0n!19sChIJv0yK-P79wIcRoCfGYrgm0SQ,Thomas Automotive,4.8,119,Auto repair shop,"200 W US Hwy 24, Independence, MO 64050, United States","4H2M+P5 Independence, Missouri, USA",https://www.facebook.com/profile.php?id=100089722311910&mibextid=ZbWKwL,+1 816-503-6422,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepBUdvWJCKMMZvhIqxAO9vs08bA_u4MfIS7prFPJRIXrWP3HbhviHah4N5VTUR5LZLgcoJLXRRVbdix4_gUQ8bot08SueVXWi4ip7EZKNXwNN8uValKXyyGupq9GjumiLYOGwUVTd433Uo=w408-h306-k-no,true,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Independence+MO/@39.0911161,-94.4155068,14z",2026-03-23T16:35:13.634Z,,,
https://www.google.com/maps/place/Richline+Auto+Care/data=!4m7!3m6!1s0x87c102b17757b5c3:0x4894a094bedb2a20!8m2!3d39.078342!4d-94.3844962!16s%2Fg%2F1thkxsrr!19sChIJw7VXd7ECwYcRICrbvpSglEg,Richline Auto Care,4.5,126,Car repair and maintenance service,"16306 East 23rd St S, Independence, MO 64055, United States","3JH8+86 Independence, Missouri, USA",http://www.richlinemotorsports.com/,+1 816-461-8858,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqf9mHDyhszsaFIrLNXrwOYc-mehpXHlBNi_EhVwDy3dxLN3f_gQxoowDjV58r_Anpz9Sp0h3R9hoDCLZ9UpRCPY0OC_ft1tacY7cgGcDdBpQcvkL476VT8OUthgROjkA8K8-qj=w408-h306-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Independence+MO/@39.0911161,-94.4155068,14z",2026-03-23T16:35:18.989Z,,,
https://www.google.com/maps/place/Take+5+Oil+Change/data=!4m7!3m6!1s0x87c10370d698b1fd:0x991e4f027ec81c52!8m2!3d39.0782365!4d-94.3782149!16s%2Fg%2F11y5tvkz18!19sChIJ_bGY1nADwYcRUhzIfgJPHpk,Take 5 Oil Change,4.5,710,Oil change service,"16914 East 23rd St S, Independence, MO 64057, United States","3JHC+7P Independence, Missouri, USA",https://www.take5.com/locations/oil-change/missouri/independence/31371/?utm_source=google&utm_medium=organic&utm_campaign=gbp_website,+1 816-470-0613,Open · Closes 8 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerIKCkJwvGWl1ytYbdPc_QobLiLifEArLfsPuzOlSUKrdI3o3L91XgtHKPtMc4EgVchxaoTjpsygVbDsPFtqZW1g4eGxOCLcknnF73nRaWw7OvZTucCUipOE-xbxphdKZeZsdWk=w408-h272-k-no,true,7 am–8 pm,7 am–8 pm,7 am–8 pm,7 am–8 pm,7 am–8 pm,7 am–6 pm,9 am–5 pm,"https://www.google.com/maps/search/tire+service+in+Independence+MO/@39.0911161,-94.4155068,14z",2026-03-23T16:35:24.721Z,,,
https://www.google.com/maps/place/American+Quality+Tire/data=!4m7!3m6!1s0x87c0e34706a33aed:0xb71bb70ff34fb986!8m2!3d39.0559977!4d-94.4615419!16s%2Fg%2F1tqpzs51!19sChIJ7TqjBkfjwIcRhrlP8w-3G7c,American Quality Tire,4.6,790,Tire shop,"9910 E US Hwy 40, Independence, MO 64055, United States","3G4Q+99 Independence, Missouri, USA",https://www.americanqualitytire.com/,+1 816-356-6550,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweovy0_ZK2TOsty1e8YYdbiLz3QNLASLFm7xLzXEXc9tLRJBw171kNOZ_Uls0wGYpDCgAy8H90l8lMNwNxCeNgSaei34JWuOzrCJjynA_eKqunWvR8wuc8z9wXspwhMLzM60UFAo=w408-h306-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Independence+MO/@39.0911161,-94.4155068,14z",2026-03-23T16:35:29.958Z,· In-store pick-up,,
https://www.google.com/maps/place/Midas/data=!4m7!3m6!1s0x87c0e2b699c3935b:0x4544bba08fe3d59f!8m2!3d39.0646978!4d-94.4141329!16s%2Fg%2F1tywygj7!19sChIJW5PDmbbiwIcRn9Xjj6C7REU,Midas,4.4,562,Auto repair shop,"3101 S Noland Rd, Independence, MO 64055, United States","3H7P+V8 Independence, Missouri, USA",https://www.midas.com/store/mo/independence/3101-south-noland-road-64055?shopnum=5295&utm_source=google&utm_medium=maps&utm_campaign=google+maps&y_source=1_MTE1ODY2ODQtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,+1 816-581-0492,Open · Closes 6 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwertvEEBE0_DF6RIkPHONa59HDfhzPMrOlhcK7MhWBDGl8dhu19tuCNoNHco2tt4akLUCvff-UbR02bJOz_rq_hRAUMUVSO8nRVl77IeAWOtN-nDe2cZS358Ls14PrOovCTQPLc=w427-h240-k-no,true,7:30 am–6 pm,7:30 am–6 pm,7:30 am–6 pm,7:30 am–6 pm,7:30 am–6 pm,7:30 am–6 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Independence+MO/@39.0911161,-94.4155068,14z",2026-03-23T16:35:34.932Z,,,
https://www.google.com/maps/place/Firestone+Complete+Auto+Care/data=!4m7!3m6!1s0x87c102b6a5f06463:0x9f4908fac80510a0!8m2!3d39.0758988!4d-94.3815282!16s%2Fg%2F1tg2f01c!19sChIJY2TwpbYCwYcRoBAFyPoISZ8,Firestone Complete Auto Care,3.6,334,Tire shop,"16675 East 23rd St S, Independence, MO 64055, United States","3JG9+99 Independence, Missouri, USA",https://www.firestonecompleteautocare.com/missouri/independence/16675-east-23rd-st-s/?utm_source=google&utm_medium=organic&utm_campaign=localmaps&cmp=oloc_google_localmaps_maps,+1 816-832-2830,"Open · Closes 6 pm

Confirmed by this business 7 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/AHVAwerkB8W4C6DikgjxOzrqIg3Sjl_4yV8gWSAcGr9htM7mmT0D7HAEK8FQOZlYkz-lyvhUD2XQd4jkBrknZeCkLj9Gast8_5sHE5eLJ0n9D5jSOIpkVx1PcGCk-WPmDZEgLq6cF2zq6g=w426-h240-k-no,true,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,8 am–4 pm,"https://www.google.com/maps/search/tire+service+in+Independence+MO/@39.0911161,-94.4155068,14z",2026-03-23T16:35:40.034Z,· In-store shopping · Kerbside pickup,LGBTQ+ friendly,
https://www.google.com/maps/place/Buddy%27s+Automotive/data=!4m7!3m6!1s0x87c0fd156e726977:0x909ab8cac872a412!8m2!3d39.080173!4d-94.4295373!16s%2Fg%2F1tnl1y37!19sChIJd2lybhX9wIcREqRyyMq4mpA,Buddy's Automotive,4.6,1112,Auto repair shop,"1030 West 23rd St S B, Independence, MO 64055, United States","3HJC+35 Independence, Missouri, USA",https://buddysautomotivekc.com/,+1 816-252-0425,"Open · Closes 5:30 pm

Confirmed by this business 6 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/AHVAwequKD3jQLbnSyz0C4Z8-L0mW45IiqhJageKVu9xvzA9KY4p91dr9FWrUvGv7IalFhh0ds_DG4LNxHrf543vQY-ugMxdQcN73DIUCbwfnWh4paLUjDWKpF8ooD_X2N779PdgveIp=w426-h240-k-no,true,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Independence+MO/@39.0911161,-94.4155068,14z",2026-03-23T16:35:45.073Z,,,
https://www.google.com/maps/place/El+JEFE+TIRE+SHOP/data=!4m7!3m6!1s0x87c0e318bf9147f3:0xf54a2b956efa8975!8m2!3d39.0478873!4d-94.4452053!16s%2Fg%2F11clvwg30z!19sChIJ80eRvxjjwIcRdYn6bpUrSvU,El JEFE TIRE SHOP,4.4,386,Tire shop,"11321 E US Hwy 40, Independence, MO 64055, United States","2HX3+5W Independence, Missouri, USA",,+1 816-372-1242,Open · Closes 6 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerX0I4tGC6uSEiuQD-V6rm0g-UFEA7KInxzo9Lrj0imG5xAKu8ONOpAlq7F6HM8mp9EGBeJxpdu6j9Gyvs7EinCySgt96JlFObSV1mcyg5zfS3fV9x8S5IXOVwj2YCurvlZyhaMO0LPTD7p=w408-h306-k-no,false,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–4:30 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Independence+MO/@39.0911161,-94.4155068,14z",2026-03-23T16:35:50.353Z,· In-store pick-up,,
https://www.google.com/maps/place/Maywood+Auto+Repair/data=!4m7!3m6!1s0x87c0fce175372717:0x762df77494a97655!8m2!3d39.0944457!4d-94.4405616!16s%2Fg%2F1td53z53!19sChIJFyc3deH8wIcRVXaplHT3LXY,Maywood Auto Repair,4.7,239,Auto repair shop,"11409 E Truman Rd, Independence, MO 64050, United States","3HV5+QQ Independence, Missouri, USA",http://maywoodautorepair.com/,+1 816-252-3559,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepZxOsCbMJYOIYKAPoiO_CHNDiXhl17p4N4FW8JbyfQUD0QguFjtcdTqmEiP59L4tSus-XYHd7LG0y1J6aFtXpOJUaViTgJj_Khhv5yrGAcWfwH3lg34xXi2Gx7ngtLdiaKisC6=w426-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Independence+MO/@39.0911161,-94.4155068,14z",2026-03-23T16:35:55.328Z,,,
https://www.google.com/maps/place/Bullard+Automotive/data=!4m7!3m6!1s0x87c10287994e89d9:0x251d5ec8a31a07fe!8m2!3d39.1127775!4d-94.3896967!16s%2Fg%2F1td2z_13!19sChIJ2YlOmYcCwYcR_gcao8heHSU,Bullard Automotive,4.6,263,Auto repair shop,"15707 E US Hwy 24, Independence, MO 64050, United States","4J76+44 Independence, Missouri, USA",http://bullardautomotive.com/,+1 816-252-9392,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerrE9VKGX1ei-weNu-a_RtZ53xd42wVBPv99k1rCBxvhMUK31jnPtNIMYfdxvXcWKb66DN-xBvf0_GAcFVeEL3_yhU80NqH74dLpui8H27aGxelRlZqkc_tt6nWLA_8cNpgSZk=w408-h544-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Independence+MO/@39.0911161,-94.4155068,14z",2026-03-23T16:36:00.893Z,,,
"https://www.google.com/maps/place/J.+Howard+Automotive,+LLC/data=!4m7!3m6!1s0x87c102bdd30eaf37:0x415747b60cbe1e4!8m2!3d39.0909905!4d-94.3833871!16s%2Fg%2F1q5glr4sq!19sChIJN68O070CwYcR5OHLYHt0FQQ","J. Howard Automotive, LLC",4.8,68,Auto repair shop,"16509 E Truman Rd, Independence, MO 64050, United States","3JR8+9J Independence, Missouri, USA",http://jhowardautomotive.com/,+1 816-833-6663,Open · Closes 5:30 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoAoQkA7TlpT2KsxWUcCciAQG-QxBsIfsIkW-wXqLeGRETACQ0lgS0xxORZKMhlqrB1XQcuziFqHW9q-gbI2NsJh_Ym5lC1vb-UBU1Q_EuhHiaSxFDlw6uE_A15n9BJ6E8nRj5U=w408-h306-k-no,true,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Independence+MO/@39.0911161,-94.4155068,14z",2026-03-23T16:36:06.094Z,,,
