placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,thursday,friday,saturday,sunday,monday,tuesday,wednesday,query,timestamp,info,isBlackOwned,attributes
"https://www.google.com/maps/place/Capital+Property+Management+Services,+Inc./data=!4m7!3m6!1s0x549509e3498c4e43:0xad0f001371057756!8m2!3d45.5340912!4d-122.6908701!16s%2Fg%2F11bbx03w7v!19sChIJQ06MSeMJlVQRVncFcRMAD60","Capital Property Management Services, Inc.",3.9,323,Property management company,"1539 NW 19th Ave, Portland, OR 97209, United States","G8M5+JM Portland, Oregon, USA",http://www.capitalpdx.com/,+1 503-287-4346,Open ⋅ Closes 4 pm,https://lh3.googleusercontent.com/p/AF1QipOOQmKQKdf4bxMwRW41l40_iEpOQlstaTBC6Ooa=w408-h544-k-no,true,9 am–4 pm,9 am–4 pm,Closed,Closed,9 am–4 pm,9 am–4 pm,9 am–4 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Downtown+Portland+Portland+OR/@45.5173454,-122.6835562,14z",2025-09-25T17:24:20.522Z,,,
"https://www.google.com/maps/place/Bridge+City+Properties,+LLC/data=!4m7!3m6!1s0x54950aa11975fbb1:0x196c12f5fa86ecbe!8m2!3d45.4962576!4d-122.6540024!16s%2Fg%2F11c1vj86xn!19sChIJsft1GaEKlVQRvuyG-vUSbBk","Bridge City Properties, LLC",4.5,63,Property management company,"1130 SE Rhone St, Portland, OR 97202, United States","F8WW+G9 Portland, Oregon, USA",https://www.bridgecitypm.com/,+1 503-929-7429,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipO3c-rXIM45Ham5-qBmZhcbYvs1_gQEGv875O3c=w408-h544-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Downtown+Portland+Portland+OR/@45.5173454,-122.6835562,14z",2025-09-25T17:24:25.648Z,Identifies as veteran-owned,,
"https://www.google.com/maps/place/Grid+Property+Management,+LLC/data=!4m7!3m6!1s0x5495a0a0b4838207:0x9d91b1578185718e!8m2!3d45.5218326!4d-122.6558477!16s%2Fg%2F1tv23w4h!19sChIJB4KDtKCglVQRjnGFgVexkZ0","Grid Property Management, LLC",4.1,207,Property management company,"975 SE Sandy Blvd #200, Portland, OR 97214, United States","G8CV+PM Portland, Oregon, USA",https://www.gridpropertymanagement.com/,+1 503-321-5140,"Open ⋅ Closes 5 pm

Confirmed by this business 7 weeks ago",https://lh3.googleusercontent.com/p/AF1QipPGc5dfeY7jO7L0lP5_d0hWY8lWohMgcJqlITGg=w408-h305-k-no,true,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Downtown+Portland+Portland+OR/@45.5173454,-122.6835562,14z",2025-09-25T17:24:30.618Z,,,
https://www.google.com/maps/place/Affinity+Property+Management/data=!4m7!3m6!1s0x54950a06b0fad621:0x63a2ad04044933d4!8m2!3d45.5174977!4d-122.690609!16s%2Fg%2F1tncslyz!19sChIJIdb6sAYKlVQR1DNJBAStomM,Affinity Property Management,1.7,208,Property management company,"1303 SW 16th Ave, Portland, OR 97201, United States","G885+XQ Portland, Oregon, USA",http://www.affinityproperty.com/,+1 503-892-0099,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipN0JnxnzWViqDGalQ7nuWXJ6LZqPyjlrbL7v_JI=w960-h240-k-no,true,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Downtown+Portland+Portland+OR/@45.5173454,-122.6835562,14z",2025-09-25T17:24:35.735Z,,,
https://www.google.com/maps/place/ProFast+Property+Management/data=!4m7!3m6!1s0x5495a0b271fa9f37:0x83f76c8d2987a422!8m2!3d45.529758!4d-122.659129!16s%2Fg%2F11clgq_rhg!19sChIJN5_6cbKglVQRIqSHKY1s94M,ProFast Property Management,3.9,19,Property management company,"650 NE Holladay St #1600, Portland, OR 97232, United States","G8HR+W8 Portland, Oregon, USA",https://profastpropertymanagement.com/,+1 971-319-0230,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipMaH4-V8v90RworHGKJVgGIStp5a1gZc7U8-T6p=w408-h305-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/HOA+management+businesses+in+Downtown+Portland+Portland+OR/@45.5173454,-122.6835562,14z",2025-09-25T17:24:40.972Z,,,
"https://www.google.com/maps/place/Circum+Pacific+Properties,+LLC/data=!4m7!3m6!1s0x549509e436d22935:0x81d880d9776137ca!8m2!3d45.5353289!4d-122.6984032!16s%2Fg%2F1td2z53_!19sChIJNSnSNuQJlVQRyjdhd9mA2IE","Circum Pacific Properties, LLC",4.8,70,Property management company,"2284 NW Thurman St, Portland, OR 97210, United States","G8P2+4J Portland, Oregon, USA",http://circum-pacific.com/,+1 503-227-7659,,https://lh3.googleusercontent.com/gps-cs-s/AC9h4noV4BNW3ReESpcG-5JVtI7hNcDDt8xLcqyE8pAx8rDbrFnKYTlWbWFueE-W0SY0WVGIlc-puOKbdCNc6zuBrod7Ce6gWPY5Nps0MVlf96rcyo7y3KIuO-RPuqbgDHMGKGOa3aI=w408-h306-k-no,true,,,,,,,,"https://www.google.com/maps/search/HOA+management+businesses+in+Downtown+Portland+Portland+OR/@45.5173454,-122.6835562,14z",2025-09-25T17:24:44.326Z,,,
https://www.google.com/maps/place/Greenbridge+Properties/data=!4m7!3m6!1s0x54950a06b0fad621:0x966fd8a6afd907e3!8m2!3d45.521223!4d-122.681823!16s%2Fg%2F1tcv1450!19sChIJIdb6sAYKlVQR4wfZr6bYb5Y,Greenbridge Properties,4.2,194,Property management company,"511 SW 10th Ave #1008, Portland, OR 97205, United States","G8C9+F7 Portland, Oregon, USA",http://www.greenbridge-properties.com/,+1 503-617-6414,,https://lh3.googleusercontent.com/p/AF1QipMFO_jfdDa6TFgQtWDBnL_fAvFgBcC9lXBIi1mP=w408-h306-k-no,true,Closed,9 am–5 pm,Closed,Closed,Closed,Closed,Closed,"https://www.google.com/maps/search/HOA+management+businesses+in+Downtown+Portland+Portland+OR/@45.5173454,-122.6835562,14z",2025-09-25T17:24:49.371Z,,,
https://www.google.com/maps/place/Pivot+Property+Management/data=!4m7!3m6!1s0x54950a05a5300001:0x82d57fb20f52cfe0!8m2!3d45.5191127!4d-122.677155!16s%2Fg%2F11d_79t286!19sChIJAQAwpQUKlVQR4M9SD7J_1YI,Pivot Property Management,5.0,1,Property management company,"620 SW 5th Ave, Portland, OR 97204, United States","G89F+J4 Portland, Oregon, USA",https://pivotportland.com/,+1 503-953-8930,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipN0Hh5BfKnDfzmzJZ6micgSGlk5BKz6Z1QP3h0=w408-h305-k-no,true,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Downtown+Portland+Portland+OR/@45.5173454,-122.6835562,14z",2025-09-25T17:24:54.401Z,,,
https://www.google.com/maps/place/TMG+Property+Management+Services+NW/data=!4m7!3m6!1s0x549572d9afed5e41:0xdb9f0c482b1836ca!8m2!3d45.5101598!4d-122.6749547!16s%2Fg%2F11gh2lwpvv!19sChIJQV7tr9lylVQRyjYYK0gMn9s,TMG Property Management Services NW,4.4,87,Property management company,"1750 S Harbor Way # 240, Portland, OR 97201, United States","G86G+32 Portland, Oregon, USA",https://tmgnorthwest.com/?utm_campaign=gmb&utm_medium=organic&utm_source=local,+1 503-718-5600,Open ⋅ Closes 5:30 pm,https://lh3.googleusercontent.com/p/AF1QipN2dwHg3qDXxdXot5fz4MnwdRw3AWB10JutK8Ku=w426-h240-k-no,true,8:30 am–5:30 pm,8:30 am–5:30 pm,Closed,Closed,8:30 am–5:30 pm,8:30 am–5:30 pm,8:30 am–5:30 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Downtown+Portland+Portland+OR/@45.5173454,-122.6835562,14z",2025-09-25T17:24:59.718Z,LGBTQ+ friendly,,
https://www.google.com/maps/place/BPM+HOA+Management+%28AMS+Association+Management+Services+NW%29/data=!4m7!3m6!1s0x54950a13b9898c89:0x14e64d80e540753c!8m2!3d45.5100993!4d-122.6770172!16s%2Fg%2F1tc_dzm6!19sChIJiYyJuRMKlVQRPHVA5YBN5hQ,BPM HOA Management (AMS Association Management Services NW),2.3,34,Property management company,"1800 SW 1st Ave #1, Portland, OR 97201, United States","G86F+25 Portland, Oregon, USA",https://ams-nw.com/bpm,+1 503-334-2198,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqAzjyG9bcpLQ3qxrkws3MJgzAe7sjnCVIIy9iVVjUu-qn89Oxu-vWxFifohwG60TWdCzxe5B_AGgrg2qqC07Ul7vdtw_qQ1AhJI1QsGo8etCwZXxPbND8Sds-XrsdMBXtHizRl=w408-h544-k-no,false,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Downtown+Portland+Portland+OR/@45.5173454,-122.6835562,14z",2025-09-25T17:25:04.886Z,Identifies as women-owned,,
https://www.google.com/maps/place/Rarebird+Property+Management/data=!4m7!3m6!1s0x5495a74b59295555:0x72acd0342298f805!8m2!3d45.5348735!4d-122.6573557!16s%2Fg%2F11f2f052sg!19sChIJVVUpWUunlVQRBfiYIjTQrHI,Rarebird Property Management,3.9,24,Property management company,"800 NE Broadway, Portland, OR 97232, United States","G8MV+W3 Portland, Oregon, USA",https://rarebirdproperties.com/,+1 503-926-6214,Open ⋅ Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=hTwRxIP76AzGUphuwk9fuQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=190.21756&pitch=0&thumbfov=100,true,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Downtown+Portland+Portland+OR/@45.5173454,-122.6835562,14z",2025-09-25T17:25:09.801Z,,,
https://www.google.com/maps/place/Downtown+Development+Group/data=!4m7!3m6!1s0x54950a05489611e1:0xb72c75fa33ebcafb!8m2!3d45.5173353!4d-122.679193!16s%2Fg%2F1vm_xlcx!19sChIJ4RGWSAUKlVQR-8rrM_p1LLc,Downtown Development Group,2.6,5,Property management company,"920 SW 6th Ave #223, Portland, OR 97204, United States","G88C+W8 Portland, Oregon, USA",http://www.ddgportland.com/,+1 503-489-2323,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npeODQdID2dezTSftQiUiD_fnSBgMrfQCmDhwOrUndha9vivS--umAukfrdAJYTQyKGk9eZOmhPhO15XohN51jX5Dz5pTL5rbaL5fYvOKBDGTvbvwXW-7KxM_vFW_YdDi7TKHlrWQ=w408-h306-k-no,false,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Downtown+Portland+Portland+OR/@45.5173454,-122.6835562,14z",2025-09-25T17:25:14.876Z,,,
https://www.google.com/maps/place/Alder+Property+Management/data=!4m7!3m6!1s0x549509d124607601:0x3366a0da5bd290fd!8m2!3d45.5097573!4d-122.7314983!16s%2Fg%2F12hqbbtm2!19sChIJAXZgJNEJlVQR_ZDSW9qgZjM,Alder Property Management,4.3,34,Property management company,"5319 SW Westgate Dr #219, Portland, OR 97221, United States","G759+WC Portland, Oregon, USA",http://www.alderpropertymanagement.com/,+1 503-419-9798,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipMk0XmVRFVCL43Sh6-tsDL881XPwlX7g_a5cqHN=w502-h240-k-no,true,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Downtown+Portland+Portland+OR/@45.5173454,-122.6835562,14z",2025-09-25T17:25:20.198Z,,,
https://www.google.com/maps/place/Assure+Property+Management+Inc./data=!4m7!3m6!1s0x54950a0fa6b72ee3:0x2c60ca85ab287067!8m2!3d45.5160884!4d-122.6748937!16s%2Fg%2F11bwl0y424!19sChIJ4y63pg8KlVQRZ3Aoq4XKYCw,Assure Property Management Inc.,5.0,2,Property management company,"121 SW Salmon St #1100, Portland, OR 97204, United States","G88G+C2 Portland, Oregon, USA",http://facebook.com/assurepmi,+1 503-501-9010,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipMnfYFthj4I4I8ViQ0m4IS3ogzQdyJTeT-Lgs7E=w698-h240-k-no,true,8:30 am–5 pm,8:30 am–5 pm,Closed,Closed,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Downtown+Portland+Portland+OR/@45.5173454,-122.6835562,14z",2025-09-25T17:25:25.105Z,,,
"https://www.google.com/maps/place/Rental+Management+Services,+Inc.+RMS/data=!4m7!3m6!1s0x5495a74869dc1e6b:0x7503b7cf5cf78e1d!8m2!3d45.5412441!4d-122.6618984!16s%2Fg%2F1tf5pyw7!19sChIJax7caUinlVQRHY73XM-3A3U","Rental Management Services, Inc. RMS",3.5,226,Property management company,"2617 NE Martin Luther King Jr Blvd, Portland, OR 97212, United States","G8RQ+F6 Portland, Oregon, USA",http://www.rmspdx.com/,+1 503-280-8786,"Open ⋅ Closes 2 pm

Updated by this business 11 weeks ago",https://lh3.googleusercontent.com/p/AF1QipN7sJ24Z_DqSJGBP66pLYA7hxpXdbN8FkgAb-2A=w408-h272-k-no,true,9 am–2 pm,9 am–2 pm,Closed,Closed,9 am–2 pm,9 am–2 pm,9 am–2 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Downtown+Portland+Portland+OR/@45.5173454,-122.6835562,14z",2025-09-25T17:25:30.089Z,,,
https://www.google.com/maps/place/Real+Property+Management+Expand/data=!4m7!3m6!1s0x5495a103660f4d1f:0x2309712c8ad81b15!8m2!3d45.5291443!4d-122.6457607!16s%2Fg%2F11wqn1ff94!19sChIJH00PZgOhlVQRFRvYiixxCSM,Real Property Management Expand,5.0,5,Property management company,"825 NE 20th Ave suite f, Portland, OR 97232, United States","G9H3+MM Portland, Oregon, USA",https://www.rpmexpand.com/?cid=LSTL_RPM000203&utm_source=gmb&utm_campaign=local&utm_medium=organic,+1 971-229-4555,Open ⋅ Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=GspIDQv1GgVcQqMbI5ZUUQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=324.8052&pitch=0&thumbfov=100,true,8 am–5 pm,8 am–5 pm,8 am–2 pm,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Downtown+Portland+Portland+OR/@45.5173454,-122.6835562,14z",2025-09-25T17:25:35.350Z,,,
https://www.google.com/maps/place/American+Property+Management/data=!4m7!3m6!1s0x5495a0cbb22735f9:0xebf847badc1390bf!8m2!3d45.5349066!4d-122.6433172!16s%2Fg%2F1tf_h3k8!19sChIJ-TUnssuglVQRv5AT3LpH-Os,American Property Management,2.2,89,Property management company,"2154 NE Broadway #200, Portland, OR 97232, United States","G9M4+XM Portland, Oregon, USA",http://www.apmportland.com/,+1 503-284-2147,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrImnXrtXfStg3Q9zAQZ63YGYLZh0J98Td4V20L9SWOBfFbn7kNMTJ1zRb8DgGvzCSEf9OSsiiLo5QFTFjDviOK2jw9RVOA_c-dF8EaDSX9pZr9fqZanlXiwCKTdT9ZvYbGFLaS=w408-h725-k-no,true,8:30 am–5 pm,8:30 am–5 pm,Closed,Closed,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Downtown+Portland+Portland+OR/@45.5173454,-122.6835562,14z",2025-09-25T17:25:40.380Z,,,
https://www.google.com/maps/place/Income+Property+Management/data=!4m7!3m6!1s0x54950a03fa471c91:0x9e482acb38a77436!8m2!3d45.5101069!4d-122.6771889!16s%2Fg%2F1tdfmzwm!19sChIJkRxH-gMKlVQRNnSnOMsqSJ4,Income Property Management,1.7,98,Property management company,"1800 SW 1st Ave #220, Portland, OR 97201, United States","G86F+24 Portland, Oregon, USA",http://www.ipmco.com/,+1 503-223-6327,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipO18xp6EGo7hopNuTOB8WhfBgTeNKHcp9hRzKDk=w408-h263-k-no,true,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Downtown+Portland+Portland+OR/@45.5173454,-122.6835562,14z",2025-09-25T17:25:45.457Z,,,
https://www.google.com/maps/place/KBC+Management/data=!4m7!3m6!1s0x549509e6c7ee8357:0x92c8724d606b3fd0!8m2!3d45.489517!4d-122.6737764!16s%2Fg%2F1tzlyp42!19sChIJV4Pux-YJlVQR0D9rYE1yyJI,KBC Management,4.5,75,Property management company,"4700 S Macadam Ave #100, Portland, OR 97239, United States","F8QG+RF Portland, Oregon, USA",http://www.kbcmgmt.com/,+1 503-227-0305,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nogfOU6J58RzCqSN38QOeo3ynudanD5UPLnaHx7ty-e2_2FyImLaJVJpRSZy7ppI2xeQHvWzul6Bgn13L-qaJHCtLt6VuoL-eS2Iru-bB_h-pKOYulJj6p1pICOqZ39ye2p5_hx=w408-h287-k-no,true,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Downtown+Portland+Portland+OR/@45.5173454,-122.6835562,14z",2025-09-25T17:25:50.566Z,Identifies as women-owned,,
