placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,tuesday,wednesday,thursday,friday,saturday,sunday,monday,query,timestamp,attributes,info,error
https://www.google.com/maps/place/Strang+Hall/data=!4m7!3m6!1s0x87c0edad53a06597:0x187ad537d909f101!8m2!3d38.983876!4d-94.6706021!16s%2Fg%2F11fmp7p9b2!19sChIJl2WgU63twIcRAfEJ2TfVehg,Strang Hall,4.6,1401,Restaurant,"7313 W 80th St, Overland Park, KS 66204, United States","X8MH+HQ Overland Park, Kansas, USA",https://www.stranghall.com/,+1 913-701-7041,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwZxWJEVvPtjcab66h4smC25IISEhP5jn40LGbUA2b8brgCkg6J-P8kl60JegjeVQADZJ8oMX6ByFTCntvAMevEuTOYYCiJN9GbGsCglv7srz3igU3EwuwqtaZrX9uu1m6DyfxC7kBbaw8=w408-h306-k-no,true,11 am–9 pm,11 am–9 pm,11 am–9 pm,11 am–10 pm,10 am–10 pm,10 am–9 pm,Closed,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Overland+Park+KC+KS/@38.9822282,-94.6707917,14z",2025-10-28T18:47:45.918Z,Industrial-chic food court with diverse eateries & outdoor tables on a grassy lawn. · Dine-in · Kerbside pickup · No-contact delivery,,
https://www.google.com/maps/place/Premier+Volvo+Cars+Overland+Park/data=!4m7!3m6!1s0x87c0ec72944cc04b:0xb7aa5cc35628b2f0!8m2!3d38.9862573!4d-94.6671584!16s%2Fg%2F1tkb5mnn!19sChIJS8BMlHLswIcR8LIoVsNcqrc,Premier Volvo Cars Overland Park,4.7,1934,Car dealer,"7891 Metcalf Ave, Overland Park, KS 66204, United States","X8PM+G4 Overland Park, Kansas, USA",https://www.premiervolvocarsoverlandpark.com/?utm_source=GMB_profile&utm_medium=organic,+1 913-642-5050,Open ⋅ Closes 8 pm,https://lh3.googleusercontent.com/p/AF1QipPiIEQMtNrLghRFFsAO-eYR2k4SOlXzvaPvBg2X=w426-h240-k-no,true,8:30 am–8 pm,8:30 am–8 pm,8:30 am–8 pm,8:30 am–6 pm,8:30 am–6 pm,Closed,8:30 am–8 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Overland+Park+KC+KS/@38.9822282,-94.6707917,14z",2025-10-28T18:47:51.081Z,· In-store pick-up · Delivery,,
https://www.google.com/maps/place/Tomahawk+Laundromat/data=!4m7!3m6!1s0x87c0ec95b07acef5:0x4b1847aab2314c6!8m2!3d38.994087!4d-94.712481!16s%2Fg%2F1tdblj65!19sChIJ9c56sJXswIcRxhQjq3qEsQQ,Tomahawk Laundromat,4.6,83,Laundromat,"10902 W 74th Terrace, Shawnee, KS 66203, United States","X7VQ+J2 Shawnee, Kansas, USA",,+1 913-268-3535,Open ⋅ Closes 4 pm,https://lh3.googleusercontent.com/p/AF1QipMzbeZhmJqnNn0sCpUPyoOUx7jYjufwSLlgOjZ9=w408-h376-k-no,true,7 am–4 pm,7 am–4 pm,7 am–4 pm,7 am–2 pm,7 am–4 pm,7 am–4 pm,7 am–4 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Overland+Park+KC+KS/@38.9822282,-94.6707917,14z",2025-10-28T18:47:56.110Z,,,
https://www.google.com/maps/place/KU+MC+P2+Parking+Garage/data=!4m7!3m6!1s0x87c0ee2de065fe65:0xc95a09046baec44c!8m2!3d39.0539942!4d-94.6087182!16s%2Fg%2F11g690wjvw!19sChIJZf5l4C3uwIcRTMSuawQJWsk,KU MC P2 Parking Garage,4.2,58,Parking garage,"2000-2052 Olathe Blvd, Kansas City, KS 66103, United States","393R+HG Kansas City, Kansas, USA",https://www.kumc.edu/public-safety/parking.html,+1 913-588-5175,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxzGOKKZb7XjQZw_zXwbg92AhLeJ-3UZsYyUz_bVLSRuNyMJx7VnmBysl3xsScZw6BgS4aIboukFfbWH6mYgHBUM4BsikrK3ihQNbOgUsH3qqlw554FGX23ydZ3Vm4dyCceLcc=w426-h240-k-no,false,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Overland+Park+KC+KS/@38.9822282,-94.6707917,14z",2025-10-28T18:47:58.870Z,,,
https://www.google.com/maps/place/Sheraton+Overland+Park+Hotel+at+the+Convention+Center/data=!4m10!3m9!1s0x87c0ea302359fbf3:0xb64d24db5f9c4a9b!5m2!4m1!1i2!8m2!3d38.9286442!4d-94.6566017!16s%2Fg%2F1tf58dwc!19sChIJ8_tZIzDqwIcRm0qcX9skTbY,Sheraton Overland Park Hotel at the Convention Center,4.4,2138,,"6100 College Blvd, Overland Park, KS 66211, United States","W8HV+F9 Overland Park, Kansas, USA",https://www.marriott.com/en-us/hotels/mcicc-sheraton-overland-park-hotel-at-the-convention-center/overview/?scid=f2ae0541-1279-4f24-b197-a979c79310b0,+1 913-234-2100,,https://lh3.googleusercontent.com/p/AF1QipNfFf5zoWOeIFwI9EGiaXjU86yIsmLfz3V7iVMs=w408-h272-k-no,true,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Overland+Park+KC+KS/@38.9822282,-94.6707917,14z",2025-10-28T18:48:02.238Z,,,
https://www.google.com/maps/place/Apartment+Association+of+Kansas+City/data=!4m7!3m6!1s0x87c0eb4f2c10b3e1:0xd7790d55a4420830!8m2!3d39.0071973!4d-94.6871053!16s%2Fg%2F1tg9j1y1!19sChIJ4bMQLE_rwIcRMAhCpFUNedc,Apartment Association of Kansas City,4.8,25,Association / Organization,"6700 Antioch Rd Suite 200, Merriam, KS 66204, United States","2847+V5 Merriam, Kansas, USA",http://www.aakc.us/,+1 913-248-0355,Open ⋅ Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Zv-4TBrWsyaCriKSkRT8vw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=29.80036&pitch=0&thumbfov=100,false,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Overland+Park+KC+KS/@38.9822282,-94.6707917,14z",2025-10-28T18:48:07.111Z,,,
"https://www.google.com/maps/place/st+lukes+of+kc+patient+parking/@39.0486092,-94.590559,17z/data=!3m1!4b1!4m6!3m5!1s0x87c0ef331fba33d9:0x5688b8043434d5c3!8m2!3d39.0486092!4d-94.590559!16s%2Fg%2F11pyb62_k6",st lukes of kc patient parking,3.6,7,Parking lot,"4320 Wornall Rd ste 710, Kansas City, MO 64111, United States","2CX5+CQ Kansas City, Missouri, USA",,,,,false,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Overland+Park+KC+KS/@38.9822282,-94.6707917,14z",2025-10-28T18:48:12.013Z,,,
https://www.google.com/maps/place/Almighty+Tow+Service+LLC/data=!4m7!3m6!1s0x87c0eb5106ab7585:0x96b6e3b04e394757!8m2!3d38.9673009!4d-94.7177666!16s%2Fg%2F1tdgqbrc!19sChIJhXWrBlHrwIcRV0c5TrDjtpY,Almighty Tow Service LLC,4.7,475,Towing service,"11410 W 89th St, Overland Park, KS 66214, United States","X78J+WV Overland Park, Kansas, USA",http://www.almightytow.com/,+1 913-362-8697,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipO9J0n-h9YR8J0e3lBhJYAqB3af5PImPe5bxXCD=w408-h544-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,9 am–12 pm,Closed,8 am–5 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Overland+Park+KC+KS/@38.9822282,-94.6707917,14z",2025-10-28T18:48:16.888Z,,,
https://www.google.com/maps/place/Private+Parking+Garage/data=!4m7!3m6!1s0x87c0efb8b064b207:0xd6851a121086f3ce!8m2!3d39.0424051!4d-94.589196!16s%2Fg%2F11c209gtwj!19sChIJB7JksLjvwIcRzvOGEBIahdY,Private Parking Garage,3.8,4,Parking garage,"118 W 47th St, Kansas City, MO 64112, United States","2CR6+X8 Kansas City, Missouri, USA",,,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSznMXN9PZPdNR4PR7MKWpLfqXe1e98aXU4vreDDjW68k23GqZuanoUAGq3xPlpsUovdBaDI4I3MP6CBpf-O9j3-PzFC7bZhdGLFP-P6i4vPSRBjTCLEHH2eMG469bQIyBMhcSyH=w408-h544-k-no,false,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Overland+Park+KC+KS/@38.9822282,-94.6707917,14z",2025-10-28T18:48:19.870Z,,,
https://www.google.com/maps/place/Parking+Management+Company/data=!4m7!3m6!1s0x87c0f108ac558465:0x25dcbf08be4ba669!8m2!3d39.095759!4d-94.5833846!16s%2Fg%2F11rdywv1dh!19sChIJZYRVrAjxwIcRaaZLvgi_3CU,Parking Management Company,4.2,5,Parking lot,"1500 Main St, Kansas City, MO 64108, United States","3CW8+8J Kansas City, Missouri, USA",https://parkingmgt.com/,,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=atiX4VIBJnS-SQFjbhOJCw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=8.970847&pitch=0&thumbfov=100,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Overland+Park+KC+KS/@38.9822282,-94.6707917,14z",2025-10-28T18:48:24.786Z,,,
https://www.google.com/maps/place/Corinth+Place/data=!4m7!3m6!1s0x87c0eeb465553077:0xace356e07c85c269!8m2!3d38.9802801!4d-94.6294788!16s%2Fg%2F1261mz32f!19sChIJdzBVZbTuwIcRacKFfOBW46w,Corinth Place,4.0,68,Apartment building,"3815 Somerset Dr, Prairie Village, KS 66208, United States","X9JC+46 Prairie Village, Kansas, USA",http://www.corinth-communities.com/,+1 913-642-1237,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipMlO61vI2nehaUwvNKa_Kuelj9TNilEYVflpA4n=w426-h240-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–4 pm,Closed,Closed,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Overland+Park+KC+KS/@38.9822282,-94.6707917,14z",2025-10-28T18:48:29.957Z,,,
https://www.google.com/maps/place/Walmart/data=!4m7!3m6!1s0x87c0ec9051b959ed:0xe6186b3890472ad4!8m2!3d38.9896418!4d-94.6988084!16s%2Fm%2F03nzmxj!19sChIJ7Vm5UZDswIcR1CpHkDhrGOY,Walmart,3.9,5812,Department store,"7701 Frontage Rd, Overland Park, KS 66204, United States","X8Q2+VF Overland Park, Kansas, USA",https://www.walmart.com/store/1691-overland-park-ks?veh=seo_loc,+1 913-648-5885,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSx1TODHVAOEovNH1BA-JhhvSlRyjk4elez11BgwRNLu_CnMQPzzcUeiH_ZbYa_NJ4iub-iGNJ-4f9unsKGbu0xCFxUIkGnBb3WXhfgQtTm04KqQ_vLH9Q_3pN3NjJv7IL0OpILp=w408-h271-k-no,true,11 am–7 pm,11 am–7 pm,11 am–7 pm,10 am–8 pm,10 am–8 pm,11 am–7 pm,11 am–7 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Overland+Park+KC+KS/@38.9822282,-94.6707917,14z",2025-10-28T18:48:35.394Z,· In-store shopping · In-store pick-up · Delivery,,
https://www.google.com/maps/place/P5+Parking+Garage+-+Public+and+Staff/data=!4m7!3m6!1s0x87c0ee2eb64b0c55:0x7ac7c8bc5fef7073!8m2!3d39.0597096!4d-94.6094337!16s%2Fg%2F11hblln6kc!19sChIJVQxLti7uwIcRc3DvX7zIx3o,P5 Parking Garage - Public and Staff,4.7,21,Parking garage,"2100 W 39th Ave, Kansas City, KS 66103, United States","395R+V6 Kansas City, Kansas, USA",https://www.kansashealthsystem.com/patient-visitor/policies-procedures/hours-parking,+1 913-588-5175,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwfRDahQcWCn4BcYYbsgpsaOCoDXvLsrXdz8ysEaTt1igPBp3ZehT6qIyyxF1ZJ_vCfT6pMlfwBDqhuy0AUB9FhIpV7RHzenVzQk0qWtg6qoBXrfUMXeH1sexeQOW6k0IN8OTiG=w416-h240-k-no,false,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Overland+Park+KC+KS/@38.9822282,-94.6707917,14z",2025-10-28T18:48:38.198Z,,,
"https://www.google.com/maps/place/NetWatch,+Inc.+-+Kansas+City/data=!4m7!3m6!1s0x87c0ed0c8d71129b:0x818e0afd39a3df35!8m2!3d39.0152995!4d-94.6732283!16s%2Fg%2F11rztvwb53!19sChIJmxJxjQztwIcRNd-jOf0KjoE","NetWatch, Inc. - Kansas City",5.0,4,Security system installation service,"7520 Shawnee Mission Pkwy Suite 10, Overland Park, KS 66202, United States","288G+4P Overland Park, Kansas, USA",http://www.netwatchip.com/,+1 913-747-4197,,https://lh3.googleusercontent.com/p/AF1QipNsQielf2L7VZ_8aCE6S1vEmr1y9rKmTSpUSRPr=w408-h329-k-no,true,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Overland+Park+KC+KS/@38.9822282,-94.6707917,14z",2025-10-28T18:48:41.019Z,,,
https://www.google.com/maps/place/KC+Live+Parking+Garage/data=!4m7!3m6!1s0x87c0f108dc8ab497:0x450f25158e33a739!8m2!3d39.0984382!4d-94.5815654!16s%2Fg%2F11hd_9y_bh!19sChIJl7SK3AjxwIcROaczjhUlD0U,KC Live Parking Garage,2.8,86,Parking garage,"151 E 13th St, Kansas City, MO 64106, United States","3CX9+99 Kansas City, Missouri, USA",,,,https://lh3.googleusercontent.com/p/AF1QipNLOnmhWsAogM9_cBPl8ika8sG6Nj6IdZBuEGnb=w426-h240-k-no,true,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Overland+Park+KC+KS/@38.9822282,-94.6707917,14z",2025-10-28T18:48:44.008Z,,,
https://www.google.com/maps/place/Parking+Garage+5+%28P5%29+-+Public+and+Staff/data=!4m7!3m6!1s0x87c0ee295fa129c3:0x15988df77bb58ffa!8m2!3d39.0595585!4d-94.608614!16s%2Fg%2F11dzs72ghc!19sChIJwymhXynuwIcR-o-1e_eNmBU,Parking Garage 5 (P5) - Public and Staff,3.5,31,Parking garage,"3724 Cambridge St, Kansas City, KS 66103, United States","395R+RH Kansas City, Kansas, USA",http://www.kumc.edu/parking.html,+1 913-588-5175,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyN243J1PW7o42BRK2_eFHLB22rpBGCfcb1DA39r5MtwQU6Pu6ssPyOeK3teWzIHccjS9xnOcoK35FQDg2JcIh-Bax_FWOdL_QbQQOJwD8BimzMxq6zjn51EbItXiw2Hr0q3sM=w408-h306-k-no,false,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Overland+Park+KC+KS/@38.9822282,-94.6707917,14z",2025-10-28T18:48:48.980Z,,,
https://www.google.com/maps/place/Overland+Park+Regional+Medical+Center/data=!4m7!3m6!1s0x87c0c09c5842c1e1:0xbc1e7d63e09e910b!8m2!3d38.9376197!4d-94.7261812!16s%2Fg%2F1tfbcp57!19sChIJ4cFCWJzAwIcRC5Ge4GN9Hrw,Overland Park Regional Medical Center,4.5,4329,Hospital,"10500 Quivira Rd, Overland Park, KS 66215, United States","W7QF+2G Overland Park, Kansas, USA",https://www.hcamidwest.com/locations/overland-park-regional-medical-center?utm_campaign=corp_listings_mgmt&utm_source=google&utm_medium=business_listing,+1 913-541-5000,,https://lh3.googleusercontent.com/p/AF1QipMdV4hkzmjK8uw3avjUi-gwNYZL13MicxF5ZQ0f=w427-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Overland+Park+KC+KS/@38.9822282,-94.6707917,14z",2025-10-28T18:48:53.978Z,,,
https://www.google.com/maps/place/JCPenney/data=!4m7!3m6!1s0x87c0eb37b1661f5b:0x44f7550984f1cff8!8m2!3d38.9534731!4d-94.7220811!16s%2Fg%2F1tdkblkt!19sChIJWx9msTfrwIcR-M_xhAlV90Q,JCPenney,4.2,2115,Department store,"11801 W 95th St, Overland Park, KS 66214, United States","X73H+95 Overland Park, Kansas, USA",https://www.jcpenney.com/locations/ks/overlandpark/clothing-stores-overlandpark-ks-1389.html,+1 913-492-8150,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzRy8C-ZQ979X9X8G3ay5c1hjS8GvGpgrKlLaRNzoAa1c1wkpOD0mAVl-oH2JNxD06aQygFuqphdJf9WxZgFqQzc30hoTVN2a_kQBBQ-0bjCQPAc6e0a1UIj8eKWiTXV9VxS392YiAjCn3q=w519-h240-k-no,true,11 am–7 pm,11 am–7 pm,11 am–7 pm,11 am–7 pm,11 am–7 pm,11 am–6 pm,11 am–7 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Overland+Park+KC+KS/@38.9822282,-94.6707917,14z",2025-10-28T18:48:59.472Z,"Chain department store selling a wide selection of brand-name clothing, footwear, furniture & more. · In-store shopping · Kerbside pickup",,
