placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,info,imgUrl,isClaimed,friday,saturday,sunday,monday,tuesday,wednesday,thursday,query,timestamp,attributes,isBlackOwned,error
https://www.google.com/maps/place/If+It%27s+Anything/data=!4m7!3m6!1s0x8631358280da55d3:0x866e0af05e6a6e12!8m2!3d32.624366!4d-93.7386096!16s%2Fg%2F11x6rjm1b_!19sChIJ01XagII1MYYREm5qXvAKboY,If It's Anything,5.0,1,Garage door supplier,"5211 Timothy Trail, Bossier City, LA 71111, United States","J7F6+PH Bossier City, Louisiana, USA",https://ifitsanything.com/,+1 318-754-5321,Closes soon ⋅ 6 pm ⋅ Opens 12 pm Sat,,https://lh3.googleusercontent.com/p/AF1QipNFrf8wo-n6kI80d43PpAqnobt55oioHf1-gm-_=w408-h306-k-no,true,8 am–6 pm,12–4 pm,Closed,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,"https://www.google.com/maps/search/garage+door+services+in+Benton+Shreveport+LA/@32.5130159,-93.7514874,14z",2025-11-07T23:16:58.837Z,,,
https://www.google.com/maps/place/Garage+Door+Pro+llc/data=!4m7!3m6!1s0x61780645ed3c1255:0x54adfeda974d25!8m2!3d32.4611995!4d-93.8143945!16s%2Fg%2F11xkq88bc0!19sChIJVRI87UUGeGERJU2X2v6tVAA,Garage Door Pro llc,5.0,1,Garage builder,,,https://garagedoorpro.co/,+1 601-316-8224,Open 24 hours,,https://lh3.googleusercontent.com/p/AF1QipMwgO_I1jXEJSQ-JNKo4osgzpQ3Cm2nWXHGnxrH=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Closed,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Benton+Shreveport+LA/@32.5130159,-93.7514874,14z",2025-11-07T23:17:03.649Z,,,
"https://www.google.com/maps/place/Designer+Products+and+Installation,+LLC/data=!4m7!3m6!1s0x8636cd81cc95650d:0x5f598168dd9d90c8!8m2!3d32.5311002!4d-93.7542124!16s%2Fg%2F11jh2xz85s!19sChIJDWWVzIHNNoYRyJCd3WiBWV8","Designer Products and Installation, LLC",4.9,40,General contractor,"1012 Hawn Ave, Shreveport, LA 71107, United States","G6JW+C8 Shreveport, Louisiana, USA",https://designerproductsandinstall.com/,+1 318-469-9617,Closed ⋅ Opens 8 am Mon,Identifies as women-owned,https://lh3.googleusercontent.com/p/AF1QipPO68RcMheExXjK3S17ZgT1zUXi8Px5OQLq152K=w408-h544-k-no,true,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/garage+door+services+in+Benton+Shreveport+LA/@32.5130159,-93.7514874,14z",2025-11-07T23:17:08.560Z,,,
https://www.google.com/maps/place/Southern+Professional+Overhead+Door/data=!4m7!3m6!1s0x86313b8e074998a5:0x74ea8d0de1f58fec!8m2!3d32.535703!4d-93.5972284!16s%2Fg%2F11f62wln9k!19sChIJpZhJB447MYYR7I_14Q2N6nQ,Southern Professional Overhead Door,5.0,3,Garage door supplier,"1124 Bodcau Station Rd, Haughton, LA 71037, United States","GCP3+74 Haughton, Louisiana, USA",,+1 318-946-7624,Closed ⋅ Opens 7 am Mon,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=fmdM816WlVBMaOqb1KnShQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=207.22023&pitch=0&thumbfov=100,true,7 am–5 pm,Closed,Closed,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,"https://www.google.com/maps/search/garage+door+services+in+Benton+Shreveport+LA/@32.5130159,-93.7514874,14z",2025-11-07T23:17:13.567Z,,,
https://www.google.com/maps/place/Barksdale+Builders+LLC/data=!4m7!3m6!1s0x86312dfb961b0fdb:0x6cb306701fa4c3c5!8m2!3d32.4765336!4d-93.6686346!16s%2Fg%2F11c2qtmwwt!19sChIJ2w8blvstMYYRxcOkH3AGs2w,Barksdale Builders LLC,5.0,1,Handyman/Handywoman/Handyperson,"1702 San Saba St, Bossier City, LA 71112, United States","F8GJ+JG Bossier City, Louisiana, USA",,+1 318-200-8343,Open ⋅ Closes 8 pm,,https://lh3.googleusercontent.com/p/AF1QipNMTGtrJkE_vXkw-mUypHbIciiK5DO3JRKyMUmB=w408-h725-k-no,true,8 am–8 pm,8 am–8 pm,Closed,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,"https://www.google.com/maps/search/garage+door+services+in+Benton+Shreveport+LA/@32.5130159,-93.7514874,14z",2025-11-07T23:17:18.477Z,,,
https://www.google.com/maps/place/Automatic+Door+and+Gate/data=!4m7!3m6!1s0x86312da63f2bffff:0x4445e9dc51038890!8m2!3d32.4504451!4d-93.69939!16s%2Fg%2F11fm_7c4rr!19sChIJ__8rP6YtMYYRkIgDUdzpRUQ,Automatic Door and Gate,5.0,4,Contractor,"5161 Dixie Garden Dr, Shreveport, LA 71105, United States","F822+56 Shreveport, Louisiana, USA",,+1 318-404-4940,Temporarily closed,,https://lh3.googleusercontent.com/p/AF1QipPadQINzYurKXYW7qxaJqLlNPJ6Z71Q-kvNeSqO=w426-h240-k-no,true,,,,,,,,"https://www.google.com/maps/search/garage+door+services+in+Benton+Shreveport+LA/@32.5130159,-93.7514874,14z",2025-11-07T23:17:23.397Z,,,
https://www.google.com/maps/place/Broadmoor+Garage/data=!4m7!3m6!1s0x86312d5f9501f63f:0xe91748c6f36b3632!8m2!3d32.4812725!4d-93.7240658!16s%2Fg%2F1tglzbwj!19sChIJP_YBlV8tMYYRMjZr88ZIF-k,Broadmoor Garage,4.4,443,Auto repair shop,"505 E Kings Hwy, Shreveport, LA 71105, United States","F7JG+G9 Shreveport, Louisiana, USA",http://www.gobroadmoorgarage.com/,+1 318-869-3407,Closes soon ⋅ 5:30 pm ⋅ Opens 7:30 am Mon,,https://lh3.googleusercontent.com/p/AF1QipNAl6VWXu3QBW8kSDSLiChbknJxDUNV7B4F0lno=w426-h240-k-no,true,7:30 am–5:30 pm,Closed,Closed,7:30 am–5 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,"https://www.google.com/maps/search/garage+door+services+in+Benton+Shreveport+LA/@32.5130159,-93.7514874,14z",2025-11-07T23:17:28.394Z,,,
https://www.google.com/maps/place/Ark-La-Tex+Window+%26+Door/data=!4m7!3m6!1s0x863132e8a011d3c3:0x3474f4d7b23dcced!8m2!3d32.5162596!4d-93.7193297!16s%2Fg%2F1wbry4f3!19sChIJw9MRoOgyMYYR7cw9stf0dDQ,Ark-La-Tex Window & Door,,,Door supplier,"1701 Old Minden Rd # 25, Bossier City, LA 71111, United States","G78J+G7 Bossier City, Louisiana, USA",,+1 318-752-8881,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=0l2FSZ6b2VfZ5dBFq64HYQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=338.67578&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/garage+door+services+in+Benton+Shreveport+LA/@32.5130159,-93.7514874,14z",2025-11-07T23:17:31.113Z,,,
"https://www.google.com/maps/place/ProLift+Garage/@32.5082546,-93.6646066,12z/data=!3m1!4b1!4m6!3m5!1s0x492c2c1d3d1027f3:0xaaf940a81bf85e90!8m2!3d32.5082546!4d-93.6646066!16s%2Fg%2F11p74gf30z",ProLift Garage,5.0,4,Garage door supplier,,,,+1 318-465-7949,,,,true,,,,,,,,"https://www.google.com/maps/search/garage+door+services+in+Benton+Shreveport+LA/@32.5130159,-93.7514874,14z",2025-11-07T23:17:35.810Z,,,
https://www.google.com/maps/place/McCoy+Garage+Doors/data=!4m7!3m6!1s0x838371663dd9dc4d:0x88b74cdf4155b098!8m2!3d32.3517907!4d-93.5550494!16s%2Fg%2F11w3vmblkp!19sChIJTdzZPWZxg4MRmLBVQd9Mt4g,McCoy Garage Doors,4.8,21,Garage builder,,,https://mccoygaragedoors.com/,+1 318-655-4545,Closed ⋅ Opens 8 am Mon,,https://lh3.googleusercontent.com/p/AF1QipMQ99GEGJT-MCuBamFCXFQiFtdHlHYBqq5925yF=w408-h351-k-no,true,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/garage+door+services+in+Benton+Shreveport+LA/@32.5130159,-93.7514874,14z",2025-11-07T23:17:41.320Z,,,
https://www.google.com/maps/place/Glass+Services/data=!4m7!3m6!1s0x86313302667fb623:0x9c43d313bc845453!8m2!3d32.5291139!4d-93.7099439!16s%2Fg%2F1tdh476h!19sChIJI7Z_ZgIzMYYRU1SEvBPTQ5w,Glass Services,4.7,139,Auto glass shop,"2803 E Texas St, Bossier City, LA 71111, United States","G7HR+J2 Bossier City, Louisiana, USA",https://www.glassservices.org/,+1 318-747-6700,Closed ⋅ Opens 8 am Mon,,https://lh3.googleusercontent.com/p/AF1QipM5o7JMOq-qvxdRRqC7rSBNTAH9_DR-R4ceq8hq=w408-h272-k-no,true,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/garage+door+services+in+Benton+Shreveport+LA/@32.5130159,-93.7514874,14z",2025-11-07T23:17:46.553Z,,,
https://www.google.com/maps/place/Giant+Construction/data=!4m7!3m6!1s0x8636d1627543b037:0x41ded23403d97272!8m2!3d32.497347!4d-93.7563914!16s%2Fg%2F12601wm1w!19sChIJN7BDdWLRNoYRcnLZAzTS3kE,Giant Construction,5.0,1,General contractor,"1544 Texas Ave, Shreveport, LA 71103, United States","F6WV+WC Shreveport, Louisiana, USA",,+1 318-703-2885,Closes soon ⋅ 6 pm ⋅ Opens 8 am Sat,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=w6yR22et5KWTyHS_8dK6iA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=341.18896&pitch=0&thumbfov=100,true,8 am–6 pm,8 am–6 pm,Closed,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,"https://www.google.com/maps/search/garage+door+services+in+Benton+Shreveport+LA/@32.5130159,-93.7514874,14z",2025-11-07T23:17:51.628Z,,,
"https://www.google.com/maps/place/Southern+Home+Maintenance+%26+Repair,+LLC/data=!4m7!3m6!1s0x8631332f513f5093:0x48aa44fe4498f1a!8m2!3d32.5160091!4d-93.7251597!16s%2Fg%2F11fdw29n19!19sChIJk1A_US8zMYYRGo9J5E-kigQ","Southern Home Maintenance & Repair, LLC",5.0,2,Repair service,"1325 Barksdale Blvd #105, Bossier City, LA 71111, United States","G78F+CW Bossier City, Louisiana, USA",,+1 318-703-2050,Open 24 hours,,https://lh3.googleusercontent.com/p/AF1QipMACW7zKCZKw_eYc2RHr7GoDx7YXyQgf2vvUExK=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Benton+Shreveport+LA/@32.5130159,-93.7514874,14z",2025-11-07T23:17:56.464Z,,,
https://www.google.com/maps/place/Barksdale+Hardware+Inc/data=!4m7!3m6!1s0x86313271eeefa41b:0xd21d9f4c9f5e131a!8m2!3d32.4938429!4d-93.6885126!16s%2Fg%2F1tfp_65v!19sChIJG6Tv7nEyMYYRGhNen0yfHdI,Barksdale Hardware Inc,4.2,184,Hardware store,"3216 Barksdale Blvd, Bossier City, LA 71112, United States","F8V6+GH Bossier City, Louisiana, USA",http://barksdale-inc.keeq.io/,+1 318-742-2110,Closes soon ⋅ 5:30 pm ⋅ Opens 8 am Sat,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSx0VKQyVAYuxCbNO8KCx6qlWPAgQestdqyk7gNapkIxmsbhHquQLPSUSLIz6N_Al1I2zNYT0mP8YDFCjihU7_Ua34juZFw522xkE7gHEG3os6x0C7p37YD-BSwSar7_RbaXHJLh0g=w426-h240-k-no,false,8 am–5:30 pm,8 am–5 pm,Closed,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,"https://www.google.com/maps/search/garage+door+services+in+Benton+Shreveport+LA/@32.5130159,-93.7514874,14z",2025-11-07T23:18:01.734Z,· In-store pick-up,,
https://www.google.com/maps/place/Home+Services+at+The+Home+Depot/data=!4m7!3m6!1s0x863133747b826f77:0xd73a49ae56e878c8!8m2!3d32.5541796!4d-93.7077808!16s%2Fg%2F11bwynhnt5!19sChIJd2-Ce3QzMYYRyHjoVq5JOtc,Home Services at The Home Depot,4.3,24,Contractor,"Home Depot, 2800 Airline Dr, Bossier City, LA 71111, United States","H73R+MV Bossier City, Louisiana, USA",https://www.homedepot.com/l/Bossier-City/LA/Bossier-City/71111/364/services?cm_mmc=old-llm-364-x,+1 844-476-2140,Open ⋅ Closes 10 pm,,https://lh3.googleusercontent.com/p/AF1QipPLyWpN34850SaTjbXSjnwdRzWSvvC_lDilbH5P=w408-h272-k-no,true,6 am–10 pm,6 am–10 pm,8 am–8 pm,6 am–10 pm,6 am–10 pm,6 am–10 pm,6 am–10 pm,"https://www.google.com/maps/search/garage+door+services+in+Benton+Shreveport+LA/@32.5130159,-93.7514874,14z",2025-11-07T23:18:07.088Z,,,
https://www.google.com/maps/place/SecurCare+Self+Storage/data=!4m7!3m6!1s0x863133196d104ebb:0x9c259d01560f3fcb!8m2!3d32.5353745!4d-93.7197845!16s%2Fg%2F1w0r08h8!19sChIJu04QbRkzMYYRyz8PVgGdJZw,SecurCare Self Storage,4.3,58,Self-storage facility,"1702 Benton Rd, Bossier City, LA 71111, United States","G7PJ+43 Bossier City, Louisiana, USA",https://www.nsastorage.com/storage/louisiana/storage-units-bossier-city/1702-Benton-Rd-288?utm_source=google&utm_medium=local&utm_content=288&utm_campaign=localmaps,+1 318-252-8978,,Identifies as veteran-owned,https://lh3.googleusercontent.com/p/AF1QipO8GOdswByBD7Y_YfarKO2_DWrf1WervTivPtyr=w408-h264-k-no,true,6 am–10 pm,6 am–10 pm,6 am–10 pm,6 am–10 pm,6 am–10 pm,6 am–10 pm,6 am–10 pm,"https://www.google.com/maps/search/garage+door+services+in+Benton+Shreveport+LA/@32.5130159,-93.7514874,14z",2025-11-07T23:18:12.161Z,,,
"https://www.google.com/maps/place/Access+Services,+LLC/data=!4m7!3m6!1s0xaf6c466d98cee2f7:0xab1d0047316b5bd3!8m2!3d32.6062462!4d-94.3006702!16s%2Fg%2F11rrsbjjvq!19sChIJ9-LOmG1GbK8R01trMUcAHas","Access Services, LLC",5.0,49,Garage door supplier,"140 Pine Island Dr, Marshall, TX 75672, United States","JM4X+FP Marshall, Texas, USA",https://www.facebook.com/accessservicesllc,+1 903-503-3133,Closes soon ⋅ 6 pm ⋅ Opens 8 am Sat,,https://lh3.googleusercontent.com/p/AF1QipMnuWjktszXSv55ziWzwvT5yEKyDdXsQtxv7viN=w408-h544-k-no,true,7 am–6 pm,8 am–1 pm,Closed,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,"https://www.google.com/maps/search/garage+door+services+in+Benton+Shreveport+LA/@32.5130159,-93.7514874,14z",2025-11-07T23:18:17.137Z,,,
"https://www.google.com/maps/place/Twin+City+Overhead+Door+Inc/@52.3837918,4.6428787,10z/data=!3m1!4b1!4m3!3m2!1s0x8636db23eea13275:0xa8369d16e5d9df68!16s%2Fg%2F11h70rjndy",Twin City Overhead Door Inc,5.0,3,Garage door supplier,,,,+1 318-752-8200,Closed ⋅ Opens 8 am Mon,,,true,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/garage+door+services+in+Benton+Shreveport+LA/@32.5130159,-93.7514874,14z",2025-11-07T23:18:23.982Z,,,
https://www.google.com/maps/place/Southern+Automotive+Service/data=!4m7!3m6!1s0x8636cd457386025f:0x947358c0e1ba496c!8m2!3d32.4951662!4d-93.7550269!16s%2Fg%2F1tlz_kd3!19sChIJXwKGc0XNNoYRbEm64cBYc5Q,Southern Automotive Service,4.2,95,Auto repair shop,"1734 Southern Ave, Shreveport, LA 71101, United States","F6WV+3X Shreveport, Louisiana, USA",http://southernautomotiveservice.com/,+1 318-222-2105,Closes soon ⋅ 5:30 pm ⋅ Opens 8 am Mon,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwWwBCyxa3y_1aSqoguC-Ugwe9N6XnbYMNuyCpSSNZOjY1P4qY0i6YiNwbrIrOPg1s5jiOnLi_E5OXy_XlRYBlFzfhStTs6KXRH2Gsqbtm_R5vH-f08k7Rp8EsBjQ4kLMbXTG_nBfEgH7_C=w408-h544-k-no,true,8 am–5:30 pm,Closed,Closed,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,"https://www.google.com/maps/search/garage+door+services+in+Benton+Shreveport+LA/@32.5130159,-93.7514874,14z",2025-11-07T23:18:29.136Z,,,
https://www.google.com/maps/place/Tuff+Shed+Shreveport/data=!4m7!3m6!1s0x86312cae9eb3cf57:0xfabe0138cc174db3!8m2!3d32.3988732!4d-93.7378893!16s%2Fg%2F11bbrlh8l0!19sChIJV8-znq4sMYYRs00XzDgBvvo,Tuff Shed Shreveport,4.4,89,Shed builder,"9213 Wallace Lake Rd, Shreveport, LA 71106, United States","97X6+GR Shreveport, Louisiana, USA",http://www.tuffshed.com/dallas-fort-worth-metro-area/,+1 318-687-4481,Closes soon ⋅ 6 pm ⋅ Opens 9 am Sat,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipOSdgnO4UZ-cwa02cH7d4VDin9C2hWh-y7ciq2N=w426-h240-k-no,true,9 am–6 pm,9 am–6 pm,Closed,9 am–6 pm,9 am–6 pm,Closed,9 am–6 pm,"https://www.google.com/maps/search/garage+door+services+in+Benton+Shreveport+LA/@32.5130159,-93.7514874,14z",2025-11-07T23:18:34.248Z,,,
