placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,tuesday,wednesday,thursday,friday,saturday,sunday,monday,query,timestamp,attributes,info,error,isBlackOwned
https://www.google.com/maps/place/Omega+Parking+Services/data=!4m7!3m6!1s0x88605f3441e41879:0x24089ed49d1ea109!8m2!3d35.045629!4d-85.305901!16s%2Fg%2F11k1171pyg!19sChIJeRjkQTRfYIgRCaEendSeCCQ,Omega Parking Services,1.2,221,Valet parking service,"814 Lindsay St, Chattanooga, TN 37402, United States","2MWV+7J Chattanooga, Tennessee, USA",http://www.omegaparking.com/,+1 423-227-1160,Closes soon ⋅ 4 pm ⋅ Opens 9 am Wed,https://lh3.googleusercontent.com/p/AF1QipNkGCVGXEdsPpnB9d9RJQ1Kcu0s6S98rdhbhTNh=w408-h306-k-no,false,9 am–4 pm,9 am–4 pm,9 am–4 pm,9 am–4 pm,10 am–4 pm,Closed,9 am–4 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Lakeland+Memphis+TN/@35.2306435,-89.7403606,14z",2025-10-28T19:05:27.460Z,,,,
https://www.google.com/maps/place/Park+Inc/data=!4m7!3m6!1s0x88569f97565ea4bd:0x7102f1036a379fa5!8m2!3d35.1740245!4d-80.8791807!16s%2Fg%2F11tmq1t9mk!19sChIJvaReVpefVogRpZ83agPxAnE,Park Inc,4.1,9,Parking lot,"4900 Old Pineville Rd, Charlotte, NC 28217, United States","54FC+J8 Charlotte, North Carolina, USA",http://www.parkinc.com/,+1 704-377-1755,Open ⋅ Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=HqC78fJocJ9V8qEwZo7Hng&cb_client=search.gws-prod.gps&w=408&h=240&yaw=170.29953&pitch=0&thumbfov=100,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Lakeland+Memphis+TN/@35.2306435,-89.7403606,14z",2025-10-28T19:05:33.284Z,,,,
https://www.google.com/maps/place/Superior+Parking+Management+Solutions/data=!4m7!3m6!1s0x88605f98d0ca3b07:0x5774d9a8418e3876!8m2!3d35.0637303!4d-85.3083608!16s%2Fg%2F11v_4z_72m!19sChIJBzvK0JhfYIgRdjiOQajZdFc,Superior Parking Management Solutions,3.5,19,Valet parking service,"134 N Market St unit 4435, Chattanooga, TN 37405, United States","3M7R+FM Chattanooga, Tennessee, USA",https://www.parkingsuperior.com/,+1 423-405-0899,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipMAwJVdyNRaP6BdEkuqJtu7Y0fH1hKYATO1fFzq=w408-h366-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Lakeland+Memphis+TN/@35.2306435,-89.7403606,14z",2025-10-28T19:05:39.539Z,,,,
https://www.google.com/maps/place/Shelby+Farms+Park/data=!4m7!3m6!1s0x887f9c987f988c63:0xca99d6d67a4aaa02!8m2!3d35.1386993!4d-89.8322617!16s%2Fm%2F0268fgg!19sChIJY4yYf5icf4gRAqpKetbWmco,Shelby Farms Park,4.8,11979,Park,"6903 Great View Dr N, Memphis, TN 38134, United States","45Q9+F3 Memphis, Tennessee, USA",http://www.shelbyfarmspark.org/,+1 901-222-7275,,https://lh3.googleusercontent.com/p/AF1QipNyz6q8hzn4Rm8TYJTbqJuUqTbn0C4DEJZRwE0P=w408-h305-k-no,true,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Lakeland+Memphis+TN/@35.2306435,-89.7403606,14z",2025-10-28T19:05:42.668Z,"4,500 acres with biking & horse trails, many bodies of water for fishing & boating plus playgrounds. · Dogs allowed",,,
https://www.google.com/maps/place/Park+Inc/data=!4m7!3m6!1s0x885c17c31a50cf55:0x1d3809fde0aa8877!8m2!3d35.9606808!4d-83.9196597!16s%2Fg%2F1tfbcwmt!19sChIJVc9QGsMXXIgRd4iq4P0JOB0,Park Inc,,,Parking lot,"603 Main St SW, Knoxville, TN 37902, United States","X36J+74 Knoxville, Tennessee, USA",https://parkinc.com/,+1 800-495-0163,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=bdDFF0zeIQp2ySYqEj1PWw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=323.61664&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Lakeland+Memphis+TN/@35.2306435,-89.7403606,14z",2025-10-28T19:05:45.591Z,,,,
https://www.google.com/maps/place/MAA+Dexter+Lake/data=!4m7!3m6!1s0x887f9c4bbce715d3:0x36f5ade96fcd93ea!8m2!3d35.1666288!4d-89.795906!16s%2Fg%2F1261n862k!19sChIJ0xXnvEucf4gR6pPNb-mt9TY,MAA Dexter Lake,4.3,331,Apartment rental agency,"1505 Dexter Lake Dr, Cordova, TN 38016, United States","5683+MJ Cordova, Memphis, TN, USA",https://www.maac.com/tennessee/memphis/maa-dexter-lake/?utm_medium=local%20listing&utm_source=google&utm_campaign=gmb&utm_content=website,+1 901-295-4002,"Open ⋅ Closes 6 pm

Confirmed by this business 11 weeks ago",https://lh3.googleusercontent.com/p/AF1QipO2uiammjoypCzH-XY3iddGRgvgp-XNhU1w4IfP=w408-h321-k-no,true,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–5 pm,Closed,10 am–6 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Lakeland+Memphis+TN/@35.2306435,-89.7403606,14z",2025-10-28T19:05:50.983Z,· Dogs allowed,,,
https://www.google.com/maps/place/Awe-Inspired+Massage/data=!4m7!3m6!1s0x887f9dcf1efe7b37:0x6abf11a11edea8f5!8m2!3d35.1723849!4d-89.7913273!16s%2Fg%2F11j4fczsc4!19sChIJN3v-Hs-df4gR9ajeHqERv2o,Awe-Inspired Massage,3.7,27,Massage spa,"1740 N Germantown Pkwy Suite16, Cordova, TN 38016, United States","56C5+XF Cordova, Memphis, TN, USA",,+1 901-347-3192,Open ⋅ Closes 9 pm,https://lh3.googleusercontent.com/p/AF1QipOTdklcLWWx6qlWByQiodEf1mOIL3B1Jt0Wfvy2=w408-h306-k-no,true,9 am–9 pm,9 am–9 pm,9 am–9 pm,9 am–9 pm,9 am–9 pm,11 am–8:30 pm,9 am–9 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Lakeland+Memphis+TN/@35.2306435,-89.7403606,14z",2025-10-28T19:05:55.887Z,,Identifies as Asian-owned,,
https://www.google.com/maps/place/Parking+Management+Company/data=!4m7!3m6!1s0x8864610032ca3e45:0xa11254366995dfcc!8m2!3d36.1523597!4d-86.8293096!16s%2Fg%2F11xrmrfvjk!19sChIJRT7KMgBhZIgRzN-VaTZUEqE,Parking Management Company,1.0,4,Park,"3713 Charlotte Ave, Nashville, TN 37209, United States","552C+W7 Nashville, Tennessee, USA",,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=QhkfOpO6U1k9xPGXPtQiGQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=178.28635&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Lakeland+Memphis+TN/@35.2306435,-89.7403606,14z",2025-10-28T19:05:58.751Z,,,,
"https://www.google.com/maps/place/Oobeo/@33.887451,-84.4678335,17z/data=!3m1!4b1!4m6!3m5!1s0x88f5104e4d7a4305:0x526784ec51af8bd5!8m2!3d33.887451!4d-84.4678335!16s%2Fg%2F11ghq_zgqz",Oobeo,3.0,2,Transportation service,"900 Circle 75 Pkwy, Atlanta, GA 30339, United States",,https://www.oobeo.com/,+1 888-616-6236,,,false,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Lakeland+Memphis+TN/@35.2306435,-89.7403606,14z",2025-10-28T19:06:03.447Z,,,,
https://www.google.com/maps/place/Courtyard+by+Marriott+Memphis+Germantown/data=!4m10!3m9!1s0x887f9b9a984ffd2f:0x33b7904a60f2f8c1!5m2!4m1!1i2!8m2!3d35.114148!4d-89.8041626!16s%2Fg%2F1v29cssn!19sChIJL_1PmJqbf4gRwfjyYEqQtzM,Courtyard by Marriott Memphis Germantown,3.8,536,,"7750 Wolf River Blvd, Germantown, TN 38138, United States","457W+M8 Germantown, Tennessee, USA",https://www.marriott.com/en-us/hotels/memgt-courtyard-memphis-germantown/overview/?scid=f2ae0541-1279-4f24-b197-a979c79310b0,+1 901-751-0230,,https://lh3.googleusercontent.com/p/AF1QipMkkXz2aMd6hg1N7d7BnppoScJ6NurC8OTtFdvJ=w408-h272-k-no,true,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Lakeland+Memphis+TN/@35.2306435,-89.7403606,14z",2025-10-28T19:06:06.683Z,,,,
https://www.google.com/maps/place/Parking+Management+Services+Inc./data=!4m7!3m6!1s0x8620a60b38beacbd:0xd4fbefdede75061d!8m2!3d29.9525921!4d-90.072943!16s%2Fg%2F1tfvhkv5!19sChIJvay-OAumIIYRHQZ13t7v-9Q,Parking Management Services Inc.,2.5,91,Valet parking service,"918 Gravier St, New Orleans, LA 70112, United States","XW3G+2R New Orleans, Louisiana, USA",http://www.parkingmgmtservices.com/,+1 504-566-1000,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipPlK6Vpp_EHRAEf_w5YLGrutX5hNQA8O1chj-G6=w408-h271-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Lakeland+Memphis+TN/@35.2306435,-89.7403606,14z",2025-10-28T19:06:11.473Z,,LGBTQ+ friendly,,
https://www.google.com/maps/place/Esplanade+Memphis/data=!4m7!3m6!1s0x887f9c3f70be6407:0x7b246401c3a1323e!8m2!3d35.1516588!4d-89.793337!16s%2Fg%2F1thhl8d4!19sChIJB2S-cD-cf4gRPjKhwwFkJHs,Esplanade Memphis,4.5,187,Event venue,"901 Cordova Station Ave, Cordova, TN 38018, United States","5624+MM Cordova, Memphis, TN, USA",https://www.esplanadememphis.com/,+1 901-753-3333,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwdOssM5QgSID4GvK9AMpGc9vrNL8DfsUIKCocJktZptb-O2HeeSoVLmf9Kq0W86vcncKt4ZpsAmt-3rucrckojqzZSeJGsTVPWJ8F1LfrZ-skawkefDwFYJlApyFsvCEMXAxgj=w408-h544-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9–11 am,Closed,9 am–5 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Lakeland+Memphis+TN/@35.2306435,-89.7403606,14z",2025-10-28T19:06:16.429Z,,,,
https://www.google.com/maps/place/Coastal+Fish+Company/data=!4m7!3m6!1s0x887f9d07727184c1:0x9e4a10f7bdacaba1!8m2!3d35.1361665!4d-89.8266659!16s%2Fg%2F11fpbjf8j5!19sChIJwYRxcgedf4gRoausvfcQSp4,Coastal Fish Company,4.6,2028,Fine dining restaurant,"415 Great View Dr E, Memphis, TN 38134, United States","45PF+F8 Memphis, Tennessee, USA",http://coastalfishcompany.com/,+1 901-266-9000,"Closed ⋅ Opens 3 pm

Confirmed by phone call 10 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/AG0ilSy5Wt-23Y2v8Dn3FBsnGX6X9fuUikPBnsb5AwbVxoqYIx5ohemokjt8HZTtKp1h3lPYfNeqmFkI-trwe07I7mkHLLr2xUluHboWeJxlWO4lHbpf4OOQM-O5X3HbUtEh4oXhgL0cEA=w408-h346-k-no,true,3–9 pm,3–9 pm,3–9 pm,11 am–9 pm,10:30 am–9 pm,10:30 am–9 pm,3–9 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Lakeland+Memphis+TN/@35.2306435,-89.7403606,14z",2025-10-28T19:06:21.971Z,· Dine-in · Takeaway,,,
https://www.google.com/maps/place/Blues+City+Tours+and+Transportation/data=!4m7!3m6!1s0x87d57e8e2a44ebb9:0x259b26d0327787a4!8m2!3d35.1400985!4d-90.0388088!16s%2Fg%2F11cm0fh_r1!19sChIJuetEKo5-1YcRpId3MtAmmyU,Blues City Tours and Transportation,3.5,83,Bus tour agency,"664 Marshall Ave, Memphis, TN 38103, United States","4XR6+2F Memphis, Tennessee, USA",http://www.bluescitytours.com/,+1 901-522-9229,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSztDg9XXQBaMOiNIrr4uff7tCPPl6P5CYWJ4_CbkXcTKmV7NQYnuXQnjbxvDVpDN_h9BW4VAsNiRwBD-IdZgDhUMtBXB4lDLnSAO-LZb0ifENNN5OilfR52ePHDLO-xqbKamjRU=w408-h724-k-no,false,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Lakeland+Memphis+TN/@35.2306435,-89.7403606,14z",2025-10-28T19:06:25.694Z,,,,
https://www.google.com/maps/place/Methodist+University+Hospital/data=!4m7!3m6!1s0x87d57e72c7dad5d9:0xe991959628a7285a!8m2!3d35.1357662!4d-90.0195296!16s%2Fg%2F1thkxt5_!19sChIJ2dXax3J-1YcRWiinKJaVkek,Methodist University Hospital,3.3,962,University hospital,"1265 Union Ave, Memphis, TN 38104, United States","4XPJ+85 Memphis, Tennessee, USA",http://www.methodisthealth.org/locations/methodist-university-hospital,+1 901-516-7000,,https://lh3.googleusercontent.com/p/AF1QipPLNGnBLRXi_mufkP7PXUtku-APHEMIbUz5w2ss=w408-h269-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Lakeland+Memphis+TN/@35.2306435,-89.7403606,14z",2025-10-28T19:06:31.634Z,,,,
https://www.google.com/maps/place/Chick-fil-A/data=!4m7!3m6!1s0x887f9d5a8d1c3a59:0x6cb5af40585db555!8m2!3d35.2065323!4d-89.8401045!16s%2Fg%2F11gg7401zc!19sChIJWTocjVqdf4gRVbVdWECvtWw,Chick-fil-A,4.5,3004,Fast food restaurant,"2940 Kirby Whitten Rd, Bartlett, TN 38134, United States","6545+JX Bartlett, Tennessee, USA",https://www.chick-fil-a.com/locations/tn/the-shoppes-at-bartlett?utm_source=yext&utm_medium=link,+1 901-512-5391,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyuQ-_VkMkjRKIF1IKIHicjkI9l33hWPiFPSvxS7n7JX9BVXTIhiaXWDRNaIWauyANzOvoQGj6EdniPoaFGBfZZh0J6LYtsM_Lc4UtRNliwChfpMDTxaFhteMUMt1bSclr_a2E=w426-h240-k-no,true,6 am–10 pm,6 am–10 pm,6 am–10 pm,6 am–10 pm,6 am–10 pm,Closed,6 am–10 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Lakeland+Memphis+TN/@35.2306435,-89.7403606,14z",2025-10-28T19:06:36.828Z,Fast-food chain serving chicken sandwiches & nuggets along with salads & sides. · Dine-in · Drive-through · No-contact delivery,,,
https://www.google.com/maps/place/Malco+Paradiso/data=!4m7!3m6!1s0x887f8464d93bb269:0x199b04038cac4eff!8m2!3d35.1151923!4d-89.8942884!16s%2Fm%2F0k5hr4m!19sChIJabI72WSEf4gR_06sjAMEmxk,Malco Paradiso,4.5,5446,Movie theater,"584 S Mendenhall Rd, Memphis, TN 38117, United States","4484+37 Memphis, Tennessee, USA",https://malco.com/cinema_shows_new.php?theatre_pick=81,+1 901-682-1754,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzwbg90AFfvf4_fTZEurfoF4btSlR-nnob-IWAbHwh8bPoBHScVgKMurTHfzsYZ4Fe69wIlU_Tc8pCXxbWIUQDzpyFAHVZdtABJv4NZkACGtzrxafIl1NaQMxe7NDbvSYVGy9rN=w408-h273-k-no,true,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Lakeland+Memphis+TN/@35.2306435,-89.7403606,14z",2025-10-28T19:06:40.682Z,Cinema chain offering multiple screens of mainstream films with standard amenities & refreshments.,,,
