placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,info,imgUrl,isClaimed,tuesday,wednesday,thursday,friday,saturday,sunday,monday,query,timestamp
"https://www.google.com/maps/place/Dr.+Terri+L.+Joliet,+MD/data=!4m7!3m6!1s0x88697266e7a64b61:0x4d049b740f2a4a2e!8m2!3d38.2885905!4d-85.7497699!16s%2Fg%2F1v6wq1nd!19sChIJYUum52ZyaYgRLkoqD3SbBE0","Dr. Terri L. Joliet, MD",5.0,4,Pediatrician,"1701 Spring St # C, Jeffersonville, IN 47130, United States","77Q2+C3 Jeffersonville, Indiana, USA",,+1 812-282-1367,Closed · Opens 8:15 am Wed,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=0l4GMlb6atIfP4BIPpiSoQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=281.86475&pitch=0&thumbfov=100,false,8:15 am–5 pm,8:15 am–5 pm,8:15 am–5 pm,8:15 am–5 pm,Closed,Closed,8:15 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+Jeffersonville+Louisville+KY/@38.2775702,-85.7371847,14z",2026-02-10T22:55:29.247Z
"https://www.google.com/maps/place/Dr.+Mary+R.+Hayman,+MD/data=!4m7!3m6!1s0x88697266e7a64b61:0x959daf4a39021bb9!8m2!3d38.2885905!4d-85.7497699!16s%2Fg%2F1tk68f2h!19sChIJYUum52ZyaYgRuRsCOUqvnZU","Dr. Mary R. Hayman, MD",5.0,2,Pediatrician,"1701 Spring St # C, Jeffersonville, IN 47130, United States","77Q2+C3 Jeffersonville, Indiana, USA",,+1 812-282-1367,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=0l4GMlb6atIfP4BIPpiSoQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=281.86475&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/pediatrician+in+Jeffersonville+Louisville+KY/@38.2775702,-85.7371847,14z",2026-02-10T22:55:31.883Z
"https://www.google.com/maps/place/Dr.+Mary+M.+Fleming,+MD/data=!4m7!3m6!1s0x88697266e7a64b61:0x3609fa1d1c8f6f0b!8m2!3d38.2885905!4d-85.7497698!16s%2Fg%2F1v44r4lh!19sChIJYUum52ZyaYgRC2-PHB36CTY","Dr. Mary M. Fleming, MD",5.0,1,Pediatrician,"1701 Spring St # C, Jeffersonville, IN 47130, United States","77Q2+C3 Jeffersonville, Indiana, USA",,+1 812-282-1367,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=0l4GMlb6atIfP4BIPpiSoQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=281.8668&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/pediatrician+in+Jeffersonville+Louisville+KY/@38.2775702,-85.7371847,14z",2026-02-10T22:55:34.551Z
https://www.google.com/maps/place/UofL+Physicians+-+Pediatric+Endocrinology/data=!4m7!3m6!1s0x886972b6fe151c7f:0x98c125256b637bc4!8m2!3d38.2486614!4d-85.7466807!16s%2Fg%2F11c51s24bw!19sChIJfxwV_rZyaYgRxHtjayUlwZg,UofL Physicians - Pediatric Endocrinology,3.5,13,Medical clinic,"to the left, Wendy Novak Building, 411 E Chestnut St 7th floor, Louisville, KY 40202, United States","67X3+F8 Louisville, Kentucky, USA",http://uoflphysicians.com/pediatric-endocrinology,+1 502-588-3400,Closed · Opens 9 am Wed,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=FiXdSLBLDBhtEGnqDzgJaw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=4.89785&pitch=0&thumbfov=100,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+Jeffersonville+Louisville+KY/@38.2775702,-85.7371847,14z",2026-02-10T22:55:39.038Z
"https://www.google.com/maps/place/James+P+Tucker,+MD/data=!4m7!3m6!1s0x886971624976f98f:0x96a25728504798a1!8m2!3d38.3249192!4d-85.7117137!16s%2Fg%2F11fx8l7vt_!19sChIJj_l2SWJxaYgRoZhHUChXopY","James P Tucker, MD",4.6,7,Pediatrician,"3118 E 10th St, Jeffersonville, IN 47130, United States","87FQ+X8 Jeffersonville, Indiana, USA",https://providers.nortonchildrens.com/provider/James+P+Tucker/479173/?utm_source=Yext,+1 812-285-4585,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=5av3li7R-vlBqbY-hPxrBw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=51.27867&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/pediatrician+in+Jeffersonville+Louisville+KY/@38.2775702,-85.7371847,14z",2026-02-10T22:55:41.629Z
https://www.google.com/maps/place/Carnero+Genevieve+MD/data=!4m7!3m6!1s0x88697266e4cec441:0x3f1293cc50b77193!8m2!3d38.2885905!4d-85.7497699!16s%2Fg%2F12621nn_j!19sChIJQcTO5GZyaYgRk3G3UMyTEj8,Carnero Genevieve MD,5.0,1,Pediatrician,"1701 Spring St A, Jeffersonville, IN 47130, United States","77Q2+C3 Jeffersonville, Indiana, USA",,+1 812-282-1367,Closed · Opens 9 am Wed,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=0l4GMlb6atIfP4BIPpiSoQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=281.86475&pitch=0&thumbfov=100,false,9 am–4:30 pm,9 am–4:30 pm,9 am–4:30 pm,9 am–4:30 pm,Closed,Closed,9 am–4:30 pm,"https://www.google.com/maps/search/pediatrician+in+Jeffersonville+Louisville+KY/@38.2775702,-85.7371847,14z",2026-02-10T22:55:46.353Z
https://www.google.com/maps/place/Complete+Pediatrics+And+Specialty+Care/data=!4m7!3m6!1s0x88696d2e4181e467:0x7489b3e547f85305!8m2!3d38.2871984!4d-85.8214676!16s%2Fg%2F11fp4rsdbc!19sChIJZ-SBQS5taYgRBVP4R-WziXQ,Complete Pediatrics And Specialty Care,4.8,158,Pediatrician,"223 E Spring St, New Albany, IN 47150, United States","75PH+VC New Albany, Indiana, USA",https://www.completepediatrics.org/,+1 812-945-2229,Closed · Opens 9 am Wed,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipMye8VINTFON8ZXW6TuoxRYiLST17eMRy1HVnHE=w408-h306-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–4 pm,Closed,Closed,9 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+Jeffersonville+Louisville+KY/@38.2775702,-85.7371847,14z",2026-02-10T22:55:50.995Z
https://www.google.com/maps/place/Metro+Urgent+Care+Broadway/data=!4m7!3m6!1s0x886972b6aedf7f8b:0x7175816416aaade3!8m2!3d38.2462069!4d-85.762467!16s%2Fg%2F1wzt3381!19sChIJi3_frrZyaYgR462qFmSBdXE,Metro Urgent Care Broadway,4.7,310,Urgent care center,"614 W Broadway, Louisville, KY 40202, United States","66WQ+F2 Louisville, Kentucky, USA",https://metrourgentcarecenter.com/,+1 502-587-0394,Open · Closes 8 pm,,https://lh3.googleusercontent.com/p/AF1QipPZyfeMw5x0DzvrnH6O3nF-AbZI_HYFLjawIiSH=w408-h725-k-no,true,4–8 pm,4–8 pm,4–8 pm,4–8 pm,2–8 pm,2–8 pm,4–8 pm,"https://www.google.com/maps/search/pediatrician+in+Jeffersonville+Louisville+KY/@38.2775702,-85.7371847,14z",2026-02-10T22:55:55.632Z
"https://www.google.com/maps/place/Richard+A+Boada,+MD/data=!4m7!3m6!1s0x886971625bd09315:0x43bfcb105937537e!8m2!3d38.3248892!4d-85.7117672!16s%2Fg%2F11bbwl4_k0!19sChIJFZPQW2JxaYgRflM3WRDLv0M","Richard A Boada, MD",4.7,17,Pediatrician,"3118 E 10th St, Jeffersonville, IN 47130, United States","87FQ+X7 Jeffersonville, Indiana, USA",https://providers.nortonchildrens.com/provider/Richard+A+Boada/464833/?utm_source=Yext,+1 812-285-4585,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=5av3li7R-vlBqbY-hPxrBw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=50.483902&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/pediatrician+in+Jeffersonville+Louisville+KY/@38.2775702,-85.7371847,14z",2026-02-10T22:55:58.411Z
https://www.google.com/maps/place/Norton+Children%27s+Medical+Group+-+Lakeview/data=!4m7!3m6!1s0x886974db1ef3f369:0x32f1e46a03a7fa15!8m2!3d38.2396091!4d-85.6303038!16s%2Fg%2F1tgvfch2!19sChIJafPzHtt0aYgRFfqnA2rk8TI,Norton Children's Medical Group - Lakeview,4.5,35,Pediatrician,"100 Mallard Creek Rd Suite 395, Louisville, KY 40207, United States","69Q9+RV Louisville, Kentucky, USA",https://nortonchildrens.com/location/LOC0000191866/?utm_source=Yext,+1 502-895-9421,Closes soon · 6 pm · Opens 8 am Wed,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipMMDKdTuZXBLjP90sJDFmYDgJotLSYVoW5bhoSC=w426-h240-k-no,true,8 am–6 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+Jeffersonville+Louisville+KY/@38.2775702,-85.7371847,14z",2026-02-10T22:56:03.170Z
https://www.google.com/maps/place/Norton+Children%27s+Medical+Group+-+Clarksville/data=!4m7!3m6!1s0x886971fe1fe951df:0x7e45660bd6243ef8!8m2!3d38.3287465!4d-85.7670265!16s%2Fg%2F1tf3pn1n!19sChIJ31HpH_5xaYgR-D4k1gtmRX4,Norton Children's Medical Group - Clarksville,3.4,45,Pediatrician,"2051 Clevidence Blvd Suite C, Clarksville, IN 47129, United States","86HM+F5 Clarksville, Indiana, USA",https://nortonchildrens.com/location/LOC0000191852?utm_source=Yext,+1 812-280-6623,Closed · Opens 8 am Wed,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipMZ3Sd7M3rbruMZnypxjBwHwX9EBN0HSDKR17tS=w427-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–12 pm,Closed,8 am–6 pm,"https://www.google.com/maps/search/pediatrician+in+Jeffersonville+Louisville+KY/@38.2775702,-85.7371847,14z",2026-02-10T22:56:07.812Z
https://www.google.com/maps/place/Norton+Children%27s+Medical+Group+-+Poplar+Level/data=!4m7!3m6!1s0x88690d57518ab1ab:0xb339987a4dc18606!8m2!3d38.212801!4d-85.7223265!16s%2Fg%2F11ghj_rtt_!19sChIJq7GKUVcNaYgRBobBTXqYObM,Norton Children's Medical Group - Poplar Level,4.2,26,Pediatrician,"3026 Poplar Level Rd, Louisville, KY 40217, United States","677H+43 Louisville, Kentucky, USA",https://nortonchildrens.com/location/LOC0000191872/?utm_source=Yext,+1 502-636-4929,Closes soon · 6 pm · Opens 8 am Wed,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipP8CxqDIGxuc2AbzL7Oqk2EpLfOIBZoeFxTag59=w427-h240-k-no,true,8 am–6 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+Jeffersonville+Louisville+KY/@38.2775702,-85.7371847,14z",2026-02-10T22:56:12.777Z
"https://www.google.com/maps/place/Amber+L+Pendleton,+MD/data=!4m7!3m6!1s0x8869733a0531a945:0xaec35b2edd3706c3!8m2!3d38.2485772!4d-85.7465233!16s%2Fg%2F11jp1bb5_c!19sChIJRakxBTpzaYgRwwY33S5bw64","Amber L Pendleton, MD",5.0,1,Pediatrician,"411 E Chestnut St Level 1, Louisville, KY 40202, United States","67X3+C9 Louisville, Kentucky, USA",https://providers.nortonchildrens.com/provider/Amber+L+Pendleton/486257/?utm_source=Yext,+1 502-588-3440,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=rxEBlKTLx4UVyDFd5gq7Ug&cb_client=search.gws-prod.gps&w=408&h=240&yaw=21.594887&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/pediatrician+in+Jeffersonville+Louisville+KY/@38.2775702,-85.7371847,14z",2026-02-10T22:56:15.307Z
