placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,info,imgUrl,isClaimed,tuesday,wednesday,thursday,friday,saturday,sunday,monday,query,timestamp,attributes,isBlackOwned
https://www.google.com/maps/place/Ballard+Tree+Service/data=!4m7!3m6!1s0x549017a44c83f843:0xc5e84bd31121ede0!8m2!3d47.7192873!4d-122.3558899!16s%2Fg%2F11h714q212!19sChIJQ_iDTKQXkFQR4O0hEdNL6MU,Ballard Tree Service,4.4,68,Tree service,"12421 Greenwood Ave N, Seattle, WA 98133, United States","PJ9V+PJ Seattle, Washington, USA",http://www.ballardtree.com/,+1 206-782-8202,Closed · Opens 8 am Wed,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEXqjGH5pc6aPXNG5aATAniW8J9Ljcm7YosSWeSA5zvXVgAz_zHzeTxPGq5fOhweigES1vbaKcamoaDqSjrL1ZoIwC7QHe6YKQYF408Oq_frieex8NL11jNBvCxmwUbvgxxrAcl=w408-h544-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Seattle+Seattle+WA/@47.6061389,-122.3328481,14z",2026-04-29T06:50:20.232Z,,
https://www.google.com/maps/place/Tree133+Professional+Arborists/data=!4m7!3m6!1s0x5490110a5190c795:0x54ed53989f8307d5!8m2!3d47.6990858!4d-122.3422252!16s%2Fg%2F11fqw8xhsr!19sChIJlceQUQoRkFQR1QeDn5hT7VQ,Tree133 Professional Arborists,5.0,319,Tree service,"9615 Stone Ave N, Seattle, WA 98103, United States","MMX5+J4 Seattle, Washington, USA",https://www.tree133.com/,+1 206-745-0473,Closed · Opens 7:30 am Wed,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAH7k-6uTtoNHiaRWMpHzMam4a2mryPkbi_ajDzQusH614VGEfIwYIe6yEcvwo6OFFapbYLWt-5sZCipWoXmewJf-1emhVWGXat_Vh4L0o_DUc_lgZ0ocP_dDC1NQu47zzXD3r8t9j37QE_A=w426-h240-k-no,true,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,Closed,Closed,7:30 am–5:30 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Seattle+Seattle+WA/@47.6061389,-122.3328481,14z",2026-04-29T06:50:25.383Z,,
https://www.google.com/maps/place/Treemendous+Tree+Service/data=!4m7!3m6!1s0x5490145155555555:0xd75428f9a73cf87b!8m2!3d47.6610733!4d-122.3308323!16s%2Fg%2F1td2z4v4!19sChIJVVVVVVEUkFQRe_g8p_koVNc,Treemendous Tree Service,4.7,10,Tree service,"2311 N 45th St #206, Seattle, WA 98103, United States","MM69+CM Seattle, Washington, USA",http://www.treemendoustree.com/,+1 206-353-2849,Closed · Opens 7:30 am Wed,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAG-_WRgULUwuqIlCAAbTIu0jU60JqTT5g8ugNT8LN6T1yfgPBOUJ1vK9Xo_R-lE5veZ1xQRD4eXCIt1wHAVURcoQzw97MZwf9s6rv3sH42C0IojFIW-YpfjYXPy_TnVy_pJi2g5=w408-h544-k-no,true,7:30 am–6:30 pm,7:30 am–6:30 pm,7:30 am–6:30 pm,7:30 am–6:30 pm,7:30 am–6:30 pm,7:30 am–6:30 pm,7:30 am–6:30 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Seattle+Seattle+WA/@47.6061389,-122.3328481,14z",2026-04-29T06:50:30.497Z,,
https://www.google.com/maps/place/Tree+Solutions+Inc./data=!4m7!3m6!1s0x410879fa9990d911:0x7db6912370041d1d!8m2!3d47.6465531!4d-122.3491754!16s%2Fg%2F11b6dfzktt!19sChIJEdmQmfp5CEERHR0EcCORtn0,Tree Solutions Inc.,5.0,18,Arborist service,"2940 Westlake Ave N #200, Seattle, WA 98109, United States","JMW2+J8 Seattle, Washington, USA",http://www.treesolutions.net/,+1 206-528-4670,Closed · Opens 9 am Wed,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFPH7AYog2kbmV0Fg2x7wLOzjZwT9FVO7fIaDryRfQianF_RaqIcW71JBxpIDTk4tb7GuiDRuL-3rGFus0TmwHDbY5zCIefYrn_1rUbhrSA51ucZALX41cIqqiELe5dWayL7C6zxOCcn3ds=w408-h306-k-no,true,9 am–4 pm,9 am–4 pm,9 am–4 pm,9 am–4 pm,Closed,Closed,9 am–4 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Seattle+Seattle+WA/@47.6061389,-122.3328481,14z",2026-04-29T06:50:35.266Z,,
https://www.google.com/maps/place/Emerald+Tree+Service+Seattle/data=!4m7!3m6!1s0x4c1d0a718f394459:0xc2af6f8ac0a2a638!8m2!3d47.6708444!4d-122.2841561!16s%2Fg%2F11rc82285x!19sChIJWUQ5j3EKHUwROKaiwIpvr8I,Emerald Tree Service Seattle,4.5,10,Tree service,,,https://www.tree-service-seattle.info/,+1 206-726-0668,Closed · Opens 8 am Wed,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHZY977Kiln63GEEQvQglwMMBE5OT3TBuEolTk43k-vi-ChPD8ubf11W__VMwCWPvgl26MJbAIhOR4wNzjiPL0dbDgn9lP0Zu4-EXs_k0bbrI0EvzYlBxMXQ838GLFP5FL8QQ8JnM44QQS4=w426-h240-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Seattle+Seattle+WA/@47.6061389,-122.3328481,14z",2026-04-29T06:50:39.964Z,,
https://www.google.com/maps/place/Urban+Arborist+LLC/data=!4m7!3m6!1s0x549016a130636b81:0xa3228f418dfde717!8m2!3d47.6968926!4d-122.354305!16s%2Fg%2F11g02wc_fj!19sChIJgWtjMKEWkFQRF-f9jUGPIqM,Urban Arborist LLC,5.0,10,Tree service,"Seattle, WA 98103, United States","MJWW+Q7 Seattle, Washington, USA",http://urbanarboristnw.com/,+1 206-930-1427,Closed · Opens 8 am Wed,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAE5OAYUB4xHx8KAgDxaWTO0R6-OALHkbsiX3dhRqk1E10VvykBnHLG4J3BEafvs_qFvweAE3SkrNrBBS2mkwm1QCQievldgCBJZGUJ9OKmNwn5pYAWhh2vgWxVBuEBY-ewaU4RzydEcbWY=w408-h544-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–4 pm,Closed,Closed,10 am–4 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Seattle+Seattle+WA/@47.6061389,-122.3328481,14z",2026-04-29T06:50:45.208Z,,
https://www.google.com/maps/place/Quinn%27s+Arbor+Care/data=!4m7!3m6!1s0x54901109bb94ef69:0xedee836467cac41e!8m2!3d47.6708444!4d-122.2018365!16s%2Fg%2F11j7ngkkv3!19sChIJae-UuwkRkFQRHsTKZ2SD7u0,Quinn's Arbor Care,4.8,47,Arborist service,,,https://www.quinnsarborcare.com/?utm_source=omg-gbp&utm_medium=webclick,+1 206-495-3403,Closed · Opens 9 am Wed,LGBTQ+ friendly,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFy-7FlDW1ZZ-L2U6iqpG5g8ZY1oQ4HMSVJxPDfQFrtQPWMn1c1OsYqHiX_Bk1ffug8rpjOoDUIUYLJFBNugdDYRP9cOwTasZgjYRF0j3ICVoszCb0XmbZnEAib-LATVswknpcLSw=w408-h263-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Seattle+Seattle+WA/@47.6061389,-122.3328481,14z",2026-04-29T06:50:50.181Z,,
https://www.google.com/maps/place/Sound+Tree+Care+LLC/data=!4m7!3m6!1s0x5490439926977215:0x4541a7765357dbfa!8m2!3d47.4717314!4d-122.2920192!16s%2Fg%2F11jltntnhs!19sChIJFXKXJplDkFQR-ttXU3anQUU,Sound Tree Care LLC,4.8,224,Tree service,"3057 S 146th St, SeaTac, WA 98168, United States","FPC5+M5 SeaTac, Washington, USA",https://www.soundtreecarellc.com/,+1 206-486-7790,Closed · Opens 8 am Wed,LGBTQ+ friendly,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFohNM7UBcTrTtl92N0AvWhe9wG-0iEyJXXfjXkMGKEPnrEmUK8eLNAGztTaHy5-fIHx31pyM9u2Zb6X5-ji055VF_B0QfVsWwKHQwnzp6e_C2qHj2rhreTmIQ5YTdGEMkpoiGIdc955uBo=w408-h544-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Seattle+Seattle+WA/@47.6061389,-122.3328481,14z",2026-04-29T06:50:55.710Z,,
https://www.google.com/maps/place/Arbor+Tree+Care/data=!4m7!3m6!1s0x549041ec3dfeb643:0xe7a15dc26579ff13!8m2!3d47.5469473!4d-122.314486!16s%2Fg%2F11cn0m_3k4!19sChIJQ7b-PexBkFQRE_95ZcJdoec,Arbor Tree Care,5.0,1,Tree service,"6250 Stanley Ave S #2812, Seattle, WA 98108, United States","GMWP+Q6 Seattle, Washington, USA",https://www.treeservicesseattlewa.com/,+1 206-201-1214,Closed · Opens 7 am Wed,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=qS0z5qtt4k7CSFjf3P2Jfg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=56.01103&pitch=0&thumbfov=100,true,7 am–11 pm,7 am–11 pm,7 am–11 pm,7 am–11 pm,7 am–11 pm,7 am–11 pm,7 am–11 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Seattle+Seattle+WA/@47.6061389,-122.3328481,14z",2026-04-29T06:51:01.419Z,,
https://www.google.com/maps/place/Issaquah+Tree+Care/data=!4m7!3m6!1s0x54906641b2732d79:0xcb1fe92137dcde3f!8m2!3d47.5406444!4d-121.9923615!16s%2Fg%2F11fzgbxsnk!19sChIJeS1zskFmkFQRP97cNyHpH8s,Issaquah Tree Care,5.0,32,Tree service,,,https://www.issaquahtreecare.com/,+1 425-587-8452,Open 24 hours,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGmBsYjXIwP1I8GMq2wLHEZnoEgAaMoElhLcFykpbxhk0D6JKg6y1FwQkc7ZozLIlH3DJSYgnRyx2C2Q_QjrmNX8eRmN6toZx6v8GAQXkg5JuELMuZpbK29BD6n5YaOtcUUy61kW4EnriPD=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/tree+service+businesses+in+Seattle+Seattle+WA/@47.6061389,-122.3328481,14z",2026-04-29T06:51:06.226Z,,
https://www.google.com/maps/place/Northwest+Insured+Tree+Service/data=!4m7!3m6!1s0x549015bfe160a165:0x30d27ed76d72a9b5!8m2!3d47.660376!4d-122.3902987!16s%2Fg%2F1tfq4brw!19sChIJZaFg4b8VkFQRtalybdd-0jA,Northwest Insured Tree Service,4.0,1,Tree service,"4429 26th Ave W, Seattle, WA 98199, United States","MJ65+5V Seattle, Washington, USA",,+1 206-284-5930,Open 24 hours,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHqIWfIuEiMhGkZuts2baZTU2A075OQYlMdoh-eBhnT5QopGHSurqdCDrc6HjZ6MNh7KQy0kXBqLvjIRLChR7OMz6-gekWDWqECJtDR3bIA_MKTH8Mksx7bxbHZ0oNRetAvIMmrTQ=w408-h621-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/tree+service+businesses+in+Seattle+Seattle+WA/@47.6061389,-122.3328481,14z",2026-04-29T06:51:11.040Z,,
"https://www.google.com/maps/place/Chop+Chop+Tree/@47.2729926,-120.8825225,7z/data=!3m1!4b1!4m6!3m5!1s0x54906a8276300001:0xd0bd37112e6c9ce9!8m2!3d47.2729926!4d-120.8825225!16s%2Fg%2F11ghr0v9h_",Chop Chop Tree,,,Tree service,,,https://www.treeservicesinseattle.com/,+1 206-629-8020,Closed · Opens 7 am Wed,,,true,7 am–11 pm,7 am–11 pm,7 am–11 pm,7 am–11 pm,7 am–11 pm,7 am–11 pm,7 am–11 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Seattle+Seattle+WA/@47.6061389,-122.3328481,14z",2026-04-29T06:51:17.729Z,,
https://www.google.com/maps/place/Tree+Harmony+Arborists/data=!4m7!3m6!1s0x54906bd0156260b3:0x4268b23a4aff83e6!8m2!3d47.5819406!4d-122.2471954!16s%2Fg%2F1hm2hnxjb!19sChIJs2BiFdBrkFQR5oP_SjqyaEI,Tree Harmony Arborists,4.9,32,Tree service,,,https://treeharmonyarborists.com/,+1 206-275-0991,Closed · Opens 9 am Wed,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEUsEmX-pnNaFhYtfWcV1GcmiEPhNEBICB2Sl352wI_KDvt4Q1yhJawxnvEPn6ecjOn4Gyo7KR7v-eEZg9K_SKZwX7LSCNvCU2Tr_yMeBC17HKFnFjNtbDZXujMfvYH_6pR2jzw=w613-h240-k-no,true,9 am–4:30 pm,9 am–4:30 pm,9 am–4:30 pm,9 am–4:30 pm,Closed,Closed,9 am–4:30 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Seattle+Seattle+WA/@47.6061389,-122.3328481,14z",2026-04-29T06:51:22.722Z,,
https://www.google.com/maps/place/Grun+Tree+Care/data=!4m7!3m6!1s0x5490424da43c8969:0xd9b5cb808b7be687!8m2!3d47.5047417!4d-122.3013554!16s%2Fg%2F1thff45s!19sChIJaYk8pE1CkFQRh-Z7i4DLtdk,Grun Tree Care,4.6,13,Tree service,"10868 Roseberg Ave S, Seattle, WA 98168, United States","GM3X+VF Seattle, Washington, USA",http://grunmeansgreen.com/,+1 206-321-1600,,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHa_5icrGDxI1EIpnCYdRxhNZKKSTuzXspuyuc4Rb_je3uUbbj6zPWotBM352Nlclq9mNUrIGVVmT75BJirlOy0jK9bSL7T1mEgYG-yix2t_CRKMHza10ofnIqqjm4csZLyTusP=w408-h306-k-no,true,,,,,,,,"https://www.google.com/maps/search/tree+service+businesses+in+Seattle+Seattle+WA/@47.6061389,-122.3328481,14z",2026-04-29T06:51:25.626Z,,
https://www.google.com/maps/place/Port+Blakely+Tree+Farms+LP/data=!4m7!3m6!1s0x54906ab38db4ccdf:0x287b276d6602085e!8m2!3d47.6097324!4d-122.3322003!16s%2Fg%2F1tvtb19c!19sChIJ38y0jbNqkFQRXggCZm0neyg,Port Blakely Tree Farms LP,,,Tree farm,"600 University St UNIT 2205, Seattle, WA 98101, United States","JM59+V4 Seattle, Washington, USA",https://portblakely.com/,+1 206-624-5810,Closed · Opens 6 am Wed,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=s10ZOR274v4MJEBFF2V8dw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=331.82394&pitch=0&thumbfov=100,false,6 am–4 pm,6 am–4 pm,6 am–4 pm,6 am–4 pm,Closed,Closed,6 am–4 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Seattle+Seattle+WA/@47.6061389,-122.3328481,14z",2026-04-29T06:51:30.458Z,,
"https://www.google.com/maps/place/Plan-It+Vision,+LLC/data=!4m7!3m6!1s0x54901536cd73ba8f:0x20aecdfb2487f936!8m2!3d47.6393779!4d-122.2695375!16s%2Fg%2F11j2w_mzz4!19sChIJj7pzzTYVkFQRNvmHJPvNriA","Plan-It Vision, LLC",5.0,30,Landscaper,,,http://planitvision.com/,+1 206-203-0511,Closed · Opens 7:30 am Wed,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFFGq4oWdLQCMLdb9yOMnXZdoe_78pu0g_FZ3lVHj0Ju7jEzmgZRgTNm-1yMYXyg9DWQ0SFbtoyoXZK0HKJu55eEweYW9q64zMlZX0CbstLEYuxXm-7-_AVKjxljPwRx0al05kfjtjls1YX=w408-h306-k-no,true,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,10 am–5 pm,Closed,7:30 am–5:30 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Seattle+Seattle+WA/@47.6061389,-122.3328481,14z",2026-04-29T06:51:35.711Z,,
