placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,info,imgUrl,isClaimed,saturday,sunday,monday,tuesday,wednesday,thursday,friday,query,timestamp,attributes
https://www.google.com/maps/place/BPS+Electric/data=!4m7!3m6!1s0x87e235383d940d1d:0x2ed27f1342b2c854!8m2!3d41.5503647!4d-90.5806378!16s%2Fg%2F11ghn97khq!19sChIJHQ2UPTg14ocRVMiyQhN_0i4,BPS Electric,4.7,7,Electrician,"2926 Scott St, Davenport, IA 52803, United States","HC29+4P Davenport, Iowa, USA",http://bpselectricqc.com/,+1 563-528-2491,Open 24 hours,,https://lh3.googleusercontent.com/p/AF1QipMb8k8v58X1RFdylG8wU8e5GekBQVGNRkMIFFuY=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Davenport+IA+IA/@41.5237912,-90.576587,14z",2026-01-10T22:30:29.520Z,
https://www.google.com/maps/place/12+Stones+Electric/data=!4m7!3m6!1s0x87e2352219fed65b:0xa5137b62817ebe10!8m2!3d41.5652998!4d-90.5836285!16s%2Fg%2F1261bsjj8!19sChIJW9b-GSI14ocREL5-gWJ7E6U,12 Stones Electric,4.9,78,Electrician,"10 Vista Ct, Davenport, IA 52806, United States","HC88+4G Davenport, Iowa, USA",http://www.12stoneselectric.com/,+1 515-686-1596,Closed · Opens 8 am Mon,,https://lh3.googleusercontent.com/p/AF1QipOyWYYwDXxtAFpi8SvbjaBFtSZGkPuOWUH4JVC4=w422-h240-k-no,true,Closed,Closed,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,"https://www.google.com/maps/search/generator+installation+services+in+Davenport+IA+IA/@41.5237912,-90.576587,14z",2026-01-10T22:30:34.639Z,
"https://www.google.com/maps/place/American+Power+Systems,+Inc./data=!4m7!3m6!1s0x87e2349e4fe962e7:0xe3aa721479182076!8m2!3d41.5216351!4d-90.5796399!16s%2Fg%2F1v4ptk7_!19sChIJ52LpT5404ocRdiAYeRRyquM","American Power Systems, Inc.",4.5,2,Manufacturer,"426 W 2nd St, Davenport, IA 52801, United States","GCCC+M4 Davenport, Iowa, USA",https://www.americanpowerinc.com/,+1 563-323-7994,Closed · Opens 9 am Mon,,https://lh3.googleusercontent.com/p/AF1QipP165psahxjFXBvw3zjk6PZZSkrHatEDZYuc3Nu=w426-h240-k-no,true,Closed,Closed,9 am–4:30 pm,9 am–4:30 pm,9 am–4:30 pm,9 am–4:30 pm,9 am–3:30 pm,"https://www.google.com/maps/search/generator+installation+services+in+Davenport+IA+IA/@41.5237912,-90.576587,14z",2026-01-10T22:30:39.588Z,
https://www.google.com/maps/place/Northern+Tool+%2B+Equipment/data=!4m7!3m6!1s0x87e2367f57445a3d:0x13aa619183bdb275!8m2!3d41.565156!4d-90.523647!16s%2Fg%2F11b7q1yw_5!19sChIJPVpEV3824ocRdbK9g5FhqhM,Northern Tool + Equipment,4.5,269,Tool store,"4341 Elmore Avenue, Davenport, IA 52807, United States","HF8G+3G Davenport, Iowa, USA",https://www.northerntool.com/store/davenportia-store-davenport-ia,+1 563-336-7221,Open · Closes 6 pm,,https://lh3.googleusercontent.com/p/AF1QipPRCeC0ertuSKEJyIPQZvUhX03HDw_UWNBDEgoQ=w408-h272-k-no,true,8 am–6 pm,9 am–5 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,"https://www.google.com/maps/search/generator+installation+services+in+Davenport+IA+IA/@41.5237912,-90.576587,14z",2026-01-10T22:30:44.484Z,Chain carrying a vast selection of tools & equipment for do-it-yourself & construction projects. · In-store shopping · In-store pick-up · Delivery
https://www.google.com/maps/place/Pizano+Electric/data=!4m7!3m6!1s0x87e2337420d5f8a5:0xb190854c7107d452!8m2!3d41.504731!4d-90.5668743!16s%2Fg%2F11cs25790g!19sChIJpfjVIHQz4ocRUtQHcUyFkLE,Pizano Electric,4.7,55,Electrician,"716 24th St, Rock Island, IL 61201, United States","GC3M+V7 Rock Island, Illinois, USA",https://www.pizanoelectric.com/,+1 309-373-7808,Closed · Opens 7 am Mon,Identifies as Latino-owned,https://lh3.googleusercontent.com/p/AF1QipPYFNI813twZPyQwj94wJB8PipcS37xbO0IiNzY=w408-h305-k-no,true,Closed,Closed,7 am–4 pm,7 am–4 pm,7 am–4 pm,7 am–4 pm,7 am–4 pm,"https://www.google.com/maps/search/generator+installation+services+in+Davenport+IA+IA/@41.5237912,-90.576587,14z",2026-01-10T22:30:49.410Z,
https://www.google.com/maps/place/Hanssen+Electric/data=!4m7!3m6!1s0x87e235a74bd2cd33:0x73a73a19fd09b578!8m2!3d41.5750001!4d-90.5614767!16s%2Fg%2F1tdmffck!19sChIJM83SS6c14ocReLUJ_Rk6p3M,Hanssen Electric,4.7,18,Electrician,"958 E 53rd St STE 7, Davenport, IA 52807, United States","HCGQ+2C Davenport, Iowa, USA",http://hanssenelectric.com/,+1 563-449-5597,Open · Closes 7 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=BpF84nlnFgmRcTTbQiv1Tg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=355.63315&pitch=0&thumbfov=100,true,7 am–7 pm,Closed,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,"https://www.google.com/maps/search/generator+installation+services+in+Davenport+IA+IA/@41.5237912,-90.576587,14z",2026-01-10T22:30:54.324Z,
https://www.google.com/maps/place/Janda+Motor+Services/data=!4m7!3m6!1s0x87e3ccac8acbb3e5:0xc385d39a72da579e!8m2!3d41.513461!4d-90.603755!16s%2Fg%2F1tjdxg30!19sChIJ5bPLiqzM44cRnlfacprThcM,Janda Motor Services,4.7,11,Electric motor repair shop,"1958 W River Dr # B, Davenport, IA 52802, United States","G97W+9F Davenport, Iowa, USA",http://www.janda.com/,+1 563-323-3233,Closed · Opens 7 am Mon,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=TtbyIIdKzKgGD0TNBc-N3g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=266.84375&pitch=0&thumbfov=100,true,Closed,Closed,7 am–4 pm,7 am–4 pm,7 am–4 pm,7 am–4 pm,7 am–4 pm,"https://www.google.com/maps/search/generator+installation+services+in+Davenport+IA+IA/@41.5237912,-90.576587,14z",2026-01-10T22:30:59.279Z,
https://www.google.com/maps/place/Industrial+Solutions+LLC/data=!4m7!3m6!1s0x87e3cb638e97ec89:0xf71efe9581ccb6df!8m2!3d41.524176!4d-90.626675!16s%2Fg%2F1hm3qxdgm!19sChIJieyXjmPL44cR37bMgZX-Hvc,Industrial Solutions LLC,5.0,1,Industrial equipment supplier,"407 N Michigan Ave, Davenport, IA 52804, United States","G9FF+M8 Davenport, Iowa, USA",http://www.industrialsolutions.us/,+1 877-283-7635,Closed · Opens 8 am Mon,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=qwAaTPbCwSk6mQ8V3M4qng&cb_client=search.gws-prod.gps&w=408&h=240&yaw=59.759808&pitch=0&thumbfov=100,true,8 am–1 pm,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Davenport+IA+IA/@41.5237912,-90.576587,14z",2026-01-10T22:31:04.390Z,
"https://www.google.com/maps/place/Lakewood+Electric+%26+Generator+Service,+Inc./data=!4m7!3m6!1s0x87e23290c40ba4c9:0x77f2b25566759d6a!8m2!3d41.4492701!4d-90.5703682!16s%2Fg%2F11_t3vdqz!19sChIJyaQLxJAy4ocRap11ZlWy8nc","Lakewood Electric & Generator Service, Inc.",4.6,33,Electrician,"255 5th Ave W, Milan, IL 61264, United States","CCXH+PV Milan, Illinois, USA",https://www.lakewoodelectricservice.com/,+1 309-756-8233,Closed · Opens 7:30 am Mon,,https://lh3.googleusercontent.com/p/AF1QipO0vALL5mvJZenZg_lDwbcYICOcS85fUioSp8qy=w408-h260-k-no,true,Closed,Closed,7:30 am–4 pm,7:30 am–4 pm,7:30 am–4 pm,7:30 am–4 pm,7:30 am–4 pm,"https://www.google.com/maps/search/generator+installation+services+in+Davenport+IA+IA/@41.5237912,-90.576587,14z",2026-01-10T22:31:09.337Z,
https://www.google.com/maps/place/H+A+Electric+Co/data=!4m7!3m6!1s0x87e233dcf043d31d:0x611b0d5a2364701e!8m2!3d41.4969463!4d-90.5333221!16s%2Fg%2F1tfwqj37!19sChIJHdND8Nwz4ocRHnBkI1oNG2E,H A Electric Co,3.1,14,Electrician,"224 16th Ave, Moline, IL 61265, United States","FFW8+QM Moline, Illinois, USA",https://www.haelectricoil.com/,+1 309-764-4736,,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxbKglKuWyjAbHNyZnx8nBtSgjjEFx3cPRl9-PDihRwDOtxcKTxSBhjMjA-01bmsnMBLwy_J94fnBjUfFwcI6jPsboT2VTxaxgybsMl5Z-WJ3Llf9LfBQwa1bf_X3dX8SM04_Ld4INyKkpb=w408-h544-k-no,true,,,,,,,,"https://www.google.com/maps/search/generator+installation+services+in+Davenport+IA+IA/@41.5237912,-90.576587,14z",2026-01-10T22:31:12.198Z,
https://www.google.com/maps/place/Advantage+Electric/data=!4m7!3m6!1s0x87e230e007c3d923:0x6e74857ee97e02!8m2!3d41.5123335!4d-90.4829482!16s%2Fg%2F11d_8lzjv3!19sChIJI9nDB-Aw4ocRAn7pfoV0bgA,Advantage Electric,4.8,35,Electrician,"235 39th St Suite A, Moline, IL 61265, United States","GG68+WR Moline, Illinois, USA",https://advantageelectricqc.com/,+1 309-797-2828,Closed · Opens 8 am Mon,,https://lh3.googleusercontent.com/p/AF1QipMC2vPvy8XB-I60wMzJk6H3eYnw_278M90Fdp1B=w408-h306-k-no,true,Closed,Closed,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,"https://www.google.com/maps/search/generator+installation+services+in+Davenport+IA+IA/@41.5237912,-90.576587,14z",2026-01-10T22:31:17.094Z,
https://www.google.com/maps/place/Campbell+Electric/data=!4m7!3m6!1s0x87e235751422cedb:0xc60cf59dce8bfdb5!8m2!3d41.5811658!4d-90.5647264!16s%2Fg%2F1v3h_jkj!19sChIJ284iFHU14ocRtf2Lzp31DMY,Campbell Electric,5.0,4,Electrician,"720 E 59th St # B, Davenport, IA 52807, United States","HCJP+F4 Davenport, Iowa, USA",,+1 563-386-0112,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=JiIpaYGAx0eUMFNFuYzoPw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=236.0255&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/generator+installation+services+in+Davenport+IA+IA/@41.5237912,-90.576587,14z",2026-01-10T22:31:19.890Z,
https://www.google.com/maps/place/Interstate+Power+Systems/data=!4m7!3m6!1s0x87e3b57ce9e84443:0x9f13e4a47fe993f4!8m2!3d41.6029659!4d-90.6308547!16s%2Fg%2F1tfn38tt!19sChIJQ0To6Xy144cR9JPpf6TkE58,Interstate Power Systems,4.4,96,Diesel engine repair service,"8200 N Fairmount St, Davenport, IA 52806, United States","J939+5M Davenport, Iowa, USA",https://powersystems.istate.com/,+1 563-388-9988,Closed · Opens 7 am Mon,,https://lh3.googleusercontent.com/p/AF1QipPbs2q_ASCwfhoopsvqM9XwAp5f1DI3Ut5dPRVC=w408-h306-k-no,true,Closed,Closed,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Davenport+IA+IA/@41.5237912,-90.576587,14z",2026-01-10T22:31:25.027Z,
https://www.google.com/maps/place/Crawford+Company/data=!4m7!3m6!1s0x87e23335b10dc213:0x8be76f220abc21fe!8m2!3d41.4976357!4d-90.5983322!16s%2Fg%2F1tdlhvml!19sChIJE8INsTUz4ocR_iG8CiJv54s,Crawford Company,4.5,199,HVAC contractor,"1306 Mill St, Rock Island, IL 61201, United States","FCX2+3M Rock Island, Illinois, USA",http://www.crawford-company.com/,+1 309-788-4573,Closed · Opens 7:30 am Mon,,https://lh3.googleusercontent.com/p/AF1QipPjHome-Bjp3kRjF5eC59qD2BA7Mr8zYH3chiqY=w408-h271-k-no,true,Closed,Closed,7:30 am–4:30 pm,7:30 am–4:30 pm,7:30 am–4:30 pm,7:30 am–4:30 pm,7:30 am–4:30 pm,"https://www.google.com/maps/search/generator+installation+services+in+Davenport+IA+IA/@41.5237912,-90.576587,14z",2026-01-10T22:31:29.993Z,
https://www.google.com/maps/place/Crescent+Parts+%26+Equipment+Inc/data=!4m7!3m6!1s0x87e235adbae713d5:0xf1fab7f22111091!8m2!3d41.5511623!4d-90.5705884!16s%2Fg%2F11fsnh2d90!19sChIJ1RPnuq014ocRkRARIn-rHw8,Crescent Parts & Equipment Inc,5.0,4,Wholesaler,"3016 N Brady St, Davenport, IA 52803, United States","HC2H+FQ Davenport, Iowa, USA",http://www.crescentparts.com/,+1 563-324-0435,Closed · Opens 7 am Mon,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=gNGdMwf7B8kBNYxfKGXt7A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=13.787815&pitch=0&thumbfov=100,false,Closed,Closed,7 am–4:30 pm,7 am–4:30 pm,7 am–4:30 pm,7 am–4:30 pm,7 am–4:30 pm,"https://www.google.com/maps/search/generator+installation+services+in+Davenport+IA+IA/@41.5237912,-90.576587,14z",2026-01-10T22:31:34.832Z,
https://www.google.com/maps/place/Theisen%27s+Home+Farm+Auto+of+Davenport/data=!4m7!3m6!1s0x87e234fda12d5f6f:0xd0d40469b698cbfa!8m2!3d41.558719!4d-90.569878!16s%2Fg%2F11cnq4rv1d!19sChIJb18tof004ocR-suYtmkE1NA,Theisen's Home Farm Auto of Davenport,4.4,2653,Department store,"3808 N Brady St, Davenport, IA 52806, United States","HC5J+F2 Davenport, Iowa, USA",https://www.theisens.com/theisens-of-davenport?utm_source=G&utm_medium=lpm&utm_campaign=local%20presence%20management,+1 563-386-3310,"Open · Closes 8 pm

Confirmed by this business 7 weeks ago",,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSy0Dh9Of_uBFYqdWx6SRJTnbJ_LtPnKTfVxdUItdZLF2i3jwVDLTzyzRsQEvkBfnSCBgouA5FYo8IanP1fSVm6K5Zefi3EO_Ln6tywfIxU2eSVqWw_LSa2_ew6Re1T1B22521ql5Q=w408-h544-k-no,true,8 am–8 pm,9 am–6 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,"https://www.google.com/maps/search/generator+installation+services+in+Davenport+IA+IA/@41.5237912,-90.576587,14z",2026-01-10T22:31:39.724Z,"Retailer stocking a wide range of home, farm & auto merchandise, plus apparel, footwear & toys. · In-store shopping · Kerbside pickup"
https://www.google.com/maps/place/Elite+Electric/data=!4m7!3m6!1s0x87e23572897352af:0xb48a6ba3ceae877b!8m2!3d41.5821761!4d-90.5722171!16s%2Fg%2F1thq5vgv!19sChIJr1JziXI14ocRe4euzqNrirQ,Elite Electric,4.6,13,Electrician,"6110 N Brady St, Davenport, IA 52806, United States","HCJH+V4 Davenport, Iowa, USA",http://www.eliteelectricqc.com/,+1 563-386-6000,Closed · Opens 7 am Mon,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=2cBhQhXS4mcAhsRIRPCRVw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=284.30988&pitch=0&thumbfov=100,true,Closed,Closed,7 am–4 pm,7 am–4 pm,7 am–4 pm,7 am–4 pm,7 am–4 pm,"https://www.google.com/maps/search/generator+installation+services+in+Davenport+IA+IA/@41.5237912,-90.576587,14z",2026-01-10T22:31:44.543Z,
"https://www.google.com/maps/place/Centennial+Home+Improvement,+LLC/data=!4m7!3m6!1s0x87e23687def01121:0x1221bcf6da0dd438!8m2!3d41.5676018!4d-90.5642404!16s%2Fg%2F11c0xnckr2!19sChIJIRHw3oc24ocRONQN2va8IRI","Centennial Home Improvement, LLC",4.9,260,Roofing contractor,"709 E 46th St, Davenport, IA 52807, United States","HC9P+28 Davenport, Iowa, USA",http://www.centennialhic.com/,+1 563-888-5501,Closed · Opens 9 am Mon,,https://lh3.googleusercontent.com/p/AF1QipNpIu2TFCTXkYLyjvPdQBALPAvpTv4jT839yudI=w519-h240-k-no,true,9 am–12 pm,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Davenport+IA+IA/@41.5237912,-90.576587,14z",2026-01-10T22:31:49.745Z,
"https://www.google.com/maps/place/Quad+City+Electric+Company/@41.518234,-90.4818489,11z/data=!3m1!4b1!4m6!3m5!1s0x87e230e7b253f61f:0x9d96f24751aed0c!8m2!3d41.518234!4d-90.481849!16s%2Fg%2F11t2pzm9rg",Quad City Electric Company,5.0,3,Electrician,,,https://quadcityelectricco.com/,+1 563-514-5254,Open 24 hours,,,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Davenport+IA+IA/@41.5237912,-90.576587,14z",2026-01-10T22:31:56.517Z,
