placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,thursday,friday,saturday,sunday,monday,tuesday,wednesday,query,timestamp,info,attributes,error
https://www.google.com/maps/place/Shelly+Buys+Houses/data=!4m7!3m6!1s0x886d652f001c276b:0x585a39a3ad8c2100!8m2!3d39.465659!4d-87.4136117!16s%2Fg%2F1tm1r6c0!19sChIJayccAC9lbYgRACGMraM5Wlg,Shelly Buys Houses,3.7,51,Real estate consultant,"300 Ohio St Suite A, Terre Haute, IN 47807, United States","FH8P+7H Terre Haute, Indiana, USA",http://www.goshelly.com/,+1 812-917-2442,"Open ⋅ Closes 5:30 pm

Updated by this business 9 weeks ago",https://lh3.googleusercontent.com/p/AF1QipNdHvHrPFgnCtOdwn1LkGhduxEQe5spDBBnL5I8=w408-h306-k-no,true,10 am–5:30 pm,10 am–5 pm,Closed,Closed,Closed,12–5:30 pm,10 am–5:30 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Crawfordsville+Terra+Haute+IN/@39.4654441,-87.4139427,14z",2025-09-25T18:53:01.690Z,,,
https://www.google.com/maps/place/Sycamore+Holding+LLC/data=!4m7!3m6!1s0x886d6f4ba98ac54b:0xc9c68b485c178163!8m2!3d39.4572972!4d-87.3791619!16s%2Fg%2F11j91y3239!19sChIJS8WKqUtvbYgRY4EXXEiLxsk,Sycamore Holding LLC,3.0,22,Real estate rental agency,"901 S 25th St Unit # B, Terre Haute, IN 47803, United States","FJ4C+W8 Terre Haute, Indiana, USA",http://www.sycamoreholding.com/,+1 812-645-8226,Open ⋅ Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=yMXBvmePTmzkyEXgqZ8a0A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=259.65457&pitch=0&thumbfov=100,true,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Crawfordsville+Terra+Haute+IN/@39.4654441,-87.4139427,14z",2025-09-25T18:53:06.861Z,,,
https://www.google.com/maps/place/New+Beginnings+Realty+and+Property+Management/data=!4m7!3m6!1s0x886d6f5fea71e8a5:0xa0042cf3243b140d!8m2!3d39.4473655!4d-87.3784945!16s%2Fg%2F11rb4hxsn3!19sChIJpehx6l9vbYgRDRQ7JPMsBKA,New Beginnings Realty and Property Management,3.5,16,Real estate agency,"1800 S 25th St, Terre Haute, IN 47802, United States","CJWC+WJ Terre Haute, Indiana, USA",https://www.newbeginningsrealtyandpropertymanagement.com/,+1 812-244-1976,Open ⋅ Closes 4 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=owtOG3w1AdWkxRH7oQq0yQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=79.105125&pitch=0&thumbfov=100,true,9 am–4 pm,9 am–4 pm,Closed,Closed,9 am–4 pm,9 am–4 pm,9 am–4 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Crawfordsville+Terra+Haute+IN/@39.4654441,-87.4139427,14z",2025-09-25T18:53:11.867Z,,,
https://www.google.com/maps/place/Hurst+Properties/data=!4m7!3m6!1s0x886d7ac4399400db:0xe0c6d1b8b175cba!8m2!3d39.4438007!4d-87.4066572!16s%2Fg%2F1tfbz6bs!19sChIJ2wCUOcR6bYgRulwXixttDA4,Hurst Properties,3.2,9,Real estate rental agency,"2100 S 7th St, Terre Haute, IN 47802, United States","CHVV+G8 Terre Haute, Indiana, USA",,+1 812-234-8569,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipP7QYDtzp8HVCO_pnGpXUDPeCmWncdeAWGs6Q_l=w408-h306-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Crawfordsville+Terra+Haute+IN/@39.4654441,-87.4139427,14z",2025-09-25T18:53:16.799Z,,,
https://www.google.com/maps/place/Ellis+Ventures/data=!4m7!3m6!1s0x886d652fc6b5fc85:0xaf69a6376506e3a6!8m2!3d39.4662322!4d-87.4118386!16s%2Fg%2F1tdzxgp9!19sChIJhfy1xi9lbYgRpuMGZTemaa8,Ellis Ventures,3.0,12,Apartment rental agency,"417 Wabash Ave, Terre Haute, IN 47807, United States","FH8Q+F7 Terre Haute, Indiana, USA",https://ellisventuresterrehaute.com/,+1 812-234-9000,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipO0DBAemeR6KelrotKQBxv4l8c-uYuyvNZ2p2Q2=w408-h272-k-no,true,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Crawfordsville+Terra+Haute+IN/@39.4654441,-87.4139427,14z",2025-09-25T18:53:21.657Z,,,
"https://www.google.com/maps/place/Rental+Homes+In+Terre+Haute,+Indiana/data=!4m7!3m6!1s0x886d7adc73e55555:0x7387982247730b77!8m2!3d39.4444258!4d-87.3980667!16s%2Fg%2F11gfgwgl71!19sChIJVVXlc9x6bYgRdwtzRyKYh3M","Rental Homes In Terre Haute, Indiana",2.3,4,Real estate agency,"2019 S 13th St, Terre Haute, IN 47802, United States","CJV2+QQ Terre Haute, Indiana, USA",https://www.terrehauterentals.com/contact-us,+1 812-460-0000,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipOOYKS35-cF7Ku500xp2mOmZAG9dhRZD8FcNvaX=w408-h271-k-no,true,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Crawfordsville+Terra+Haute+IN/@39.4654441,-87.4139427,14z",2025-09-25T18:53:26.675Z,,,
https://www.google.com/maps/place/Tracey+Symon+Real+Estate+NextHome+Real+Estate+Connections/data=!4m7!3m6!1s0x886d65de1ba505c5:0x7bfb84b969e3b7ed!8m2!3d39.4484725!4d-87.4074646!16s%2Fg%2F11ghnsvtyp!19sChIJxQWlG95lbYgR7bfjabmE-3s,Tracey Symon Real Estate NextHome Real Estate Connections,5.0,52,Real estate agent,"668 Hulman St, Terre Haute, IN 47802, United States","CHXV+92 Terre Haute, Indiana, USA",https://traceysymon.nexthomerealestateconnections.com/,+1 812-230-5448,"Open ⋅ Closes 8 pm

Confirmed by this business 9 weeks ago",https://lh3.googleusercontent.com/p/AF1QipOOz8NZyRqSl8DMyfiM5zNm2cPs04Vi9rjwRBOx=w408-h408-k-no,true,8 am–8 pm,8 am–8 pm,9 am–8 pm,10 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Crawfordsville+Terra+Haute+IN/@39.4654441,-87.4139427,14z",2025-09-25T18:53:31.643Z,Identifies as women-owned,,
https://www.google.com/maps/place/Mother+Theodore+Corporation/data=!4m7!3m6!1s0x886d6530df4fc49d:0x45eb0b75f56f1700!8m2!3d39.4651897!4d-87.4065435!16s%2Fg%2F11b5_0h2sr!19sChIJncRP3zBlbYgRABdv9XUL60U,Mother Theodore Corporation,,,Property management company,"711 Ohio St, Terre Haute, IN 47807, United States","FH8V+39 Terre Haute, Indiana, USA",http://www.pfister-and-co.com/,+1 812-232-5083,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=30aaewCv3EqlpB-nh9y0kw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=175.98856&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/HOA+management+businesses+in+Crawfordsville+Terra+Haute+IN/@39.4654441,-87.4139427,14z",2025-09-25T18:53:34.390Z,,,
https://www.google.com/maps/place/Century+21+Elite/data=!4m7!3m6!1s0x886d65070578c841:0x9c4f0bb0f06edd03!8m2!3d39.4661596!4d-87.4103316!16s%2Fg%2F11t30ml6xw!19sChIJQch4BQdlbYgRA91u8LALT5w,Century 21 Elite,4.8,23,Real estate agency,"523 Wabash Ave, Terre Haute, IN 47807, United States","FH8Q+FV Terre Haute, Indiana, USA",https://century21terrehaute.com/,+1 812-238-1771,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipNkx5c5qpmhHzxesNwleBm3y6qcO6qwrzRGKJoU=w408-h306-k-no,true,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Crawfordsville+Terra+Haute+IN/@39.4654441,-87.4139427,14z",2025-09-25T18:53:39.345Z,LGBTQ+ friendly,,
https://www.google.com/maps/place/Wabash+Valley+Real+Estate+Professionals/data=!4m7!3m6!1s0x886d65482be47fd7:0x72252f6f46842af3!8m2!3d39.4689325!4d-87.3928232!16s%2Fg%2F11d_794f_d!19sChIJ13_kK0hlbYgR8yqERm8vJXI,Wabash Valley Real Estate Professionals,5.0,12,Real estate agency,"1472 Wabash Ave, Terre Haute, IN 47807, United States","FJ94+HV Terre Haute, Indiana, USA",https://www.facebook.com/wabashvalleyrealestateprofessionals,+1 812-242-7653,Open ⋅ Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=L1t00cxk_mY2TzqtPNhoCQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=256.78574&pitch=0&thumbfov=100,true,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Crawfordsville+Terra+Haute+IN/@39.4654441,-87.4139427,14z",2025-09-25T18:53:44.315Z,,,
https://www.google.com/maps/place/Bianca+Mada+Realtor/data=!4m7!3m6!1s0x886d652cdf051931:0xac90618ad21eab60!8m2!3d39.4473525!4d-87.3784778!16s%2Fg%2F11c2lsg22r!19sChIJMRkF3yxlbYgRYKse0ophkKw,Bianca Mada Realtor,5.0,1,Real estate agent,"1800 S 25th St, Terre Haute, IN 47802, United States","CJWC+WJ Terre Haute, Indiana, USA",http://www.biancamada.com/,+1 812-241-2579,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipOd6qEfT1PqZDJcguQK0hgQH2fa_vaR7QmwEyH5=w408-h404-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/HOA+management+businesses+in+Crawfordsville+Terra+Haute+IN/@39.4654441,-87.4139427,14z",2025-09-25T18:53:49.358Z,,,
"https://www.google.com/maps/place/Boyll+Enterprises+Of+Indiana,+LLC./data=!4m7!3m6!1s0x886d6569178ad3bf:0x93f69abff89a2208!8m2!3d39.4986903!4d-87.3958469!16s%2Fg%2F11vxy6mp3y!19sChIJv9OKF2llbYgRCCKa-L-a9pM","Boyll Enterprises Of Indiana, LLC.",,,Property management company,"2612 N 14th St, Terre Haute, IN 47804, United States","FJX3+FM Terre Haute, Indiana, USA",,+1 812-208-2925,Open ⋅ Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=D0CQHxNwULOxhzy30Afywg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=277.2624&pitch=0&thumbfov=100,true,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Crawfordsville+Terra+Haute+IN/@39.4654441,-87.4139427,14z",2025-09-25T18:53:54.288Z,,,
https://www.google.com/maps/place/Jane+Rowe+Realty/data=!4m7!3m6!1s0x886d65320f9585d3:0x1b082231a7886fab!8m2!3d39.4684633!4d-87.39165!16s%2Fg%2F11cmzgslvw!19sChIJ04WVDzJlbYgRq2-IpzEiCBs,Jane Rowe Realty,3.8,18,Real estate agency,"8 S 16th St, Terre Haute, IN 47807, United States","FJ95+98 Terre Haute, Indiana, USA",http://janerowerealty.com/,+1 812-238-2500,Open ⋅ Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=-dB5BsGN8xaexAOC0zXeUg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=92.18271&pitch=0&thumbfov=100,false,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Crawfordsville+Terra+Haute+IN/@39.4654441,-87.4139427,14z",2025-09-25T18:53:59.340Z,,,
https://www.google.com/maps/place/University+Village+Apartments/data=!4m7!3m6!1s0x886d653daf44bb47:0xadd4badd30a93b9b!8m2!3d39.476015!4d-87.408148!16s%2Fg%2F1tvtc2h3!19sChIJR7tErz1lbYgRmzupMN261K0,University Village Apartments,4.2,179,Student housing center,"659 Elm St, Terre Haute, IN 47807, United States","FHGR+CP Terre Haute, Indiana, USA",http://theuvs.net/,+1 812-302-2978,"Open ⋅ Closes 5 pm

Confirmed by this business 4 weeks ago",https://lh3.googleusercontent.com/p/AF1QipN5Txx8928heXmEiqahdhmvoJENdwxqJW_ka6Xw=w706-h240-k-no,true,9 am–5 pm,9 am–4:30 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Crawfordsville+Terra+Haute+IN/@39.4654441,-87.4139427,14z",2025-09-25T18:54:04.501Z,,,
https://www.google.com/maps/place/Carrie+Smith+Gibson+Real+Estate/data=!4m7!3m6!1s0x886d655fe2fa2f1b:0xcc94b19b0f07bee8!8m2!3d39.469121!4d-87.3902937!16s%2Fg%2F11nrwgvnnj!19sChIJGy_64l9lbYgR6L4HD5uxlMw,Carrie Smith Gibson Real Estate,5.0,13,Real estate agency,"1632 Wabash Ave, Terre Haute, IN 47807, United States","FJ95+JV Terre Haute, Indiana, USA",https://www.terrehaute.realestate/,+1 812-243-2029,Open ⋅ Closes 9 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=QfR3VHsN_fcHnzZH23PS7A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=340.64355&pitch=0&thumbfov=100,false,10:30 am–9 pm,7 am–9 pm,7 am–9 pm,Closed,7 am–9 pm,7 am–9 pm,7 am–9 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Crawfordsville+Terra+Haute+IN/@39.4654441,-87.4139427,14z",2025-09-25T18:54:09.575Z,,,
https://www.google.com/maps/place/Terre+Haute+Association+of+Realtors/data=!4m7!3m6!1s0x886d7ab71a659ba7:0x29bfa969f1baeb2f!8m2!3d39.448686!4d-87.3973138!16s%2Fg%2F1v3lqq46!19sChIJp5tlGrd6bYgRL-u68Wmpvyk,Terre Haute Association of Realtors,4.8,9,Real estate agency,"1616 S 13th St, Terre Haute, IN 47802, United States","CJX3+F3 Terre Haute, Indiana, USA",https://www.thaar.com/,+1 812-234-8732,Open ⋅ Closes 4 pm,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrbFGJKYvVUYk7n0rqxUPB_CBbxj2NgH_JfWVoPzGipNYRqj6waCDdDHmpWC2iCcYyY6HC5DMY7OZxrvBxkyq3g78-THFJ8F-iWt6M2p4zHI7ycuopYPmZwVoCfEKm3vuWuOz4=w426-h240-k-no,false,8 am–4 pm,Closed,Closed,Closed,8 am–4 pm,8 am–4 pm,8 am–4 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Crawfordsville+Terra+Haute+IN/@39.4654441,-87.4139427,14z",2025-09-25T18:54:14.447Z,,,
https://www.google.com/maps/place/Highland+Quarters/data=!4m7!3m6!1s0x886d65307a84e139:0x502189fc2f709afb!8m2!3d39.4674122!4d-87.4085987!16s%2Fg%2F11c1s265w3!19sChIJOeGEejBlbYgR-5pwL_yJIVA,Highland Quarters,4.3,72,Apartment complex,"649 Cherry St, Terre Haute, IN 47807, United States","FH8R+XH Terre Haute, Indiana, USA",http://www.highlandquarters.com/?utm_source=google&utm_medium=google%20my%20business&utm_campaign=website%20button,+1 812-645-2367,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipPSgBmsi7PBUEgSHoFbb8sml4_vPILVHgXzLi7M=w408-h244-k-no,true,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Crawfordsville+Terra+Haute+IN/@39.4654441,-87.4139427,14z",2025-09-25T18:54:19.601Z,,· Dogs allowed,
https://www.google.com/maps/place/RiverFront+Lofts/data=!4m7!3m6!1s0x886d65def90cc705:0x94b17cfc4e7a124!8m2!3d39.471916!4d-87.4184925!16s%2Fg%2F11g1nw7pqj!19sChIJBccM-d5lbYgRJKHnxM8XSwk,RiverFront Lofts,4.2,38,Apartment rental agency,"1 Sycamore St, Terre Haute, IN 47807, United States","FHCJ+QJ Terre Haute, Indiana, USA",https://www.riverfrontloftsth.com/,+1 812-244-1364,,https://lh3.googleusercontent.com/p/AF1QipOfdjyoG1ds1XloeEFbhrUJucZZF4GEfYjK9ITD=w408-h271-k-no,true,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Crawfordsville+Terra+Haute+IN/@39.4654441,-87.4139427,14z",2025-09-25T18:54:25.043Z,,· Dogs allowed,
