placeUrl,title,rating,reviewCount,category,attributes,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,monday,tuesday,wednesday,thursday,friday,saturday,sunday,query,timestamp,info,isBlackOwned,error
https://www.google.com/maps/place/24HR+Tire+Service+Roadside+Assistance/data=!4m7!3m6!1s0x889a4fe21cb41717:0x6adf7ff2120fd04c!8m2!3d30.6716986!4d-88.0815429!16s%2Fg%2F11s53j8d83!19sChIJFxe0HOJPmogRTNAPEvJ_32o,24HR Tire Service Roadside Assistance,4.8,167,Tire shop,· In-store shopping · Kerbside pickup · Delivery,"550 Houston St, Mobile, AL 36606, United States","MWC9+M9 Mobile, Alabama, USA",https://24hrtiresservice.com/,+1 279-237-4680,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepu0MwdGX6z2Elf1vTskIKL03VaAhj4TP_wvVh1aJJZIG_OgZhWTdLMXi3kZJ1cKZKIGaeQ58l3KLnD6Wyf2-8Am7oJWcVAOTPmHwu4dFTvjnGqEXTnJNo9fI_EmcDAOqojzd0=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/tire+service+in+Fairhope+Mobile+AL/@30.5229719,-87.9033261,14z",2026-03-23T17:02:08.974Z,,,
https://www.google.com/maps/place/PitStop+Car+Wash/data=!4m7!3m6!1s0x889a41f774b3341d:0x4835514dfab80d26!8m2!3d30.5240794!4d-87.8876655!16s%2Fg%2F11f8j16ytn!19sChIJHTSzdPdBmogRJg24-k1RNUg,PitStop Car Wash,4.6,736,Car wash,,"809 Fairhope Ave, Fairhope, AL 36532, United States","G4F6+JW Fairhope, Alabama, USA",https://acleancarfast.com/locations/,+1 228-338-1857,Open · Closes 8 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweonBEndO9wwSLB-J6x1IuZVxnYnQwafOVqYGmDGqKBbk6cfn1eRgNwIEc7FnDSiR7KNu93zZkp6V-wMiYO_CHL0HMPORWYGTZaaZ_vvU9hk-Q__m-Sb0CUGfuegSoAj3WEtGmnfGJ08aUI8=w426-h240-k-no,true,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–7 pm,"https://www.google.com/maps/search/tire+service+in+Fairhope+Mobile+AL/@30.5229719,-87.9033261,14z",2026-03-23T17:02:14.966Z,,,
https://www.google.com/maps/place/Tony%27s+Towing+Inc/data=!4m7!3m6!1s0x889a4076cafdd3b9:0xc5a1101fba675ceb!8m2!3d30.5160562!4d-87.8810694!16s%2Fg%2F1td3mcdb!19sChIJudP9ynZAmogR61xnuh8QocU,Tony's Towing Inc,4.6,192,Towing service,,"8326 Nichols Avenue Ext, Fairhope, AL 36532, United States","G489+CH Fairhope, Alabama, USA",http://www.tonys-towing.com/,+1 251-928-7334,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AHVAwep7qktaFUVFMAW3sUKAUxh5JI_F-5CqCeQCwQ9NDbbR_SMLcj5Ul8ZITyeBmL7LHyipjzluneiFRY0PuZtCzTsS6S8nXBEGm6FzjZZImx9JZbLU8xXgltyw3aSBrFv7NUlDjJiDu1j7uMg=w408-h272-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/tire+service+in+Fairhope+Mobile+AL/@30.5229719,-87.9033261,14z",2026-03-23T17:02:20.287Z,,,
https://www.google.com/maps/place/Dealer%27s+Choice+Inc/data=!4m7!3m6!1s0x889a408fd764ab05:0x11066f24ef72e3b9!8m2!3d30.524823!4d-87.903865!16s%2Fg%2F12648m5dq!19sChIJBatk149AmogRueNy7yRvBhE,Dealer's Choice Inc,5.0,3,Software company,,"311 Magnolia Ave #2413, Fairhope, AL 36532, United States","G3FW+WF Fairhope, Alabama, USA",http://betterretention.com/,+1 251-990-3131,Open · Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=lLvdQk8ZDaaMF1P0jtr1yQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=283.24945&pitch=0&thumbfov=100,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Fairhope+Mobile+AL/@30.5229719,-87.9033261,14z",2026-03-23T17:02:25.540Z,,,
https://www.google.com/maps/place/Cartiology/data=!4m7!3m6!1s0x889a41d30fb982a5:0xade44e2e262fb134!8m2!3d30.5227299!4d-87.8995538!16s%2Fg%2F11sb9rtk8z!19sChIJpYK5D9NBmogRNLEvJi5O5K0,Cartiology,5.0,12,Golf cart dealer,· In-store shopping · In-store pick-up · Delivery,"506 Fairhope Ave, Fairhope, AL 36532, United States","G4F2+35 Fairhope, Alabama, USA",http://cartiologysales.com/,+1 251-212-6886,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweplgZ_hoDAMRo-frnS2a9LQm6_6UXuTD80NVIdryuUNTrU6bTBFER2W22ubfc6XM_2PSSVfF04dDFe88_D_poxl46IAtwTLstjkiCJ1ayp-HXCs3RveKwmWdKYKsk7ugI0ScS-6=w408-h306-k-no,true,10 am–5 pm,10 am–5 pm,10 am–5 pm,10 am–5 pm,10 am–5 pm,10 am–2 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Fairhope+Mobile+AL/@30.5229719,-87.9033261,14z",2026-03-23T17:02:31.252Z,,,
"https://www.google.com/maps/place/DC+Mechanics+Auto+Repair,+LLC/data=!4m7!3m6!1s0x889a6bcc700a6c4b:0x15f5d561f9cc79d8!8m2!3d30.5108789!4d-87.8345167!16s%2Fg%2F11w49q1r3z!19sChIJS2wKcMxrmogR2HnM-WHV9RU","DC Mechanics Auto Repair, LLC",4.9,36,Auto repair shop,,"19590 Lawrence Rd, Fairhope, AL 36532, United States","G568+95 Fairhope, Alabama, USA",https://www.dcmechanicsal.com/,+1 251-222-2700,Open · Closes 6 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweozzSYQobXQT6Nw51q5R7cosgbNBTwOvN3aJtDaNPeQeXUMqvn7BvRNY9eOguOoJ8TYPp4gqThRht2BtCBWhRxO6K7FOfOPgJNfZNADIw7pNwqFg8JpBUpiA1kJrGcesL0PEbS9uA=w408-h306-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,Closed,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Fairhope+Mobile+AL/@30.5229719,-87.9033261,14z",2026-03-23T17:02:37.372Z,LGBTQ+ friendly,,
https://www.google.com/maps/place/Freedom+Tires/data=!4m7!3m6!1s0x6e86a932c35567d7:0xf09d5de8ec120fc7!8m2!3d30.7327891!4d-87.70195!16s%2Fg%2F11xrlqvvrw!19sChIJ12dVwzKphm4Rxw8S7OhdnfA,Freedom Tires,5.0,55,Tire service,,,,https://freedom.tires/,+1 251-444-0321,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqS22J2-Qj3n9BPwLfxRnNZtiCI-6cN3Hxo4tWxH9pLKVptP8gLH7qBkGIA5ILCNh9ywUYVy-W6mHqIMnuy21aLlGqdee9qE-EOD7x-Gs7IzaFgFoUhO4AaI2-sPY8aH1a05NQEc137g2g=w647-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/tire+service+in+Fairhope+Mobile+AL/@30.5229719,-87.9033261,14z",2026-03-23T17:02:42.640Z,,,
https://www.google.com/maps/place/Pelc+Tire+%26+Service/data=!4m7!3m6!1s0x889a55433cfff9c5:0x5967aa6e2af2e403!8m2!3d30.8054353!4d-88.1088981!16s%2Fg%2F11py8ns3bg!19sChIJxfn_PENVmogRA-TyKm6qZ1k,Pelc Tire & Service,4.9,612,Tire shop,· In-store shopping,"67 Shell St, Saraland, AL 36571, United States","RV4R+5C Saraland, Alabama, USA",https://www.pelctire.com/,+1 251-332-4414,Open · Closes 5:30 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepHiP9e8q6HADI-WSZAwdQByR5zgt0By1PeT2t1oFGZKa_xgrGTYyB3MNPz1Rpf7qYPvTusp71KfwDOOrz7K1l2dMa9u7PDrmf9CCQfwYSjp3jPQdfNTpjaptMhWj7WGgfH4pxhnXScfQ99=w408-h306-k-no,true,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–1:30 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Saraland+Mobile+AL/@30.820742,-88.0705556,14z",2026-03-23T17:02:57.117Z,,,
https://www.google.com/maps/place/Fausak+Tires+%26+Service/data=!4m7!3m6!1s0x889a55cd106da989:0x3a6a177dc375e64d!8m2!3d30.7997291!4d-88.1078556!16s%2Fg%2F11r9qt66sm!19sChIJialtEM1VmogRTeZ1w30Xajo,Fausak Tires & Service,4.8,423,Tire shop,· In-store shopping · In-store pick-up,"1825 Shelton Beach Rd, Saraland, AL 36571, United States","QVXR+VV Saraland, Alabama, USA",https://fausaktire.com/locations/al/saraland/auto-repair-1825-shelton-beach-rd?utm_source=local_listing&utm_medium=organic&utm_campaign=store_6064,+1 251-418-8130,Open · Closes 5:30 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepLw9yhY_hxOTHerywGdy9uQAVyHfyGXOR7aEFtQJ6jB35MmTM77GVnNEWob-AZw9LJ5cjuLC2bdyFkCnE85eFzTDdAdf2_nXHol2BikFHSnxiXhNSf6qjbx1ibieOdNEgblnPN=w408-h271-k-no,true,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–2 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Saraland+Mobile+AL/@30.820742,-88.0705556,14z",2026-03-23T17:03:02.599Z,LGBTQ+ friendly,,
"https://www.google.com/maps/place/The+Tire+Works,+Inc./data=!4m7!3m6!1s0x889a5692d1e952a1:0xe651b4d2a4e77a10!8m2!3d30.821889!4d-88.0709406!16s%2Fg%2F1thk9jb7!19sChIJoVLp0ZJWmogREHrnpNK0UeY","The Tire Works, Inc.",4.8,203,Tire shop,· In-store pick-up,"3 Saraland Blvd S, Saraland, AL 36571, United States","RWCH+QJ Saraland, Alabama, USA",http://tire-works-inc.edan.io/,+1 251-675-3326,Open · Closes 5:30 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoBCRtOeAcuY3kUpvjmLnpdmHUzB56r8H2JEIZphEsduVr5HooZJVtGQYy9F_gTg_ixr3fbQCRjuTSoYqN_1dUrS3hbMEJmlWolA21DUN_IWB28M-egvPsabEiPCPWu97z7432eEA=w408-h306-k-no,false,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–12 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Saraland+Mobile+AL/@30.820742,-88.0705556,14z",2026-03-23T17:03:07.721Z,,,
https://www.google.com/maps/place/A%26S+Auto+Repair+%26+Tire+Shop/data=!4m7!3m6!1s0x889a57999d77f79b:0x3e8375973e64bb38!8m2!3d30.8018959!4d-88.0703727!16s%2Fg%2F11h0b6dzmk!19sChIJm_d3nZlXmogROLtkPpd1gz4,A&S Auto Repair & Tire Shop,4.7,51,Auto repair shop,,"914 Saraland Blvd # B, Saraland, AL 36571, United States","RW2H+QV Saraland, Alabama, USA",https://www.asautorepairtireshop.com/,+1 251-219-7310,Open · Closes 6 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwep_-UXI1mBWjkML898MukbJ7ug6RbPstJ42vO0FxGo__Yboeb2ZFuO2rw7tNdvzuWT2-fzhRgrxC7weysZAG-7RC56GgiCV4bTP7TTsq0xfV4tGq4qZ86agYqbyvGtV3xyqsI_U=w1027-h240-k-no,true,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Saraland+Mobile+AL/@30.820742,-88.0705556,14z",2026-03-23T17:03:12.956Z,,,
https://www.google.com/maps/place/Mavis+Tires+%26+Brakes/data=!4m7!3m6!1s0x889a541a7310d10f:0xcfcb6940df10fca8!8m2!3d30.8054678!4d-88.0990426!16s%2Fg%2F1w96hj6q!19sChIJD9EQcxpUmogRqPwQ30Bpy88,Mavis Tires & Brakes,4.7,1664,Tire shop,· In-store pick-up,"1101 Shelton Beach Rd, Saraland, AL 36571, United States","RW42+59 Saraland, Alabama, USA",https://www.mavis.com/locations/saraland-al?utm_source=yext&utm_medium=organic&utm_campaign=gmb&stnum=844,+1 251-241-9909,Open · Closes 6 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweodBWbs7v-zzQgn6xNg1-ywrLcy8uw611K-QpN6BBlw9aECkfM7jbqkMxVGl_OBGpHOoWuue1EtN5srW7Eo0r_h3ckuxhEjq4lH3c-Oy4ZTl1M79JRN6fue6ekVPk2iO222Jb8=w408-h306-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–8:30 pm,8 am–6 pm,8 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/tire+service+in+Saraland+Mobile+AL/@30.820742,-88.0705556,14z",2026-03-23T17:03:19.054Z,LGBTQ+ friendly,,
https://www.google.com/maps/place/Drive+Out+Automotive+%26+Tire+Center/data=!4m7!3m6!1s0x889a5782240e8cfd:0x1222a12d8096db3b!8m2!3d30.7992287!4d-88.086616!16s%2Fg%2F11zkd123lr!19sChIJ_YwOJIJXmogRO9uWgC2hIhI,Drive Out Automotive & Tire Center,4.7,49,Tire shop,,"680 Industrial Pkwy, Saraland, AL 36571, United States","QWX7+M9 Saraland, Alabama, USA",http://www.driveoutautomotive.com/,+1 251-465-0501,Open · Closes 6 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerc4kSgoi9twszW00Pq6hlpcbORbBCsAFZ0Ubc56vkqufrMIwE-22-aNq7rYOCmZ2sUw9xxFA1SvOb9qJ7zrKw-xfX6xBi9mvwTX3DTkztmNB-tQHk0XLFEtAEigEMcya-c7kNroY5s4fA7=w408-h306-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Saraland+Mobile+AL/@30.820742,-88.0705556,14z",2026-03-23T17:03:24.487Z,LGBTQ+ friendly,,
https://www.google.com/maps/place/Power+Drive+tire+shop+%26+car+wash/data=!4m7!3m6!1s0x889a57df67aa04e5:0x5e97f449d2696bef!8m2!3d30.8206722!4d-88.0701605!16s%2Fg%2F11zk9f9nh0!19sChIJ5QSqZ99XmogR72tp0kn0l14,Power Drive tire shop & car wash,5.0,19,Auto tune up service,,"20 Hwy 43 S, Saraland, AL 36571, United States","RWCH+7W Saraland, Alabama, USA",,+1 251-520-7701,Open · Closes 6 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerNb6Yi3-s3yiZ554eIb0GBySt3JlLV8j2vxk7Psv4IIh0LtBfKJqJcAi8hY2PgJ7KMczrwLSOD8oA8PB6Mv5QNOdi2cJfjfpFXjPWzC1PVCyGhPsHJ17n-yJ4jual0qSmXqEIj3Llgc4Z2=w408-h306-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,"https://www.google.com/maps/search/tire+service+in+Saraland+Mobile+AL/@30.820742,-88.0705556,14z",2026-03-23T17:03:29.579Z,,,
