placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,info,imgUrl,isClaimed,tuesday,wednesday,thursday,friday,saturday,sunday,monday,query,timestamp,attributes,error
https://www.google.com/maps/place/Spokane+arena+parking/data=!4m7!3m6!1s0x549e18f4501455db:0x4b6c15af979d464d!8m2!3d47.664262!4d-117.4176975!16s%2Fg%2F11f_hwwxwx!19sChIJ21UUUPQYnlQRTUadl68VbEs,Spokane arena parking,2.9,13,Parking lot,"Unnamed Road, Spokane, WA 99201, United States","MH7J+PW Spokane, Washington, USA",http://www.spokanearena.com/directions.php,,Open 24 hours,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzNgDTzMZtDpqcRFMgTTQjill3uoNKnKyGkVaM8FST2yKa9xQLSXcdvEegGHfHMbV2prNpVd-WE9IZ5c00IYMjmaGQlkQRfc8T2yrIJ65Yh1z9lQ2A4vu82qaeFFBPR-gDtKM0=w426-h240-k-no,false,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Spokane+Spokane+WA/@47.6579711,-117.4235319,14z",2025-10-28T19:01:42.067Z,,
https://www.google.com/maps/place/Spokane+County+Public+Parking/data=!4m7!3m6!1s0x549e185966934011:0xb17e62fc2cd8d1e3!8m2!3d47.6644393!4d-117.4311287!16s%2Fg%2F11g6twc102!19sChIJEUCTZlkYnlQR49HYLPxifrE,Spokane County Public Parking,,,Parking lot,"808 N Adams St, Spokane, WA 99260, United States","MH79+QG Spokane, Washington, USA",,,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=B3lROqcRH7eu4sZ_lLSDtw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=16.015661&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Spokane+Spokane+WA/@47.6579711,-117.4235319,14z",2025-10-28T19:01:45.478Z,,
https://www.google.com/maps/place/1235+N+Post+St+Parking+Lot/data=!4m7!3m6!1s0x549e19018d20248f:0x4b7b0aa6ab67b33f!8m2!3d47.6689894!4d-117.4240526!16s%2Fg%2F11fl0fbdn3!19sChIJjyQgjQEZnlQRP7Nnq6YKe0s,1235 N Post St Parking Lot,4.2,5,Parking lot,"1235 N Post St, Spokane, WA 99201, United States","MH9G+H9 Spokane, Washington, USA",,+1 509-926-3366,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=m5dKy1UzH2-UyRQYQGu3Fg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=303.58124&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Spokane+Spokane+WA/@47.6579711,-117.4235319,14z",2025-10-28T19:01:48.609Z,,
https://www.google.com/maps/place/178+W+8th+Ave+Parking/data=!4m7!3m6!1s0x549e187c8808bc5f:0xf867c3cdac771432!8m2!3d47.6486585!4d-117.4142911!16s%2Fg%2F11gd67yq2g!19sChIJX7wIiHwYnlQRMhR3rM3DZ_g,178 W 8th Ave Parking,2.3,7,Parking lot,"178W W 8th Ave, Spokane, WA 99204, United States","JHXP+F7 Spokane, Washington, USA",,,,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSw5g3VecxvgorEPDGxslL3nJ9Nw8L2QclS0AjVJCUdhtVuVAuA4SbEXvYKeiBKe5TVVXeJxngVYnur6LLQZbxJvkJm8xQIMGtMf46QA6Awd4Wao1gljn6BTYvyq49dokEQmp8c4iw=w408-h725-k-no,false,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Spokane+Spokane+WA/@47.6579711,-117.4235319,14z",2025-10-28T19:01:51.730Z,,
https://www.google.com/maps/place/724+S+Division+St+Garage/data=!4m7!3m6!1s0x549e187c5512d335:0x5dd970b368ec2d02!8m2!3d47.6493131!4d-117.4121911!16s%2Fg%2F11gd67qp0x!19sChIJNdMSVXwYnlQRAi3saLNw2V0,724 S Division St Garage,4.0,9,Parking lot,"724S S Division St, Spokane, WA 99204, United States","JHXQ+P4 Spokane, Washington, USA",,,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=x2urkl0yAi1WbhukGRvLhw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=206.75264&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Spokane+Spokane+WA/@47.6579711,-117.4235319,14z",2025-10-28T19:01:54.757Z,,
https://www.google.com/maps/place/803+N+Post+St+Parking/data=!4m7!3m6!1s0x549e1858a952e409:0x95d7290947dfce1!8m2!3d47.6649735!4d-117.4243145!16s%2Fg%2F11jz5fz6nq!19sChIJCeRSqVgYnlQR4fx9lJByXQk,803 N Post St Parking,2.0,4,Parking lot,"803 N Post St, Spokane, WA 99201, United States","MH7G+X7 Spokane, Washington, USA",,+1 509-489-8697,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=iJG2xxKovqVeJAoS-5FgPA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=178.12605&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Spokane+Spokane+WA/@47.6579711,-117.4235319,14z",2025-10-28T19:01:57.658Z,,
https://www.google.com/maps/place/418+W+Main+Parking+Lot/data=!4m7!3m6!1s0x549e199e2ca8f647:0x878130834d17f8ab!8m2!3d47.659225!4d-117.419059!16s%2Fg%2F11r9d55fwz!19sChIJR_aoLJ4ZnlQRq_gXTYMwgYc,418 W Main Parking Lot,,,Parking lot,"Parking lot, 418 W Main Ave, Spokane, WA 99201, United States","MH5J+M9 Spokane, Washington, USA",https://parkabm.com/facilities/418-w-main-lot/,+1 509-324-0604,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=tSEjshcNFazd6gFM0IjE_A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=286.42245&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Spokane+Spokane+WA/@47.6579711,-117.4235319,14z",2025-10-28T19:02:00.398Z,,
https://www.google.com/maps/place/Spokane+Parking+Violations/data=!4m7!3m6!1s0x549e18591b7f27df:0xa0233b690c7372cb!8m2!3d47.6656439!4d-117.428976!16s%2Fg%2F1wk4csmf!19sChIJ3yd_G1kYnlQRy3JzDGk7I6A,Spokane Parking Violations,1.5,8,City government office,"Public Safety Building, 1100 W Mallon Ave, Spokane, WA 99260, United States","MH8C+7C Spokane, Washington, USA",http://www.spokanecity.org/,+1 509-625-4410,Open ⋅ Closes 5 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=0F-Mqz3xqfWivb-rpzTk3Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=293.6997&pitch=0&thumbfov=100,false,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Spokane+Spokane+WA/@47.6579711,-117.4235319,14z",2025-10-28T19:02:05.394Z,,
https://www.google.com/maps/place/The+Davenport+Grand+Self-Parking+Garage/data=!4m7!3m6!1s0x549e191f33264713:0xc5e58998313c23a8!8m2!3d47.6594344!4d-117.4178824!16s%2Fg%2F11tdz7zlp3!19sChIJE0cmMx8ZnlQRqCM8MZiJ5cU,The Davenport Grand Self-Parking Garage,3.4,10,Parking garage,"203 N Washington St, Spokane, WA 99201, United States","MH5J+QR Spokane, Washington, USA",,+1 509-458-3330,Open 24 hours,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=2Cb4uQ2reuf9fhe4hlmXXw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=305.07965&pitch=0&thumbfov=100,false,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Spokane+Spokane+WA/@47.6579711,-117.4235319,14z",2025-10-28T19:02:10.627Z,,
https://www.google.com/maps/place/The+Davenport+Grand+Hotel/data=!4m7!3m6!1s0x549e188a975701df:0x6e8546a43531ff8f!8m2!3d47.6595648!4d-117.4170003!16s%2Fg%2F11jz5f903v!19sChIJ3wFXl4oYnlQRj_8xNaRGhW4,The Davenport Grand Hotel,4.0,8,Parking lot,"200 N Washington St, Spokane, WA 99201, United States","MH5M+R5 Spokane, Washington, USA",,+1 800-918-9344,,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwcReSu_gbRU4NsJGKs2C4c75v_GQgvtwdG1w7J8Y2nfsZgsfXRcoVelvG49yR4BsthuMQfAs065gKROCRqTx41dTOB4zKS3H9WKXvgSxcnCnjNmAQpXo8mPF4atht21vJ2jZc=w408-h342-k-no,false,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Spokane+Spokane+WA/@47.6579711,-117.4235319,14z",2025-10-28T19:02:13.726Z,,
https://www.google.com/maps/place/Spokane+Code+Enforcement/data=!4m7!3m6!1s0x549e185e2de87597:0xda5c96e79e81cd8b!8m2!3d47.6604775!4d-117.4242105!16s%2Fg%2F1tgm2kw1!19sChIJl3XoLV4YnlQRi82BnueWXNo,Spokane Code Enforcement,1.7,15,City government office,"808 W Spokane Falls Blvd, Spokane, WA 99201, United States","MH6G+58 Spokane, Washington, USA",https://my.spokanecity.org/codeenforcement/,+1 509-755-2489,Open ⋅ Closes 6 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=PQy6fv9KOF8Snx3w6yvYPg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=351.9402&pitch=0&thumbfov=100,false,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,Closed,Closed,7 am–6 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Spokane+Spokane+WA/@47.6579711,-117.4235319,14z",2025-10-28T19:02:18.805Z,,
"https://www.google.com/maps/place/The+Davenport+Tower,+Autograph+Collection/data=!4m10!3m9!1s0x549e18612d10b981:0x65251ef302df99c5!5m2!4m1!1i2!8m2!3d47.6564462!4d-117.4233628!16s%2Fg%2F11b6pz9psy!19sChIJgbkQLWEYnlQRxZnfAvMeJWU","The Davenport Tower, Autograph Collection",4.5,1907,,"111 S Post St, Spokane, WA 99201, United States","MH4G+HM Spokane, Washington, USA",https://www.marriott.com/en-us/hotels/gegat-the-davenport-tower-autograph-collection/overview/?scid=f2ae0541-1279-4f24-b197-a979c79310b0,+1 509-789-6965,,,https://lh3.googleusercontent.com/p/AF1QipO8VhkscBFtEBnyo3N0CgyH_DZEOv0NDMg0D-hG=w408-h272-k-no,true,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Spokane+Spokane+WA/@47.6579711,-117.4235319,14z",2025-10-28T19:02:22.312Z,,
"https://www.google.com/maps/place/The+Louie,+A+Davenport+Hotel,+Autograph+Collection/data=!4m10!3m9!1s0x549e1860ce0e613b:0xa42045dbc765ad05!5m2!4m1!1i2!8m2!3d47.6573333!4d-117.4236907!16s%2Fg%2F1wnf0s6k!19sChIJO2EOzmAYnlQRBa1lx9tFIKQ","The Louie, A Davenport Hotel, Autograph Collection",4.3,303,,"808 W Sprague Ave, Spokane, WA 99201, United States","MH4G+WG Spokane, Washington, USA",https://www.marriott.com/en-us/hotels/gegal-the-louie-a-davenport-hotel-autograph-collection/overview/?scid=f2ae0541-1279-4f24-b197-a979c79310b0,+1 509-747-9750,,,https://lh3.googleusercontent.com/gps-proxy/ALd4DhFtgGovFMNpqHTR2PEBGjrIhHZIbWyl2QRBgjojmczzhB0phI15LYHQGRuQeZVXtpOSDgzAu2nkFFT0RTxwLfRuNH7KlpYKqp5bZ6uWU1G_mpTePTS0u2301V99_uj3Yts5GqF41Al6cbTQHmudecaxLxP4jPxReQa9CZAdvGCAoO6EH-Lp6GaQIfWYMVjrlXzGZ_s=w408-h271-k-no,true,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Spokane+Spokane+WA/@47.6579711,-117.4235319,14z",2025-10-28T19:02:25.711Z,,
https://www.google.com/maps/place/OmniPark/data=!4m7!3m6!1s0x549e1861d2bb388f:0x60f899b531a3df43!8m2!3d47.6538584!4d-117.4350745!16s%2Fg%2F11clsgl61d!19sChIJjzi70mEYnlQRQ9-jMbWZ-GA,OmniPark,4.0,1,Software company,"1520 W 3rd Ave, Spokane, WA 99201, United States","MH37+GX Spokane, Washington, USA",http://omnipark.com/,+1 888-991-7275,Open ⋅ Closes 4:30 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=6fR14a3w5h8j_ENknDmo7Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=132.15685&pitch=0&thumbfov=100,true,7:30 am–4:30 pm,7:30 am–4:30 pm,7:30 am–4:30 pm,7:30 am–4:30 pm,Closed,Closed,7:30 am–4:30 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Spokane+Spokane+WA/@47.6579711,-117.4235319,14z",2025-10-28T19:02:30.804Z,,
"https://www.google.com/maps/place/Davenport+Hotel,+Autograph+Collection/data=!4m10!3m9!1s0x549e18672ba638a1:0x9e550651d9c517ec!5m2!4m1!1i2!8m2!3d47.6568182!4d-117.4245875!16zL20vMGJ0a3Q2!19sChIJoTimK2cYnlQR7BfF2VEGVZ4","Davenport Hotel, Autograph Collection",4.6,4013,,"10 S Post St, Spokane, WA 99201, United States","MH4G+P5 Spokane, Washington, USA",https://www.marriott.com/en-us/hotels/gegak-davenport-hotel-autograph-collection/overview/?scid=f2ae0541-1279-4f24-b197-a979c79310b0,+1 509-455-8888,,,https://lh3.googleusercontent.com/gps-proxy/ALd4DhFBv_1E8TE_6c9GGi7W2AsSw23OrVkynpjDFeNrLL6NB8R1Ox5AC6IDinjuLeFy2thsgJOcwS2iwZ-ArE3UWEMH81NIQcBZi9WImsUOEiq6CkmshjfrDYcDQPQXtJ9bR-AaktddET503QYo1Iirz4ujoIWXWT5KiOWlMm2RjcR9IRsE7y_x5s7UPGKVUF0FoFg9Lmg=w408-h272-k-no,true,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Spokane+Spokane+WA/@47.6579711,-117.4235319,14z",2025-10-28T19:02:34.431Z,,
https://www.google.com/maps/place/Paulsen+Center/data=!4m7!3m6!1s0x549e1861b658c13b:0xe42e92f54e84206c!8m2!3d47.6576061!4d-117.4182042!16s%2Fg%2F1v42fj3v!19sChIJO8FYtmEYnlQRbCCETvWSLuQ,Paulsen Center,4.2,122,Business center,"421 W Riverside Ave, Spokane, WA 99201, United States","MH5J+2P Spokane, Washington, USA",http://paulsencenter.com/,+1 509-624-6788,Open ⋅ Closes 5 pm ⋅ Reopens 9 pm,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwK4d4DqbaGviEPvz77U77MlX5h2js3GaiowUJ5B7iphNsJPcAjIUmAxDQ5X8ZR28l2d-aSMWDeu5M47K70pV6vWcn9_q293ycVzX163Yh_NVUgLRjFxwQHbdbh2uMgf-igkGo=w408-h306-k-no,true,"12 am–5 pm, 9 pm–12 am","12 am–5 pm, 9 pm–12 am","12 am–5 pm, 9 pm–12 am","12 am–5 pm, 9 pm–12 am",Closed,Closed,9 pm–12 am,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Spokane+Spokane+WA/@47.6579711,-117.4235319,14z",2025-10-28T19:02:39.958Z,,
https://www.google.com/maps/place/Good+Water+Logistics/data=!4m7!3m6!1s0x2ade57b35b81d331:0x63c7f02a232d9ed4!8m2!3d47.6561674!4d-117.4215458!16s%2Fg%2F11kpr2qh17!19sChIJMdOBW7NX3ioR1J4tIyrwx2M,Good Water Logistics,4.6,18,Transportation service,"601 W 1st Ave Suite 1400, Spokane, WA 99201, United States","MH4H+F9 Spokane, Washington, USA",http://goodwaterlogistics.org/,+1 509-339-9556,Open 24 hours,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=uiJGvfNiLcolvgGmF0Q5YQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=317.4428&pitch=0&thumbfov=100,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Spokane+Spokane+WA/@47.6579711,-117.4235319,14z",2025-10-28T19:02:45.230Z,,
