placeUrl,title,rating,reviewCount,category,attributes,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,saturday,sunday,monday,tuesday,wednesday,thursday,friday,query,timestamp,info,isBlackOwned
https://www.google.com/maps/place/Marine+Electric+Systems+LLC/data=!4m7!3m6!1s0x89b7f6405173f763:0x71cb4290fb8bc1bb!8m2!3d38.9738806!4d-76.4808784!16s%2Fg%2F1tdzxmbc!19sChIJY_dzUUD2t4kRu8GL-5BCy3E,Marine Electric Systems LLC,4.9,35,Boat repair shop,,"326 First St Suite 400, Annapolis, MD 21403, United States","XGF9+HJ Annapolis, Maryland, USA",http://www.marineelectricsystems.net/index.html,+1 410-263-0807,Closed · Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipMidsFzhAxxIBwhYzEdE-902zpKBraX5N3d38TO=w408-h306-k-no,true,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Annapolis+MD/@38.9713816,-76.4790021,14z",2026-01-10T22:53:22.858Z,,
https://www.google.com/maps/place/Dawson+Electric/data=!4m7!3m6!1s0x89b7f12b7504a91d:0x85e12d276ad667e0!8m2!3d38.99045!4d-76.5518884!16s%2Fg%2F1tf1cn6_!19sChIJHakEdSvxt4kR4GfWaict4YU,Dawson Electric,4.0,4,Electrician,,"2557 Housley Rd, Annapolis, MD 21401, United States","XCRX+56 Annapolis, Maryland, USA",,+1 410-266-5754,Closed · Opens 8 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=xc1sBd9hiLpXmEE9G8aQlQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=127.93169&pitch=0&thumbfov=100,true,Closed,Closed,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,"https://www.google.com/maps/search/generator+installation+services+in+Annapolis+MD/@38.9713816,-76.4790021,14z",2026-01-10T22:53:27.214Z,,
https://www.google.com/maps/place/JM+Mullen+Electric/data=!4m7!3m6!1s0x89b7f0cfebf6738b:0x91c4c8b44d2c1e14!8m2!3d39.0064947!4d-76.5592925!16s%2Fg%2F11l5tmbtgs!19sChIJi3P268_wt4kRFB4sTbTIxJE,JM Mullen Electric,5.0,1,Electrician,,"1825 Generals Hwy, Annapolis, MD 21401, United States","2C4R+H7 Annapolis, Maryland, USA",https://www.jmmullenelectric.com/contact-us,+1 410-266-6316,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=wAyppdC4lKrTQT8LQCDbww&cb_client=search.gws-prod.gps&w=408&h=240&yaw=35.42199&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/generator+installation+services+in+Annapolis+MD/@38.9713816,-76.4790021,14z",2026-01-10T22:53:29.658Z,,
"https://www.google.com/maps/place/Coastal+Co.,+Inc./data=!4m7!3m6!1s0x89b7f6dc735cdf65:0xce7eb24b7f2094a3!8m2!3d38.985458!4d-76.530998!16s%2Fg%2F1tmg7fxv!19sChIJZd9cc9z2t4kRo5Qgf0uyfs4","Coastal Co., Inc.",4.8,689,HVAC contractor,,"25 Hudson St, Annapolis, MD 21401, United States","XFP9+5J Annapolis, Maryland, USA",https://coastalhvac.biz/,+1 410-919-0110,Closed · Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipORx_vfzdFiScpFivplAlC3aoelc0ufLleuHSfd=w426-h240-k-no,true,Closed,Closed,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,"https://www.google.com/maps/search/generator+installation+services+in+Annapolis+MD/@38.9713816,-76.4790021,14z",2026-01-10T22:53:33.994Z,,
https://www.google.com/maps/place/Annapolis+Bishop+Electric/data=!4m7!3m6!1s0x89b7f7d8f81a42f1:0x9332bd063a38289e!8m2!3d39.0287206!4d-76.5045011!16s%2Fg%2F11vwdw6y7q!19sChIJ8UIa-Nj3t4kRnig4Oga9MpM,Annapolis Bishop Electric,5.0,28,Electrical installation service,,"Arnold Rd, Arnold, MD 21012, United States","2FHW+F5 Arnold, Maryland, USA",https://annapolisbishopelectric.com/,+1 443-852-9761,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipOdQEauIgVvkOkFqAqRz9eGHKJpSecDe2ez07vU=w428-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Annapolis+MD/@38.9713816,-76.4790021,14z",2026-01-10T22:53:38.667Z,,
https://www.google.com/maps/place/B%26B+Co.+Inc./data=!4m7!3m6!1s0x89b7f12d3f14251d:0xfefe390fdb7e5c5e!8m2!3d38.9854241!4d-76.5499945!16s%2Fg%2F1vd3wpv0!19sChIJHSUUPy3xt4kRXlx-2w85_v4,B&B Co. Inc.,4.7,30,Air conditioning contractor,,"109 Defense Hwy, Annapolis, MD 21401, United States","XFP2+52 Annapolis, Maryland, USA",,+1 410-266-7900,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=2Ee7YQ-hSpBkyvjI8dL-DA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=161.1385&pitch=0&thumbfov=100,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Annapolis+MD/@38.9713816,-76.4790021,14z",2026-01-10T22:53:43.370Z,,
https://www.google.com/maps/place/Rexel/data=!4m7!3m6!1s0x89b7f6ea5df3cc95:0x2eaa9d1ca9bf96a0!8m2!3d38.9768984!4d-76.521537!16s%2Fg%2F1tj58nt2!19sChIJlczzXer2t4kRoJa_qRydqi4,Rexel,4.8,14,Electrical supply store,"Provider of a wide range of electrical supplies for industrial, commercial & residential use. · In-store shopping · In-store pick-up · Delivery","1798 - B, Margaret Ave, Annapolis, MD 21401, United States","XFGH+Q9 Annapolis, Maryland, USA",https://www.rexelusa.com/locations/MD/Annapolis/3112?utm_source=local-listings&utm_medium=organic&utm_content=GMB,+1 410-990-1290,"Closed · Opens 6:30 am Mon

Confirmed by this business 4 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxz9vDDivJKRdKIBXnb90C57sR3Hdf8Ia9C0njtXF25fCljqiZYlGwoljZp8te65Mv_6vtCGbS_lDcA6fAwYCUHyMDd2DCKsMGriKCCLZDV8Ad0mx0aGic_Dyrkd1RMbbWZETCT=w426-h240-k-no,true,Closed,Closed,6:30 am–4:30 pm,6:30 am–4:30 pm,6:30 am–4:30 pm,6:30 am–4:30 pm,6:30 am–4:30 pm,"https://www.google.com/maps/search/generator+installation+services+in+Annapolis+MD/@38.9713816,-76.4790021,14z",2026-01-10T22:53:47.824Z,,
"https://www.google.com/maps/place/Staton+Heating,+Cooling+%26+Plumbing/data=!4m7!3m6!1s0x89b7f6e916c6ef05:0x405431446c775b9c!8m2!3d38.982877!4d-76.5283141!16s%2Fg%2F1pp2t_l23!19sChIJBe_GFun2t4kRnFt3bEQxVEA","Staton Heating, Cooling & Plumbing",4.9,2806,HVAC contractor,,"1991 Moreland Pkwy, Annapolis, MD 21401, United States","XFMC+5M Annapolis, Maryland, USA",https://callstaton.com/?utm_source=google&utm_medium=gbp,+1 410-220-1748,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipNPFMDIRmEg7OzoZ7J8GAiDLvEWbrevLzQ4LAGA=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Annapolis+MD/@38.9713816,-76.4790021,14z",2026-01-10T22:53:52.425Z,,
https://www.google.com/maps/place/Maryland+Electrical+Services+LLC/data=!4m7!3m6!1s0x89b81d3620af02f9:0x954be4ee50a25c8d!8m2!3d39.014568!4d-76.433131!16s%2Fg%2F11ckjdcs7q!19sChIJ-QKvIDYduIkRjVyiUO7kS5U,Maryland Electrical Services LLC,5.0,3,Electrician,,"1677 Homewood Landing Rd, Annapolis, MD 21409, United States","2H78+RP Annapolis, Maryland, USA",http://marylandelectricalservices.biz/,+1 410-271-5082,,https://lh3.googleusercontent.com/p/AF1QipMU2V6HHZYMiE9iN9CxWA_nYIQVcE_NdvFxU2Hb=w408-h544-k-no,true,,,,,,,,"https://www.google.com/maps/search/generator+installation+services+in+Annapolis+MD/@38.9713816,-76.4790021,14z",2026-01-10T22:53:54.806Z,,
https://www.google.com/maps/place/Home+Services+at+The+Home+Depot/data=!4m7!3m6!1s0x89b7f75b68e0967d:0x75d878c5770210da!8m2!3d38.977489!4d-76.5421071!16s%2Fg%2F11n98pnd93!19sChIJfZbgaFv3t4kR2hACd8V42HU,Home Services at The Home Depot,5.0,1,Contractor,,"55 Forest Plaza, Annapolis, MD 21401, United States","XFG5+X5 Annapolis, Maryland, USA",https://www.homedepot.com/l/S-Annapolis/MD/Annapolis/21401/2589/services?emt=HSGMBGoogleMaps,+1 844-476-2140,"Open · Closes 9 pm

Updated by this business 7 days ago",https://lh3.googleusercontent.com/p/AF1QipPaiV9upG6vSTnnQO8aakaDJ6F2v_c3z1i0paS4=w408-h272-k-no,true,6 am–9 pm,8 am–8 pm,6 am–9 pm,6 am–9 pm,6 am–9 pm,6 am–9 pm,6 am–9 pm,"https://www.google.com/maps/search/generator+installation+services+in+Annapolis+MD/@38.9713816,-76.4790021,14z",2026-01-10T22:53:59.094Z,,
https://www.google.com/maps/place/NAPA+Auto+Parts+-+Annapolis/data=!4m7!3m6!1s0x89b7f6e8d0eb9bbb:0xdd428082bb564b4e!8m2!3d38.97813!4d-76.520588!16s%2Fg%2F1tkp0p8y!19sChIJu5vr0Oj2t4kRTktWu4KAQt0,NAPA Auto Parts - Annapolis,4.3,106,Auto parts store,· In-store shopping · Kerbside pickup · Delivery,"1750 McGuckian St, Annapolis, MD 21401, United States","XFHH+7Q Annapolis, Maryland, USA",https://www.napaonline.com/en/MD/Annapolis/store/22203?cid=pl_gpc_google_dac_22203_ao,+1 410-263-2695,,https://lh3.googleusercontent.com/p/AF1QipMBy7RmsgrbzgZqgPXq8SGw0j0Ll9Cm9MjZA0jK=w408-h272-k-no,true,7:30 am–5 pm,9 am–5 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,"https://www.google.com/maps/search/generator+installation+services+in+Annapolis+MD/@38.9713816,-76.4790021,14z",2026-01-10T22:54:03.587Z,,
https://www.google.com/maps/place/Heidler+Inc/data=!4m7!3m6!1s0x89b7f6f9ca0b88d7:0x5b10d5da9a5b710a!8m2!3d38.979967!4d-76.5057185!16s%2Fg%2F1vbl8gz5!19sChIJ14gLyvn2t4kRCnFbmtrVEFs,Heidler Inc,4.8,494,Plumber,,"208 Taylor Ave, Annapolis, MD 21401, United States","XFHV+XP Annapolis, Maryland, USA",https://www.heidlerplumbing.com/?utm_source=google&utm_medium=organic&utm_campaign=gmb-profile-annapolis,+1 410-324-2367,Closed · Opens 7 am Mon,https://lh3.googleusercontent.com/p/AF1QipMzj3OpxlR7TLbvbQ3F5-pEfiGS4YlBY31ycF61=w408-h544-k-no,true,Closed,Closed,7 am–4:30 pm,7 am–4:30 pm,7 am–4:30 pm,7 am–4:30 pm,7 am–4:30 pm,"https://www.google.com/maps/search/generator+installation+services+in+Annapolis+MD/@38.9713816,-76.4790021,14z",2026-01-10T22:54:08.150Z,,
https://www.google.com/maps/place/Home+Services+at+The+Home+Depot/data=!4m7!3m6!1s0x89b7f132029f88eb:0x10c3a7b6d32d7be!8m2!3d38.983644!4d-76.553882!16s%2Fg%2F11bwypq8pr!19sChIJ64ifAjLxt4kRvtcybXs6DAE,Home Services at The Home Depot,3.8,4,Contractor,,"145 Defense Hwy, Annapolis, MD 21401, United States","XCMW+FC Annapolis, Maryland, USA",https://www.homedepot.com/l/Annapolis/MD/Annapolis/21401/2557/services?emt=HSGMBGoogleMaps,+1 844-476-2140,"Open · Closes 9 pm

Updated by this business 1 week ago",https://lh3.googleusercontent.com/p/AF1QipPljCN5zxtiP3AydF3Ctki9YICEjP5QpReAIBT4=w408-h272-k-no,true,6 am–9 pm,8 am–8 pm,6 am–9 pm,6 am–9 pm,6 am–9 pm,6 am–9 pm,6 am–9 pm,"https://www.google.com/maps/search/generator+installation+services+in+Annapolis+MD/@38.9713816,-76.4790021,14z",2026-01-10T22:54:12.514Z,,
https://www.google.com/maps/place/Green+Industries/data=!4m7!3m6!1s0x89b7f72683c2e273:0x92b6e2e0846c32f8!8m2!3d38.985281!4d-76.531274!16s%2Fg%2F11t1k250fs!19sChIJc-LCgyb3t4kR-DJshODitpI,Green Industries,5.0,335,Lawn mower store,· In-store shopping · In-store pick-up · Delivery,"23 Hudson St, Annapolis, MD 21401, United States","XFP9+4F Annapolis, Maryland, USA",https://www.greenindustriesequipment.com/,+1 410-261-4519,Closed · Opens 8 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxjKHaoyB7iDyuogSSDCFbRgb38ArfxFCuOXuHqv6OPR85o6J4Ojn7M_bKxtQlgb-rr-RwDWylWAiwd_v7p7Lyu94OBldgCzJpWobiW9acXsM8tzn1c4ZT-PrzEolgmHDGkFAdQ=w408-h544-k-no,true,9 am–2 pm,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Annapolis+MD/@38.9713816,-76.4790021,14z",2026-01-10T22:54:17.295Z,,
https://www.google.com/maps/place/The+Home+Depot/data=!4m7!3m6!1s0x89b7f131f80cf579:0x94d639f58499aea5!8m2!3d38.9837414!4d-76.5540061!16s%2Fg%2F1tfw3ygd!19sChIJefUM-DHxt4kRpa6ZhPU51pQ,The Home Depot,4.2,1043,Home improvement store,"Chain home improvement retailer for tools, appliances & other products (some offer truck rentals). · In-store shopping · Kerbside pickup · Delivery","145 Defense Hwy, Annapolis, MD 21401, United States","XCMW+F9 Annapolis, Maryland, USA",https://www.homedepot.com/l/Annapolis/MD/Annapolis/21401/2557?emt=MSGMBGoogleMaps,+1 410-571-0820,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzosxNqiRlK_cqBwxn6-_Q-jXzie3jY07HUL6qrc7JXV-bM--JwjlbhByQ9FSqlMAgmiwwtxKDVgtuONkjcvNqflSIbnmnXXvRmnORtaLgnx2SeUcJP6PA9BmQ-nbicmMXSY7du=w426-h240-k-no,true,6 am–10 pm,8 am–8 pm,6 am–10 pm,6 am–10 pm,6 am–10 pm,6 am–10 pm,6 am–10 pm,"https://www.google.com/maps/search/generator+installation+services+in+Annapolis+MD/@38.9713816,-76.4790021,14z",2026-01-10T22:54:21.833Z,,
https://www.google.com/maps/place/The+Home+Depot/data=!4m7!3m6!1s0x89b7f6ceb6b04005:0xa1e39cbdd50e4532!8m2!3d38.9778151!4d-76.5421473!16s%2Fg%2F1tngr5lt!19sChIJBUCwts72t4kRMkUO1b2c46E,The Home Depot,4.1,998,Home improvement store,"Chain home improvement retailer for tools, appliances & other products (some offer truck rentals). · In-store shopping · In-store pick-up · Delivery","55 Forest Plaza, Annapolis, MD 21401, United States","XFH5+44 Annapolis, Maryland, USA",https://www.homedepot.com/l/S-Annapolis/MD/Annapolis/21401/2589?emt=MSGMBGoogleMaps,+1 410-897-9077,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzGKbc40KzawsGJJCAuqwtrqVdikw7TQHqvy173HYErXV9z_Zmu4xJbEFVA8iNyWQF1BMeIB52K2NkEUcTcRA-TX2BJ6JZf-0CmPtt9XoUDH0XRi-2AJzQv_5hy7TVliHcEV_M=w408-h408-k-no,true,6 am–8 pm,8 am–8 pm,6 am–8 pm,6 am–8 pm,6 am–8 pm,6 am–8 pm,6 am–8 pm,"https://www.google.com/maps/search/generator+installation+services+in+Annapolis+MD/@38.9713816,-76.4790021,14z",2026-01-10T22:54:26.313Z,,
https://www.google.com/maps/place/K%26B+Ace+Hardware/data=!4m7!3m6!1s0x89b7f6799b65be3f:0x8788ec15bffda754!8m2!3d38.9508779!4d-76.4934818!16s%2Fg%2F1wk4dyyv!19sChIJP75lm3n2t4kRVKf9vxXsiIc,K&B Ace Hardware,4.5,166,Hardware store,· In-store shopping · Kerbside pickup · Delivery,"912 Forest Dr, Annapolis, MD 21403, United States","XG24+9J Annapolis, Maryland, USA",http://www.kbacehardware.com/?utm_source=google&utm_medium=local&utm_campaign=localmaps&utm_content=19253,+1 410-268-3939,"Closes soon · 6 pm · Opens 8 am Sun

Confirmed by this business 6 weeks ago",https://lh3.googleusercontent.com/p/AF1QipMSveF0B6okqz8T7iH9G9I9P_onMeqej722w5Rq=w408-h306-k-no,true,7 am–6 pm,8 am–6 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,"https://www.google.com/maps/search/generator+installation+services+in+Annapolis+MD/@38.9713816,-76.4790021,14z",2026-01-10T22:54:30.716Z,LGBTQ+ friendly,
https://www.google.com/maps/place/Capital+Electric/data=!4m7!3m6!1s0x89b7f6e9672269ef:0x31f57d90b5b3dfd9!8m2!3d38.9758736!4d-76.5215103!16s%2Fg%2F1td7d136!19sChIJ72kiZ-n2t4kR2d-ztZB99TE,Capital Electric,4.6,23,Electrical supply store,· In-store shopping · In-store pick-up · Delivery,"1816 George Ave, Annapolis, MD 21401, United States","XFGH+89 Annapolis, Maryland, USA",https://www.capitalelectricsupply.com/?utm_source=google&utm_medium=organic&utm_campaign=gmb-listing&utm_content=annapolis-branch,+1 410-919-2400,Closed · Opens 6:30 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=I7D7j6M18Is7iJX4oj49iQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=357.0071&pitch=0&thumbfov=100,true,Closed,Closed,6:30 am–4:30 pm,6:30 am–4:30 pm,6:30 am–4:30 pm,6:30 am–4:30 pm,6:30 am–4:30 pm,"https://www.google.com/maps/search/generator+installation+services+in+Annapolis+MD/@38.9713816,-76.4790021,14z",2026-01-10T22:54:35.300Z,,
