placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,tuesday,wednesday,thursday,friday,saturday,sunday,monday,query,timestamp,error,attributes,info
https://www.google.com/maps/place/H+parking-+GARDENS+PARKING+WEEKENDS+ONLY/data=!4m7!3m6!1s0x89ace6aa3e2f72d7:0x377be44d31633076!8m2!3d36.0046849!4d-78.9307095!16s%2Fg%2F11c20sg1vh!19sChIJ13IvPqrmrIkRdjBjMU3kezc,H parking- GARDENS PARKING WEEKENDS ONLY,3.8,9,Parking lot,"264-298 Anderson St, Durham, NC 27705, United States","2339+VP Durham, North Carolina, USA",,,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzjqsHyRexd2PtxivDAJ2ZKLj-bmyrw_uBgv4jpqPQvA8ZqgHhxdyqCTEVNhfwRgqDOlKGICXBu_7JHjASUbWMo_pkBVHN_6yadZSmSoXHbHcxsMzwKvj0frTKaSv5jtKkpW-J5=w408-h306-k-no,false,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Duke+Park+Durham+NC/@36.0127678,-78.8906295,14z",2025-10-28T18:33:19.699Z,,,
https://www.google.com/maps/place/Durham+ID+Parking+Garage/data=!4m7!3m6!1s0x89ace473b32d67c5:0x5ec68721811f0bce!8m2!3d35.999096!4d-78.9024369!16s%2Fg%2F11d_7nj65b!19sChIJxWcts3PkrIkRzgsfgSGHxl4,Durham ID Parking Garage,3.5,10,Parking garage,"325 Roney St, Durham, NC 27701, United States","X3XX+J2 Durham, North Carolina, USA",https://www.parkerbill.com/landing?EQS=55bS8F3u44R1UTpuIYPdoQ%3D%3D,,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipMG9alYh8LlCgAJV-ekgAJe3aqhqGf1ULCyVnBp=w408-h408-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Duke+Park+Durham+NC/@36.0127678,-78.8906295,14z",2025-10-28T18:33:24.929Z,,,
https://www.google.com/maps/place/Chapel+Hill+Street+Parking+Garage/data=!4m7!3m6!1s0x89ace471efe38a1f:0xc99daff447a550df!8m2!3d35.99683!4d-78.8999065!16s%2Fg%2F1tdkn2mn!19sChIJH4rj73HkrIkR31ClR_Svnck,Chapel Hill Street Parking Garage,3.8,55,Parking garage,"326 E Chapel Hill St, Durham, NC 27701, United States","X4W2+P2 Durham, North Carolina, USA",https://www.parkdurham.org/161/Parking-Garages,+1 919-680-2481,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzlkSfN-xuVrWUcsvAcWJsZVa1-fxJ9yLMXsC6dlNFYUGgKeTr5SAns43n0yYeAJNYOL2MJjtJE-eJeqIZwHKvPJrjzSEK3DN9wU7VGfmkRkklvMN2Bq7I9hFgbXJRa1HTrnq8N=w408-h306-k-no,false,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Duke+Park+Durham+NC/@36.0127678,-78.8906295,14z",2025-10-28T18:33:28.135Z,,,
https://www.google.com/maps/place/Durham+Public+Parking+Lot+%238/data=!4m7!3m6!1s0x89ace46e38f95157:0x28211b5e9bcaca98!8m2!3d35.9950125!4d-78.8984703!16s%2Fg%2F11c32mxtm2!19sChIJV1H5OG7krIkRmMrKm14bISg,Durham Public Parking Lot #8,5.0,2,Parking lot,"215-237 E Parrish St, Durham, NC 27701, United States","X4W2+2J Durham, North Carolina, USA",https://www.parkdurham.org/162/Surface-Parking-Lots,+1 919-560-4157,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=mCEU4avAiR39I6oGO-G90w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=244.00087&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Duke+Park+Durham+NC/@36.0127678,-78.8906295,14z",2025-10-28T18:33:31.388Z,,,
https://www.google.com/maps/place/Parking+and+Transportation+Services/data=!4m7!3m6!1s0x89ace4029f9d904b:0x9c13aa21674fa39a!8m2!3d35.9961629!4d-78.9475405!16s%2Fg%2F1hm2cvvk3!19sChIJS5CdnwLkrIkRmqNPZyGqE5w,Parking and Transportation Services,2.1,37,University,"302 Science Dr, Durham, NC 27708, United States","X3W2+FX Durham, North Carolina, USA",http://parking.duke.edu/,+1 919-684-7275,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxMrz-SvROF321ZhVymXODIDiD0qBAr24lqVQxcudRwR8Y-fJc5p-QCobvj6gZAfbErqzPYsodV8xR-S4xAUvNpk1dMamJi2jZtN-Sa3nuWCzTnzakusHgtfhv_05dDe2HJu7U=w426-h240-k-no,false,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Duke+Park+Durham+NC/@36.0127678,-78.8906295,14z",2025-10-28T18:33:36.199Z,,,
https://www.google.com/maps/place/Duke+R1%2FR2+Parking+Lot/data=!4m7!3m6!1s0x89ace3096948d73d:0xed6f2aa2341d26cc!8m2!3d36.010637!4d-78.9244961!16s%2Fg%2F11sgn53k6j!19sChIJPddIaQnjrIkRzCYdNKIqb-0,Duke R1/R2 Parking Lot,,,Parking lot,"2352 Hillsborough Rd, Durham, NC 27705, United States","236G+76 Durham, North Carolina, USA",,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=qSw16iaelIwJxGk1gS9e_w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=6.792813&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Duke+Park+Durham+NC/@36.0127678,-78.8906295,14z",2025-10-28T18:33:39.212Z,,,
https://www.google.com/maps/place/Morgan+Rigsbee+Parking+Garage/data=!4m7!3m6!1s0x89ace57472a1f081:0x6a63e8173c6ab3c3!8m2!3d35.9978906!4d-78.8998067!16s%2Fg%2F11h5wb4kxq!19sChIJgfChcnTlrIkRw7NqPBfoY2o,Morgan Rigsbee Parking Garage,4.7,7,Parking garage,"105 W Morgan St, Durham, NC 27701, United States","X4X2+53 Durham, North Carolina, USA",https://www.parkdurham.org/161/Parking-Garages,+1 919-560-4157,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyKKiwUo4C2mSO-zIefdR39WekRyyfK9sNES5WhfOJKL1uha8z09Emdi8c81Fox9skmVMUblpIWKm83Dv57ESwa3ufE7RVyLAB7eIdp6VkRUj2OlvFNPhg4UDEJtSTEWSstNT53=w408-h306-k-no,false,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Duke+Park+Durham+NC/@36.0127678,-78.8906295,14z",2025-10-28T18:33:42.382Z,,,
https://www.google.com/maps/place/Corcoran+Street+Parking+Garage/data=!4m7!3m6!1s0x89ace46dee1d9c93:0x87148813e00981f9!8m2!3d35.9953131!4d-78.9021669!16s%2Fg%2F1tc_xgp9!19sChIJk5wd7m3krIkR-YEJ4BOIFIc,Corcoran Street Parking Garage,3.4,26,Parking garage,"110 Corcoran St, Durham, NC 27701, United States","X3WX+44 Durham, North Carolina, USA",https://www.parkdurham.org/161/Parking-Garages,+1 919-560-4157,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyuQXLqdSeHXxBRUljlLd0LID37u-EIogQb-y2KI7YHGN6d-Spk3owJCD-pX5bLV-Dy_M2QwZdkKV1zCll8utpS87_hNsR8cVEWGeR-6veIEL-DfI--pmN98MVuCrSuvk0kHKaKZDS45xc2=w408-h272-k-no,false,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Duke+Park+Durham+NC/@36.0127678,-78.8906295,14z",2025-10-28T18:33:45.254Z,,,
https://www.google.com/maps/place/Bryan+Center+Parking+Garage/data=!4m7!3m6!1s0x89ace7af73ffd4d9:0xf93856a810b4dbef!8m2!3d36.0016288!4d-78.9421451!16s%2Fg%2F11h10zj830!19sChIJ2dT_c6_nrIkR79u0EKhWOPk,Bryan Center Parking Garage,3.9,40,Parking garage,"Durham, NC 27710, United States","2325+M4 Durham, North Carolina, USA",https://parking.duke.edu/visitor-parking/,,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzuGt5P2QQDtUCP5nNJ7D_avdvi9yKOEvayDoO2cyJFAEQEHdVy7PWCgYt328y3G75BXhosKoGPPzutuhrQrK5JHiB3KAZlKQH7v50YzEStV9GG-fvxSv_dvyXhsQsWFBi46KWX=w408-h544-k-no,false,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Duke+Park+Durham+NC/@36.0127678,-78.8906295,14z",2025-10-28T18:33:48.040Z,,,
"https://www.google.com/maps/place/Duke+University+Transit/@35.9999215,-78.9124897,17z/data=!3m1!4b1!4m6!3m5!1s0x89ace40e7d49fe31:0x9c345f915ac9a95c!8m2!3d35.9999215!4d-78.9124897!16s%2Fg%2F11cm0nqdf1",Duke University Transit,5.0,5,Corporate office,"712 Wilkerson Ave, Durham, NC 27701, United States","X3XQ+X2 Durham, North Carolina, USA",https://parking.duke.edu/buses/,+1 919-684-2218,,,false,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Duke+Park+Durham+NC/@36.0127678,-78.8906295,14z",2025-10-28T18:33:52.847Z,,,
https://www.google.com/maps/place/Duke+University+Science+Dr+Visitor+Lot/data=!4m7!3m6!1s0x89ace6bbd77dba01:0x86679a32d17e3888!8m2!3d35.9970679!4d-78.945589!16s%2Fg%2F11b6hv70yl!19sChIJAbp917vmrIkRiDh-0TKaZ4Y,Duke University Science Dr Visitor Lot,3.9,16,Parking lot,"Science Dr, Durham, NC 27708, United States","X3W3+RQ Durham, North Carolina, USA",,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=pH30OWw-uRZnnLHUN8ubyg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=36.533092&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Duke+Park+Durham+NC/@36.0127678,-78.8906295,14z",2025-10-28T18:33:55.816Z,,,
https://www.google.com/maps/place/SP%2B+Parking/data=!4m7!3m6!1s0x89ace7a333b28ea1:0xcf9f6f63c295a5ea!8m2!3d36.0077115!4d-78.9392668!16s%2Fg%2F11f7p166gt!19sChIJoY6yM6PnrIkR6qWVwmNvn88,SP+ Parking,4.0,1,Parking garage,"2351 Erwin Rd, Durham, NC 27705, United States","2356+37 Durham, North Carolina, USA",https://parking.com/durham/lot/eye-center-deck?utm_source=Yext&utm_medium=Yext&utm_campaign=Yext-NC,+1 919-684-7275,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=3Mkq3q-YRhVpRSHV3gAqJw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=234.56325&pitch=0&thumbfov=100,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Duke+Park+Durham+NC/@36.0127678,-78.8906295,14z",2025-10-28T18:34:00.617Z,,,
https://www.google.com/maps/place/Chemistry+Parking+Lot/data=!4m7!3m6!1s0x89ace6b6cbfb99e9:0x626c52a5214d2ed1!8m2!3d36.0019631!4d-78.9460038!16s%2Fg%2F11clwnnf0c!19sChIJ6Zn7y7bmrIkR0S5NIaVSbGI,Chemistry Parking Lot,4.6,12,Parking lot,"Circuit Dr, Durham, NC 27710, United States","2323+QH Durham, North Carolina, USA",,,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxlFeRsY9g1AlJSQ3HS_Nx4QIXSXXRXaqJI02uOgd80BftOP9gtezg-p373KB9_D-WQhL8tJjT-qKKsxfbcNskbKGGCmJ4feKwBCZ7rtpZhXa6_oe_xk60NGkGtgRu6kJnv0AEg=w408-h544-k-no,false,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Duke+Park+Durham+NC/@36.0127678,-78.8906295,14z",2025-10-28T18:34:03.602Z,,,
https://www.google.com/maps/place/Research+Drive+Parking+Garage/data=!4m7!3m6!1s0x89ace6b263a4b6cd:0xccbe5321a7c5eb27!8m2!3d36.0077774!4d-78.9410364!16s%2Fg%2F1hdzyxqcc!19sChIJzbakY7LmrIkRJ-vFpyFTvsw,Research Drive Parking Garage,3.7,21,Parking garage,"Eye Center Parking, Research Drive and Erwin Road, Research Dr, Durham, NC 27705, United States","2355+4H Durham, North Carolina, USA",http://parking.duke.edu/parking/zones_lots/full_listing.php#PGER,+1 919-684-8111,Open ⋅ Closes 11 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSz4wQwJh70_jvOJvpHgN2Y5GMQA03Nrf_VlyUVV-MSB_KfIixIX0D30jiRfY85N8fM0wfCy_0B3pB2p8FGMHEXI1UEhqkZkcYYsIENrK1hhu99RLAKIfF1ZlAcegy22IiRGQzLijg=w408-h544-k-no,false,7:55 am–11 pm,7:55 am–11 pm,7:55 am–11 pm,7:55 am–11 pm,Closed,Closed,7:55 am–11 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Duke+Park+Durham+NC/@36.0127678,-78.8906295,14z",2025-10-28T18:34:08.695Z,,,
https://www.google.com/maps/place/Event+Parking+Group+%26+ProValet+Parking/data=!4m7!3m6!1s0x89ace727e1e35855:0xc3e0e74dcf494f10!8m2!3d36.0093088!4d-78.9448592!16s%2Fg%2F11rpdcyzyy!19sChIJVVjj4SfnrIkREE9Jz03n4MM,Event Parking Group & ProValet Parking,,,Valet parking service,"2608 Erwin Rd Suite 148-230, Durham, NC 27705, United States","2354+P3 Durham, North Carolina, USA",http://parkingforevents.com/,+1 888-943-0001,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzoML87TCvO7z8_ZzKFhd9f2bp_R4fsd0R6aEHEwlz14pcNiWbzvFuEvGlYTW0rgG-W4eQ9OfC_lU5JlswDan_yiCjK39cWEwL-U8IowM6LmJUSB8PYiBzGN4UKLG9TJOEIM0s=w408-h306-k-no,false,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Duke+Park+Durham+NC/@36.0127678,-78.8906295,14z",2025-10-28T18:34:13.606Z,,,
https://www.google.com/maps/place/Event+Parking+Services/data=!4m7!3m6!1s0x89ace6b3719827fd:0x1be7f29be3737dc4!8m2!3d46.423669!4d-129.9427086!16s%2Fg%2F11c3k51nfw!19sChIJ_SeYcbPmrIkRxH1z45vy5xs,Event Parking Services,5.0,1,Service establishment,,,http://www.parkingforevents.com/,+1 888-706-8525,Open ⋅ Closes 8 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxpsxGOss0fbn4Zos3s9POXxjIaQoXiWj4i7-fPlnjafPJNOBV6dtkE8SQHd8cso1BIg0rNg-wsB3N42QNRToj3dWQtDWtnoTv-W5pFUyG4yd9bdZUn2O42CQFUj2fqFs2n-VQFzw=w408-h306-k-no,true,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,Closed,8 am–8 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Forest+Hills+Durham+NC/@35.9787288,-78.9146798,14z",2025-10-28T18:34:28.201Z,,,
https://www.google.com/maps/place/Public+Parking+at+Unscripted+Durham+Hotel/data=!4m7!3m6!1s0x89ace5f4514517b7:0x348d51aa596a2231!8m2!3d35.9965806!4d-78.901357!16s%2Fg%2F11f6c_50nt!19sChIJtxdFUfTlrIkRMSJqWapRjTQ,Public Parking at Unscripted Durham Hotel,2.5,6,Parking garage,"202 Corcoran St, Durham, NC 27701, United States","X3WX+JF Durham, North Carolina, USA",,+1 984-888-0099,"Open 24 hours

Confirmed by this business 11 weeks ago",https://lh3.googleusercontent.com/p/AF1QipMLhRbHa-OBO6qukukA0i4ao72QSbAM-uZAmCiA=w408-h272-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Downtown+Durham+NC/@35.9938016,-78.9033627,14z",2025-10-28T18:34:47.534Z,,,
