placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,info,imgUrl,isClaimed,saturday,sunday,monday,tuesday,wednesday,thursday,friday,query,timestamp,attributes,isBlackOwned,error
"https://www.google.com/maps/place/Hurley%27s+Electrical+Services,+Inc./data=!4m7!3m6!1s0x8644b50eefd9e9d5:0xb76c36c219b6b9a!8m2!3d30.296114!4d-97.73297!16s%2Fg%2F1tcz_xqm!19sChIJ1enZ7w61RIYRmmubIWzDdgs","Hurley's Electrical Services, Inc.",4.9,54,Electrician,,,https://hurleysservices.com/,+1 512-501-0548,Closed · Opens 12 am Mon,,https://lh3.googleusercontent.com/p/AF1QipNF7jydzx2O3HE75oefMoniqymfyZNRmjTfrN6A=w408-h271-k-no,true,Closed,Closed,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Downtown+Austin+Austin+TX/@30.2703342,-97.743463,14z",2026-01-10T21:23:58.223Z,,,
https://www.google.com/maps/place/Strong+Tower+Solar+Electrical+Services+%26+Generators/data=!4m7!3m6!1s0x4ba2ba670813237d:0xf78a7bcc6a3c59c7!8m2!3d30.3416503!4d-97.7548379!16s%2Fg%2F11y0yvz3ph!19sChIJfSMTCGe6oksRx1k8asx7ivc,Strong Tower Solar Electrical Services & Generators,5.0,7,Electrician,"5900 Balcones Dr Suit 100, Austin, TX 78731, United States","86RW+M3 Austin, Texas, USA",https://strongtowerelec.com/,+1 512-547-1807,"Closed · Opens 8 am Mon

Confirmed by this business 6 weeks ago",,https://lh3.googleusercontent.com/p/AF1QipNX59NSWuKPze1b37Px98vcILbW1NuF1tjlxEqF=w408-h470-k-no,true,9 am–2 pm,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Downtown+Austin+Austin+TX/@30.2703342,-97.743463,14z",2026-01-10T21:24:02.656Z,,,
https://www.google.com/maps/place/Hoffman+Electric+Company/data=!4m7!3m6!1s0x8644b51faa0b2aa3:0x22f20c49ef6e8109!8m2!3d30.2547918!4d-97.7608362!16s%2Fg%2F1tgn9_p3!19sChIJoyoLqh-1RIYRCYFu70kM8iI,Hoffman Electric Company,5.0,24,Electrician,"1103 S 8th St, Austin, TX 78704, United States","763Q+WM Austin, Texas, USA",http://highvoltage-electrical.com/austin,+1 737-276-3769,Open 24 hours,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=dhtxb4RsEotpEy-jmgN9sQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=111.579315&pitch=0&thumbfov=100,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Downtown+Austin+Austin+TX/@30.2703342,-97.743463,14z",2026-01-10T21:24:07.079Z,,,
https://www.google.com/maps/place/Home+Electrician/data=!4m7!3m6!1s0x8644b511196ff257:0x6c83f0ba15eabc04!8m2!3d30.2873249!4d-97.7423917!16s%2Fg%2F11smtpttrk!19sChIJV_JvGRG1RIYRBLzqFbrwg2w,Home Electrician,5.0,20,Electrician,"2323 San Antonio St, Austin, TX 78705, United States","77P5+W2 Austin, Texas, USA",,+1 737-204-1435,Open 24 hours,,https://lh3.googleusercontent.com/p/AF1QipMR-B5LWd8cnbumG30o69OGL4-TqCZzGuNyADCS=w648-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Downtown+Austin+Austin+TX/@30.2703342,-97.743463,14z",2026-01-10T21:24:11.505Z,,,
https://www.google.com/maps/place/DC+Electric/data=!4m7!3m6!1s0x80016756d24857eb:0xe7bfbfccff4939e1!8m2!3d30.3067591!4d-97.7424884!16s%2Fg%2F11kjdrgzxv!19sChIJ61dI0lZnAYAR4TlJ_8y_v-c,DC Electric,5.0,303,Electrician,"3906 N Lamar Blvd #204AB, Austin, TX 78756, United States","8745+P2 Austin, Texas, USA",https://www.calldcelectrical.com/,+1 512-954-4782,"Open 24 hours

Confirmed by this business 11 weeks ago",LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipP4tZh0csDIbVKgDmhQn7ZjskvG1INQENRQzt_9=w408-h408-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Downtown+Austin+Austin+TX/@30.2703342,-97.743463,14z",2026-01-10T21:24:15.847Z,,,
https://www.google.com/maps/place/U.S.+Electric+Contractors/data=!4m7!3m6!1s0x8830f15f4d34c697:0xb6e1ecf187fcaa3d!8m2!3d30.2584793!4d-97.7289551!16s%2Fg%2F11n362f3yy!19sChIJl8Y0TV_xMIgRPar8h_Hs4bY,U.S. Electric Contractors,5.0,274,Electrician,"1515 E Cesar Chavez St Suite 100, Austin, TX 78702, United States","775C+9C Austin, Texas, USA",http://uselectriccontractors.com/,+1 512-360-9357,,,https://lh3.googleusercontent.com/p/AF1QipO-IhGWUzUHPjHtrP3ckODlcZkrE-Y1ON10oHXg=w408-h250-k-no,true,,,,,,,,"https://www.google.com/maps/search/generator+installation+services+in+Downtown+Austin+Austin+TX/@30.2703342,-97.743463,14z",2026-01-10T21:24:20.186Z,,,
https://www.google.com/maps/place/Nomic+Power+Solutions/data=!4m7!3m6!1s0x8644cb83f2b8434d:0x834f8fe97e821739!8m2!3d30.3492729!4d-97.7048489!16s%2Fg%2F11vdfmb38v!19sChIJTUO48oPLRIYROReCfumPT4M,Nomic Power Solutions,5.0,185,Electric generator shop,"404 W Powell Ln Ste 203, Austin, TX 78753, United States","87XW+P3 Austin, Texas, USA",https://nomicpower.com/?utm_campaign=gmb,+1 512-851-0650,Closed · Opens 8 am Mon,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwQnFm_cbGAOqUCFqA6IYWhfOCqjUlJCnIqRcC9pEn5nJW1HJBTK_Ax4H-SV4Vk6cDnI-D2bceqBy5IiP4lSYAYPT2Fz2r-C-yc3lwvPAtOsrXzcvRBl7z4b-hXTLyPVtGkUyZq=w408-h544-k-no,true,Closed,Closed,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,"https://www.google.com/maps/search/generator+installation+services+in+Downtown+Austin+Austin+TX/@30.2703342,-97.743463,14z",2026-01-10T21:24:24.766Z,· Delivery,,
https://www.google.com/maps/place/Strand+Brothers+Service+Experts/data=!4m7!3m6!1s0x8644cf35ec4dce2f:0x480428152cdc1e6c!8m2!3d30.2774343!4d-97.6723608!16s%2Fg%2F1232p591w!19sChIJL85N7DXPRIYRbB7cLBUoBEg,Strand Brothers Service Experts,4.8,7362,HVAC contractor,"5811 Techni Center Dr, Austin, TX 78721, United States","78GH+X3 Austin, Texas, USA",https://www.serviceexperts.com/austin-tx/,+1 512-834-8627,Open 24 hours,,https://lh3.googleusercontent.com/p/AF1QipPDmgpGKk5FgA2Gy5y9Sq0yuikogAjuepiykpJL=w720-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Downtown+Austin+Austin+TX/@30.2703342,-97.743463,14z",2026-01-10T21:24:29.130Z,,,
https://www.google.com/maps/place/Capital+Power+Systems/data=!4m7!3m6!1s0x8644b620307a3685:0xbef19063d3add732!8m2!3d30.3457988!4d-97.6721164!16s%2Fg%2F11bwh5rtly!19sChIJhTZ6MCC2RIYRMtet02OQ8b4,Capital Power Systems,4.8,23,Electric generator shop,"1834 Ferguson Ln Building 700, Austin, TX 78754, United States","88WH+85 Austin, Texas, USA",https://www.capitalpowersystems.com/,+1 512-897-4216,Closed · Opens 8 am Mon,,https://lh3.googleusercontent.com/p/AF1QipPvk0FSwOJ62l6MK5DGXFRw4SyY52Toozfe_fv3=w408-h306-k-no,true,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Downtown+Austin+Austin+TX/@30.2703342,-97.743463,14z",2026-01-10T21:24:33.520Z,,,
https://www.google.com/maps/place/Generator+Athlete+Lab/data=!4m7!3m6!1s0x8644b5102d3a62cd:0x3e2058fe90a601fd!8m2!3d30.2666246!4d-97.7530981!16s%2Fg%2F11f4qn8ff3!19sChIJzWI6LRC1RIYR_QGmkP5YID4,Generator Athlete Lab,5.0,234,Wellness center,"800 W Cesar Chavez St PP120, Austin, TX 78701, United States","768W+JQ Austin, Texas, USA",https://www.generatorathletelab.com/?utm_source=LocalSearch&utm_medium=GoogleBusinessProfile&utm_id=Organic,+1 512-614-2200,Open · Closes 5 pm,Identifies as women-owned,https://lh3.googleusercontent.com/p/AF1QipN9TjLk3CJ9iOSPnJ4TR2wBAgr058shjGZSsJs4=w408-h408-k-no,true,8 am–5 pm,8 am–4 pm,6 am–9 pm,6 am–9 pm,6 am–9 pm,6 am–9 pm,6 am–6 pm,"https://www.google.com/maps/search/generator+installation+services+in+Downtown+Austin+Austin+TX/@30.2703342,-97.743463,14z",2026-01-10T21:24:38.057Z,,,
https://www.google.com/maps/place/Bryant+AC+%26+Electric/data=!4m7!3m6!1s0x8644b49ef889a043:0x8c534af5ec41e37e!8m2!3d30.2090871!4d-97.7596125!16s%2Fg%2F1whdjrfl!19sChIJQ6CJ-J60RIYRfuNB7PVKU4w,Bryant AC & Electric,4.3,129,Electrician,"4825 Weidemar Ln #800, Austin, TX 78745, United States","665R+J5 Austin, Texas, USA",https://www.bryantelectricservice.com/?utm_source=GMB&utm_medium=organic&utm_campaign=GMB,+1 512-884-3585,Closed · Opens 8 am Mon,,https://lh3.googleusercontent.com/p/AF1QipO2HDx3jGx8wPuWJiwsP_PjmPcakaYimbH91-03=w408-h331-k-no,true,Closed,Closed,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,"https://www.google.com/maps/search/generator+installation+services+in+Downtown+Austin+Austin+TX/@30.2703342,-97.743463,14z",2026-01-10T21:24:42.684Z,,,
https://www.google.com/maps/place/SALT+Plumbing+Air+%26+Electric/data=!4m7!3m6!1s0xa610ec2fd3919759:0xbd080495e4a102d6!8m2!3d30.2645279!4d-97.7821244!16s%2Fg%2F11k3g2wxz3!19sChIJWZeR0y_sEKYR1gKh5JUECL0,SALT Plumbing Air & Electric,4.9,1351,HVAC contractor,"901 S MoPac Expy, Austin, TX 78746, United States","7679+R5 Austin, Texas, USA",https://callsalt.com/?utm_source=GBP&utm_medium=organic&utm_campaign=austin,+1 737-386-9507,Open · Closes 8 pm,,https://lh3.googleusercontent.com/p/AF1QipPvc8z4UELUrF6jIVJ8LxcN9MWDgEKzs2yqV-qs=w408-h272-k-no,true,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,"https://www.google.com/maps/search/generator+installation+services+in+Downtown+Austin+Austin+TX/@30.2703342,-97.743463,14z",2026-01-10T21:24:47.223Z,,,
"https://www.google.com/maps/place/Hamilton+Electric+Works,+Inc.+-+Electric+Motor+Sales+and+Repair/data=!4m7!3m6!1s0x8644b5e5114adb4b:0xd01fa94a700871d7!8m2!3d30.2876004!4d-97.7076109!16s%2Fg%2F1tf2921v!19sChIJS9tKEeW1RIYR13EIcEqpH9A","Hamilton Electric Works, Inc. - Electric Motor Sales and Repair",4.7,112,Electric motor store,"3800 Airport Blvd, Austin, TX 78722, United States","77QR+2X Austin, Texas, USA",https://www.hamilton-electric.com/,+1 512-472-2428,Closed · Opens 8 am Mon,,https://lh3.googleusercontent.com/p/AF1QipObQGUTnEX9LSwKZoBawZLcw0lf7SxjglIBYHZg=w408-h259-k-no,true,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Downtown+Austin+Austin+TX/@30.2703342,-97.743463,14z",2026-01-10T21:24:51.687Z,· In-store pick-up,,
https://www.google.com/maps/place/BC+Tools+Power+Equipment+Service/data=!4m7!3m6!1s0x8644b32b7fb714cd:0x53581a55c8bd6dd1!8m2!3d30.3078514!4d-97.7121608!16s%2Fg%2F11mv4hkhvv!19sChIJzRS3fyuzRIYR0W29yFUaWFM,BC Tools Power Equipment Service,4.6,36,Tool repair shop,"4900 N Interstate Hwy 35, Austin, TX 78751, United States","875Q+44 Austin, Texas, USA",http://bctoolsusa.com/,+1 512-402-7096,,,https://lh3.googleusercontent.com/p/AF1QipNX1_HQqzkHKGFXn6Q6xOEjUPEah32oxGDaAvRj=w527-h240-k-no,true,,,,,,,,"https://www.google.com/maps/search/generator+installation+services+in+Downtown+Austin+Austin+TX/@30.2703342,-97.743463,14z",2026-01-10T21:24:56.009Z,,,
https://www.google.com/maps/place/512+Solar/data=!4m7!3m6!1s0x865b4a88d18bf5e1:0x3aa69b79ae79543b!8m2!3d30.2804334!4d-97.8235922!16s%2Fg%2F11b6brdxjb!19sChIJ4fWL0YhKW4YRO1R5rnmbpjo,512 Solar,5.0,511,Solar energy company,"1250 South Capital of Texas Highway Bldg 3, Suite 400, Austin, TX 78746, United States","75JG+5H Austin, Texas, USA",http://512solar.com/?utm_source=gmb&utm_medium=referral,+1 512-329-2117,Open 24 hours,,https://lh3.googleusercontent.com/p/AF1QipN4yvJQzKtTOrVKJGKixFvsBJqNYXy_mvULRPad=w408-h289-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Downtown+Austin+Austin+TX/@30.2703342,-97.743463,14z",2026-01-10T21:25:00.302Z,,,
https://www.google.com/maps/place/Cummins+Sales+and+Service/data=!4m7!3m6!1s0x8644b6605b9f3f4f:0x63b9ad6f51d64307!8m2!3d30.2590032!4d-97.6780749!16s%2Fg%2F1vnrq_h_!19sChIJTz-fW2C2RIYRB0PWUW-tuWM,Cummins Sales and Service,3.5,50,Manufacturer,"1700 Smith Rd, Austin, TX 78721, United States","785C+JQ Austin, Texas, USA",https://www.cummins.com/sales-and-service?utm_source=GMB&utm_medium=yext,+1 512-389-2276,Closed · Opens 8 am Mon,,https://lh3.googleusercontent.com/p/AF1QipM8NTz0lC3rEwLeHqyDqq3hPeCl6U59KqGvQfzL=w426-h240-k-no,true,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Downtown+Austin+Austin+TX/@30.2703342,-97.743463,14z",2026-01-10T21:25:04.743Z,,,
https://www.google.com/maps/place/Epic+Generators/data=!4m7!3m6!1s0x8644b59fbe29a6a9:0x957fd08cd7b2e23f!8m2!3d30.2681573!4d-97.7423917!16s%2Fg%2F11k9plr_9f!19sChIJqaYpvp-1RIYRP-Ky14zQf5U,Epic Generators,,,Internet shop,"106 E 6th St #901, Austin, TX 78701, United States","7795+72 Austin, Texas, USA",https://epicgenerators.com/,+1 512-222-8075,Closed · Opens 9 am Mon,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=9TrYdRKrB2ibWh8676bQVw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=9.830365&pitch=0&thumbfov=100,true,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Downtown+Austin+Austin+TX/@30.2703342,-97.743463,14z",2026-01-10T21:25:09.119Z,,,
https://www.google.com/maps/place/Jayden+Electric+Company/data=!4m7!3m6!1s0x8644cb5ff557d6e3:0x3d47303b43596023!8m2!3d30.233988!4d-97.7208396!16s%2Fg%2F11kcclp587!19sChIJ49ZX9V_LRIYRI2BZQzswRz0,Jayden Electric Company,3.6,16,Electrician,"4410 E Riverside Dr, Austin, TX 78741, United States","67MH+HM Austin, Texas, USA",,,Open · Closes 8:30 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=fcKMUG5Z9sLNzNGpCWUVeQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=132.47133&pitch=0&thumbfov=100,false,7 am–8:30 pm,7 am–8:30 pm,7 am–8:30 pm,7 am–8:30 pm,7 am–8:30 pm,7 am–8:30 pm,7 am–8:30 pm,"https://www.google.com/maps/search/generator+installation+services+in+Downtown+Austin+Austin+TX/@30.2703342,-97.743463,14z",2026-01-10T21:25:13.499Z,,,
https://www.google.com/maps/place/Storm+Guardian+Generators/data=!4m7!3m6!1s0x865b311cdf374735:0x31df8f50200e8b6!8m2!3d30.382633!4d-97.9411121!16s%2Fg%2F11nx1dq4h9!19sChIJNUc33xwxW4YRtugAAvX4HQM,Storm Guardian Generators,4.7,20,Electric generator shop,"2009 Ranch Rd 620 N Ste 770, Austin, TX 78734, United States","93M5+3H Austin, Texas, USA",https://www.stormgg.com/,+1 737-364-0003,,,https://lh3.googleusercontent.com/p/AF1QipPGWj5b0Nn7UiIm5PMCMW89gDK9rYMV76bxzC9E=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Downtown+Austin+Austin+TX/@30.2703342,-97.743463,14z",2026-01-10T21:25:17.968Z,· In-store shopping,,
